Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2008,24645.1,1057.0,672.2,384.8,5862.3,5862.3,0.0,7692.1,,614.9,,,,,614.9,15226.3,1749.5,3619.2,-1869.7,935.8,935.8,6733.5,6265.1,5172.6,1092.5,468.4,9418.8,,11257.2,9354.6,,,1902.6,166.5,166.5,,,,,2.4,,,1703.9,0.0,11426.1,3597.0,3597.0,,,,1703.9,,,,,0.0,5300.9,16727.0,0.0,2962.6,-396.1,5215.2,136.4,7918.1,0.0,7918.1,24645.1,
12/31/2008,25014.8,1161.4,772.6,388.8,5215.3,5215.3,0.0,8535.8,,624.1,,,,,624.1,15536.6,1729.6,3611.0,-1881.4,946.6,946.6,6802.0,6183.0,5119.7,1063.3,619.0,9478.2,,11169.2,9666.2,,,1503.0,467.4,467.4,,,,,2.4,,,1858.7,0.0,11639.0,3389.2,3389.2,,,,1858.7,,,,,0.0,5247.9,16886.9,0.0,3005.1,-399.9,5481.4,41.3,8127.9,0.0,8127.9,25014.8,
03/31/2009,25534.8,1768.7,1366.0,402.7,5904.7,5904.7,0.0,8070.3,,561.2,,,,,561.2,16304.9,1724.0,3685.3,-1961.3,934.1,934.1,6571.8,6141.5,5088.7,1052.8,430.3,9229.9,,11556.1,10006.2,,,1549.9,368.0,368.0,,,,,2.4,,,1870.7,0.0,11926.5,3303.1,3303.1,,,,1870.7,,,,,0.0,5173.8,17100.3,0.0,3006.7,-348.5,5743.7,32.6,8434.5,0.0,8434.5,25534.8,
06/30/2009,25118.8,1221.6,1221.6,0.0,5214.9,5214.9,0.0,6832.8,,7712.4,64.5,,,,521.4,20981.7,1464.5,3001.3,-1536.8,0.0,0.0,2672.6,2266.9,2196.5,70.4,341.2,4137.1,,10534.4,9041.9,,,1492.5,366.2,0.0,,,,366.2,1374.6,0.0,2.9,844.4,0.0,12275.2,3271.6,3271.6,,,,847.3,0.0,0.0,,,0.0,4118.9,16394.1,0.0,3031.6,-343.0,5953.9,82.2,8724.7,0.0,8724.7,25118.8,
09/30/2009,20434.7,1584.8,1584.8,0.0,5921.9,5921.9,,6861.9,,720.4,,162.6,,,557.8,15089.0,1438.6,3045.8,-1607.2,902.4,902.4,3004.7,2269.3,2202.4,66.9,735.4,5345.7,,11748.8,10047.1,,,1701.7,362.3,0.0,,,,362.3,35.6,0.0,,1243.3,0.0,12146.7,2103.5,2103.5,,,,1243.3,,,,,0.0,3346.8,15493.5,0.0,2929.1,-188.9,2124.1,76.9,4941.2,0.0,4941.2,20434.7,
12/31/2009,20821.5,1746.8,1746.8,0.0,4927.5,4927.5,0.0,7961.0,,823.0,,148.9,,,674.1,15458.3,1423.2,3105.9,-1682.7,897.4,897.4,3042.6,2350.0,2294.7,55.3,692.6,5363.2,,12153.0,10543.1,,,1609.9,12.7,0.0,,,,12.7,37.3,,,1293.2,0.0,12203.0,2099.2,2099.2,,,,1293.2,,,,,0.0,3392.4,15595.4,0.0,2893.0,-173.8,2306.5,200.4,5226.1,0.0,5226.1,20821.5,
03/31/2010,21270.2,2638.8,2638.8,0.0,5550.2,5550.2,0.0,7214.9,,673.4,80.8,138.9,,,531.3,16077.3,1406.1,3118.0,-1711.9,805.2,805.2,2981.6,2314.7,2261.8,52.9,586.1,5192.9,,12478.8,10766.6,,,1712.2,232.6,0.0,,,,232.6,36.0,,4.0,1282.3,0.0,12747.4,1875.6,1875.6,,,,1286.3,,,,,0.0,3161.9,15909.3,0.0,2897.2,-172.4,2463.9,172.2,5360.9,0.0,5360.9,21270.2,
06/30/2010,19990.2,2755.3,2755.3,0.0,5170.6,5170.6,0.0,6355.9,,637.1,0.0,,,,609.8,14918.9,1468.8,3093.7,-1624.9,691.5,691.5,2911.0,2253.2,2205.4,47.8,657.8,5071.3,,11304.4,9494.9,,,1809.5,233.2,0.0,,,,233.2,0.0,0.0,1.1,1279.3,0.0,11537.6,1896.1,1896.1,,,,1280.4,0.0,,,,0.0,3176.5,14714.1,0.0,2889.9,-331.0,2647.2,70.0,5276.1,0.0,5276.1,19990.2,
09/30/2010,20972.5,2712.2,2712.2,0.0,5454.1,5454.1,0.0,7087.5,,664.4,,,,,664.4,15918.2,1475.3,3151.6,-1676.3,0.0,0.0,3579.0,3182.0,2896.9,285.1,397.0,5054.3,,12218.0,10532.3,,,1685.7,233.6,0.0,,,,233.6,0.0,,,1375.5,0.0,12451.6,1906.4,1906.4,,,,1375.5,,,,,0.0,3281.9,15733.5,0.0,2865.6,-539.8,2876.0,37.2,5239.0,0.0,5239.0,20972.5,
12/31/2010,22849.7,1348.0,1348.0,0.0,5825.3,5825.3,0.0,8314.2,,789.5,,,,,789.5,16277.0,1484.8,3213.0,-1728.2,0.0,0.0,5087.9,4741.1,4282.6,458.5,346.8,6572.7,,13341.2,11778.8,,,1562.4,289.9,0.0,,,,289.9,0.0,,,1417.0,0.0,13631.1,2380.2,2380.2,,,,1417.0,,,,,0.0,3797.2,17428.3,0.0,2876.7,-518.4,3023.7,39.4,5421.4,0.0,5421.4,22849.7,
03/31/2011,23196.8,1961.8,1961.8,0.0,6282.5,6282.5,0.0,7717.7,,723.4,,,,,723.4,16685.4,1469.8,3288.3,-1818.5,0.0,0.0,5041.6,4679.9,4265.7,414.2,361.7,6511.4,,13647.4,11961.5,,,1685.9,113.7,0.0,,,,113.7,0.0,,,1416.8,0.0,13761.1,2362.1,2362.1,,,,1416.8,,,,,0.0,3778.9,17540.0,0.0,2887.1,-487.2,3189.8,67.1,5656.8,0.0,5656.8,23196.8,
06/30/2011,22845.9,1929.3,1929.3,0.0,6155.7,6155.7,0.0,7334.2,,896.7,0.0,,,,861.0,16315.9,1512.2,3274.2,-1762.0,0.0,0.0,5017.8,4672.4,4259.0,413.4,345.4,6530.0,,13042.1,11331.5,,,1710.6,326.7,0.0,,,,326.7,0.7,0.0,2.9,1449.6,0.0,13369.5,2175.3,2175.3,,,,1452.5,0.0,,,,0.0,3627.8,16997.3,0.0,2898.2,-457.7,3331.4,76.7,5848.6,0.0,5848.6,22845.9,
09/30/2011,23183.0,2010.6,2010.6,0.0,6232.6,6232.6,0.0,7497.2,,982.8,,,,,982.8,16723.2,1494.0,3304.8,-1810.8,0.0,,4965.8,4249.3,3853.9,395.4,716.5,6459.8,,13463.5,11748.9,,,1714.6,333.1,0.0,,,,333.1,0.0,,,1477.5,0.0,13796.6,2195.0,2195.0,,,,1477.5,,,,,0.0,3672.5,17469.1,0.0,2886.5,-725.2,3492.6,60.0,5713.9,0.0,5713.9,23183.0,
12/31/2011,24263.2,1797.7,1797.7,0.0,5995.4,5995.4,0.0,8888.9,,1097.1,,,,,1097.1,17779.1,1514.1,3382.7,-1868.6,0.0,,4970.0,4244.3,3866.5,377.8,725.7,6484.1,,14281.9,12456.7,,,1825.2,341.8,0.0,,,,341.8,0.0,,,1500.4,0.0,14623.7,2211.4,2211.4,,,,1500.4,,,,,0.0,3711.8,18335.5,0.0,2900.4,-707.6,3679.8,55.1,5927.7,0.0,5927.7,24263.2,
03/31/2012,24642.1,2410.4,2410.4,0.0,6495.4,6495.4,0.0,8220.1,,944.3,,,,,944.3,18070.2,1517.4,3449.5,-1932.1,0.0,,5054.5,4775.3,4370.8,404.5,279.2,6571.9,,14500.6,12572.5,,,1928.1,345.5,0.0,,,,345.5,0.0,,,1348.0,0.0,14846.1,2207.9,2207.9,,,,1348.0,,,,,0.0,3555.9,18402.0,0.0,2921.5,-691.9,3938.8,71.7,6240.1,0.0,6240.1,24642.1,
06/30/2012,24260.0,2274.0,2274.0,0.0,6355.0,6355.0,0.0,7864.0,,1017.0,0.0,,6.0,,966.0,17510.0,1551.0,3537.0,-1986.0,0.0,,5199.0,4392.0,3978.0,414.0,801.0,6750.0,,13697.0,11726.0,,,1971.0,476.0,0.0,,,,476.0,1.0,0.0,1.0,1423.0,0.0,14174.0,2418.0,2418.0,,,,1424.0,0.0,,,,0.0,3842.0,18016.0,0.0,2930.0,-816.0,4093.0,37.0,6244.0,0.0,6244.0,24260.0,
09/30/2012,24820.0,2440.0,2440.0,0.0,6449.0,6449.0,0.0,8105.0,,1013.0,,,,,1013.0,18007.0,1511.0,,,0.0,,5302.0,4441.0,4012.0,429.0,861.0,6813.0,,14198.0,12215.0,,,1983.0,471.0,0.0,,,,471.0,0.0,,,1462.0,0.0,14669.0,2408.0,2408.0,,,,1462.0,,,,,0.0,3870.0,18539.0,0.0,2927.0,-989.0,4282.0,61.0,6281.0,0.0,6281.0,24820.0,
12/31/2012,24642.0,2255.0,2255.0,0.0,6158.0,6158.0,0.0,8452.0,,996.0,,,,,996.0,17861.0,1475.0,,,0.0,,5306.0,4428.0,4018.0,410.0,878.0,6781.0,,13728.0,11796.0,,,1932.0,474.0,0.0,,,,474.0,0.0,,,1475.0,0.0,14202.0,2423.0,2423.0,,,,1475.0,,,,,0.0,3898.0,18100.0,0.0,2929.0,-952.0,4491.0,74.0,6542.0,0.0,6542.0,24642.0,
03/31/2013,26723.0,2305.0,2305.0,0.0,6416.0,6416.0,0.0,8328.0,,878.0,,,,,878.0,17927.0,1470.0,,,0.0,,7326.0,6413.0,5407.0,1006.0,913.0,8796.0,,14028.0,12049.0,,,1979.0,446.0,0.0,,,,446.0,0.0,,,1705.0,0.0,14474.0,3714.0,3714.0,,,,1705.0,,,,,0.0,5419.0,19893.0,0.0,2936.0,-904.0,4742.0,56.0,6830.0,0.0,6830.0,26723.0,
06/30/2013,25819.0,1901.0,1901.0,0.0,6304.0,6304.0,0.0,8373.0,,1192.0,20.0,,17.0,,1188.0,17770.0,1489.0,3669.0,-2180.0,0.0,,6560.0,5574.0,4601.0,973.0,949.0,8049.0,,14421.0,12295.0,,,2126.0,168.0,0.0,,,,168.0,1.0,0.0,11.0,1557.0,0.0,14590.0,3686.0,3686.0,,,,1568.0,0.0,,,,0.0,5254.0,19844.0,0.0,2953.0,-1084.0,4038.0,68.0,5975.0,0.0,5975.0,25819.0,
09/30/2013,23816.0,2753.0,2753.0,0.0,4898.0,4898.0,0.0,7275.0,,1111.0,,,,,1111.0,16037.0,1445.0,,,0.0,,6334.0,5570.0,4619.0,951.0,764.0,7779.0,,12317.0,10442.0,,,1875.0,190.0,0.0,,,,190.0,0.0,,,1319.0,0.0,12507.0,3693.0,3693.0,,,,1319.0,,,,,0.0,5012.0,17519.0,0.0,2941.0,-1009.0,4273.0,92.0,6297.0,0.0,6297.0,23816.0,
12/31/2013,25009.0,2741.0,2741.0,0.0,4876.0,4876.0,0.0,8478.0,,1153.0,,,,0.0,1153.0,17248.0,1407.0,,,0.0,,6354.0,5556.0,4635.0,921.0,798.0,7761.0,,13107.0,11221.0,,,1886.0,255.0,0.0,,,,255.0,0.0,,,1379.0,0.0,13362.0,3679.0,3679.0,,,,1379.0,,,,,0.0,5058.0,18420.0,0.0,2961.0,-917.0,4446.0,99.0,6589.0,0.0,6589.0,25009.0,
03/31/2014,24701.0,3041.0,3041.0,0.0,4812.0,4812.0,0.0,8030.0,,1053.0,,,,,1053.0,16936.0,1404.0,,,0.0,,6361.0,5593.0,4682.0,911.0,768.0,7765.0,,12906.0,10919.0,,,1987.0,241.0,0.0,,,,241.0,0.0,,,1343.0,0.0,13147.0,3679.0,3679.0,,,,1343.0,,,,,0.0,5022.0,18169.0,0.0,2959.0,-1154.0,4657.0,70.0,6532.0,0.0,6532.0,24701.0,
06/30/2014,26033.0,2865.0,2865.0,0.0,5380.0,5380.0,0.0,8266.0,,1428.0,15.0,,15.0,,1426.0,17939.0,1459.0,3870.0,-2411.0,0.0,,6635.0,5870.0,4878.0,992.0,735.0,8094.0,,14313.0,12149.0,0.0,0.0,2164.0,801.0,0.0,,,,801.0,1.0,0.0,6.0,324.0,0.0,15115.0,3171.0,3171.0,,,,1346.0,0.0,0.0,0.0,0.0,1016.0,4517.0,19632.0,0.0,2980.0,-1423.0,4774.0,70.0,6401.0,0.0,6401.0,26033.0,
09/30/2014,25711.0,2469.0,2469.0,0.0,5662.0,5662.0,0.0,8069.0,,1338.0,,,,,1338.0,17538.0,1434.0,,,0.0,,6739.0,5923.0,4935.0,988.0,816.0,8173.0,,14053.0,11995.0,,,2058.0,843.0,0.0,,,,843.0,0.0,,,1395.0,0.0,14896.0,3164.0,3164.0,,,,1395.0,,,,,0.0,4559.0,19455.0,0.0,2948.0,-1663.0,4925.0,46.0,6256.0,0.0,6256.0,25711.0,
12/31/2014,27248.0,2881.0,2881.0,0.0,5653.0,5653.0,0.0,9408.0,,1213.0,,,,0.0,1213.0,19155.0,1415.0,,,0.0,,6678.0,5876.0,4929.0,947.0,802.0,8093.0,,15760.0,13602.0,,,2158.0,270.0,0.0,,,,270.0,0.0,,,1412.0,0.0,16030.0,3706.0,3706.0,,,,1412.0,,,,,0.0,5118.0,21148.0,0.0,2973.0,-1970.0,5100.0,-3.0,6100.0,0.0,6100.0,27248.0,
03/31/2015,27888.0,3183.0,3183.0,0.0,6095.0,6095.0,0.0,9163.0,,1190.0,,,,,1190.0,19631.0,1407.0,,,0.0,,6850.0,6033.0,5055.0,978.0,817.0,8257.0,,16112.0,13851.0,,,2261.0,283.0,0.0,,,,283.0,0.0,,,1404.0,0.0,16395.0,3720.0,3720.0,,,,1404.0,,,,,0.0,5124.0,21519.0,0.0,2992.0,-1923.0,5353.0,-53.0,6369.0,0.0,6369.0,27888.0,
06/30/2015,30142.0,4616.0,4616.0,0.0,6523.0,6523.0,0.0,9211.0,,1402.0,8.0,,17.0,,1399.0,21752.0,1506.0,4034.0,-2528.0,0.0,,6884.0,6018.0,5070.0,948.0,841.0,8390.0,,16958.0,14368.0,,,2590.0,281.0,0.0,,,,281.0,4.0,0.0,2.0,328.0,0.0,17243.0,5211.0,5211.0,,,,1432.0,0.0,,,,1102.0,6643.0,23886.0,0.0,3003.0,-2245.0,5521.0,-23.0,6256.0,0.0,6256.0,30142.0,
09/30/2015,31222.0,2974.0,2974.0,0.0,6996.0,6996.0,0.0,9758.0,,1490.0,,,,,1490.0,21218.0,1546.0,,,0.0,,8458.0,7564.0,6159.0,1405.0,894.0,10004.0,,17463.0,14868.0,,,2595.0,319.0,0.0,,,,319.0,0.0,,,1563.0,0.0,17782.0,5231.0,5231.0,,,,1563.0,,,,,0.0,6794.0,24576.0,0.0,2957.0,-2158.0,5774.0,-68.0,6505.0,141.0,6646.0,31222.0,
12/31/2015,33507.0,2324.0,2324.0,0.0,6980.0,6980.0,0.0,11007.0,,1518.0,,,,0.0,1518.0,21829.0,1651.0,,,0.0,,10027.0,9113.0,6799.0,2314.0,914.0,11678.0,,18525.0,16919.0,,,1606.0,354.0,0.0,,,,354.0,0.0,,,2609.0,0.0,18879.0,5171.0,5171.0,,,,2609.0,,,,,0.0,7780.0,26659.0,0.0,2973.0,-2137.0,5972.0,-97.0,6711.0,137.0,6848.0,33507.0,
03/31/2016,34055.0,2598.0,2598.0,0.0,7292.0,7292.0,0.0,10910.0,,1491.0,,,,,1491.0,22291.0,1683.0,,,0.0,,10081.0,9150.0,6888.0,2262.0,931.0,11764.0,,19034.0,17340.0,,,1694.0,351.0,0.0,,,,351.0,0.0,,,2628.0,0.0,19385.0,5195.0,5195.0,,,,2628.0,,,,,0.0,7823.0,27208.0,0.0,2995.0,-2429.0,6231.0,-84.0,6713.0,134.0,6847.0,34055.0,
06/30/2016,34122.0,2356.0,2356.0,0.0,7405.0,7405.0,0.0,10615.0,,1580.0,33.0,,42.0,,1578.0,21956.0,1796.0,4476.0,-2680.0,0.0,,10370.0,9426.0,7167.0,2259.0,869.0,12166.0,,19109.0,17306.0,,,1803.0,587.0,0.0,,,,587.0,5.0,0.0,11.0,1698.0,0.0,19701.0,4952.0,4952.0,,,,2781.0,0.0,,,,1072.0,7733.0,27434.0,0.0,3010.0,-2759.0,6419.0,-116.0,6554.0,134.0,6688.0,34122.0,
09/30/2016,34406.0,2001.0,2001.0,0.0,7708.0,7708.0,0.0,10917.0,,1657.0,,,,,1657.0,22283.0,1823.0,,,0.0,,10300.0,9427.0,7261.0,2166.0,873.0,12123.0,,19385.0,17597.0,,,1788.0,616.0,0.0,,,,616.0,0.0,,,2842.0,0.0,20001.0,4916.0,4916.0,,,,2842.0,,,,,0.0,7758.0,27759.0,0.0,2958.0,-2912.0,6582.0,-116.0,6512.0,135.0,6647.0,34406.0,
12/31/2016,35021.0,1881.0,1881.0,0.0,7533.0,7533.0,0.0,11915.0,,1824.0,,,,,1824.0,23153.0,1856.0,,,0.0,,10012.0,9276.0,7212.0,2064.0,736.0,11868.0,,20411.0,18857.0,,,1554.0,603.0,0.0,,,,603.0,0.0,,,2692.0,0.0,21014.0,4859.0,4859.0,,,,2692.0,,,,,0.0,7551.0,28565.0,0.0,2672.0,-783.0,4604.0,-170.0,6323.0,133.0,6456.0,35021.0,
03/31/2017,34174.0,1368.0,1368.0,0.0,7505.0,7505.0,0.0,11641.0,,1769.0,,,,,1769.0,22283.0,1849.0,,,0.0,,10042.0,9287.0,7209.0,2078.0,755.0,11891.0,,19189.0,17535.0,,,1654.0,607.0,0.0,,,,607.0,0.0,,,2742.0,0.0,19796.0,4854.0,4854.0,,,,2742.0,,,,,0.0,7596.0,27392.0,0.0,2684.0,-744.0,4842.0,-136.0,6646.0,136.0,6782.0,34174.0,
06/30/2017,40112.0,6879.0,6879.0,0.0,8048.0,8048.0,0.0,11301.0,,2117.0,0.0,0.0,73.0,,2114.0,28345.0,1879.0,4627.0,-2748.0,0.0,,9888.0,9207.0,7221.0,1986.0,608.0,11767.0,,19889.0,17906.0,,,1983.0,1327.0,0.0,,,,1327.0,5.0,0.0,19.0,1949.0,0.0,21221.0,9068.0,9068.0,,,,2877.0,0.0,,,,909.0,11945.0,33166.0,0.0,2697.0,-731.0,4967.0,-125.0,6808.0,138.0,6946.0,40112.0,
09/30/2017,41940.0,1181.0,1181.0,0.0,8382.0,8382.0,0.0,12121.0,,2041.0,,,,,2041.0,23725.0,2651.0,,,0.0,,15564.0,14926.0,10419.0,4507.0,638.0,18215.0,,21472.0,19202.0,,,2270.0,935.0,0.0,0.0,0.0,,935.0,0.0,,,3758.0,0.0,22407.0,9068.0,9068.0,,,,3758.0,,,,,0.0,12826.0,35233.0,0.0,2674.0,-853.0,4943.0,-86.0,6678.0,29.0,6707.0,41940.0,
12/31/2017,42905.0,1249.0,1249.0,0.0,7664.0,7664.0,0.0,12087.0,,4188.0,,2216.0,,,1972.0,25188.0,2547.0,,,0.0,,15170.0,14366.0,10045.0,4321.0,804.0,17717.0,,21084.0,19194.0,,,1890.0,702.0,0.0,,,,702.0,1339.0,,,3091.0,1339.0,23125.0,9057.0,9057.0,,,,3091.0,,,,,0.0,12148.0,35273.0,0.0,2694.0,-848.0,5848.0,-95.0,7599.0,33.0,7632.0,42905.0,
03/31/2018,41031.0,2175.0,2175.0,0.0,7671.0,7671.0,0.0,11962.0,,1705.0,,,,,1705.0,23513.0,2521.0,,,0.0,,14997.0,14299.0,10098.0,4201.0,698.0,17518.0,,20876.0,18741.0,,,2135.0,551.0,0.0,,,,551.0,0.0,,,3027.0,0.0,21427.0,9027.0,9027.0,,,,3027.0,,,,,0.0,12054.0,33481.0,0.0,2710.0,-1126.0,5958.0,-5.0,7537.0,13.0,7550.0,41031.0,
06/30/2018,39951.0,1763.0,1763.0,0.0,7800.0,7800.0,0.0,12308.0,,2682.0,0.0,756.0,37.0,,1921.0,24553.0,2487.0,5260.0,-2773.0,0.0,,12911.0,12229.0,8316.0,3913.0,645.0,15398.0,,21676.0,19677.0,,,1999.0,1001.0,0.0,,,,1001.0,216.0,0.0,78.0,1814.0,0.0,22893.0,8012.0,8012.0,,,,2975.0,0.0,,,,1083.0,10987.0,33880.0,0.0,2730.0,-1224.0,4645.0,-92.0,6059.0,12.0,6071.0,39951.0,
09/30/2018,40011.0,2045.0,2045.0,0.0,8082.0,8082.0,0.0,12481.0,,1837.0,,0.0,0.0,,1837.0,24445.0,2436.0,,,394.0,394.0,12736.0,12093.0,8319.0,3774.0,643.0,15566.0,,22055.0,20236.0,,,1819.0,1002.0,0.0,0.0,0.0,,1002.0,0.0,,,3042.0,0.0,23057.0,7999.0,7999.0,,,,3042.0,,,,,0.0,11041.0,34098.0,0.0,2590.0,-1678.0,5097.0,-96.0,5913.0,0.0,5913.0,40011.0,
12/31/2018,40462.0,2182.0,2182.0,0.0,7932.0,7932.0,0.0,13037.0,,1940.0,,0.0,,,1940.0,25091.0,2376.0,,,0.0,,12995.0,11973.0,8317.0,3656.0,1022.0,15371.0,,22374.0,20610.0,,,1764.0,1450.0,0.0,,,,1450.0,0.0,,,2996.0,0.0,23824.0,7599.0,7599.0,,,,5992.0,,,,,2996.0,10595.0,34419.0,0.0,2728.0,-1795.0,5233.0,-123.0,6043.0,0.0,6043.0,40462.0,
03/31/2019,40809.0,3438.0,3438.0,0.0,7879.0,7879.0,0.0,12622.0,,1643.0,,0.0,,,1643.0,25582.0,2322.0,,,0.0,,12905.0,11860.0,8330.0,3530.0,1045.0,15227.0,,22468.0,20517.0,,,1951.0,1451.0,0.0,,,,1451.0,0.0,,,3029.0,0.0,23919.0,7629.0,7629.0,,,,3029.0,,,,,0.0,10658.0,34577.0,0.0,2748.0,-1793.0,5386.0,-111.0,6230.0,2.0,6232.0,40809.0,
06/30/2019,40963.0,2531.0,2531.0,0.0,8448.0,8448.0,0.0,12822.0,,1946.0,46.0,0.0,36.0,,1928.0,25747.0,2356.0,5168.0,-2812.0,0.0,,12860.0,11808.0,8378.0,3430.0,970.0,15216.0,,23652.0,21535.0,,,2117.0,452.0,0.0,,,,452.0,5.0,0.0,6.0,1749.0,0.0,24109.0,7579.0,7579.0,,,,2945.0,0.0,,,,1190.0,10524.0,34633.0,0.0,2763.0,-1790.0,5434.0,-79.0,6328.0,2.0,6330.0,40963.0,
09/30/2019,39179.0,1212.0,1212.0,0.0,8190.0,8190.0,0.0,12458.0,,1855.0,,,,,1855.0,23715.0,2718.0,,,0.0,,12746.0,11658.0,8360.0,3298.0,1088.0,15464.0,,21815.0,19724.0,,,2091.0,734.0,0.0,108.0,5.0,103.0,626.0,0.0,,,0.0,0.0,22549.0,7672.0,7348.0,324.0,12.0,312.0,8055.0,,,,,8055.0,15727.0,38276.0,0.0,2669.0,-2039.0,371.0,-101.0,900.0,3.0,903.0,39179.0,
12/31/2019,41042.0,1659.0,1659.0,0.0,8280.0,8280.0,0.0,13799.0,,1998.0,,,,,1998.0,25736.0,2705.0,,,0.0,,12601.0,11523.0,8356.0,3167.0,1078.0,15306.0,,23596.0,21459.0,,,2137.0,1294.0,0.0,106.0,4.0,102.0,1188.0,0.0,,,,0.0,24890.0,7066.0,6731.0,335.0,11.0,324.0,8084.0,,,,,8084.0,15150.0,40040.0,0.0,2752.0,-2099.0,449.0,-103.0,999.0,3.0,1002.0,41042.0,
03/31/2020,41148.0,2329.0,2329.0,0.0,9019.0,9019.0,0.0,12808.0,,1692.0,,,,,1692.0,25848.0,2768.0,,,0.0,,12532.0,11378.0,8339.0,3039.0,1154.0,15300.0,,24054.0,21984.0,,,2070.0,617.0,0.0,113.0,4.0,109.0,504.0,0.0,,,0.0,0.0,24671.0,7135.0,6744.0,391.0,10.0,381.0,8136.0,,,,,8136.0,15271.0,39942.0,0.0,2774.0,-2086.0,656.0,-141.0,1203.0,3.0,1206.0,41148.0,
06/30/2020,40766.0,2771.0,2771.0,0.0,8264.0,8264.0,0.0,13198.0,,1707.0,27.0,0.0,39.0,,1660.0,25940.0,2792.0,5757.0,-2965.0,0.0,,12034.0,11275.0,8357.0,2918.0,693.0,14826.0,,23496.0,21374.0,,,2122.0,114.0,0.0,113.0,9.0,104.0,1.0,5.0,0.0,16.0,1258.0,0.0,23615.0,7106.0,6740.0,366.0,25.0,341.0,8253.0,0.0,,,,6979.0,15359.0,38974.0,0.0,2789.0,-2066.0,1170.0,-104.0,1789.0,3.0,1792.0,40766.0,
