Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Other Share Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,1511.6,22.7,22.7,0.0,199.7,,,0.0,0.0,0.0,0.0,0.0,52.1,,,,274.5,45.0,152.1,-107.1,0.0,,1192.1,717.1,717.1,0.0,,,475.0,1237.1,,7.4,7.4,,,,268.4,268.4,0.0,0.0,,,198.2,,,198.2,474.0,412.4,412.4,0.0,0.0,,163.9,,,,163.9,576.3,1050.3,0.0,676.0,,,,-1098.5,1245.4,-361.6,461.3,0.0,461.3,1511.6,
12/31/2004,1557.2,52.1,52.1,0.0,195.1,195.1,,0.0,0.0,0.0,0.0,0.0,52.4,,,,299.6,141.8,339.8,-198.0,0.0,,1115.8,1028.8,747.5,281.3,,,87.0,1257.6,,9.7,9.7,,,,255.7,255.7,0.0,0.0,,,191.5,,,191.5,456.9,398.5,398.5,0.0,0.0,,178.2,,,,178.2,576.7,1033.6,0.0,694.4,,,,-1133.4,1298.8,-336.2,523.6,0.0,523.6,1557.2,
03/31/2005,1670.6,52.9,52.9,0.0,214.1,214.1,,0.0,0.0,0.0,0.0,0.0,64.3,,,,331.3,137.1,333.3,-196.2,0.0,,1202.2,1101.0,796.7,304.3,,,101.2,1339.3,,7.0,7.0,,,,317.7,317.7,0.0,0.0,,,195.0,,,195.0,519.7,398.7,398.7,0.0,0.0,,186.5,,,,186.5,585.2,1104.9,0.0,710.7,,,,-1158.4,1353.4,-340.0,565.7,0.0,565.7,1670.6,
06/30/2005,1671.3,44.7,44.7,0.0,215.6,215.6,,0.0,0.0,0.0,0.0,0.0,48.3,,,,308.6,136.8,318.4,-181.6,0.0,,1225.9,1119.4,804.2,315.2,,,106.5,1362.7,,6.5,6.5,,,,263.9,,,,,,186.5,,,186.5,456.9,398.7,,,,,193.7,,,,193.7,592.4,1049.3,0.0,738.2,,,,-1194.3,1410.6,-332.5,622.0,0.0,622.0,1671.3,
09/30/2005,1713.0,41.5,41.5,0.0,224.0,224.0,,0.0,0.0,0.0,0.0,0.0,39.2,,,,304.7,138.0,313.7,-175.7,0.0,,1270.3,1164.7,832.7,332.0,,,105.6,1408.3,,5.1,5.1,,,,88.8,88.8,0.0,0.0,,,202.4,,,202.4,296.3,518.8,518.8,0.0,0.0,,200.2,,,,200.2,719.0,1015.3,0.0,770.1,,,,-1223.0,1467.7,-317.1,697.7,0.0,697.7,1713.0,
12/31/2005,1831.5,37.5,37.5,0.0,216.0,216.0,,0.0,0.0,0.0,0.0,0.0,26.9,,,,280.4,137.0,316.0,-179.0,0.0,,1414.1,1149.6,791.2,358.4,,,264.5,1551.1,,5.9,5.9,,,,92.3,,,,,,196.3,,,196.3,294.5,463.8,,,,,252.9,,,,252.9,716.7,1011.2,0.0,790.5,,,,-1274.6,1525.1,-220.7,820.3,0.0,820.3,1831.5,
03/31/2006,1879.0,56.4,56.4,0.0,226.9,226.9,,0.0,0.0,0.0,0.0,0.0,35.5,,,,318.8,136.2,323.7,-187.5,0.0,,1424.0,1149.5,799.2,350.3,,,274.5,1560.2,,21.9,21.9,,,,92.4,,,,,,197.7,,,197.7,312.0,468.8,,,,,240.8,,,,240.8,709.6,1021.6,0.0,806.6,,,,-1321.2,1582.7,-210.7,857.4,0.0,857.4,1879.0,
06/30/2006,1883.7,48.2,48.2,0.0,239.0,239.0,,0.0,0.0,0.0,0.0,0.0,35.3,,,,322.5,158.3,385.9,-227.6,0.0,,1402.9,1055.0,804.8,250.2,,,347.9,1561.2,,16.8,16.8,,,,95.6,,,,,,200.2,,,200.2,312.6,433.8,,,,,244.6,,,,244.6,678.4,991.0,0.0,819.9,,,,-1374.2,1647.0,-200.0,892.7,0.0,892.7,1883.7,
09/30/2006,1894.1,55.7,55.7,0.0,248.5,248.5,,0.0,0.0,0.0,0.0,0.0,37.8,,,,342.0,156.6,395.6,-239.0,0.0,,1395.5,1146.5,808.5,338.0,,,249.0,1552.1,,21.3,21.3,,,,91.7,,,,,,208.0,,,208.0,321.0,416.9,,,,,238.1,,,,238.1,655.0,976.0,0.0,832.6,,,,-1439.5,1720.7,-195.7,918.1,0.0,918.1,1894.1,
12/31/2006,1790.6,67.8,67.8,0.0,244.8,244.8,,0.0,0.0,0.0,0.0,0.0,32.6,,,,345.2,161.9,405.7,-243.8,0.0,,1283.5,1179.4,842.0,337.4,,,104.1,1445.4,,23.5,23.5,,,,330.0,,,,,,228.6,,,228.6,582.1,173.9,,,,,196.5,,,,196.5,370.4,952.5,0.0,842.1,,,,-1490.9,1778.6,-291.7,838.1,0.0,838.1,1790.6,
03/31/2007,1831.9,69.6,69.6,0.0,252.2,252.2,,0.0,0.0,0.0,0.0,0.0,50.8,,,,372.6,162.4,418.1,-255.7,0.0,,1296.9,1085.5,847.2,238.3,,,211.4,1459.3,,21.4,21.4,,,,307.0,,,,,,238.0,,,238.0,566.4,148.9,,,,,189.0,,,,189.0,337.9,904.3,0.0,858.3,,,,-1491.3,1842.5,-281.9,927.6,0.0,927.6,1831.9,
06/30/2007,3613.7,264.2,264.2,0.0,296.2,296.2,,0.0,0.0,0.0,0.0,0.0,65.4,,,,625.8,187.7,460.7,-273.0,0.0,,2800.2,2579.5,1778.5,801.0,,,220.7,2987.9,,33.9,33.9,,,,427.2,,,,,,255.5,,,255.5,716.6,778.6,,,,,391.3,,,,391.3,1169.9,1886.5,0.0,1220.5,,,,-1138.9,1907.4,-261.8,1727.2,0.0,1727.2,3613.7,
09/30/2007,3480.7,87.0,87.0,0.0,302.7,302.7,,0.0,0.0,0.0,0.0,0.0,54.7,,,,444.4,239.0,529.3,-290.3,0.0,,2797.3,2033.3,1791.1,242.2,,,764.0,3036.3,,21.8,21.8,,,,168.2,,,,,,281.3,,,281.3,471.3,1240.9,,,,,391.0,,,,391.0,1631.9,2103.2,0.0,1231.7,,,,-1580.5,1969.7,-243.4,1377.5,0.0,1377.5,3480.7,
12/31/2007,3523.9,81.6,81.6,0.0,295.8,295.8,,0.0,0.0,0.0,0.0,0.0,47.6,,,,425.0,259.5,566.4,-306.9,0.0,,2839.4,2694.8,1834.6,860.2,,,144.6,3098.9,,31.1,31.1,,,,222.1,,,,,,293.7,,,293.7,546.9,1165.2,,,,,412.6,,,,412.6,1577.8,2124.7,0.0,1276.4,,,,-1679.0,2030.0,-228.2,1399.2,0.0,1399.2,3523.9,
03/31/2008,3549.9,85.0,85.0,,305.1,305.1,,,,,,,55.2,,,,445.3,272.7,593.6,-320.9,,,2831.9,2685.2,1844.3,840.9,,,146.7,3104.6,,30.6,30.6,,,,23.3,,,,,,275.3,,,275.3,329.2,1363.8,,,,,413.9,,,,413.9,1777.7,2106.9,0.0,1288.1,,,,-1716.1,2089.5,-218.5,1443.0,,1443.0,3549.9,
06/30/2008,3546.6,72.6,72.6,,305.9,305.9,,,,,,,54.8,,,,433.3,285.3,618.8,-333.5,,,2828.0,2579.0,1852.3,726.7,,,249.0,3113.3,,31.6,31.6,,,,127.3,,,,,,275.4,,,275.4,434.3,1213.2,,,,,417.1,,,,417.1,1630.3,2064.6,0.0,1302.7,,,,-1760.7,2155.1,-215.1,1482.0,,1482.0,3546.6,
09/30/2008,3450.6,69.0,69.0,,273.7,273.7,,,,,,,52.3,,,,395.0,291.2,632.2,-341.0,,,2764.4,2516.5,1812.9,703.6,,,247.9,3055.6,,26.5,26.5,,,,55.2,,,,,,281.1,,,281.1,362.8,1252.9,,,,,397.3,,,,397.3,1650.2,2013.0,0.0,1307.7,,,,-1824.9,2222.1,-278.4,1426.5,11.1,1437.6,3450.6,
12/31/2008,3260.3,58.2,58.2,,253.4,253.4,,,,,,,42.2,,,,353.8,286.3,614.5,-328.2,,,2620.2,2442.2,1760.0,682.2,,,178.0,2906.5,,29.9,29.9,,,,31.9,,,,,,256.2,,,256.2,318.0,1187.4,,,,,442.5,,,,442.5,1629.9,1947.9,0.0,1311.7,,,,-1837.9,2281.0,-442.4,1312.4,0.0,1312.4,3260.3,
03/31/2009,3281.9,60.0,60.0,0.0,263.8,263.8,0.0,0.0,0.0,0.0,0.0,0.0,45.6,27.2,,18.4,369.4,311.2,643.7,-332.5,0.0,,2601.3,2521.6,1765.8,755.8,,,79.7,2912.5,,117.6,32.3,,,85.3,323.7,0.0,29.0,29.0,,294.7,142.8,,,78.6,584.1,906.3,906.3,,,,416.1,,145.6,220.4,50.1,1322.4,1906.5,0.0,1314.1,236.5,1077.6,,-1848.1,2330.3,-432.7,1363.6,11.8,1375.4,3281.9,
06/30/2009,3315.8,63.6,63.6,0.0,254.4,254.4,0.0,0.0,0.0,0.0,0.0,0.0,52.8,33.4,,19.4,370.8,316.0,629.9,-313.9,0.0,,2629.0,2542.1,1803.6,738.5,,,86.9,2945.0,,120.0,31.0,,,89.0,362.7,0.0,29.0,29.0,,333.7,132.6,,,70.3,615.3,791.3,791.3,,,,421.7,,143.0,226.4,52.3,1213.0,1828.3,0.0,1320.6,236.6,1084.0,,-1848.8,2384.7,-380.7,1475.8,11.7,1487.5,3315.8,
09/30/2009,3326.5,77.7,77.7,0.0,251.7,251.7,0.0,0.0,0.0,0.0,0.0,0.0,56.2,39.6,,16.6,385.6,316.1,649.6,-333.5,0.0,,2624.8,2535.4,1813.9,721.5,,,89.4,2940.9,,128.0,25.6,,,102.4,328.7,0.0,29.0,29.0,,299.7,122.0,,,62.6,578.7,740.4,740.4,,,,443.9,,139.9,248.7,55.3,1184.3,1763.0,0.0,1325.0,236.6,1088.4,,-1848.9,2439.2,-364.6,1550.7,12.8,1563.5,3326.5,
12/31/2009,3550.5,103.1,103.1,0.0,258.7,258.7,0.0,0.0,0.0,0.0,0.0,0.0,55.0,27.6,0.0,27.4,416.8,319.3,665.3,-346.0,0.0,,2814.4,2725.7,1943.2,782.5,,,88.7,3133.7,,161.7,35.9,0.0,0.0,125.8,183.2,29.0,,,,154.2,147.3,0.0,0.0,77.5,492.2,990.9,990.9,,,,452.4,0.0,142.5,249.3,60.6,1443.3,1935.5,0.0,1338.6,236.6,1102.0,,-1871.7,2494.2,-359.9,1601.2,13.8,1615.0,3550.5,
03/31/2010,3505.6,77.1,77.1,0.0,258.5,258.5,0.0,0.0,0.0,0.0,0.0,0.0,111.2,37.7,,73.5,446.8,309.5,648.4,-338.9,0.0,,2749.3,2657.5,1916.2,741.3,,,91.8,3058.8,,117.3,26.0,,,91.3,157.2,0.0,,,,157.2,154.9,,,86.3,429.4,990.6,990.6,,,,422.4,,119.9,248.2,54.3,1413.0,1842.4,0.0,1333.9,236.6,1097.3,,-1860.5,2545.8,-371.3,1647.9,15.3,1663.2,3505.6,
06/30/2010,3432.1,70.1,70.1,0.0,260.5,260.5,,0.0,0.0,0.0,0.0,0.0,142.4,32.2,,110.2,473.0,300.9,631.4,-330.5,,,2658.2,2561.4,1855.4,706.0,,,96.8,2959.1,,126.1,26.2,,,99.9,87.5,0.0,,,,87.5,156.1,,,93.2,369.7,979.4,979.4,,,,404.1,,117.3,236.5,50.3,1383.5,1753.2,,1337.6,236.6,1101.0,,-1912.6,2612.1,-373.4,1663.7,15.2,1678.9,3432.1,
09/30/2010,3400.0,115.6,115.6,0.0,266.2,266.2,,0.0,0.0,0.0,0.0,0.0,55.3,32.7,,22.6,437.1,300.2,654.6,-354.4,,,2662.7,2555.7,1871.2,684.5,,,107.0,2962.9,,140.9,19.7,,,121.2,21.0,0.0,,,,21.0,143.4,,,86.9,305.3,986.4,986.4,,,,379.9,,84.6,241.8,53.5,1366.3,1671.6,,1340.5,236.6,1103.9,,-1961.6,2683.5,-350.9,1711.5,16.9,1728.4,3400.0,
12/31/2010,3437.5,119.4,119.4,0.0,262.6,262.6,0.0,0.0,0.0,0.0,0.0,0.0,51.1,26.1,,25.0,433.1,298.4,666.4,-368.0,0.0,,2706.0,2604.2,1914.7,689.5,,,101.8,3004.4,,158.4,24.6,0.0,0.0,133.8,20.7,0.0,0.0,0.0,,20.7,140.4,0.0,,81.7,319.5,978.9,976.9,2.0,2.0,,430.7,0.0,129.0,248.1,53.6,1409.6,1729.1,0.0,1342.4,236.6,1105.8,,-1991.0,2725.7,-385.7,1691.4,17.0,1708.4,3437.5,
03/31/2011,3468.8,86.9,86.9,0.0,283.5,283.5,0.0,0.0,0.0,0.0,0.0,0.0,56.8,34.4,,22.4,427.2,306.4,691.7,-385.3,0.0,,2735.2,2628.4,1946.1,682.3,,,106.8,3041.6,,112.0,22.4,,,89.6,40.7,0.0,,,,40.7,150.8,,,91.3,303.5,974.8,974.8,,,,420.7,,116.4,250.2,54.1,1395.5,1699.0,0.0,1340.8,236.6,1104.2,,-1980.8,2763.1,-372.5,1750.6,19.2,1769.8,3468.8,
06/30/2011,3489.3,108.7,108.7,0.0,273.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8,33.1,,21.7,436.5,300.9,673.8,-372.9,0.0,,2751.9,2574.6,1919.1,655.5,,,177.3,3052.8,,127.1,26.7,,,100.4,17.6,0.0,1.6,1.6,,16.0,154.0,,,101.4,298.7,963.9,963.9,,,,424.1,,113.3,252.5,58.3,1388.0,1686.7,0.0,1347.2,236.6,1110.6,,-2003.4,2777.6,-337.1,1784.3,18.3,1802.6,3489.3,
09/30/2011,3512.5,102.0,102.0,0.0,275.8,275.8,0.0,0.0,0.0,0.0,0.0,0.0,52.4,32.2,,20.2,430.2,296.0,683.3,-387.3,0.0,,2786.3,2616.9,1953.9,663.0,,,169.4,3082.3,,141.0,21.9,,,119.1,67.7,0.0,,,,67.7,135.5,,,85.0,344.2,967.8,967.8,,,,416.4,,109.6,250.7,56.1,1384.2,1728.4,0.0,1348.7,236.6,1112.1,,-2044.6,2824.5,-362.5,1766.1,18.0,1784.1,3512.5,
12/31/2011,3518.7,127.7,127.7,0.0,284.4,284.4,0.0,0.0,0.0,0.0,0.0,0.0,44.8,24.6,0.0,20.2,456.9,292.9,693.7,-400.8,0.0,,2768.9,2607.0,1961.2,645.8,,,161.9,3061.8,,163.0,27.5,0.0,0.0,135.5,47.2,0.0,,,,47.2,154.7,0.0,0.0,98.9,364.9,966.0,966.0,,,,465.7,0.0,176.4,235.9,53.4,1431.7,1796.6,0.0,1354.6,236.6,1118.0,,-2133.7,2879.2,-397.7,1702.4,19.7,1722.1,3518.7,
03/31/2012,3518.4,132.7,132.7,0.0,297.8,297.8,0.0,0.0,0.0,0.0,0.0,0.0,44.6,29.6,,15.0,475.1,291.4,708.8,-417.4,0.0,,2751.9,2593.6,1969.0,624.6,,,158.3,3043.3,,120.1,23.1,,,97.0,17.0,0.0,,,,17.0,135.8,,,79.0,272.9,965.3,965.3,,,,455.6,,172.8,230.0,52.8,1420.9,1693.8,0.0,1363.6,236.6,1127.0,,-2110.8,2929.1,-379.4,1802.5,22.1,1824.6,3518.4,
06/30/2012,3521.1,183.1,183.1,0.0,293.9,293.9,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.2,,9.8,517.0,288.7,721.7,-433.0,0.0,,2715.4,2562.8,1961.3,601.5,,,152.6,3004.1,,155.5,30.2,,,125.3,17.0,0.0,,,,17.0,121.3,,,67.0,293.8,951.8,951.8,,,,447.6,,167.9,228.7,51.0,1399.4,1693.2,0.0,1362.3,236.6,1125.7,,-2143.8,2983.6,-396.8,1805.3,22.6,1827.9,3521.1,
09/30/2012,3605.9,267.2,267.2,0.0,296.9,296.9,0.0,0.0,0.0,0.0,0.0,0.0,41.6,30.2,,11.4,605.7,286.2,741.0,-454.8,0.0,,2714.0,2557.8,1974.5,583.3,,,156.2,3000.2,,180.6,28.6,,,152.0,16.9,0.0,,,,16.9,128.0,,,73.9,325.5,951.4,951.4,,,,445.8,,163.3,228.6,53.9,1397.2,1722.7,0.0,1368.2,236.6,1131.6,,-2170.4,3039.9,-378.9,1858.8,24.4,1883.2,3605.9,
12/31/2012,4520.1,146.8,146.8,0.0,317.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9,26.2,0.0,48.7,538.7,283.7,745.3,-461.6,0.0,,3697.7,3532.6,2290.4,1242.2,,,165.1,3981.4,,214.7,25.1,0.0,0.0,189.6,283.3,0.0,,,,283.3,148.5,0.0,0.0,90.6,646.5,1447.4,1447.4,,,,467.0,0.0,176.3,236.7,54.0,1914.4,2560.9,0.0,1376.2,236.6,1139.6,,-2139.7,3064.6,-367.9,1933.2,26.0,1959.2,4520.1,
03/31/2013,4387.2,107.6,107.6,0.0,310.4,310.4,0.0,0.0,0.0,0.0,0.0,0.0,66.8,32.1,,34.7,484.8,281.1,741.2,-460.1,0.0,,3621.3,3453.6,2253.5,1200.1,,,167.7,3902.4,,140.7,28.2,,,112.5,176.7,0.0,,,,176.7,132.3,,,73.4,449.7,1445.6,1445.6,,,,447.4,,173.1,220.8,53.5,1893.0,2342.7,0.0,1386.2,236.6,1149.6,,-2132.3,3139.1,-374.5,2018.5,26.0,2044.5,4387.2,
06/30/2013,4373.6,104.9,104.9,0.0,318.5,318.5,0.0,0.0,0.0,0.0,0.0,0.0,89.2,33.9,,55.3,512.6,279.3,753.8,-474.5,0.0,,3581.7,3421.0,2248.3,1172.7,,,160.7,3861.0,,163.5,17.8,,,145.7,76.5,0.0,,,,76.5,135.8,,,78.7,375.8,1429.1,1429.1,,,,448.7,,174.5,220.9,53.3,1877.8,2253.6,0.0,1393.0,236.6,1156.4,,-2113.8,3202.8,-385.7,2096.3,23.7,2120.0,4373.6,
09/30/2013,4390.4,131.9,131.9,0.0,306.2,306.2,0.0,0.0,0.0,0.0,0.0,0.0,88.4,35.3,,53.1,526.5,285.7,773.6,-487.9,0.0,,3578.2,3417.9,2356.0,1061.9,,,160.3,3863.9,,175.3,19.9,,,155.4,16.4,0.0,0.0,0.0,,16.4,140.7,,,83.3,332.4,1427.8,1427.8,0.0,0.0,,436.8,,171.4,211.4,54.0,1864.6,2197.0,,1403.4,236.6,1166.8,,-2112.2,3259.4,-376.6,2174.0,19.4,2193.4,4390.4,
12/31/2013,4539.9,235.9,235.9,0.0,309.7,309.7,0.0,0.0,0.0,0.0,0.0,0.0,102.8,34.5,0.0,68.3,648.4,288.9,761.2,-472.3,0.0,,3602.6,3463.8,2395.1,1068.7,,,138.8,3891.5,,205.5,19.9,0.0,0.0,185.6,296.5,0.0,0.0,0.0,,296.5,160.5,0.0,0.0,98.7,662.5,1145.5,1145.5,0.0,0.0,,390.9,0.0,72.4,263.7,54.8,1536.4,2198.9,0.0,1411.2,236.6,1174.6,,-2101.2,3309.2,-318.5,2300.7,40.3,2341.0,4539.9,
03/31/2014,4750.1,101.4,101.4,0.0,337.2,337.2,0.0,0.0,0.0,0.0,0.0,0.0,85.9,37.2,,48.7,524.5,291.0,776.5,-485.5,0.0,,3934.6,3789.9,2634.6,1155.3,,,144.7,4225.6,,161.5,27.5,,,134.0,488.4,0.0,,,,488.4,144.7,,,78.1,794.6,1145.6,1145.6,,,,414.4,,71.8,287.2,55.4,1560.0,2354.6,0.0,1426.6,236.6,1190.0,,-2111.2,3362.3,-322.5,2355.2,40.3,2395.5,4750.1,
06/30/2014,4766.3,91.7,91.7,0.0,345.3,345.3,0.0,0.0,0.0,0.0,0.0,0.0,117.2,43.3,,73.9,554.2,292.3,774.5,-482.2,0.0,,3919.8,3772.1,2646.0,1126.1,,,147.7,4212.1,,193.0,40.9,,,152.1,409.8,0.0,,,,409.8,157.0,,,89.0,759.8,1145.6,1145.6,,,,419.7,,72.6,290.5,56.6,1565.3,2325.1,0.0,1434.3,236.6,1197.7,,-2150.1,3424.4,-305.4,2403.2,38.0,2441.2,4766.3,
09/30/2014,4707.1,115.0,115.0,0.0,324.0,324.0,,0.0,0.0,0.0,0.0,0.0,111.4,44.7,,66.7,550.4,297.9,761.5,-463.6,,,3858.8,3711.7,2624.6,1087.1,,,147.1,4156.7,,200.3,35.1,,,165.2,408.9,0.0,,,,408.9,156.9,,,89.9,766.1,1145.7,1145.7,,,,424.3,,73.3,293.7,57.3,1570.0,2336.1,0.0,1445.6,236.6,1209.0,,-2258.7,3486.9,-339.8,2334.0,37.0,2371.0,4707.1,
12/31/2014,4661.0,128.3,128.3,0.0,337.2,337.2,0.0,0.0,0.0,0.0,0.0,0.0,125.0,35.7,0.0,89.3,590.5,300.6,655.4,-354.8,0.0,,3769.9,3655.9,2606.8,1049.1,6.5,4.2,103.3,4070.5,,207.7,20.3,,,187.4,380.4,0.0,0.0,0.0,,380.4,235.0,0.0,0.0,161.6,823.1,1145.7,1145.7,0.0,0.0,,457.6,0.0,173.0,228.3,56.3,1603.3,2426.4,0.0,1438.3,236.6,1201.7,,-2351.7,3554.8,-441.3,2200.1,34.5,2234.6,4661.0,
03/31/2015,4595.0,95.0,95.0,0.0,362.7,362.7,0.0,0.0,0.0,0.0,0.0,0.0,127.3,46.3,,81.0,585.0,304.0,596.7,-292.7,0.0,,3706.0,3605.1,2587.4,1017.7,,,100.9,4010.0,,204.8,42.1,,,162.7,377.5,0.0,,,,377.5,208.5,,,132.5,790.8,1145.8,1145.8,,,,468.7,,169.9,244.1,54.7,1614.5,2405.3,0.0,1467.4,236.6,1230.8,,-2444.5,3600.1,-475.7,2147.3,42.4,2189.7,4595.0,
06/30/2015,4585.5,84.2,84.2,0.0,368.2,368.2,,0.0,0.0,0.0,0.0,0.0,138.8,46.2,,92.6,591.2,315.6,613.6,-298.0,,,3678.7,3590.9,2600.4,990.5,,,87.8,3994.3,,233.6,35.8,,,197.8,335.1,0.0,,,,335.1,215.8,,,141.7,784.5,1145.8,1145.8,,,,448.6,,168.1,226.4,54.1,1594.4,2378.9,0.0,1476.7,236.6,1240.1,,-2531.1,3676.1,-454.1,2167.6,39.0,2206.6,4585.5,
09/30/2015,4541.4,108.5,108.5,0.0,357.7,357.7,0.0,0.0,0.0,0.0,0.0,0.0,115.9,46.9,,69.0,582.1,339.0,633.2,-294.2,0.0,,3620.3,3535.5,2581.0,954.5,,,84.8,3959.3,,281.6,43.4,,,238.2,186.8,0.0,,,,186.8,222.3,,,142.6,690.7,1145.9,1145.9,,,,437.3,,165.1,219.9,52.3,1583.2,2273.9,0.0,1489.2,236.6,1252.6,,-2536.8,3758.5,-483.0,2227.9,39.6,2267.5,4541.4,
12/31/2015,4501.5,93.3,93.3,0.0,349.8,349.8,0.0,0.0,0.0,0.0,0.0,0.0,118.5,39.3,0.0,79.2,561.6,366.8,654.9,-288.1,0.0,,3573.1,3493.6,2571.0,922.6,6.3,1.5,71.7,3939.9,,292.5,40.6,,,251.9,49.3,0.0,0.0,0.0,,49.3,262.0,0.0,0.0,165.2,603.8,1138.4,1138.4,0.0,0.0,,408.9,0.0,146.4,205.5,57.0,1547.3,2151.1,0.0,1497.1,236.6,1260.5,,-2529.9,3834.4,-490.7,2310.9,39.5,2350.4,4501.5,
03/31/2016,6732.9,96.8,96.8,0.0,424.7,424.7,0.0,0.0,0.0,0.0,0.0,0.0,108.6,55.7,,52.9,630.1,397.4,689.5,-292.1,0.0,,5705.4,5589.0,4022.3,1566.7,,,116.4,6102.8,,279.9,55.9,,,224.0,1185.4,0.0,,,,1185.4,264.1,,,156.1,1729.4,1883.8,1883.8,,,,586.9,,144.7,364.4,77.8,2470.7,4200.1,0.0,1510.0,236.6,1273.4,,-2529.0,3896.2,-389.9,2487.3,45.5,2532.8,6732.9,
06/30/2016,6640.8,96.8,96.8,0.0,418.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,112.4,55.9,,56.5,627.2,418.2,719.6,-301.4,0.0,,5595.4,5471.4,3971.6,1499.8,,,124.0,6013.6,,274.5,43.4,,,231.1,447.5,0.0,,,,447.5,239.9,,,141.3,961.9,2498.7,2498.7,,,,596.8,,143.2,365.9,87.7,3095.5,4057.4,0.0,1525.0,236.6,1288.4,,-2518.1,3988.3,-453.7,2541.5,41.9,2583.4,6640.8,
09/30/2016,6806.6,111.5,111.5,0.0,436.4,436.4,0.0,0.0,0.0,0.0,0.0,0.0,113.9,64.4,,49.5,661.8,443.3,755.4,-312.1,0.0,,5701.5,5572.8,4071.5,1501.3,,,128.7,6144.8,,305.7,46.0,,,259.7,706.7,0.0,,,,706.7,285.3,,,173.1,1297.7,2136.3,2136.3,,,,585.2,,141.2,358.2,85.8,2721.5,4019.2,0.0,1541.0,236.6,1304.4,,-2507.6,4081.9,-369.2,2746.1,41.3,2787.4,6806.6,
12/31/2016,6664.0,129.3,129.3,0.0,433.3,433.3,0.0,0.0,0.0,0.0,0.0,0.0,110.3,60.2,0.0,50.1,672.9,466.9,784.0,-317.1,0.0,,5524.2,5392.9,3974.3,1418.6,4.7,0.0,126.6,5991.1,,389.1,81.0,,,308.1,585.4,0.0,0.0,0.0,,585.4,285.1,0.0,0.0,174.4,1259.6,2086.8,2086.8,0.0,0.0,,596.3,0.0,184.4,325.4,86.5,2683.1,3942.7,0.0,1549.9,236.6,1313.3,,-2505.6,4153.2,-534.8,2662.7,58.6,2721.3,6664.0,
03/31/2017,6789.0,123.2,123.2,0.0,459.7,459.7,0.0,0.0,0.0,0.0,0.0,0.0,122.3,76.2,,46.1,705.2,479.0,819.0,-340.0,0.0,,5604.8,5464.6,4057.5,1407.1,,,140.2,6083.8,,272.6,79.6,,,193.0,631.8,0.0,,,,631.8,296.9,,,183.4,1201.3,2037.4,2037.4,,,,598.1,,181.0,330.3,86.8,2635.5,3836.8,0.0,1559.3,236.6,1322.7,,-2506.8,4255.9,-420.3,2888.1,64.1,2952.2,6789.0,
06/30/2017,7058.3,403.9,403.9,0.0,462.4,462.4,0.0,0.0,0.0,0.0,0.0,0.0,134.4,71.4,,63.0,1000.7,498.1,859.4,-361.3,0.0,,5559.5,5431.5,4063.9,1367.6,,,128.0,6057.6,,287.9,66.5,,,221.4,794.2,0.0,,,,794.2,261.3,,,156.6,1343.4,2038.1,2038.1,,,,595.4,,178.3,325.4,91.7,2633.5,3976.9,0.0,1561.7,236.6,1325.1,,-2505.6,4376.3,-411.4,3021.0,60.4,3081.4,7058.3,
09/30/2017,7115.7,315.4,315.4,0.0,458.3,458.3,0.0,0.0,0.0,0.0,0.0,0.0,125.6,76.9,,48.7,899.3,528.7,896.8,-368.1,0.0,,5687.7,5550.2,4178.4,1371.8,,,137.5,6216.4,,311.1,82.5,,,228.6,667.8,0.0,,,,667.8,357.4,,,240.0,1336.3,2038.7,2038.7,,,,575.0,,175.6,303.5,95.9,2613.7,3950.0,0.0,1571.6,236.6,1335.0,,-2578.2,4424.7,-317.7,3100.4,65.3,3165.7,7115.7,
