Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/27/2005,2570.006,165.406,165.406,0.0,488.194,488.194,,422.908,185.7,75.319,161.889,0.0,87.414,,,,,,,1163.922,527.107,,,0.0,878.977,752.358,517.927,234.431,23.756,102.863,1406.084,,191.355,191.355,,,,57.612,,,,,,236.824,,,,236.824,485.791,654.09,,,,,236.741,,,236.741,890.831,1376.622,0.0,,,,0.0,,1131.284,1131.284,62.1,1193.384,2570.006,
06/26/2005,2510.895,212.456,212.456,0.0,434.58,434.58,,412.131,180.637,71.696,159.798,0.0,95.278,,,,,,,1154.445,476.143,,,0.0,880.307,729.618,518.187,211.431,23.516,127.173,1356.45,,193.062,193.062,,,,46.679,,,,,,225.656,,,,225.656,465.397,615.144,,,,,233.836,,,233.836,848.98,1314.377,0.0,,,,0.0,,1134.994,1134.994,61.524,1196.518,2510.895,
09/25/2005,2526.149,246.078,246.078,0.0,402.184,402.184,,422.599,182.644,74.387,165.568,0.0,76.709,,,,,,,1147.57,479.164,,,0.0,899.415,725.232,515.881,209.351,24.193,149.99,1378.579,,193.703,193.703,,,,22.774,,,,,,220.177,,,,220.177,436.654,635.875,,,,,258.763,,,258.763,894.638,1331.292,0.0,,,,,,1133.433,1133.433,61.424,1194.857,2526.149,
12/25/2005,2506.385,239.536,239.536,,421.236,421.236,,404.271,199.955,70.87,178.019,-44.573,103.533,,,,,,,1168.576,447.816,968.948,-521.132,,889.993,711.987,504.666,207.321,24.666,153.34,1337.809,,206.548,206.548,,,,125.51,,,,,,257.619,,,,257.619,589.677,505.272,,,,,251.962,,,251.962,757.234,1346.911,,245.673,,,-49.548,939.335,6.614,1142.074,17.4,1159.474,2506.385,
03/26/2006,2376.453,188.855,188.855,0.0,442.283,442.283,,416.895,207.538,72.227,183.317,-46.187,88.807,,,,,,,1136.84,436.597,,,0.0,803.016,755.277,502.918,252.359,28.008,19.731,1239.613,,215.422,215.422,,,,90.257,,,,,,243.581,,,,243.581,549.26,500.185,,,,,144.248,,,144.248,644.433,1193.693,0.0,,,,0.0,,1159.616,1159.616,23.144,1182.76,2376.453,
06/25/2006,2405.078,240.936,240.936,0.0,431.023,431.023,,418.123,207.533,72.753,182.479,-44.642,104.786,,,,,,,1194.868,433.993,,,0.0,776.217,697.965,495.615,202.35,24.262,53.99,1210.21,,215.031,215.031,,,,82.157,,,,,,219.183,,,,219.183,516.371,491.378,,,,,160.638,,,160.638,652.016,1168.387,0.0,,,,0.0,,1208.194,1208.194,28.497,1236.691,2405.078,
09/24/2006,2342.89,202.425,202.425,0.0,408.914,408.914,,422.29,212.523,73.958,180.497,-44.688,112.721,,,,,,,1146.35,424.084,,,0.0,772.456,694.264,495.34,198.924,24.095,54.097,1196.54,,211.505,211.505,,,,59.323,,,,,,228.003,,,,228.003,498.831,486.001,,,,,156.023,,,156.023,642.024,1140.855,0.0,,,,,,1166.977,1166.977,35.058,1202.035,2342.89,
12/31/2006,2361.437,248.409,248.409,0.0,376.404,376.404,,415.879,214.44,65.058,182.954,-46.573,98.837,,,,,,,1139.529,422.178,1042.615,-620.437,0.0,799.73,725.835,514.006,211.829,23.076,50.819,1221.908,,210.89,210.89,,,,31.022,,,,,,206.353,,,,206.353,448.265,487.37,,,,,194.324,,,194.324,681.694,1129.959,0.0,264.973,,,-140.256,1034.669,30.035,1189.421,42.057,1231.478,2361.437,
04/01/2007,2431.447,254.677,254.677,0.0,404.424,404.424,,402.13,205.669,51.422,192.808,-47.769,170.609,,,,,,,1231.84,391.69,,,0.0,807.917,779.257,511.612,267.645,23.343,5.317,1199.607,,207.611,207.611,,,,21.895,,,,,,225.739,,,,225.739,455.245,487.976,,,,,219.088,,,219.088,707.064,1162.309,0.0,,,,0.0,,1219.46,1219.46,49.678,1269.138,2431.447,
07/01/2007,2589.445,444.668,444.668,0.0,403.165,403.165,,416.867,212.995,48.421,205.433,-49.982,84.894,,,,,,,1349.594,388.143,,,0.0,851.708,756.953,531.107,225.846,28.469,66.286,1239.851,,230.568,230.568,,,,25.867,,,,,,240.804,,,,240.804,497.239,486.085,,,,,218.53,,,218.53,704.615,1201.854,0.0,,,,0.0,,1330.788,1330.788,56.803,1387.591,2589.445,
09/30/2007,2648.803,497.724,497.724,0.0,396.481,396.481,,420.807,217.889,50.335,201.903,-49.32,92.812,,,,,,,1407.824,388.577,,,0.0,852.402,758.246,534.208,224.038,28.072,66.084,1240.979,,214.707,214.707,,,,80.562,,,,,,249.222,,,,249.222,544.491,455.878,,,,,313.433,,,313.433,769.311,1313.802,0.0,,,,0.0,,1290.06,1290.06,44.941,1335.001,2648.803,
12/31/2007,4187.997,201.342,201.342,0.0,341.963,341.963,,419.188,179.56,61.912,213.631,-35.915,47.317,,,,,,,1009.81,430.976,784.331,-353.355,0.0,2747.211,2587.764,1502.256,1085.508,26.594,132.853,3178.187,,133.654,133.654,,,,185.129,,,,,,371.899,,,,371.899,690.682,1499.13,,,,,627.159,,,627.159,2126.289,2816.971,0.0,293.902,,,-140.031,1118.053,56.919,1328.843,42.183,1371.026,4187.997,
03/30/2008,4208.847,154.107,154.107,,383.269,383.269,,411.524,182.219,69.582,196.578,-36.855,75.276,,,,,,,1024.176,430.584,,,,2754.087,2597.215,1515.58,1081.635,27.926,128.946,3184.671,,143.699,143.699,,,,182.688,,,,,,328.962,,,,328.962,655.349,1499.111,,,,,660.592,,,660.592,2159.703,2815.052,0.0,0.0,,,0.0,,1356.456,1356.456,37.339,1393.795,4208.847,
06/29/2008,4171.12,103.242,103.242,,361.876,361.876,,420.365,181.021,74.849,205.301,-40.806,129.435,,,,,,,1014.918,428.964,,,,2727.238,2575.287,1508.797,1066.49,28.451,123.5,3156.202,,150.221,150.221,,,,172.491,,,,,,293.921,,,,293.921,616.633,1473.545,,,,,652.393,,,652.393,2125.938,2742.571,0.0,,,,0.0,,1394.484,1394.484,34.065,1428.549,4171.12,
09/28/2008,4097.241,91.397,91.397,,342.612,342.612,,430.18,202.417,66.641,200.792,-39.67,142.045,,,,,,,1006.234,413.434,,,,2677.573,2543.559,1497.758,1045.801,26.989,107.025,3091.007,,144.28,144.28,,,,89.915,,,,,,292.634,,,,292.634,526.829,1488.396,,,,,659.989,,,659.989,2148.385,2675.214,0.0,,,,0.0,,1386.619,1386.619,35.408,1422.027,4097.241,
12/31/2008,3926.744,107.275,107.275,0.0,311.908,311.908,,424.653,185.27,55.618,221.281,-37.516,113.55,,,,,,,957.386,374.292,760.028,-385.736,0.0,2595.066,2490.741,1474.123,1016.618,28.105,76.22,2969.358,,139.677,139.677,,,,108.853,,,,,,277.41,,,,277.41,525.94,1437.538,,,,,677.383,,,677.383,2114.921,2640.861,0.0,310.258,,,-138.507,1182.906,-108.202,1246.455,39.428,1285.883,3926.744,
03/29/2009,3806.274,143.051,143.051,0.0,288.971,288.971,0.0,406.829,180.497,60.709,199.713,-34.09,102.842,,,7.773,6.864,11.004,18.666,941.693,332.407,,,0.0,2532.174,2509.424,1447.005,1062.419,15.886,0.0,2864.581,,396.913,109.71,89.273,21.167,176.763,5.973,0.0,,,,5.973,27.758,,25.404,324.942,0.0,430.644,1299.662,1299.662,,,,670.528,,170.016,150.166,1970.19,2400.834,0.0,,,,,,1401.329,1401.329,4.111,1405.44,3806.274,
06/28/2009,3778.763,114.27,114.27,0.0,275.32,275.32,0.0,411.231,185.145,59.108,203.978,-37.0,127.418,,,8.689,0.265,37.621,19.234,928.239,329.466,,,0.0,2521.058,2504.842,1444.424,1060.418,15.951,0.0,2850.524,,309.53,104.295,3.439,24.103,177.693,5.736,0.0,,,,5.736,25.74,,13.962,335.18,0.0,341.006,1299.686,1299.686,,,,671.513,,172.65,149.721,1971.199,2312.205,0.0,,,,,,1462.05,1462.05,4.508,1466.558,3778.763,
09/27/2009,3807.679,158.789,158.789,0.0,266.924,266.924,0.0,395.234,164.977,61.284,205.389,-36.416,125.346,20.099,,9.01,,37.628,0.0,946.293,327.014,,,0.0,2534.372,2522.158,1466.829,1055.329,12.214,0.0,2861.386,,293.389,85.834,13.341,19.95,174.264,5.956,5.956,0.0,0.0,,,26.494,,,344.197,0.0,325.839,1248.584,1248.584,0.0,0.0,,679.693,,169.868,165.628,1928.277,2254.116,0.0,316.539,42.015,274.524,-137.203,1402.678,-32.922,1549.092,4.471,1553.563,3807.679,
12/31/2009,3839.005,188.305,188.305,0.0,265.305,265.305,0.0,360.843,150.508,53.847,191.747,-35.259,189.481,,0.0,8.866,0.336,100.733,21.872,1003.934,317.499,688.563,-371.064,0.0,2517.572,2505.147,1459.441,1045.706,12.089,0.0,2835.071,,316.39,94.983,30.695,22.901,167.811,4.008,3.997,0.0,0.0,,0.011,16.709,0.0,12.258,398.923,0.0,337.107,1192.491,1192.491,0.0,0.0,,724.333,8.1,164.726,140.326,1916.824,2253.931,0.0,319.083,42.033,277.05,-136.6,1431.878,-34.12,1580.241,4.833,1585.074,3839.005,
03/28/2010,3774.259,210.719,210.719,0.0,297.445,297.445,0.0,353.775,145.735,60.699,181.607,-34.266,127.328,,,8.521,,34.643,22.879,989.267,305.525,,,0.0,2479.467,2465.566,1439.709,1025.857,13.901,0.0,2784.992,,262.654,86.354,12.94,18.611,144.749,41.46,0.06,,,,41.4,19.251,,13.145,401.341,0.0,323.365,1141.28,1141.28,,,,721.992,,164.215,143.291,1863.272,2186.637,0.0,324.133,42.114,282.019,-135.965,1456.267,-61.614,1582.821,4.801,1587.622,3774.259,
06/27/2010,3743.744,287.129,287.129,0.0,291.386,291.386,0.0,337.363,136.631,57.788,176.362,-33.418,119.506,,,8.037,,34.418,18.815,1035.384,290.761,,,0.0,2417.599,2335.189,1409.197,925.992,14.007,68.403,2708.36,,257.811,82.119,11.216,21.33,143.146,41.464,0.064,,,,41.4,22.034,,14.069,400.334,0.0,321.309,1128.2,1128.2,,,,712.493,,162.788,135.302,1840.693,2162.002,0.0,331.51,42.191,289.319,-135.921,1502.831,-121.188,1577.232,4.51,1581.742,3743.744,
09/26/2010,3797.855,247.757,247.757,0.0,294.285,294.285,0.0,359.967,139.725,64.545,192.164,-36.467,140.703,,,11.259,,49.541,19.571,1042.712,292.294,,,0.0,2462.849,2367.903,1438.997,928.906,13.288,81.658,2755.143,,261.931,91.588,1.901,12.592,155.85,181.193,181.193,,,,,22.003,,13.499,416.939,0.0,465.127,904.406,904.406,,,,711.045,,134.431,146.176,1615.451,2080.578,0.0,386.672,42.203,344.469,-135.62,1511.443,-49.264,1713.231,4.046,1717.277,3797.855,
12/31/2010,3643.155,208.452,208.452,0.0,294.196,294.196,0.0,338.598,128.752,54.098,194.032,-38.284,79.987,,0.0,7.959,0.358,3.888,28.831,921.233,287.705,665.724,-378.019,0.0,2434.217,2360.933,1442.411,918.522,4.899,68.027,2721.922,,296.985,84.846,4.886,18.347,188.906,103.711,31.211,0.0,0.0,,72.5,20.067,0.0,9.566,370.819,0.0,420.763,813.409,813.409,0.0,0.0,,621.705,6.9,141.769,92.651,1435.114,1855.877,0.0,391.401,42.245,349.156,-135.058,1578.913,-51.88,1783.376,3.902,1787.278,3643.155,
03/27/2011,3678.803,202.298,202.298,0.0,289.788,289.788,0.0,319.905,113.2,61.264,177.909,-32.468,113.927,,,40.165,0.37,10.392,28.118,925.918,274.328,,,0.0,2478.557,2396.626,1468.99,927.636,4.723,76.838,2752.885,,280.46,82.675,4.63,8.952,184.203,29.7,29.7,,,,,31.746,,,387.001,11.629,341.906,822.473,822.473,,,,625.436,,117.59,120.845,1447.909,1789.815,0.0,393.029,42.4,350.629,-131.64,1643.111,-19.79,1884.71,4.278,1888.988,3678.803,
06/26/2011,3878.232,365.809,365.809,0.0,283.181,283.181,0.0,293.822,89.236,50.037,188.212,-33.663,206.116,,,115.46,0.376,25.079,30.161,1148.928,255.253,,,0.0,2474.051,2392.988,1475.436,917.552,2.284,78.403,2729.304,,268.107,67.558,3.786,13.355,183.408,29.7,29.7,,,,,66.472,,3.63,392.557,45.827,364.279,949.866,949.866,,,,613.75,,114.911,102.652,1563.616,1927.895,0.0,417.474,42.854,374.62,-131.58,1663.357,-3.626,1945.625,4.712,1950.337,3878.232,
09/25/2011,3868.711,371.699,371.699,0.0,277.34,277.34,0.0,311.417,92.181,49.941,201.455,-32.16,225.974,41.527,0.006,118.293,0.34,,33.009,1186.43,250.582,,,0.0,2431.699,2354.556,1456.71,897.846,2.161,74.636,2682.281,,279.686,76.245,10.699,13.623,179.119,29.7,0.0,,,,29.7,74.586,,0.236,383.557,53.531,383.972,952.322,952.322,,,,595.42,,110.501,101.126,1547.742,1931.714,0.0,421.396,42.902,378.494,-131.488,1693.168,-50.925,1932.151,4.846,1936.997,3868.711,
12/31/2011,3924.103,584.088,584.088,0.0,286.226,286.226,0.0,298.775,87.621,45.486,198.587,-32.919,111.167,,0.204,7.902,0.278,28.846,33.405,1280.256,251.912,566.054,-314.142,0.0,2391.935,2318.329,1438.542,879.787,2.008,71.116,2643.847,,241.682,67.092,21.084,10.96,142.546,4.986,4.986,0.0,0.0,,,24.339,0.0,0.0,420.833,22.656,271.007,954.809,954.809,0.0,0.0,,715.504,9.2,194.984,90.487,1670.313,1941.32,0.0,423.888,42.923,380.965,-131.053,1847.106,-159.353,1980.588,2.195,1982.783,3924.103,
04/01/2012,3649.886,590.921,590.921,0.0,310.926,310.926,0.0,298.971,88.77,47.939,194.934,-32.672,121.954,,,8.026,0.292,37.677,35.507,1322.772,263.415,,,0.0,2061.852,1991.407,1119.696,871.711,1.847,70.153,2325.267,,244.585,62.33,27.761,11.618,142.876,4.7,4.7,,,,,26.061,,,412.656,23.484,275.346,957.36,957.36,,,,695.334,,187.064,95.614,1652.694,1928.04,0.0,423.957,42.956,381.001,-128.806,1549.505,-125.31,1719.346,2.5,1721.846,3649.886,
07/01/2012,3606.822,544.991,544.991,0.0,275.166,275.166,0.0,284.555,82.528,45.341,186.694,-30.008,144.919,29.69,,53.89,0.275,,24.241,1249.631,253.684,,,0.0,2103.507,2033.72,1095.591,938.129,1.669,67.843,2357.191,,229.635,65.471,12.911,9.155,142.098,4.7,0.0,,,,4.7,8.339,,,397.454,5.659,242.674,959.945,959.945,,,,712.189,,182.461,132.274,1672.134,1914.808,0.0,428.05,43.004,385.046,-128.553,1578.228,-188.255,1689.47,2.544,1692.014,3606.822,
09/30/2012,3670.789,634.829,634.829,0.0,266.947,266.947,0.0,295.611,84.294,47.233,194.29,-30.206,95.667,34.745,,7.861,0.293,,22.914,1293.054,267.392,,,0.0,2110.343,2044.856,1113.94,930.916,1.771,63.423,2377.735,,216.176,63.703,11.98,9.772,130.721,4.7,0.0,,,,4.7,27.801,,,393.192,25.793,248.677,962.596,962.596,,,,704.117,,178.764,132.161,1666.713,1915.39,0.0,434.246,43.07,391.176,-128.527,1586.065,-138.828,1752.956,2.443,1755.399,3670.789,
12/31/2012,3733.687,337.039,337.039,0.0,297.976,297.976,0.0,323.347,84.636,47.44,222.974,-31.703,114.86,27.16,1.279,7.963,1.347,,28.712,1073.222,297.945,626.522,-328.577,0.0,2362.52,2297.244,1238.452,1058.792,2.066,60.584,2660.465,,241.128,75.165,16.895,9.418,139.65,4.7,4.7,0.0,0.0,,,29.472,0.0,0.0,418.874,28.874,275.3,965.28,965.28,0.0,0.0,,711.57,0.0,170.946,121.75,1676.85,1952.15,0.0,437.486,43.102,394.384,-127.948,1601.46,-132.048,1778.95,2.587,1781.537,3733.687,
03/31/2013,3693.727,306.554,306.554,0.0,307.02,307.02,0.0,332.82,83.695,51.395,228.899,-31.169,111.107,28.711,,7.836,0.204,,28.94,1057.501,300.83,,,0.0,2335.396,2271.465,1236.876,1034.589,1.947,61.78,2636.226,,228.808,67.383,17.221,9.576,134.628,4.7,0.0,,,,4.7,27.96,,,409.289,27.96,261.468,968.035,968.035,,,,689.147,,159.147,120.711,1657.182,1918.65,0.0,440.729,43.181,397.548,-125.491,1614.534,-157.524,1772.248,2.829,1775.077,3693.727,
06/30/2013,3724.137,281.418,281.418,0.0,311.881,311.881,0.0,348.608,89.516,38.889,249.882,-29.679,114.799,,,7.935,0.086,33.123,27.304,1056.706,311.464,,,0.0,2355.967,2293.437,1240.592,1052.845,1.89,60.554,2667.431,,242.635,76.493,17.917,8.96,139.265,17.069,4.7,,,,12.369,3.531,,,413.546,2.319,263.235,970.825,970.825,,,,688.55,,156.423,118.581,1659.375,1922.61,0.0,444.581,43.199,401.382,-125.387,1642.996,-162.758,1799.432,2.095,1801.527,3724.137,
09/29/2013,3788.363,326.437,326.437,0.0,313.706,313.706,0.0,346.116,71.751,56.541,249.514,-31.69,124.189,36.239,,10.435,0.932,,33.393,1110.448,320.542,,,0.0,2357.373,2289.547,1241.393,1048.154,1.703,65.191,2677.915,,244.594,70.783,20.964,8.983,143.864,4.7,0.0,,,,4.7,18.531,,,417.078,18.531,267.825,980.688,980.688,,,,677.588,,153.966,106.544,1658.276,1926.101,0.0,448.009,43.218,404.791,-125.185,1675.598,-138.383,1860.039,2.223,1862.262,3788.363,
12/31/2013,4209.007,431.984,431.984,0.0,295.29,295.29,0.0,333.621,70.209,53.672,242.113,-32.373,139.659,36.504,0.0,10.428,0.943,,39.81,1200.554,325.9,679.42,-353.52,0.0,2682.553,2609.8,1354.203,1255.597,1.715,70.095,3008.453,,252.471,71.967,23.821,8.725,147.958,356.287,0.0,0.0,0.0,,356.287,26.362,0.0,0.0,514.715,26.362,635.12,930.0,930.0,0.0,0.0,,727.871,0.0,109.498,103.658,1657.871,2292.991,0.0,452.581,43.243,409.338,-124.623,1696.424,-110.855,1913.527,2.489,1916.016,4209.007,
03/31/2014,4242.134,421.649,421.649,0.0,295.514,295.514,0.0,349.745,72.047,57.632,253.76,-33.694,153.71,42.47,,11.714,0.944,,47.543,1220.618,328.679,,,0.0,2692.837,2622.591,1372.058,1250.533,1.513,67.789,3021.516,,247.251,71.094,27.451,9.066,139.64,359.261,359.261,,,,,25.295,,,523.445,25.295,631.807,930.0,930.0,,,,735.1,,106.092,105.563,1665.1,2296.907,0.0,453.336,43.357,409.979,-122.071,1717.331,-106.11,1942.486,2.741,1945.227,4242.134,
06/29/2014,4063.833,237.382,237.382,0.0,301.72,301.72,0.0,356.467,74.79,59.412,255.244,-32.979,145.685,,,9.161,0.944,47.641,37.484,1041.254,343.408,,,0.0,2679.171,2607.261,1373.356,1233.905,1.465,69.501,3022.579,,251.95,73.533,21.817,9.991,146.609,365.232,362.273,,,,2.959,35.308,,,517.433,34.687,652.49,700.0,700.0,,,,726.964,,102.194,107.337,1426.964,2079.454,0.0,457.962,43.387,414.575,-121.978,1750.541,-104.248,1982.277,2.102,1984.379,4063.833,
09/28/2014,4057.792,286.382,286.382,0.0,287.179,287.179,0.0,353.227,73.17,59.282,254.12,-33.345,150.415,51.319,,7.672,1.706,,43.283,1077.203,347.233,,,0.0,2633.356,2560.297,1352.045,1208.252,1.079,70.274,2980.589,,265.731,71.034,26.735,13.848,154.114,365.356,4.7,,,,360.656,45.229,,,494.884,45.229,676.316,700.0,700.0,,,,697.56,,97.007,105.669,1397.56,2073.876,0.0,461.737,43.401,418.336,-121.851,1791.291,-149.449,1981.728,2.188,1983.916,4057.792,
12/31/2014,3922.787,303.236,303.236,0.0,273.704,273.704,0.0,335.593,68.191,58.526,242.75,-33.874,83.375,40.256,,7.422,4.011,,35.697,995.908,317.435,675.499,-358.064,0.0,2609.444,2540.273,1323.553,1216.72,1.15,64.01,2926.879,,244.862,64.1,13.768,9.169,157.825,368.401,0.0,0.0,0.0,,368.401,19.506,0.0,,399.203,19.506,632.769,700.0,700.0,0.0,0.0,,676.319,0.0,167.241,109.875,1376.319,2009.088,0.0,465.814,43.42,422.394,-121.455,1827.845,-260.895,1911.309,2.39,1913.699,3922.787,
03/29/2015,3923.595,308.759,308.759,0.0,284.827,284.827,0.0,338.736,70.285,57.205,244.814,-33.568,138.449,33.993,,6.959,1.119,,40.935,1070.771,310.106,,,0.0,2542.718,2477.055,1293.506,1183.549,0.734,63.81,2852.824,,243.952,75.31,17.558,12.855,138.229,401.565,0.0,,,,401.565,18.908,,,426.768,18.908,664.425,700.0,700.0,,,,698.568,,162.595,109.205,1398.568,2062.993,0.0,467.924,43.451,424.473,-119.974,1852.079,-342.096,1857.933,2.669,1860.602,3923.595,
06/28/2015,3984.162,325.01,325.01,0.0,286.371,286.371,0.0,347.095,74.387,60.122,249.044,-36.458,144.033,,,7.072,1.134,46.008,34.24,1102.509,315.536,,,0.0,2566.117,2503.391,1317.874,1185.517,0.401,61.191,2881.653,,229.462,74.364,11.7,7.991,135.407,421.793,415.991,,,,5.802,10.631,,,433.257,8.823,661.886,696.0,696.0,,,,706.269,,161.036,111.976,1402.269,2064.155,0.0,476.232,43.513,432.719,-119.869,1882.526,-321.11,1917.779,2.228,1920.007,3984.162,
09/27/2015,3907.701,276.463,276.463,0.0,272.996,272.996,0.0,345.899,80.143,64.691,237.775,-36.71,140.789,43.966,,7.044,0.94,,32.964,1036.147,313.244,,,0.0,2558.31,2495.539,1303.175,1192.364,0.324,61.507,2871.554,,229.586,67.906,9.728,7.49,144.462,416.685,0.0,,,,416.685,11.2,,,406.101,7.953,657.471,646.0,646.0,,,,663.169,,148.514,108.554,1309.169,1966.64,0.0,479.355,43.515,435.84,-119.767,1929.202,-349.899,1938.891,2.17,1941.061,3907.701,
12/31/2015,3871.774,338.366,338.366,0.0,262.416,262.416,0.0,330.275,68.46,57.079,204.736,0.0,72.782,30.895,,6.972,2.341,,34.586,1003.839,316.123,656.057,-339.934,0.0,2551.812,2495.827,1295.852,1199.975,,53.644,2867.935,,230.519,66.305,8.059,7.48,148.675,417.35,0.0,0.0,0.0,,417.35,16.251,0.0,,315.983,14.953,664.12,641.85,641.85,0.0,0.0,,554.711,0.0,149.441,89.287,1196.561,1860.681,0.0,483.644,43.517,440.127,-119.424,2016.176,-371.124,2009.272,1.821,2011.093,3871.774,
03/27/2016,3943.466,392.558,392.558,0.0,274.66,274.66,0.0,338.906,79.405,58.729,237.661,-36.889,78.885,31.098,,7.054,2.358,,40.733,1085.009,318.183,,,0.0,2540.274,2492.309,1303.456,1188.853,0.196,45.411,2858.457,,233.476,73.313,12.7,6.635,140.828,421.198,0.0,,,,421.198,20.001,,,322.043,20.001,674.675,641.973,641.973,,,,552.743,,146.804,83.896,1194.716,1869.391,0.0,473.248,43.579,429.669,-118.785,2052.686,-347.93,2059.219,14.856,2074.075,3943.466,
06/26/2016,4000.207,476.49,476.49,0.0,273.53,273.53,0.0,338.465,79.199,57.129,239.161,-37.024,73.236,30.369,,7.026,1.985,,34.175,1161.721,314.665,,,0.0,2523.821,2476.446,1301.348,1175.098,0.244,45.146,2838.486,,225.887,72.787,12.957,5.688,134.455,173.952,0.0,,,,173.952,23.965,,,317.327,19.193,423.804,907.93,907.93,,,,546.905,,143.992,85.586,1454.835,1878.639,0.0,550.154,45.781,504.373,-171.603,2097.17,-356.371,2119.35,2.218,2121.568,4000.207,
09/25/2016,4001.669,499.459,499.459,0.0,261.833,261.833,0.0,341.83,80.348,61.418,236.991,-36.927,60.75,22.259,,4.137,2.792,,33.22,1163.872,322.019,,,0.0,2515.778,2469.722,1305.078,1164.644,0.027,43.237,2837.797,,244.846,70.246,11.271,12.611,150.718,181.895,0.0,,,,181.895,25.661,,,311.39,23.258,452.402,849.967,849.967,,,,529.378,,131.222,86.766,1379.345,1831.747,0.0,549.012,45.799,503.213,-171.45,2148.51,-356.15,2169.922,0.0,2169.922,4001.669,
12/31/2016,3891.213,543.789,543.789,0.0,271.993,271.993,0.0,316.171,65.319,54.555,196.297,0.0,51.44,8.179,,2.879,1.712,,39.225,1183.393,302.899,664.125,-361.226,0.0,2404.921,2368.383,1276.72,1091.663,,34.826,2707.82,,235.586,69.4,7.908,10.45,147.828,183.071,0.0,0.0,0.0,,183.071,8.989,0.0,,271.377,6.732,427.646,850.252,850.252,0.0,0.0,,473.974,0.0,133.062,69.535,1324.226,1751.872,0.0,552.614,45.814,506.8,-170.973,2194.593,-436.893,2139.341,0.0,2139.341,3891.213,
04/02/2017,5232.436,689.129,689.129,0.0,282.872,282.872,0.0,355.289,92.172,60.063,203.054,0.0,67.837,20.599,,0.0,1.963,,45.032,1395.127,355.234,,,0.0,3482.075,3435.952,1815.498,1620.454,,44.16,3837.309,,251.064,82.018,8.043,12.686,148.317,131.095,0.0,,,,131.095,10.199,,,460.654,8.307,392.358,1957.797,1957.797,,,,663.377,,130.226,72.497,2621.174,3013.532,0.0,576.64,46.795,529.845,-188.095,2219.476,-389.117,2218.904,0.0,2218.904,5232.436,
07/02/2017,5290.024,676.214,676.214,0.0,303.702,303.702,0.0,368.526,94.924,61.561,212.041,0.0,59.176,11.878,,0.0,1.963,,44.418,1407.618,369.301,,,0.0,3513.105,3466.98,1854.076,1612.904,,44.162,3882.406,,254.706,81.973,3.438,5.294,164.001,112.039,0.0,,,,112.039,9.306,0.0,,468.034,8.817,376.051,1887.716,1887.716,,,,667.728,0.0,128.335,71.359,2555.444,2931.495,0.0,583.565,46.822,536.743,-187.917,2282.176,-319.295,2358.529,0.0,2358.529,5290.024,
10/01/2017,5680.733,1017.573,1017.573,0.0,306.472,306.472,0.0,382.417,98.322,60.02,224.075,0.0,60.289,8.69,,0.0,2.02,,49.597,1766.751,374.461,,,0.0,3539.521,3493.1,1886.157,1606.943,,44.401,3913.982,,287.892,85.419,12.857,13.43,176.186,77.25,0.0,,,,77.25,9.503,0.0,,471.667,9.173,374.645,2172.805,2172.805,,,,660.806,0.0,116.441,72.698,2833.611,3208.256,0.0,647.493,46.86,600.633,-243.442,2343.876,-275.45,2472.477,0.0,2472.477,5680.733,
12/31/2017,6181.492,333.558,333.558,0.0,345.875,345.875,0.0,395.744,98.451,62.381,234.912,0.0,53.63,5.748,,0.0,3.81,,46.661,1128.807,382.999,789.447,-406.448,0.0,4669.686,4619.34,2235.592,2383.748,0.0,46.536,5052.685,,313.974,92.027,11.514,6.165,204.268,86.625,0.0,0.0,0.0,,86.625,83.277,0.0,,603.676,81.851,483.876,2162.927,2162.927,0.0,0.0,,1104.158,0.0,121.41,379.072,3267.085,3750.961,0.0,638.592,46.871,591.721,-265.091,2285.886,-228.856,2430.531,0.0,2430.531,6181.492,
