Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
07/03/2015,458.8,-56.0,80.1,134.8,11.0,,123.8,299.9,69.6,37.0,,193.3,0.0,-3188.7,-45.7,0.0,0.0,0.0,-45.7,-45.7,0.0,0.0,0.0,0.0,-3150.0,36.0,-3186.0,0.0,0.0,2708.9,-49.3,2761.4,11.5,12.7,-1.2,-30.7,14.3,-6.7,,,
10/02/2015,64.0,148.0,94.0,-57.0,10.0,,-67.0,-121.0,82.0,-108.0,,-95.0,0.0,-24.0,-24.0,0.0,0.0,0.0,-24.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.0,-64.0,-132.0,19.0,19.0,0.0,-15.0,-9.0,-161.0,,,
01/01/2016,323.0,-152.0,86.0,274.0,9.0,,265.0,94.0,138.0,17.0,,-61.0,,-25.0,-25.0,0.0,0.0,0.0,-25.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103.0,-63.0,-54.0,14.0,14.0,0.0,0.0,-4.0,191.0,,,
04/01/2016,120.0,168.0,82.0,-53.0,10.0,,-63.0,-56.0,-118.0,69.0,,-7.0,0.0,-63.0,-52.0,0.0,0.0,0.0,-52.0,-33.0,-19.0,0.0,0.0,0.0,-11.0,0.0,-11.0,0.0,0.0,-265.0,-62.0,-206.0,3.0,3.0,0.0,0.0,-1.0,-209.0,,,
07/01/2016,417.0,160.0,99.0,-49.0,10.0,,-59.0,207.0,90.0,-6.0,,123.0,,111.0,-51.0,0.0,0.0,0.0,-51.0,-51.0,0.0,0.0,0.0,0.0,181.0,181.0,0.0,0.0,-19.0,-333.0,-63.0,-277.0,8.0,8.0,0.0,-1.0,-10.0,185.0,,,
09/30/2016,43.0,160.0,86.0,-77.0,11.0,,-88.0,-126.0,-39.0,2.0,,-89.0,0.0,-46.0,-21.0,0.0,0.0,0.0,-21.0,-21.0,0.0,0.0,0.0,0.0,-25.0,-25.0,0.0,0.0,0.0,-201.0,-68.0,-30.0,-85.0,15.0,-100.0,-18.0,1.0,-203.0,,44.0,
12/30/2016,252.0,177.0,81.0,-53.0,11.0,,-64.0,47.0,164.0,-52.0,,-65.0,,-28.0,-28.0,0.0,0.0,0.0,-28.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.0,-66.0,-85.0,12.0,12.0,0.0,-1.0,-7.0,77.0,,88.0,
03/31/2017,194.0,85.0,72.0,198.0,11.0,,187.0,-161.0,-111.0,24.0,,-74.0,,345.0,-30.0,0.0,0.0,0.0,-30.0,-30.0,0.0,0.0,0.0,0.0,375.0,400.0,-25.0,0.0,0.0,-601.0,-65.0,-198.0,-337.0,23.0,-360.0,-1.0,3.0,-59.0,,,
06/30/2017,80.0,131.0,72.0,-458.0,9.0,,-467.0,335.0,97.0,54.0,,184.0,,599.0,-40.0,0.0,0.0,0.0,-40.0,-40.0,0.0,0.0,0.0,0.0,639.0,614.0,25.0,0.0,0.0,-496.0,-63.0,-186.0,-246.0,4.0,-250.0,-1.0,-1.0,182.0,,,
09/29/2017,95.0,161.0,65.0,-23.0,11.0,,-34.0,-108.0,-83.0,-56.0,,31.0,0.0,-23.0,-23.0,0.0,0.0,0.0,-23.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-174.0,-69.0,-35.0,-61.0,14.0,-75.0,-9.0,6.0,-96.0,,41.0,
12/29/2017,278.0,139.0,65.0,-21.0,13.0,,-34.0,95.0,64.0,-46.0,,77.0,,-22.0,-20.0,0.0,0.0,0.0,-20.0,-20.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-220.0,-68.0,-80.0,-71.0,4.0,-75.0,-1.0,-2.0,34.0,,83.0,
03/30/2018,-143.0,201.0,62.0,-308.0,26.0,,-334.0,-98.0,-101.0,-20.0,,23.0,,-36.0,-36.0,0.0,0.0,0.0,-36.0,-36.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,198.0,-68.0,300.0,-34.0,13.0,-47.0,0.0,2.0,21.0,,,
06/29/2018,521.0,217.0,67.0,22.0,32.0,,-10.0,215.0,8.0,38.0,,169.0,,-60.0,-57.0,0.0,0.0,0.0,-57.0,-57.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,-3.0,-609.0,-67.0,-456.0,-72.0,3.0,-75.0,-14.0,-7.0,-155.0,,,
03/29/2019,405.0,243.0,64.0,5.0,37.0,5.0,-37.0,93.0,41.0,-8.0,,60.0,,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.0,0.0,-37.0,0.0,0.0,-380.0,-81.0,-301.0,2.0,6.0,-4.0,0.0,3.0,-9.0,,43.0,
06/28/2019,311.0,268.0,65.0,21.0,136.0,,-115.0,-43.0,-22.0,21.0,,-42.0,,-55.0,-57.0,0.0,0.0,0.0,-57.0,-57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-59.0,-81.0,-3.0,26.0,26.0,0.0,-1.0,-1.0,196.0,-22.0,39.0,
09/27/2019,81.0,429.0,201.0,-554.0,143.0,0.0,-697.0,5.0,31.0,75.0,0.0,-101.0,,1414.0,-64.0,20.0,20.0,0.0,-84.0,-84.0,0.0,0.0,0.0,0.0,346.0,346.0,0.0,0.0,1132.0,-1014.0,-177.0,-97.0,-655.0,95.0,-750.0,-85.0,-10.0,471.0,,,
01/03/2020,858.0,393.0,241.0,478.0,,,478.0,130.0,43.0,83.0,,4.0,,-94.0,-126.0,0.0,0.0,0.0,-126.0,-126.0,0.0,0.0,0.0,0.0,34.0,-3.0,37.0,0.0,-2.0,-957.0,-170.0,-12.0,-827.0,14.0,-841.0,52.0,16.0,-177.0,,,
04/03/2020,533.0,217.0,230.0,271.0,87.0,-35.0,219.0,-185.0,-164.0,40.0,,-61.0,,-58.0,-48.0,0.0,0.0,0.0,-48.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-612.0,-188.0,244.0,-668.0,33.0,-701.0,0.0,-24.0,-161.0,,,
07/03/2020,802.0,283.0,285.0,175.0,75.0,-74.0,174.0,59.0,105.0,135.0,,-181.0,,903.0,-60.0,0.0,0.0,0.0,-60.0,-60.0,0.0,0.0,0.0,0.0,963.0,963.0,0.0,0.0,0.0,-430.0,-179.0,-250.0,5.0,5.0,0.0,-6.0,9.0,1284.0,-92.0,,
