Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,1755.752,337.717,336.059,1.658,172.745,172.745,,207.158,71.809,28.947,106.402,0.0,61.275,,,,,778.895,276.144,805.645,-529.501,0.0,700.713,463.264,463.264,0.0,,237.449,976.857,,120.336,120.336,,,,2.83,,,,,115.243,,,115.243,238.409,543.085,,,,72.539,,,,72.539,615.624,854.033,0,372.746,,,0.0,530.243,-1.27,901.719,0,901.719,1755.752,
03/31/2005,1789.516968,337.528009,335.984009,1.544,193.677002,193.677002,,216.917007,81.167999,32.894001,102.855003,0.0,61.823002,,,,,809.945007,279.519989,815.817017,-536.296997,0.0,700.052002,461.477997,461.477997,0.0,,238.574005,979.571991,,129.602997,129.602997,,,,152.763,152.763,0.0,0.0,,106.522003,,,106.522003,388.888,389.296997,389.296997,0.0,0.0,78.752998,,,,78.752998,468.049995,856.937996,0,388.735992,,,0.0,554.651001,-10.807983,932.57901,0,932.57901,1789.517006,
06/30/2005,1827.733032,371.23299,369.78299,1.45,217.514008,217.514008,,209.533005,81.262001,29.823999,98.446999,0.0,57.499001,,,,,855.778992,275.635986,818.45697,-542.820984,0.0,696.317993,459.556,459.556,0.0,,236.761993,971.953979,,131.451004,131.451004,,,,152.903,152.903,0.0,0.0,,107.863007,,,107.863007,392.21701,394.272003,394.272003,0.0,0.0,77.065002,,,,77.065002,471.337006,863.554016,0,398.428986,,,0.0,583.044006,-17.294006,964.178986,0,964.178986,1827.733002,
09/30/2005,1891.388,435.631,434.929,0.702,230.185,230.185,,202.683,85.295,31.779,85.609,0.0,55.833,,,,,924.332,272.524,822.987,-550.463,0.0,694.532,460.671,460.671,0.0,115.234,118.627,967.056,,138.235,138.235,,,,152.737,152.737,0.0,0.0,,114.043,,,114.043,405.015,388.21,388.21,0.0,0.0,81.103,,,,81.103,469.313,874.328,0,408.596,,,0.0,617.882,-9.418,1017.06,0,1017.06,1891.388,
12/31/2005,1920.395996,508.895996,216.742004,292.153992,185.391006,185.391006,,198.106995,77.224998,29.285,91.597,0.0,57.748001,,,,,950.142029,267.026001,813.880005,-546.854004,0.0,703.228027,462.809998,462.809998,0.0,,240.41803,970.254028,,138.059998,138.059998,,,,150.804001,150.804001,0.0,0.0,,115.547012,,,115.547012,404.411011,387.154999,387.154999,0.0,0.0,76.239998,,,,76.239998,463.394997,867.806007,0,418.093994,,,0.0,643.651001,-9.155029,1052.589966,0,1052.589966,1920.395973,
03/31/2006,1855.56897,392.244999,391.723999,0.521,209.968994,209.968994,,218.479996,86.141998,33.242001,99.096001,0.0,58.886002,,,,,879.580017,269.048004,822.650024,-553.60199,0.0,706.940979,463.657013,463.657013,0.0,,243.283966,975.988983,,158.042999,158.042999,,,,0.716,0.716,0.0,0.0,,95.737995,,,95.737995,254.496994,385.5,385.5,0.0,0.0,83.092003,,,,83.092003,468.592003,723.088997,0,455.635986,,,0.0,682.450989,-5.606995,1132.47998,0,1132.47998,1855.568977,
06/30/2006,1762.472046,255.930004,255.438004,0.492,243.514999,243.514999,,227.889999,86.122002,33.015999,108.751999,0.0,59.053001,,,,,786.388,267.471985,827.619995,-560.14801,0.0,708.612,469.118011,469.118011,0.0,,239.493988,976.083984,,145.179993,145.179993,,,,0.631,0.631,0.0,0.0,,101.955014,,,101.955014,247.766006,384.372986,384.372986,0.0,0.0,87.313004,,,,87.313004,471.685989,719.451996,0,313.919006,,,0.0,723.439026,5.661987,1043.02002,0,1043.02002,1762.472015,
09/30/2006,1830.879,296.183,295.753,0.43,237.121,237.121,,238.523,89.23,34.727,114.566,0.0,58.068,,,,,829.895,266.142,829.744,-563.602,0.0,734.842,499.428,499.428,0.0,,235.414,1000.984,,142.032,142.032,,,,0.636,0.636,0.0,0.0,,112.222,,,112.222,254.89,386.934,386.934,0.0,0.0,90.871,,,,90.871,477.805,732.695,0,318.156,,,0.0,767.901,12.127,1098.184,0,1098.184,1830.879,
12/31/2006,1830.223,371.339,370.968,0.371,204.27,204.27,,218.536,83.342,27.408,107.786,0.0,74.225,,,,,868.37,267.2,836.046,-568.846,0.0,694.653,490.21,490.21,0.0,,204.443,961.853,,144.844,144.844,,,,0.719,0.719,0.0,0.0,,102.966,,,102.966,248.529,386.912,386.912,0.0,0.0,126.423,,,,126.423,513.335,761.864,0,300.426,,,0.0,818.781,-50.848,1068.359,0,1068.359,1830.223,
03/31/2007,1793.681,310.18,309.866,0.314,236.627,236.627,,220.883,87.336,30.591,102.956,0.0,65.151,,,,,832.841,261.502,835.076,-573.574,0.0,699.338,490.769,490.769,0.0,115.708,92.861,960.84,,152.0,152.0,,,,0.644,0.644,0.0,0.0,,98.545,,,98.545,251.189,387.081,387.081,0.0,0.0,128.487,,,,128.487,515.568,766.757,0,218.205,,,0.0,855.921,-47.202,1026.924,0,1026.924,1793.681,
06/30/2007,1860.958,338.391,338.152,0.239,261.946,261.946,,226.247,94.138,30.958,101.151,0.0,66.371,,,,,892.955,264.321,852.456,-588.135,0.0,703.682,498.396,498.396,0.0,,205.286,968.003,,163.081,163.081,,,,115.537,115.537,0.0,0.0,,111.421,,,111.421,390.039,272.359,272.359,0.0,0.0,120.529,,,,120.529,392.888,782.927,0,200.789,,,0.0,902.474,-25.232,1078.031,0,1078.031,1860.958,
09/30/2007,1996.642,104.921,104.679,0.242,295.324,295.324,,268.509,117.184,37.003,114.322,0.0,64.193,,,,,732.947,278.598,881.99,-603.392,0.0,985.097,792.81,792.81,0.0,,192.287,1263.695,,192.523,192.523,,,,115.692,115.692,0.0,0.0,,137.363,,,137.363,445.578,272.521,272.521,0.0,0.0,118.503,,,,118.503,391.024,836.602,0,207.81,,,0.0,953.725,-1.495,1160.04,0,1160.04,1996.642,
12/31/2007,2567.786,150.147,149.926,0.221,280.948,280.948,,271.989,103.98,34.564,133.445,0.0,202.831,,,,,905.915,305.959,915.944,-609.985,0.0,1355.912,1177.552,873.574,303.978,,178.36,1661.871,,180.333,180.333,,,,116.157,116.157,0.0,0.0,,172.483,,,172.483,468.973,695.048,695.048,0.0,0.0,174.831,,,,174.831,869.879,1338.852,0,213.46,,,0.0,1001.997,13.477,1228.934,0,1228.934,2567.786,
03/31/2008,2684.604004,110.391,110.18,0.211,318.838013,318.838013,,321.313995,124.095001,40.062,157.156998,0.0,180.084,,,,,930.627014,316.869995,938.002014,-621.132019,0.0,1437.107056,1255.02002,925.927002,329.093018,,182.087036,1753.977051,,193.580002,193.580002,,,,267.628998,267.628998,0.0,0.0,,189.673019,,,189.673019,650.882019,590.122986,590.122986,0.0,0.0,175.449997,,,,175.449997,765.572983,1416.455002,0,221.386002,,,0.0,1040.249023,6.513916,1268.148941,0,1268.148941,2684.603943,
06/30/2008,2748.048,288.085,288.085,0.0,339.652,339.652,,324.839,126.011,38.548,160.28,0.0,165.647,,,,,1118.223,312.68,941.383,-628.703,0.0,1317.145,1246.676,924.461,322.215,5.36,65.109,1629.825,,206.508,206.508,,,,152.142,152.142,0.0,0.0,,282.996,,,282.996,641.646,512.364,512.364,0.0,0.0,163.837,,,,163.837,676.201,1317.847,0,224.976,,,0.0,1188.089,17.136,1430.201,0,1430.201,2748.048,
09/30/2008,2594.795,202.91,202.91,0.0,345.606,345.606,,320.186,131.005,37.923,151.258,0.0,110.275,,,,,978.977,311.754,948.476,-636.722,0.0,1304.064,1237.614,922.623,314.991,5.048,61.402,1615.818,,197.805,197.805,,,,152.13,152.13,0.0,0.0,,198.12,,,198.12,548.055,512.479,512.479,0.0,0.0,163.762,,,,163.762,676.241,1224.296,0,127.539,,,0.0,1250.248,-7.288,1370.499,0,1370.499,2594.795,
12/31/2008,2410.602,292.606,292.494,0.112,229.16,229.16,,278.098,114.914,28.595,134.589,0.0,66.929,,,,,866.793,299.077,918.134,-619.057,0.0,1244.732,1155.082,880.41,274.672,5.05,84.6,1543.809,,180.75,180.75,,,,148.751,148.751,0.0,0.0,,146.5,,,146.5,476.001,512.193,512.193,0.0,0.0,277.751,,,,277.751,789.944,1265.945,0,74.345,,,0.0,1267.295,-196.983,1144.657,0,1144.657,2410.602,
03/31/2009,2331.807,253.617,253.514,0.103,215.995,215.995,0.0,267.666,113.109,27.814,126.743,0.0,62.953,9.061,,31.285,22.607,800.231,295.739,920.083,-624.344,0.0,1235.837,1146.607,879.046,267.561,4.957,84.273,1531.576,,260.912,140.577,5.767,,114.568,0.682,0.0,,,0.682,0.0,,,0.0,261.594,637.305,637.305,,,276.835,,188.469,9.718,78.648,914.14,1175.734,0,65.494,5.215,60.279,0.0,1293.364,-202.785,1156.073,0,1156.073,2331.807,
06/30/2009,2365.541,285.246,285.13,0.116,236.627,236.627,0.0,245.853,106.247,28.6,111.006,0.0,58.356,9.232,,29.547,19.577,826.082,296.583,933.625,-637.042,0.0,1242.876,1153.171,891.464,261.707,5.055,84.65,1539.459,,245.457,130.449,6.734,,108.274,0.663,0.0,,,0.663,0.0,,,0.0,246.12,622.441,622.441,,,274.51,,191.72,10.666,72.124,896.951,1143.071,0,69.335,5.217,64.118,0.0,1316.025,-162.89,1222.47,0,1222.47,2365.541,
09/30/2009,2429.862,357.555,357.429,0.126,243.424,243.424,0.0,231.134,102.277,29.443,99.414,0.0,56.463,6.923,,31.236,18.304,888.576,298.595,950.904,-652.309,0.0,1242.691,1153.709,897.468,256.241,5.166,83.816,1541.286,,263.635,138.882,14.044,,110.709,0.593,0.0,,,0.593,0.0,,,0.0,264.228,607.626,607.626,,,281.134,,194.814,10.922,75.398,888.76,1152.988,0,58.343,5.168,53.175,0.0,1348.136,-129.605,1276.874,0,1276.874,2429.862,
12/31/2009,2453.407,478.613,478.613,0.0,197.64,197.64,0.0,209.268,92.151,22.933,94.184,0.0,58.462,7.34,0.0,31.062,20.06,943.983,296.82,954.666,-657.846,0.0,1212.604,1145.983,902.053,243.93,5.182,61.439,1509.424,,272.059,149.556,8.849,0.0,113.654,0.522,0.0,0.0,0.0,0.522,0.0,0.0,28.7,0.0,272.581,638.014,638.014,0.0,0.0,201.603,0.0,122.573,8.723,41.607,839.617,1112.198,0,69.014,5.179,63.835,0.0,1375.205,-103.01,1341.209,0,1341.209,2453.407,
03/31/2010,2496.034,466.524,466.524,0.0,243.184,243.184,0.0,222.905,90.892,25.013,107.0,0.0,55.911,2.984,,32.067,20.86,988.524,291.069,958.218,-667.149,0.0,1216.441,1152.573,904.588,247.985,,63.868,1507.51,,286.037,157.39,7.375,,121.272,0.449,0.0,,,0.449,0.0,,28.6,0.0,286.486,638.088,638.088,,,200.719,,123.463,8.82,39.836,838.807,1125.293,0,75.515,5.196,70.319,0.0,1403.157,-107.931,1370.741,0,1370.741,2496.034,
06/30/2010,2544.33,385.627,385.627,0.0,265.069,265.069,0.0,234.346,94.756,25.494,114.096,0.0,55.792,0.607,,33.407,21.778,940.834,310.34,982.652,-672.312,0.0,1293.156,1227.642,933.079,294.563,,65.514,1603.496,,327.545,174.428,19.257,,133.86,0.4,0.0,,,0.4,0.0,,27.5,0.0,327.945,638.16,638.16,,,211.548,,122.351,23.856,37.841,849.708,1177.653,0,57.132,5.145,51.987,0.0,1436.758,-127.213,1366.677,0,1366.677,2544.33,
09/30/2010,2617.974,435.221,435.221,0.0,271.678,271.678,0.0,243.201,99.336,26.831,117.034,0.0,54.529,0.5,,32.475,21.554,1004.629,313.176,996.253,-683.077,0.0,1300.169,1235.371,942.434,292.937,,64.798,1613.345,,335.046,171.702,25.076,,138.268,0.718,0.0,0.0,0.0,0.718,0.0,,25.7,0.0,335.764,639.103,639.103,0.0,0.0,212.221,,123.41,25.716,37.395,851.324,1187.088,0,40.006,5.098,34.908,0.0,1480.862,-89.982,1430.886,0,1430.886,2617.974,
12/31/2010,2632.393,455.198,455.198,0.0,230.203,230.203,0.0,220.25,89.616,23.636,106.998,0.0,51.444,,0.0,32.745,18.699,957.095,305.796,910.695,-604.899,0.0,1369.502,1308.433,967.889,340.544,,61.069,1675.298,,343.343,190.839,26.263,0.0,126.241,0.322,0.0,0.0,0.0,0.322,0.0,0.0,21.3,0.0,343.665,574.09,574.09,0.0,0.0,247.856,0.0,141.998,41.405,43.153,821.946,1165.611,0,39.479,5.095,34.384,0.0,1520.845,-93.542,1466.782,0,1466.782,2632.393,
03/31/2011,2706.953,434.283,434.283,0.0,276.562,276.562,0.0,258.514,107.189,32.546,118.779,0.0,51.716,,,32.634,19.082,1021.075,309.481,932.544,-623.063,0.0,1376.397,1315.768,977.64,338.128,,60.629,1685.878,,328.89,185.917,14.481,,128.492,0.326,0.0,,,0.326,0.0,,17.8,0.0,329.216,574.077,574.077,,,244.576,,139.969,42.39,44.417,818.653,1147.869,0,62.69,5.147,57.543,0.0,1556.371,-59.977,1559.084,0,1559.084,2706.953,
06/30/2011,2767.952,460.463,460.463,0.0,306.964,306.964,0.0,278.364,121.583,32.846,123.935,0.0,51.717,,,33.496,18.221,1097.508,307.489,938.508,-631.019,0.0,1362.955,1307.231,976.724,330.507,,55.724,1670.444,,345.831,197.187,9.744,,138.9,0.331,0.0,,,0.331,0.0,,14.8,0.0,346.162,574.06,574.06,,,235.441,,136.219,41.618,42.804,809.501,1155.663,0,71.256,5.163,66.093,0.0,1599.828,-58.795,1612.289,0,1612.289,2767.952,
09/30/2011,2759.116,465.449,465.449,0.0,303.962,303.962,0.0,276.158,121.513,33.31,121.335,0.0,55.144,,,31.669,23.475,1100.713,298.149,929.942,-631.793,0.0,1360.254,1311.002,975.536,335.466,,49.252,1658.403,,333.601,181.411,14.954,,137.236,0.335,0.0,,,0.335,0.0,,11.0,0.0,333.936,574.489,574.489,,,230.045,,134.93,43.165,40.95,804.534,1138.47,0,53.518,5.14,48.378,0.0,1654.161,-87.033,1620.646,0,1620.646,2759.116,
12/31/2011,2823.721,552.256,552.256,0.0,284.855,284.855,0.0,236.409,97.594,29.47,109.345,0.0,70.413,,0.0,41.915,28.498,1143.933,299.218,911.577,-612.359,0.0,1380.57,1298.851,974.287,324.564,,81.719,1679.788,,346.548,213.052,10.23,0.0,123.266,0.339,0.0,0.0,0.0,0.339,0.0,0.0,7.2,0.0,346.887,574.416,574.416,0.0,0.0,300.131,0.0,207.705,42.792,42.434,874.547,1221.434,0,43.215,5.13,38.085,0.0,1710.998,-151.926,1602.287,0,1602.287,2823.721,
03/31/2012,2937.41,598.253,598.253,0.0,326.73,326.73,0.0,266.828,113.572,37.543,115.713,0.0,72.392,,,44.073,28.319,1264.203,299.88,925.114,-625.234,0.0,1373.327,1299.042,980.485,318.557,,74.285,1673.207,,335.504,204.677,7.185,,123.642,0.528,0.0,,,0.528,0.0,,5.1,0.0,336.032,574.165,574.165,,,297.069,,204.482,43.082,44.405,871.234,1207.266,0,90.334,5.24,85.094,0.0,1766.073,-126.263,1730.144,0,1730.144,2937.41,
