Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2005,3521.687012,653.875,653.875,0.0,625.067993,625.067993,,211.781006,71.657997,4.248,135.875,0.0,51.814999,,,,,,1542.53894,983.161011,,,0.0,,995.987,883.627991,883.627991,0.0,112.359009,1979.14801,,262.154999,262.154999,,,,501.867004,,,,267.502045,,,267.502045,1031.524048,0.0,,,,229.541,,,,229.541,229.541,1261.065048,0,1019.372009,,,-291.502014,1538.656982,-5.904968,2260.622009,0.0,2260.622009,3521.687057,
06/30/2005,3184.729004,260.302002,260.302002,0.0,624.383972,624.383972,,218.324005,73.800003,4.491,140.033005,0.0,50.948002,,,,,,1153.958008,1035.317993,,,0.0,,995.453003,885.211975,885.211975,0.0,110.241028,2030.770996,,280.606995,280.606995,,,,80.726997,80.726997,0.0,0.0,273.312981,,,273.312981,634.646973,0.0,0.0,0.0,0.0,242.641998,,,,242.641998,242.641998,877.288971,0,1019.112976,,,-344.315002,1639.715942,-7.073914,2307.440002,0.0,2307.440002,3184.728973,
09/30/2005,3396.498047,356.507996,356.507996,0.0,695.359009,695.359009,,235.091003,75.904999,7.545,151.641006,0.0,47.513,,,,,,1334.470947,1086.932007,1998.895996,-911.963989,0.0,,975.094971,885.211975,885.211975,0.0,89.882996,2062.026978,,326.631989,326.631989,,,,82.374001,,,,274.787041,,,274.787041,683.79303,0.0,,,,228.951996,,,,228.951996,228.951996,912.745026,0,1051.084961,,,-321.665009,1739.156982,15.175995,2483.75293,0.0,2483.75293,3396.497955,
12/31/2005,3581.335,426.423,426.423,0.0,729.422,729.422,,251.02,93.64,8.16,149.22,0.0,68.711,,,,,,1475.576,1129.086,,,0.0,,976.673,885.212,885.212,0.0,91.461,2105.759,,305.764,305.764,,,,82.271,,,,242.008,,,242.008,630.043,0.0,,,,319.309,,,,319.309,319.309,949.352,0,1047.946,,,-328.776,1888.026,24.787,2631.983,0.0,2631.983,3581.335,
03/31/2006,3664.86792,326.303986,326.303986,0.0,801.5,801.5,,279.006012,107.592003,16.5,154.914001,0.0,79.613998,,,,,,1486.42395,1199.270996,,,0.0,,979.172974,885.211975,885.211975,0.0,93.960999,2178.44397,,370.339996,370.339996,,,,0.496,,,,222.327029,,,222.327029,593.163025,0.0,,,,332.416992,,,,332.416992,332.416992,925.580017,0,1052.735962,,,-415.032013,2076.062988,25.521027,2739.287964,0.0,2739.287964,3664.867981,
06/30/2006,3926.269043,382.867004,382.867004,0.0,862.119995,862.119995,,316.324005,159.882996,18.157,138.283997,0.0,83.903,,,,,,1645.213989,1304.244019,,,0.0,,976.810974,885.690002,885.690002,0.0,91.120972,2281.054993,,394.46701,394.46701,,,,103.647003,,,,366.513977,,,366.513977,864.627991,499.678009,,,,256.774994,,,,256.774994,756.453003,1621.080994,0,1058.968994,,,-1069.824951,2280.949951,35.093994,2305.187988,0.0,2305.187988,3926.268982,
09/30/2006,3862.288,92.445,92.445,0.0,927.027,927.027,,355.904,143.347,27.308,185.249,0.0,83.484,,,,,,1458.86,1392.926,2576.15,-1183.224,0.0,,1010.502,928.297,928.297,0.0,82.205,2403.428,,435.04,435.04,,,,160.274,,,,352.622,,,352.622,947.936,499.694,,,,267.718,,,,267.718,767.412,1715.348,0,1063.565,,,-1433.808,2494.35,22.833,2146.94,0.0,2146.94,3862.288,
12/31/2006,3952.568115,62.525002,62.525002,0.0,915.270996,915.270996,,386.330994,166.093002,28.087999,192.149994,0.0,82.666,,,,,,1446.792969,1493.094971,,,0.0,,1012.679993,933.309998,933.309998,0.0,79.369995,2505.774963,,417.992004,417.992004,,,,45.026001,,,,291.369019,,,291.369019,754.387024,499.710999,,,,364.368988,,,,364.368988,864.079987,1618.46701,0,1072.093018,,,-1435.81897,2685.687012,12.140015,2334.101074,0.0,2334.101074,3952.568085,
03/31/2007,4243.458008,57.122002,57.122002,0.0,934.085022,934.085022,,423.25,200.940002,36.173,186.136993,0.0,126.403,,,,,,1540.859985,1668.251953,,,0.0,,1034.345947,954.265991,954.265991,0.0,80.079956,2702.5979,,451.503998,451.503998,,,,172.509003,,,,217.047974,,,217.047974,841.060974,499.72699,,,,382.529999,,,,382.529999,882.256989,1723.317963,0,1080.660034,,,-1433.956055,2859.145996,14.290039,2520.140015,0.0,2520.140015,4243.457977,
06/30/2007,4442.554199,65.271004,65.271004,0.0,910.367004,910.367004,,464.580994,218.972,36.256001,209.352997,0.0,151.473999,,,,,,1591.692993,1813.647949,,,0.0,,1037.213013,963.932983,963.932983,0.0,73.280029,2850.860962,,462.281006,462.281006,,,,457.30899,,,,224.139008,,,224.139008,1143.729004,249.742996,,,,394.044006,,,,394.044006,643.787003,1787.516006,0,1089.853027,,,-1483.702026,3011.02002,37.867065,2655.038086,0.0,2655.038086,4442.554092,
09/30/2007,4715.211914,58.199001,58.199001,0.0,1022.846985,1022.846985,,485.937012,221.811005,37.459999,226.666,0.0,136.789001,,,,,,1703.771973,1965.718994,3336.387939,-1370.668945,0.0,,1045.720947,963.937012,963.937012,0.0,81.783936,3011.439941,,530.028992,530.028992,,,,421.268005,,,,361.890991,,,361.890991,1313.187988,249.759995,,,,300.865997,,,,300.865997,550.625992,1863.81398,0,1094.866943,,,-1479.035034,3183.922119,51.643921,2851.397949,0.0,2851.397949,4715.211929,
12/31/2007,4831.536133,53.618,53.618,0.0,1042.957031,1042.957031,,485.438995,238.078003,29.502001,217.858994,0.0,117.232002,,,,,,1699.245972,2080.26001,,,50.988998,,1001.041016,964.518005,964.518005,0.0,36.52301,3132.290024,,483.785004,483.785004,,,,374.548004,,,,258.363037,,,258.363037,1116.696045,249.776001,,,,431.48999,,,,431.48999,681.265991,1797.962036,0,1103.800049,,,-1446.224976,3319.798096,56.200928,3033.574097,0.0,3033.574097,4831.536133,
03/31/2008,4930.820801,43.647999,43.647999,0.0,1055.292969,1055.292969,,484.761993,203.001999,23.392,258.368011,0.0,137.192993,,,,,,1720.895996,2156.215088,,,50.639999,,1003.070007,964.221008,964.221008,0.0,38.848999,3209.925095,,497.588989,497.588989,,,,366.098999,,,,237.031982,,,237.031982,1100.719971,249.792999,,,,446.414001,,,,446.414001,696.207001,1796.926971,0,1120.348022,,,-1426.656006,3404.856934,35.345093,3133.894043,0.0,3133.894043,4930.821014,
06/30/2008,5063.288086,82.539001,82.539001,0.0,1061.557007,1061.557007,,500.502014,202.567001,23.882,274.053009,0.0,127.375,,,,,,1771.973022,2219.895996,,,53.481998,,1017.937012,979.067993,979.067993,0.0,38.869019,3291.315006,,467.498993,467.498993,,,,102.533997,,,,259.203033,,,259.203033,829.236023,498.684998,,,,455.638,,,,455.638,954.322998,1783.559021,0,1129.762939,,,-1416.43103,3526.416016,39.981079,3279.729004,0.0,3279.729004,5063.288025,
09/30/2008,5321.908,150.254,150.254,0.0,1151.236,1151.236,,507.875,193.6,22.418,291.857,0.0,151.785,,,,,,1961.15,2312.949,3902.257,-1589.308,51.499,,996.31,975.451,975.451,0.0,20.859,3360.758,,554.615,554.615,,,,57.61,,,,407.995,,,407.995,1020.22,498.73,,,,361.151,,,,361.151,859.881,1880.101,0,1135.729,34.752,1100.977,-1411.739,3677.258,40.559,3441.807,0.0,3441.807,5321.908,
12/31/2008,5322.491,173.367,173.367,0.0,1124.304,1124.304,0.0,513.211,294.666,20.652,197.893,0.0,141.797,64.532,,20.161,,45.54,1952.679,2321.031,,,53.145,53.145,995.636,975.475,975.475,0.0,0.0,3369.812,,877.158,509.531,76.219,,291.408,54.582,54.582,,,0.0,,,0.0,931.74,498.775,498.775,,,388.357,,,162.847,225.51,887.132,1818.872,0,1141.414,34.752,1106.662,-1416.179,3788.462,-10.078,3503.619,0.0,3503.619,5322.491,
03/31/2009,5236.837,244.814,244.814,0.0,931.453,931.453,0.0,518.298,201.456,17.016,299.826,0.0,137.263,71.095,,19.189,,36.281,1831.828,2356.394,,,51.581,51.581,997.034,977.845,977.845,0.0,0.0,3405.009,,775.456,413.544,63.909,,298.003,63.511,63.511,,,0.0,,,0.0,838.967,498.82,498.82,,,359.201,,,166.12,193.081,858.021,1696.988,0,1149.703,34.752,1114.951,-1415.68,3816.754,-10.928,3539.849,0.0,3539.849,5236.837,
06/30/2009,5046.106,231.28,231.28,0.0,762.518,762.518,0.0,490.485,186.483,11.982,292.02,0.0,147.621,75.235,,16.496,,40.223,1631.904,2366.253,,,53.609,53.609,994.34,977.844,977.844,0.0,0.0,3414.202,,632.084,297.719,54.036,,280.329,21.508,21.508,,,0.0,,,0.0,653.592,498.865,498.865,,,361.415,,100.948,166.453,94.014,860.28,1513.872,0,1158.062,34.752,1123.31,-1414.147,3768.701,19.618,3532.234,0.0,3532.234,5046.106,
09/30/2009,5146.923,282.636,282.636,0.0,786.063,786.063,0.0,443.533,183.496,11.786,248.251,0.0,206.207,129.662,0.0,22.039,0.0,36.003,1718.439,2374.323,4194.512,-1820.189,54.181,54.181,999.98,977.941,977.941,0.0,0.0,3428.484,,527.217,340.735,62.538,0.0,123.944,7.202,7.202,,,184.493,0.0,0.0,183.372,718.912,498.91,498.91,,,409.184,0.0,126.771,204.502,77.911,908.094,1627.006,0,1165.398,34.752,1130.646,-1413.086,3743.791,23.814,3519.917,0.0,3519.917,5146.923,
12/31/2009,5158.747,261.061,261.061,0.0,822.336,822.336,0.0,436.61,178.143,12.261,246.206,0.0,234.571,160.015,,23.889,,35.598,1754.578,2346.155,,,56.184,56.184,1001.83,977.941,977.941,0.0,0.0,3404.169,,701.799,365.079,63.481,,273.239,10.799,10.799,,,0.222,,,0.0,712.82,498.955,498.955,,,429.039,,126.969,209.275,92.795,927.994,1640.814,0,1159.671,34.752,1124.919,-1374.944,3705.613,27.593,3517.933,0.0,3517.933,5158.747,
