Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Current Income Tax,Deferred Income Tax,Tax Allowance/Credit,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2011,10215.0,10215.0,-7040.0,7040.0,3175.0,0.0,-1891.0,447.0,283.0,164.0,558.0,886.0,1284.0,201.0,,99.0,,48.0,-348.0,1485.0,-511.0,,,,974.0,0.0,0.0,0.0,974.0,-45.0,929.0,0.0,0.0,929.0,521.5,-407.5,335.818,2.77,2.77,1.552925,339.2,2.74,2.74,1.538644,
06/30/2011,9853.0,9853.0,-6841.0,6841.0,3012.0,0.0,-1907.0,421.0,247.0,174.0,588.0,898.0,1105.0,-144.0,,97.0,,49.0,-2.0,961.0,-392.0,,,,569.0,0.0,0.0,0.0,569.0,38.0,607.0,0.0,0.0,607.0,661.6,54.6,337.235,1.8,1.8,1.961837,340.4,1.78,1.78,1.9404,
09/30/2011,8665.0,8665.0,-6181.0,6181.0,2484.0,0.0,-2238.0,443.0,266.0,177.0,586.0,1209.0,246.0,-33.0,,94.0,,36.0,-97.0,213.0,54.0,169.0,-252.0,29.0,267.0,0.0,0.0,0.0,267.0,31.0,298.0,0.0,0.0,298.0,520.45,222.45,337.38,0.89,0.89,1.542623,340.2,0.88,0.88,1.53388,
12/31/2011,9733.0,9733.0,-6712.0,6712.0,3021.0,0.0,-2217.0,460.0,273.0,187.0,674.0,1083.0,804.0,-1002.0,,93.0,0.0,940.0,-31.0,-198.0,64.0,,,,-134.0,0.0,0.0,0.0,-134.0,3.0,-131.0,0.0,0.0,-131.0,386.85,517.85,337.5,-0.39,-0.39,1.146222,337.5,-0.39,-0.39,1.14437,
03/31/2012,2896.0,2896.0,-270.0,270.0,2626.0,0.0,-1684.0,132.0,,132.0,662.0,890.0,942.0,-75.0,,104.0,,,-29.0,867.0,-328.0,,,,539.0,-21.0,-21.0,0.0,560.0,-15.0,545.0,0.0,0.0,545.0,471.1,-52.9,338.0,1.61,1.550296,1.393787,340.3,1.61,1.54829,1.392839,
06/30/2012,3324.0,3324.0,-332.0,332.0,2992.0,0.0,-1822.0,144.0,,144.0,746.0,932.0,1170.0,-108.0,,105.0,,,3.0,1062.0,-522.0,,,,540.0,5.0,5.0,0.0,535.0,14.0,549.0,0.0,0.0,549.0,604.3,50.3,338.5,1.62,1.636632,1.785229,340.4,1.61,1.624689,1.772456,
09/30/2012,3072.0,3072.0,-359.0,359.0,2713.0,0.0,-1665.0,134.0,,134.0,728.0,803.0,1048.0,-58.0,,104.0,,,-46.0,990.0,-480.0,,,,510.0,-82.0,-82.0,0.0,592.0,-35.0,557.0,0.0,0.0,557.0,356.05,-118.95,338.6,1.65,1.402835,1.051536,340.0,1.64,1.398824,1.048971,
12/31/2012,5718.0,5718.0,-2840.0,2840.0,2878.0,0.0,-2326.0,387.0,212.0,175.0,744.0,1195.0,552.0,-67.0,,106.0,,,-39.0,485.0,-229.0,,,,256.0,-120.0,-120.0,0.0,376.0,-2.0,374.0,0.0,0.0,374.0,358.7,104.7,340.5,1.1,0.745962,1.053451,340.5,1.1,0.745962,1.053451,
03/31/2013,6106.0,6106.0,-3054.0,3054.0,3052.0,0.0,-1318.0,383.0,225.0,158.0,689.0,246.0,1734.0,-140.0,,106.0,,,34.0,1594.0,-451.0,,,,1143.0,-130.0,-130.0,0.0,1273.0,3.0,1276.0,0.0,0.0,1276.0,590.45,-555.55,339.2,3.76,3.38,1.740713,342.6,3.72,3.34,1.71843,
06/30/2013,3069.0,3069.0,-421.0,421.0,2648.0,0.0,-506.0,196.0,28.0,168.0,614.0,-304.0,2142.0,-135.0,,117.0,,,18.0,2007.0,-407.0,,,,1600.0,-16.0,-16.0,0.0,1616.0,-185.0,1431.0,0.0,0.0,1431.0,326.55,-1088.45,340.1,4.21,4.16,0.960159,344.0,4.16,4.11,0.945901,
09/30/2013,2720.0,2720.0,-375.0,375.0,2345.0,0.0,-1578.0,179.0,27.0,152.0,681.0,718.0,767.0,-87.0,,86.0,,,1.0,680.0,-324.0,,,,356.0,-62.0,-62.0,0.0,418.0,2.0,420.0,0.0,0.0,420.0,361.65,3.65,339.0,1.24,1.06,1.066814,343.3,1.23,1.05,1.060632,
12/31/2013,2722.0,2722.0,-461.0,461.0,2261.0,0.0,-1892.0,204.0,,204.0,714.0,974.0,369.0,-91.0,,97.0,,,-6.0,278.0,633.0,,,,911.0,-1004.0,-1004.0,0.0,1915.0,10.0,1925.0,0.0,0.0,1925.0,1658.55,737.55,329.62,5.84,2.76,5.031703,334.3,5.76,2.73,4.936252,
03/31/2014,2673.0,2673.0,-393.0,393.0,2280.0,0.0,-1515.0,142.0,,142.0,726.0,647.0,765.0,-162.0,,81.0,,,81.0,603.0,-239.0,,,,364.0,-57.0,-57.0,0.0,421.0,-35.0,386.0,0.0,0.0,386.0,395.0,66.0,318.1,1.21,1.14,1.351776,322.6,1.2,1.13,1.334588,
06/30/2014,2829.0,2829.0,-421.0,421.0,2408.0,0.0,-1232.0,143.0,,143.0,785.0,304.0,1176.0,-110.0,,85.0,,,25.0,1066.0,-92.0,,,,974.0,44.0,44.0,0.0,930.0,1.0,931.0,0.0,0.0,931.0,254.8,-720.2,309.7,3.01,3.15,0.819503,314.1,2.96,3.1,0.8071,
09/30/2014,2678.0,2678.0,-423.0,423.0,2255.0,0.0,-1616.0,139.0,,139.0,838.0,639.0,639.0,-48.0,,75.0,,,-27.0,591.0,-232.0,,,,359.0,-671.0,-671.0,0.0,1030.0,-22.0,1008.0,0.0,0.0,1008.0,265.6,-71.4,300.7,3.352178,1.120718,0.883272,305.0,3.304918,1.104918,0.87082,
12/31/2014,2557.0,2557.0,-511.0,511.0,2046.0,0.0,-1759.0,164.0,,164.0,875.0,720.0,287.0,-111.0,,82.0,,,29.0,176.0,-181.0,,,,-5.0,2.0,2.0,0.0,-7.0,-1.0,-8.0,0.0,0.0,-8.0,47.05,53.05,285.834964,-0.03,-0.02,0.164605,289.0,-0.03,-0.02,0.163564,
03/31/2015,1538.0,1538.0,-278.0,278.0,1260.0,0.0,-1914.0,147.0,,147.0,956.0,811.0,-654.0,-73.0,,85.0,,,-12.0,-727.0,351.0,,,,-376.0,13.0,13.0,0.0,-389.0,0.0,-389.0,0.0,0.0,-389.0,-283.0,93.0,283.5,-1.37,-1.32,-0.998236,283.5,-1.37,-1.32,-0.998236,
06/30/2015,1953.0,1953.0,-356.0,356.0,1597.0,0.0,-2202.0,151.0,,151.0,1028.0,1023.0,-605.0,-104.0,,86.0,,,18.0,-709.0,156.0,,,,-553.0,14.0,14.0,0.0,-567.0,0.0,-567.0,0.0,0.0,-567.0,-147.0,406.0,284.3,-1.99,-1.94,-0.517059,284.3,-1.99,-1.94,-0.517059,
09/30/2015,1671.0,1671.0,-893.0,893.0,778.0,0.0,-1251.0,119.0,,119.0,988.0,144.0,-473.0,-66.0,,84.0,,,-18.0,-539.0,300.0,,,,-239.0,13.0,13.0,0.0,-252.0,-27.0,-279.0,0.0,0.0,-279.0,-266.0,0.0,283.5,-0.98,-0.94,-0.94,283.5,-0.98,-0.94,-0.94,
12/31/2015,1474.0,1474.0,-852.0,852.0,622.0,0.0,-2732.0,140.0,,140.0,983.0,1609.0,-2110.0,-173.0,,86.0,,,87.0,-2283.0,492.0,,,,-1791.0,8.0,8.0,0.0,-1799.0,-22.0,-1821.0,0.0,0.0,-1821.0,-413.0,1400.0,283.2,-6.43,-6.4,-1.458333,283.2,-6.43,-6.4,-1.458333,
03/31/2016,973.0,973.0,-644.0,644.0,329.0,0.0,-1098.0,98.0,,98.0,868.0,132.0,-769.0,-65.0,,85.0,,,-20.0,-834.0,346.0,,,,-488.0,0.0,0.0,0.0,-488.0,-21.0,-509.0,-6.0,0.0,-515.0,-515.0,0.0,299.8,-1.72,-1.72,-1.72,299.8,-1.72,-1.72,-1.72,
06/30/2016,1224.0,1224.0,-277.0,277.0,947.0,0.0,-1585.0,106.0,,106.0,797.0,682.0,-638.0,-40.0,,85.0,,,-45.0,-678.0,305.0,,,,-373.0,0.0,0.0,0.0,-373.0,-19.0,-392.0,-12.0,0.0,-404.0,-347.0,57.0,313.2,-1.29,-1.29,-1.107918,313.2,-1.29,-1.29,-1.108008,
09/30/2016,1177.0,1177.0,-670.0,670.0,507.0,0.0,-995.0,106.0,,106.0,811.0,78.0,-488.0,-145.0,,84.0,,,61.0,-633.0,316.0,,,,-317.0,0.0,0.0,0.0,-317.0,-22.0,-339.0,-12.0,0.0,-351.0,-346.15,4.85,313.2,-1.12,-1.12,-1.105204,313.2,-1.12,-1.12,-1.105204,
12/31/2016,1388.0,1388.0,-970.0,970.0,418.0,0.0,-1977.0,105.0,,105.0,768.0,1104.0,-1559.0,-150.0,,84.0,,,66.0,-1709.0,-3189.0,,,,-4898.0,0.0,0.0,0.0,-4898.0,6.0,-4892.0,-11.0,0.0,-4903.0,-311.6,4591.4,313.3,-15.65,-15.65,-0.994574,313.3,-15.65,-15.65,-0.995037,
03/31/2017,1258.0,1258.0,-589.0,589.0,669.0,0.0,-890.0,95.0,,95.0,737.0,58.0,-221.0,-88.0,,84.0,,,4.0,-309.0,13.0,,,,-296.0,0.0,0.0,0.0,-296.0,-28.0,-324.0,-12.0,0.0,-336.0,-332.45,3.55,313.9,-1.07,-1.07,-1.059095,313.9,-1.07,-1.07,-1.059095,
06/30/2017,1197.0,1197.0,-657.0,657.0,540.0,0.0,-886.0,95.0,,95.0,741.0,50.0,-346.0,-79.0,,82.0,,,-3.0,-425.0,8.0,,,,-417.0,0.0,0.0,0.0,-417.0,-32.0,-449.0,-11.0,0.0,-460.0,-441.1,18.9,314.4,-1.46,-1.46,-1.40299,314.4,-1.46,-1.46,-1.40299,
09/30/2017,1348.0,1348.0,-718.0,718.0,630.0,0.0,-3140.0,111.0,,111.0,759.0,2270.0,-2510.0,-57.0,,79.0,,,-22.0,-2567.0,1974.0,,,,-593.0,0.0,0.0,0.0,-593.0,-31.0,-624.0,-11.0,0.0,-635.0,806.4,1441.4,314.5,-2.02,-2.02,2.56407,314.5,-2.02,-2.02,2.563148,
12/31/2017,1663.0,1663.0,-866.0,866.0,797.0,0.0,-3189.0,125.0,,125.0,646.0,2418.0,-2392.0,-85.0,,80.0,,,5.0,-2477.0,-158.0,,,,-2635.0,0.0,0.0,0.0,-2635.0,-42.0,-2677.0,-12.0,0.0,-2689.0,-579.7,2109.3,313.6,-8.57,-8.57,-1.848533,313.6,-8.57,-8.57,-1.848533,
03/31/2018,1346.0,1346.0,-685.0,685.0,661.0,0.0,-587.0,110.0,,110.0,417.0,60.0,74.0,-66.0,,103.0,,,-37.0,8.0,-73.0,,,,-65.0,0.0,0.0,0.0,-65.0,-41.0,-106.0,-11.0,0.0,-117.0,-85.3,31.7,309.5,-0.38,-0.38,-0.275606,309.5,-0.38,-0.38,-0.277577,
06/30/2018,1534.0,1534.0,-780.0,780.0,754.0,0.0,-624.0,129.0,,129.0,444.0,51.0,130.0,-103.0,,98.0,,,5.0,27.0,-114.0,,,,-87.0,0.0,0.0,0.0,-87.0,-43.0,-130.0,-12.0,0.0,-142.0,-122.25,19.75,297.5,-0.48,-0.48,-0.410924,297.5,-0.48,-0.48,-0.413613,
09/30/2018,1793.0,1793.0,-804.0,804.0,989.0,0.0,-787.0,143.0,,143.0,489.0,155.0,202.0,-78.0,,99.0,,,-21.0,124.0,-121.0,,,,3.0,0.0,0.0,0.0,3.0,-45.0,-42.0,-11.0,0.0,-53.0,-57.74,-4.74,294.3,-0.18,-0.18,-0.196194,294.3,-0.18,-0.18,-0.196194,
12/31/2018,1650.0,1650.0,-807.0,807.0,843.0,0.0,-715.0,91.0,,91.0,533.0,91.0,128.0,-67.0,,99.0,,,-32.0,61.0,-27.0,,,,34.0,0.0,0.0,0.0,34.0,-38.0,-4.0,-12.0,0.0,-16.0,-2.57,13.43,291.5,-0.05,-0.05,-0.008816,291.5,-0.05,-0.05,-0.008816,
03/31/2019,1572.0,1572.0,-713.0,713.0,859.0,0.0,-619.0,87.0,,87.0,498.0,34.0,240.0,-71.0,,98.0,,,-27.0,169.0,-94.0,,,,75.0,0.0,0.0,0.0,75.0,-43.0,32.0,-4.0,0.0,28.0,33.53,5.53,297.4,0.09,0.09,0.112744,299.7,0.09,0.09,0.108452,
06/30/2019,1660.0,1660.0,-808.0,808.0,852.0,0.0,-604.0,89.0,,89.0,494.0,21.0,248.0,-82.0,,97.0,,,-15.0,166.0,-132.0,,,,34.0,0.0,0.0,0.0,34.0,-40.0,-6.0,0.0,0.0,-6.0,-20.22,-14.22,302.2,-0.02,-0.02,-0.066909,302.2,-0.02,-0.02,-0.067055,
09/30/2019,1580.0,1580.0,-791.0,791.0,789.0,0.0,-684.0,90.0,,90.0,544.0,50.0,105.0,-155.0,,90.0,,,65.0,-50.0,-116.0,,,,-166.0,0.0,0.0,0.0,-166.0,-46.0,-212.0,0.0,0.0,-212.0,-209.63,2.37,302.5,-0.7,-0.7,-0.692992,302.5,-0.7,-0.7,-0.692992,
12/31/2019,1683.0,1683.0,-845.0,845.0,838.0,0.0,-823.0,131.0,,131.0,586.0,106.0,15.0,-79.0,,95.0,,,-16.0,-64.0,-119.0,,,,-183.0,0.0,0.0,0.0,-183.0,-39.0,-222.0,0.0,0.0,-222.0,-219.63,2.37,302.8,-0.73,-0.73,-0.72533,302.8,-0.73,-0.73,-0.72533,
03/31/2020,1354.0,1354.0,-723.0,723.0,631.0,0.0,-2978.0,102.0,,102.0,561.0,2315.0,-2347.0,-98.0,,113.0,,,-15.0,-2445.0,79.0,,,,-2366.0,0.0,0.0,0.0,-2366.0,-67.0,-2433.0,0.0,0.0,-2433.0,-156.72,2276.28,304.0,-8.0,-8.0,-0.515526,304.0,-8.0,-8.0,-0.515526,
06/30/2020,833.0,833.0,-366.0,366.0,467.0,0.0,-621.0,89.0,,89.0,509.0,23.0,-154.0,-118.0,,119.0,,,-1.0,-272.0,9.0,,,,-263.0,0.0,0.0,0.0,-263.0,-57.0,-320.0,0.0,0.0,-320.0,-321.58,-1.58,305.0,-1.05,-1.05,-1.054361,305.0,-1.05,-1.05,-1.05518,
09/30/2020,1219.75,,,,,,,,,,,,9.42,,,,,,,-101.414,,,,,-156.023,,,,,,-156.023,,,-156.023,-156.023,,,-0.468,-0.468,-0.468,,-0.468,-0.468,-0.468,
12/31/2020,1466.714,,,,,,,,,,,,176.165,,,,,,,137.771,,,,,41.015,,,,,,41.015,,,41.015,41.015,,,0.17,0.17,0.17,,0.17,0.17,0.17,
