Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Interest,Source: Bloomberg
12/31/2014,417.335,210.427,183.612,91.583,6.059,114.513,-28.989,-68.287,239.172,92.301,-196.02,-203.74,0.0,-720.996,-92.918,17.815,17.815,0.0,-110.733,-110.733,0.0,0.0,,,-730.115,0.0,-730.115,0.0,102.037,33.97,-118.893,164.35,166.408,0.0,-2.058,1.349,1.349,0.0,-12.836,-2.11,-271.801,,
04/04/2015,563.694,67.8,176.589,-34.358,6.453,-10.173,-30.638,353.663,343.497,330.842,-237.847,-82.829,0.0,-105.752,-74.919,2.604,2.604,0.0,-77.523,-77.523,0.0,0.0,,,0.0,0.0,0.0,0.0,-30.833,-324.845,-119.712,-180.239,-180.239,0.0,0.0,0.623,0.623,0.0,-25.517,-3.304,129.793,,
07/04/2015,631.01,124.755,174.827,48.321,27.494,-25.21,46.037,283.107,-89.154,141.262,77.975,153.024,0.0,-85.629,-82.402,15.328,15.328,0.0,-97.73,-97.73,0.0,0.0,,,-0.253,0.0,-0.253,0.0,-2.974,-125.902,-119.764,7.773,15.773,,-8.0,1.0,1.0,0.0,-14.911,3.08,422.559,,
10/03/2015,562.595,227.126,173.496,30.819,5.595,-17.278,42.502,131.154,74.328,-101.659,76.476,82.009,0.0,-105.762,-100.77,7.064,7.064,0.0,-107.834,-107.834,0.0,0.0,,,0.0,0.0,0.0,0.0,-4.992,-133.135,-119.985,3.637,11.937,,-8.3,0.5,0.5,0.0,-17.287,-4.769,318.929,,
12/31/2015,399.744,-62.022,175.105,-277.096,6.252,-194.175,-89.173,563.757,326.818,690.757,-355.392,-98.426,0.0,-144.553,-86.642,4.394,4.394,0.0,-91.036,-91.036,0.0,0.0,0.0,0.0,-18.836,0.0,-18.836,0.0,-39.075,-205.869,-119.971,-3.287,-3.287,0.0,0.0,-66.204,0.301,-66.505,-16.407,-5.278,44.044,,
04/02/2016,550.859,87.565,170.361,84.532,7.3,15.53,61.702,208.401,-104.252,114.479,197.35,0.824,0.0,-32.08,-75.388,5.309,5.309,0.0,-80.697,-80.697,0.0,0.0,0.0,0.0,-1.386,0.0,-1.386,0.0,44.694,-190.056,-120.153,-14.671,-14.671,0.0,0.0,-4.82,0.353,-5.173,-50.412,10.296,339.019,,
07/02/2016,315.513,243.62,171.314,76.071,30.276,-3.843,49.638,-175.492,-294.014,-297.535,255.465,160.592,0.0,-639.874,-140.323,6.322,6.322,0.0,-146.645,-146.645,0.0,0.0,0.0,0.0,1.386,0.0,1.386,0.0,-500.937,-176.717,-120.149,-16.704,-16.704,0.0,0.0,2.445,2.445,0.0,-42.309,3.74,-497.338,,
10/01/2016,315.718,305.447,171.5,67.269,6.634,75.134,-14.499,-228.498,70.266,-106.201,-236.597,44.034,0.0,-273.521,-96.842,3.252,3.252,0.0,-100.094,-100.094,0.0,0.0,,,-48.105,0.0,-48.105,0.0,-128.574,-115.791,-120.373,9.855,9.855,0.0,0.0,4.436,4.436,0.0,-9.709,-2.849,-76.443,,
12/31/2016,565.853,159.639,173.879,107.761,12.301,21.621,73.839,124.574,110.264,51.681,20.57,-57.941,0.0,-79.643,-273.716,3.688,3.688,0.0,-277.404,-277.404,0.0,0.0,0.0,0.0,-291.683,0.0,-426.683,135.0,485.756,-141.812,-120.408,-11.84,-11.84,0.0,0.0,11.301,11.301,0.0,-20.865,-3.144,341.254,,
04/01/2017,244.142,356.899,180.893,45.071,9.524,-6.695,42.242,-338.721,-290.261,-519.902,413.256,58.186,0.0,-484.725,-85.665,8.87,8.87,0.0,-94.535,-94.535,0.0,0.0,0.0,0.0,-485.06,0.0,-485.06,0.0,86.0,-147.102,-121.303,30.18,30.18,0.0,0.0,7.432,7.432,0.0,-63.411,-0.517,-388.202,,
07/01/2017,106.719,323.048,182.828,85.008,31.635,2.522,50.851,-484.165,-106.191,-261.679,-42.098,-74.197,0.0,-90.401,-91.061,3.639,3.639,0.0,-94.7,-94.7,0.0,0.0,0.0,0.0,6.65,0.0,6.65,0.0,-5.99,-164.538,-121.401,-8.945,-8.945,0.0,0.0,-3.897,0.0,-3.897,-30.295,1.814,-146.406,,
09/30/2017,415.707,254.85,179.495,26.866,10.068,-34.162,50.96,-45.504,-10.13,-175.448,80.616,59.458,0.0,-161.374,-96.166,6.911,6.911,0.0,-103.077,-103.077,0.0,0.0,0.0,0.0,-64.743,0.0,-64.743,0.0,-0.465,-205.898,-121.598,11.174,11.174,0.0,0.0,-88.423,1.882,-90.305,-7.051,16.156,64.591,,
12/31/2017,288.77,383.891,183.845,-211.849,12.949,-182.838,-41.96,-67.117,77.081,56.083,-136.957,-63.324,0.0,-182.392,-150.348,5.895,5.895,0.0,-156.243,-156.243,0.0,0.0,0.0,0.0,-0.888,0.0,-0.888,0.0,-31.156,-724.768,-121.019,-597.537,2.463,0.0,-600.0,1.654,1.654,0.0,-7.866,-8.45,-626.84,,
03/31/2018,127.921,354.179,181.118,110.583,10.463,29.988,70.132,-517.959,-343.982,-246.933,157.836,-84.88,0.0,-171.162,-166.236,5.967,5.967,0.0,-172.203,-172.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.926,-145.532,-121.787,21.203,21.203,0.0,0.0,-13.881,15.312,-29.193,-31.067,-0.077,-188.85,,
06/30/2018,742.671,683.153,179.857,61.805,41.442,18.193,2.17,-182.144,-258.432,-429.333,210.114,295.507,0.0,-195.076,-177.953,11.33,11.33,0.0,-189.283,-189.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.123,174.75,-121.862,480.841,-14.869,995.71,-500.0,-144.154,0.0,-144.154,-40.075,3.854,726.199,,
09/29/2018,1030.867,676.656,180.039,162.129,13.692,5.981,142.456,12.043,-12.704,31.401,-138.398,131.744,0.0,-266.73,-252.586,10.667,10.667,0.0,-263.253,-263.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.144,-310.275,-121.333,-6.339,-6.339,0.0,0.0,-169.255,0.0,-169.255,-13.348,-8.16,445.702,,
12/31/2018,492.493,646.779,178.623,-47.546,7.825,-51.145,-4.226,-285.363,129.685,-447.236,6.02,26.168,0.0,-397.101,-354.167,3.625,3.625,0.0,-357.792,-357.792,0.0,0.0,0.0,0.0,-33.063,0.0,-33.063,0.0,-9.871,-627.12,-120.394,5.042,5.042,0.0,0.0,-502.606,0.0,-502.606,-9.162,-1.541,-533.269,,
03/30/2019,650.708,501.806,179.671,71.056,12.492,19.948,38.616,-101.825,21.958,107.907,-11.397,-220.293,0.0,-265.633,-275.876,12.91,12.91,0.0,-288.786,-288.786,0.0,0.0,0.0,0.0,58.096,0.0,-9.495,67.591,-47.853,-233.238,-123.4,16.705,13.568,3.137,0.0,-72.83,0.0,-72.83,-53.713,0.084,151.921,,
06/29/2019,537.147,386.483,185.056,62.624,48.768,37.104,-23.248,-97.016,90.057,173.212,-237.274,-123.011,0.0,-366.816,-355.675,5.486,5.486,0.0,-361.161,-361.161,0.0,0.0,0.0,0.0,0.0,-67.591,0.0,67.591,-11.141,-289.81,-123.074,-11.351,-11.351,0.0,0.0,-121.926,2.755,-124.681,-33.459,0.464,-119.015,,
09/28/2019,932.359,275.031,177.885,121.177,13.051,19.685,88.441,358.266,85.768,195.642,68.274,8.582,0.0,-536.232,-320.173,14.526,14.526,0.0,-334.699,-334.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.059,-141.488,-122.796,-12.362,-12.362,0.0,0.0,0.0,0.0,0.0,-6.33,-0.066,254.573,,
12/31/2019,689.199,107.823,192.041,95.312,16.048,22.42,56.844,294.023,163.557,235.884,-73.06,-32.358,0.0,-625.51,-483.951,8.696,8.696,0.0,-492.647,-492.647,0.0,0.0,0.0,0.0,-73.611,0.0,-73.611,0.0,-67.948,-215.874,-122.792,14.719,14.719,0.0,0.0,-90.777,10.253,-101.03,-17.024,0.425,-151.76,,
04/04/2020,201.206,20.331,197.275,338.411,10.017,15.557,312.837,-354.811,-124.036,-41.993,-28.033,-160.749,0.0,-254.877,-406.301,10.256,10.256,0.0,-416.557,-416.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.424,-228.614,-122.94,-24.183,-9.183,32.0,-47.0,-39.499,0.0,-39.499,-41.992,-7.163,-289.448,,
07/04/2020,1148.762,108.881,194.581,151.214,29.084,74.958,47.172,694.086,388.46,505.997,-244.877,44.506,0.0,-460.051,-353.364,7.396,7.396,0.0,-360.76,-360.76,0.0,0.0,0.0,0.0,0.794,0.0,0.794,0.0,-107.481,852.426,-122.679,1024.236,11.391,1042.995,-30.15,0.0,0.0,0.0,-49.131,2.895,1544.032,,
