Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Net Utility Plant,Source: Bloomberg
06/30/1993,34.823002,34.814999,34.814999,,6.442712,0.882666,0.444923,0.14,0.14,0.14,0.14,0.14,0.14,0.445,0.973919,0.973919,1.94047,18.883352,,36.795593,
09/30/1993,34.823002,34.801998,34.801998,,3.90946,0.015401,-0.439256,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,0.445,-1.420493,-1.420493,0.747523,18.047009,,37.845388,
12/31/1993,34.849998,34.839001,34.839001,,10.886708,2.037257,1.600247,1.12,1.12,1.12,1.12,1.12,1.12,0.445,-0.341715,-0.341715,0.943357,18.723846,,38.04881,
03/31/1994,34.849998,34.851002,34.851002,,16.487131,3.011965,2.546613,1.39,1.39,1.39,1.39,1.39,1.39,0.45,5.706522,5.706522,3.278106,19.664592,,38.011681,
06/30/1994,34.868,34.859001,34.859001,,5.932212,0.813162,0.335724,0.07,0.07,0.07,0.07,0.07,0.07,0.45,2.355833,2.355833,5.042647,19.291758,,38.117099,
09/30/1994,34.868,34.869999,34.869999,,3.407571,-0.164583,-0.640579,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,0.45,-1.907055,-1.907055,2.244207,18.394459,,38.482449,
12/31/1994,34.897999,34.886002,34.886002,,8.803617,1.909906,1.436421,0.72,0.72,0.72,0.72,0.72,0.72,0.45,-0.050421,-0.61572,1.796263,18.665339,,38.554733,
03/31/1995,34.898998,34.898998,34.898998,,12.160406,2.907218,2.424769,1.31,1.31,1.31,1.31,1.31,1.31,0.45,5.319236,4.698788,6.229462,19.529673,,38.71286,
06/30/1995,34.912998,34.905998,34.905998,,5.362603,0.923881,0.461955,0.13,0.13,0.13,0.13,0.13,0.13,0.45,2.047929,1.365353,7.169049,19.212358,,38.913932,
09/30/1995,34.912998,34.912998,34.912998,,3.285453,0.096869,-0.388022,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,0.45,-0.854324,-1.734827,5.079455,18.379802,,39.324695,
12/31/1995,34.937,34.928001,34.928001,,9.093134,2.425332,1.948494,1.03,1.03,1.03,1.03,1.03,1.03,0.45,-1.155348,-1.721742,0.985689,18.96571,,39.050749,
03/31/1996,34.941002,34.938999,34.938999,,14.269327,3.528092,3.016429,1.77,1.77,1.77,1.77,1.77,1.77,0.46,2.690375,2.162913,2.333162,20.278927,,39.107981,
06/30/1996,34.952,34.945999,34.945999,,7.110971,1.234075,0.716277,0.41,0.41,0.41,0.41,0.41,0.41,0.46,1.177073,0.662193,2.371338,20.229058,,39.138962,
09/30/1996,34.959999,34.956001,34.956001,,3.833276,0.244965,-0.270197,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,0.46,0.360425,-0.481062,1.080378,19.484697,,39.500257,
12/31/1996,34.98,34.973,34.973,,11.069912,2.531867,2.004289,1.07,1.07,1.07,1.07,1.07,1.07,0.46,-0.152575,-0.606468,0.73422,20.096799,,39.451974,
03/31/1997,34.981998,34.980999,34.980999,,16.236957,3.615163,3.089363,1.81,1.81,1.81,1.81,1.81,1.81,0.47,2.838541,2.400217,1.42559,21.435482,,39.405668,
06/30/1997,34.997002,34.987999,34.987999,,5.785813,1.303075,0.770093,0.34,0.34,0.34,0.34,0.34,0.34,0.47,2.532497,1.906711,3.312884,21.308568,,39.533388,
09/30/1997,35.07,35.049,35.049,,3.332563,0.045964,-0.484208,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,0.47,-0.453708,-1.489458,1.402851,20.430539,,39.983746,
12/31/1997,35.160999,35.157001,35.132999,,10.962656,2.446674,1.909316,1.01,1.01,1.01,1.01,1.01,1.01,0.47,-0.798736,-1.375317,1.279059,21.000853,,39.959841,
03/31/1998,35.300999,35.237,35.213001,,12.055491,2.97995,2.446966,1.34,1.34,1.34,1.34,1.34,1.34,0.48,3.741999,3.217817,2.232316,21.852045,,39.964735,
06/30/1998,35.387001,35.313999,35.292999,,5.618508,1.058709,0.508713,0.23,0.23,0.23,0.23,0.23,0.23,0.48,1.45638,0.689174,2.65931,21.638596,,39.974765,
09/30/1998,35.402,35.389,35.375999,,3.637523,0.208927,-0.360301,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,0.48,0.100124,-1.32457,0.424129,20.941218,,40.863821,
12/31/1998,35.481,35.477,35.457,,8.842683,1.913896,1.337225,0.66,0.66,0.66,0.66,0.66,0.66,0.48,0.596807,0.067857,0.403878,21.154872,,41.351343,
03/31/1999,35.4813,35.49,35.481,,14.11423,3.518165,2.942335,1.86,1.86,1.86,1.86,1.86,1.86,0.49,3.549421,2.565711,1.70611,22.528543,,41.615865,
06/30/1999,35.48924,35.498,35.485,,6.163985,0.941609,0.371368,0.2,0.2,0.2,0.2,0.2,0.2,0.49,2.006707,0.318078,1.899674,22.23133,,42.363178,
09/30/1999,35.489,35.501,35.489,,4.545916,0.378793,-0.252895,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,0.49,-0.977063,-4.231255,0.573812,21.661078,,42.825552,
12/31/1999,35.533001,35.532001,35.52,,11.596228,2.155349,1.511092,0.83,0.83,0.83,0.83,0.83,0.83,0.49,-0.927759,-2.988711,0.566093,21.997917,,44.142318,
03/31/2000,35.423,35.511002,35.509998,,14.791552,3.545142,2.877837,1.62,1.62,1.62,1.62,1.62,1.62,0.5,2.9637,1.575359,0.793524,23.100979,,44.517064,
06/30/2000,35.2962,35.330002,35.327999,,7.394927,1.445001,0.640851,0.31,0.31,0.31,0.31,0.31,0.31,0.5,-0.331493,-1.692425,0.955457,22.900511,,45.215859,
09/30/2000,35.296,35.299,35.296,,6.191976,0.185885,-0.549212,-0.32,-0.32,-0.05,-0.32,-0.32,-0.05,0.5,-0.264903,-2.450419,0.454641,22.016149,18.275612,46.615481,
12/31/2000,35.381571,35.402,35.343,,20.286393,2.621,1.944826,0.99,0.99,0.99,0.99,0.99,0.99,0.51,-1.671477,-2.391478,1.033504,21.435566,,46.09199,
03/31/2001,35.392731,35.456,35.389,,30.342451,3.442482,2.881036,1.76,1.76,1.76,1.75,1.75,1.75,0.51,0.98395,0.164034,1.441878,22.685534,,45.141812,
06/30/2001,35.399,35.459,35.396,,8.99822,1.291106,0.647785,0.35,0.35,0.35,0.35,0.35,0.35,0.51,3.542575,-0.632105,1.456849,23.298031,18.529563,48.589819,
09/30/2001,,35.46,35.399,,4.546626,-0.143479,-0.896381,-0.36,-0.36,0.06,-0.35,-0.35,0.07,0.5,1.879403,0.128732,,,,,
12/31/2001,35.448,35.485,35.434,,10.654964,2.539313,1.815996,0.88,0.88,0.88,0.87,0.87,0.87,0.51,0.404442,-0.597533,0.285235,22.817564,18.127483,49.220153,
03/31/2002,35.462,35.501,35.459,,14.744776,3.476212,2.808765,1.55,1.55,1.55,1.55,1.55,1.55,0.52,5.959503,4.885389,2.848232,23.598387,18.76479,49.341267,
06/30/2002,35.47026,35.514,35.466,,9.78822,1.056477,0.261011,0.04,0.04,0.33,0.04,0.04,0.33,0.52,2.061326,0.956691,3.282835,23.073978,18.096202,49.746182,
09/30/2002,35.459,35.479,35.462,,6.626896,0.67523,-0.052197,0.05,0.05,0.05,0.05,0.05,0.05,0.52,0.830072,-1.653827,0.961054,22.739615,17.67241,50.02682,
12/31/2002,35.56943,35.639,35.535,,15.45268,2.477417,1.704545,0.87,0.87,0.87,0.87,0.87,0.87,0.52,-0.682454,-2.324807,1.358807,22.907283,17.711417,50.680261,
03/31/2003,35.85294,35.844,35.723,,25.301151,4.057246,3.206394,1.78,1.78,1.78,1.77,1.77,1.77,0.53,6.937715,6.140834,2.067194,24.043802,,50.236215,
06/30/2003,36.6175,36.438,36.265,,10.978823,1.3668,0.568317,0.22,0.22,0.22,0.22,0.22,0.22,0.53,0.208714,-1.073459,1.921895,23.913648,,49.64943,
09/30/2003,36.69,36.833,36.663,,7.836293,0.711098,-0.105992,0.04,0.04,0.04,0.04,0.04,0.04,0.53,-0.692115,-2.160216,0.371981,23.112537,23.112537,50.100109,
12/31/2003,36.98508,36.976,36.814,,16.430814,2.463764,1.640599,0.85,0.85,0.85,0.85,0.85,0.85,0.53,-1.618922,-3.534443,0.071002,23.322486,18.245222,51.053452,
03/31/2004,37.50243,37.497,37.29,,24.859775,3.373049,2.506087,1.47,1.47,1.47,1.46,1.46,1.46,0.54,7.236498,6.136364,1.585204,24.17374,24.17374,50.551178,
06/30/2004,37.58295,37.722,37.549,,10.683028,1.115183,0.28608,0.15,0.15,0.15,0.15,0.15,0.15,0.54,1.382647,0.495459,2.019533,23.695665,23.695665,50.36941,
09/30/2004,37.734001,37.799,37.647999,,8.689891,0.685774,-0.149517,-0.27,-0.27,0.0,-0.27,-0.27,0.0,0.54,-1.59039,-2.773295,0.191551,23.058329,23.058329,50.463375,
12/31/2004,37.867546,37.993,37.816002,,19.499973,2.043236,1.203855,0.59,0.59,0.77,0.59,0.59,0.77,0.54,-2.127671,-2.954702,0.435782,23.339062,23.339062,50.258657,
03/31/2005,37.968494,38.092999,37.928001,,27.075142,3.174752,2.375,1.35,1.31,1.35,1.34,1.31,1.35,0.545,8.146514,7.176492,2.646273,23.119221,23.119221,50.28353,
06/30/2005,38.09856,38.185001,38.029999,,11.98872,1.161189,0.490166,0.18,0.13,0.13,0.18,0.13,0.13,0.545,1.300105,0.108809,2.626451,23.090584,23.090584,50.628473,
09/30/2005,38.400318,38.299,38.136002,,9.946953,0.302732,-0.448054,-0.06,-0.29,-0.29,-0.06,-0.28,-0.28,0.545,0.109817,-1.185206,0.47359,20.837171,20.837171,50.686639,
12/31/2005,38.292767,38.377998,38.244999,,27.516957,-0.117061,-0.912904,-0.51,-0.51,0.93,-0.51,-0.51,0.93,0.545,-4.268846,-5.263302,0.457319,20.946646,20.946646,51.040633,
03/31/2006,38.357018,38.466999,38.338001,,30.77959,2.812588,2.006025,0.87,0.88,1.12,0.86,0.87,1.12,0.545,7.33095,2.290703,1.961962,22.00304,22.00304,55.133404,
06/30/2006,38.426476,38.570999,38.403999,,10.427169,0.69649,-0.12056,-0.26,-0.35,-0.32,-0.26,-0.35,-0.32,0.545,2.223935,1.008697,3.031035,21.620406,21.620406,55.389934,
09/30/2006,38.73188,38.644001,38.467999,,10.01123,0.236846,-0.570968,-0.55,-0.75,-0.55,-0.55,-0.76,-0.55,0.545,-1.872674,-3.590491,1.087347,21.7251,21.7251,56.358971,
