Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,3022.843,33.125,33.125,0.0,552.538,552.538,,60.729,60.729,0.0,0.0,0.0,162.533,,,,,808.925,1448.066,2267.284,-819.218,0.0,765.852,619.064,619.064,0.0,,146.788,2213.918,,190.181,190.181,,,,22.149,16.968,5.181,5.181,,,257.326,,,,257.326,469.656,852.229,842.796,9.433,9.433,,293.829,,,,,293.829,1146.058,1615.714,0.0,21.808,,,0.0,1220.186,-21.408,1220.586,186.543,1407.129,3022.843,
03/31/2005,2983.767,54.188,54.188,,624.181,624.181,,61.503,,,,,37.097,,,,,776.969,1456.699,2310.052,-853.353,,750.099,619.404,619.404,0.0,,130.695,2206.798,,463.027,463.027,,,,16.113,,,,,,52.185,,,,52.185,531.325,684.397,,,,,302.287,,,,,302.287,986.684,1518.009,,22.492,,,0.0,1253.678,-1.275,1274.895,190.863,1465.758,2983.767,
06/30/2005,2763.425,114.747,114.747,0.0,550.437,550.437,,54.479,54.479,0.0,0.0,0.0,43.112,,,,,762.775,1351.062,2202.369,-851.307,0.0,649.588,531.959,531.959,0.0,,117.629,2000.65,,401.773,401.773,,,,3.994,,,,,,77.814,,,,77.814,483.581,525.849,,,,,303.36,,,,,303.36,829.209,1312.79,0.0,0.556,,,0.0,1335.654,-54.424,1281.786,168.849,1450.635,2763.425,
09/30/2005,2743.025,82.156,82.156,0.0,505.366,505.366,,50.895,50.895,0.0,0.0,0.0,136.259,,,,,774.676,1312.351,2164.355,-852.004,0.0,655.998,535.848,535.848,0.0,,120.15,1968.349,,425.521,425.521,,,,3.873,,,,,,96.914,,,,96.914,526.308,528.302,,,,,303.014,,,,,303.014,831.316,1357.624,0.0,0.545,,,0.0,1279.675,-56.223,1223.997,161.404,1385.401,2743.025,
12/31/2005,2858.709,7.963,7.963,0.0,499.726,499.726,,52.835,52.835,0.0,0.0,0.0,47.774,,,,,608.298,1429.653,2303.348,-873.695,0.0,820.758,686.211,686.211,0.0,,134.547,2250.411,,177.6,177.6,,,,5.191,1.23,3.961,3.961,,,341.379,,,,341.379,524.17,637.654,633.951,3.703,3.703,,331.908,,,,,331.908,969.562,1493.732,0.0,0.539,,,0.0,1256.437,-51.878,1205.098,159.879,1364.977,2858.709,
03/31/2006,2985.047,8.211,8.211,0.0,547.8,547.8,,53.556,53.556,0.0,0.0,0.0,49.012,,,,,658.579,1510.193,2415.905,-905.712,0.0,816.275,686.728,686.728,0.0,,129.547,2326.468,,481.776,481.776,,,,3.999,,,,,,128.974,,,,128.974,614.749,603.533,,,,,341.997,,,,,341.997,945.53,1560.279,0.0,0.541,,,0.0,1310.169,-56.164,1254.546,170.222,1424.768,2985.047,
06/30/2006,3145.621,124.35,124.35,,546.344,546.344,,54.043,,,,,54.303,,,,,779.04,1549.177,2470.85,-921.673,,817.404,686.561,686.561,0.0,,130.843,2366.581,,426.568,426.568,,,,3.646,,,,,,169.161,,,,169.161,599.375,465.284,,,,,370.742,,,,,370.742,836.026,1435.401,,228.237,,,0.0,1371.341,-68.61,1530.968,179.252,1710.22,3145.621,
09/30/2006,3149.027,14.817,14.817,0.0,584.764,584.764,,64.352,64.352,0.0,0.0,0.0,48.959,,,,,712.892,1609.89,2559.37,-949.48,0.0,826.245,695.246,695.246,0.0,,130.999,2436.135,,464.102,464.102,,,,3.137,,,,,,161.28,,,,161.28,628.519,464.806,,,,,372.216,,,,,372.216,837.022,1465.541,0.0,82.637,,,0.0,1485.285,-71.477,1496.445,187.041,1683.486,3149.027,
12/31/2006,3277.042,14.939,14.939,0.0,595.009,595.009,,64.532,64.532,0.0,0.0,0.0,54.026,,,,,728.506,1685.085,2665.209,-980.124,0.0,863.451,719.991,719.991,0.0,,143.46,2548.536,,190.159,190.159,,,,1.938,0.836,1.102,1.102,,,310.354,,,,310.354,502.451,821.363,818.685,2.678,2.678,,376.703,,,,,376.703,1198.066,1700.517,0.0,0.538,,,0.0,1483.981,-82.055,1402.464,174.061,1576.525,3277.042,
03/31/2007,3467.188,11.215,11.215,0.0,667.282,667.282,,67.638,67.638,0.0,0.0,0.0,61.508,,,,,807.643,1775.471,2788.136,-1012.665,0.0,884.074,737.868,737.868,0.0,,146.206,2659.545,,497.56,497.56,,,,2.851,,,,,,21.693,,,,21.693,522.104,910.424,,,,,386.092,,,,,386.092,1296.516,1818.62,0.0,0.0,,,0.0,,1461.195,1461.195,187.373,1648.568,3467.188,
06/30/2007,3531.68,12.663,12.663,0.0,647.852,647.852,,68.562,68.562,0.0,0.0,0.0,72.706,,,,,801.783,1840.847,2883.289,-1042.442,0.0,889.05,745.769,745.769,0.0,,143.281,2729.897,,491.068,491.068,,,,3.014,,,,,,0.057,,,,0.057,494.139,951.06,,,,,371.934,,,,,371.934,1322.994,1817.133,0.0,0.0,,,0.0,,1514.774,1514.774,199.773,1714.547,3531.68,
09/30/2007,3598.928,13.574,13.574,0.0,631.527,631.527,,70.874,70.874,0.0,0.0,0.0,90.905,,,,,806.88,1894.507,2971.787,-1077.28,0.0,897.541,753.846,753.846,0.0,,143.695,2792.048,,554.582,554.582,,,,3.329,,,,,,0.0,,,,0.0,557.911,900.628,,,,,402.138,,,,,402.138,1302.766,1860.677,0.0,0.0,,,0.0,,1534.839,1534.839,203.412,1738.251,3598.928,
12/31/2007,3608.657,16.354,16.354,0.0,627.186,627.186,,72.399,72.399,0.0,0.0,0.0,58.908,,,,,774.847,1933.916,3046.331,-1112.415,0.0,899.894,750.395,750.395,0.0,,149.499,2833.81,,175.222,175.222,,,,3.116,1.613,1.503,1.503,,,309.373,,,,309.373,487.711,1008.786,1003.776,5.01,5.01,,384.777,,,,,384.777,1393.563,1881.274,0.0,0.525,,,0.0,1599.326,-82.652,1517.199,210.184,1727.383,3608.657,
03/31/2008,3686.282,8.916,8.916,0.0,699.74,699.74,,73.382,,,,,54.194,,,,,836.232,1959.265,3112.402,-1153.137,0.0,890.785,749.839,749.839,0.0,,140.946,2850.05,,,,,,,3.774,,,,,,543.555,,,,543.555,547.329,1041.308,,,,,387.343,,,,,387.343,1428.651,1975.98,0.0,,,,0.0,,1487.212,1487.212,223.09,1710.302,3686.282,
06/30/2008,3718.593,6.211,6.211,0.0,710.065,710.065,0.0,72.947,,,,,54.765,,,,,843.988,1989.905,3184.216,-1194.311,0.0,884.7,748.305,748.305,0.0,,136.395,2874.605,,,,,,,2.814,0.0,,,,,0.0,,,,0.0,507.258,1050.491,,,,,390.772,,,,,390.772,1441.263,1948.521,0.0,,,,0.0,,1544.474,1544.474,225.598,1770.072,3718.593,
09/30/2008,3698.336,7.805,7.805,0.0,628.973,628.973,0.0,72.636,,,,,68.386,,,,,777.8,2015.29,3229.735,-1214.445,0.0,905.246,749.839,749.839,0.0,,155.407,2920.536,,,,,,,8.26,0.0,,,,,0.0,,,,0.0,566.243,935.461,,,,,397.763,,,,,397.763,1333.224,1899.467,0.0,,,,0.0,,1566.314,1566.314,232.555,1798.869,3698.336,
12/31/2008,3742.462,5.46,5.46,0.0,625.437,625.437,0.0,76.043,,,,,0.0,0.0,,,,789.417,2100.292,3355.974,-1255.682,0.0,852.753,732.937,732.937,0.0,,119.816,2953.045,,192.078,192.078,0.0,0.0,0.0,8.708,0.0,2.045,2.045,,,0.0,0.0,0.0,,0.0,561.125,990.661,984.204,6.457,6.457,,420.091,0.0,0.0,0.0,0.0,420.091,1410.752,1971.877,0.0,0.494,,,0.0,1666.973,-123.617,1543.85,226.735,1770.585,3742.462,
03/31/2009,3835.317,9.423,9.423,0.0,652.854,652.854,0.0,77.022,,,,,93.221,,21.58,,32.392,832.52,2145.282,3446.127,-1300.845,0.0,857.515,733.882,733.882,0.0,,123.633,3002.797,,635.638,,44.211,,591.427,8.725,0.0,,,,8.725,0.0,,,11.267,0.0,644.363,938.844,938.844,,,,414.592,,,,,403.325,1353.436,1997.799,0.0,,,,0.0,,1596.544,1596.544,240.974,1837.518,3835.317,
06/30/2009,3836.876,10.623,10.623,0.0,605.87,605.87,0.0,78.885,,,,,91.695,,21.58,,31.182,787.073,2203.519,3549.211,-1345.692,0.0,846.284,733.887,733.887,0.0,,112.397,3049.803,,577.569,,16.098,,561.471,8.73,0.0,,,,8.73,0.0,,,19.806,0.0,586.299,913.148,913.148,,,,409.378,,,,,389.572,1322.526,1908.825,0.0,,,,0.0,,1677.996,1677.996,250.055,1928.051,3836.876,
09/30/2009,3901.509,13.63,13.63,0.0,596.232,596.232,0.0,80.726,,,,,104.402,,21.58,,35.365,794.99,2258.001,3644.113,-1386.112,0.0,848.518,732.685,732.685,0.0,,115.833,3106.519,,629.033,,,,629.033,2.918,0.0,,,,2.918,0.0,,,52.208,0.0,631.951,852.27,852.27,,,,448.886,,,,,396.678,1301.156,1933.107,0.0,,,,0.0,,1728.194,1728.194,240.208,1968.402,3901.509,
12/31/2009,3964.463,9.18,9.18,0.0,602.559,602.559,0.0,84.272,,,,,100.186,0.0,21.58,,27.27,796.197,2315.238,3738.818,-1423.58,0.0,853.028,732.685,732.685,0.0,,120.343,3168.266,,381.883,194.969,0.0,5.791,181.123,2.573,0.0,1.982,1.982,,0.591,198.361,0.0,0.0,60.091,196.734,582.817,956.429,951.452,4.977,4.977,,435.671,0.0,24.025,24.025,0.0,351.555,1392.1,1974.917,0.0,0.97,0.96914,0.00086,0.0,1879.981,-129.88,1751.071,238.475,1989.546,3964.463,
03/31/2010,3999.311,6.865,6.865,0.0,648.831,648.831,0.0,83.822,,,,,98.338,,21.58,,36.863,837.856,2303.488,3771.362,-1467.874,0.0,857.967,733.626,733.626,0.0,,124.341,3161.455,,608.744,,25.716,,583.028,1.526,0.0,,,,1.526,0.0,,,63.125,0.0,610.27,891.615,891.615,,,,430.872,,,,,367.747,1322.487,1932.757,0.0,,,,0.0,,1821.755,1821.755,244.799,2066.554,3999.311,
06/30/2010,3989.757,12.337,12.337,0.0,618.855,618.855,0.0,84.683,,,,,106.344,,16.25,,38.985,822.219,2307.617,3818.209,-1510.592,0.0,859.921,732.754,732.754,0.0,,127.167,3167.538,,556.092,,3.298,,552.794,2.032,0.0,,,,2.032,0.0,,,68.386,0.0,558.124,881.344,881.344,,,,414.696,,,,,346.31,1296.04,1854.164,0.0,0.973,,,0.0,2025.605,-139.213,1887.365,248.228,2135.593,3989.757,
09/30/2010,4267.714,9.629,9.629,0.0,609.083,609.083,0.0,84.708,,,,,375.483,,,,309.063,1078.903,2317.48,3869.644,-1552.164,0.0,871.331,732.34,732.34,0.0,,138.991,3188.811,,611.753,,,,611.753,401.673,0.0,,,,401.673,0.0,,,94.913,0.0,1013.426,614.923,614.923,,,,448.299,,,,,353.386,1063.222,2076.648,0.0,0.973,,,0.0,2086.326,-143.727,1943.572,247.494,2191.066,4267.714,
12/31/2010,7527.936,29.474,29.474,0.0,837.82,837.82,0.0,94.33,,,,,369.492,0.0,118.598,,130.06,1331.116,3252.967,4853.972,-1601.005,0.0,2943.853,2589.914,2589.914,0.0,,353.939,6196.82,,551.251,252.487,0.0,14.16,284.604,3.449,0.0,1.874,1.874,,1.575,271.599,0.0,0.0,173.354,271.599,826.299,3912.102,3902.014,10.088,10.088,,554.003,0.0,20.11,20.11,0.0,360.539,4466.105,5292.404,0.0,0.971,0.971,0.0,0.0,2125.989,-148.188,1978.772,256.76,2235.532,7527.936,
03/31/2011,7613.074,52.076,52.076,0.0,940.803,940.803,0.0,95.129,,,,,313.176,,113.426,,81.079,1401.184,3239.802,4880.795,-1640.993,0.0,2972.088,2596.292,2596.292,0.0,,375.796,6211.89,,830.568,,9.155,,821.413,3.033,0.0,,,,3.033,3.581,,,185.267,3.581,837.182,3850.859,3850.859,,,,562.111,,,,,376.844,4412.97,5250.152,0.0,,,,0.0,,2094.393,2094.393,268.529,2362.922,7613.074,
06/30/2011,7565.753,34.816,34.816,0.0,913.742,913.742,0.0,95.55,,,,,323.998,,111.334,,91.223,1368.106,3218.343,4917.119,-1698.776,0.0,2979.304,2607.283,2607.283,0.0,,372.021,6197.647,,777.98,,8.983,,768.997,2.541,0.0,,,,2.541,4.014,,,179.708,4.014,784.535,3750.928,3750.928,,,,582.445,,,,,402.737,4333.373,5117.908,0.0,,,,0.0,,2186.107,2186.107,261.738,2447.845,7565.753,
09/30/2011,7605.931,39.147,39.147,0.0,945.193,945.193,0.0,95.777,,,,,291.832,,92.939,,95.862,1371.949,3250.631,5008.607,-1757.976,0.0,2983.351,2605.951,2605.951,0.0,,377.4,6233.982,,796.041,,,,796.041,2.511,0.0,,,,2.511,34.342,,,177.22,34.342,832.894,3685.23,3685.23,,,,605.656,,,,,428.436,4290.886,5123.78,0.0,,,,0.0,,2221.382,2221.382,260.769,2482.151,7605.931,
12/31/2011,7665.245,41.229,41.229,0.0,969.802,969.802,0.0,96.775,,,,,257.099,0.0,48.916,,99.859,1364.905,3287.98,5106.16,-1818.18,0.0,3012.36,2627.602,2627.602,0.0,,384.758,6300.34,,517.607,228.043,0.0,10.622,278.942,2.479,0.0,1.68,1.68,,0.799,316.847,0.0,0.0,209.592,316.847,836.933,3651.428,3643.126,8.302,8.302,,611.5,0.0,20.506,20.506,0.0,381.402,4262.928,5099.861,0.0,0.966,0.966,0.0,0.0,2494.076,-198.69,2296.352,269.032,2565.384,7665.245,
03/31/2012,7783.281,41.999,41.999,0.0,1116.634,1116.634,0.0,96.974,,,,,207.538,,,,91.622,1463.145,3304.236,5185.774,-1881.538,0.0,3015.9,2629.765,2629.765,0.0,,386.135,6320.136,,889.478,,75.305,,814.173,2.512,0.0,,,,2.512,0.0,,44.0,198.645,0.0,891.99,3581.844,3581.844,,,,601.716,,,,,359.071,4183.56,5075.55,0.0,,,,0.0,,2427.312,2427.312,280.419,2707.731,7783.281,
06/30/2012,7758.648,32.941,32.941,0.0,1019.929,1019.929,0.0,96.882,,,,,306.694,,84.365,,99.534,1456.446,3296.915,5172.407,-1875.492,0.0,3005.287,2610.637,2610.637,0.0,,394.65,6302.202,,865.149,,12.893,,852.256,2.497,0.0,,,,2.497,15.966,,45.0,206.403,15.966,883.612,3458.509,3458.509,,,,600.331,,,,,348.928,4058.84,4942.452,0.0,,,,0.0,,2536.884,2536.884,279.312,2816.196,7758.648,
09/30/2012,7781.066,25.652,25.652,0.0,1042.535,1042.535,0.0,97.013,,,,,323.224,,107.071,,93.022,1488.424,3316.076,5240.909,-1924.833,0.0,2976.566,2594.74,2594.74,0.0,,381.826,6292.642,,817.737,,6.774,,810.963,2.499,0.0,,,,2.499,18.112,,46.0,195.692,18.112,838.348,3440.962,3440.962,,,,604.227,,,,,362.535,4045.189,4883.537,0.0,,,,0.0,,2608.782,2608.782,288.747,2897.529,7781.066,
12/31/2012,8200.843,23.471,23.471,0.0,1067.197,1067.197,0.0,99.0,,,,,217.828,0.0,25.431,,87.936,1407.496,3382.235,5368.345,-1986.11,0.0,3411.112,3135.765,3036.765,99.0,,275.347,6793.347,,567.282,247.033,49.829,10.774,259.646,4.174,0.0,1.585,1.585,,2.589,322.602,0.0,41.0,183.747,321.54,894.058,3727.431,3720.749,6.682,6.682,,579.102,0.0,10.455,10.455,0.0,343.9,4306.533,5200.591,0.0,0.976,0.975911,8.9e-05,0.0,2962.433,-250.064,2713.345,286.907,3000.252,8200.843,
03/31/2013,8316.508,17.395,17.395,0.0,1149.402,1149.402,0.0,98.974,,,,,235.58,,20.742,,94.147,1501.351,3395.786,5447.227,-2051.441,0.0,3419.371,3041.326,3041.326,0.0,,378.045,6815.157,,961.521,,75.087,,886.434,1.712,0.0,,,,1.712,0.836,,18.0,182.575,0.836,964.069,3668.762,3668.762,,,,562.298,,,,,361.723,4231.06,5195.129,0.0,,,,0.0,,2834.907,2834.907,286.472,3121.379,8316.508,
06/30/2013,8317.253,12.558,12.558,0.0,1149.477,1149.477,0.0,100.324,,,,,221.621,,0.0,,86.733,1483.98,3403.405,5519.819,-2116.414,0.0,3429.868,3041.346,3041.346,0.0,,388.522,6833.273,,975.571,,16.619,,958.952,73.579,0.0,,,,73.579,0.0,,13.0,206.818,0.0,1049.15,3473.106,3473.106,,,,517.766,,,,,297.948,3990.872,5040.022,0.0,,,,0.0,,2991.457,2991.457,285.774,3277.231,8317.253,
09/30/2013,8351.743,12.122,12.122,0.0,1166.514,1166.514,0.0,101.249,,,,,223.395,,0.0,,90.771,1503.28,3424.901,5610.076,-2185.175,0.0,3423.562,3039.169,3039.169,0.0,,384.393,6848.463,,936.025,,9.257,,926.768,88.292,0.0,,,,88.292,0.0,,10.0,215.026,0.0,1024.317,3411.635,3411.635,,,,535.24,,,,,310.214,3946.875,4971.192,0.0,,,,0.0,,3110.778,3110.778,269.773,3380.551,8351.743,
12/31/2013,8311.723,17.238,17.238,0.0,1116.961,1116.961,0.0,101.781,,,,,196.349,0.0,0.0,,76.446,1432.329,3442.169,5691.902,-2249.733,0.0,3437.225,3146.016,3049.016,97.0,2.911,288.298,6879.394,,624.167,276.911,59.473,9.577,278.206,100.086,0.0,0.774,0.774,,99.312,335.635,0.0,5.0,239.148,309.508,1059.888,3215.621,3209.762,5.859,5.859,,517.878,0.0,103.558,103.558,0.0,170.172,3733.499,4793.387,0.0,0.983,0.983,0.0,0.0,3499.337,-250.341,3249.979,268.357,3518.336,8311.723,
03/31/2014,8431.385,16.261,16.261,0.0,1212.594,1212.594,0.0,102.276,,,,,211.982,,,,97.685,1543.113,3468.172,5789.393,-2321.221,0.0,3420.1,3053.666,3053.666,0.0,,366.434,6888.272,,1006.807,,51.905,,954.902,103.641,0.0,,,,103.641,0.0,,2.0,257.344,0.0,1110.448,3109.158,3109.158,,,,539.517,,,,,280.173,3648.675,4759.123,0.0,,,,0.0,,3392.119,3392.119,280.143,3672.262,8431.385,
06/30/2014,8548.072,14.732,14.732,0.0,1186.012,1186.012,0.0,104.28,,,,,224.857,,,,117.498,1529.881,3514.679,5901.163,-2386.484,0.0,3503.512,3089.172,3089.172,0.0,,414.34,7018.191,,1038.187,,,,1038.187,77.686,0.0,,,,77.686,0.0,,16.0,254.573,0.0,1115.873,3070.311,3070.311,,,,531.035,,,,,260.462,3601.346,4717.219,0.0,,,,0.0,,3546.134,3546.134,284.719,3830.853,8548.072,
09/30/2014,8961.592,39.711,39.711,0.0,1239.478,1239.478,0.0,104.39,,,,,238.515,,,,143.311,1622.094,3648.974,6105.09,-2456.116,0.0,3690.524,3296.358,3296.358,0.0,,394.166,7339.498,,1083.987,,,,1083.987,81.477,0.0,,,,81.477,0.0,,11.0,253.191,0.0,1165.464,3373.341,3373.341,,,,533.988,,,,,269.797,3907.329,5072.793,0.0,,,,0.0,,3603.204,3603.204,285.595,3888.799,8961.592,
12/31/2014,8974.443,32.069,32.069,0.0,1282.735,1282.735,0.0,108.115,,,,,192.219,0.0,,,77.654,1615.138,3679.689,6212.03,-2532.341,0.0,3679.616,3291.213,3291.213,0.0,,388.403,7359.305,,785.968,336.447,112.119,13.977,323.425,69.399,0.0,1.08,1.08,,68.319,327.46,0.0,0.0,282.214,326.014,1182.827,3230.735,3210.215,20.52,20.52,,530.249,0.0,137.987,127.342,10.645,110.048,3760.984,4943.811,0.0,0.987,0.987,0.0,0.0,4015.387,-280.428,3735.946,294.686,4030.632,8974.443,
03/31/2015,9084.355,35.078,35.078,0.0,1383.964,1383.964,0.0,108.269,,,,,189.926,,,,80.524,1717.237,3690.78,6301.41,-2610.63,0.0,3676.338,3297.436,3297.436,0.0,,378.902,7367.118,,1166.249,,65.106,,1101.143,89.023,0.0,,,,89.023,0.0,,,280.662,0.0,1255.272,3051.571,3051.571,,,,558.279,,,,,277.617,3609.85,4865.122,0.0,,,,0.0,,3906.963,3906.963,312.27,4219.233,9084.355,
06/30/2015,9078.559,42.464,42.464,0.0,1360.973,1360.973,0.0,109.117,,,,,196.405,,,,71.548,1708.959,3686.037,6371.767,-2685.73,0.0,3683.563,3316.945,3316.945,0.0,,366.618,7369.6,,1120.504,,24.423,,1096.081,73.807,0.0,,,,73.807,0.0,,,271.109,0.0,1194.311,2961.515,2961.515,,,,550.39,,,,,279.281,3511.905,4706.216,0.0,,,,0.0,,4061.756,4061.756,310.587,4372.343,9078.559,
09/30/2015,9206.878,39.523,39.523,0.0,1328.3,1328.3,0.0,112.718,,,,,216.013,,,,81.459,1696.554,3776.092,6515.914,-2739.822,0.0,3734.232,3388.378,3388.378,0.0,,345.854,7510.324,,1111.313,,8.697,,1102.616,84.883,0.0,,,,84.883,0.0,,11.0,264.358,0.0,1196.196,3009.954,3009.954,,,,556.799,,,,,281.441,3566.753,4762.949,0.0,,,,0.0,,4133.099,4133.099,310.83,4443.929,9206.878,
12/31/2015,9615.444,61.228,61.228,0.0,1302.429,1302.429,0.0,116.037,,,,,238.61,,,0.0,98.49,1718.304,3835.978,6530.569,-2694.591,0.0,4061.162,3596.114,3596.114,0.0,,465.048,7897.14,,684.894,366.238,60.255,13.284,245.117,64.279,0.0,1.557,1.557,,62.722,351.233,0.0,0.0,315.9,341.246,1100.406,3391.99,3368.634,23.356,23.356,,571.378,0.0,129.521,118.18,11.341,125.957,3963.368,5063.774,0.0,0.983,0.982965,3.5e-05,0.0,4566.521,-317.857,4249.647,302.023,4551.67,9615.444,
03/31/2016,9565.009,54.59,54.59,0.0,1374.737,1374.737,0.0,116.725,,,,,89.386,,,,89.386,1635.438,3880.552,6655.292,-2774.74,0.0,4049.019,3594.901,3594.901,0.0,,454.118,7929.571,,1197.178,,49.794,,1147.384,488.262,0.0,,,,488.262,0.0,,16.0,178.947,0.0,1685.44,2792.144,2792.144,,,,474.631,,,,,279.684,3266.775,4952.215,0.0,,,,0.0,,4289.218,4289.218,323.576,4612.794,9565.009,
06/30/2016,9540.93,56.273,56.273,0.0,1344.916,1344.916,0.0,117.71,,,,,87.854,,,,85.005,1606.753,3902.473,6722.246,-2819.773,0.0,4031.704,3585.892,3585.892,0.0,,445.812,7934.177,,1173.232,,3.991,,1169.241,94.802,0.0,,,,94.802,0.0,,19.0,90.251,0.0,1268.034,3499.375,3499.375,,,,396.812,,,,,287.561,3896.187,5164.221,0.0,,,,0.0,,4302.978,4302.978,73.731,4376.709,9540.93,
09/30/2016,9673.639,61.744,61.744,0.0,1315.827,1315.827,0.0,121.616,,,,,88.712,,,2.748,88.712,1587.899,4028.167,6928.44,-2900.273,0.0,4057.573,3615.085,3615.085,0.0,,439.74,8085.74,,1188.233,,5.108,,1183.125,91.246,0.0,,,,91.246,0.0,,6.0,82.686,0.0,1279.479,3542.923,3542.923,,,,378.841,,,,,290.155,3921.764,5201.243,0.0,,,,0.0,,4394.703,4394.703,77.693,4472.396,9673.639,
12/31/2016,10317.802,33.747,33.747,0.0,1439.553,1439.553,0.0,125.365,,,,,82.706,0.0,,1.234,82.706,1681.371,4330.956,7314.437,-2983.481,0.0,4305.475,3784.106,3784.106,0.0,,520.135,8636.431,,806.209,439.672,68.199,23.05,275.288,107.556,0.0,1.661,1.661,,105.895,403.608,0.0,0.0,88.119,397.459,1317.373,4052.015,4030.23,21.785,21.785,,341.501,0.0,112.221,110.949,1.272,141.161,4393.516,5710.889,0.0,0.966,0.966,0.0,0.0,4891.274,-359.02,4533.22,73.693,4606.913,10317.802,
03/31/2017,10448.259,62.974,62.974,0.0,1447.802,1447.802,0.0,126.481,,,,,94.817,,,1.255,94.817,1732.074,4396.536,7470.405,-3073.869,0.0,4319.649,3787.515,3787.515,0.0,,530.879,8716.185,,1391.363,,108.823,,1282.54,126.064,0.0,,,,126.064,0.0,,,75.468,0.0,1517.427,3772.515,3772.515,,,,348.148,,,,,272.68,4120.663,5638.09,0.0,,,,0.0,,4735.962,4735.962,74.207,4810.169,10448.259,
06/30/2017,10552.487,66.446,66.446,0.0,1456.999,1456.999,0.0,130.698,,,,,109.017,,,1.301,109.017,1763.16,4441.875,7604.631,-3162.756,0.0,4347.452,3803.386,3803.386,0.0,,542.765,8789.327,,1196.12,,13.724,,1182.396,126.109,0.0,,,,126.109,0.0,,,73.813,0.0,1322.229,3988.912,3988.912,,,,356.545,,,,,282.732,4345.457,5667.686,0.0,,,,0.0,,4812.854,4812.854,71.947,4884.801,10552.487,
09/30/2017,10639.36,65.424,65.424,0.0,1452.018,1452.018,0.0,135.849,,,,,101.896,,,1.34,101.896,1755.187,4516.139,7769.073,-3252.934,0.0,4368.034,3821.61,3821.61,0.0,,545.084,8884.173,,1284.74,,0.0,,1284.74,112.757,0.0,,,,112.757,0.0,,,78.968,0.0,1397.497,3927.396,3927.396,,,,377.22,,,,,298.252,4304.616,5702.113,0.0,,,,0.0,,4865.212,4865.212,72.035,4937.247,10639.36,
12/31/2017,10761.828,74.423,74.423,0.0,1500.898,1500.898,0.0,136.177,,,,,86.504,3.0,,3.007,82.504,1798.002,4571.837,7921.126,-3349.289,0.0,4391.989,3825.157,3825.157,0.0,2.611,558.214,8963.826,,856.207,441.984,85.8,23.755,304.668,547.456,0.0,1.837,1.837,,545.619,444.371,0.0,0.0,54.962,426.037,1848.034,3514.338,3494.39,19.948,19.948,,341.318,0.0,116.056,116.056,0.0,170.3,3855.656,5703.69,0.0,0.942,0.942,0.0,0.0,5353.209,-364.637,4989.514,68.624,5058.138,10761.828,
03/31/2018,11023.517,73.053,73.053,0.0,1569.803,1569.803,0.0,137.246,,,,,104.624,,,3.072,104.624,1884.726,4700.552,8144.555,-3444.003,0.0,4438.239,3843.126,3843.126,0.0,,592.041,9138.791,,1453.329,,86.996,,1366.333,126.248,0.0,,,,126.248,0.0,,,44.85,0.0,1579.577,3795.087,3795.087,,,,356.75,,,,,311.9,4151.837,5731.414,0.0,,,,0.0,,5215.646,5215.646,76.457,5292.103,11023.517,
06/30/2018,11069.417,76.886,76.886,0.0,1557.298,1557.298,0.0,140.797,,,,,105.546,,,2.967,105.546,1880.527,4753.099,8281.347,-3528.248,0.0,4435.791,3815.203,3815.203,0.0,,617.621,9188.89,,1321.242,,0.193,,1321.049,126.302,0.0,,,,126.302,0.0,,,49.642,0.0,1447.544,3864.162,3864.162,,,,361.16,,,,,311.518,4225.322,5672.866,0.0,,,,0.0,,5317.583,5317.583,78.968,5396.551,11069.417,
