Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
11/30/2014,864.0,655.0,154.0,260.0,49.0,14.0,197.0,-205.0,26.0,-207.0,-24.0,0.0,-446.0,-225.0,0.0,0.0,0.0,-225.0,-225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.0,-422.0,-207.0,-49.0,-41.0,0.0,-8.0,-166.0,258.0,-424.0,0.0,-26.0,-30.0,
02/28/2015,1791.0,791.0,152.0,223.0,48.0,-6.0,181.0,625.0,68.0,-192.0,749.0,0.0,-216.0,-235.0,1.0,1.0,0.0,-236.0,-236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,-791.0,-242.0,-30.0,-25.0,0.0,-5.0,-519.0,93.0,-612.0,0.0,-42.0,742.0,
05/31/2015,1342.0,865.0,153.0,-77.0,51.0,-156.0,28.0,401.0,-107.0,-111.0,619.0,0.0,207.0,-240.0,0.0,0.0,0.0,-240.0,-240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,-695.0,-241.0,15.0,20.0,,-5.0,-469.0,210.0,-679.0,0.0,-17.0,837.0,
08/31/2015,491.0,1179.0,154.0,66.0,54.0,-31.0,43.0,-908.0,52.0,-100.0,-860.0,0.0,-385.0,-318.0,9.0,9.0,0.0,-327.0,-327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.0,-674.0,-240.0,-49.0,-48.0,0.0,-1.0,-385.0,203.0,-588.0,0.0,-38.0,-606.0,
11/30/2015,545.0,-394.0,160.0,1272.0,62.0,-8.0,1218.0,-493.0,-191.0,-254.0,-48.0,0.0,-312.0,-288.0,0.0,0.0,0.0,-288.0,-288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,450.0,-239.0,957.0,81.0,981.0,-105.0,-326.0,326.0,-652.0,58.0,-20.0,663.0,
02/29/2016,876.0,2129.0,167.0,-958.0,60.0,33.0,-1051.0,-462.0,15.0,-5.0,-472.0,0.0,153.0,-286.0,0.0,0.0,0.0,-286.0,-286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,-1821.0,-273.0,-104.0,-101.0,0.0,-3.0,-1386.0,72.0,-1458.0,-58.0,-73.0,-865.0,
05/31/2016,1184.0,846.0,168.0,-113.0,60.0,-74.0,-99.0,283.0,184.0,-231.0,330.0,0.0,-490.0,-241.0,1.0,1.0,0.0,-242.0,-242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.0,-626.0,-270.0,-3.0,1.0,0.0,-4.0,-353.0,187.0,-540.0,0.0,26.0,94.0,
08/31/2016,788.0,1249.0,173.0,-47.0,57.0,-50.0,-54.0,-587.0,-284.0,-62.0,-241.0,0.0,-76.0,-277.0,0.0,0.0,0.0,-277.0,-277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,-1202.0,-269.0,17.0,21.0,0.0,-4.0,-950.0,104.0,-1054.0,0.0,11.0,-479.0,
11/30/2016,1049.0,842.0,173.0,66.0,54.0,-20.0,32.0,-32.0,-34.0,-238.0,240.0,0.0,312.0,-223.0,12.0,12.0,0.0,-235.0,-235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,369.0,-267.0,1477.0,0.0,1482.0,-5.0,-841.0,59.0,-900.0,0.0,-50.0,1680.0,
02/28/2017,1114.0,1141.0,175.0,-139.0,51.0,-129.0,-61.0,-63.0,-228.0,143.0,22.0,0.0,-724.0,-263.0,1.0,1.0,0.0,-264.0,-264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-461.0,-717.0,-298.0,-45.0,3.0,0.0,-48.0,-374.0,101.0,-475.0,0.0,9.0,-318.0,
05/31/2017,889.0,1008.0,185.0,-45.0,53.0,-74.0,-24.0,-259.0,120.0,-74.0,-305.0,0.0,-520.0,-329.0,0.0,0.0,0.0,-329.0,-329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.0,-592.0,-299.0,299.0,303.0,0.0,-4.0,-592.0,202.0,-794.0,0.0,10.0,-213.0,
08/31/2017,575.0,950.0,179.0,-22.0,50.0,-59.0,-13.0,-532.0,-101.0,-96.0,-335.0,0.0,-12.0,-270.0,0.0,0.0,0.0,-270.0,-270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,-998.0,-300.0,2.0,9.0,0.0,-7.0,-700.0,104.0,-804.0,0.0,40.0,-395.0,
11/30/2017,1323.0,767.0,187.0,-15.0,53.0,-24.0,-44.0,384.0,244.0,-147.0,287.0,0.0,-214.0,-227.0,1.0,1.0,0.0,-228.0,-228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-216.0,-295.0,888.0,895.0,0.0,-7.0,-809.0,163.0,-972.0,0.0,-2.0,891.0,
02/28/2018,787.0,-921.0,185.0,652.0,55.0,647.0,-50.0,871.0,-140.0,-2.0,1013.0,0.0,752.0,-231.0,0.0,0.0,0.0,-231.0,-231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.0,-2234.0,-325.0,-1224.0,-1218.0,0.0,-6.0,-685.0,233.0,-918.0,0.0,53.0,-642.0,
05/31/2018,2270.0,1137.0,196.0,178.0,60.0,83.0,35.0,759.0,184.0,-10.0,585.0,0.0,-250.0,-297.0,3.0,3.0,0.0,-300.0,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,-1387.0,-323.0,318.0,314.0,13.0,-9.0,-1327.0,233.0,-1560.0,-55.0,-46.0,587.0,
08/31/2018,1301.0,1092.0,178.0,228.0,41.0,18.0,169.0,-197.0,-294.0,-25.0,122.0,0.0,-333.0,-343.0,0.0,0.0,0.0,-343.0,-343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-1832.0,-320.0,-321.0,-321.0,0.0,0.0,-1173.0,187.0,-1360.0,-18.0,-103.0,-967.0,
11/30/2018,1524.0,847.0,171.0,136.0,92.0,-7.0,51.0,370.0,-30.0,-238.0,638.0,0.0,88.0,-287.0,0.0,0.0,0.0,-287.0,-287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,-1458.0,-318.0,1.0,,,,-1113.0,164.0,-1277.0,-28.0,-13.0,141.0,
02/28/2019,1068.0,1101.0,178.0,156.0,93.0,56.0,7.0,-367.0,-136.0,37.0,-268.0,0.0,124.0,-216.0,0.0,0.0,0.0,-216.0,-216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,-977.0,-348.0,7.0,7.0,0.0,0.0,-621.0,147.0,-768.0,-15.0,57.0,272.0,
05/31/2019,2010.0,989.0,178.0,87.0,99.0,-33.0,21.0,756.0,190.0,-264.0,830.0,0.0,-143.0,-273.0,0.0,0.0,0.0,-273.0,-273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,-1026.0,-346.0,313.0,320.0,0.0,-7.0,-651.0,230.0,-881.0,-342.0,-70.0,771.0,
08/31/2019,394.0,1367.0,169.0,93.0,80.0,-42.0,55.0,-1235.0,-456.0,-270.0,-509.0,0.0,-348.0,-284.0,0.0,0.0,0.0,-284.0,-284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.0,-1010.0,-345.0,241.0,241.0,0.0,0.0,-888.0,111.0,-999.0,-18.0,-56.0,-1020.0,
11/30/2019,912.0,1115.0,174.0,-12.0,110.0,-92.0,-30.0,-365.0,-112.0,-338.0,85.0,0.0,-440.0,-238.0,0.0,0.0,0.0,-238.0,-238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.0,-858.0,-344.0,50.0,50.0,0.0,0.0,-550.0,372.0,-922.0,-14.0,10.0,-376.0,
02/29/2020,1180.0,847.0,170.0,184.0,113.0,-238.0,309.0,-21.0,93.0,153.0,-267.0,0.0,30.0,-275.0,0.0,0.0,0.0,-275.0,-275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,-1442.0,-382.0,-291.0,-291.0,0.0,0.0,-749.0,195.0,-944.0,-20.0,25.0,-207.0,
05/31/2020,-1.0,-790.0,208.0,205.0,126.0,-8.0,87.0,376.0,1714.0,-1399.0,61.0,0.0,-270.0,-258.0,31.0,31.0,0.0,-289.0,-289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,5801.0,-381.0,6134.0,0.0,6134.0,0.0,5.0,207.0,-202.0,43.0,-45.0,5485.0,
