Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2008,6936.831,1790.062,1459.302,330.76,1023.397,1023.397,,927.868,505.106,140.333,282.429,0.0,537.081,,,,,4278.408,528.799,775.99,-247.191,1449.577,1449.577,680.047,123.008,120.648,2.36,,,557.039,2658.423,,601.2,601.2,,,,0.0,,,,,,619.792,,,619.792,1220.992,1098.025,,,,,152.231,,,,,,152.231,1250.256,2471.248,0.0,3931.019,,,0.0,300.314,41.24,4272.573,193.01,4465.583,6936.831,
03/31/2009,7519.914,2060.294,1663.646,396.648,1068.0,1068.0,0.0,936.727,482.07,140.369,314.288,0.0,550.894,250.353,10.386,220.693,48.763,4615.915,679.437,,,1548.595,1548.595,675.967,,,,248.959,,195.929,2903.999,,1207.884,578.362,95.362,,534.16,5.613,0.0,,,,5.613,48.3,51.285,0.052,0.0,1261.797,1111.866,1111.866,,,,128.968,,,,,,77.631,1240.834,2502.631,0.0,4019.489,0.906,4018.583,0.0,672.956,111.644,4804.089,213.194,5017.283,7519.914,
06/30/2009,8387.092,1244.268,1040.874,203.394,1242.899,1242.899,,969.971,410.021,214.123,345.827,0.0,544.169,280.603,0.752,132.609,41.599,4001.307,697.426,,,1654.178,1654.178,2034.181,1570.79,316.818,1253.972,240.8,,89.23,4385.785,,1325.915,649.999,73.393,,602.523,0.0,,,,,,451.967,53.417,7.832,385.78,1777.882,1126.401,1126.401,,,,168.84,,,,,,107.591,1295.241,3073.123,,4146.719,0.905,4145.814,,1019.839,23.293,5189.851,124.118,5313.969,8387.092,
09/30/2009,8936.98,1355.312,1024.599,330.713,1339.165,1339.165,,1017.827,402.161,256.583,359.083,0.0,585.306,332.891,2.394,134.417,47.994,4297.61,701.371,,,1936.818,1936.818,2001.181,1555.602,316.818,1238.784,231.956,,76.812,4639.37,,1634.274,742.684,139.536,,752.054,0.0,,,,,,254.975,44.567,8.467,139.779,1889.249,1140.887,1140.887,,,,154.687,,,,,,101.653,1295.574,3184.823,,4265.124,0.902,4264.222,,1420.613,-39.199,5646.538,105.619,5752.157,8936.98,
12/31/2009,9698.559,1656.975,1272.958,384.017,1389.534,1389.534,0.0,1051.771,333.582,392.042,326.147,0.0,714.278,352.307,10.01,101.498,50.703,4812.558,699.97,1004.858,-304.888,2247.871,2247.871,1938.16,1524.777,462.558,1062.219,226.25,,75.625,4886.001,,1697.815,810.544,167.623,,719.648,0.0,0.0,,,,0.0,173.816,43.026,2.18,5.587,1871.631,1155.443,1155.443,,,,166.327,,,,,,121.121,1321.77,3193.401,0.0,4377.551,0.9,4376.651,0.0,1995.272,-5.758,6367.065,138.093,6505.158,9698.559,
03/31/2010,10695.998,1652.188,936.88,715.308,1491.332,1491.332,0.0,1223.945,454.961,336.493,432.491,0.0,756.763,333.298,17.562,81.933,53.328,5124.228,695.601,,,2967.727,2967.727,1908.442,1509.794,462.558,1047.236,219.192,,79.961,5571.77,,1758.323,949.084,38.49,,770.749,0.0,0.0,,,,,129.328,41.489,2.071,7.059,1887.651,1170.099,1170.099,,,,135.576,,,,,,92.016,1305.675,3193.326,0.0,4569.844,0.902,4568.942,0.0,2688.679,83.473,7341.996,160.676,7502.672,10695.998,
06/30/2010,10496.708,2000.925,1482.639,518.286,1482.9,1482.9,0.0,1356.606,540.299,440.725,375.582,0.0,868.583,336.391,16.849,78.04,57.044,5709.014,695.043,,,2216.61,2216.61,1876.041,1494.813,462.558,1032.255,211.849,,74.49,4787.694,,1491.408,1066.433,24.362,,400.613,1124.23,0.0,,,,1124.23,490.085,39.526,0.908,364.612,3105.723,562.612,562.612,,,,128.373,,,,,,87.939,690.985,3796.708,,4541.49,0.86,4540.63,0.0,1831.381,189.624,6562.495,137.505,6700.0,10496.708,
09/30/2010,11455.591,2307.531,1022.993,1284.538,1670.405,1670.405,0.0,1273.389,441.525,392.541,439.323,0.0,780.622,358.655,,95.291,59.778,6031.947,692.032,,,2744.15,2744.15,1987.462,1576.573,532.669,1043.904,203.649,,111.949,5423.644,,1861.928,950.813,38.71,,872.405,632.386,632.386,,,,,95.794,39.446,58.78,0.0,2590.108,2818.708,2818.708,,,,168.003,,,,,,69.777,2986.711,5576.819,0.0,4576.799,0.815,4575.984,0.0,1122.03,7.485,5706.314,172.458,5878.772,11455.591,
12/31/2010,11592.63,2098.668,907.879,1190.789,1621.966,1621.966,0.0,1203.809,408.015,454.652,341.142,0.0,783.639,388.056,5.089,153.379,56.872,5708.082,701.235,1017.602,-316.367,3219.403,3219.403,1963.91,1425.592,532.669,892.923,203.79,,176.06,5884.548,,1715.43,803.025,1.862,0.0,910.543,0.0,0.0,,,,0.0,749.52,32.844,2.022,609.814,2464.95,2838.573,2838.573,,,,167.27,0.0,0.0,0.0,0.0,,132.404,3005.843,5470.793,,4649.088,0.802,4648.286,0.0,1183.73,30.911,5863.729,258.108,6121.837,11592.63,
03/31/2011,12987.354,3011.299,1835.978,1175.321,1801.212,1801.212,0.0,1304.457,559.155,296.872,448.43,0.0,734.164,360.248,0.86,134.865,88.919,6851.132,703.794,,,3344.999,3344.999,2087.429,1629.971,754.456,875.515,196.998,,124.735,6136.222,,2018.299,981.631,2.457,,1034.211,653.093,0.0,,,,653.093,97.373,30.275,118.084,0.0,2768.765,3850.13,3850.13,,,,193.098,,,,,,44.739,4043.228,6811.993,0.0,4727.1,0.791,4726.309,0.0,1320.335,-101.182,5946.253,229.108,6175.361,12987.354,
06/30/2011,12694.14,2270.318,905.779,1364.539,1938.645,1938.645,0.0,1321.615,665.25,271.644,384.721,0.0,688.467,325.838,1.521,87.168,84.325,6219.045,721.884,,,3228.994,3228.994,2524.217,2128.41,1004.102,1124.308,189.271,,117.847,6475.095,,1622.03,1102.319,5.438,,514.273,7.345,0.0,,,,7.345,681.466,27.706,9.322,487.21,2310.841,3870.846,3870.846,,,,301.122,,,,,,264.094,4171.968,6482.809,,4784.216,0.777,4783.439,0.0,1395.908,-133.279,6046.845,164.486,6211.331,12694.14,
09/30/2011,12639.898,2257.135,909.359,1347.776,1867.092,1867.092,,1337.751,866.413,175.545,295.793,0.0,685.289,285.79,19.386,82.728,88.8,6147.267,761.19,,,3224.981,3224.981,2506.46,2111.003,1004.102,1106.901,181.08,,112.263,6492.631,,2154.171,1063.723,33.672,,1056.776,1.587,0.0,,,,1.587,68.673,34.704,39.119,0.0,2224.431,3891.758,3891.758,,,,290.503,,,,,,216.68,4182.261,6406.692,,4810.509,0.757,4809.752,0.0,1321.796,-15.541,6116.764,116.442,6233.206,12639.898,
12/31/2011,17303.134,9900.268,9883.777,16.491,1951.167,1951.167,0.0,1389.983,697.621,466.499,225.863,0.0,677.367,342.366,23.169,144.015,49.54,13918.785,774.406,1132.669,-358.263,63.704,63.704,2546.239,2066.966,1004.102,1062.864,174.584,,137.505,3384.349,,2438.553,1206.052,40.583,0.0,1191.918,0.0,0.0,,,,0.0,76.237,31.87,5.71,1.572,2514.79,7605.734,7605.734,,,,315.261,0.0,0.0,0.0,0.0,,277.681,7920.995,10435.785,0.0,4903.896,0.753,4903.143,0.0,1776.76,58.2,6738.856,128.493,6867.349,17303.134,
03/31/2012,19950.386,1451.942,1451.942,0.0,2163.659,2163.659,0.0,1418.033,584.835,603.428,229.77,0.0,792.898,423.331,4.459,107.729,128.13,5826.532,782.867,,,48.168,48.168,13292.819,12845.946,1078.919,11767.027,169.836,,164.849,14123.854,,2128.452,1339.257,14.491,,774.704,1351.573,0.0,,,,1351.573,707.879,26.506,3.778,593.063,4187.904,8077.246,8077.246,,,,321.152,,,,,,290.868,8398.398,12586.302,0.0,5101.382,0.758,5100.624,0.0,2178.639,33.591,7313.612,50.472,7364.084,19950.386,
06/30/2012,20501.95,1707.544,1625.5,82.044,1702.818,1702.818,,1603.401,903.036,292.215,408.15,0.0,830.339,389.988,13.174,116.263,105.613,5844.102,811.799,,,564.13,564.13,13281.919,12830.11,1078.919,11751.191,164.263,,158.109,14657.848,,2292.203,1367.353,11.847,,913.003,1972.816,0.0,,,,1972.816,721.655,23.662,0.432,624.337,4986.674,7126.377,7126.377,,,,305.512,,,,,,281.418,7431.889,12418.563,,5214.666,0.756,5213.91,0.0,2663.077,124.377,8002.12,81.267,8083.387,20501.95,
09/30/2012,20963.829,1695.485,1550.71,144.775,1766.091,1766.091,0.0,1617.369,826.651,378.988,411.73,0.0,801.434,434.687,0.608,110.331,87.488,5880.379,856.184,,,955.603,955.603,13271.663,12814.273,1078.919,11735.354,176.43,,170.021,15083.45,,2298.783,1319.67,17.087,,962.026,1730.895,0.0,,,,1730.895,772.47,20.836,8.317,647.604,4802.148,7040.382,7040.382,,,,371.137,,,,,,341.984,7411.519,12213.667,0.0,5436.0,0.758,5435.242,0.0,3139.393,28.249,8603.642,146.52,8750.162,20963.829,
12/31/2012,21239.838,1862.25,1803.694,58.556,1751.388,1751.388,0.0,1744.982,826.545,358.525,559.912,0.0,797.727,450.784,0.142,131.107,69.621,6156.347,1100.259,1523.559,-423.3,719.836,719.836,13263.396,12797.312,1060.919,11736.393,175.79,,159.045,15083.491,,2910.627,1327.339,13.403,0.0,1569.885,1169.49,0.0,,,,1169.49,157.78,20.532,10.63,0.0,4237.897,7061.702,7061.702,,,,396.517,0.0,0.0,0.0,0.0,10.19,355.165,7458.219,11696.116,0.0,5643.463,1.519,5641.944,0.0,3704.744,-45.615,9302.592,241.13,9543.722,21239.838,
03/31/2013,22211.668,1942.776,1863.972,78.804,1945.189,1945.189,0.0,1799.618,693.139,529.157,577.322,0.0,975.514,545.828,9.697,139.663,184.263,6663.097,1125.794,,,688.254,688.254,13734.523,13265.705,1188.157,12077.548,179.207,,140.251,15548.571,,3204.47,1356.372,19.24,,1828.858,942.811,0.0,,,,942.811,142.934,32.204,0.106,0.0,4290.215,7054.796,7054.796,,,,474.184,,,,,118.403,323.471,7528.98,11819.195,0.0,5829.886,0.76,5829.126,0.0,4301.539,20.806,10152.231,240.242,10392.473,22211.668,
06/30/2013,22624.374,2287.37,2202.176,85.194,1895.913,1895.913,,1935.147,884.6,453.339,597.208,0.0,954.099,553.315,9.793,155.667,144.719,7072.529,1135.993,,,688.428,688.428,13727.424,13244.159,1188.157,12056.002,183.657,,134.148,15551.845,,2473.654,1390.641,37.974,,1045.039,1488.225,0.0,,,,1488.225,975.259,28.768,0.0,831.399,4937.138,5849.552,5849.552,,,,494.3,,,,,118.315,347.217,6343.852,11280.99,0.0,5995.79,0.765,5995.025,0.0,5065.839,30.371,11092.0,251.384,11343.384,22624.374,
09/30/2013,22468.428,2090.494,2010.736,79.758,1971.926,1971.926,0.0,1946.048,919.861,540.395,485.792,0.0,959.593,611.111,0.596,162.738,100.806,6968.061,1133.032,,,665.063,665.063,13702.272,13222.614,1188.157,12034.457,177.45,,138.874,15500.367,,2441.299,1350.402,10.651,,1080.246,1457.379,0.0,,,,1457.379,996.446,25.398,8.687,816.748,4895.124,5856.093,5856.093,,,,524.738,,,,,118.66,371.993,6380.831,11275.955,0.0,5190.345,0.763,5189.582,0.0,5735.335,-42.07,10883.61,308.863,11192.473,22468.428,
12/31/2013,22579.0,2132.0,2113.0,19.0,2182.0,2182.0,0.0,1697.0,1050.0,413.0,593.0,-359.0,986.0,564.0,1.0,190.0,78.0,6997.0,1166.0,1668.0,-502.0,439.0,439.0,13977.0,13069.0,1169.0,11900.0,199.0,,518.0,15582.0,,3513.0,1256.0,11.0,0.0,2246.0,2697.0,0.0,0.0,0.0,,2697.0,197.0,0.0,13.0,0.0,6407.0,3939.0,3939.0,0.0,0.0,,488.0,0.0,0.0,0.0,0.0,83.0,392.0,4427.0,10834.0,0.0,5388.0,2.0,5386.0,0.0,6106.0,-124.0,11370.0,375.0,11745.0,22579.0,
03/31/2014,28077.692,6469.03,6404.153,64.877,3236.195,3236.195,0.0,2140.228,999.667,592.897,547.664,0.0,1125.176,575.223,0.58,138.966,190.559,12970.629,1303.029,,,389.871,389.871,13414.163,12879.391,1171.561,11707.83,191.345,,203.881,15107.063,,2642.307,1234.507,152.953,,1254.847,1871.811,0.0,,,,1871.811,1400.658,,6.321,1222.821,5914.776,7932.032,7932.032,,,,482.923,,,,,81.96,394.642,8414.955,14329.731,0.0,5748.112,1.538,5746.574,0.0,7734.979,-50.002,13433.089,314.872,13747.961,28077.692,
06/30/2014,31206.164,8799.068,8730.522,68.546,3436.711,3436.711,0.0,2068.753,944.892,563.883,559.978,0.0,1194.807,608.867,7.812,153.552,184.298,15499.339,1380.776,,,782.315,782.315,13543.734,12679.88,1171.561,11508.319,497.502,,204.988,15706.825,,4491.629,1162.307,97.302,,3232.02,1572.079,0.0,,,,1572.079,164.289,,2.467,0.0,6227.997,7968.411,7968.411,,,,580.414,,,,,67.98,509.967,8548.825,14776.822,0.0,5932.513,1.526,5930.987,0.0,10199.576,-41.46,16090.629,338.713,16429.342,31206.164,
09/30/2014,28844.393,6316.326,6209.06,107.266,2850.367,2850.367,0.0,1909.584,956.842,501.856,450.886,0.0,1485.754,833.919,36.016,163.72,87.352,12562.031,1509.796,,,1375.4,1375.4,13397.166,12478.108,1171.561,11306.547,487.852,,231.47,16282.362,,3232.509,1182.917,43.781,,2005.811,1477.082,0.0,,,,1477.082,1345.361,,0.079,1224.864,6054.952,7933.04,7933.04,,,,992.791,,,,,65.433,927.279,8925.831,14980.783,0.0,2144.606,1.514,2143.092,0.0,11247.655,173.962,13566.223,297.387,13863.61,28844.393,
12/31/2014,34664.0,10128.0,10027.0,101.0,4635.0,4635.0,0.0,1386.0,909.0,500.0,466.0,-489.0,1565.0,585.0,35.0,236.0,158.0,17714.0,1674.0,2294.0,-620.0,1598.0,1598.0,13678.0,12245.0,1172.0,11073.0,466.0,,696.0,16950.0,,5144.0,955.0,105.0,0.0,4084.0,483.0,0.0,0.0,0.0,,483.0,134.0,0.0,0.0,0.0,5761.0,11921.0,11921.0,0.0,0.0,,1163.0,0.0,0.0,0.0,0.0,51.0,1112.0,13084.0,18845.0,0.0,2393.0,2.0,2391.0,0.0,12732.0,301.0,15426.0,393.0,15819.0,34664.0,
03/31/2015,38321.0,11294.0,10635.0,659.0,4835.0,4835.0,0.0,1908.0,1219.0,580.0,441.0,-332.0,2025.0,609.0,40.0,205.0,194.0,20062.0,1765.0,,,3220.0,3220.0,13274.0,12039.0,1172.0,10867.0,447.0,,543.0,18259.0,,6789.0,1011.0,98.0,,5680.0,442.0,0.0,,,,442.0,197.0,,3.0,0.0,7428.0,11932.0,11932.0,,,,1373.0,,,,,41.0,1329.0,13305.0,20733.0,0.0,2725.0,1.0,2724.0,0.0,13916.0,539.0,17180.0,408.0,17588.0,38321.0,
06/30/2015,39167.0,8611.0,7417.0,1194.0,5331.0,5331.0,0.0,2039.0,1206.0,706.0,592.0,-465.0,2112.0,726.0,2.0,177.0,213.0,18093.0,1899.0,,,6056.0,6056.0,13119.0,11832.0,1172.0,10660.0,428.0,,680.0,21074.0,,8043.0,1571.0,356.0,,6116.0,352.0,0.0,,,,352.0,530.0,,10.0,0.0,8925.0,11929.0,11929.0,,,,1679.0,,,,,36.0,1633.0,13608.0,22533.0,0.0,2.0,2.0,0.0,0.0,16038.0,247.0,16287.0,347.0,16634.0,39167.0,
09/30/2015,50637.0,15714.0,13965.0,1749.0,6105.0,6105.0,0.0,1988.0,1198.0,622.0,744.0,-576.0,2103.0,719.0,9.0,291.0,232.0,25910.0,2143.0,,,9400.0,9400.0,13184.0,11626.0,1172.0,10454.0,409.0,,849.0,24727.0,,8644.0,1239.0,,,7405.0,331.0,0.0,,,,331.0,385.0,,6.0,0.0,9360.0,21898.0,21898.0,,,,1435.0,,,,,30.0,1399.0,23333.0,32693.0,0.0,286.0,1.0,285.0,0.0,16961.0,167.0,17414.0,530.0,17944.0,50637.0,
12/31/2015,51716.0,14607.0,12851.0,1756.0,5854.0,5854.0,0.0,1955.0,1332.0,542.0,852.0,-771.0,2346.0,1013.0,9.0,324.0,304.0,24762.0,2276.0,3039.0,-763.0,11601.0,11601.0,13077.0,11419.0,1172.0,10247.0,400.0,,925.0,26954.0,,8435.0,1178.0,,0.0,7257.0,982.0,0.0,0.0,0.0,,982.0,473.0,0.0,8.0,0.0,9890.0,21075.0,21075.0,0.0,0.0,,1638.0,0.0,0.0,0.0,0.0,,1630.0,22713.0,32603.0,0.0,445.0,1.0,444.0,0.0,18001.0,88.0,18534.0,579.0,19113.0,51716.0,
03/31/2016,47765.0,8319.0,6315.0,2004.0,6163.0,6163.0,0.0,1880.0,1239.0,761.0,731.0,-851.0,2905.0,1024.0,2.0,292.0,979.0,19267.0,2431.0,,,13003.0,13003.0,13064.0,11095.0,1172.0,9923.0,383.0,,1292.0,28498.0,,8514.0,945.0,,,7569.0,1745.0,792.0,,,,953.0,651.0,,18.0,0.0,10910.0,21077.0,21077.0,,,,1759.0,,,,,,1741.0,22836.0,33746.0,0.0,517.0,1.0,516.0,0.0,13045.0,-164.0,13398.0,621.0,14019.0,47765.0,
06/30/2016,49980.0,8752.0,6485.0,2267.0,5752.0,5752.0,0.0,1862.0,1277.0,530.0,996.0,-941.0,1987.0,635.0,14.0,433.0,440.0,18353.0,2599.0,,,15864.0,15864.0,13164.0,10885.0,1172.0,9713.0,365.0,,1467.0,31627.0,,9218.0,1122.0,,,8096.0,700.0,0.0,,,,700.0,526.0,,12.0,0.0,10444.0,21427.0,21427.0,,,,1994.0,,,,,,1982.0,23421.0,33865.0,0.0,633.0,1.0,632.0,0.0,14949.0,-46.0,15536.0,579.0,16115.0,49980.0,
09/30/2016,56609.0,12266.0,9809.0,2457.0,5075.0,5075.0,0.0,1900.0,1522.0,553.0,891.0,-1066.0,2184.0,602.0,7.0,481.0,762.0,21425.0,2714.0,,,19345.0,19345.0,13125.0,10558.0,1172.0,9386.0,439.0,,1640.0,35184.0,,9855.0,1052.0,,,8803.0,700.0,0.0,,,,700.0,518.0,,5.0,0.0,11073.0,26371.0,26371.0,,,,1805.0,,,,,,1800.0,28176.0,39249.0,0.0,322.0,1.0,321.0,0.0,16654.0,-108.0,16868.0,492.0,17360.0,56609.0,
12/31/2016,56977.0,11895.0,8229.0,3666.0,4514.0,4514.0,0.0,1587.0,1610.0,626.0,928.0,-1577.0,1592.0,,30.0,,1286.0,19588.0,2865.0,3683.0,-818.0,20485.0,20485.0,14039.0,10143.0,1172.0,8971.0,,,3866.0,37389.0,,9183.0,1206.0,,0.0,7977.0,0.0,0.0,,,,0.0,35.0,0.0,2.0,0.0,9218.0,26346.0,26346.0,,,,2050.0,0.0,0.0,0.0,0.0,,2048.0,28396.0,37614.0,0.0,455.0,1.0,454.0,0.0,18154.0,278.0,18887.0,476.0,19363.0,56977.0,
03/31/2017,57701.0,14115.0,10285.0,3830.0,4034.0,4034.0,0.0,1474.0,1470.0,836.0,859.0,-1691.0,1801.0,,1.0,1208.0,1635.0,21424.0,2922.0,,,19902.0,19902.0,13453.0,9933.0,1172.0,8761.0,,,2311.0,36277.0,,8279.0,944.0,,,7335.0,0.0,0.0,,,,0.0,3.0,,14.0,0.0,8282.0,26321.0,26321.0,,,,2181.0,,,,,,2167.0,28502.0,36784.0,0.0,617.0,1.0,616.0,0.0,19564.0,260.0,20441.0,476.0,20917.0,57701.0,
06/30/2017,60263.0,21096.0,8712.0,12384.0,4478.0,4478.0,0.0,1408.0,1490.0,767.0,857.0,-1706.0,1610.0,,0.0,1137.0,1559.0,28592.0,3012.0,,,15480.0,15480.0,13179.0,9723.0,1172.0,8551.0,0.0,,2319.0,31671.0,,8447.0,819.0,,,7628.0,0.0,0.0,,,,0.0,45.0,,10.0,0.0,8492.0,26296.0,26296.0,,,,2384.0,,,,,,2374.0,28680.0,37172.0,0.0,734.0,1.0,733.0,0.0,21823.0,120.0,22677.0,414.0,23091.0,60263.0,
09/30/2017,64662.0,28387.0,11508.0,16879.0,4122.0,4122.0,0.0,1144.0,1701.0,673.0,797.0,-2027.0,1664.0,,3.0,1147.0,1637.0,35317.0,3100.0,,,12973.0,12973.0,13272.0,9514.0,1172.0,8342.0,,,2608.0,29345.0,,7754.0,696.0,,,7058.0,1747.0,0.0,,,,1747.0,96.0,,5.0,0.0,9597.0,27515.0,27515.0,,,,2296.0,,,,,,2291.0,29811.0,39408.0,0.0,907.0,1.0,906.0,0.0,23689.0,249.0,24845.0,409.0,25254.0,64662.0,
12/31/2017,70283.0,25510.0,7588.0,17922.0,3851.0,3851.0,0.0,801.0,1880.0,352.0,670.0,-2101.0,1661.0,,1.0,,1649.0,31823.0,3295.0,4289.0,-994.0,11184.0,11184.0,23981.0,21259.0,4159.0,17100.0,,,2721.0,38460.0,,8798.0,814.0,,0.0,7984.0,2747.0,0.0,,,,2747.0,90.0,0.0,3.0,0.0,11635.0,30795.0,30795.0,,,,7352.0,0.0,0.0,0.0,0.0,,7349.0,38147.0,49782.0,0.0,1265.0,1.0,1264.0,0.0,19012.0,165.0,20442.0,59.0,20501.0,70283.0,
03/31/2018,65381.0,23998.0,7643.0,16355.0,3775.0,3775.0,0.0,885.0,1865.0,306.0,707.0,-1993.0,1600.0,,1.0,,1597.0,30258.0,3415.0,,,8104.0,8104.0,23604.0,20962.0,4159.0,16803.0,,,2641.0,35123.0,,8168.0,711.0,,,7457.0,2497.0,0.0,,,,2497.0,5.0,,105.0,0.0,10670.0,26557.0,26557.0,,,,7503.0,,,,,,7398.0,34060.0,44730.0,0.0,1565.0,1.0,1564.0,0.0,19196.0,-170.0,20591.0,60.0,20651.0,65381.0,
06/30/2018,65355.0,25917.0,13234.0,12683.0,3541.0,3541.0,0.0,859.0,1960.0,267.0,604.0,-1972.0,2411.0,,9.0,0.0,2367.0,32728.0,3659.0,,,5739.0,5739.0,23229.0,20620.0,4124.0,16496.0,0.0,,2600.0,32627.0,,7903.0,623.0,,,7280.0,2998.0,0.0,,,,2998.0,11.0,,53.0,0.0,10912.0,26062.0,26062.0,,,,6647.0,,,,,,6594.0,32709.0,43621.0,0.0,1845.0,1.0,1844.0,0.0,19825.0,2.0,21672.0,62.0,21734.0,65355.0,
09/30/2018,64305.0,28466.0,14569.0,13897.0,3465.0,3465.0,0.0,816.0,2144.0,241.0,574.0,-2143.0,2171.0,,2.0,0.0,2131.0,34918.0,3791.0,,,2378.0,2378.0,23218.0,20431.0,4117.0,16314.0,0.0,,2785.0,29387.0,,7359.0,580.0,,,6779.0,2747.0,0.0,,,,2747.0,10.0,,1.0,0.0,10116.0,24570.0,24570.0,,,,6612.0,,,,,,6611.0,31182.0,41298.0,0.0,2119.0,1.0,2118.0,0.0,20706.0,36.0,22861.0,146.0,23007.0,64305.0,
12/31/2018,63675.0,30089.0,17940.0,12149.0,3327.0,3327.0,0.0,814.0,1888.0,235.0,507.0,-1816.0,1606.0,,5.0,,1533.0,35836.0,4006.0,5197.0,-1191.0,1423.0,1423.0,22410.0,19855.0,4117.0,15738.0,,,2550.0,27839.0,,7856.0,790.0,,,7066.0,2748.0,0.0,,,,2748.0,1.0,0.0,0.0,0.0,10605.0,24574.0,24574.0,,,,6962.0,0.0,0.0,0.0,0.0,,6962.0,31536.0,42141.0,0.0,2283.0,1.0,2282.0,0.0,19024.0,80.0,21387.0,147.0,21534.0,63675.0,
03/31/2019,62837.0,27904.0,16927.0,10977.0,3283.0,3283.0,0.0,898.0,1860.0,267.0,501.0,-1730.0,1939.0,,3.0,,1865.0,34024.0,4571.0,,,2221.0,2221.0,22021.0,19555.0,4117.0,15438.0,,,2463.0,28813.0,,6823.0,577.0,,,6246.0,2573.0,0.0,75.0,,75.0,2498.0,1.0,,1.0,0.0,9397.0,24509.0,24080.0,429.0,,429.0,6840.0,,,,,,6839.0,31349.0,40746.0,0.0,2495.0,1.0,2494.0,0.0,19326.0,130.0,21951.0,140.0,22091.0,62837.0,
06/30/2019,63210.0,27183.0,11240.0,15943.0,3396.0,3396.0,0.0,884.0,1832.0,265.0,498.0,-1711.0,2264.0,,1.0,,2217.0,33727.0,4753.0,,,3051.0,3051.0,21679.0,19269.0,4117.0,15152.0,,,2409.0,29483.0,,6885.0,617.0,,,6268.0,2072.0,0.0,73.0,,73.0,1999.0,4.0,,2.0,0.0,8961.0,24565.0,24084.0,481.0,,481.0,6933.0,,,,,,6931.0,31498.0,40459.0,0.0,2685.0,1.0,2684.0,0.0,19829.0,102.0,22616.0,135.0,22751.0,63210.0,
09/30/2019,59146.0,22856.0,9474.0,13382.0,3315.0,3315.0,0.0,882.0,1776.0,257.0,524.0,-1675.0,1308.0,,5.0,0.0,1233.0,28361.0,5037.0,,,2195.0,2195.0,23553.0,18981.0,4117.0,14864.0,0.0,,4567.0,30785.0,,6975.0,632.0,,,6343.0,2591.0,0.0,93.0,,93.0,2498.0,1.0,,0.0,0.0,9567.0,22709.0,22090.0,619.0,,619.0,6134.0,,,,,,6134.0,28843.0,38410.0,0.0,2871.0,1.0,2870.0,0.0,17616.0,117.0,20604.0,132.0,20736.0,59146.0,
12/31/2019,61627.0,24352.0,11631.0,12721.0,3582.0,3582.0,0.0,922.0,1348.0,170.0,549.0,-1145.0,1440.0,,0.0,,1403.0,30296.0,5170.0,6592.0,-1422.0,1488.0,1488.0,24673.0,17903.0,4117.0,13786.0,,,6770.0,31331.0,,7155.0,713.0,,,6442.0,2598.0,0.0,99.0,0.0,99.0,2499.0,6.0,0.0,2.0,0.0,9759.0,22720.0,22094.0,626.0,0.0,626.0,6498.0,0.0,0.0,0.0,0.0,,6496.0,29218.0,38977.0,0.0,3052.0,1.0,3051.0,0.0,19388.0,85.0,22525.0,125.0,22650.0,61627.0,
03/31/2020,59741.0,20785.0,10051.0,10734.0,3907.0,3907.0,0.0,986.0,1237.0,188.0,596.0,-1035.0,1272.0,,7.0,,1203.0,26950.0,4564.0,,,3529.0,3529.0,24698.0,17619.0,4117.0,13502.0,,,7072.0,32791.0,,6876.0,590.0,,,6286.0,1999.0,0.0,,,,1999.0,4.0,,1.0,0.0,8879.0,22098.0,22098.0,,,,6585.0,,,,,,6584.0,28683.0,37562.0,0.0,3312.0,1.0,3311.0,0.0,18709.0,46.0,22067.0,112.0,22179.0,59741.0,
