Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),(Income) Loss from Affiliates,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2012,3023.3,3023.3,-1616.4,1616.4,1406.9,0.0,-1005.7,977.7,28.0,401.2,-64.2,64.2,66.8,-2.6,,0.0,337.0,-97.7,,239.3,0.0,0.0,0.0,239.3,-1.3,238.0,0.0,0.0,238.0,247.98,9.98,292.7,0.81,0.81,0.847216,298.6,0.8,0.8,0.833423,
12/31/2012,3045.8,3045.8,-1644.2,1644.2,1401.6,0.0,-1005.8,971.1,34.7,395.8,-62.5,62.5,64.0,-1.5,,0.0,333.3,-98.8,,234.5,0.0,0.0,0.0,234.5,-3.1,231.4,0.0,0.0,231.4,266.562,35.162,293.8,0.79,0.79,0.907291,299.9,0.77,0.77,0.887246,
03/31/2013,2872.1,2872.1,-1539.7,1539.7,1332.4,0.0,-1070.7,1021.0,49.7,261.7,-61.5,61.5,65.0,-3.5,,0.0,200.2,-39.2,,161.0,0.0,0.0,0.0,161.0,-1.4,159.6,0.0,0.0,159.6,180.11,20.51,295.4,0.54,0.54,0.609716,300.9,0.53,0.53,0.598162,
06/30/2013,3337.8,3337.8,-1810.2,1810.2,1527.6,0.0,-1175.3,1101.7,73.6,352.3,-66.2,66.2,68.8,-2.6,,0.0,286.1,-70.3,,215.8,0.0,0.0,0.0,215.8,-2.7,213.1,0.0,0.0,213.1,250.075,36.975,301.5,0.71,0.71,0.829436,307.4,0.69,0.69,0.810283,
09/30/2013,3484.0,3484.0,-1866.1,1866.1,1617.9,0.0,-1141.9,1114.1,27.8,476.0,-67.0,67.0,69.2,-2.2,,0.0,409.0,-101.8,,307.2,0.0,0.0,0.0,307.2,0.8,308.0,0.0,0.0,308.0,314.805,6.805,301.2,1.02,1.02,1.045169,307.2,1.0,1.0,1.022152,
12/31/2013,3559.5,3559.5,-1945.2,1945.2,1614.3,0.0,-1143.7,1123.5,20.2,470.6,-67.6,67.6,69.8,-2.2,,0.0,403.0,-113.4,,289.6,0.0,0.0,0.0,289.6,-2.5,287.1,0.0,0.0,287.1,297.87,10.77,301.2,0.95,0.95,0.988944,307.5,0.93,0.93,0.965024,
03/31/2014,3336.6,3336.6,-1819.2,1819.2,1517.4,0.0,-1166.5,1136.9,29.6,350.9,-65.1,65.1,67.3,-2.2,,0.0,285.8,-91.3,,194.5,0.0,0.0,0.0,194.5,-3.5,191.0,0.0,0.0,191.0,223.335,32.335,300.6,0.64,0.64,0.742964,306.5,0.62,0.62,0.725498,
06/30/2014,3568.2,3568.2,-1909.4,1909.4,1658.8,0.0,-1146.6,1152.7,-6.1,512.2,-66.2,66.2,68.6,-2.4,,0.0,446.0,-131.0,,315.0,0.0,0.0,0.0,315.0,-3.6,311.4,0.0,0.0,311.4,316.45,5.05,299.6,1.04,1.04,1.056242,305.2,1.02,1.02,1.036547,
09/30/2014,3694.9,3694.9,-1970.6,1970.6,1724.3,0.0,-1152.9,1145.9,7.0,571.4,-63.3,63.3,66.1,-2.8,,0.0,508.1,-138.7,,369.4,0.0,0.0,0.0,369.4,-4.5,364.9,0.0,0.0,364.9,367.81,2.91,300.0,1.22,1.22,1.226033,305.7,1.19,1.19,1.199519,
12/31/2014,3680.8,3680.8,-1979.9,1979.9,1700.9,0.0,-1180.4,1142.1,38.3,520.5,-62.0,62.0,66.0,-4.0,,0.0,458.5,-115.2,,343.3,0.0,0.0,0.0,343.3,-7.8,335.5,0.0,0.0,335.5,361.499,25.999,300.1,1.12,1.12,1.204595,305.6,1.1,1.1,1.185075,
03/31/2015,3297.6,3297.6,-1765.3,1765.3,1532.3,0.0,-1144.6,1136.8,7.8,387.7,-62.5,62.5,65.2,-2.7,,0.0,325.2,-89.8,,235.4,0.0,0.0,0.0,235.4,-2.0,233.4,0.0,0.0,233.4,241.3,7.9,298.2,0.78,0.78,0.809188,303.2,0.77,0.77,0.796055,
06/30/2015,3389.1,3389.1,-1806.5,1806.5,1582.6,0.0,-1144.8,1079.2,65.6,437.8,-61.2,61.2,63.5,-2.3,,0.0,376.6,-67.8,,308.8,0.0,0.0,0.0,308.8,-6.8,302.0,0.0,0.0,302.0,323.7,21.7,296.2,1.02,1.02,1.092843,301.1,1.0,1.0,1.072069,
09/30/2015,3446.4,3446.4,-1820.0,1820.0,1626.4,0.0,-1213.4,1070.7,142.7,413.0,-57.6,57.6,61.6,-4.0,,0.0,355.4,-105.3,,250.1,0.0,0.0,0.0,250.1,7.7,257.8,0.0,0.0,257.8,331.355,73.555,295.2,0.87,0.87,1.122476,300.0,0.86,0.86,1.105183,
12/31/2015,3412.0,3412.0,-1831.7,1831.7,1580.3,0.0,-1257.5,1058.8,198.7,322.8,-62.3,62.3,63.4,-1.1,,0.0,260.5,-37.6,,222.9,0.0,0.0,0.0,222.9,-14.0,208.9,0.0,0.0,208.9,366.7,157.8,295.8,0.71,0.71,1.239689,300.6,0.69,0.69,1.21495,
03/31/2016,3097.4,3097.4,-1631.4,1631.4,1466.0,0.0,-1094.5,1088.2,6.3,371.5,-66.1,66.1,68.9,-2.8,,0.0,305.4,-73.4,,232.0,0.0,0.0,0.0,232.0,-1.2,230.8,0.0,0.0,230.8,229.945,-0.855,294.4,0.78,0.78,0.781063,298.3,0.77,0.77,0.767134,
06/30/2016,3317.2,3317.2,-1785.2,1785.2,1532.0,0.0,-1119.5,1093.3,26.2,412.5,-65.3,65.3,71.5,-6.2,,0.0,347.2,-83.6,,263.6,0.0,0.0,0.0,263.6,-5.2,258.4,0.0,0.0,258.4,319.565,61.165,292.4,0.88,0.88,1.092904,296.5,0.87,0.87,1.07629,
09/30/2016,3386.1,3386.1,-1737.2,1737.2,1648.9,0.0,-1074.8,1071.6,3.2,574.1,-64.9,64.9,69.0,-4.1,,0.0,509.2,-129.7,,379.5,0.0,0.0,0.0,379.5,-5.4,374.1,0.0,0.0,374.1,380.68,6.58,291.6,1.28,1.28,1.305487,295.7,1.27,1.27,1.292252,
12/31/2016,3352.1,3352.1,-1745.1,1745.1,1607.0,0.0,-1050.1,1046.3,3.8,556.9,-68.3,68.3,76.0,-7.7,,0.0,488.6,-116.6,,372.0,0.0,0.0,0.0,372.0,-5.7,366.3,0.0,0.0,366.3,372.8,6.5,291.7,1.26,1.26,1.278025,295.5,1.24,1.24,1.261997,
03/31/2017,3162.4,3162.4,-1851.8,1851.8,1310.6,0.0,-953.4,947.2,6.2,357.2,-45.7,62.5,66.6,-4.1,,-16.8,311.5,-54.2,,257.3,0.0,0.0,0.0,257.3,-3.3,254.0,0.0,0.0,254.0,236.4,-17.6,290.6,0.87,0.87,0.813489,295.0,0.86,0.86,0.800339,
06/30/2017,3460.0,3460.0,-2045.4,2045.4,1414.6,0.0,-995.0,958.2,36.8,419.6,-42.8,59.6,63.7,-4.1,,-16.8,376.8,-80.5,,296.3,0.0,0.0,0.0,296.3,-1.5,294.8,0.0,0.0,294.8,330.7,35.9,289.8,1.02,1.02,1.141132,294.1,1.0,1.0,1.122067,
09/30/2017,3564.5,3564.5,-2064.6,2064.6,1499.9,0.0,-935.8,930.9,4.9,564.1,-38.2,55.1,60.7,-5.6,,-16.9,525.9,-129.3,,396.6,0.0,0.0,0.0,396.6,-3.4,393.2,0.0,0.0,393.2,404.88,11.68,289.0,1.36,1.36,1.400969,293.4,1.34,1.34,1.379809,
12/31/2017,3649.0,3649.0,-2129.0,2129.0,1520.0,0.0,-910.8,962.4,-51.6,609.2,-61.0,77.8,83.6,-5.8,,-16.8,548.2,20.2,,568.4,0.0,0.0,0.0,568.4,-5.8,562.6,0.0,0.0,562.6,405.4,-157.2,289.1,1.95,1.95,1.402283,293.6,1.92,1.92,1.384578,
03/31/2018,3470.9,3470.9,-2072.3,2072.3,1398.6,0.0,-1044.3,1018.3,26.0,354.3,-37.0,56.4,61.0,-4.6,,-19.4,317.3,-69.1,,248.2,0.0,0.0,0.0,248.2,-0.9,247.3,0.0,0.0,247.3,266.9,19.6,288.6,0.86,0.86,0.924809,292.7,0.84,0.84,0.906963,
06/30/2018,3689.6,3689.6,-2146.1,2146.1,1543.5,0.0,-1048.9,1036.8,12.1,494.6,-36.7,56.3,60.2,-3.9,,-19.6,457.9,-104.3,,353.6,0.0,0.0,0.0,353.6,-2.3,351.3,0.0,0.0,351.3,372.3,21.0,288.8,1.22,1.22,1.289127,293.3,1.2,1.2,1.271599,
09/30/2018,3747.2,3747.2,-2190.7,2190.7,1556.5,0.0,-1040.3,964.7,75.6,516.2,-34.7,55.7,58.3,-2.6,,-21.0,481.5,-43.2,,438.3,0.0,0.0,0.0,438.3,-2.9,435.4,0.0,0.0,435.4,498.641,63.241,288.8,1.51,1.51,1.726596,293.4,1.48,1.48,1.695545,
12/31/2018,3760.5,3760.5,-2216.8,2216.8,1543.7,0.0,-961.8,948.8,13.0,581.9,-34.0,53.9,57.7,-3.8,,-19.9,547.9,-147.7,,400.2,0.0,0.0,0.0,400.2,-5.1,395.1,0.0,0.0,395.1,449.1,54.0,288.0,1.37,1.37,1.559375,292.2,1.35,1.35,1.534805,
03/31/2019,3505.4,3505.4,-2089.6,2089.6,1415.8,0.0,-1048.6,1008.3,40.3,367.2,-28.2,49.4,56.1,-6.7,,-21.2,339.0,-38.6,,300.4,0.0,0.0,0.0,300.4,-3.9,296.5,0.0,0.0,296.5,319.0,22.5,288.2,1.03,1.03,1.10687,292.3,1.01,1.01,1.086976,
06/30/2019,3169.1,3169.1,-1780.3,1780.3,1388.8,0.0,-924.4,900.0,24.4,464.4,-28.3,49.2,54.5,-5.3,,-20.9,436.1,-88.8,,347.3,-25.2,-25.2,0.0,372.5,-3.9,368.6,0.0,0.0,368.6,369.8,26.4,287.6,1.28,1.19,1.285814,292.1,1.26,1.18,1.27038,
09/30/2019,3817.9,3817.9,-2207.4,2207.4,1610.5,0.0,-1022.9,962.5,60.4,587.6,-25.3,46.1,53.0,-6.9,,-20.8,562.3,-93.0,,469.3,0.0,0.0,0.0,469.3,-5.1,464.2,0.0,0.0,464.2,512.523,48.323,288.1,1.61,1.61,1.778976,292.8,1.59,1.59,1.755038,
12/31/2019,3823.6,3823.6,-2218.2,2218.2,1605.4,0.0,-1045.0,984.0,61.0,560.4,-32.8,46.2,51.2,-5.0,,-13.4,527.6,-93.3,,434.3,0.0,0.0,0.0,434.3,-4.7,429.6,0.0,0.0,429.6,485.9,56.3,288.3,1.49,1.49,1.685397,292.6,1.47,1.47,1.662413,
03/31/2020,3581.4,3581.4,-2116.8,2116.8,1464.6,0.0,-1067.4,1015.0,52.4,397.2,-32.9,48.1,52.7,-4.6,,-15.2,364.3,-74.1,,290.2,0.0,0.0,0.0,290.2,-6.8,283.4,0.0,0.0,283.4,354.7,71.3,288.8,0.98,0.98,1.228186,292.6,0.97,0.97,1.213677,
06/30/2020,2685.7,2685.7,-1635.7,1635.7,1050.0,0.0,-858.0,788.6,69.4,192.0,-43.6,58.7,61.8,-3.1,,-15.1,148.4,-14.1,,134.3,2163.9,2163.9,0.0,-2029.6,-5.4,-2035.0,0.0,0.0,-2035.0,189.7,60.8,288.2,-7.06,0.45,0.658223,291.5,-7.06,0.44,0.648576,
09/30/2020,2991.615,,,,1250.7343992,,,,,456.889,,,,,,,417.667,,,299.5,,,,,,299.5,,,299.5,326.273,,,0.98,0.98,1.125,,0.98,0.98,1.125,
12/31/2020,3130.769,,,,1321.21582569,,,,,509.0,,,,,,,475.333,,,358.5,,,,,,358.5,,,358.5,368.727,,,1.183,1.183,1.279,,1.183,1.183,1.279,
