Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
06/30/2016,1109.0,819,242.0,41.0,76.0,-59.0,24.0,7.0,-76.0,-71.0,,154.0,0.0,65.0,-158.0,0.0,0.0,0.0,-158.0,-158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,-1220.0,-382.0,-501.0,0.0,499.0,-1000.0,-334.0,193.0,-527.0,-3.0,0.0,-46.0,
09/30/2016,1465.0,1018,237.0,-65.0,56.0,-125.0,4.0,275.0,-98.0,68.0,,305.0,0.0,-603.0,-139.0,0.0,0.0,0.0,-139.0,-139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-464.0,-728.0,-382.0,0.0,0.0,0.0,0.0,-346.0,154.0,-500.0,0.0,0.0,134.0,
12/31/2016,1387.0,1047,227.0,-161.0,48.0,-42.0,-167.0,274.0,166.0,18.0,,90.0,0.0,-685.0,-110.0,0.0,0.0,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-575.0,-917.0,-499.0,0.0,0.0,0.0,0.0,-418.0,57.0,-475.0,0.0,0.0,-215.0,
03/31/2017,795.0,997,230.0,45.0,68.0,9.0,-32.0,-477.0,-68.0,-53.0,,-356.0,0.0,267.0,-87.0,40.0,40.0,0.0,-127.0,-127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,-1143.0,-500.0,-250.0,0.0,0.0,-250.0,-389.0,161.0,-550.0,-4.0,0.0,-81.0,
06/30/2017,917.0,1056,225.0,31.0,75.0,-54.0,10.0,-395.0,-132.0,-104.0,,-159.0,0.0,-8.0,-151.0,0.0,0.0,0.0,-151.0,-151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,-842.0,-498.0,230.0,0.0,605.0,-375.0,-566.0,84.0,-650.0,-8.0,0.0,67.0,
09/30/2017,1722.0,1285,225.0,51.0,54.0,-2.0,-1.0,161.0,-106.0,39.0,,228.0,0.0,-488.0,-186.0,0.0,0.0,0.0,-186.0,-186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302.0,-1078.0,-495.0,0.0,0.0,0.0,0.0,-574.0,76.0,-650.0,-9.0,0.0,156.0,
12/31/2017,1929.0,344,224.0,232.0,45.0,159.0,28.0,1129.0,299.0,-49.0,,879.0,0.0,-898.0,-231.0,0.0,0.0,0.0,-231.0,-231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-667.0,-671.0,-611.0,494.0,0.0,494.0,0.0,-544.0,162.0,-706.0,-10.0,0.0,360.0,
03/31/2018,1112.0,1366,229.0,-12.0,70.0,-31.0,-51.0,-471.0,-176.0,-97.0,,-198.0,0.0,266.0,-189.0,0.0,0.0,0.0,-189.0,-189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,-1317.0,-611.0,0.0,0.0,0.0,0.0,-695.0,178.0,-873.0,-11.0,0.0,61.0,
06/30/2018,1826.0,1405,233.0,33.0,74.0,1.0,-42.0,155.0,-97.0,-58.0,,310.0,0.0,-81.0,-249.0,0.0,0.0,0.0,-249.0,-249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,-543.0,-606.0,1000.0,0.0,1500.0,-500.0,-916.0,102.0,-1018.0,-21.0,0.0,1202.0,
09/30/2018,2106.0,1570,243.0,-8.0,46.0,-52.0,-2.0,301.0,-34.0,-26.0,,361.0,0.0,-1768.0,-370.0,0.0,0.0,0.0,-370.0,-370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1398.0,-1755.0,-602.0,0.0,0.0,0.0,0.0,-1145.0,55.0,-1200.0,-8.0,0.0,-1417.0,
12/31/2018,2145.0,1239,249.0,40.0,42.0,-23.0,21.0,617.0,378.0,-101.0,,340.0,0.0,1505.0,-314.0,9.0,9.0,0.0,-323.0,-323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.0,-2714.0,-736.0,0.0,0.0,0.0,0.0,-1971.0,38.0,-2009.0,-7.0,0.0,936.0,
03/31/2019,1107.0,1217,258.0,90.0,61.0,4.0,25.0,-458.0,-233.0,86.0,,-311.0,0.0,1173.0,-249.0,2.0,2.0,0.0,-251.0,-251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.0,-998.0,-724.0,743.0,0.0,743.0,0.0,-1001.0,151.0,-1152.0,-16.0,0.0,1282.0,
06/30/2019,1796.0,1305,267.0,43.0,67.0,31.0,-55.0,181.0,21.0,52.0,,108.0,0.0,-258.0,-256.0,28.0,28.0,0.0,-284.0,-284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1445.0,-722.0,0.0,0.0,0.0,0.0,-717.0,146.0,-863.0,-6.0,0.0,93.0,
09/30/2019,1992.0,1425,275.0,67.0,48.0,-4.0,23.0,225.0,77.0,39.0,,109.0,0.0,-914.0,-149.0,0.0,0.0,0.0,-149.0,-149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-765.0,-998.0,-721.0,-2.0,0.0,748.0,-750.0,-262.0,194.0,-456.0,-13.0,0.0,80.0,
12/31/2019,1754.0,1070,250.0,69.0,41.0,50.0,-22.0,365.0,268.0,39.0,,58.0,0.0,-1921.0,-163.0,0.0,0.0,0.0,-163.0,-163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1758.0,-1289.0,-841.0,0.0,0.0,0.0,0.0,-441.0,48.0,-489.0,-7.0,0.0,-1456.0,
03/31/2020,851.0,1174,250.0,-35.0,63.0,-34.0,-64.0,-538.0,-242.0,-2.0,,-294.0,0.0,826.0,-161.0,0.0,0.0,0.0,-161.0,-161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0,-1596.0,-841.0,749.0,0.0,749.0,0.0,-1495.0,146.0,-1641.0,-9.0,0.0,81.0,
06/30/2020,1720.0,1380,249.0,55.0,69.0,-30.0,16.0,36.0,140.0,-133.0,,29.0,0.0,1437.0,-129.0,1.0,1.0,0.0,-130.0,-130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.0,-1381.0,-823.0,249.0,0.0,749.0,-500.0,-795.0,87.0,-882.0,-12.0,0.0,1776.0,
