Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Current Income Tax,Tax Allowance/Credit,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2011,1908.0,1908.0,-711.0,711.0,1197.0,0.0,-590.0,552.0,,38.0,0.0,607.0,-18.0,18.0,,,,,0.0,589.0,-214.0,,,375.0,1.0,1.0,0.0,374.0,-8.0,366.0,0.0,0.0,366.0,358.55,-8.45,297.8,1.23,1.23,1.203996,303.6,1.21,1.21,1.182167,
12/31/2011,1004.0,1004.0,,,,0.0,-804.0,,,,804.0,200.0,-19.0,19.0,,,,,0.0,181.0,-68.0,,,113.0,-108.0,-108.0,0.0,221.0,-7.0,214.0,0.0,0.0,214.0,133.3,27.3,286.2,0.75,0.38,0.465758,292.4,0.73,0.37,0.463365,
03/31/2012,1035.0,1035.0,-361.0,361.0,674.0,0.0,-392.0,361.0,,31.0,0.0,282.0,-21.0,21.0,,,,,0.0,261.0,-98.0,,,163.0,36.0,36.0,0.0,127.0,-4.0,123.0,0.0,0.0,123.0,177.85,18.85,278.0,0.44,0.57,0.639748,283.8,0.43,0.56,0.62642,
06/30/2012,1072.0,1072.0,-351.0,351.0,721.0,0.0,-413.0,379.0,,34.0,0.0,308.0,-21.0,21.0,,,,,0.0,287.0,-107.0,,,180.0,-40.0,-40.0,0.0,220.0,-4.0,216.0,0.0,0.0,216.0,201.35,25.35,279.7,0.77,0.63,0.719878,285.3,0.76,0.62,0.708854,
09/30/2012,1116.0,1116.0,-367.0,367.0,749.0,0.0,-474.0,435.0,,39.0,0.0,275.0,-21.0,21.0,,,,,0.0,254.0,-82.0,,,172.0,-165.0,-165.0,0.0,337.0,-23.0,314.0,0.0,0.0,314.0,237.4,88.4,278.7,1.13,0.54,0.851812,284.6,1.1,0.53,0.840611,
12/31/2012,1226.0,,-407.0,,819.0,0.0,-472.0,,,,,347.0,-18.0,18.0,,,,,0.0,329.0,-118.0,,,211.0,404.0,,,-193.0,-23.0,-216.0,0.0,0.0,-216.0,173.05,,277.9,-0.78,0.68,0.622706,284.7,-0.78,0.67,0.617489,
03/31/2013,1181.0,1181.0,-374.0,374.0,807.0,0.0,-529.0,494.0,,35.0,0.0,278.0,-15.0,15.0,,,,,0.0,263.0,-89.0,,,174.0,-581.0,-581.0,0.0,755.0,-20.0,735.0,0.0,0.0,735.0,232.65,78.65,280.5,2.62,0.55,0.829412,284.3,2.59,0.54,0.816644,
06/30/2013,1250.0,1250.0,-395.0,395.0,855.0,0.0,-419.0,384.0,,35.0,0.0,436.0,-16.0,16.0,,,,,0.0,420.0,-147.0,,,273.0,-4.0,-4.0,0.0,277.0,-23.0,254.0,0.0,0.0,254.0,257.0,7.0,274.3,0.93,0.91,0.93693,278.3,0.91,0.9,0.925153,
09/30/2013,1152.0,1152.0,-371.0,371.0,781.0,24.0,-410.0,377.0,,33.0,0.0,395.0,-14.0,14.0,,,,,0.0,381.0,-123.0,,,258.0,13.0,13.0,0.0,245.0,-30.0,215.0,0.0,0.0,215.0,223.45,-4.55,272.8,0.79,0.83,0.819098,278.8,0.77,0.82,0.80368,
12/31/2013,1206.0,1206.0,-422.0,422.0,784.0,0.0,-513.0,378.0,,34.0,101.0,271.0,-14.0,14.0,,,,,0.0,257.0,-75.0,,,182.0,-6.0,-6.0,0.0,188.0,-17.0,171.0,0.0,0.0,171.0,216.35,51.35,270.4,0.63,0.61,0.800111,278.0,0.62,0.6,0.784712,
03/31/2014,1196.0,1196.0,-396.0,396.0,800.0,0.0,-380.0,347.0,,33.0,0.0,420.0,-14.0,14.0,,,,,0.0,406.0,-138.0,,,268.0,-7.0,-7.0,0.0,275.0,-27.0,248.0,0.0,0.0,248.0,241.0,0.0,271.8,0.91,0.89,0.89,277.2,0.89,0.87,0.87,
06/30/2014,1302.0,1302.0,-407.0,407.0,895.0,0.0,-419.0,376.0,,34.0,9.0,476.0,-14.0,14.0,,,,,0.0,462.0,-152.0,,,310.0,-6.0,-6.0,0.0,316.0,-24.0,292.0,0.0,0.0,292.0,292.5,6.5,271.5,1.08,1.05,1.077348,276.1,1.06,1.04,1.063542,
09/30/2014,1263.0,1263.0,-402.0,402.0,861.0,0.0,-495.0,462.0,,33.0,0.0,366.0,-12.0,12.0,,,,,0.0,354.0,-139.0,,,215.0,-2.0,-2.0,0.0,217.0,-27.0,190.0,0.0,0.0,190.0,227.0,39.0,270.9,0.7,0.69,0.837948,275.4,0.69,0.68,0.821612,
12/31/2014,1290.0,1290.0,-397.0,397.0,893.0,0.0,-2041.0,1944.0,,34.0,63.0,-1148.0,-19.0,19.0,,,,,0.0,-1167.0,183.0,,,-984.0,-163.0,-163.0,0.0,-821.0,-25.0,-846.0,0.0,0.0,-846.0,26.45,1035.45,271.7,-3.11,-3.71,0.09735,271.7,-3.11,-3.71,0.09735,
03/31/2015,1273.0,1273.0,-410.0,410.0,863.0,0.0,-362.0,329.0,,33.0,0.0,501.0,-16.0,16.0,,,,0.0,0.0,485.0,-156.0,,,329.0,0.0,0.0,0.0,329.0,-26.0,303.0,0.0,0.0,303.0,299.1,-3.9,273.5,1.11,1.11,1.093601,276.3,1.1,1.1,1.085885,
06/30/2015,1342.0,1342.0,-412.0,412.0,930.0,11.0,-359.0,326.0,,33.0,0.0,582.0,-16.0,16.0,,,,0.0,0.0,566.0,-185.0,,,381.0,0.0,0.0,0.0,381.0,-28.0,353.0,0.0,0.0,353.0,332.85,-20.15,273.1,1.29,1.29,1.218784,275.7,1.28,1.28,1.206913,
09/30/2015,1324.0,1324.0,-419.0,419.0,905.0,0.0,-495.0,458.0,,37.0,0.0,410.0,-30.0,30.0,,,,,0.0,380.0,-99.0,,,281.0,0.0,0.0,0.0,281.0,-29.0,252.0,0.0,0.0,252.0,245.908196,-6.091804,271.3,0.93,0.93,0.906407,274.4,0.92,0.92,0.8978,
12/31/2015,1374.0,1374.0,-481.0,481.0,893.0,0.0,-469.0,415.0,,54.0,0.0,424.0,-40.0,40.0,,,,,0.0,384.0,-108.0,,,276.0,0.0,0.0,0.0,276.0,-28.0,248.0,0.0,0.0,248.0,283.1,35.1,268.5,0.92,0.92,1.054376,272.1,0.91,0.91,1.038997,
03/31/2016,1341.0,1341.0,-453.0,453.0,888.0,0.0,-376.0,334.0,,42.0,0.0,512.0,-40.0,40.0,,,,0.0,0.0,472.0,-149.0,,,323.0,0.0,0.0,0.0,323.0,-29.0,294.0,0.0,0.0,294.0,304.0,10.0,265.0,1.11,1.11,1.14717,267.2,1.1,1.1,1.137425,
06/30/2016,1482.0,1482.0,-469.0,469.0,1013.0,0.0,-362.0,317.0,,45.0,0.0,651.0,-42.0,42.0,,,,0.0,0.0,609.0,-197.0,,,412.0,0.0,0.0,0.0,412.0,-29.0,383.0,0.0,0.0,383.0,369.35,-13.65,264.5,1.45,1.45,1.396408,266.7,1.44,1.44,1.388819,
09/30/2016,1439.0,1439.0,-431.0,431.0,1008.0,0.0,340.0,337.0,,45.0,-722.0,1348.0,-39.0,39.0,,,,0.0,0.0,1309.0,-386.0,,,923.0,0.0,0.0,0.0,923.0,-31.0,892.0,0.0,0.0,892.0,359.468265,-532.531735,262.9,3.39,3.39,1.367319,265.3,3.36,3.36,1.352719,
12/31/2016,1399.0,1399.0,-420.0,420.0,979.0,0.0,-149.0,479.0,,49.0,-379.0,830.0,-32.0,60.0,,,,,-28.0,798.0,-228.0,,,570.0,0.0,0.0,0.0,570.0,-33.0,537.0,0.0,0.0,537.0,359.55,-177.45,258.9,2.07,2.07,1.38876,261.6,2.05,2.05,1.371674,
03/31/2017,1453.0,1453.0,-411.0,411.0,1042.0,0.0,-403.0,360.0,,43.0,0.0,639.0,-28.0,37.0,,,,0.0,-9.0,611.0,-181.0,,,430.0,0.0,0.0,0.0,430.0,-31.0,399.0,0.0,0.0,399.0,407.0,8.0,258.2,1.54,1.54,1.576297,260.8,1.53,1.53,1.560675,
06/30/2017,1509.0,1509.0,-432.0,432.0,1077.0,0.0,-409.0,364.0,,45.0,0.0,668.0,-28.0,37.0,,,,0.0,-9.0,640.0,-183.0,,,457.0,0.0,0.0,0.0,457.0,-36.0,421.0,0.0,0.0,421.0,429.0,8.0,257.3,1.63,1.63,1.667314,259.9,1.62,1.62,1.650781,
09/30/2017,1513.0,1513.0,-419.0,419.0,1094.0,0.0,-445.0,399.0,,46.0,0.0,649.0,-28.0,37.0,,,,0.0,-9.0,621.0,-169.0,,,452.0,0.0,0.0,0.0,452.0,-38.0,414.0,0.0,0.0,414.0,426.0,12.0,255.5,1.62,1.62,1.667319,257.9,1.61,1.61,1.65653,
12/31/2017,1589.0,1589.0,-433.0,433.0,1156.0,0.0,-529.0,482.0,0.0,46.0,1.0,627.0,-38.0,39.0,,,0.0,0.0,-1.0,589.0,-290.0,,,299.0,0.0,0.0,0.0,299.0,-36.0,263.0,0.0,0.0,263.0,479.0,216.0,254.4,1.03,1.03,1.882862,257.0,1.02,1.02,1.860467,
03/31/2018,1567.0,1567.0,-430.0,430.0,1137.0,0.0,-426.0,381.0,,45.0,0.0,711.0,-30.0,34.0,,,0.0,,-4.0,681.0,-147.0,,,534.0,0.0,0.0,0.0,534.0,-43.0,491.0,0.0,0.0,491.0,491.0,0.0,252.4,1.94,1.94,1.94,254.4,1.93,1.93,1.93,
06/30/2018,1609.0,1609.0,-441.0,441.0,1168.0,0.0,-496.0,444.0,,52.0,0.0,672.0,-15.0,26.0,,,,,-11.0,657.0,-156.0,,,501.0,0.0,0.0,0.0,501.0,-40.0,461.0,0.0,0.0,461.0,525.0,64.0,251.1,1.83,1.83,2.0908,253.3,1.82,1.82,2.072665,
09/30/2018,1546.0,1546.0,-410.0,410.0,1136.0,0.0,-432.0,379.0,,53.0,0.0,704.0,-32.0,38.0,,,,0.0,-6.0,672.0,-137.0,,,535.0,0.0,0.0,0.0,535.0,-40.0,495.0,0.0,0.0,495.0,526.0,31.0,251.3,1.97,1.97,2.093116,253.5,1.95,1.95,2.072288,
12/31/2018,1536.0,1536.0,-411.0,411.0,1125.0,1.0,-422.0,367.0,,55.0,0.0,704.0,-34.0,36.0,,,0.0,0.0,-2.0,670.0,-119.0,119.0,,551.0,0.0,0.0,0.0,551.0,-39.0,512.0,0.0,0.0,512.0,536.0,24.0,249.0,2.06,2.06,2.15261,251.5,2.03,2.03,2.125427,
03/31/2019,1571.0,1571.0,-473.0,473.0,1098.0,0.0,-393.0,341.0,,52.0,0.0,705.0,-139.0,36.0,,,0.0,,103.0,566.0,-113.0,,,453.0,0.0,0.0,0.0,453.0,-43.0,410.0,0.0,0.0,410.0,500.0,90.0,246.7,1.66,1.66,2.026753,248.3,1.65,1.65,2.012465,
06/30/2019,1704.0,1704.0,-452.0,452.0,1252.0,0.0,-439.0,387.0,,52.0,0.0,813.0,-31.0,37.0,,,0.0,0.0,-6.0,782.0,-180.0,,,602.0,0.0,0.0,0.0,602.0,-47.0,555.0,0.0,0.0,555.0,579.0,24.0,246.1,2.25,2.25,2.352702,247.4,2.24,2.24,2.337009,
09/30/2019,1689.0,1689.0,-438.0,438.0,1251.0,0.0,-360.0,360.0,,49.0,-49.0,891.0,-40.0,32.0,,,0.0,0.0,8.0,851.0,-189.0,,,662.0,0.0,0.0,0.0,662.0,-45.0,617.0,0.0,0.0,617.0,583.0,-34.0,245.0,2.52,2.52,2.379592,246.5,2.5,2.5,2.362069,
12/31/2019,1735.0,1735.0,-464.0,464.0,1271.0,0.0,-453.0,402.0,0.0,51.0,0.0,818.0,-87.0,93.0,93.0,0.0,0.0,0.0,-6.0,731.0,-146.0,146.0,0.0,585.0,0.0,0.0,0.0,585.0,-44.0,541.0,0.0,0.0,541.0,598.0,57.0,244.0,2.22,2.22,2.45082,245.6,2.2,2.2,2.432085,
03/31/2020,1786.0,1786.0,-521.0,521.0,1265.0,0.0,-353.0,311.0,,49.0,-7.0,912.0,-35.0,34.0,34.0,0.0,,,1.0,877.0,-188.0,,,689.0,0.0,0.0,0.0,689.0,-50.0,639.0,0.0,0.0,639.0,643.0,4.0,242.1,2.64,2.64,2.655927,243.3,2.62,2.62,2.636441,
06/30/2020,1943.0,1943.0,-493.0,493.0,1450.0,0.0,-345.0,295.0,,51.0,-1.0,1105.0,-30.0,40.0,40.0,0.0,,0.0,-10.0,1075.0,-233.0,,,842.0,0.0,0.0,0.0,842.0,-50.0,792.0,0.0,0.0,792.0,797.0,5.0,240.9,3.29,3.29,3.308427,241.9,3.28,3.28,3.30067,
09/30/2020,1719.643,,,,1242.73440681,,,,,,,867.455,,,,,,,,827.8,,,,574.5,,,,,,574.5,,,574.5,593.1,,,2.857,2.857,2.472,,2.857,2.857,2.472,
12/31/2020,1725.786,,,,1259.4786228,,,,,,,845.273,,,,,,,,810.6,,,,568.25,,,,,,568.25,,,568.25,580.2,,,2.816,2.816,2.417,,2.816,2.816,2.417,
