Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Deferred Tax Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2004,4167.174,28.088,28.088,0.0,1154.98,1154.981,,2129.24,,,2129.24,,134.683,,,,3446.991,337.96,830.776,-492.816,0.0,,382.223,57.939,57.939,0.0,,,,,324.284,720.183,,668.442,668.442,,,,36.9,,,,,,305.261,,,305.261,1010.603,625.0,,,,,114.409,,,,114.409,739.409,1750.012,0.0,174.442,,,0.0,2148.41,43.18,2366.032,51.129,2417.161,4167.173,
06/30/2004,4262.09,127.732,127.732,,1173.766,1173.766,,2139.207,,,,,110.937,,,,3551.642,332.863,830.6,-497.737,,,377.585,57.85,57.85,0.0,,,,,319.735,710.448,,772.563,772.563,,,,127.172,,,,,,271.766,,,271.766,1171.501,500.0,,,,,113.254,,,,113.254,613.254,1784.755,,232.7,,,,2197.076,-3.955,2425.821,51.514,2477.335,4262.09,
09/30/2004,4438.016,284.704,284.704,,1166.533,1166.533,,2163.049,,,,,113.578,,,,3727.864,339.397,848.749,-509.352,,,370.755,57.761,57.761,0.0,,,,,312.994,710.152,,836.883,836.883,,,,125.841,,,,,,331.348,,,331.348,1294.072,500.0,,,,,113.259,,,,113.259,613.259,1907.331,0.0,219.963,,,0.0,2242.545,16.086,2478.594,52.091,2530.685,4438.016,
12/31/2004,4455.247,134.94,134.94,0.0,1123.9,1123.9,,2198.957,,,2198.957,,175.687,,,,3633.484,379.388,901.616,-522.228,0.0,,442.375,54.918,59.679,-4.761,,,,,387.457,821.763,,856.653,856.653,,,,0.968,-2.242,3.21,3.21,,,275.094,,,275.094,1132.715,500.0,472.066,27.934,27.934,,225.761,,,,225.761,725.761,1858.476,0.0,231.536,,,0.0,2286.363,26.478,2544.377,52.394,2596.771,4455.247,
03/31/2005,4530.972168,157.817001,157.817001,0.0,1195.034058,1195.034058,,2149.813965,,,2149.813965,,186.837006,,,,3689.501953,379.587006,906.031006,-526.44397,0.0,,461.882996,57.583,57.583,0.0,,,,,404.299995,841.470001,,878.640015,878.640015,,,,0.897,,,,,,300.789035,,,300.789035,1180.32605,500.0,,,,,228.994003,,,,228.994003,728.994003,1909.320053,0.0,205.766006,,,0.0,2338.331055,24.50293,2568.599991,53.051998,2621.651989,4530.972042,
06/30/2005,4610.791016,260.537994,260.537994,0.0,1225.67395,1225.67395,,2125.365967,,,2125.365967,,152.570999,,,,3764.148926,380.691986,912.35199,-531.659973,0.0,,465.950012,62.615002,62.615002,0.0,,,,,403.335011,846.641998,,974.846008,974.846008,,,,0.929,,,,,,252.578019,,,252.578019,1228.353027,500.0,,,,,227.763,,,,227.763,727.763,1956.116028,,184.167999,,,0.0,2394.849121,20.414795,2599.431915,55.243,2654.674915,4610.790943,
09/30/2005,4769.292969,339.505005,339.505005,0.0,1227.83606,1227.83606,,2157.823975,,,2157.823975,,167.957993,,,,3893.123047,383.291992,923.135986,-539.843994,0.0,,492.877991,62.478001,62.478001,0.0,,,,,430.39999,876.169983,,1041.334961,1041.334961,,,,0.908,,,,,,289.173055,,,289.173055,1331.416016,500.0,,,,,231.048004,,,,231.048004,731.048004,2062.46402,0.0,173.522003,,,0.0,2434.51001,42.435059,2650.467072,56.362,2706.829071,4769.293091,
12/31/2005,4771.538,188.911,188.911,0.0,1186.865,1186.865,,2216.542,,,2216.542,,214.564,,,,3806.882,392.295,929.539,-537.244,0.0,,572.361,62.717,59.679,3.038,,,,,509.644,964.656,,973.615,973.615,,,,0.881,-2.656,3.537,3.537,,,274.608,,,274.608,1249.104,500.0,476.161,23.839,23.839,,271.43,,,,271.43,771.43,2020.534,0.0,173.033,,,0.0,2475.389,45.535,2693.957,57.047,2751.004,4771.538,
03/31/2006,4815.405762,150.171005,150.171005,0.0,1297.83606,1297.83606,,2184.822998,0.0,0.0,2184.822998,0.0,198.591003,,,,3831.420898,400.444,946.129028,-545.684998,0.0,,583.541016,62.611,,,,,,,520.930016,983.985016,,954.276001,954.276001,,,,0.0,,,,,,295.562012,,,295.562012,1249.838013,500.0,,,,,276.037994,,,,276.037994,776.037994,2025.876007,,172.677994,,,0.0,2516.196045,43.084961,2731.959,57.570999,2789.529999,4815.406006,
06/30/2006,4845.953125,189.145004,189.145004,0.0,1307.071045,1307.071045,,2162.405029,0.0,0.0,2162.405029,0.0,192.477005,,,,3851.0979,416.13501,973.749023,-557.614014,0.0,,578.719971,62.504002,,,,,,,516.215969,994.85498,,1018.914001,1018.914001,,,,0.0,,,,,,237.008972,,,237.008972,1255.922974,500.0,,,,,276.069,,,,276.069,776.069,2031.991974,,171.307999,,,0.0,2524.031006,59.987061,2755.326065,58.634998,2813.961063,4845.953037,
09/30/2006,4911.941895,214.393997,214.393997,0.0,1301.384033,1301.384033,,2189.844971,0.0,0.0,2189.844971,0.0,212.908005,,,,3918.531006,431.122986,999.809998,-568.687012,0.0,,562.288025,62.397999,,,,,,,499.890026,993.411011,,1013.215027,1013.215027,,,,0.0,,,,,,263.086975,,,263.086975,1276.302002,500.0,,,,,291.058014,,,,291.058014,791.058014,2067.360016,0.0,170.403,,,0.0,2554.084961,60.523926,2785.011887,59.57,2844.581886,4911.941902,
12/31/2006,4496.984,135.973,135.973,0.0,1227.805,1227.805,,2236.368,0.0,0.0,2236.368,0.0,234.981,,,,3835.127,429.26,990.399,-561.139,0.0,,232.597,62.254,57.427,4.827,,,,,170.343,661.857,,910.263,910.263,,,,0.0,-2.509,2.509,2.509,,,288.505,,,288.505,1198.768,500.0,488.894,11.106,11.106,,187.509,,,,187.509,687.509,1886.277,0.0,170.531,,,0.0,2621.994,-242.534,2549.991,60.716,2610.707,4496.984,
03/31/2007,4626.063,250.082,250.082,0.0,1296.8,1296.8,,2201.446,0.0,0.0,2201.446,0.0,214.116,,,,3962.444,430.807,1008.289,-577.482,0.0,,232.812,62.136,,,,,,,170.676,663.619,,971.4,971.4,,,,0.0,,,,,,312.911,,,312.911,1284.311,500.0,,,,,171.754,,,,171.754,671.754,1956.065,0.0,170.378,,,0.0,2671.817,-233.812,2608.383,61.615,2669.998,4626.063,
06/30/2007,4725.076,274.56,274.56,0.0,1322.973,1322.973,,2223.066,0.0,0.0,2223.066,0.0,219.688,,,,4040.287,445.179,1045.935,-600.756,0.0,,239.61,61.96,,,,,,,177.65,684.789,,1028.705,1028.705,,,,0.0,,,,,,256.633,,,256.633,1285.338,500.0,,,,,179.056,,,,179.056,679.056,1964.394,0.0,169.93,,,0.0,2718.095,-190.496,2697.529,63.153,2760.682,4725.076,
09/30/2007,4835.094,330.052,330.052,0.0,1334.309,1334.309,,2225.718,0.0,0.0,2225.718,0.0,243.296,,,,4133.375,458.597,1081.054,-622.457,0.0,,243.122,70.539,,,,,,,172.583,701.719,,1088.201,1088.201,,,,,,,,,,280.406,,,280.406,1368.607,500.0,,,,,191.75,,,,191.75,691.75,2060.357,0.0,167.9,,,0.0,2692.085,-150.022,2709.963,64.774,2774.737,4835.094,
12/31/2007,4774.069,231.837,231.837,0.0,1216.22,1216.22,,2335.716,0.0,0.0,2335.716,0.0,269.239,,,,4053.012,425.989,1049.767,-623.778,0.0,,295.068,82.453,71.32,11.133,,,,,212.615,721.057,,989.816,989.816,,,,250.0,247.656,2.344,2.344,,,308.16,,,308.16,1547.976,250.0,241.238,8.762,8.762,,193.147,,,,193.147,443.147,1991.123,0.0,166.065,,,0.0,2674.366,-123.715,2716.716,66.23,2782.946,4774.069,
03/31/2008,4755.418,161.519,161.519,0.0,1303.787,1303.787,,2314.536,0.0,0.0,2314.536,0.0,245.891,,,,4025.733,419.825,1047.744,-627.919,0.0,,309.86,114.489,,,,,,,195.371,729.685,,1002.742,1002.742,,,,250.0,,,,,,316.71,,,316.71,1569.452,250.0,,,,,200.83,,,,200.83,450.83,2020.282,0.0,163.818,,,0.0,2644.116,-138.26,2669.674,65.462,2735.136,4755.418,
06/30/2008,4797.343,135.844,135.844,0.0,1342.635,1342.635,,2319.485,0.0,0.0,2319.485,0.0,264.804,,,,4062.768,422.151,1064.982,-642.831,0.0,,312.424,126.01,,,,,,,186.414,734.575,,1064.882,1064.882,,,,250.0,,,,,,266.51,,,266.51,1581.392,250.0,,,,,201.412,,,,201.412,451.412,2032.804,0.0,162.477,,,0.0,2663.606,-128.842,2697.241,67.298,2764.539,4797.343,
09/30/2008,4819.258,124.428,124.428,0.0,1350.568,1350.568,,2318.215,0.0,0.0,2318.215,0.0,279.932,,,,4073.143,412.755,1052.16,-639.405,0.0,,333.36,147.94,,,,,,,185.42,746.115,,1070.513,1070.513,,,,250.0,,,,,,305.143,,,305.143,1625.656,250.0,,,,,206.058,,,,206.058,456.058,2081.714,0.0,160.557,,,0.0,2659.321,-150.773,2669.105,68.439,2737.544,4819.258,
12/31/2008,4786.35,67.777,67.777,0.0,1224.525,1224.525,,2316.88,0.0,0.0,2316.88,0.0,262.238,,,,3871.42,423.265,1051.797,-628.532,0.0,,491.665,158.825,158.825,0.0,,,,,332.84,914.93,,1009.423,1009.423,,,,0.0,-1.634,1.634,1.634,,,277.68,,,277.68,1287.103,500.0,493.931,6.069,6.069,,605.869,,,,605.869,1105.869,2392.972,0.0,159.443,,,0.0,2643.451,-478.562,2324.332,69.046,2393.378,4786.35,
03/31/2009,4724.855,133.281,133.281,0.0,1211.337,1211.337,0.0,2253.036,,,,,222.253,,,222.253,3819.907,412.366,1047.37,-635.004,0.0,,492.582,158.427,,,,216.653,,,117.502,904.948,,1098.929,964.267,70.883,63.779,,0.0,,,,,,158.445,,,158.445,1257.374,500.0,500.0,,,,559.051,,448.844,,110.207,1059.051,2316.425,0.0,159.446,159.446,,0.0,2671.224,-491.917,2338.753,69.677,2408.43,4724.855,
06/30/2009,4854.944,238.589,238.589,0.0,1239.318,1239.318,,2215.709,,,,,222.399,,,222.399,3916.015,487.307,1147.512,-660.205,,,451.622,166.683,,,,160.581,,,124.358,938.929,,1171.76,1063.26,44.687,63.813,,0.0,,,,,,240.807,,,240.807,1412.567,500.0,500.0,,,,426.693,,305.525,,121.168,926.693,2339.26,,166.206,159.531,6.675,0.0,2708.629,-366.973,2507.862,7.822,2515.684,4854.944,
09/30/2009,4977.241,363.133,363.133,0.0,1250.575,1250.575,0.0,2188.133,,,,,232.45,,,232.45,4034.291,485.647,1162.098,-676.451,,,457.303,171.573,,,,152.787,,,132.943,942.95,,1245.092,1124.276,56.997,63.819,,0.0,,,,,,199.419,,,199.419,1444.511,500.0,500.0,,,,418.388,,289.659,,128.729,918.388,2362.899,0.0,168.233,159.552,8.681,0.0,2752.45,-313.788,2606.895,7.447,2614.342,4977.241,
12/31/2009,5004.689,336.803,336.803,0.0,1187.075,1187.075,,2214.076,,,,,294.874,0.0,,294.874,4032.828,485.024,1176.199,-691.175,0.0,,486.837,171.532,,,,167.722,7.642,,139.941,971.861,,1408.284,1094.347,42.988,63.586,207.363,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1408.284,500.0,500.0,,,,467.033,0.0,300.197,,166.836,967.033,2375.317,0.0,158.918,158.918,0.0,0.0,2772.309,-309.897,2621.33,8.042,2629.372,5004.689,
03/31/2010,5168.762,333.537,333.537,0.0,1323.98,1323.98,,2211.457,,,,,277.257,,,277.257,4146.231,477.269,1182.874,-705.605,,,545.262,204.907,,,,167.632,,,172.723,1022.531,,1328.869,1185.177,78.609,65.083,,,,,,,,185.26,,,185.26,1514.129,500.0,500.0,,,,469.067,,299.567,,169.5,969.067,2483.196,0.0,158.792,158.792,0.0,0.0,2802.369,-283.579,2677.582,7.984,2685.566,5168.762,
06/30/2010,5219.36,411.872,411.872,0.0,1353.918,1353.918,0.0,2164.548,,,,,280.159,,,280.159,4210.497,469.15,1180.145,-710.995,0.0,,539.713,201.326,,0.0,,164.657,,,173.73,1008.863,,1386.862,1286.681,35.494,64.687,,0.0,0.0,,,,,188.511,,,188.511,1575.373,500.0,500.0,,,,470.78,,296.823,,173.957,970.78,2546.153,0.0,157.613,157.613,0.0,0.0,2815.427,-308.54,2664.5,8.707,2673.207,5219.36,
09/30/2010,5413.77,531.731,531.731,0.0,1394.87,1394.87,,2182.413,,,,,282.287,,,282.287,4391.301,478.436,1196.996,-718.56,,,544.033,207.237,,,,152.248,,,184.548,1022.469,,1482.446,1371.718,46.144,64.584,,0.0,,,,,,238.439,,,238.439,1720.885,500.0,500.0,,,,415.103,,239.326,,175.777,915.103,2635.988,0.0,157.535,157.535,0.0,0.0,2880.155,-268.502,2769.188,8.594,2777.782,5413.77,
12/31/2010,5465.044,529.968,529.968,0.0,1364.406,1364.406,,2224.717,,,,,295.796,0.0,,295.796,4414.887,484.13,1213.317,-729.187,0.0,,566.027,209.548,0.0,209.548,,157.392,4.405,,194.682,1050.157,,1721.814,1374.93,23.145,64.6,259.139,250.0,0.0,,,,250.0,0.0,0.0,0.0,0.0,1971.814,250.0,250.0,,,,440.516,0.0,258.807,,181.709,690.516,2662.33,,157.636,157.636,0.0,0.0,2934.535,-298.352,2793.819,8.895,2802.714,5465.044,
03/31/2011,5569.52,465.882,465.882,0.0,1490.744,1490.744,,2236.758,,,,,301.845,,,301.845,4495.229,479.816,1228.074,-748.258,,,594.475,229.276,,,,155.543,,,209.656,1074.291,,1515.153,1369.542,74.661,70.95,,250.0,0.0,,,,250.0,238.483,,,238.483,2003.636,250.0,250.0,,,,437.016,,252.432,,184.584,687.016,2690.652,0.0,157.543,157.543,0.0,0.0,2982.748,-270.029,2870.262,8.606,2878.868,5569.52,
06/30/2011,5717.001,516.728,516.728,0.0,1565.889,1565.889,,2251.595,,,,,299.079,,,299.079,4633.291,486.283,1246.083,-759.8,,,597.427,227.935,,,,151.042,,,218.45,1083.71,,1596.316,1492.041,33.52,70.755,,250.0,0.0,,,,250.0,261.099,,,261.099,2107.415,250.0,250.0,,,,428.29,,243.928,,184.362,678.29,2785.705,,156.767,156.767,0.0,0.0,3023.737,-258.48,2922.024,9.272,2931.296,5717.001,
09/30/2011,5784.718,534.801,534.801,0.0,1531.046,1531.046,,2250.309,,,,,330.157,,,330.157,4646.313,479.547,1210.006,-730.459,,,658.858,277.924,,,,153.319,,,227.615,1138.405,,1702.272,1587.326,44.812,70.134,,250.0,0.0,,,,250.0,288.388,,,288.388,2240.66,250.0,250.0,,,,402.667,,212.876,,189.791,652.667,2893.327,0.0,155.653,155.653,0.0,0.0,3051.467,-325.392,2881.728,9.663,2891.391,5784.718,
12/31/2011,6202.774,525.054,525.054,0.0,1461.011,1461.011,0.0,2440.111,,,,,328.534,0.0,,328.534,4754.71,500.204,1232.594,-732.39,0.0,,947.86,279.775,0.0,0.0,,261.608,4.374,,402.103,1448.064,,2012.548,1440.762,21.081,70.021,480.684,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,2012.548,500.0,500.0,,,,936.635,0.0,493.721,,442.914,1436.635,3449.183,0.0,155.651,155.651,0.0,0.0,3070.394,-482.038,2744.007,9.584,2753.591,6202.774,
03/31/2012,6095.829,424.424,424.424,0.0,1605.469,1605.469,,2264.398,,,,,307.255,,,307.255,4601.546,500.845,1243.655,-742.81,,,993.438,292.893,,,,246.59,,,453.955,1494.283,,1723.308,1559.874,86.266,77.168,,,,,,,,208.061,,,208.061,1931.369,500.0,500.0,,,,770.466,,487.932,,282.534,1270.466,3201.835,0.0,155.91,155.91,0.0,0.0,3182.118,-453.519,2884.509,9.485,2893.994,6095.829,
06/30/2012,6184.929,171.577,171.577,0.0,1605.696,1605.696,,2333.592,,,,,312.51,,,312.51,4423.375,567.013,1359.229,-792.216,,,1194.541,498.288,,,,240.261,,,455.992,1761.554,,1709.565,1599.695,32.789,77.081,,,,,,,,268.691,,,268.691,1978.256,500.0,500.0,,,,774.851,,485.317,,289.534,1274.851,3253.107,,155.101,155.100768,0.000232,0.0,3225.152,-458.444,2921.809,10.013,2931.822,6184.929,
09/30/2012,6445.882,398.118,398.118,0.0,1606.297,1606.297,,2351.321,,,,,308.839,,,308.839,4664.575,560.9,1323.395,-762.495,,,1220.407,504.192,,,,232.845,,,483.37,1781.307,,1857.749,1754.253,26.682,76.814,,,,,,,,243.868,,,243.868,2101.617,500.0,500.0,,,,778.096,,476.108,,301.988,1278.096,3379.713,0.0,155.131,155.131,0.0,0.0,3321.517,-420.845,3055.803,10.366,3066.169,6445.882,
12/31/2012,6807.061,403.095,403.095,0.0,1490.028,1490.028,,2602.56,,,,,324.448,0.0,,324.448,4820.131,566.365,1326.005,-759.64,206.487,206.487,1214.078,497.839,0.0,497.839,198.886,279.463,4.021,,233.869,1986.93,,2237.638,1681.9,4.354,76.641,474.743,250.0,0.0,0.0,0.0,,250.0,0.0,0.0,0.0,0.0,2487.638,250.0,250.0,0.0,0.0,,1061.244,0.0,572.988,,488.256,1311.244,3798.882,0.0,154.841,154.841,0.0,0.0,3344.538,-501.492,2997.887,10.292,3008.179,6807.061,
03/31/2013,7338.462,841.894,841.894,0.0,1624.954,1624.954,,2560.077,,,,,324.679,,,324.679,5351.604,581.279,1354.654,-773.375,,,1405.579,492.756,,,,273.488,,,639.335,1986.858,,1952.368,1800.726,68.375,83.267,,664.742,0.0,,,,664.742,406.204,,,406.204,3023.314,250.0,250.0,,,,990.705,,505.543,,485.162,1240.705,4264.019,0.0,154.966,154.966,0.0,0.0,3407.317,-497.934,3064.349,10.094,3074.443,7338.462,
06/30/2013,7660.313,196.77,196.77,0.0,1759.176,1759.176,0.0,2799.15,,,,,352.645,,,352.645,5107.741,642.955,1432.916,-789.961,0.0,,1909.617,1270.447,,,,179.85,,,459.32,2552.572,,2159.15,2064.878,10.865,83.407,,650.102,0.0,,,,650.102,513.695,,,513.695,3322.947,250.0,250.0,,,,1001.227,,494.572,,506.655,1251.227,4574.174,0.0,154.859,154.859,0.0,0.0,3521.735,-600.223,3076.371,9.768,3086.139,7660.313,
09/30/2013,7943.903,320.87,320.87,0.0,1759.517,1759.517,,2832.108,,,,,382.98,,,382.98,5295.475,648.503,1463.213,-814.71,,,1999.925,1280.182,,,,257.571,,,462.172,2648.428,,2315.348,2213.19,19.176,82.982,,583.896,0.0,,,,583.896,554.85,,,554.85,3454.094,250.0,250.0,,,,1086.634,,481.333,90.584,514.717,1336.634,4790.728,0.0,154.357,154.357,0.0,0.0,3570.356,-581.652,3143.061,10.114,3153.175,7943.903,
12/31/2013,7680.297,196.893,196.893,0.0,1664.819,1664.819,,2946.021,,,,,413.758,0.0,,413.758,5221.491,670.061,1477.497,-807.436,28.76,28.76,1759.985,1289.356,789.971,499.385,126.922,97.555,41.919,,204.233,2458.806,,2918.386,2269.671,9.237,82.746,556.732,264.658,0.0,0.0,0.0,,264.658,0.0,0.0,0.0,0.0,3183.044,500.0,500.0,0.0,0.0,,638.485,0.0,140.171,83.316,414.998,1138.485,4321.529,0.0,168.708,153.773,14.935,0.0,3578.021,-397.655,3349.074,9.694,3358.768,7680.297,
03/31/2014,7982.374,103.472,103.472,0.0,1828.309,1828.309,,2974.306,,,,,440.344,,,440.344,5346.431,664.689,1497.999,-833.31,,,1971.254,1409.812,848.682,561.13,,92.539,,,468.903,2635.943,,2500.43,2335.327,76.682,88.421,,399.756,0.0,,,,399.756,522.552,,,522.552,3422.738,500.0,500.0,,,,648.427,,137.638,87.726,423.063,1148.427,4571.165,0.0,170.882,153.604,17.278,0.0,3624.642,-393.762,3401.762,9.447,3411.209,7982.374,
06/30/2014,8251.548,152.863,152.863,0.0,1909.268,1909.268,0.0,2987.143,,,,,463.087,,,463.087,5512.361,661.304,1521.737,-860.433,0.0,,2077.883,1432.862,870.216,562.646,,89.196,,,555.825,2739.187,,2600.42,2489.57,22.639,88.211,,306.358,0.0,,,,306.358,600.076,,,600.076,3506.854,500.0,500.0,,,,707.2,,137.616,85.584,484.0,1207.2,4714.054,0.0,175.123,153.306,21.817,0.0,3703.462,-351.415,3527.17,10.324,3537.494,8251.548,
09/30/2014,8341.457,135.537,135.537,0.0,1976.056,1976.056,,3014.102,,,,,459.682,,,459.682,5585.377,662.253,1525.897,-863.644,,,2093.827,1444.356,869.219,575.137,,90.539,,,558.932,2756.08,,2661.58,2549.193,24.481,87.906,,335.394,0.0,,,,335.394,638.808,,,638.808,3635.782,500.0,500.0,,,,697.527,,135.407,79.69,482.43,1197.527,4833.309,0.0,179.222,152.857,26.365,0.0,3764.807,-446.854,3497.175,10.973,3508.148,8341.457,
12/31/2014,8246.238,137.73,137.73,0.0,1872.365,1872.365,0.0,3043.848,,,,,538.582,0.0,,538.582,5592.525,670.102,1539.185,-869.083,29.139,29.139,1954.472,1386.59,839.075,547.515,188.849,145.331,4.247,,229.455,2653.713,,3318.649,2554.759,,88.039,675.851,265.466,0.0,0.0,0.0,,265.466,0.0,0.0,0.0,0.0,3584.115,500.0,500.0,0.0,0.0,,849.759,0.0,329.531,72.479,447.749,1349.759,4933.874,0.0,179.527,153.113,26.414,0.0,3841.932,-720.211,3301.248,11.116,3312.364,8246.238,
03/31/2015,8238.355,166.495,166.495,0.0,1978.233,1978.233,,3007.295,,,,,482.676,,,482.676,5634.699,646.116,1521.105,-874.989,,,1957.54,1346.336,818.473,527.863,,144.112,,,467.092,2603.656,,2728.814,2608.491,26.479,93.844,,393.697,0.0,,,,393.697,636.85,,,636.85,3759.361,500.0,500.0,,,,787.952,,275.47,67.672,444.81,1287.952,5047.313,0.0,181.904,152.325,29.579,0.0,3825.716,-827.682,3179.938,11.104,3191.042,8238.355,
06/30/2015,8413.633,223.84,223.84,0.0,2008.445,2008.445,0.0,3025.165,,,,,506.07,,,506.07,5763.52,640.534,1536.812,-896.278,0.0,,2009.579,1382.766,845.91,536.856,,139.928,,,486.885,2650.113,,2838.009,2743.444,1.069,93.496,,350.0,0.0,,,,350.0,679.613,,,679.613,3867.622,500.0,500.0,,,,790.513,,261.783,68.428,460.302,1290.513,5158.135,0.0,186.018,151.709,34.309,0.0,3867.298,-809.501,3243.815,11.683,3255.498,8413.633,
09/30/2015,8203.128,199.294,199.294,0.0,1963.158,1963.158,0.0,2967.724,,,,,493.306,,,493.306,5623.482,628.461,1528.388,-899.927,0.0,,1951.185,1328.431,815.473,512.958,,136.618,,,486.136,2579.646,,2950.57,2851.022,6.643,92.905,,125.0,0.0,,,,125.0,688.498,,,688.498,3764.068,500.0,500.0,,,,768.036,,248.709,62.419,456.908,1268.036,5032.104,0.0,189.969,150.763,39.206,0.0,3883.403,-914.586,3158.786,12.238,3171.024,8203.128,
12/31/2015,8144.771,211.631,211.631,0.0,1822.419,1822.419,0.0,2999.966,,,,,521.3,0.0,,521.3,5555.316,648.217,1551.134,-902.917,28.351,28.351,1912.887,1361.795,840.582,521.213,187.716,118.525,3.336,,241.515,2589.455,,3062.386,2821.526,,92.595,148.265,375.0,0.0,0.0,0.0,,375.0,503.268,0.0,0.0,503.268,3940.654,250.0,250.0,0.0,0.0,,794.875,0.0,284.235,50.684,459.956,1044.875,4985.529,0.0,191.434,150.081,41.353,0.0,3885.751,-930.618,3146.567,12.675,3159.242,8144.771,
03/31/2016,8450.527,205.135,205.135,0.0,1981.651,1981.651,,3074.641,,,,,508.841,,,508.841,5770.268,648.204,1583.7,-935.496,,,2032.055,1412.985,877.282,535.703,,114.917,,,504.153,2680.259,,3105.794,2961.318,46.137,98.339,,450.0,0.0,,,,450.0,656.132,,,656.132,4211.926,250.0,250.0,,,,744.889,,231.652,50.736,462.501,994.889,5206.815,0.0,194.667,149.623,45.044,0.0,3899.582,-862.519,3231.73,11.982,3243.712,8450.527,
06/30/2016,8634.109,233.627,233.627,0.0,2031.094,2031.094,0.0,3062.673,,,,,538.748,,,538.748,5866.142,685.385,1643.6,-958.215,0.0,,2082.582,1478.298,903.545,574.753,,112.316,,,491.968,2767.967,,3202.195,3075.769,28.451,97.975,,525.0,0.0,,,,525.0,678.975,,,678.975,4406.17,250.0,250.0,,,,727.71,,217.052,51.708,458.95,977.71,5383.88,0.0,199.009,148.914,50.095,0.0,3920.775,-882.165,3237.619,12.61,3250.229,8634.109,
09/30/2016,8749.372,225.177,225.177,0.0,2032.548,2032.548,0.0,3146.157,,,,,504.6,,,504.6,5908.482,688.851,1651.331,-962.48,0.0,,2152.039,1550.435,950.305,600.13,,109.679,,,491.925,2840.89,,3229.987,3099.438,32.594,97.955,,475.0,0.0,,,,475.0,696.544,,,696.544,4401.531,300.0,300.0,,,,712.547,,202.131,51.472,458.944,1012.547,5414.078,0.0,203.738,148.737,55.001,0.0,3983.984,-865.51,3322.212,13.082,3335.294,8749.372,
12/31/2016,8859.4,242.879,242.879,0.0,1938.562,1938.562,0.0,3210.32,,,,,556.67,0.0,,556.67,5948.431,728.124,1689.123,-960.999,28.793,28.793,2154.052,1574.663,956.153,618.51,194.383,132.652,6.721,0.0,245.633,2910.969,,3321.637,3081.111,,97.584,142.942,325.0,0.0,0.0,0.0,,325.0,597.513,0.0,0.0,597.513,4244.15,550.0,550.0,0.0,0.0,,857.894,0.0,341.51,48.326,468.058,1407.894,5652.044,0.0,205.015,148.41,56.605,0.0,4001.734,-1013.021,3193.728,13.628,3207.356,8859.4,
03/31/2017,9166.826,177.917,177.917,0.0,2084.871,2084.871,0.0,3287.042,,,,,644.232,,,644.232,6194.062,737.206,1719.107,-981.901,0.0,,2235.558,1608.466,985.355,623.111,,129.539,,,497.553,2972.764,,3396.079,3230.985,65.27,99.824,,475.0,0.0,,,,475.0,708.754,,,708.754,4579.833,550.0,550.0,,,,804.649,,287.589,49.328,467.732,1354.649,5934.482,0.0,205.058,147.394,57.664,0.0,3964.184,-950.269,3218.973,13.371,3232.344,9166.826,
06/30/2017,9412.144,203.145,203.145,0.0,2169.97,2169.97,0.0,3330.189,,,,,598.112,,,598.112,6301.416,740.776,1745.807,-1005.031,0.0,,2369.952,1677.748,1030.659,647.089,,126.299,,,565.905,3110.728,,3430.378,3302.969,28.3,99.109,,580.0,0.0,,,,580.0,790.789,,,790.789,4801.167,550.0,550.0,,,,759.634,,272.394,48.256,438.984,1309.634,6110.801,0.0,208.44,146.831,61.609,0.0,4001.073,-921.389,3288.124,13.219,3301.343,9412.144,
