Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2005,1271.132,420.726,420.726,0.0,456.415,456.415,,0.0,0.0,0.0,0.0,0.0,101.401,,,,978.542,100.122,468.351,-368.229,0.0,192.468,168.733,168.733,0.0,,23.735,292.59,,83.935,83.935,,,0.352,0.352,0.0,0.0,,,266.544,,,266.544,350.831,2.715,2.715,0.0,0.0,,2.949,,,,,2.949,5.664,356.495,0.0,797.031,,,0,163.553,-45.947,914.637,0.0,914.637,1271.132,
12/31/2005,1318.686,458.358,458.358,0.0,451.26,451.26,,0.0,0.0,0.0,0.0,0.0,107.29,,,,1016.908,110.515,490.144,-379.629,0.0,191.263,165.857,164.131,1.726,,25.406,301.778,,89.133,89.133,,,0.356,0.356,0.0,0.0,,,247.212,,,247.212,336.701,2.698,2.698,0.0,0.0,,8.414,,,,,8.414,11.112,347.813,0.0,876.014,,,0,156.05,-61.191,970.873,0.0,970.873,1318.686,
03/31/2006,1375.877,472.652,472.652,0.0,480.333,480.333,,0.0,0.0,0.0,0.0,0.0,103.127,,,,1056.112,119.088,511.726,-392.638,0.0,200.677,172.017,170.408,1.609,,28.66,319.765,,88.847,88.847,,,0.361,,,,,,273.833,,,273.833,363.041,4.168,,,,,8.78,,,,,8.78,12.948,375.989,0.0,856.211,,,0,117.203,26.474,999.888,0.0,999.888,1375.877,
06/30/2006,1483.129,528.457,528.457,0.0,509.509,509.509,,0.0,0.0,0.0,0.0,0.0,110.167,,,,1148.133,124.133,532.867,-408.734,0.0,210.863,178.421,171.206,7.215,,32.442,334.996,,88.868,88.868,,,0.086,,,,,,318.381,,,318.381,407.335,4.206,,,,,8.945,,,,,8.945,13.151,420.486,0.0,925.943,,,0,97.802,38.898,1062.643,0.0,1062.643,1483.129,
09/30/2006,1432.243,431.657,431.657,0.0,536.629,536.629,,0.0,0.0,0.0,0.0,0.0,121.421,,,,1089.707,130.05,552.326,-422.276,0.0,212.486,180.204,171.229,8.975,,32.282,342.536,,99.276,99.276,,,0.359,,,,,,333.017,,,333.017,432.652,3.918,,,,,8.97,,,,,8.97,12.888,445.54,0.0,947.08,,,0,1.642,37.981,986.703,0.0,986.703,1432.243,
12/31/2006,1459.021,447.479,447.479,0.0,531.824,531.824,,0.0,0.0,0.0,0.0,0.0,133.052,,,,1112.355,132.081,569.531,-437.45,0.0,214.585,178.665,177.125,1.54,,35.92,346.666,,99.484,99.484,,,0.363,0.363,0.0,0.0,,,302.893,,,302.893,402.74,3.831,3.831,0.0,0.0,,9.779,,,,,9.779,13.61,416.35,0.0,1004.094,,,0,0.0,38.577,1042.671,0.0,1042.671,1459.021,
03/31/2007,1489.365,449.902,449.902,0.0,561.112,561.112,,0.0,0.0,0.0,0.0,0.0,123.992,,,,1135.006,140.334,591.298,-450.964,0.0,214.025,178.547,177.28,1.267,,35.478,354.359,,105.889,105.889,,,0.367,,,,,,323.768,,,323.768,430.024,3.825,,,,,10.913,,,,,10.913,14.738,444.762,0.0,1003.064,,,0,,41.539,1044.603,0.0,1044.603,1489.365,
06/30/2007,1497.9,389.6,389.6,0.0,591.573,591.573,,0.0,0.0,0.0,0.0,0.0,136.413,,,,1117.586,146.997,614.975,-467.978,0.0,233.317,201.065,195.497,5.568,,32.252,380.314,,116.053,116.053,,,0.361,,,,,,359.919,,,359.919,476.333,3.663,,,,,12.341,,,,,12.341,16.004,492.337,0.0,953.178,,,0,,52.385,1005.563,0.0,1005.563,1497.9,
09/30/2007,1487.523,328.657,328.657,0.0,628.254,628.254,,0.0,0.0,0.0,0.0,0.0,143.179,,,,1100.09,148.637,634.666,-486.029,0.0,238.796,195.666,190.839,4.827,,43.13,387.433,,119.05,119.05,,,0.366,,,,,,369.106,,,369.106,488.522,3.748,,,,,12.011,,,,,12.011,15.759,504.281,0.0,917.164,,,0,,66.078,983.242,0.0,983.242,1487.523,
12/31/2007,1450.298,310.0,310.0,0.0,593.169,593.169,,0.0,0.0,0.0,0.0,0.0,156.469,,,,1059.638,152.311,653.986,-501.675,0.0,238.349,195.143,191.068,4.075,,43.206,390.66,,108.07,108.07,,,0.37,0.37,0.0,0.0,,,339.512,,,339.512,447.952,3.753,3.753,0.0,0.0,,14.544,,,,,14.544,18.297,466.249,0.0,915.196,,,0,0.0,68.853,984.049,0.0,984.049,1450.298,
03/31/2008,1526.358,356.064,356.064,0.0,622.619,622.619,,0.0,0.0,0.0,0.0,0.0,154.571,,,,1133.254,150.494,670.282,-519.788,0.0,242.61,194.485,190.779,3.706,,48.125,393.104,,113.269,113.269,,,0.375,,,,,,368.151,,,368.151,481.795,3.644,,,,,13.622,,,,,13.622,17.266,499.061,0.0,952.31,,,0,,74.987,1027.297,0.0,1027.297,1526.358,
06/30/2008,1551.549,357.047,357.047,0.0,631.318,631.318,,0.0,0.0,0.0,0.0,0.0,166.629,,,,1154.994,153.087,684.577,-531.49,0.0,243.468,193.963,190.875,3.088,,49.505,396.555,,127.972,127.972,,,0.101,,,,,,387.753,,,387.753,515.826,3.633,,,,,14.064,,,,,14.064,17.697,533.523,0.0,941.415,,,0,,76.611,1018.026,0.0,1018.026,1551.549,
09/30/2008,1523.95,373.692,373.692,0.0,586.762,586.762,,0.0,0.0,0.0,0.0,0.0,171.857,,,,1132.311,148.785,690.195,-541.41,0.0,242.854,192.143,189.673,2.47,,50.711,391.639,,121.395,121.395,,,0.103,,,,,,345.997,,,345.997,467.495,3.541,,,,,13.864,,,,,13.864,17.405,484.9,0.0,964.753,,,0,23.574,50.723,1039.05,0.0,1039.05,1523.95,
12/31/2008,1411.85,354.756,354.756,0.0,484.808,484.808,,0.0,0.0,0.0,0.0,0.0,193.335,,,,1032.899,145.699,689.087,-543.388,0.0,233.252,189.382,187.53,1.852,,43.87,378.951,,111.645,111.645,,,0.105,,,,,,301.102,,,301.102,412.852,1.892,,,,,13.218,,,,,13.218,15.11,427.962,0.0,949.625,,,0,,34.263,983.888,0.0,983.888,1411.85,
03/31/2009,1345.117,359.309,359.309,0.0,412.115,412.115,0.0,0.0,0.0,0.0,0.0,0.0,199.344,,44.41,140.227,970.768,141.603,658.45,-516.847,0.0,232.746,188.336,187.102,1.234,,0.0,374.349,,365.104,,,365.104,0.107,0.0,,,,0.107,0.0,,,0.0,365.211,1.865,1.865,,,,13.609,,,,,13.609,15.474,380.685,0.0,939.398,0.152,939.246,0,,25.034,964.432,0.0,964.432,1345.117,
06/30/2009,1323.811,385.818,385.818,0.0,374.02,374.02,0.0,0.0,0.0,0.0,0.0,0.0,192.65,,44.635,133.286,952.488,137.287,646.827,-509.54,0.0,234.036,189.401,188.447,0.954,,0.0,371.323,,346.528,,,346.528,0.109,0.0,,,,0.109,0.0,,,0.0,346.637,1.836,1.836,,,,14.169,,,,,14.169,16.005,362.642,0.0,919.509,0.152,919.357,0,,41.66,961.169,0.0,961.169,1323.811,
09/30/2009,1326.244,407.641,407.641,0.0,364.533,364.533,0.0,0.0,0.0,0.0,0.0,0.0,189.378,,45.15,131.466,961.552,129.744,644.983,-515.239,0.0,234.948,189.798,189.125,0.673,,0.0,364.692,,361.987,,,361.987,0.111,0.0,,,,0.111,0.0,,,0.0,362.098,1.808,1.808,,,,14.34,,,,,14.34,16.148,378.246,0.0,897.078,0.151,896.927,0,,50.92,947.998,0.0,947.998,1326.244,
12/31/2009,1283.535,365.794,365.794,0.0,362.392,362.392,0.0,0.0,0.0,0.0,0.0,0.0,194.448,0.0,46.515,142.805,922.634,124.658,616.684,-492.026,0.0,236.243,189.728,189.336,0.392,,0.0,360.901,,366.855,,,366.855,0.113,0.0,0.0,0.0,,0.113,0.0,0.0,0.0,0.0,366.968,1.779,1.779,0.0,0.0,,14.978,0.0,0.0,0.0,0.0,14.978,16.757,383.725,0.0,854.23,0.149,854.081,0,0.0,45.58,899.81,0.0,899.81,1283.535,
03/31/2010,1271.045,349.364,349.364,0.0,373.481,373.481,0.0,0.0,0.0,0.0,0.0,0.0,183.607,,58.207,128.489,906.452,116.968,620.774,-503.806,0.0,247.625,189.418,189.295,0.123,,0.0,364.593,,346.484,,1.885,344.599,0.116,0.0,,,,0.116,0.0,,,0.0,346.6,1.749,1.749,,,,25.927,,,,,25.927,27.676,374.276,,856.112,0.15,855.962,0,,40.657,896.769,0.0,896.769,1271.045,
06/30/2010,1214.27,290.044,290.044,0.0,384.642,384.642,0.0,0.0,0.0,0.0,0.0,0.0,222.937,,19.639,128.779,897.623,108.318,588.873,-480.555,0.0,208.329,188.69,188.613,0.077,,0.0,316.647,,357.541,,1.597,355.944,0.118,0.0,,,,0.118,0.0,,,0.0,357.659,1.719,1.719,,,,26.071,,,,,26.071,27.79,385.449,0.0,797.917,0.148,797.769,0,,30.904,828.821,0.0,828.821,1214.27,
09/30/2010,1284.232,311.056,311.056,0.0,427.77,427.77,0.0,0.0,0.0,0.0,0.0,0.0,231.849,,20.436,129.905,970.675,103.779,592.276,-488.497,0.0,209.778,189.342,189.311,0.031,,0.0,313.557,,404.6,,14.184,390.416,0.12,0.0,,,,0.12,0.0,,,0.0,404.72,1.688,1.688,,,,27.486,,,,,27.486,29.174,433.894,0.0,802.91,0.147,802.763,0,,47.428,850.338,0.0,850.338,1284.232,
12/31/2010,1273.984,315.137,315.137,0.0,423.175,423.175,0.0,0.0,0.0,0.0,0.0,0.0,233.548,0.0,,141.461,971.86,103.651,594.862,-491.211,0.0,198.473,190.006,189.787,0.219,,8.467,302.124,,408.337,,,408.337,0.123,0.0,0.0,0.0,,0.123,0.0,0.0,0.0,0.0,408.46,1.656,1.656,0.0,0.0,,29.497,0.0,0.0,0.0,0.0,29.497,31.153,439.613,0.0,787.251,0.146,787.105,0,0.0,47.12,834.371,0.0,834.371,1273.984,
03/31/2011,1290.595,281.83,281.83,0.0,466.54,466.54,0.0,0.0,0.0,0.0,0.0,0.0,236.271,,9.296,137.657,984.641,106.097,606.431,-500.334,0.0,199.857,190.561,190.381,0.18,0.0,0.0,305.954,,420.315,,11.517,408.798,0.123,0.0,,,,0.123,0.0,,,0.0,420.438,1.626,1.626,,,,28.572,,,,,28.572,30.198,450.636,0.0,785.406,0.147,785.259,0,,54.553,839.959,0.0,839.959,1290.595,
06/30/2011,1301.781,261.071,261.071,0.0,495.381,495.381,0.0,0.0,0.0,0.0,0.0,0.0,238.658,,8.741,139.59,995.11,107.3,613.953,-506.653,0.0,199.371,190.63,190.489,0.141,,0.0,306.671,,453.109,,18.483,434.626,0.119,0.0,,,,0.119,0.0,,,0.0,453.228,1.6,1.6,,,,30.323,,,,,30.323,31.923,485.151,0.0,758.496,0.145,758.351,0,,58.134,816.63,0.0,816.63,1301.781,
09/30/2011,1308.535,242.726,242.726,0.0,516.047,516.047,0.0,0.0,0.0,0.0,0.0,0.0,246.219,,7.639,141.163,1004.992,106.424,613.204,-506.78,0.0,197.119,189.48,189.386,0.094,,0.0,303.543,,483.283,,19.983,463.3,0.115,0.0,,,,0.115,0.0,,,0.0,483.398,1.572,1.572,,,,31.615,,,,,31.615,33.187,516.585,0.0,748.427,0.143,748.284,0,,43.523,791.95,0.0,791.95,1308.535,
12/31/2011,1311.836,279.336,279.336,0.0,493.327,493.327,0.0,0.0,0.0,0.0,0.0,0.0,234.015,0.0,,145.437,1006.678,107.972,610.494,-502.522,0.0,197.186,189.473,189.423,0.05,,7.713,305.158,,472.89,,,472.89,0.111,0.0,0.0,0.0,,0.111,0.0,0.0,0.0,0.0,473.001,1.545,1.545,0.0,0.0,,36.785,0.0,0.0,0.0,0.0,36.785,38.33,511.331,0.0,759.618,0.142,759.476,0,0.0,40.887,800.505,0.0,800.505,1311.836,
03/31/2012,1308.637,244.453,244.453,0.0,523.453,523.453,0.0,0.0,0.0,0.0,0.0,0.0,238.643,,,149.781,1006.549,104.486,622.273,-517.787,0.0,197.602,189.875,189.848,0.027,,7.727,302.088,,454.799,,13.776,441.023,0.112,0.0,,,,0.112,0.0,,,0.0,454.911,1.516,1.516,,,,36.53,,,,,36.53,38.046,492.957,0.0,770.721,0.142,770.579,0,,44.959,815.68,0.0,815.68,1308.637,
06/30/2012,1344.399,258.578,258.578,0.0,531.848,531.848,0.0,0.0,0.0,0.0,0.0,0.0,250.238,,,148.602,1040.664,105.504,631.413,-525.909,0.0,198.231,190.955,190.388,0.567,,7.276,303.735,,496.203,,25.728,470.475,0.114,0.0,,,,0.114,0.0,,,0.0,496.317,1.487,1.487,,,,37.235,,,,,37.235,38.722,535.039,0.0,770.853,0.142,770.711,0,,38.507,809.36,0.0,809.36,1344.399,
09/30/2012,1406.707,289.428,289.428,0.0,556.59,556.59,0.0,0.0,0.0,0.0,0.0,0.0,258.806,,,151.835,1104.824,105.184,641.367,-536.183,0.0,196.699,191.39,190.924,0.466,,5.309,301.883,,532.525,,24.319,508.206,0.117,0.0,,,,0.117,0.0,,,0.0,532.642,1.458,1.458,,,,36.735,,,,,36.735,38.193,570.835,0.0,784.468,0.141,784.327,0,8.685,42.719,835.872,0.0,835.872,1406.707,
12/31/2012,1381.271,287.635,287.635,0.0,512.852,512.852,0.0,0.0,0.0,0.0,0.0,0.0,264.198,0.0,,161.205,1064.685,107.68,651.815,-544.135,0.0,208.906,203.595,201.339,2.256,,5.311,316.586,,501.52,,,501.52,0.117,0.0,0.0,0.0,,0.117,0.0,0.0,0.0,0.0,501.637,1.428,1.428,0.0,0.0,,36.195,0.0,0.0,0.0,0.0,36.195,37.623,539.26,0.0,798.232,0.139,798.093,0,0.0,43.779,842.011,0.0,842.011,1381.271,
03/31/2013,1387.745,225.351,225.351,0.0,547.5,547.5,0.0,0.0,0.0,0.0,0.0,0.0,303.55,0.0,,199.325,1076.401,103.374,649.963,-546.589,0.0,207.97,202.657,200.835,1.822,,5.313,311.344,,497.27,,25.869,471.401,1.811,0.0,,,,1.811,0.0,0.0,0.0,0.0,499.081,1.397,1.397,,,,32.743,0.0,0.0,0.0,0.0,32.743,34.14,533.221,0.0,816.516,0.14,816.376,0,0.0,38.008,854.524,0.0,854.524,1387.745,
06/30/2013,1428.324,246.971,246.971,0.0,557.311,557.311,0.0,0.0,0.0,0.0,0.0,0.0,314.817,,,204.291,1119.099,101.942,646.451,-544.509,0.0,207.283,201.911,200.522,1.389,,5.372,309.225,,534.773,,15.44,519.333,0.122,0.0,,,,0.122,0.0,,,0.0,534.895,1.365,1.365,,,,30.313,,,,,30.313,31.678,566.573,0.0,829.174,0.139,829.035,0,0.059,32.518,861.751,0.0,861.751,1428.324,
09/30/2013,1474.704,279.747,279.747,0.0,566.077,566.077,0.0,0.0,0.0,0.0,0.0,0.0,320.39,,,207.109,1166.214,102.801,658.761,-555.96,0.0,205.689,201.978,201.022,0.956,,3.711,308.49,,551.803,,9.817,541.986,0.125,0.0,,,,0.125,0.0,,,0.0,551.928,1.333,1.333,,,,22.659,,,,,22.659,23.992,575.92,0.0,847.856,0.138,847.718,0,11.635,39.293,898.784,0.0,898.784,1474.704,
12/31/2013,1490.271,275.764,275.764,0.0,551.905,551.905,0.0,0.0,0.0,0.0,0.0,0.0,344.859,0.0,,231.978,1172.528,112.644,678.855,-566.211,0.0,205.099,201.389,200.833,0.556,,3.71,317.743,,535.725,,,535.725,0.128,0.0,0.0,0.0,,0.128,0.0,0.0,0.0,0.0,535.853,1.3,1.3,0.0,0.0,,33.475,0.0,0.0,0.0,0.0,33.475,34.775,570.628,0.0,868.257,0.137,868.12,0,13.315,38.071,919.643,0.0,919.643,1490.271,
03/31/2014,1503.331,267.737,267.737,0.0,587.249,587.249,0.0,0.0,0.0,0.0,0.0,0.0,332.331,,,220.765,1187.317,111.587,686.528,-574.941,0.0,204.427,200.718,200.496,0.222,,3.709,316.014,,537.415,,7.242,530.173,0.131,0.0,,,,0.131,0.0,,,0.0,537.546,1.266,1.266,,,,32.373,,,,,32.373,33.639,571.185,0.0,886.833,0.137,886.696,0,6.837,38.476,932.146,0.0,932.146,1503.331,
06/30/2014,1588.445,307.778,307.778,0.0,617.2,617.2,0.0,0.0,0.0,0.0,0.0,0.0,348.941,,,230.298,1273.919,109.918,681.918,-572.0,0.0,204.608,200.889,200.889,0.0,,3.719,314.526,,580.756,,10.674,570.082,0.134,0.0,,,,0.134,0.0,,,0.0,580.89,1.231,1.231,,,,30.763,,,,,30.763,31.994,612.884,0.0,899.768,0.137,899.631,0,35.436,40.357,975.561,0.0,975.561,1588.445,
09/30/2014,1627.013,290.876,290.876,0.0,657.105,657.105,0.0,0.0,0.0,0.0,0.0,0.0,366.524,,,239.63,1314.505,109.708,683.693,-573.985,0.0,202.8,200.074,200.074,0.0,,2.726,312.508,,623.768,,13.06,610.708,0.137,0.0,,,,0.137,0.0,,,0.0,623.905,1.196,1.196,,,,29.329,,,,,29.329,30.525,654.43,0.0,913.114,0.136,912.978,0,34.393,25.076,972.583,0.0,972.583,1627.013,
12/31/2014,1647.267,287.119,287.119,0.0,657.676,657.676,0.0,0.0,0.0,0.0,0.0,0.0,378.488,0.0,,245.337,1323.283,121.754,700.366,-578.612,0.0,202.23,199.488,199.488,0.0,,2.742,323.984,,623.222,,,623.222,0.14,0.0,0.0,0.0,,0.14,0.0,0.0,0.0,0.0,623.362,1.159,1.159,0.0,0.0,,42.888,0.0,0.0,0.0,0.0,42.888,44.047,667.409,0.0,928.292,0.135,928.157,0,36.836,14.73,979.858,0.0,979.858,1647.267,
03/31/2015,1637.286,260.885,260.885,0.0,661.251,661.251,0.0,0.0,0.0,0.0,0.0,0.0,394.153,,,265.183,1316.289,120.348,690.461,-570.113,0.0,200.649,198.26,198.26,0.0,,2.389,320.997,,607.562,,35.134,572.428,0.143,0.0,,,,0.143,0.0,,,0.0,607.705,1.123,1.123,,,,43.835,,,,,43.835,44.958,652.663,0.0,942.496,0.135,942.361,0,47.359,-5.232,984.623,0.0,984.623,1637.286,
06/30/2015,1723.2,313.131,313.131,0.0,687.029,687.029,0.0,0.0,0.0,0.0,0.0,0.0,397.274,,,260.235,1397.434,124.649,708.094,-583.445,0.0,201.117,198.713,198.713,0.0,,2.404,325.766,,663.653,,29.095,634.558,0.146,0.0,,,,0.146,0.0,,,0.0,663.799,1.085,1.085,,,,43.641,,,,,43.641,44.726,708.525,0.0,953.936,0.134,953.802,0,59.588,1.151,1014.675,0.0,1014.675,1723.2,
09/30/2015,1715.272,251.818,251.818,0.0,731.574,731.574,0.0,0.0,0.0,0.0,0.0,0.0,399.98,,,258.242,1383.372,129.229,717.958,-588.729,0.0,202.671,197.992,197.992,0.0,,4.679,331.9,,664.019,,20.113,643.906,0.15,0.0,,,,0.15,0.0,,,0.0,664.169,1.046,1.046,,,,43.581,,,,,43.581,44.627,708.796,0.0,964.974,0.133,964.841,0,47.729,-6.227,1006.476,0.0,1006.476,1715.272,
12/31/2015,1671.044,224.577,224.577,0.0,704.64,704.64,0.0,0.0,0.0,0.0,0.0,0.0,268.78,0.0,117.054,268.78,1197.997,142.906,726.567,-583.661,0.0,330.141,213.087,208.579,4.508,,0.0,473.047,,655.396,,2.506,652.89,0.153,0.0,0.0,0.0,,0.153,0.0,0.0,0.0,0.0,655.549,1.007,1.007,0.0,0.0,,10.707,0.0,0.0,0.0,0.0,10.707,11.714,667.263,0.0,979.608,0.131,979.477,0,34.467,-10.294,1003.781,0.0,1003.781,1671.044,
03/31/2016,1744.864,214.119,214.119,0.0,734.378,734.378,0.0,0.0,0.0,0.0,0.0,0.0,431.704,,,286.307,1380.201,147.934,745.288,-597.354,0.0,216.729,213.335,209.115,4.22,,3.394,364.663,,655.161,,43.419,611.742,0.156,0.0,,,,0.156,0.0,,,0.0,655.317,0.966,0.966,,,,43.628,,,,,43.628,44.594,699.911,0.0,989.556,0.131,989.425,0,57.705,-2.308,1044.953,0.0,1044.953,1744.864,
06/30/2016,1783.008,238.714,238.714,0.0,732.193,732.193,0.0,0.0,0.0,0.0,0.0,0.0,437.205,,,289.288,1408.112,157.17,765.494,-608.324,0.0,217.726,214.378,210.072,4.306,,3.348,374.896,,668.019,,9.9,658.119,0.16,0.0,,,,0.16,0.0,,,0.0,668.179,0.925,0.925,,,,44.396,,,,,44.396,45.321,713.5,0.0,1001.09,0.13,1000.96,0,74.919,-6.501,1069.508,0.0,1069.508,1783.008,
09/30/2016,1871.981,292.451,292.451,0.0,742.824,742.824,0.0,0.0,0.0,0.0,0.0,0.0,458.298,,,301.864,1493.573,161.215,782.877,-621.662,0.0,217.193,213.928,209.947,3.981,,3.265,378.408,,729.513,,12.014,717.499,0.163,0.0,,,,0.163,0.0,,,0.0,729.676,0.883,0.883,,,,46.492,,,,,46.492,47.375,777.051,0.0,1011.836,0.129,1011.707,0,90.333,-7.239,1094.93,0.0,1094.93,1871.981,
12/31/2016,1777.971,260.201,260.201,0.0,703.228,703.228,0.0,0.0,0.0,0.0,0.0,0.0,320.805,0.0,118.764,320.805,1284.234,161.509,789.242,-627.733,0.0,332.228,213.464,209.793,3.671,,0.0,493.737,,679.729,,5.141,674.588,0.167,0.0,0.0,0.0,,0.167,0.0,0.0,0.0,0.0,679.896,0.84,0.84,0.0,0.0,,10.636,0.0,,,,10.636,11.476,691.372,0.0,1022.539,0.128,1022.411,0,84.562,-20.502,1086.599,0.0,1086.599,1777.971,
03/31/2017,1775.21,260.143,260.143,0.0,700.419,700.419,0.0,0.0,0.0,0.0,0.0,0.0,335.36,,108.211,335.36,1295.922,157.782,798.538,-640.756,0.0,321.506,213.295,209.925,3.37,,0.0,479.288,,682.429,,18.221,664.208,0.171,0.0,,,,0.171,0.0,,,0.0,682.6,0.795,0.795,,,,10.872,,,,,10.872,11.667,694.267,0.0,1032.394,0.127,1032.267,0,64.187,-15.638,1080.943,0.0,1080.943,1775.21,
06/30/2017,1836.138,297.798,297.798,0.0,708.493,708.493,0.0,0.0,0.0,0.0,0.0,0.0,340.815,,118.821,340.815,1347.106,153.563,801.023,-647.46,0.0,335.469,216.648,210.393,6.255,,0.0,489.032,,719.268,,39.972,679.296,0.175,0.0,,,,0.175,0.0,,,0.0,719.443,0.75,0.75,,,,11.561,,,,,11.561,12.311,731.754,0.0,1043.263,0.126,1043.137,0,66.627,-5.506,1104.384,0.0,1104.384,1836.138,
09/30/2017,1932.852,348.336,348.336,0.0,737.901,737.901,0.0,0.0,0.0,0.0,0.0,0.0,351.086,,132.16,351.086,1437.323,146.607,805.086,-658.479,0.0,348.922,216.762,210.88,5.882,,0.0,495.529,,778.169,,23.906,754.263,0.179,0.0,,,,0.179,0.0,,,0.0,778.348,0.704,0.704,,,,13.982,,,,,13.982,14.686,793.034,0.0,1053.698,0.125,1053.573,0,84.416,1.704,1139.818,0.0,1139.818,1932.852,
12/31/2017,1867.454,294.753,294.753,0.0,732.405,732.405,0.0,0.0,0.0,0.0,0.0,0.0,404.711,0.0,74.867,404.711,1431.869,144.887,809.371,-664.484,0.0,290.698,215.831,210.885,4.946,,0.0,435.585,,747.713,,7.877,739.836,0.183,0.0,0.0,0.0,,0.183,0.0,0.0,0.0,0.0,747.896,0.657,0.657,0.0,0.0,,13.636,0.0,0.0,0.0,0.0,13.636,14.293,762.189,0.0,1064.725,0.124,1064.601,0,37.033,3.507,1105.265,0.0,1105.265,1867.454,
03/31/2018,1893.86,291.987,291.987,0.0,784.889,784.889,0.0,0.0,0.0,0.0,0.0,0.0,391.58,,73.182,391.58,1468.456,136.837,812.779,-675.942,0.0,288.567,215.385,210.832,4.553,,0.0,425.404,,764.253,,9.726,754.527,0.187,0.0,,,,0.187,0.0,,,0.0,764.44,0.608,0.608,,,,14.015,,,,,14.015,14.623,779.063,0.0,1075.28,0.124,1075.156,0,30.502,9.015,1114.797,0.0,1114.797,1893.86,
06/30/2018,1933.583,308.656,308.656,0.0,801.875,801.875,0.0,0.0,0.0,0.0,0.0,0.0,393.598,,85.067,393.598,1504.129,130.01,813.755,-683.745,0.0,299.444,214.377,210.387,3.99,,0.0,429.454,,808.685,,17.336,791.349,0.191,0.0,,,,0.191,0.0,,,0.0,808.876,0.559,0.559,,,,14.65,,,,,14.65,15.209,824.085,0.0,1086.667,0.122,1086.545,0,29.24,-6.409,1109.498,0.0,1109.498,1933.583,
09/30/2018,2034.907,361.74,361.74,0.0,834.347,834.347,0.0,0.0,0.0,0.0,0.0,0.0,416.313,,83.304,416.313,1612.4,125.175,822.371,-697.196,0.0,297.332,214.028,210.481,3.547,,0.0,422.507,,896.085,,9.932,886.153,0.195,0.0,,,,0.195,0.0,,,0.0,896.28,0.509,0.509,,,,18.876,,,,,18.876,19.385,915.665,0.0,1097.721,0.121,1097.6,0,31.313,-9.792,1119.242,0.0,1119.242,2034.907,
12/31/2018,1903.097,276.579,276.579,0.0,794.446,794.446,0.0,0.0,0.0,0.0,0.0,0.0,402.585,0.0,91.204,402.585,1473.61,125.176,834.232,-709.056,0.0,304.311,213.107,209.958,3.149,,0.0,429.487,,819.336,,12.536,806.8,0.2,0.0,0.0,0.0,,0.2,0.0,0.0,0.0,0.0,819.536,0.457,0.457,0.0,0.0,,19.906,0.0,0.0,0.0,0.0,19.906,20.363,839.899,0.0,1079.307,0.119,1079.188,0,0.0,-16.109,1063.198,0.0,1063.198,1903.097,
03/31/2019,2204.607,269.645,269.645,0.0,826.366,826.366,0.0,0.0,0.0,0.0,0.0,0.0,436.006,,85.477,436.006,1532.017,374.213,1090.462,-716.249,0.0,298.377,212.9,210.127,2.773,,0.0,672.59,,829.461,,27.394,802.067,71.269,0.0,71.065,,71.065,0.204,0.0,,,0.0,900.73,206.017,0.404,205.613,,205.613,20.831,,,,,20.831,226.848,1127.578,0.0,1090.55,0.118,1090.432,0,4.485,-18.006,1077.029,0.0,1077.029,2204.607,
06/30/2019,2239.419,269.44,269.44,0.0,842.294,842.294,0.0,0.0,0.0,0.0,0.0,0.0,453.185,,93.105,453.185,1564.919,368.694,1095.974,-727.28,0.0,305.806,212.701,210.249,2.452,,0.0,674.5,,839.126,,15.013,824.113,70.384,0.0,70.175,,70.175,0.209,0.0,,,0.0,909.51,200.187,0.35,199.837,,199.837,20.495,,,,,20.495,220.682,1130.192,0.0,1102.219,0.118,1102.101,0,22.868,-15.86,1109.227,0.0,1109.227,2239.419,
