Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2011,2876.1,774.8,760.0,14.8,489.8,489.8,0.0,0.0,0.0,0.0,0.0,0.0,159.8,44.6,11.5,,146.4,27.6,4.3,1424.4,326.8,585.0,-258.2,0.0,,1124.9,896.5,642.9,253.6,37.2,33.3,1451.7,,450.0,16.4,23.4,53.3,356.9,71.3,0.0,0.0,0.0,,71.3,612.7,97.7,4.5,49.6,0.0,1134.0,1172.5,1172.5,0.0,0.0,,667.5,11.8,187.5,316.4,1840.0,2974.0,0.0,397.9,3.4,394.5,-4635.5,4176.1,-107.5,-169.0,71.1,-97.9,2876.1,
03/31/2012,2994.4,828.0,814.7,13.3,589.2,589.2,0.0,0.0,0.0,0.0,0.0,0.0,109.4,49.5,8.2,,147.3,13.3,5.0,1526.6,324.8,599.1,-274.3,0.0,,1143.0,905.6,656.3,249.3,39.8,42.1,1467.8,,301.8,16.8,12.6,5.8,266.6,99.4,0.0,,,,99.4,610.3,95.9,3.6,60.8,0.0,1011.5,1137.4,1137.4,,,,684.9,7.0,192.6,325.0,1822.3,2833.8,0.0,360.4,3.4,357.0,-4549.0,4350.0,-78.7,82.7,77.9,160.6,2994.4,
06/30/2012,2963.9,839.5,824.1,15.4,530.5,530.5,0.0,0.0,0.0,0.0,0.0,0.0,149.4,39.0,13.5,,150.9,63.2,6.0,1519.4,317.4,604.0,-286.6,0.0,,1127.1,876.1,638.1,238.0,44.2,42.4,1444.5,,295.8,18.0,18.7,17.9,241.2,127.5,0.0,,,,127.5,571.9,94.6,,59.1,0.0,995.2,1110.8,1110.8,,,,679.1,8.0,189.1,328.3,1789.9,2785.1,0.0,371.2,3.4,367.8,-4637.6,4486.3,-120.8,99.1,79.7,178.8,2963.9,
09/30/2012,3662.3,1541.2,1518.5,22.7,549.6,549.6,0.0,0.0,0.0,0.0,0.0,0.0,115.0,36.3,18.4,,156.8,22.2,8.4,2205.8,315.6,613.5,-297.9,0.0,,1140.9,879.6,646.3,233.3,40.9,45.2,1456.5,,358.9,14.6,22.9,9.5,311.9,95.6,0.0,,,,95.6,528.4,92.9,,52.5,0.0,982.9,1611.9,1611.9,,,,676.2,9.5,194.5,326.8,2288.1,3271.0,0.0,378.9,3.4,375.5,-4615.6,4634.1,-85.8,311.6,79.7,391.3,3662.3,
12/31/2012,3960.9,1773.3,1755.4,17.9,621.8,621.8,0.0,0.0,0.0,0.0,0.0,0.0,130.6,47.3,13.8,,168.5,31.8,11.4,2525.7,307.1,621.4,-314.3,0.0,,1128.1,863.6,637.1,226.5,38.3,43.9,1435.2,,552.9,14.3,56.1,71.1,411.4,63.8,0.0,0.0,0.0,,63.8,548.2,94.9,,58.1,0.0,1164.9,1607.4,1607.4,0.0,0.0,,719.7,10.6,213.3,342.8,2327.1,3492.0,0.0,368.5,3.4,365.1,-4614.5,4713.3,-82.1,385.2,83.7,468.9,3960.9,
03/31/2013,3911.2,1769.6,1758.0,11.6,637.2,637.2,0.0,0.0,0.0,0.0,0.0,0.0,113.5,46.7,16.3,,158.2,19.2,12.8,2520.3,296.1,624.2,-328.1,0.0,,1094.8,836.5,623.8,212.7,40.0,43.8,1390.9,,352.7,16.1,5.9,8.5,322.2,31.9,0.0,,,,31.9,628.8,102.8,,55.9,0.0,1013.4,1610.2,1610.2,,,,747.4,12.5,219.1,357.1,2357.6,3371.0,0.0,346.2,3.4,342.8,-4652.5,4902.2,-138.8,457.1,83.1,540.2,3911.2,
06/30/2013,3794.3,1650.9,1633.0,17.9,607.7,607.7,0.0,0.0,0.0,0.0,0.0,0.0,184.1,42.8,11.2,,152.5,94.0,9.6,2442.7,287.4,630.8,-343.4,0.0,,1064.2,821.8,619.8,202.0,35.1,43.6,1351.6,,312.3,14.9,2.4,26.5,268.5,0.0,0.0,,,,0.0,584.8,104.8,,54.4,0.0,897.1,1605.0,1605.0,,,,756.7,14.4,206.8,376.3,2361.7,3258.8,0.0,362.1,3.4,358.7,-4846.7,5082.1,-149.9,447.6,87.9,535.5,3794.3,
09/30/2013,4154.5,2044.7,1835.1,209.6,592.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,145.5,39.4,7.3,,165.1,46.6,11.7,2782.2,284.3,643.3,-359.0,0.0,,1088.0,829.0,630.8,198.2,35.9,50.7,1372.3,,335.9,10.0,3.6,13.5,308.8,0.0,0.0,,,,0.0,561.3,105.2,,54.5,0.0,897.2,2098.6,2098.6,,,,785.3,16.2,212.5,396.9,2883.9,3781.1,0.0,380.5,3.4,377.1,-5209.4,5210.6,-100.2,281.5,91.9,373.4,4154.5,
12/31/2013,4395.1,2106.3,1919.5,186.8,694.2,694.2,0.0,0.0,0.0,0.0,0.0,0.0,168.3,48.1,10.3,,148.7,40.0,16.1,2968.8,278.7,654.4,-375.7,0.0,,1147.6,886.8,665.2,221.6,37.5,64.3,1426.3,,537.2,16.4,47.5,101.8,371.5,0.0,0.0,0.0,0.0,,,604.1,109.2,,59.1,0.0,1141.3,2101.8,2101.8,0.0,0.0,,724.1,18.0,156.2,381.6,2825.9,3967.2,0.0,409.2,3.4,405.8,-5319.7,5302.1,-54.6,337.0,90.9,427.9,4395.1,
03/31/2014,4353.4,1969.5,1792.2,177.3,737.9,737.9,0.0,0.0,0.0,0.0,0.0,0.0,238.4,55.4,5.8,,149.3,44.4,89.1,2945.8,282.3,673.5,-391.2,0.0,,1125.3,869.4,656.6,212.8,39.9,60.9,1407.6,,310.9,16.5,0.4,13.0,281.0,0.0,0.0,,,,,716.4,110.6,,72.4,0.0,1027.3,2097.5,2097.5,,,,728.8,14.9,170.1,360.8,2826.3,3853.6,0.0,374.6,3.4,371.2,-5449.9,5521.9,-61.3,385.3,114.5,499.8,4353.4,
06/30/2014,4786.6,1959.3,1777.3,182.0,758.3,758.3,0.0,0.0,0.0,0.0,0.0,0.0,226.7,48.3,12.6,,130.9,100.3,22.5,2944.3,298.3,713.2,-414.9,0.0,,1544.0,1265.7,955.2,310.5,17.3,117.5,1842.3,,430.1,20.4,33.2,40.5,336.0,0.0,0.0,,,,,663.3,120.8,,112.2,0.0,1093.4,2104.5,2104.5,,,,792.2,16.2,161.7,381.3,2896.7,3990.1,0.0,388.4,3.4,385.0,-5676.4,5780.7,-47.3,445.4,351.1,796.5,4786.6,
09/30/2014,4993.7,2105.6,1940.8,164.8,712.2,712.2,0.0,0.0,0.0,0.0,0.0,0.0,244.1,46.1,0.0,,136.0,108.2,18.1,3061.9,303.5,730.5,-427.0,0.0,,1628.3,1350.1,1000.3,349.8,20.0,122.2,1931.8,,411.7,17.6,22.1,19.7,352.3,0.0,0.0,,,,,630.0,123.2,,114.8,0.0,1041.7,2536.5,2536.5,,,,797.6,18.1,166.1,375.4,3334.1,4375.8,0.0,405.7,3.4,402.3,-5957.6,5936.2,-133.6,250.7,367.2,617.9,4993.7,
12/31/2014,4669.0,1677.6,1219.5,458.1,792.4,792.4,0.0,0.0,0.0,0.0,0.0,0.0,216.4,59.9,17.4,,167.8,65.4,22.8,2686.4,302.3,753.8,-451.5,0.0,,1680.3,1366.6,1021.1,345.5,21.6,106.9,1982.6,,555.5,19.4,16.1,120.0,400.0,0.0,0.0,0.0,0.0,,,644.2,132.2,,95.7,0.0,1199.7,2547.3,2547.3,0.0,0.0,,879.1,20.8,235.0,395.4,3426.4,4626.1,0.0,387.3,3.4,383.9,-6384.2,6044.3,-235.2,-187.8,230.7,42.9,4669.0,
03/31/2015,4976.0,1995.4,1509.9,485.5,842.7,842.7,0.0,0.0,0.0,0.0,0.0,0.0,201.2,64.4,17.7,,154.7,62.8,18.8,3039.3,299.3,766.9,-467.6,0.0,,1637.4,1316.0,988.0,328.0,23.4,125.6,1936.7,,377.8,21.1,50.4,19.7,286.6,0.0,0.0,,,,,760.4,132.3,434.6,90.0,0.0,1138.2,2665.5,2665.5,,,,1318.5,24.0,251.1,386.5,3984.0,5122.2,0.0,374.0,3.4,370.6,-6701.7,6276.4,-322.4,-373.7,227.5,-146.2,4976.0,
06/30/2015,4999.5,2047.5,1538.6,508.9,801.3,801.3,0.0,0.0,0.0,0.0,0.0,0.0,215.2,56.6,9.0,,145.7,70.3,28.2,3064.0,304.6,794.0,-489.4,0.0,,1630.9,1329.4,1006.8,322.6,22.2,124.6,1935.5,,420.9,16.6,23.5,54.5,326.3,0.0,0.0,,,,,703.9,132.4,450.8,90.1,0.0,1124.8,2660.4,2660.4,,,,1317.7,27.3,245.5,371.6,3978.1,5102.9,0.0,400.1,3.4,396.7,-6918.9,6468.4,-280.8,-331.2,227.8,-103.4,4999.5,
09/30/2015,4772.9,1941.3,1471.1,470.2,720.5,720.5,0.0,0.0,0.0,0.0,0.0,0.0,200.3,56.9,25.5,,132.7,69.8,17.6,2862.1,306.1,807.5,-501.4,0.0,,1604.7,1298.8,990.0,308.8,25.8,121.9,1910.8,,408.2,17.6,12.0,27.4,351.2,0.0,0.0,,,,,642.0,128.4,452.1,84.3,0.0,1050.2,2678.0,2678.0,,,,1284.9,,230.1,390.0,3962.9,5013.1,0.0,428.2,3.4,424.8,-7209.5,6631.7,-320.3,-469.9,229.7,-240.2,4772.9,
12/31/2015,5103.0,2232.2,1757.4,474.8,802.0,802.0,0.0,0.0,0.0,0.0,0.0,0.0,208.9,66.9,12.1,,137.7,83.3,28.9,3243.1,306.4,825.3,-518.9,0.0,,1553.5,1275.4,976.3,299.1,28.7,99.6,1859.9,,563.5,22.2,11.5,137.6,392.2,0.0,0.0,0.0,0.0,,0.0,655.0,132.5,7.3,83.8,0.0,1218.5,3380.6,3380.6,0.0,0.0,,836.9,27.9,219.9,365.5,4217.5,5436.0,0.0,454.7,3.4,451.3,-7389.2,6709.0,-339.5,-565.0,232.0,-333.0,5103.0,
03/31/2016,5114.9,2066.7,1576.1,490.6,852.1,852.1,0.0,0.0,0.0,0.0,0.0,0.0,166.5,69.2,32.3,,176.2,74.1,21.1,3085.3,310.5,852.1,-541.6,0.0,,1719.1,1380.1,1050.9,329.2,30.3,100.2,2029.6,,378.8,14.4,41.5,25.0,297.9,0.6,0.0,0.6,0.6,,,772.5,135.1,456.2,118.6,0.0,1151.9,2972.8,2972.2,0.6,0.6,,1341.7,30.7,270.0,331.1,4314.5,5466.4,0.0,435.1,3.4,431.7,-7610.3,6895.1,-301.5,-581.6,230.1,-351.5,5114.9,
06/30/2016,5044.9,2026.8,1674.3,352.5,843.7,843.7,0.0,0.0,0.0,0.0,0.0,0.0,159.6,58.4,37.4,,167.2,67.7,31.9,3030.1,323.0,883.6,-560.6,0.0,,1691.8,1366.4,1047.2,319.2,16.2,104.6,2014.8,,424.9,35.6,21.7,62.8,304.8,0.6,0.0,0.6,0.6,,0.0,720.9,134.1,449.4,111.4,0.0,1146.4,2976.0,2975.6,0.4,0.4,,1292.0,30.9,248.0,318.2,4268.0,5414.4,0.0,460.7,3.4,457.3,-7821.7,7077.8,-316.8,-600.0,230.5,-369.5,5044.9,
09/30/2016,5019.3,2057.9,1746.1,311.8,831.4,831.4,0.0,0.0,0.0,0.0,0.0,0.0,127.6,57.0,28.1,,169.6,46.1,20.7,3016.9,329.6,911.3,-581.7,0.0,,1672.8,1348.6,1040.8,307.8,18.6,107.9,2002.4,,419.2,28.0,7.9,30.2,353.1,300.4,0.0,0.5,0.5,,299.9,682.9,135.0,0.0,107.5,0.0,1402.5,3118.2,3117.8,0.4,0.4,,856.5,33.5,256.1,324.4,3974.7,5377.2,0.0,453.8,3.4,450.4,-7973.8,7261.2,-305.7,-564.5,206.6,-357.9,5019.3,
12/31/2016,5327.3,2224.9,2051.5,173.4,887.4,887.4,0.0,0.0,0.0,0.0,0.0,0.0,140.8,65.7,7.0,,316.1,47.0,27.5,3253.1,325.9,921.4,-595.5,0.0,,1748.3,1320.0,1023.6,296.4,26.3,78.9,2074.2,,1443.5,28.4,16.8,137.7,1260.6,300.0,0.0,0.5,0.5,,299.5,684.7,134.1,4.6,104.3,0.0,2428.2,3063.0,3062.8,0.2,0.2,,863.4,34.1,215.8,370.5,3926.4,6354.6,0.0,480.6,3.4,477.2,-8029.6,6688.9,-364.9,-1225.0,197.7,-1027.3,5327.3,
03/31/2017,5435.9,2262.4,2129.6,132.8,953.5,953.5,0.0,0.0,0.0,0.0,0.0,0.0,269.6,73.3,4.5,,135.1,175.9,18.7,3485.5,329.1,949.6,-620.5,0.0,,1621.3,1319.4,1029.6,289.8,86.9,75.4,1950.4,,391.9,24.1,40.3,23.0,304.5,213.8,213.4,0.4,0.4,,0.0,818.1,132.5,433.2,105.0,0.0,1423.8,3434.1,3434.0,0.1,0.1,,1302.2,36.2,272.5,322.8,4736.3,6160.1,0.0,450.4,3.4,447.0,-8051.2,7031.0,-357.3,-927.1,202.9,-724.2,5435.9,
06/30/2017,6536.3,3367.2,3280.9,86.3,916.5,916.5,0.0,0.0,0.0,0.0,0.0,0.0,275.4,61.1,9.3,,135.3,121.9,42.4,4559.1,329.7,975.4,-645.7,0.0,,1647.5,1341.6,1054.5,287.1,80.7,80.6,1977.2,,488.1,25.0,53.6,56.1,353.4,0.3,0.0,0.3,0.3,,0.0,748.8,132.2,457.0,107.6,0.0,1237.2,4430.9,4430.9,0.0,0.0,,1335.7,39.6,259.4,339.9,5766.6,7003.8,0.0,468.9,3.4,465.5,-8108.6,7269.6,-309.7,-679.8,212.3,-467.5,6536.3,
09/30/2017,8304.9,1071.1,962.8,108.3,1007.3,1007.3,0.0,0.0,0.0,0.0,0.0,0.0,200.5,89.9,12.3,,170.2,74.9,25.1,2278.9,332.1,1014.0,-681.9,0.0,,5693.9,5355.2,3722.1,1633.1,83.4,72.8,6026.0,,573.4,29.2,49.8,42.8,451.6,614.1,314.5,0.3,0.3,,299.3,795.2,135.5,473.9,452.6,0.0,1982.7,4634.4,4634.4,0.0,0.0,,1844.6,48.9,268.3,465.4,6479.0,8461.7,0.0,499.0,3.4,495.6,-8123.7,7513.4,-257.8,-369.1,212.3,-156.8,8304.9,
12/31/2017,8594.2,1183.3,1071.5,111.8,1147.2,1147.2,0.0,0.0,0.0,0.0,0.0,0.0,250.1,107.6,0.5,,143.8,94.9,35.1,2580.6,325.1,1031.1,-706.0,0.0,,5688.5,5384.8,3753.2,1631.6,99.1,60.3,6013.6,,748.3,22.2,79.2,80.1,566.8,429.4,0.0,0.2,0.2,,429.2,885.6,140.0,3.5,341.6,0.0,2063.3,5111.1,5111.1,0.0,0.0,,1534.7,54.7,186.0,808.9,6645.8,8709.1,0.0,532.0,3.4,528.6,-8152.9,7465.4,-172.2,-327.7,212.8,-114.9,8594.2,
03/31/2018,9014.0,1377.8,1277.3,100.5,1207.4,1207.4,0.0,0.0,0.0,0.0,0.0,0.0,233.6,95.7,0.0,,142.5,55.5,67.9,2818.8,321.6,1053.4,-731.8,0.0,,5873.6,5473.1,3831.5,1641.6,100.4,157.6,6195.2,,528.5,32.0,86.7,35.0,374.8,389.6,89.8,0.1,0.1,,299.7,1002.8,127.8,627.1,382.2,0.0,1920.9,4503.1,4503.1,0.0,0.0,,2170.0,52.8,256.0,724.1,6673.1,8594.0,0.0,510.0,3.4,506.6,-8171.4,7913.0,-51.9,199.7,220.3,420.0,9014.0,
06/30/2018,8751.6,1415.7,1314.5,101.2,1137.1,1137.1,0.0,0.0,0.0,0.0,0.0,0.0,286.9,83.5,5.4,,136.6,114.7,88.3,2839.7,312.2,1060.4,-748.2,0.0,,5599.7,5204.1,3662.7,1541.4,107.2,146.4,5911.9,,560.3,23.2,85.1,70.4,381.6,389.8,0.0,,,,389.8,893.8,126.0,14.5,363.2,0.0,1843.9,4934.2,4934.2,,,,1513.4,55.4,260.4,693.9,6447.6,8291.5,0.0,542.0,3.4,538.6,-8198.9,8204.6,-304.8,242.9,217.2,460.1,8751.6,
09/30/2018,8439.1,1145.5,1034.8,110.7,1131.8,1131.8,0.0,0.0,0.0,0.0,0.0,0.0,238.9,78.9,0.0,,189.3,77.1,72.6,2516.2,311.1,1079.0,-767.9,0.0,,5611.8,5178.9,3661.3,1517.6,98.3,145.3,5922.9,,561.1,23.2,79.9,41.8,416.2,470.5,0.0,,,,470.5,792.0,123.9,17.8,354.8,0.0,1823.6,4484.0,4484.0,,,,1525.4,65.0,252.7,711.2,6009.4,7833.0,0.0,573.1,3.4,569.7,-8260.1,8429.1,-342.0,400.1,206.0,606.1,8439.1,
12/31/2018,9526.0,1818.0,1685.0,133.0,1287.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,67.0,27.0,,197.0,100.0,114.0,3387.0,320.0,1110.0,-790.0,0.0,,5819.0,5347.0,3781.0,1566.0,105.0,143.0,6139.0,,688.0,30.0,71.0,78.0,509.0,450.0,0.0,0.0,0.0,,450.0,961.0,122.0,580.0,352.0,0.0,2099.0,4654.0,4654.0,0.0,0.0,,2117.0,70.0,249.0,744.0,6771.0,8870.0,0.0,604.0,3.0,601.0,-8313.0,8594.0,-426.0,459.0,197.0,656.0,9526.0,
03/31/2019,9518.1,1310.6,1196.6,114.0,1301.2,1301.2,0.0,0.0,0.0,0.0,0.0,0.0,286.6,104.4,52.0,,178.8,103.8,78.1,2898.4,826.8,1661.7,-834.9,0.0,,5792.9,5292.9,3762.5,1530.4,111.6,157.6,6619.7,,526.2,19.5,65.4,40.4,400.9,406.2,0.0,87.4,0.0,87.4,318.8,1073.2,120.9,563.7,353.4,0.0,2005.6,5190.7,4667.2,523.5,,523.5,1996.8,74.9,256.5,627.4,7187.5,9193.1,0.0,439.1,3.4,435.7,-8754.0,8893.6,-455.5,123.2,201.8,325.0,9518.1,
06/30/2019,9591.6,1315.4,1195.9,119.5,1245.3,1245.3,0.0,0.0,0.0,0.0,0.0,0.0,593.9,86.2,54.1,258.1,191.4,147.7,96.9,3154.6,777.2,1574.2,-797.0,0.0,,5659.8,5150.9,3664.9,1486.0,121.4,142.0,6437.0,,587.1,4.9,75.1,71.2,435.9,219.0,0.0,89.1,0.0,89.1,129.9,1033.8,118.5,580.3,348.6,79.9,1839.9,5198.8,4688.6,510.2,0.0,510.2,1978.2,69.8,265.9,595.1,7177.0,9016.9,0.0,577.9,3.4,574.5,-8886.7,9107.7,-446.1,352.8,221.9,574.7,9591.6,
09/30/2019,9477.8,1273.8,1178.0,95.8,1228.4,1228.4,0.0,0.0,0.0,0.0,0.0,0.0,540.1,64.3,149.3,254.0,189.4,98.3,122.9,3042.3,756.7,1573.5,-816.8,0.0,,5678.8,5064.1,3610.0,1454.1,113.0,163.0,6435.5,,601.5,14.8,56.4,47.2,483.1,591.0,0.0,89.5,0.0,89.5,501.5,945.5,115.0,545.1,355.7,84.1,2138.0,4686.4,4191.4,495.0,0.0,495.0,1950.3,61.2,264.2,609.1,6636.7,8774.7,0.0,611.3,3.4,607.9,-8993.0,9391.6,-537.3,472.6,230.5,703.1,9477.8,
12/31/2019,10265.0,1930.0,1832.0,98.0,1419.0,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,71.0,83.0,,229.0,79.0,171.0,3679.0,748.0,1587.0,-839.0,0.0,,5838.0,5220.0,3722.0,1498.0,117.0,189.0,6586.0,,773.0,38.0,73.0,70.0,592.0,89.0,0.0,89.0,0.0,89.0,0.0,1050.0,112.0,1403.0,357.0,0.0,1912.0,4663.0,4178.0,485.0,0.0,485.0,2853.0,82.0,299.0,600.0,7516.0,9428.0,0.0,645.0,3.0,642.0,-9250.0,9656.0,-439.0,612.0,225.0,837.0,10265.0,
03/31/2020,11306.0,2231.0,2141.0,90.0,1413.0,1413.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,80.0,230.0,,165.0,98.0,143.0,3994.0,722.0,1575.0,-853.0,0.0,,6590.0,5831.0,4122.0,1709.0,121.0,243.0,7312.0,,607.0,26.0,91.0,38.0,452.0,574.0,0.0,89.0,0.0,89.0,485.0,1170.0,109.0,1373.0,424.0,0.0,2351.0,5394.0,4931.0,463.0,0.0,463.0,2756.0,89.0,196.0,565.0,8150.0,10501.0,0.0,619.0,3.0,616.0,-9524.0,10041.0,-554.0,582.0,223.0,805.0,11306.0,
06/30/2020,11298.0,2199.0,2099.0,100.0,1401.0,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,71.0,179.0,,188.0,127.0,157.0,3963.0,727.0,1607.0,-880.0,0.0,,6608.0,5859.0,4162.0,1697.0,125.0,257.0,7335.0,,792.0,36.0,199.0,73.0,484.0,90.0,0.0,90.0,,90.0,,1004.0,104.0,1417.0,414.0,0.0,1886.0,5380.0,4929.0,451.0,,451.0,2795.0,98.0,197.0,565.0,8175.0,10061.0,0.0,654.0,3.0,651.0,-9513.0,10442.0,-542.0,1041.0,196.0,1237.0,11298.0,
