Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2002,3327.5,606.8,606.8,0.0,555.4,,,614.7,165.6,0.0,449.1,0.0,271.3,,,,,,,2048.2,769.1,1548.4,-779.3,0.0,,510.2,26.0,25.4,0.6,484.2,1279.3,,379.9,379.9,,,,605.2,,,,,,990.4,,,990.4,1975.5,767.0,,,,,675.7,,,,675.7,1442.7,3418.2,0.0,1109.1,,,-2180.7,,943.9,-127.7,37.0,-90.7,3327.5,
03/31/2003,3223.0,452.7,452.7,0.0,530.4,530.4,,690.0,172.1,0.0,517.9,0.0,282.5,,,,,,,1955.6,762.8,1559.5,-796.7,0.0,,504.6,,,,504.6,1267.4,,385.6,385.6,,,,606.8,,,,,,895.0,,,895.0,1887.4,764.9,,,,,683.9,,,,683.9,1448.8,3336.2,0.0,1132.3,,,-2232.4,1785.1,-798.2,-113.2,0.0,-113.2,3223.0,
06/30/2003,3597.7,760.8,760.8,0.0,543.8,543.8,,678.7,168.6,0.0,510.1,0.0,287.2,,,,,,,2270.5,795.5,1622.4,-826.9,0.0,,531.7,,,,531.7,1327.2,,367.9,367.9,,,,509.9,,,,,,870.4,,,870.4,1748.2,1118.6,,,,,690.9,,,,690.9,1809.5,3557.7,0.0,1167.0,,,-2272.6,1907.1,-761.5,40.0,0.0,40.0,3597.7,
09/30/2003,3362.7,384.6,384.6,0.0,585.4,585.4,,746.3,171.0,0.0,575.3,0.0,320.2,,,,,,,2036.5,811.9,1660.8,-848.9,0.0,,514.3,,,,514.3,1326.2,,390.5,390.5,,,,55.5,,,,,,919.7,,,919.7,1365.7,1094.9,,,,,715.2,,,,715.2,1810.1,3175.8,0.0,1227.0,,,-2261.8,1990.6,-768.9,186.9,0.0,186.9,3362.7,
12/31/2003,3562.300049,694.0,694.0,0.0,599.799988,,,653.400024,152.0,0.0,501.399994,0.0,278.899994,,,,,,,2226.100098,855.599976,1728.900024,-873.299988,0.0,,480.600006,46.200001,45.200001,1.0,434.400005,1336.199982,,400.100006,400.100006,,,,244.100006,,,,,,943.499939,,,943.499939,1587.699951,877.700012,,,,,679.599976,,,,679.599976,1557.299988,3144.999939,0.0,1278.699951,,,-2380.399902,2202.399902,-729.400024,371.299927,46.0,417.299927,3562.299866,
03/31/2004,3503.0,562.0,562.0,0.0,601.0,601.0,,694.3,162.8,0.0,531.5,0.0,291.2,,,,,,,2148.5,852.6,1735.5,-882.9,0.0,,501.9,,,,501.9,1354.5,,392.9,392.9,,,,235.2,,,,,,863.9,,,863.9,1492.0,898.0,,,,,693.5001,,,,693.5001,1591.5001,3083.5001,0.0,1330.0,,,-2445.7,2284.5,-749.2999,419.5001,0.0,419.5001,3503.0002,
06/30/2004,3634.7,641.9,641.9,0.0,595.2,595.2,,723.9,169.6,0.0,554.3,0.0,279.5,,,,,,,2240.5,872.0,1769.6,-897.6,0.0,,522.2,,,,522.2,1394.2,,406.0,406.0,,,,244.1,,,,,,874.6,,,874.6,1524.7,851.6,,,,,663.5001,,,,663.5001,1515.1001,3039.8001,0.0,1456.5,,,-2471.1,2360.1,-750.6,594.9,0.0,594.9,3634.7001,
09/30/2004,3835.1,607.4,607.4,0.0,641.8,641.8,,825.9,194.7,0.0,631.2,0.0,306.2,,,,,,,2381.3,930.4999,1845.3,-914.8,0.0,,523.3,,,,523.3,1453.7999,,440.0,440.0,,,,233.8,,,,,,932.0,,,932.0,1605.8,865.3,,,,,655.0,,,,655.0,1520.3,3126.1,0.0,1484.2,,,-2524.4,2470.7,-721.5,709.0,,709.0,3835.1,
12/31/2004,4148.1,769.6,769.6,0.0,599.1,599.1,,740.5,183.2,0.0,557.3,,397.2,,,,,,,2506.4,1014.8,1955.2,-940.4,0.0,,626.9,82.2,82.2,0.0,544.7,1641.7,,490.1,490.1,,,,51.7,,,,,,983.7,,,983.7,1525.5,866.3,,,,,763.6,,,,763.6,1629.9,3155.4,0.0,1539.0,,,-2602.8,2693.5,-679.5,950.2,42.5,992.7,4148.1,
03/31/2005,4211.8,792.0,792.0,0.0,582.2,582.2,,815.3,198.0,0.0,617.3,0.0,413.4,,,,,,,2602.9,1000.0,1942.1,-942.1,0.0,,608.9,,,,608.9,1608.9,,461.8,461.8,,,,229.4,,,,,,946.6,,,946.6,1637.8,850.7,,,,,730.3,,,,730.3,1581.0,3218.8,0.0,1574.5,,,-2650.3,2787.6,-718.8,993.0,0.0,993.0,4211.8,
06/30/2005,4326.1,880.1,880.1,0.0,564.4,564.4,,841.5,204.8,0.0,636.7,0.0,400.3,,,,,,,2686.3,1015.8,1958.2,-942.4,0.0,,624.0,,,,624.0,1639.8,,474.5,474.5,,,,286.8,,,,,,834.3,,,834.3,1595.6,865.9,,,,,688.2,,,,688.2,1554.1,3149.7,0.0,1600.2,,,-2738.2,3038.4,-724.0,1176.4,0.0,1176.4,4326.1,
09/30/2005,4637.2,985.7,985.7,0.0,595.3,595.3,,953.8,213.3,0.0,740.5,0.0,442.8,,,,,,,2977.6,1039.9,1985.0,-945.1,0.0,,619.7,,,,619.7,1659.6,,489.4,489.4,,,,846.6,,,,,,933.5,,,933.5,2269.5,771.9,,,,,707.8,,,,707.8,1479.7,3749.2,0.0,1605.2,,,-3132.6,3125.0,-709.6,888.0,0.0,888.0,4637.2,
12/31/2005,4763.3,1058.7,1058.7,0.0,634.1,634.1,,801.7,208.3,0.0,593.4,0.0,426.4,,,,,,,2920.9,1050.8,1996.9,-946.1,0.0,,791.6,0.0,0.0,0.0,791.6,1842.4,,538.2,538.2,,,,882.5,,,,,,1080.9,,,1080.9,2501.6,766.5,,,,,701.0,,,,701.0,1467.5,3969.1,0.0,1631.6,,,-3329.6,3233.1,-740.9,794.2,0.0,794.2,4763.3,
03/31/2006,4924.0,1158.0,1158.0,0.0,595.7,595.7,,860.0,222.9,0.0,637.1,0.0,466.9,,,,,,,3080.6,1043.7,1970.1,-926.4,0.0,,799.7,173.3,173.3,0.0,626.4,1843.4,,538.3,538.3,,,,530.8,,,,,,1152.2,,,1152.2,2221.3,1253.8,,,,,702.3,,,,702.3,1956.1,4177.4,0.0,1654.8,,,-3373.9,3210.5,-744.8,746.6,0.0,746.6,4924.0,
06/30/2006,5136.4,1114.5,1114.5,0.0,565.2,565.2,,897.4,239.8,0.0,657.6,0.0,471.1,,,,,,,3048.2,1035.4,1985.3,-949.9,0.0,,1052.8,171.0,171.0,0.0,881.8,2088.2,,524.6,524.6,,,,503.9,,,,,,1174.2,,,1174.2,2202.7,1245.0,,,,,683.5,,,,683.5,1928.5,4131.2,0.0,1682.7,,,-3467.4,3282.5,-492.6,1005.2,0.0,1005.2,5136.4,
09/30/2006,5338.4,1102.8,1102.8,0.0,634.6,634.6,,977.2,264.0,0.0,713.2,0.0,522.2,,,,,,,3236.8,1043.3,2028.2,-984.9,0.0,,1058.3,205.7,205.7,0.0,852.6,2101.6,,594.7,594.7,,,,566.3,,,,,,1278.7,,,1278.7,2439.7,1256.8,,,,,659.0,,,,659.0,1915.8,4355.5,0.0,1704.6,,,-3568.4,3290.5,-443.8,982.9,0.0,982.9,5338.4,
12/31/2006,5238.2,1198.9,1198.9,0.0,700.4,700.4,,900.3,260.6,0.0,639.7,0.0,534.8,,,,,,,3334.4,1100.2,2112.3,-1012.1,0.0,,803.6,257.2,203.7,53.5,546.4,1903.8,,655.8,655.8,,,,615.6,,,,,,1278.7,,,1278.7,2550.1,1170.7,1158.9,11.8,11.8,,690.0,,,,690.0,1860.7,4410.8,0.0,1733.3,,,-3683.4,3396.8,-656.3,790.4,37.0,827.4,5238.2,
03/31/2007,5265.4,1122.1,1122.1,0.0,669.5,669.5,,984.1,286.0,0.0,698.1,0.0,558.6,,,,,,,3334.3,1095.4,2136.6,-1041.2,0.0,,835.7,254.4,204.9,49.5,581.3,1931.1,,597.0,597.0,,,,923.9,,,,,,1037.4,,,1037.4,2558.3,1170.2,,,,,764.6,,,,764.6,1934.8,4493.1,0.0,1775.6,,,-3813.1,3446.8,-637.0,772.3,0.0,772.3,5265.4,
06/30/2007,5147.5,903.4,903.4,0.0,675.2,675.2,,1030.7,327.5,0.0,703.2,0.0,566.8,,,,,,,3176.1,1121.4,2197.6,-1076.2,0.0,,850.0,331.8,212.8,119.0,518.2,1971.4,,612.9,612.9,,,,907.5,,,,,,1043.7,,,1043.7,2564.1,1160.3,,,,,798.6,,,,798.6,1958.9,4523.0,0.0,1837.8,,,-4113.3,3478.1,-578.1,624.5,0.0,624.5,5147.5,
09/30/2007,5480.5,840.5,840.5,0.0,752.7,752.7,,1229.2,362.5,0.0,866.7,0.0,640.0,,,,,,,3462.4,1166.0,2215.3,-1049.3,0.0,,852.1,215.9,215.9,0.0,636.2,2018.1,,700.9,700.9,,,,1042.7,,,,,,1150.8,,,1150.8,2894.4,1172.9,,,,,796.5,,,,796.5,1969.4,4863.8,0.0,1857.9,,,-4260.0,3537.5,-518.7,616.7,0.0,616.7,5480.5,
12/31/2007,5716.2,963.4,963.4,0.0,840.4,840.4,,1041.8,337.8,0.0,704.0,0.0,669.8,,,,,,,3515.4,1278.2,2362.4,-1084.2,0.0,,922.6,265.8,222.2,43.6,656.8,2200.8,,800.3,800.3,,,,929.5,,,,,,1323.6,,,1323.6,3053.4,1167.9,1154.3,13.6,13.6,,783.3,,,,783.3,1951.2,5004.6,0.0,1909.3,,,-4367.2,3586.5,-417.0,711.6,0.0,711.6,5716.2,
03/31/2008,5865.6,892.6,892.6,0.0,779.9,779.9,,1172.4,360.0,0.0,812.4,0.0,732.0,,,,,,,3576.9,1333.2,2474.3,-1141.1,0.0,,955.5,266.6,225.7,40.9,688.9,2288.7,,735.2,735.2,,,,562.4,,,,,,1235.6,,,1235.6,2533.2,1680.3,,,,,781.2,,,,781.2,2461.5,4994.7,0.0,1945.5,,,-4430.6,3685.5,-329.5,870.9,0.0,870.9,5865.6,
06/30/2008,6075.3,960.3,960.3,0.0,787.4,787.4,,1202.7,384.4,0.0,818.3,0.0,789.2,,,,,,,3739.6,1377.3,2550.1,-1172.8,0.0,,958.4,264.5,227.5,37.0,693.9,2335.7,,740.8,740.8,,,,592.7,,,,,,1235.5,,,1235.5,2569.0,1671.5,,,,,783.8,,,,783.8,2455.3,5024.3,0.0,1973.2,,,-4491.4,3835.5,-266.3,1051.0,0.0,1051.0,6075.3,
09/30/2008,6128.6,967.0,967.0,0.0,704.4,704.4,,1236.8,370.2,0.0,866.6,0.0,898.1,,,,,,,3806.3,1372.1,2529.0,-1156.9,0.0,,950.2,259.5,226.7,32.8,690.7,2322.3,,728.8,728.8,,,,732.4,,,,,,1186.7,,,1186.7,2647.9,1677.7,,,,,743.8,,,,743.8,2421.5,5069.4,0.0,2047.0,,,-4537.2,3972.4,-423.0,1059.2,0.0,1059.2,6128.6,
12/31/2008,6074.0,1104.7,1104.7,0.0,687.8,687.8,,1007.9,292.7,0.0,715.2,0.0,756.5,,,,,,,3556.9,1343.9,2439.9,-1096.0,0.0,,1173.2,253.1,224.5,28.6,920.1,2517.1,,724.3,724.3,,,,1031.4,1027.1,4.3,4.3,,,1156.5,,,1156.5,2912.2,1456.2,,,,,1030.7,,,,1030.7,2486.9,5399.1,0.0,2059.7,,,-4537.8,4118.9,-965.9,674.9,0.0,674.9,6074.0,
03/31/2009,6486.4,1639.6,1602.4,37.2,653.9,653.9,0.0,1047.5,311.3,0.0,736.2,0.0,708.5,274.9,102.0,,502.7,,126.4,4049.5,1306.6,2382.2,-1075.6,0.0,,1130.3,245.1,220.1,25.0,280.5,2436.9,,1498.6,651.0,104.1,,743.5,871.2,0.0,,,,871.2,208.4,,,170.1,2578.2,2294.1,2294.1,,,,967.8,,656.7,163.3,147.8,3261.9,5840.1,0.0,2076.4,185.9,1890.5,-4543.3,4146.0,-1067.7,611.4,34.9,646.3,6486.4,
06/30/2009,6317.3,1254.1,1221.0,33.1,689.1,689.1,0.0,1083.1,347.3,0.0,735.8,0.0,817.5,345.9,57.0,,492.7,,185.5,3843.8,1397.7,2545.2,-1147.5,54.0,54.0,1021.8,243.7,222.6,21.1,228.4,2473.5,,1569.3,662.9,69.6,,836.8,446.9,0.0,,,,446.9,219.6,,,194.8,2235.8,2243.5,2243.5,,,,975.5,,659.9,160.0,155.6,3219.0,5454.8,0.0,2088.9,185.9,1903.0,-4543.4,4138.7,-860.1,824.1,38.4,862.5,6317.3,
09/30/2009,6735.5,1293.4,1293.4,0.0,736.2,736.2,0.0,1192.7,363.9,0.0,828.8,0.0,974.5,,,,,,884.9,4196.8,1450.9,2604.2,-1153.3,0.0,,1087.8,242.7,225.2,17.5,845.1,2538.7,,1707.5,721.3,70.1,,916.1,431.2,0.0,,,,431.2,245.1,,,223.1,2383.8,2328.0,2328.0,,,,928.6,,599.5,166.1,163.0,3256.6,5640.4,0.0,2104.4,185.9,1918.5,-4544.8,4204.9,-711.1,1053.4,41.7,1095.1,6735.5,
12/31/2009,6823.4,1298.1,1298.1,0.0,765.7,765.7,0.0,1049.8,326.6,0.0,723.2,0.0,1092.6,,54.9,,,12.1,1037.2,4206.2,1469.0,2505.9,-1036.9,0.0,,1148.2,229.3,215.5,13.8,791.2,2617.2,,1854.4,731.0,134.5,,988.9,137.8,0.0,,,,137.8,299.5,0.0,11.0,254.1,2291.7,2307.2,2307.2,,,,911.9,0.0,577.8,147.6,163.4,3219.1,5510.8,0.0,2127.1,186.1,1941.0,-4545.8,4383.9,-692.6,1272.6,40.0,1312.6,6823.4,
03/31/2010,6818.5,1122.9,1122.9,0.0,748.0,748.0,0.0,1104.6,381.7,0.0,722.9,0.0,891.5,,63.9,,,,889.8,3867.0,1536.1,2721.2,-1185.1,0.0,,1415.4,435.2,321.6,113.6,916.3,2951.5,,1786.8,735.6,87.8,,963.4,770.2,0.0,,,,770.2,248.2,,11.8,241.2,2805.2,1828.3,1828.3,,,,899.7,,572.9,203.8,111.2,2728.0,5533.2,0.0,2151.5,186.3,1965.2,-4556.1,4331.9,-683.2,1244.1,41.2,1285.3,6818.5,
06/30/2010,6725.2,984.1,984.1,0.0,737.0,737.0,0.0,1095.8,386.8,0.0,709.0,0.0,908.7,,140.5,,,0.0,901.9,3725.6,1534.6,2727.8,-1193.2,0.0,,1465.0,415.8,360.7,55.1,908.7,2999.6,,1828.7,786.4,86.8,,955.5,607.7,0.0,,,,607.7,216.0,,10.4,211.9,2652.4,1891.0,1891.0,,,,870.7,,563.9,186.9,109.5,2761.7,5414.1,0.0,2176.0,186.4,1989.6,-4556.3,4404.7,-757.2,1267.2,43.9,1311.1,6725.2,
09/30/2010,7807.2,841.5,841.5,0.0,755.5,755.5,0.0,1356.8,422.7,0.0,934.1,0.0,1039.3,,173.2,,,,1024.3,3993.1,1635.3,2881.4,-1246.1,0.0,,2178.8,1074.9,699.7,375.2,930.7,3814.1,,2046.1,876.3,86.6,,1083.2,1169.3,0.0,,,,1169.3,214.5,,12.5,214.2,3429.9,1934.6,1934.6,,,,890.3,,568.8,172.3,136.7,2824.9,6254.8,0.0,2192.6,186.5,2006.1,-4556.8,4476.5,-603.1,1509.2,43.2,1552.4,7807.2,
12/31/2010,7873.7,1179.9,1179.9,0.0,826.3,826.3,0.0,1152.9,371.6,0.0,781.3,0.0,1025.2,,103.9,,,,1014.1,4184.3,1627.4,2750.9,-1123.5,0.0,,2062.0,1043.4,675.1,368.3,914.7,3689.4,,2016.8,805.5,146.5,,1064.8,727.6,214.1,,,,513.5,211.9,0.0,9.5,207.6,2956.3,2408.6,2408.6,,,,836.2,0.0,561.3,128.9,136.5,3244.8,6201.1,0.0,2210.8,186.6,2024.2,-4559.3,4610.8,-605.8,1656.5,16.1,1672.6,7873.7,
03/31/2011,7887.1,1015.3,1015.3,0.0,803.5,803.5,0.0,1293.5,424.6,0.0,868.9,0.0,1052.7,,94.9,,,,1031.6,4165.0,1646.9,2787.7,-1140.8,0.0,,2075.2,1044.1,680.4,363.7,936.2,3722.1,,1953.9,829.8,113.6,,1010.5,726.4,0.0,,,,726.4,228.4,,0.0,216.7,2908.7,2391.1,2391.1,,,,747.7,,492.4,119.1,136.2,3138.8,6047.5,0.0,2230.5,187.1,2043.4,-4564.8,4655.0,-497.4,1823.3,16.3,1839.6,7887.1,
06/30/2011,8116.8,1011.0,1011.0,0.0,828.8,828.8,0.0,1341.0,419.9,0.0,921.1,0.0,1104.2,,132.3,,,0.0,1103.2,4285.0,1691.8,2861.2,-1169.4,0.0,,2140.0,1045.7,687.9,357.8,962.0,3831.8,,1899.2,832.7,111.3,,955.2,807.4,0.0,,,,807.4,212.7,,0.0,206.4,2919.3,2417.3,2417.3,,,,741.9,,492.9,106.9,142.1,3159.2,6078.5,0.0,2251.7,187.3,2064.4,-4565.7,4761.4,-423.1,2024.3,14.0,2038.3,8116.8,
09/30/2011,7879.4,988.2,988.2,0.0,783.2,783.2,0.0,1361.2,401.4,0.0,959.8,0.0,1008.6,,161.4,,,0.0,997.6,4141.2,1567.0,2706.1,-1139.1,0.0,,2171.2,1025.2,674.1,351.1,984.6,3738.2,,1883.5,808.0,128.7,,946.8,785.7,0.0,,,,785.7,202.8,,9.0,183.4,2872.0,2464.8,2464.8,,,,698.9,,476.0,83.8,130.1,3163.7,6035.7,0.0,2263.2,187.3,2075.9,-4565.5,4825.7,-694.1,1829.3,14.4,1843.7,7879.4,
12/31/2011,7735.0,1245.1,1245.1,0.0,761.5,761.5,0.0,1161.3,361.7,0.0,799.6,0.0,930.9,,153.6,,,,925.3,4098.8,1571.5,2708.8,-1137.3,0.0,,2064.7,753.0,473.1,279.9,1158.1,3636.2,,1818.8,839.7,98.4,0.0,880.7,849.3,0.0,,,,849.3,222.9,0.0,6.0,212.4,2891.0,2459.1,2459.1,,,,799.7,0.0,603.0,67.0,123.7,3258.8,6149.8,0.0,2265.0,187.3,2077.7,-4566.3,4726.1,-854.4,1570.4,14.8,1585.2,7735.0,
03/31/2012,7783.3,1215.2,1215.2,0.0,760.1,760.1,0.0,1250.8,405.1,0.0,845.7,0.0,917.8,,103.2,,,,915.7,4143.9,1589.3,2779.2,-1189.9,0.0,,2050.1,762.3,487.3,275.0,1184.6,3639.4,,1730.9,842.8,26.1,,862.0,1180.7,0.0,,,,1180.7,242.5,,0.0,230.0,3154.1,2201.8,2201.8,,,,775.9,,590.2,64.8,120.9,2977.7,6131.8,0.0,2277.2,188.2,2089.0,-4573.9,4652.3,-719.5,1636.1,15.4,1651.5,7783.3,
06/30/2012,7702.6,1276.4,1276.4,0.0,714.1,714.1,0.0,1244.8,423.0,0.0,821.8,0.0,917.8,,104.2,,,,912.1,4153.1,1490.0,2634.7,-1144.7,0.0,,2059.5,751.2,483.0,268.2,1204.1,3549.5,,1709.1,838.1,9.9,,861.1,952.4,0.0,,,,952.4,209.4,,0.0,197.7,2870.9,2581.1,2581.1,,,,811.6,,624.9,64.6,122.1,3392.7,6263.6,,2289.0,188.3,2100.7,-4571.3,4613.3,-908.0,1423.0,16.0,1439.0,7702.6,
09/30/2012,7652.0,1097.5,1097.5,0.0,758.8,758.8,0.0,1302.7,438.6,0.0,864.1,0.0,856.6,,103.7,,,0.0,851.7,4015.6,1504.4,2646.4,-1142.0,0.0,,2132.0,707.1,443.8,263.3,1321.2,3636.4,,1866.1,946.0,41.3,,878.8,684.5,0.0,,,,684.5,227.6,,0.0,224.4,2778.2,2628.3,2628.3,,,,778.9,,592.3,60.5,126.1,3407.2,6185.4,0.0,2299.8,188.3,2111.5,-4571.5,4544.3,-821.3,1451.3,15.3,1466.6,7652.0,
12/31/2012,7382.5,1206.9,1206.9,0.0,752.1,752.1,0.0,1101.1,393.4,0.0,707.7,0.0,868.8,,94.8,,,0.1,822.1,3928.9,1526.0,2684.8,-1158.8,0.0,,1927.6,370.9,330.3,40.6,1313.1,3453.6,,1896.4,912.8,73.6,,910.0,572.0,0.0,,,,572.0,236.2,0.0,0.0,208.9,2704.6,2623.8,2623.8,,,,820.8,0.0,637.6,52.0,131.1,3444.6,6149.2,0.0,2307.9,188.3,2119.6,-4571.9,4357.8,-876.7,1217.1,16.2,1233.3,7382.5,
03/31/2013,7573.7,1488.4,1488.4,0.0,742.9,742.9,0.0,1214.2,413.9,0.0,800.3,0.0,787.1,,,,,,781.4,4232.6,1501.1,2618.0,-1116.9,0.0,,1840.0,477.0,361.2,115.8,1363.0,3341.1,,1737.5,885.7,43.8,,808.0,949.4,0.0,,,,949.4,220.5,,,215.9,2907.4,2685.5,2685.5,,,,785.8,,616.0,51.9,117.9,3471.3,6378.7,0.0,2327.6,189.3,2138.3,-4578.6,4318.1,-889.2,1177.9,17.1,1195.0,7573.7,
06/30/2013,6685.3,873.2,873.2,0.0,691.7,691.7,,1154.3,382.2,0.0,772.1,0.0,743.7,,0.3,,,0.1,707.6,3462.9,1393.9,2496.7,-1102.8,,,1828.5,347.7,311.3,36.4,1413.1,3222.4,,1708.0,855.8,46.4,,805.8,263.2,0.0,,,,263.2,209.1,,,187.7,2180.3,2634.8,2634.8,,,,737.2,,568.3,49.8,119.0,3372.0,5552.3,0.0,2348.8,189.3,2159.5,-4579.3,4323.8,-977.0,1116.3,16.7,1133.0,6685.3,
09/30/2013,6528.3,808.3,808.3,0.0,690.2,690.2,0.0,1200.0,365.4,0.0,834.6,0.0,733.5,,,,,0.0,730.9,3432.0,1389.2,2499.8,-1110.6,0.0,,1707.1,312.7,279.6,33.1,1394.4,3096.3,,1726.8,861.1,47.8,,817.9,243.1,0.0,,,,243.1,184.9,,0.0,180.8,2154.8,2541.2,2541.2,,,,704.7,,541.7,49.0,114.0,3245.9,5400.7,0.0,2358.6,189.4,2169.2,-4580.1,4292.1,-959.3,1111.3,16.3,1127.6,6528.3,
12/31/2013,6492.3,1107.9,1107.9,0.0,676.3,676.3,0.0,967.7,272.9,0.0,694.8,0.0,689.3,,0.0,,,,685.9,3441.2,1393.3,2484.5,-1091.2,0.0,,1657.8,316.0,282.5,33.5,1341.8,3051.1,,1865.4,896.2,45.4,0.0,923.8,188.0,0.0,,,,188.0,187.1,0.0,0.0,186.8,2240.5,2532.7,2532.7,,,,591.6,0.0,398.0,53.3,140.3,3124.3,5364.8,0.0,2365.0,189.4,2175.6,-4581.2,4196.7,-870.4,1110.1,17.4,1127.5,6492.3,
03/31/2014,6084.9,795.1,795.1,0.0,632.3,632.3,0.0,944.8,267.5,0.0,677.3,0.0,689.1,,,,,,687.0,3061.3,1368.5,2480.2,-1111.7,0.0,,1655.1,313.9,280.9,33.0,1341.2,3023.6,,1722.4,860.1,22.8,,839.5,180.8,0.0,,,,180.8,192.4,,,191.4,2095.6,2525.9,2525.9,,,,531.9,,371.7,56.4,103.8,3057.8,5153.4,0.0,2372.0,187.5,2184.5,-4587.7,4002.4,-871.1,915.6,15.9,931.5,6084.9,
06/30/2014,6115.2,777.5,777.5,0.0,634.0,634.0,0.0,965.7,302.0,0.0,663.7,0.0,663.3,,,,,0.0,662.4,3040.5,1365.3,2514.6,-1149.3,0.0,,1709.4,322.0,288.9,33.1,1387.4,3074.7,,1784.7,875.4,21.2,,888.1,154.1,0.0,,,,154.1,168.7,,,167.8,2107.5,2480.0,2480.0,,,,567.6,,390.3,75.3,102.0,3047.6,5155.1,0.0,2383.8,187.6,2196.2,-4589.8,3995.3,-846.3,943.0,17.1,960.1,6115.2,
09/30/2014,6090.4,826.0,826.0,0.0,590.0,590.0,0.0,994.0,307.6,0.0,686.4,0.0,679.4,,,,,0.0,678.5,3089.4,1299.7,2402.1,-1102.4,0.0,,1701.3,305.1,273.0,32.1,1396.2,3001.0,,1820.7,932.7,44.1,,843.9,156.9,0.0,,,,156.9,175.5,,,170.8,2153.1,2472.8,2472.8,,,,539.5,,363.1,76.2,100.2,3012.3,5165.4,0.0,2386.6,187.6,2199.0,-4590.5,4060.6,-948.0,908.7,16.3,925.0,6090.4,
12/31/2014,5596.8,936.4,936.4,0.0,515.6,515.6,0.0,707.7,232.9,0.0,474.8,0.0,904.8,,0.0,,,297.0,590.7,3064.5,1036.8,1867.9,-831.1,0.0,,1495.5,278.3,249.3,29.0,1005.3,2532.3,,1552.1,801.3,36.8,0.0,714.0,121.7,0.0,,,,121.7,473.4,0.0,0.0,260.8,2147.2,2428.7,2428.7,,,,715.6,0.0,249.6,75.2,93.8,3144.3,5291.5,0.0,2395.5,187.6,2207.9,-4591.0,3702.9,-1217.6,289.8,15.5,305.3,5596.8,
03/31/2015,4872.3,668.9,668.9,0.0,509.4,509.4,0.0,824.5,229.7,0.0,594.8,0.0,589.9,,,,,,589.6,2592.7,1057.8,2065.4,-1007.6,0.0,,1221.8,263.0,235.6,27.4,958.8,2279.6,,1469.0,813.0,27.4,,628.6,378.8,0.0,,,,378.8,159.0,,,152.0,2006.8,2208.2,2208.2,,,,644.6,,478.4,78.7,87.5,2852.8,4859.6,0.0,2393.9,187.8,2206.1,-4592.8,3529.3,-1333.6,-3.2,15.9,12.7,4872.3,
06/30/2015,4988.6,696.9,696.9,0.0,523.7,523.7,0.0,818.7,249.0,0.0,569.7,0.0,823.4,,,191.1,,0.0,630.8,2862.7,1036.4,2042.6,-1006.2,0.0,,1089.5,144.2,115.7,28.5,945.3,2125.9,,1524.0,803.7,2.1,,718.2,381.1,0.0,,,,381.1,182.4,,,176.5,2087.5,2203.6,2203.6,,,,635.3,,476.6,72.6,86.1,2838.9,4926.4,0.0,2406.8,187.8,2219.0,-4593.5,3531.9,-1298.4,46.8,15.4,62.2,4988.6,
09/30/2015,3774.7,587.4,587.4,0.0,470.3,470.3,0.0,847.2,233.8,0.0,613.4,0.0,480.7,,,,,,477.4,2385.6,948.3,1917.5,-969.2,0.0,,440.8,99.9,99.9,0.0,340.9,1389.1,,1455.6,811.9,29.2,,614.5,117.2,0.0,,,,117.2,152.7,,,149.4,1725.5,2196.3,2196.3,,,,621.3,,473.5,62.3,85.5,2817.6,4543.1,0.0,2421.3,187.9,2233.4,-4594.0,2808.6,-1417.4,-781.5,13.1,-768.4,3774.7,
