Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/02/2004,3483.300049,78.599998,78.599998,0.0,205.699997,205.699997,,177.300003,78.012001,0.0,99.288002,0.0,58.900002,,,520.5,1084.5,2172.300049,-1087.800049,0.0,1878.300049,1764.199951,1741.300049,22.899902,114.100098,2962.800049,,185.600006,185.600006,,,,187.699997,,,,,173.100021,,,173.100021,546.400024,1017.200012,,,,355.700012,,,,355.700012,1372.900024,1919.300049,0.0,2090.300049,,,-499.600006,554.599976,-581.299957,1564.000061,0.0,1564.000061,3483.30011,
01/01/2005,3529.8,74.9,74.9,0.0,190.5,190.5,,177.8,84.8,0.0,93.0,0.0,86.3,,,529.5,1100.0,2225.5,-1125.5,0.0,1900.3,1769.4,1769.4,0.0,130.9,3000.3,,181.8,181.8,,,,142.0,131.8,10.2,10.2,,197.3,,,197.3,521.1,1006.6,,,,378.9,,,,378.9,1385.5,1906.6,0.0,1535.3,,,-499.0,579.6,7.3,1623.2,0.0,1623.2,3529.8,
04/02/2005,3906.600098,87.699997,87.699997,0.0,233.800003,233.800003,,199.300003,87.692001,,111.608002,,89.699997,,,610.5,1112.900024,2262.399902,-1149.5,0.0,2183.199951,2040.800049,2040.800049,0.0,142.399902,3296.099976,,207.100006,207.100006,,,,544.599976,,,,,183.200043,,,183.200043,934.900024,1008.200012,,,,379.299988,,,,379.299988,1387.5,2322.400024,0.0,1540.599976,,,-518.700012,588.599976,-26.299965,1584.199974,0.0,1584.199974,3906.599998,
07/02/2005,4009.5,108.800003,108.800003,,276.299988,276.299988,,205.699997,96.679001,,109.021004,,88.699997,,,679.5,1092.900024,2267.199951,-1174.300049,,2237.100098,2113.800049,2113.800049,0.0,123.300049,3330.000122,,276.0,276.0,,,,294.600006,,,,,204.499969,,,204.499969,775.099976,1283.0,,,,367.299988,,,,367.299988,1650.299988,2425.399963,0.0,1542.599976,,,-567.099976,649.599976,-41.0,1584.099976,,1584.099976,4009.499939,
10/01/2005,3938.600098,109.800003,109.800003,0.0,229.199997,229.199997,,206.399994,90.816002,,115.584,,73.900002,,,619.299988,1079.599976,2293.600098,-1214.0,0.0,2239.699951,2113.300049,2113.300049,0.0,126.399902,3319.299927,,212.300003,212.300003,,,,267.799988,,,,,209.699997,,,209.699997,689.799988,1282.800049,,,,378.899994,,,,378.899994,1661.700043,2351.500031,0.0,1543.5,,,-623.0,701.799988,-35.199989,1587.099998,0.0,1587.099998,3938.600029,
12/31/2005,4053.800049,116.0,116.0,0.0,213.800003,213.800003,,194.199997,88.199997,0.0,106.0,0.0,74.199997,,,598.200012,1114.099976,2387.0,-1272.900024,0.0,2341.5,2160.100098,1859.0,301.100098,181.399902,3455.599976,,208.399994,208.399994,,,,290.399994,288.199994,2.2,2.2,,223.200012,,,223.200012,722.0,1285.900024,,,,476.600006,,,,476.600006,1762.500031,2484.500031,0.0,1267.099976,,,-88.199997,432.0,-41.599991,1569.299988,0.0,1569.299988,4053.800018,
03/31/2006,4072.3,110.7,110.7,0.0,215.8,215.8,,217.6,93.4,0.0,124.2,0.0,79.9,,,624.0,1107.9,2418.0,-1310.1,0.0,2340.4,2167.1,1866.2,300.9,173.3,3448.3,,203.7,203.7,,,,419.1,419.1,0.0,0.0,,200.6,,,200.6,823.4,1273.8,1273.8,0.0,0.0,470.2,,,,470.2,1744.0,2567.4,0.0,1274.3,,,-173.6,429.6,-25.4,1504.9,0.0,1504.9,4072.3,
06/30/2006,4222.3,133.0,133.0,0.0,319.8,319.8,,227.2,102.1,,125.1,,89.3,,,769.3,1107.3,2460.5,-1353.2,0.0,2345.7,2171.0,1868.1,302.9,174.7,3453.0,,295.3,295.3,,,,237.3,,,,,195.3,,,195.3,727.9,1522.3,,,,471.8,,,,471.8,1994.1,2722.0,0.0,1276.1,,,-234.0,478.5,-20.3,1500.3,0.0,1500.3,4222.3,
09/30/2006,4332.5,154.4,154.4,0.0,294.2,294.2,,233.8,94.5,0.0,139.3,0.0,75.9,,,758.3,1131.5,2534.0,-1402.5,0.0,2442.7,2322.3,2019.6,302.7,120.4,3574.2,,249.7,249.7,,,,287.8,287.8,0.0,0.0,,228.2,,,228.2,765.7,1541.7,1541.7,0.0,0.0,470.6,,,,470.6,2012.3,2778.0,0.0,1279.4,,,-228.6,515.4,-11.7,1554.5,0.0,1554.5,4332.5,
12/31/2006,4207.4,93.1,93.1,0.0,267.1,267.1,,233.0,104.2,0.0,128.8,0.0,81.9,,,675.1,1138.7,2576.4,-1437.7,0.0,2393.6,2027.1,2027.1,0.0,366.5,3532.3,,189.4,189.4,,,,212.9,210.9,2.0,2.0,,291.5,,,291.5,693.8,1490.2,1490.2,0.0,0.0,418.8,,,,418.8,1909.0,2602.8,0.0,1283.4,,,-225.9,525.4,21.7,1604.6,0.0,1604.6,4207.4,
03/31/2007,4247.4,98.5,98.5,0.0,260.2,260.2,,246.6,100.2,0.0,146.4,0.0,95.0,,,700.3,1152.0,2622.4,-1470.4,0.0,2395.1,2327.9,2028.3,299.6,67.2,3547.1,,209.0,209.0,,,,261.4,261.4,0.0,0.0,,285.8,,,285.8,756.2,1489.7,1489.7,0.0,0.0,423.6,,,,423.6,1913.3,2669.5,0.0,1277.0,,,-252.8,529.8,23.9,1577.9,0.0,1577.9,4247.4,
06/30/2007,4410.2,123.5,123.5,0.0,352.5,352.5,,265.0,108.1,0.0,156.9,0.0,100.7,,,841.7,1165.9,2593.6,-1427.7,0.0,2402.6,2339.7,1933.7,406.0,62.9,3568.5,,255.1,255.1,,,,247.8,247.8,0.0,0.0,,317.2,,,317.2,820.1,1489.2,1489.2,0.0,0.0,446.5,,,,446.5,1935.7,2755.8,0.0,1278.8,,,-254.5,591.1,39.0,1654.4,0.0,1654.4,4410.2,
09/30/2007,5028.7,172.6,172.6,0.0,322.6,322.6,,279.5,126.6,0.0,152.9,0.0,107.3,,,882.0,1253.3,2718.1,-1464.8,0.0,2893.4,2825.4,2418.3,407.1,68.0,4146.7,,217.8,217.8,,,,192.5,192.5,0.0,0.0,,327.8,,,327.8,738.1,1841.1,1841.1,0.0,0.0,441.3,,,,441.3,2282.4,3020.5,0.0,1284.7,,,-216.6,645.8,58.9,1772.8,235.4,2008.2,5028.7,
12/31/2007,5308.0,189.7,189.7,0.0,330.6,330.6,,287.7,144.5,0.0,143.2,0.0,114.1,,,922.1,1329.6,2850.5,-1520.9,0.0,3056.3,2978.3,2432.7,545.6,78.0,4385.9,,224.0,224.0,,,,337.6,332.9,4.7,4.7,,341.0,,,341.0,902.6,1803.5,1782.5,21.0,21.0,470.2,,,,470.2,2273.7,3176.3,0.0,1292.7,,,-204.1,670.9,98.8,1858.3,273.4,2131.7,5308.0,
03/29/2008,5357.899902,198.199997,198.199997,0.0,345.799988,345.799988,,309.0,139.399994,0.0,169.600006,0.0,127.0,,,980.0,1328.599976,2904.800049,-1576.199951,0.0,3049.300049,2972.5,2433.699951,538.800049,76.800049,4377.900024,,237.399994,237.399994,,,,459.100006,459.100006,0.0,0.0,,302.799988,,,302.799988,999.299988,1802.599976,1802.599976,0.0,0.0,474.600006,,,,474.600006,2277.199982,3276.499969,0.0,1282.199951,,,-275.299988,678.0,122.200012,1807.099976,274.299988,2081.399963,5357.899933,
06/28/2008,5570.799805,190.399994,190.399994,0.0,448.299988,448.299988,,331.299988,143.399994,0.0,187.899994,0.0,124.800003,,,1094.800049,1433.0,3057.800049,-1624.800049,0.0,3043.0,2966.899902,2393.100098,573.799805,76.100098,4476.0,,269.0,269.0,,,,592.299988,592.299988,0.0,0.0,,326.100037,,,326.100037,1187.400024,1651.800049,1651.800049,0.0,0.0,502.700012,,,,502.700012,2154.500061,3341.900085,0.0,1287.5,,,-296.0,751.599976,182.600037,1925.700012,303.200012,2228.900024,5570.80011,
09/27/2008,5510.899902,265.299988,265.299988,0.0,380.200012,380.200012,,293.100006,132.600006,0.0,160.5,0.0,136.899994,,,1075.5,1410.300049,2993.899902,-1583.599976,0.0,3025.100098,2954.300049,2388.100098,566.199951,70.800049,4435.400146,,225.600006,225.600006,,,,541.900024,541.900024,0.0,0.0,,333.300018,,,333.300018,1100.800049,1650.0,1650.0,0.0,0.0,517.799988,,,,517.799988,2167.799988,3268.600037,0.0,1292.0,,,-295.100006,807.5,131.399994,1935.799988,306.5,2242.299988,5510.900024,
01/03/2009,5054.1,242.4,242.4,0.0,305.5,305.5,,238.5,117.2,0.0,121.3,0.0,119.7,,,906.1,1355.7,2910.1,-1554.4,0.0,2792.3,2743.2,2244.6,498.6,49.1,4148.0,,186.9,186.9,,,,525.0,,,,,336.3,,,336.3,1048.2,1642.3,,,,532.6,,,,532.6,2174.9,3223.1,0.0,1296.9,,,-324.3,828.2,-200.8,1600.0,231.0,1831.0,5054.1,
03/31/2009,5112.6,202.9,202.9,0.0,473.7,473.7,0.0,287.7,126.9,0.0,160.8,0.0,126.2,,118.5,1090.5,1295.7,2851.0,-1555.3,0.0,2726.4,2683.4,2194.5,488.9,43.0,4022.1,,0.0,,,,,433.7,433.7,,,,519.2,,8.6,511.7,952.9,1988.4,1988.4,,,509.3,,,245.9,254.8,2497.7,3450.6,0.0,1281.6,1.376,1280.224,-353.2,832.6,-309.2,1451.8,210.2,1662.0,5112.6,
06/30/2009,5314.8,191.2,191.2,0.0,551.6,551.6,0.0,273.8,110.8,0.0,163.0,0.0,122.7,28.2,110.2,1139.3,1270.0,2813.7,-1543.7,0.0,2905.5,2690.6,2191.6,499.0,186.7,4175.5,,0.0,,,,,421.4,421.4,,,,566.2,,,564.9,987.6,1988.4,1988.4,,,502.0,,,249.1,252.9,2490.4,3478.0,0.0,1286.3,1.376,1284.924,-348.9,876.6,-190.6,1623.4,213.4,1836.8,5314.8,
09/30/2009,5193.3,176.8,176.8,0.0,475.2,475.2,0.0,261.9,103.5,0.0,158.4,0.0,129.3,32.5,110.7,1043.2,1275.7,2841.8,-1566.1,0.0,2874.4,2656.4,2180.5,475.9,185.5,4150.1,,0.0,,,,,278.7,278.7,,,,532.1,,,531.2,810.8,2006.3,2006.3,,,501.9,,,252.6,249.3,2508.2,3319.0,0.0,1291.2,1.376,1289.824,-348.2,922.7,-190.2,1675.5,198.8,1874.3,5193.3,
12/12/2009,5092.7,193.9,193.9,0.0,413.8,413.8,0.0,197.5,85.1,0.0,112.4,0.0,146.8,20.2,115.4,952.0,1276.6,2843.1,-1566.5,0.0,2864.1,2659.5,2181.8,477.7,184.4,4140.7,,0.0,0.0,0.0,0.0,0.0,141.5,137.5,,,4.0,527.8,0.0,0.0,527.1,669.3,1990.8,1990.8,,,502.3,0.0,40.3,273.7,188.3,2493.1,3162.4,0.0,1295.9,1.376,1294.524,-343.1,939.8,-160.9,1731.7,198.6,1930.3,5092.7,
