Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2001,,9.381473,5.420975,5.508188,,,94.631182,71.568898,-168.088889,46.667895,46.667895,36.304755,,,,,
06/30/2001,,8.339551,5.365623,5.454699,,,94.121965,70.4722,-252.80716,46.174078,46.250535,35.925745,,,,,
09/30/2001,,8.336035,5.268391,5.35194,,,95.040852,70.861641,,48.520037,50.779637,40.675785,,,,,
12/31/2001,,8.136089,4.990302,5.072452,,,102.295566,65.899493,,38.783823,39.423134,29.381505,,0.0,195.365204,-7.758998,
03/31/2002,,8.114621,4.878855,4.942566,,,95.277555,68.458831,39.560753,42.188842,44.031816,34.672838,,,,,
06/30/2002,,7.320635,4.806616,4.871911,,,95.680987,68.576072,59.303021,41.067439,42.735629,34.252488,,,,,
09/30/2002,,7.730704,4.819376,4.872849,,,96.771944,68.698316,57.96585,45.989838,49.225366,42.05689,,,,,
12/31/2002,,8.012334,4.72473,4.793867,,,102.445823,66.447668,68.33845,36.585981,34.981558,28.360995,,0.0,179.067634,-6.335163,
03/31/2003,,8.462517,4.720707,4.758136,,,96.440628,67.338061,62.316861,41.624941,43.720688,37.272583,,,,,
06/30/2003,,8.179677,4.563374,4.615668,,,95.609299,67.513721,59.819787,40.089688,42.528223,37.356655,,,,,
09/30/2003,,7.649834,4.423369,4.449597,,,95.167665,66.261256,55.314388,48.897853,51.544228,41.969197,,,,,
12/31/2003,,7.864903,4.381388,4.428779,,,91.94154,63.855321,57.558793,31.433702,31.154473,27.653494,,0.0,169.075184,-5.432696,
03/31/2004,,8.074261,4.407704,4.431992,,,94.69825,64.757796,57.988588,34.325224,34.325224,30.601532,,,,,
06/30/2004,,8.225,4.405334,4.444662,,,94.252874,62.611656,47.471058,35.499039,36.115886,32.370985,,,,,
09/30/2004,,7.30452,3.713647,3.733034,,,94.181898,62.891135,51.516193,34.272109,34.272109,29.866885,,,,,
12/31/2004,,6.982541,3.60603,3.639701,,,96.305164,57.622753,-120.10145,35.248771,38.472003,28.600969,,0.0,226.831535,-8.856064,
03/31/2005,,6.864539,3.69458,3.719099,,,96.438541,63.557164,46.282747,34.879904,35.643731,27.306052,,,,,
06/30/2005,,4.914001,2.842369,2.878508,,,98.018136,62.35224,59.81185,4.974539,5.856896,-2.45592,,,,,
09/30/2005,,4.970042,2.836276,2.869464,,,160.057479,63.679822,71.218266,34.545998,35.99152,28.324275,,,,,
12/31/2005,,5.685295,3.051444,3.087506,,,96.763754,67.738838,94.445243,36.935301,41.992265,34.976452,,0.0,151.803192,-2.945164,
03/31/2006,,5.843629,3.087205,3.12497,,,96.983212,62.159246,53.72803,31.211188,32.86233,25.845964,,0.0,197.514954,-5.698412,
06/30/2006,,7.724863,3.798519,3.858366,,,92.038715,63.360376,68.630586,34.702575,35.943878,29.098098,,,,,
09/30/2006,,7.815631,3.762787,3.82371,,,95.326403,63.203991,59.267977,33.641776,34.033992,27.264765,,0.0,189.01025,-6.956713,
12/31/2006,,5.819347,2.833399,2.911801,,,,57.235126,,28.792418,26.151936,19.92778,,,,,
03/31/2007,,6.012379,2.876209,2.958004,,,84.126019,53.827662,35.32677,25.397099,26.91746,21.187079,,0.039274,103.391482,-0.203909,
06/30/2007,,5.501218,2.82445,2.904375,,,86.868364,52.876897,29.436583,24.828149,28.327258,22.724249,,,242.537882,-7.841319,
09/30/2007,,5.702076,2.824394,2.908861,,,86.561961,51.16426,27.428557,23.206872,25.976673,20.65687,,,252.230693,-8.680309,
12/31/2007,,6.261482,2.97864,3.064014,,,83.184075,55.185735,50.38801,27.626391,39.068212,34.136296,,0.771193,440.269212,-21.305896,
03/31/2008,,6.346119,2.98851,3.072741,,,84.147102,53.103851,48.237375,25.421494,27.95164,23.097455,,3.821218,220.105454,-7.622035,
06/30/2008,,11.840444,5.200145,5.331027,,,91.541588,56.102489,78.220411,30.26435,124.777644,120.300344,,0.112414,182.627286,-9.783437,
09/30/2008,,11.65716,5.545971,5.691634,5.302165,,89.971941,56.230759,85.430014,31.604102,42.568659,38.456681,,,170.474823,-8.215363,
12/31/2008,,10.379288,4.957596,5.05905,5.393544,,35.676133,12.897081,,18.31544,20.870321,16.649014,,0.562611,377.638143,-28.816862,
03/31/2009,,10.951326,5.445529,5.559881,5.469692,,81.434107,51.926595,39.719971,33.884303,47.997782,44.019273,,0.106164,183.00619,-9.090279,
06/30/2009,,7.133473,3.619247,3.679316,5.325599,,85.576709,56.546724,62.370611,37.754875,46.573983,42.606751,,0.039989,160.484343,-4.314634,
09/30/2009,,5.015428,2.959021,3.019301,5.199493,,93.653671,55.971715,10.566038,17.501284,17.639,13.700194,,,410.221195,-15.55892,
12/31/2009,,5.313562,3.07321,3.13513,4.642999,,60.817663,40.260815,393.585203,22.777452,26.321931,22.418195,,0.46664,308.223125,-11.064065,
03/31/2010,,4.111253,2.442421,2.501821,4.464037,,76.195684,46.552756,,15.062905,21.544674,17.755216,,0.382131,527.741009,-17.585515,
06/30/2010,,3.706452,2.166896,2.21116,4.44222,,85.694216,55.357758,44.119646,28.77352,33.255501,29.688648,,0.423166,217.784189,-4.365615,
09/30/2010,,2.669721,1.688442,1.716984,3.598554,,52.945668,22.417028,,-7.289441,0.464062,-2.700911,,,,,
12/31/2010,,2.733741,1.624991,1.6707,3.48218,,66.560433,36.841409,28.053435,14.333861,23.058909,20.358105,,0.134785,431.058073,-9.050272,
03/31/2011,,2.302539,1.290498,1.322261,2.621208,,53.521786,23.365859,,0.787366,13.042204,9.510246,,6.25,,,
06/30/2011,,2.84986,1.608259,1.637602,2.979322,,64.86058,34.921618,20.365249,13.080827,23.592946,18.897896,,0.434532,395.563684,-8.423152,
09/30/2011,,3.606275,2.008344,2.041131,3.674998,,65.957166,34.908154,45.366153,12.517196,14.522968,9.874302,,0.478253,414.514498,-11.342258,
12/31/2011,,3.013909,1.785412,1.790489,3.669311,,63.159674,31.637044,26.203612,10.170712,11.575676,7.094249,,2.065702,552.668364,-13.643012,
03/31/2012,,2.72333,1.67644,1.679178,3.613017,,62.710648,32.286912,45.015676,10.921396,13.998699,9.403679,,3.119628,519.705455,-11.429964,
06/30/2012,,2.502288,1.572793,1.573949,3.437589,,57.834286,27.516474,,7.186833,17.709741,12.476095,,4.387907,1688.86049,-39.757861,
09/30/2012,,2.128553,1.459692,1.466335,3.164498,,57.261174,28.283167,1.323776,7.904805,11.664606,8.0698,,2.238706,786.546621,-14.613507,
12/31/2012,,2.884228,1.724554,1.752928,3.141163,,60.506194,32.387457,34.954937,13.342214,21.566552,18.225867,,5.498546,384.687838,-8.211047,
03/31/2013,,2.923638,1.693948,1.730314,2.726166,,45.471985,15.729748,,-1.951013,11.379589,8.743195,,,,,
06/30/2013,,1.975431,1.249503,1.273734,2.7163,,51.73293,22.176519,12.407533,5.460309,1.192868,-1.253882,,3.175225,937.545059,-16.545125,
09/30/2013,,1.588443,1.084993,1.090696,2.569477,,49.954894,18.942442,5.540298,3.601072,4.758514,2.640131,,9.830985,1429.352626,-21.116006,
12/31/2013,,0.802202,0.680462,0.665927,2.525233,,75.698759,21.06592,1.771869,4.226727,3.551207,1.477598,,1.288278,1145.574739,-8.387624,
03/31/2014,,0.759613,0.6353,0.614344,2.867826,,53.232885,24.100688,54.733472,8.074262,8.278177,6.238658,,3.373134,465.681369,-2.777762,
06/30/2014,,1.414769,0.96068,0.953279,3.030629,,51.314907,25.354712,39.934286,9.822662,10.669905,8.691312,,1.896118,355.695736,-3.617504,
09/30/2014,,2.373909,1.408515,1.433479,3.342779,,51.666562,27.937531,138.411271,18.025588,18.006237,16.07685,,,181.525827,-1.935349,
12/31/2014,,3.959404,2.13188,2.190272,3.566887,,49.481141,26.937238,85.402566,23.793659,23.622416,21.738043,,2.410965,138.020388,-1.505381,
03/31/2015,,4.929421,2.620069,2.70042,3.755742,,48.3033,27.173032,53.842157,23.420643,23.166666,21.337945,,,142.856619,-2.112583,
06/30/2015,,6.664105,3.505873,3.621672,4.742792,,52.030937,30.137311,60.373461,34.524624,34.36436,32.655989,,2.195184,92.568776,0.495225,
09/30/2015,,6.768191,3.616938,3.738775,4.996577,,53.72897,32.503879,61.940003,20.353178,20.265128,18.594848,,,159.416251,-4.021405,
12/31/2015,,6.355292,3.273965,3.374507,5.017447,,46.513787,24.758811,13.069289,14.513679,14.50076,12.912391,,1.763337,219.454679,-7.591694,
03/31/2016,,5.80031,3.022107,3.102438,4.990565,,50.564061,28.700158,37.632545,15.80383,15.789217,14.227496,,,205.25747,-6.10526,
06/30/2016,,4.924597,2.571579,2.636299,4.324999,,52.913323,31.8601,45.660652,19.574386,19.674418,18.155643,,,157.255185,-2.819587,
09/30/2016,,5.986253,3.065158,3.15503,4.277215,,50.190662,29.980827,5.313773,32.872778,32.541031,31.02574,,,92.196303,0.467149,
12/31/2016,,7.471645,3.723338,3.839531,4.363795,,47.168422,26.035939,52.957798,32.56062,32.401669,30.885237,,,93.500423,0.485625,
03/31/2017,,8.664857,4.39418,4.530074,4.24865,,46.795344,25.305705,,31.781101,31.703627,29.430442,,0.660576,100.887925,-0.076937,
06/30/2017,,8.591927,4.346487,4.508054,4.105947,,47.558006,26.314139,-357.031293,19.217893,18.903138,17.799796,,,169.231382,-5.94831,
09/30/2017,,6.602944,3.349635,3.490146,3.637663,,40.109283,19.012298,,8.181438,7.853443,6.783706,,0.743598,433.676958,-22.032503,
12/31/2017,,3.40657,1.84042,1.963319,2.496903,,27.63949,6.029031,,-8.127003,-9.042007,-10.09937,,,,,
03/31/2018,,4.241177,2.288896,2.443079,2.582435,,44.01134,23.142944,,41.346351,40.962747,39.898356,,0.348901,73.831855,1.109837,
06/30/2018,,3.99966,2.16325,2.309843,2.660519,,45.9845,24.942003,3.362056,14.856667,14.753196,13.71617,,2.244702,209.365157,-4.374235,
09/30/2018,,3.948927,2.025237,2.184777,2.501141,,36.132933,16.416487,,6.812312,6.151835,5.207465,,2.025196,479.207567,-14.974631,
12/31/2018,,5.490889,2.762059,2.94549,3.377634,,38.024142,18.410094,118.215,10.046059,9.139145,8.198475,,1.191759,323.367825,-12.264879,
03/31/2019,,4.156858,2.178943,2.354623,3.475822,,43.010505,23.36539,24.757531,22.975292,22.045282,22.045282,,0.754438,121.432731,-0.890928,
06/30/2019,,4.084013,2.000178,2.218699,3.415692,,42.290089,23.006183,11.782547,11.365754,10.435677,10.435677,,1.054478,255.519004,-6.351417,
09/30/2019,,7.692679,3.611307,4.049065,3.620951,,43.975396,22.237395,264.115749,51.174087,46.588786,46.588786,,0.608682,59.736285,3.097358,
12/31/2019,,8.368441,3.868102,4.313976,3.96435,,45.022022,23.762652,331.646508,19.015823,17.763707,17.763707,,,157.449662,-4.807641,
03/31/2020,,8.088398,3.971802,4.417732,3.70615,,39.085668,17.296731,-583.214835,26.170306,24.653067,24.653067,,1.625341,115.044997,-1.216899,
06/30/2020,,8.39962,3.932147,4.287379,3.070832,,33.302173,11.010749,-131.311013,13.396664,15.082017,15.082017,,1.383099,141.939703,-3.522776,
