Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/27/2003,47003.0,13038.0,9406.0,3632.0,3290.0,3290.0,,2225.0,273.0,1247.0,705.0,,3785.0,,,,,22338.0,17220.0,38732.0,-21512.0,1695.0,,561.0,,5750.0,4996.0,4317.0,679.0,,,,754.0,24665.0,,1657.0,1657.0,,,,352.0,,,,,,5260.0,,,5260.0,7269.0,882.0,,,,,1491.0,,,,1491.0,2373.0,9642.0,0.0,7154.0,,,,30124.0,83.0,37361.0,0.0,37361.0,47003.0,
12/27/2003,47143.0,13539.0,7971.0,5568.0,2960.0,2960.0,,2519.0,333.0,1490.0,696.0,0.0,3864.0,,,,,22882.0,16661.0,38692.0,-22031.0,2380.0,,514.0,,5220.0,4364.0,3705.0,659.0,,,,856.0,24261.0,,1660.0,1660.0,,,,224.0,,,,,,4995.0,,,4995.0,6879.0,936.0,,,,,1482.0,,,,1482.0,2418.0,9297.0,0.0,6754.0,,,0.0,31016.0,76.0,37846.0,0.0,37846.0,47143.0,
03/27/2004,47088.0,15718.0,7539.0,8179.0,3374.0,3374.0,,2796.0,355.0,1682.0,759.0,,1203.0,,,,,23091.0,16192.0,39095.0,-22903.0,2651.0,,608.0,,5154.0,4365.0,3705.0,660.0,,,,789.0,23997.0,,1617.0,1617.0,,,,296.0,,,,,,4503.0,,,4503.0,6416.0,927.0,,,,,1635.0,,,,1635.0,2562.0,8978.0,0.0,6726.0,,,0.0,31240.0,144.0,38110.0,0.0,38110.0,47088.0,
06/26/2004,48672.0,16972.0,7153.0,9819.0,3183.0,3183.0,,3223.0,395.0,1912.0,916.0,,1380.0,,,,,24758.0,16007.0,39567.0,-23560.0,2820.0,,582.0,,5087.0,4338.0,3730.0,608.0,,,,749.0,23914.0,,1900.0,1900.0,,,,216.0,,,,,,5422.0,,,5422.0,7538.0,898.0,,,,,1643.0,,,,1643.0,2541.0,10079.0,0.0,6395.0,,,0.0,32077.0,121.0,38593.0,0.0,38593.0,48672.0,
09/25/2004,47800.0,13647.0,6533.0,7114.0,3266.0,3266.0,,3180.0,434.0,1750.0,996.0,,3897.0,,,,,23990.0,15924.0,40138.0,-24214.0,2826.0,,461.0,,5060.0,4327.0,3734.0,593.0,,,,733.0,23810.0,,1895.0,1895.0,,,,213.0,,,,,,5702.0,,,5702.0,7810.0,882.0,,,,,913.0,,,,913.0,1795.0,9605.0,0.0,6045.0,,,0.0,32097.0,53.0,38195.0,0.0,38195.0,47800.0,
12/25/2004,48143.0,17172.0,8407.0,8765.0,2999.0,2999.0,,2621.0,388.0,1418.0,815.0,0.0,1266.0,,,,,24058.0,15768.0,39833.0,-24065.0,3219.0,,656.0,,5098.0,3719.0,3719.0,0.0,,,,1379.0,24085.0,,1943.0,1943.0,,,,201.0,201.0,0.0,0.0,,,5862.0,,,5862.0,8006.0,703.0,703.0,0.0,0.0,,855.0,,,,855.0,1558.0,9564.0,0.0,6143.0,,,0.0,32288.0,148.0,38579.0,0.0,38579.0,48143.0,
04/02/2005,47566.0,16116.0,9279.0,6837.0,3226.0,3226.0,,2808.0,392.0,1517.0,899.0,0.0,1328.0,,,,,23478.0,16321.0,41259.0,-24938.0,2726.0,,586.0,,5041.0,4335.0,3716.0,619.0,,,,706.0,24088.0,,2081.0,2081.0,,,,222.0,222.0,0.0,0.0,,,6270.0,,,6270.0,8573.0,464.0,464.0,0.0,0.0,,818.0,,,,818.0,1282.0,9855.0,0.0,6220.0,,,0.0,31411.0,80.0,37711.0,0.0,37711.0,47566.0,
07/02/2005,46513.0,14824.0,8975.0,5849.0,3448.0,3448.0,,2739.0,384.0,1506.0,849.0,0.0,1179.0,,,,,22190.0,16624.0,42329.0,-25705.0,2609.0,,362.0,,5090.0,4392.0,3805.0,587.0,,,,698.0,24323.0,,1993.0,1993.0,,,,318.0,318.0,0.0,0.0,,,5469.0,,,5469.0,7780.0,430.0,430.0,0.0,0.0,,689.0,,,,689.0,1119.0,8899.0,0.0,6260.0,,,0.0,31301.0,53.0,37614.0,0.0,37614.0,46513.0,
10/01/2005,47360.0,13933.0,8857.0,5076.0,3748.0,3748.0,,2815.0,381.0,1434.0,1000.0,0.0,1228.0,,,,,21724.0,16825.0,43128.0,-26303.0,3567.0,,520.0,,5244.0,4517.0,3814.0,703.0,,,,727.0,25636.0,,2077.0,2077.0,,,,252.0,252.0,0.0,0.0,,,7170.0,,,7170.0,9499.0,432.0,432.0,0.0,0.0,,753.0,,,,753.0,1185.0,10684.0,0.0,6223.0,,,0.0,30309.0,144.0,36676.0,0.0,36676.0,47360.0,
12/31/2005,48314.0,11314.0,7324.0,3990.0,3914.0,3914.0,,3126.0,409.0,1662.0,1055.0,0.0,2840.0,,,,,21194.0,17111.0,44132.0,-27021.0,4672.0,,537.0,,5337.0,4527.0,3873.0,654.0,,,,810.0,27120.0,,2249.0,2249.0,,,,313.0,313.0,0.0,0.0,,,6672.0,,,6672.0,9234.0,2106.0,2106.0,0.0,0.0,,792.0,,,,792.0,2898.0,12132.0,0.0,6245.0,,,0.0,29810.0,127.0,36182.0,0.0,36182.0,48314.0,
04/01/2006,47194.0,9119.0,3948.0,5171.0,3912.0,3912.0,,3567.0,416.0,1944.0,1207.0,0.0,1429.0,,,,,18027.0,17618.0,45404.0,-27786.0,4515.0,,588.0,,7034.0,4987.0,3873.0,1114.0,,,,2047.0,29167.0,,2411.0,2411.0,,,,224.0,224.0,0.0,0.0,,,7208.0,,,7208.0,9843.0,2040.0,2040.0,0.0,0.0,,953.0,,,,953.0,2993.0,12836.0,0.0,6662.0,,,0.0,27531.0,165.0,34358.0,0.0,34358.0,47194.0,
07/01/2006,46088.0,7643.0,3436.0,4207.0,3178.0,3178.0,,4332.0,496.0,2331.0,1505.0,0.0,1602.0,,,,,16755.0,18098.0,46463.0,-28365.0,4117.0,,604.0,,7118.0,4940.0,3871.0,1069.0,,,,2178.0,29333.0,,2478.0,2478.0,,,,287.0,287.0,0.0,0.0,,,5657.0,,,5657.0,8422.0,2054.0,2054.0,0.0,0.0,,816.0,,,,816.0,2870.0,11292.0,0.0,6986.0,,,0.0,27619.0,191.0,34796.0,0.0,34796.0,46088.0,
09/30/2006,46855.0,8219.0,4469.0,3750.0,3358.0,3358.0,,4477.0,535.0,2265.0,1677.0,0.0,1550.0,,,,,17604.0,18038.0,46975.0,-28937.0,3473.0,,388.0,,7740.0,4869.0,3861.0,1008.0,,,,2871.0,29251.0,,2401.0,2401.0,,,,196.0,196.0,0.0,0.0,,,6460.0,,,6460.0,9057.0,2060.0,2060.0,0.0,0.0,,721.0,,,,721.0,2781.0,11838.0,0.0,7348.0,,,0.0,27501.0,168.0,35017.0,0.0,35017.0,46855.0,
12/30/2006,48368.0,10002.0,6598.0,3404.0,2709.0,2709.0,,4314.0,608.0,2044.0,1662.0,0.0,1255.0,,,,,18280.0,17602.0,47084.0,-29482.0,4421.0,,,,8065.0,4848.0,3861.0,987.0,,,,3217.0,30088.0,,2256.0,2256.0,,,,180.0,,,,,,6078.0,,,6078.0,8514.0,1848.0,,,,,1254.0,,,,1254.0,3102.0,11616.0,0.0,7825.0,,,0.0,28984.0,-57.0,36752.0,0.0,36752.0,48368.0,
03/31/2007,48756.0,9024.0,4472.0,4552.0,2780.0,2780.0,,4366.0,670.0,2187.0,1509.0,0.0,1524.0,,,,,17694.0,17617.0,47910.0,-30293.0,4855.0,,359.0,,8590.0,4835.0,3861.0,974.0,,,,3755.0,31062.0,,2273.0,2273.0,,,,139.0,139.0,0.0,0.0,,,4214.0,,,4214.0,6626.0,1848.0,1848.0,0.0,0.0,,2756.0,,,,2756.0,4604.0,11230.0,0.0,8598.0,,,0.0,29020.0,-92.0,37526.0,0.0,37526.0,48756.0,
06/30/2007,50294.0,10661.0,4709.0,5952.0,2531.0,2531.0,,4127.0,583.0,2063.0,1481.0,0.0,2329.0,,,,,19648.0,17143.0,46805.0,-29662.0,4696.0,,350.0,,8807.0,4786.0,3861.0,925.0,,,,4021.0,30646.0,,2179.0,2179.0,,,,221.0,221.0,0.0,0.0,,,4064.0,,,4064.0,6464.0,1848.0,1848.0,0.0,0.0,,2284.0,,,,2284.0,4132.0,10596.0,0.0,9597.0,,,0.0,30197.0,-96.0,39698.0,0.0,39698.0,50294.0,
09/29/2007,53039.0,13021.0,5844.0,7177.0,2933.0,2933.0,,3538.0,538.0,1647.0,1353.0,0.0,1934.0,,,,,21426.0,16985.0,46967.0,-29982.0,5142.0,,1061.0,,9486.0,4936.0,3917.0,1019.0,,,,4550.0,31613.0,,2338.0,2338.0,,,,137.0,137.0,0.0,0.0,,,5288.0,,,5288.0,7763.0,1853.0,1853.0,0.0,0.0,,2521.0,,,,2521.0,4374.0,12137.0,0.0,10695.0,,,0.0,29975.0,232.0,40902.0,0.0,40902.0,53039.0,
12/29/2007,55651.0,15363.0,7307.0,8056.0,2576.0,2576.0,,3370.0,507.0,1460.0,1403.0,,2576.0,,,,,23885.0,16918.0,46052.0,-29134.0,5385.0,,987.0,,9463.0,4876.0,3916.0,960.0,,,,4587.0,31766.0,,2361.0,2361.0,,,,142.0,,,,,,6068.0,,,6068.0,8571.0,1980.0,,,,,2338.0,,,,2338.0,4318.0,12889.0,0.0,11653.0,,,0.0,30848.0,261.0,42762.0,0.0,42762.0,55651.0,
03/29/2008,53387.0,13692.0,5883.0,7809.0,2725.0,2725.0,,3272.0,545.0,1361.0,1366.0,0.0,2375.0,,,,,22064.0,16667.0,46927.0,-30260.0,5003.0,,530.0,,9653.0,4819.0,3916.0,903.0,,,,4834.0,31323.0,,2338.0,2338.0,,,,189.0,189.0,0.0,0.0,,,6141.0,,,6141.0,8668.0,1990.0,1990.0,0.0,0.0,,2069.0,,,,2069.0,4059.0,12727.0,0.0,12118.0,,,0.0,28470.0,72.0,40660.0,0.0,40660.0,53387.0,
06/28/2008,52392.0,11961.0,4079.0,7882.0,2399.0,2399.0,,3265.0,580.0,1355.0,1330.0,0.0,2153.0,,,,,19778.0,16723.0,46533.0,-29810.0,5295.0,,644.0,,10596.0,4787.0,3915.0,872.0,,,,5809.0,32614.0,,2379.0,2379.0,,,,175.0,175.0,0.0,0.0,,,5478.0,,,5478.0,8032.0,1892.0,1892.0,0.0,0.0,,2107.0,,,,2107.0,3999.0,12031.0,0.0,12452.0,,,0.0,27780.0,129.0,40361.0,0.0,40361.0,52392.0,
09/27/2008,52719.0,12204.0,3704.0,8500.0,2737.0,2737.0,,3398.0,583.0,1427.0,1388.0,0.0,3084.0,,,,,21423.0,17026.0,47368.0,-30342.0,4221.0,,401.0,,10049.0,4723.0,3924.0,799.0,,,,5326.0,31296.0,,2507.0,2507.0,,,,467.0,467.0,0.0,0.0,,,7094.0,,,7094.0,10068.0,1889.0,1889.0,0.0,0.0,,1851.0,,,,1851.0,3740.0,13808.0,0.0,12744.0,,,0.0,26303.0,-136.0,38911.0,0.0,38911.0,52719.0,
12/27/2008,50715.0,11843.0,3350.0,8493.0,1712.0,1712.0,,3744.0,608.0,1577.0,1559.0,0.0,2572.0,,,,,19871.0,17544.0,48088.0,-30544.0,3276.0,,352.0,,10024.0,4707.0,3932.0,775.0,,,,5317.0,30844.0,,2390.0,2390.0,,,,102.0,,,,,,5326.0,,,5326.0,7818.0,1886.0,,,,,1923.0,,,,1923.0,3809.0,11627.0,0.0,12944.0,,,0.0,26537.0,-393.0,39088.0,0.0,39088.0,50715.0,
03/28/2009,48454.0,10599.0,3536.0,7063.0,2086.0,2086.0,0.0,3045.0,380.0,1448.0,1217.0,0.0,2412.0,21.0,,,986.0,18142.0,17815.0,49010.0,-31195.0,2925.0,2513.0,412.0,,9572.0,4670.0,3932.0,738.0,,,,4881.0,30312.0,,5617.0,1669.0,,,3948.0,31.0,31.0,,,,,693.0,,34.0,0.0,6341.0,1170.0,1170.0,,,,1879.0,,,,1845.0,3049.0,9390.0,,13845.0,5.585,13839.415,0.0,25609.0,-390.0,39064.0,0.0,39064.0,48454.0,
06/27/2009,49061.0,11624.0,3826.0,7798.0,1938.0,1938.0,0.0,2805.0,385.0,1209.0,1211.0,0.0,2100.0,19.0,,,780.0,18467.0,17515.0,48471.0,-30956.0,3515.0,3002.0,513.0,,9564.0,4598.0,3932.0,666.0,,,,4947.0,30594.0,,6414.0,1726.0,,,4688.0,24.0,24.0,,,,,641.0,,30.0,0.0,7079.0,1174.0,1174.0,,,,1761.0,,,,1731.0,2935.0,10014.0,0.0,13995.0,5.597,13989.403,,25205.0,-153.0,39047.0,0.0,39047.0,49061.0,
09/26/2009,50996.0,12930.0,4109.0,8821.0,2025.0,2025.0,0.0,2490.0,398.0,1072.0,1020.0,0.0,1802.0,20.0,,,347.0,19247.0,17354.0,48615.0,-31261.0,4377.0,3611.0,766.0,,10018.0,5393.0,4421.0,972.0,,,,4605.0,31749.0,,6931.0,1907.0,471.0,,4553.0,23.0,23.0,,,,,795.0,,58.0,0.0,7749.0,2201.0,2201.0,,,,2013.0,,,,1955.0,4214.0,11963.0,,14763.0,5.52,14757.48,0.0,24037.0,233.0,39033.0,,39033.0,50996.0,
12/26/2009,53095.0,13920.0,3987.0,9933.0,2273.0,2273.0,0.0,2935.0,437.0,1469.0,1029.0,0.0,2029.0,32.0,,278.0,677.0,21157.0,17225.0,47822.0,-30597.0,4952.0,4179.0,773.0,,9761.0,5304.0,4421.0,883.0,,85.0,,4062.0,31938.0,,6649.0,1883.0,86.0,0.0,4680.0,172.0,15.0,0.0,0.0,,157.0,770.0,0.0,49.0,0.0,7591.0,2049.0,2049.0,0.0,0.0,,1751.0,0.0,531.0,555.0,616.0,3800.0,11391.0,0.0,14993.0,5.523,14987.477,0.0,26318.0,393.0,41704.0,0.0,41704.0,53095.0,
03/27/2010,55773.0,16342.0,4988.0,11354.0,2192.0,2192.0,0.0,2986.0,464.0,1473.0,1049.0,0.0,2204.0,36.0,,,614.0,23724.0,17028.0,47963.0,-30935.0,5252.0,4326.0,926.0,,9769.0,5297.0,4452.0,845.0,,,,4436.0,32049.0,,7736.0,1912.0,916.0,,4908.0,330.0,330.0,,,,,846.0,,70.0,0.0,8912.0,2052.0,2052.0,,,,1909.0,,,707.0,1132.0,3961.0,12873.0,0.0,15466.0,5.537,15460.463,,27020.0,414.0,42900.0,0.0,42900.0,55773.0,
06/26/2010,57691.0,18303.0,5514.0,12789.0,2430.0,2430.0,0.0,3345.0,407.0,1637.0,1301.0,0.0,2386.0,68.0,,,912.0,26464.0,16946.0,48418.0,-31472.0,4863.0,3947.0,916.0,,9418.0,5263.0,4481.0,782.0,,,,4087.0,31227.0,,6807.0,2126.0,,,4681.0,215.0,215.0,,,,,915.0,,41.0,0.0,7937.0,2058.0,2058.0,,,,1855.0,,,586.0,1228.0,3913.0,11850.0,0.0,15741.0,5.567,15735.433,0.0,29869.0,231.0,45841.0,0.0,45841.0,57691.0,
09/25/2010,60588.0,20750.0,5517.0,15233.0,2911.0,2911.0,0.0,3423.0,380.0,1634.0,1409.0,0.0,2415.0,55.0,,,835.0,29499.0,17189.0,49108.0,-31919.0,4536.0,3482.0,1054.0,,9364.0,5250.0,4481.0,769.0,,,,4059.0,31089.0,,7676.0,1903.0,0.0,,5773.0,259.0,259.0,,,,,902.0,,40.0,0.0,8837.0,2073.0,2073.0,,,,1982.0,,,681.0,1261.0,4055.0,12892.0,0.0,16096.0,5.576,16090.424,0.0,31069.0,531.0,47696.0,0.0,47696.0,60588.0,
12/25/2010,63186.0,21885.0,5498.0,16387.0,2867.0,2867.0,0.0,3757.0,471.0,1887.0,1399.0,0.0,3102.0,50.0,,289.0,1284.0,31611.0,17899.0,50481.0,-32582.0,4034.0,3026.0,1008.0,,9642.0,5391.0,4531.0,860.0,,35.0,,3877.0,31575.0,,8459.0,2290.0,,0.0,6169.0,38.0,38.0,0.0,0.0,,,830.0,0.0,47.0,0.0,9327.0,2077.0,2077.0,0.0,0.0,,2352.0,0.0,697.0,926.0,682.0,4429.0,13756.0,0.0,16178.0,5.581,16172.419,,32919.0,333.0,49430.0,0.0,49430.0,63186.0,
04/02/2011,65552.0,11978.0,4188.0,7790.0,3542.0,3542.0,0.0,4099.0,585.0,1783.0,1731.0,0.0,3176.0,,,,1234.0,22795.0,19559.0,53012.0,-33453.0,2843.0,1863.0,980.0,,20355.0,15941.0,9069.0,6872.0,,,,4414.0,42757.0,,9691.0,2757.0,729.0,,6205.0,54.0,54.0,,,,,1820.0,,,0.0,11565.0,2083.0,2083.0,,,,4555.0,,,1783.0,2772.0,6638.0,18203.0,0.0,16271.0,5.365,16265.635,,30597.0,481.0,47349.0,0.0,47349.0,65552.0,
07/02/2011,66089.0,11547.0,4635.0,6912.0,3359.0,3359.0,0.0,4030.0,546.0,1450.0,2034.0,0.0,4166.0,31.0,,,1984.0,23102.0,20778.0,54871.0,-34093.0,1884.0,992.0,892.0,,20325.0,15841.0,9141.0,6700.0,,,,4453.0,42987.0,,8287.0,2742.0,,,5545.0,71.0,71.0,,,,,1996.0,,85.0,0.0,10354.0,2090.0,2090.0,,,,4922.0,,,2215.0,2622.0,7012.0,17366.0,0.0,16245.0,5.285,16239.715,0.0,32012.0,466.0,48723.0,0.0,48723.0,66089.0,
10/01/2011,70551.0,15198.0,7057.0,8141.0,3821.0,3821.0,0.0,3959.0,614.0,1494.0,1851.0,0.0,3720.0,50.0,,,1485.0,26698.0,22157.0,56817.0,-34660.0,1374.0,858.0,516.0,,20322.0,15583.0,9138.0,6445.0,,,,4689.0,43853.0,,9636.0,2999.0,,,6637.0,66.0,66.0,,,,,2207.0,,32.0,0.0,11909.0,7076.0,7076.0,,,,5449.0,,,2762.0,2655.0,12525.0,24434.0,,16247.0,5.118,16241.882,,29902.0,-32.0,46117.0,0.0,46117.0,70551.0,
12/31/2011,71119.0,14837.0,5065.0,9772.0,3650.0,3650.0,0.0,4096.0,644.0,1680.0,1772.0,0.0,3289.0,63.0,,335.0,1423.0,25872.0,23627.0,58073.0,-34446.0,1451.0,889.0,562.0,,20169.0,15521.0,9254.0,6267.0,,0.0,,4250.0,45247.0,,9564.0,2956.0,,0.0,6608.0,247.0,247.0,0.0,0.0,,,2217.0,0.0,0.0,0.0,12028.0,7084.0,7084.0,0.0,0.0,,6096.0,0.0,1483.0,2617.0,1996.0,13180.0,25208.0,0.0,17036.0,5.0,17031.0,0.0,29656.0,-781.0,45911.0,0.0,45911.0,71119.0,
03/31/2012,71817.0,13753.0,4429.0,9324.0,4037.0,4037.0,0.0,4489.0,646.0,2048.0,1795.0,0.0,3142.0,52.0,,314.0,1235.0,25421.0,25027.0,60602.0,-35575.0,1317.0,498.0,819.0,,20052.0,15452.0,9388.0,6064.0,,,,4234.0,46396.0,,9294.0,2993.0,,,6301.0,362.0,362.0,,,,,2285.0,436.0,40.0,0.0,11941.0,7088.0,7088.0,,,,6028.0,,,2793.0,2759.0,13116.0,25057.0,0.0,18381.0,5.006,18375.994,,28983.0,-604.0,46760.0,0.0,46760.0,71817.0,
06/30/2012,72352.0,13648.0,5223.0,8425.0,3544.0,3544.0,0.0,4904.0,655.0,2068.0,2181.0,0.0,3689.0,64.0,,316.0,2027.0,25785.0,25976.0,61999.0,-36023.0,1167.0,568.0,599.0,,19424.0,15416.0,9442.0,5974.0,,,,3628.0,46567.0,,8243.0,3269.0,,,4974.0,92.0,92.0,,,,,2203.0,418.0,14.0,0.0,10538.0,7093.0,7093.0,,,,5942.0,,,2775.0,2735.0,13035.0,23573.0,0.0,18883.0,5.013,18877.987,0.0,30753.0,-857.0,48779.0,0.0,48779.0,72352.0,
09/29/2012,74441.0,10465.0,3520.0,6945.0,3938.0,3938.0,0.0,5319.0,614.0,2363.0,2342.0,0.0,3292.0,52.0,,281.0,1491.0,23014.0,27157.0,64166.0,-37009.0,4393.0,469.0,3924.0,,19877.0,15844.0,9623.0,6221.0,,,,3700.0,51427.0,,9730.0,3188.0,,,6542.0,56.0,56.0,,,,,2167.0,441.0,15.0,0.0,11953.0,7100.0,7100.0,,,,6119.0,,,2904.0,2759.0,13219.0,25172.0,0.0,19278.0,4.982,19273.018,0.0,30492.0,-501.0,49269.0,0.0,49269.0,74441.0,
12/29/2012,84351.0,18162.0,8478.0,9684.0,3833.0,3833.0,0.0,4734.0,478.0,2219.0,2037.0,0.0,4629.0,38.0,,358.0,2291.0,31358.0,27983.0,66046.0,-38063.0,4917.0,493.0,4424.0,,20093.0,15945.0,9710.0,6235.0,,1.0,,3751.0,52993.0,,10362.0,3023.0,0.0,0.0,7339.0,312.0,312.0,0.0,0.0,,,2224.0,473.0,20.0,0.0,12898.0,13136.0,13136.0,0.0,0.0,,7114.0,0.0,1923.0,3412.0,1286.0,20250.0,33148.0,0.0,19464.0,4.944,19459.056,0.0,32138.0,-399.0,51203.0,,51203.0,84351.0,
03/30/2013,83083.0,17073.0,5698.0,11375.0,3536.0,3536.0,0.0,4358.0,451.0,2129.0,1778.0,0.0,3710.0,47.0,,367.0,1349.0,28677.0,28418.0,67441.0,-39023.0,6007.0,1309.0,4698.0,,19981.0,15563.0,9756.0,5807.0,,,,4004.0,54406.0,,9367.0,2654.0,,,6713.0,88.0,88.0,0.0,0.0,,,2343.0,423.0,33.0,0.0,11798.0,13143.0,13143.0,,,,6948.0,,,3427.0,3065.0,20091.0,31889.0,0.0,20098.0,4.948,20093.052,,31506.0,-410.0,51194.0,0.0,51194.0,83083.0,
06/29/2013,85661.0,17350.0,3778.0,13572.0,3474.0,3474.0,0.0,4542.0,487.0,2220.0,1835.0,0.0,3682.0,45.0,,369.0,1338.0,29048.0,29345.0,69505.0,-40160.0,7003.0,1642.0,5361.0,,20265.0,15625.0,10005.0,5620.0,,,,4226.0,56613.0,,8709.0,2864.0,,,5845.0,263.0,263.0,,,,,2417.0,420.0,42.0,0.0,11389.0,13150.0,13150.0,,,,7282.0,,,3709.0,3111.0,20432.0,31821.0,0.0,20678.0,4.981,20673.019,0.0,33017.0,145.0,53840.0,0.0,53840.0,85661.0,
09/28/2013,90551.0,19146.0,4881.0,14265.0,3719.0,3719.0,0.0,4533.0,505.0,2259.0,1769.0,0.0,3952.0,36.0,,376.0,1261.0,31350.0,30346.0,71628.0,-41282.0,8097.0,1583.0,6514.0,,20758.0,15901.0,10467.0,5434.0,,,,4445.0,59201.0,,11027.0,2996.0,,,8031.0,350.0,350.0,,,,,2498.0,437.0,45.0,0.0,13875.0,13157.0,13157.0,,,,8067.0,,,4384.0,3201.0,21224.0,35099.0,0.0,21113.0,4.973,21108.027,0.0,33291.0,1048.0,55452.0,0.0,55452.0,90551.0,
12/28/2013,92358.0,20087.0,5674.0,14413.0,3582.0,3582.0,0.0,4172.0,458.0,1998.0,1716.0,0.0,4243.0,47.0,,434.0,1397.0,32084.0,31428.0,73416.0,-41988.0,7694.0,1473.0,6221.0,,21152.0,15663.0,10513.0,5150.0,,16.0,,4992.0,60274.0,,10749.0,2969.0,0.0,0.0,7780.0,281.0,281.0,0.0,0.0,,,2538.0,506.0,33.0,0.0,13568.0,13165.0,13165.0,0.0,0.0,,7369.0,0.0,1308.0,4397.0,1125.0,20534.0,34102.0,0.0,21536.0,4.967,21531.033,0.0,35477.0,1243.0,58256.0,0.0,58256.0,92358.0,
03/29/2014,91932.0,19046.0,4777.0,14269.0,3505.0,3505.0,0.0,3763.0,463.0,1803.0,1497.0,0.0,4240.0,35.0,,449.0,1491.0,30554.0,32502.0,75293.0,-42791.0,7850.0,1765.0,6085.0,,21026.0,15580.0,10617.0,4963.0,,,,4962.0,61378.0,,5646.0,3010.0,0.0,0.0,2636.0,36.0,36.0,0.0,0.0,,,7870.0,482.0,47.0,5337.0,13552.0,13172.0,13172.0,0.0,0.0,,7170.0,0.0,,4302.0,2339.0,20342.0,33894.0,0.0,22166.0,4.972,22161.028,0.0,34716.0,1156.0,58038.0,0.0,58038.0,91932.0,
06/28/2014,91793.0,17311.0,3049.0,14262.0,3489.0,3489.0,0.0,3943.0,503.0,2071.0,1369.0,0.0,4263.0,38.0,,512.0,1837.0,29006.0,33115.0,77145.0,-44030.0,8228.0,2184.0,6044.0,,21444.0,15318.0,10621.0,4697.0,,,,5576.0,62787.0,,9783.0,2960.0,,,6823.0,14.0,14.0,,,,,2454.0,481.0,13.0,0.0,12251.0,13180.0,13180.0,,,,7115.0,,,4187.0,2434.0,20295.0,32546.0,0.0,22475.0,4.948,22470.052,,35652.0,1120.0,59247.0,0.0,59247.0,91793.0,
09/27/2014,90616.0,15594.0,3143.0,12451.0,3647.0,3647.0,0.0,4115.0,496.0,2292.0,1327.0,0.0,4153.0,50.0,,545.0,2173.0,27509.0,33135.0,78503.0,-45368.0,8667.0,2153.0,6514.0,,21305.0,14935.0,10556.0,4379.0,,,,5775.0,63107.0,,11228.0,2597.0,0.0,0.0,8631.0,1164.0,79.0,0.0,0.0,,1085.0,2512.0,452.0,22.0,0.0,14904.0,12103.0,12103.0,,,,7536.0,,,3551.0,3511.0,19639.0,34543.0,0.0,21894.0,4.857,21889.143,0.0,33233.0,946.0,56073.0,0.0,56073.0,90616.0,
12/27/2014,91900.0,14054.0,2561.0,11493.0,4427.0,4427.0,0.0,4273.0,462.0,2375.0,1436.0,0.0,4976.0,57.0,,622.0,2664.0,27730.0,33238.0,79709.0,-46471.0,7986.0,577.0,7097.0,312.0,22946.0,15307.0,10861.0,4446.0,636.0,14.0,1446.0,4864.0,64170.0,,11702.0,2748.0,0.0,0.0,8954.0,1596.0,508.0,0.0,0.0,,1088.0,2713.0,483.0,17.0,0.0,16011.0,12059.0,12059.0,0.0,0.0,,7053.0,0.0,1808.0,3775.0,970.0,19112.0,35123.0,0.0,21781.0,4.752,21776.248,,33418.0,1578.0,56777.0,0.0,56777.0,91900.0,
03/28/2015,89566.0,14118.0,4244.0,9874.0,3246.0,3246.0,0.0,4418.0,528.0,2190.0,1700.0,0.0,4684.0,84.0,,638.0,1860.0,26466.0,33296.0,81286.0,-47990.0,8224.0,1675.0,6549.0,,21580.0,14977.0,10766.0,4211.0,,,,5881.0,63100.0,,11121.0,2775.0,0.0,0.0,8346.0,1121.0,1121.0,0.0,0.0,,,2793.0,428.0,5.0,0.0,15035.0,12112.0,12112.0,0.0,0.0,,7495.0,0.0,,3462.0,3600.0,19607.0,34642.0,0.0,22395.0,4.742,22390.258,0.0,32461.0,68.0,54924.0,0.0,54924.0,89566.0,
