Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/26/2015,892.0,553.0,299.0,47.0,27.0,20.0,-7.0,82.0,0.0,-92.0,3.0,0.0,-1074.0,-643.0,47.0,47.0,0.0,-690.0,-690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-431.0,59.0,-178.0,390.0,0.0,600.0,-210.0,-157.0,0.0,-157.0,4.0,,-123.0,,,
09/25/2015,930.0,507.0,302.0,30.0,49.0,-19.0,91.0,25.0,,71.0,-5.0,0.0,-377.0,-622.0,0.0,0.0,0.0,-622.0,-622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,-450.0,-176.0,-18.0,0.0,0.0,-18.0,-262.0,0.0,-262.0,6.0,0.0,103.0,,,
12/25/2015,858.0,466.0,312.0,279.0,374.0,-95.0,-199.0,23.0,0.0,-82.0,-140.0,0.0,-941.0,-552.0,101.0,101.0,0.0,-653.0,-653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.0,170.0,-174.0,599.0,0.0,600.0,-1.0,-258.0,0.0,-258.0,3.0,0.0,87.0,,,
03/25/2016,754.0,356.0,313.0,51.0,80.0,-29.0,34.0,57.0,0.0,50.0,-73.0,0.0,41.0,-425.0,0.0,0.0,0.0,-425.0,-425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,-692.0,-173.0,0.0,0.0,0.0,0.0,-249.0,0.0,-249.0,-270.0,0.0,103.0,,,
06/24/2016,838.0,445.0,319.0,87.0,85.0,2.0,-13.0,9.0,0.0,-50.0,28.0,0.0,-522.0,-641.0,0.0,0.0,0.0,-641.0,-641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,-481.0,-171.0,0.0,0.0,0.0,0.0,-266.0,0.0,-266.0,-44.0,0.0,-165.0,,,
09/23/2016,896.0,455.0,321.0,123.0,147.0,-24.0,-3.0,2.0,0.0,94.0,-99.0,0.0,-412.0,-521.0,3.0,3.0,0.0,-524.0,-524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,-447.0,-169.0,-19.0,0.0,0.0,-19.0,-263.0,0.0,-263.0,4.0,0.0,37.0,,,
12/30/2016,553.0,458.0,348.0,-304.0,93.0,-397.0,51.0,16.0,0.0,-54.0,89.0,0.0,-905.0,-624.0,184.0,184.0,0.0,-808.0,-808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-281.0,352.0,-167.0,800.0,0.0,2200.0,-1400.0,-278.0,0.0,-278.0,-3.0,0.0,0.0,,,
03/31/2017,1043.0,362.0,320.0,222.0,59.0,163.0,139.0,-30.0,0.0,91.0,78.0,0.0,-286.0,-428.0,13.0,13.0,0.0,-441.0,-441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,-430.0,-166.0,0.0,0.0,0.0,0.0,-258.0,0.0,-258.0,-6.0,0.0,327.0,,,
06/30/2017,523.0,510.0,327.0,41.0,53.0,-12.0,-355.0,-73.0,0.0,-85.0,-197.0,0.0,-681.0,-514.0,0.0,0.0,0.0,-514.0,-514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.0,-152.0,-184.0,537.0,0.0,850.0,-313.0,-499.0,0.0,-499.0,-6.0,0.0,-310.0,,,
09/30/2017,1295.0,459.0,331.0,34.0,49.0,-15.0,471.0,25.0,0.0,96.0,350.0,0.0,-112.0,-482.0,25.0,25.0,0.0,-507.0,-507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,-1212.0,-180.0,-19.0,0.0,0.0,-19.0,-1006.0,0.0,-1006.0,-7.0,0.0,-29.0,,,
12/31/2017,611.0,4140.0,337.0,-3646.0,-3394.0,-252.0,-220.0,8.0,0.0,-61.0,-167.0,0.0,-416.0,-506.0,72.0,72.0,0.0,-578.0,-578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,-385.0,-178.0,-1.0,0.0,0.0,-1.0,-207.0,0.0,-207.0,1.0,0.0,-190.0,,,
03/31/2018,966.0,695.0,323.0,-9.0,54.0,-63.0,-43.0,-50.0,0.0,64.0,-57.0,0.0,-316.0,-316.0,52.0,52.0,0.0,-368.0,-368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,-194.0,2000.0,0.0,2000.0,0.0,-836.0,0.0,-836.0,-41.0,0.0,1579.0,,,
06/30/2018,1043.0,877.0,329.0,-45.0,44.0,-89.0,-118.0,3.0,0.0,-53.0,-68.0,0.0,-439.0,-366.0,89.0,89.0,0.0,-455.0,-455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.0,-1264.0,-190.0,0.0,0.0,0.0,0.0,-1064.0,0.0,-1064.0,-10.0,0.0,-660.0,,,
09/30/2018,1397.0,894.0,334.0,-26.0,50.0,-76.0,195.0,-50.0,0.0,129.0,116.0,0.0,-832.0,-301.0,116.0,116.0,0.0,-417.0,-417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-531.0,-1222.0,-186.0,-19.0,0.0,0.0,-19.0,-1016.0,0.0,-1016.0,-1.0,0.0,-657.0,,,
12/31/2018,1235.0,843.0,345.0,-122.0,131.0,-253.0,169.0,1.0,0.0,93.0,75.0,0.0,-97.0,-443.0,62.0,62.0,0.0,-505.0,-505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,-943.0,-181.0,1000.0,0.0,1000.0,0.0,-1755.0,0.0,-1755.0,-7.0,0.0,195.0,,,
03/31/2019,1173.0,834.0,330.0,-9.0,51.0,-60.0,18.0,-56.0,0.0,74.0,0.0,0.0,-870.0,-305.0,48.0,48.0,0.0,-353.0,-353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-565.0,27.0,-195.0,1000.0,0.0,1000.0,0.0,-796.0,0.0,-796.0,18.0,0.0,330.0,,,
06/30/2019,1094.0,870.0,337.0,-19.0,46.0,-65.0,-94.0,-5.0,0.0,-35.0,-54.0,0.0,-386.0,-318.0,98.0,98.0,0.0,-416.0,-416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0,-1043.0,-193.0,0.0,0.0,0.0,,-860.0,0.0,-860.0,10.0,0.0,-335.0,,,
09/30/2019,1470.0,856.0,338.0,276.0,89.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,-473.0,-350.0,72.0,72.0,0.0,-422.0,-422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.0,-329.0,-189.0,982.0,0.0,1000.0,-18.0,-1111.0,0.0,-1111.0,-11.0,0.0,668.0,,,
12/31/2019,1113.0,771.0,344.0,-195.0,-186.0,-9.0,193.0,106.0,0.0,59.0,28.0,0.0,-373.0,-430.0,36.0,36.0,0.0,-466.0,-466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,-1303.0,-186.0,-500.0,0.0,0.0,-500.0,-606.0,0.0,-606.0,-11.0,0.0,-563.0,,,
03/31/2020,1178.0,770.0,344.0,10.0,28.0,-18.0,54.0,-27.0,0.0,14.0,67.0,0.0,144.0,-346.0,35.0,35.0,0.0,-381.0,-381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,-285.0,-201.0,500.0,0.0,500.0,0.0,-577.0,0.0,-577.0,-7.0,0.0,1037.0,,,
06/30/2020,1006.0,499.0,344.0,-3.0,33.0,-36.0,166.0,147.0,0.0,-99.0,118.0,0.0,-147.0,-410.0,10.0,10.0,0.0,-420.0,-420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,-463.0,-199.0,-227.0,0.0,0.0,-227.0,-39.0,0.0,-39.0,2.0,0.0,396.0,,,
