Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1997,2083.125,-51.577999,0.0,0.0,0.0,2031.547001,1.563704,14.524648,0.97524,0.0,5.397466,5.397466,13.110561,1.553785,2095.788717,2044.210718,40.228653,,
03/31/1998,2076.8125,-38.683998,0.0,0.0,0.0,2038.128502,1.550442,13.988095,0.981373,0.0,5.654369,,12.715098,1.502735,2089.149969,2050.465971,40.35898,,
06/30/1998,1941.09375,-48.342999,0.0,0.0,0.0,1892.750751,1.427517,12.561275,0.975095,0.0,6.485177,,11.866925,1.352553,1952.586554,1904.243556,37.480213,,
09/30/1998,1873.674972,-73.544998,0.0,0.0,0.0,1800.129973,1.362146,11.787975,0.960748,0.0,6.374804,,11.030749,1.234191,1890.363041,1816.818043,35.787873,,
12/31/1998,1946.446626,-39.326,0.0,0.0,0.0,1907.120625,1.450061,11.944019,0.979796,0.0,10.403403,,11.544523,1.289288,1959.21824,1919.89224,38.150807,,
03/31/1999,1528.1875,-44.575001,0.0,0.0,0.0,1483.612499,1.135608,9.365616,0.970831,0.0,6.686523,,8.903206,1.019489,1560.185905,1515.610905,30.277806,,
06/30/1999,1587.336728,-34.110001,0.0,0.0,35.0,1588.226727,1.215126,9.623894,1.000561,0.022037,9.617689,,9.85503,1.125798,1595.264604,1596.154603,32.643292,,
09/30/1999,1146.694088,-38.757999,0.0,0.0,35.0,1142.936088,0.864833,6.842672,0.996723,0.030623,9.184784,,7.22271,0.829544,1161.954784,1158.196785,23.734461,,
12/31/1999,1037.53125,-62.227001,0.0,0.0,59.0,1034.304249,0.791118,6.356838,0.99689,0.057043,5.084175,,6.543703,0.779147,1049.870094,1046.643093,22.243102,,
03/31/2000,1494.224975,-67.022003,0.0,0.0,554.513,1981.715972,1.464562,8.518277,1.32625,0.279815,17.456669,,11.983021,1.443252,1500.91316,1988.404157,43.268908,,
06/30/2000,1505.674975,-66.836998,0.0,0.0,554.546997,1993.384974,1.451066,8.407928,1.323915,0.278194,16.287156,,12.005378,1.423192,1516.359375,2004.069374,43.52369,,
09/30/2000,2267.099962,-66.325996,0.0,0.0,585.583008,2786.356974,1.986771,12.282879,1.22904,0.210161,22.600208,,15.965924,1.894413,2297.493073,2816.750084,60.83749,,
12/31/2000,3294.75,-76.823,0.0,0.0,683.619,3901.546,2.636493,16.892689,1.184171,0.175217,43.367859,43.367859,20.933287,2.464105,3358.353,3965.149,84.816217,,
03/31/2001,3066.572,-70.023,0.0,0.0,580.657,3577.206,2.308302,15.800475,1.166516,0.162321,26.574199,26.574199,19.032551,2.128917,3126.70608,3637.34008,77.596659,,
06/30/2001,3455.76,-18.121,0.0,0.0,582.694,4020.333,2.38871,16.961451,1.163372,0.144937,19.137335,19.137335,19.467605,2.35383,3522.1824,4086.7554,87.020195,,
09/30/2001,2989.14,-79.715,0.0,0.0,582.732,3492.157,2.012723,25.674603,1.168282,0.166869,13.610827,13.610827,30.35022,2.030022,2990.9516,3493.9686,75.587814,,
12/31/2001,3273.41,-71.878,0.0,0.0,553.771,3755.303,2.088555,29.3361,1.147214,0.147464,9.24874,9.24874,37.925458,2.182653,3271.1476,3753.0406,81.108056,,
03/31/2002,3556.301807,-101.753,,,553.812,4008.360807,2.042699,27.625498,1.127115,0.138164,8.945637,,36.456546,1.949622,3403.69258,3855.75158,78.154148,,
06/30/2002,2870.235,-124.931,0.0,0.0,553.853,3299.157,1.623881,20.271739,1.149438,0.167877,6.13992,,31.105049,1.537365,2919.30315,3348.22515,64.311053,,
09/30/2002,2792.374,-120.226,0.0,0.0,573.895,3246.043,1.454279,11.173116,1.162467,0.176798,5.028353,,15.376802,1.412474,2832.25722,3285.92622,63.772947,,
12/31/2002,2787.12,-208.83,210.0,0.0,518.938,3307.228,1.29308,10.821918,1.186611,0.15691,4.492735,,14.298249,1.396253,2855.0284,3375.1364,65.619603,,
03/31/2003,2883.384,-153.721,210.0,0.0,518.982,3458.645,1.233107,10.036842,1.199509,0.150054,3.609214,,13.070776,1.389389,2947.51641,3522.77741,68.623909,,
06/30/2003,4207.5,-134.908997,0.0,0.0,729.026978,4801.617981,1.498987,12.279294,1.141205,0.151829,4.204893,,14.969644,1.571537,4214.46147,4808.579451,87.302145,,
09/30/2003,4141.316,-141.637,210.0,0.0,519.073,4728.752,1.277979,10.645892,1.141848,0.10977,3.251575,,13.142249,1.562154,4251.19992,4838.63592,85.82127,,
12/31/2003,4712.22,-184.859,0.0,0.0,519.119,5046.48,1.22879,10.601504,1.070935,0.102868,3.051438,,11.845419,1.594515,4802.1498,5136.4098,90.601077,,
03/31/2004,4733.37613,-101.192001,0.0,0.0,1065.560974,5697.745103,1.293629,9.687075,1.203738,0.187015,3.301521,,12.44696,1.693438,4855.896929,5820.265901,102.847382,,
06/30/2004,4468.015877,-104.586998,0.0,0.0,1065.609009,5429.037888,1.151242,8.076382,1.215089,0.19628,3.075149,,8.868455,1.613495,4569.269649,5530.29166,97.644569,,
09/30/2004,4169.912887,-178.966003,0.0,0.0,1065.658997,5056.60588,1.04057,9.396966,1.212641,0.210746,2.854843,,9.662716,1.430939,4215.403094,5102.096087,90.13558,,
12/31/2004,5037.440033,-184.93,0.0,0.0,1245.294,6097.804033,1.217446,11.973262,1.210497,0.20422,4.099177,4.099177,12.322331,1.642498,5098.47168,6158.83568,108.412076,,
03/31/2005,4757.649,-151.522,,,995.352,5601.479,1.11438,11.038911,1.177363,0.177694,3.963853,,10.453407,1.491469,4857.73836,5701.56836,100.205349,,
06/30/2005,5198.7,-112.949,,,995.385,6081.136,1.212983,12.125163,1.169742,0.163684,4.633384,,13.047828,1.489914,5312.904,6195.34,108.785975,,
09/30/2005,5492.19,-135.579,0.0,0.0,995.421,6352.032,1.308757,,1.156557,0.156709,5.330907,,172.342621,1.764097,5517.7419,6377.5839,113.226952,,
12/31/2005,6482.61,-107.275,0.0,0.0,995.456,7370.791,1.615531,,1.13701,0.135054,6.884941,,,1.780516,6199.52265,7087.70365,114.098932,,
03/31/2006,6059.713,-166.364,0.0,0.0,995.492,6888.841,1.496426,,1.136826,0.144508,7.595261,,,1.614782,6109.85269,6938.98069,106.14547,,
06/30/2006,5618.393,-175.423,,,995.53,6438.5,1.461533,,1.145968,0.154621,8.400702,,,1.470291,5649.38506,6469.49206,99.206471,,
09/30/2006,6339.45,-209.762,0.0,0.0,995.567,7125.255,1.613694,15.167963,1.123955,0.139724,12.495712,,15.086929,1.477087,6376.02375,7161.82875,109.619308,,
12/31/2006,6377.15,-249.868,0.0,,995.605,7122.887,1.576802,7.842526,1.116939,0.139775,11.162213,,8.471277,1.394543,6421.98627,7167.72327,109.582877,,
03/31/2007,6081.8586,-160.209,0.0,0.0,995.644,6917.2936,1.522987,6.758257,1.137365,0.143935,10.828846,,7.131128,1.331047,6228.25771,7063.69271,109.3804,,
06/30/2007,6866.048,-187.79,0.0,0.0,1395.321,8073.579,1.696866,7.629213,1.17587,0.172826,13.740204,,7.819606,1.512494,6900.59552,8108.12652,127.746503,,
09/30/2007,6923.072,-206.062,0.0,0.0,1395.364,8112.374,1.674016,7.687587,1.171788,0.172004,10.637686,10.637686,7.850269,1.445452,6974.66432,8163.96632,129.17793,,
12/31/2007,6311.530038,-250.567,0.0,0.0,1178.91,7239.873038,1.513969,8.760908,1.147087,0.162836,8.473327,8.473327,8.626342,1.273556,6339.5572,7267.9002,115.167519,,
03/31/2008,5541.511994,-217.971,0.0,0.0,1178.954,6502.494994,1.446124,8.641892,1.173415,0.181308,6.897135,6.897135,10.494226,1.154361,5627.8558,6588.8388,105.055872,,
06/30/2008,5221.005,-225.878,0.0,0.0,1178.997,6174.124,1.433802,8.043391,1.182555,0.190958,7.492951,,12.605784,1.108938,4942.17942,5895.29842,94.261435,,
09/30/2008,5676.368,-223.63,0.0,0.0,1179.043,6631.781,1.694468,13.669826,1.168314,0.177787,7.862899,,658.502731,1.316724,5312.59588,6268.00888,101.094223,,
12/31/2008,4676.064016,-205.694,0.0,0.0,1179.089,5649.459016,1.601512,8.394708,1.208165,0.208708,8.521119,,,1.138922,4665.25008,5638.64508,91.989718,,
03/31/2009,4354.2,-467.248,0.0,0.0,1017.838,4904.79,1.362401,8.996754,1.12645,0.207519,8.273253,,413.383059,0.973201,4349.3856,4899.9756,79.752683,,
06/30/2009,4351.456,-472.3,,,1017.886,4897.042,1.32601,7.589819,1.12538,0.207857,6.852518,,37.260831,0.883079,4384.73605,4930.32205,80.543454,,
09/30/2009,5296.892322,-265.075,,,1017.934,6049.751322,1.497499,6.921925,1.142132,0.16826,9.250695,9.250695,10.199,0.994215,5325.144,6078.003,100.164995,,
12/31/2009,5082.344049,-247.598,0.0,0.0,1017.984,5852.730049,1.301018,8.241348,1.151581,0.173933,7.458196,7.458196,7.252552,0.959193,5118.26616,5888.65216,98.667447,,
03/31/2010,4766.777,-214.159,0.0,0.0,818.026,5370.644,1.147771,8.974626,1.126682,0.152314,6.133925,6.133925,7.947314,0.889628,4783.93416,5387.80116,91.182411,,
06/30/2010,3974.464,-191.453,0.0,0.0,951.036,4734.047,1.027508,10.064541,1.191116,0.200893,4.764286,4.764286,8.455679,0.784354,4088.18176,4847.76476,84.235712,,
09/30/2010,4757.83881,-201.14,0.0,0.0,901.048,5457.74681,1.179062,12.092303,1.147106,0.165095,5.588055,5.588055,10.79784,0.868844,4813.09314,5513.00114,99.190281,,
12/31/2010,4616.59721,-258.408,0.0,0.0,868.06,5226.24921,1.110596,7.252258,1.132057,0.166096,5.690138,5.690138,8.557045,0.831739,4657.12692,5266.77892,96.021038,,
03/31/2011,4781.510502,-284.147,0.0,0.0,858.073,5355.436502,1.129281,16.079744,1.12003,0.160225,6.411784,6.411784,16.866879,0.905526,4783.05956,5356.98556,98.764269,,
06/30/2011,4442.803158,-411.523,0.0,0.0,858.084,4889.364158,1.014454,15.14715,1.100513,0.1755,6.396518,6.396518,16.735743,0.794688,4423.329,4869.89,89.966966,,
09/30/2011,4269.743513,-443.706,0.0,0.0,818.097,4644.134513,0.995228,46.054502,1.087685,0.176157,6.885116,6.885116,25.657493,0.762353,4277.70882,4652.09982,86.340408,,
12/31/2011,4518.622484,-448.651,0.0,0.0,818.109,4888.080484,1.041355,,1.081763,0.167368,7.411573,7.411573,,0.805103,4541.11227,4910.57027,90.965485,,
03/31/2012,4868.848346,-472.047,0.0,0.0,818.122,5214.923346,1.100975,15.888019,1.071079,0.156881,8.18474,8.18474,9.655263,0.823713,4919.38092,5265.45592,99.09627,,
06/30/2012,5366.685794,-398.851,,0.0,818.134,5785.968794,1.220178,13.703733,1.078127,0.1414,9.253345,9.253345,9.28204,0.901613,5384.17074,5803.45374,111.575362,,
09/30/2012,5530.680942,-478.558,0.0,,818.147,5870.269942,1.189255,8.070496,1.061401,0.139371,9.910974,9.910974,7.236357,0.865136,5526.30232,5865.89132,113.527444,,
12/31/2012,5653.404922,-537.05,0.0,0.0,818.161,5934.515922,1.205514,7.022671,1.049724,0.137865,8.82031,8.82031,7.159041,0.881346,5719.04925,6000.16025,115.417175,,
03/31/2013,6488.560346,-524.136,0.0,0.0,818.174,6782.598346,1.345391,7.613548,1.045316,0.120628,8.849438,8.849438,7.464947,0.994973,6599.74492,6893.78292,135.744784,,
06/30/2013,6231.90201,-439.136,0.0,0.0,528.291,6321.05701,1.21236,6.824797,1.014306,0.083576,7.8303,7.8303,6.518677,0.954439,6303.59422,6392.74922,130.094917,,
09/30/2013,6967.233486,-589.534,0.0,91.268,488.305,6957.272486,1.289252,8.104684,0.99857,0.070186,6.831894,6.831894,7.296402,1.035701,7027.37448,7017.41348,145.202108,,
12/31/2013,7410.547985,-611.382,0.0,93.378,488.319,7380.862985,1.30847,6.203946,0.995994,0.06616,6.7205,6.7205,5.860702,1.059209,7625.185183,7595.500183,155.24562,,
03/31/2014,7049.029819,-385.404,0.0,315.168,488.332,7467.125819,1.343738,5.942838,1.059313,0.065398,6.191647,6.191647,6.387771,1.061046,7180.03465,7598.13065,162.127787,,
06/30/2014,7332.950997,-341.57,0.0,375.908,888.346,8255.634997,1.459909,5.950608,1.125827,0.107605,6.605824,6.605824,6.975528,1.127377,7282.296341,8204.980341,180.683992,,
09/30/2014,7330.924958,-401.803,0.0,404.411,888.361,8221.893958,1.420193,5.769436,1.121536,0.108048,6.855915,6.855915,6.71904,1.113748,7348.12556,8239.09456,181.699997,,
12/31/2014,7609.963981,-437.474,0.0,421.552,638.364,8232.405981,1.421687,6.23422,1.081793,0.077543,6.266003,6.266003,6.865167,1.104855,7754.075928,8376.517928,184.229353,,
03/31/2015,7727.41308,-398.575,0.0,603.595,638.365,8570.79808,1.442322,6.248654,1.109142,0.074481,6.606679,6.606679,6.978335,1.117936,7733.256,8576.641,192.990701,,
06/30/2015,8043.481657,-338.901,0.0,759.729,638.366,9102.675657,1.547982,7.278319,1.131684,0.070129,7.912212,7.912212,7.935561,1.178086,8044.29597,9103.48997,205.977718,,
09/30/2015,7468.258736,-401.226,0.0,752.692,638.367,8458.091736,1.489996,9.232999,1.132539,0.075474,7.794392,7.794392,8.803992,1.129806,7674.88851,8664.72151,196.314251,,
12/31/2015,7816.890599,-283.658,0.0,0.0,632.958,8166.190599,1.438529,9.603014,1.044685,0.07751,8.136346,8.136346,8.351007,1.073286,7837.89981,8187.19981,191.271429,,
03/31/2016,8370.83457,-328.943,0.0,0.0,638.369,8680.26057,1.583058,13.263226,1.036965,0.073543,8.439113,8.439113,10.501454,1.107134,8473.991745,8783.417745,204.727955,,
06/30/2016,7650.95028,-429.287,0.0,0.0,633.067,7854.73028,1.422789,12.342131,1.026635,0.080597,6.233102,6.233102,10.158573,0.983628,7662.82383,7866.60383,187.535342,,
09/30/2016,7767.30339,-435.795,0.0,0.0,633.122,7964.63039,1.39755,8.790487,1.025405,0.079492,6.285507,6.285507,8.126734,0.990491,7948.441495,8145.768495,194.796155,,
12/31/2016,8850.51417,-481.922,0.0,0.0,633.176,9001.76817,1.553543,9.59362,1.01709,0.070339,6.506048,6.506048,9.034799,1.114715,8785.1908,8936.4448,220.098245,,
03/31/2017,9599.77098,-468.24,0.0,0.0,633.231,9764.76198,1.617465,8.500445,1.017187,0.064849,7.025332,7.025332,8.747427,1.16973,9644.844404,9809.835404,237.828486,,
06/30/2017,10454.73835,-469.205,0.0,0.0,633.285,10618.81835,1.729504,8.778902,1.015694,0.059638,7.957771,7.957771,8.802925,1.236933,10406.11166,10570.19166,258.585617,,
09/30/2017,9379.52052,-585.395,0.0,0.0,633.34,9427.46552,1.483514,37.432748,1.005112,0.06718,6.42605,6.42605,34.721712,1.182968,9337.26837,9385.21337,229.557454,,
12/31/2017,9035.212283,-635.067,0.0,0.0,633.395,9033.540283,1.359754,21.04041,0.999815,0.070116,7.769497,7.769497,18.712629,1.079375,9196.45064,9194.77864,221.219055,,
03/31/2018,10524.22678,-700.586,0.0,0.0,633.449,10457.08978,1.514666,31.932186,0.993621,0.060576,10.708515,10.708515,26.049857,1.25322,10570.228635,10503.091635,255.181673,,
06/30/2018,9417.4128,-619.493,0.0,0.0,633.504,9431.4238,1.297982,69.554175,1.001488,0.067169,14.268871,14.268871,41.797249,1.144403,9382.8408,9396.8518,230.822903,,
09/30/2018,9286.62009,-639.761,0.0,0.0,633.558,9280.41709,1.24116,9.599269,0.999332,0.068268,14.016555,14.016555,8.727101,1.114228,9314.49343,9308.29043,228.317393,,
12/31/2018,8852.193988,-656.095,0.0,0.0,633.613,8829.711988,1.195149,49.250477,0.99746,0.071759,14.473301,14.473301,91.670598,1.123259,8762.524776,8740.042776,217.206953,,
03/31/2019,8804.805602,-583.974,0.0,0.0,707.197,8928.028602,1.173407,35.96337,1.013995,0.079211,10.212437,10.212437,37.114601,1.059502,8796.26676,8919.48976,218.982354,,
06/30/2019,10070.36038,-661.367,0.0,0.0,702.914,10111.90738,1.306001,19.10484,1.004126,0.069513,7.597614,7.597614,20.082195,1.138195,10100.939018,10142.486018,248.199784,,
09/30/2019,10816.863971,-717.172,0.0,0.0,698.915,10798.606971,1.375845,21.599694,0.998312,0.064723,6.952029,6.952029,26.367456,1.202081,10842.10314,10823.84614,265.640886,,
12/31/2019,11294.784917,-808.036,0.0,0.0,803.741,11290.489917,1.375567,12.99462,0.99962,0.071187,6.09637,6.09637,11.184672,1.23624,11325.670018,11321.375018,276.734728,,
03/31/2020,7694.393595,-817.626,0.0,0.0,849.259,7726.026595,0.939442,10.276317,1.004111,0.109922,4.070209,4.070209,11.505247,0.90037,7833.99546,7865.62846,193.211072,,
06/30/2020,8245.5256,-922.479,0.0,0.0,784.449,8107.4956,0.956737,16.223708,0.98326,0.096756,3.855064,3.855064,15.310623,0.87306,8244.4946,8106.4646,202.748214,,
09/12/2020,8247.78038664,-922.479,0.0,0.0,784.449,8109.75038664,0.957003087007003,16.2347226165246,0.983264588346268,0.0967291177410714,3.85613574141128,3.85613574141128,15.3148813610457,0.873302742743907,8250.09207357788,8112.06207357788,202.748214464339,,
09/30/2020,,,,,,,0.845015032732055,10.2743614001892,,,,,10.038273347304,0.878328220451944,,,,,
12/31/2020,,,,,,,0.828167802238471,9.46774341561898,,,,,9.09453378890388,0.869209865244502,,,,,
