Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/29/1995,798.291016,,-267.742004,,530.549011,,-251.697998,,,,,,278.851013,12.858,,,,0.0,-12.858,291.709013,-110.321999,181.386993,0.0,,,181.387014,0.0,181.386993,0.0,,181.386993,181.386993,,5674.805969,0.031111,0.031111,0.031111,5869.566101,0.03,0.03,0.03,
01/28/1996,918.51001,,-312.315002,,606.195007,,-284.68399,,,,,,321.510986,15.646,,,,0.0,-15.646,337.156986,-127.419998,209.737,0.0,,,209.736988,0.0,209.737,0.0,,209.737,209.737,,5796.0,0.034444,0.034444,0.034444,5995.601807,0.034444,0.034444,0.034444,
04/28/1996,1087.05603,,-377.153992,,709.902039,,-333.329987,,,,,,376.571991,16.672001,,,,0.0,-16.672001,393.243992,-147.595001,245.649002,0.0,,,245.648991,0.0,245.649002,0.0,,245.649002,245.649002,,5831.603943,0.042556,0.042556,0.042556,6029.640198,0.041111,0.041111,0.041111,
07/28/1996,1292.15,,-452.651,,839.499,,-400.127,,,,,,439.372,3.343,,,,0.0,-3.343,442.715,-166.164,276.551,0.0,,,276.551,0.0,276.551,0.0,,276.551,276.551,,6070.635,0.045556,0.045556,0.046667,6070.635,0.045556,0.045556,0.046667,
10/26/1996,1434.82605,,-501.480011,,933.346039,,-445.596985,,,,,,487.748993,76.585999,,,,0.0,-76.585999,564.334991,-208.804001,355.531006,174.589005,,,180.941986,0.0,180.942001,0.0,,180.942001,180.942001,,5567.444824,0.032556,0.063333,0.052556,6146.262268,0.028889,0.057778,0.052556,
01/25/1997,1592.376953,,-552.518982,,1039.857971,,-508.104004,,,,,,531.754028,74.362999,,,,0.0,-74.362999,606.117027,-224.455002,381.661987,43.202999,,,338.459026,0.0,338.459015,0.0,,338.459015,338.459015,,5928.651123,0.056667,0.064444,0.057556,6212.736145,0.055556,0.061111,0.057556,
04/26/1997,1647.870972,,-571.338989,,1076.531982,,-537.401978,,,,,,539.130005,61.381001,,,,0.0,-61.381001,600.511005,-222.190002,378.321014,0.0,,,378.321003,0.0,378.321014,0.0,,378.321014,378.321014,,5976.098877,0.063333,0.063333,0.057556,6196.068237,0.061111,0.061111,0.057556,
07/26/1997,1765.097,,-616.04,,1149.057,,-571.999,,,,,,577.058,-241.357,,,,0.0,241.357,335.701,-184.744,150.957,0.0,,,150.957,0.0,150.957,0.0,,150.957,150.957,,6259.275,0.024444,0.024444,0.052222,6259.275,0.024444,0.024444,0.052222,
10/25/1997,1868.717041,,-652.18103,,1216.536011,,-614.065979,,,,,,602.469971,42.466999,,,,0.0,-42.466999,644.93697,-181.210999,463.726013,127.191002,,,336.534969,0.0,336.535004,0.0,,336.535004,336.535004,,6118.821167,0.055,0.075556,0.065,6339.510132,0.053333,0.073333,0.065,
01/24/1998,2016.314941,,-696.773987,,1319.540955,,-659.848022,,,,,,659.692993,43.818001,,,,0.0,-43.818001,703.510994,-246.229004,457.282013,0.0,,,457.28199,0.0,457.282013,0.0,,457.282013,457.282013,,6092.081909,0.075,0.075,0.075,6375.030029,0.071667,0.071667,0.071667,
04/25/1998,2183.756104,,-749.72699,,1434.029114,,-742.633972,,,,,,691.39502,52.047001,,,,0.0,-52.047001,743.44202,-260.204987,483.237,418.658997,,,64.578037,0.0,64.578003,0.0,,64.578003,64.578003,,6163.289795,0.01,0.078333,0.075,6457.962158,0.01,0.075,0.075,
07/25/1998,2389.989,,-818.935,,1571.054,,-826.563,532.188,455.353,,,294.375,744.491,11.935,-59.78,,,0.0,47.845,756.426,-264.749,491.677,0.0,,,491.677,0.0,491.677,0.0,,491.677,491.677,,6232.014,0.078333,0.078333,0.083333,6558.9,0.075,0.075,0.08,
10/24/1998,2597.0,,-897.0,,1700.0,,-927.0,,,,,,773.0,14.0,,,-65.0,0.0,51.0,787.0,-275.0,512.0,0.0,,,512.0,0.0,512.0,0.0,,512.0,512.0,,6358.0,0.08,0.08,0.09,6702.0,0.075,0.075,0.085,
01/23/1999,2845.0,,-988.0,,1857.0,,-1042.0,,,,,,815.0,-270.0,,,-79.0,0.0,349.0,545.0,-263.0,282.0,0.0,,,282.0,0.0,282.0,0.0,,282.0,282.0,,6548.0,0.045,0.045,0.0975,6972.0,0.04,0.04,0.095,
05/01/1999,3171.0,,-1112.0,,2059.0,0.0,-1202.0,750.0,656.0,,,452.0,857.0,91.0,-91.0,0.0,-91.0,0.0,0.0,948.0,-312.0,636.0,0.0,,,636.0,,636.0,0.0,0.0,636.0,636.0,,26496.0,0.025,0.025,0.025,28216.0,0.0225,0.0225,0.0225,
07/31/1999,3558.0,,-1261.0,,2297.0,,-1399.0,,,,,,898.0,37.0,,0.0,,0.0,-37.0,935.0,-330.0,605.0,0.0,,,605.0,0.0,605.0,0.0,0.0,605.0,605.0,,6518.0,0.09,0.09,0.11,6902.0,0.08,0.08,0.095,
10/30/1999,3918.0,,-1388.0,,2530.0,0.0,-1495.0,930.0,818.0,,,565.0,1035.0,-279.0,,,-102.0,0.0,381.0,756.0,-341.0,415.0,0.0,,,415.0,0.0,415.0,0.0,0.0,415.0,415.0,,13666.0,0.03,0.03,0.03,14576.0,0.03,0.03,0.03,
01/29/2000,4357.0,,-1539.0,,2818.0,0.0,-1729.0,1080.0,933.0,,,649.0,1089.0,108.0,-120.0,,,,12.0,1197.0,-381.0,816.0,,,,816.0,,816.0,0.0,0.0,816.0,816.0,,13822.0,0.06,0.06,0.06,14774.0,0.055,0.055,0.055,
04/29/2000,4933.0,,-1761.0,,3172.0,0.0,-1971.0,1193.0,1037.0,,,778.0,1201.0,-174.0,-158.0,,,,332.0,1027.0,-386.0,641.0,,,,641.0,,641.0,0.0,0.0,641.0,641.0,,7036.0,0.09,0.09,0.09,7548.0,0.08,0.08,0.08,
07/29/2000,5720.0,,-2058.0,,3662.0,0.0,-2379.0,1376.0,1158.0,,,1003.0,1283.0,299.0,-299.0,,,,219.0,1363.0,-567.0,796.0,0.0,,,796.0,,796.0,0.0,0.0,796.0,796.0,,6888.0,0.115563,0.115563,0.115563,7529.0,0.105725,0.105725,0.115563,
10/28/2000,6519.0,,-2378.0,,4141.0,0.0,-2730.0,1557.0,1362.0,,,1173.0,1411.0,-89.0,,,-230.0,,319.0,1322.0,-524.0,798.0,,,,798.0,,798.0,,0.0,798.0,798.0,,7093.0,0.11,0.11,0.11,7580.0,0.11,0.11,0.11,
01/27/2001,6748.0,,-2581.0,,4167.0,0.0,-2898.0,1630.0,1434.0,,,1268.0,1269.0,38.0,-275.0,,,,237.0,1307.0,-433.0,874.0,,,,874.0,,874.0,0.0,0.0,874.0,874.0,,7144.0,0.12,0.12,0.12,7556.0,0.12,0.12,0.12,
04/28/2001,4728.0,,-4400.0,,328.0,0.0,-2850.0,1546.0,1351.0,,,1304.0,-2522.0,-1043.0,-236.0,,,,1279.0,-3565.0,872.0,-2693.0,,,,-2693.0,,-2693.0,0.0,0.0,-2693.0,-2693.0,,7251.0,-0.37,-0.37,-0.37,7251.0,-0.37,-0.37,-0.37,
07/28/2001,4298.0,,-1862.0,,2436.0,0.0,-2573.0,1341.0,1149.0,,,1232.0,-137.0,429.0,-429.0,,,,230.0,62.0,-55.0,7.0,0.0,,,7.0,,7.0,0.0,0.0,7.0,7.0,,7296.0,0.000959,0.000959,0.000959,7296.0,0.000959,0.000959,0.000959,
10/27/2001,4448.0,,-1756.0,,2692.0,0.0,-2310.0,1247.0,1096.0,,,1063.0,382.0,-725.0,,,,,725.0,-343.0,75.0,-268.0,,,,-268.0,,-268.0,,0.0,-268.0,-268.0,,7307.0,-0.04,-0.04,-0.035,7307.0,-0.04,-0.04,-0.035,
01/26/2002,4816.0,,-1846.0,,2970.0,0.0,-2217.0,1219.0,1071.0,,,998.0,753.0,179.0,-179.0,,,,0.0,932.0,-272.0,660.0,,,,660.0,,660.0,0.0,0.0,660.0,660.0,,7311.0,0.09,0.09,0.09,7496.0,0.09,0.09,0.09,
04/27/2002,4822.0,,-1754.0,,3068.0,0.0,-2194.0,1227.0,1063.0,,,967.0,874.0,150.0,-150.0,,,,0.0,1024.0,-295.0,729.0,,,,729.0,,729.0,0.0,0.0,729.0,729.0,,7306.0,0.1,0.1,0.1,7454.0,0.1,0.1,0.1,
07/27/2002,4829.0,,-1546.0,,3283.0,0.0,-2373.0,1189.0,1034.0,,,1184.0,910.0,566.0,-566.0,,,,379.0,1097.0,-325.0,772.0,0.0,,,772.0,,772.0,0.0,0.0,772.0,772.0,,7280.0,0.106044,0.106044,0.235577,7531.0,0.10251,0.10251,0.231259,
10/26/2002,4845.0,,-1487.0,,3358.0,0.0,-2190.0,1252.0,1098.0,,,938.0,1168.0,-296.0,-179.0,,,,475.0,872.0,-254.0,618.0,,,,618.0,,618.0,,0.0,618.0,618.0,,7249.0,0.09,0.09,0.09,7327.0,0.08,0.08,0.08,
01/25/2003,4713.0,,-1396.0,,3317.0,0.0,-2053.0,1149.0,975.0,,,904.0,1264.0,123.0,-174.0,,,,51.0,1387.0,-396.0,991.0,,,,991.0,,991.0,0.0,0.0,991.0,991.0,,7187.0,0.14,0.14,0.14,7286.0,0.14,0.14,0.14,
04/26/2003,4618.0,,-1349.0,,3269.0,0.0,-2023.0,1203.0,1019.0,,,820.0,1246.0,135.0,,,-161.0,,26.0,1381.0,-394.0,987.0,,,,987.0,,987.0,0.0,0.0,987.0,987.0,,7062.0,0.14,0.14,0.14,7158.0,0.14,0.14,0.14,
07/26/2003,4702.0,,-1413.0,,3289.0,,-2084.0,,,,,,1205.0,499.0,,,-499.0,,331.0,1373.0,-391.0,982.0,0.0,,,982.0,,982.0,0.0,0.0,982.0,982.0,,6998.0,0.140326,0.140326,0.140326,7121.0,0.137902,0.137902,0.137902,
10/25/2003,5101.0,,-1595.0,,3506.0,0.0,-2116.0,1299.0,1087.0,,,817.0,1390.0,138.0,,,-137.0,,-1.0,1528.0,-442.0,1086.0,,,,1086.0,,1086.0,,0.0,1086.0,1086.0,,6932.0,0.16,0.16,0.16,7110.0,0.15,0.15,0.15,
01/24/2004,5398.0,,-1700.0,,3698.0,0.0,-2150.0,1320.0,1110.0,,,830.0,1548.0,259.0,,,-124.0,,-135.0,1807.0,-516.0,1291.0,567.0,,,724.0,,724.0,0.0,0.0,724.0,724.0,,6874.0,0.11,0.19,0.19,7110.0,0.1,0.18,0.18,
05/01/2004,5620.0,,-1753.0,,3867.0,0.0,-2311.0,1384.0,1153.0,,,927.0,1556.0,165.0,,,-127.0,,-38.0,1721.0,-510.0,1211.0,,,,1211.0,,1211.0,0.0,0.0,1211.0,1211.0,,6816.0,0.18,0.18,0.18,7074.0,0.17,0.17,0.17,
07/31/2004,5926.0,,-1871.0,,4055.0,0.0,-2254.0,1349.0,1150.0,,,905.0,1801.0,135.0,,,-124.0,,-11.0,1936.0,-556.0,1380.0,,,,1380.0,,1380.0,,0.0,1380.0,1380.0,,6736.0,0.2,0.2,0.2,6935.0,0.2,0.2,0.2,
10/30/2004,5971.0,,-1956.0,,4015.0,0.0,-2215.0,1350.0,1120.0,,,865.0,1800.0,158.0,-130.0,0.0,-130.0,0.0,-28.0,1958.0,-562.0,1396.0,,,,1396.0,,1396.0,0.0,0.0,1396.0,1396.0,,6635.0,0.21,0.21,0.21,6773.0,0.21,0.21,0.21,
01/29/2005,6062.0,,-2009.0,,4053.0,0.0,-2238.0,1370.0,1142.0,,,868.0,1815.0,142.0,-127.0,0.0,-127.0,0.0,-15.0,1957.0,-557.0,1400.0,0.0,,,1400.0,,1400.0,0.0,0.0,1400.0,1400.0,,6521.0,0.21,0.21,0.22,6652.0,0.21,0.21,0.22,
04/30/2005,6187.0,,-2052.0,,4135.0,0.0,-2311.0,1434.0,1190.0,,,877.0,1824.0,144.0,-142.0,0.0,-142.0,0.0,-2.0,1968.0,-563.0,1405.0,0.0,,,1405.0,,1405.0,0.0,0.0,1405.0,1405.0,,6435.0,0.22,0.22,0.24,6541.0,0.21,0.21,0.23,
07/30/2005,6581.0,,-2113.0,,4468.0,0.0,-2465.0,1526.0,1269.0,,,939.0,2003.0,153.0,,,-153.0,0.0,3.0,2153.0,-613.0,1540.0,0.0,,,1540.0,,1540.0,0.0,0.0,1540.0,1540.0,,6357.0,0.242253,0.242253,0.242253,6482.0,0.237581,0.237581,0.242253,
10/29/2005,6550.0,,-2140.0,,4410.0,0.0,-2786.0,1731.0,1453.0,,,1055.0,1624.0,135.0,-154.0,0.0,-154.0,0.0,19.0,1759.0,-498.0,1261.0,,,,1261.0,,1261.0,0.0,0.0,1261.0,1261.0,,6245.0,0.2,0.2,0.25,6340.0,0.2,0.2,0.25,
01/28/2006,6628.0,,-2162.0,,4466.0,,-2735.0,1713.0,1431.0,,,1022.0,1731.0,185.0,-168.0,0.0,-168.0,0.0,-17.0,1916.0,-541.0,1375.0,0.0,,,1375.0,0.0,1375.0,0.0,0.0,1375.0,1375.0,,6146.0,0.22,0.22,0.23,6248.0,0.22,0.22,0.23,
04/29/2006,7322.0,,-2596.0,,4726.0,,-2985.0,1845.0,1547.0,,,1140.0,1741.0,71.0,-142.0,60.0,-202.0,0.0,71.0,1812.0,-412.0,1400.0,0.0,,,1400.0,0.0,1400.0,0.0,0.0,1400.0,1400.0,,6160.0,0.23,0.23,0.25,6289.0,0.22,0.22,0.24,
07/29/2006,7984.0,,-2839.0,,5145.0,,-3154.0,1911.0,1600.0,,,1243.0,1991.0,143.0,-143.0,88.0,-231.0,0.0,-12.0,2146.0,-602.0,1544.0,0.0,,,1544.0,,1544.0,0.0,0.0,1544.0,1544.0,,6081.0,0.253906,0.253906,0.253906,6211.0,0.248591,0.248591,0.253906,
10/28/2006,8184.0,,-2951.0,,5233.0,,-3133.0,2050.0,1686.0,,,1083.0,2100.0,76.0,-157.0,94.0,-251.0,0.0,81.0,2176.0,-568.0,1608.0,0.0,,,1608.0,0.0,1608.0,0.0,0.0,1608.0,1608.0,,6061.0,0.27,0.27,0.29,6199.0,0.26,0.26,0.28,
01/27/2007,8439.0,,-3051.0,,5388.0,,-3256.0,2066.0,1726.0,,,1190.0,2132.0,203.0,-172.0,95.0,-267.0,,-31.0,2335.0,-414.0,1921.0,,,,1921.0,,1921.0,0.0,0.0,1921.0,1921.0,8.905,6057.0,0.32,0.32,0.32,6291.0,0.31,0.31,0.31,
04/28/2007,8866.0,,-3219.0,,5647.0,,-3449.0,2208.0,1830.0,,,1241.0,2198.0,221.0,-189.0,94.0,-283.0,,-32.0,2419.0,-545.0,1874.0,,,,1874.0,0.0,1874.0,0.0,,1874.0,1874.0,97.5,6034.0,0.31,0.31,0.33,6244.0,0.3,0.3,0.32,
07/28/2007,9433.0,,-3365.0,,6068.0,0.0,-3691.0,2404.0,1973.0,,,1287.0,2377.0,154.0,-103.0,188.0,-291.0,0.0,-51.0,2531.0,-601.0,1930.0,0.0,,,1930.0,,1930.0,0.0,0.0,1930.0,1930.0,,6062.0,0.32,0.32,0.35,6275.0,0.31,0.31,0.34,
10/27/2007,9554.0,,-3414.0,,6140.0,0.0,-3652.0,2420.0,2078.0,,,1232.0,2488.0,134.0,-223.0,96.0,-319.0,,89.0,2622.0,-417.0,2205.0,0.0,,,2205.0,,2205.0,0.0,0.0,2205.0,2205.0,117.5,6087.0,0.36,0.36,0.38,6330.0,0.35,0.35,0.37,
01/26/2008,9831.0,,-3526.0,,6305.0,0.0,-3901.0,2525.0,2158.0,,,1376.0,2404.0,234.0,-212.0,91.0,-303.0,0.0,-22.0,2638.0,-578.0,2060.0,0.0,,,2060.0,,2060.0,0.0,0.0,2060.0,2060.0,,6010.0,0.34,0.34,0.37,6202.0,0.33,0.33,0.36,
04/26/2008,9791.0,,-3521.0,,6270.0,0.0,-4129.0,2529.0,2205.0,,,1600.0,2141.0,168.0,-201.0,68.0,-269.0,,33.0,2309.0,-536.0,1773.0,,,,1773.0,,1773.0,0.0,0.0,1773.0,1773.0,,5942.0,0.3,0.3,0.35,6069.0,0.29,0.29,0.34,
07/26/2008,10364.0,,-3698.0,,6666.0,0.0,-4137.0,2682.0,2164.0,,,1455.0,2529.0,157.0,-188.0,64.0,-252.0,0.0,31.0,2686.0,-672.0,2014.0,0.0,,,2014.0,,2014.0,0.0,0.0,2014.0,2014.0,132.0,5898.0,0.34,0.34,0.36,6034.0,0.33,0.33,0.35,
10/25/2008,10331.0,10331.0,-3650.0,3650.0,6681.0,0.0,-4199.0,2678.0,2283.0,395.0,1406.0,115.0,2482.0,123.0,-195.0,64.0,-259.0,,72.0,2605.0,-404.0,2201.0,0.0,0.0,0.0,2201.0,,2201.0,0.0,0.0,2201.0,2154.87349,-46.12651,5881.0,0.37,0.37,0.366413,5972.0,0.37,0.37,0.362276,
01/24/2009,9089.0,9089.0,-3366.0,3366.0,5723.0,0.0,-3950.0,2535.0,2155.0,380.0,1279.0,136.0,1773.0,95.0,-159.0,63.0,-222.0,,64.0,1868.0,-364.0,1504.0,0.0,0.0,0.0,1504.0,,1504.0,0.0,0.0,1504.0,1567.05,63.05,5848.0,0.26,0.26,0.267963,5864.0,0.26,0.26,0.267963,
04/25/2009,8162.0,8162.0,-2933.0,2933.0,5229.0,0.0,-3622.0,2258.0,1956.0,302.0,1243.0,121.0,1607.0,80.0,-89.0,105.0,-194.0,,9.0,1687.0,-339.0,1348.0,0.0,0.0,0.0,1348.0,,1348.0,0.0,0.0,1348.0,1400.65,52.65,5805.0,0.23,0.23,0.241283,5818.0,0.23,0.23,0.23905,
07/25/2009,8535.0,8535.0,-3074.0,3074.0,5461.0,0.0,-4001.0,2497.0,2009.0,488.0,1280.0,224.0,1460.0,73.0,-56.0,114.0,-170.0,,-17.0,1533.0,-452.0,1081.0,0.0,0.0,0.0,1081.0,,1081.0,0.0,0.0,1081.0,1320.482115,239.482115,5777.0,0.19,0.19,0.228576,5813.0,0.19,0.19,0.228576,
10/24/2009,9021.0,9021.0,-3133.0,3133.0,5888.0,0.0,-3764.0,2435.0,1995.0,440.0,1224.0,105.0,2124.0,115.0,-54.0,114.0,-168.0,,-61.0,2239.0,-452.0,1787.0,0.0,0.0,0.0,1787.0,,1787.0,0.0,0.0,1787.0,1759.226371,-27.773629,5767.0,0.31,0.31,0.305051,5871.0,0.3,0.3,0.295269,
01/23/2010,9815.0,9815.0,-3483.0,3483.0,6332.0,0.0,-3962.0,2577.0,2126.0,451.0,1247.0,138.0,2370.0,-15.0,3.0,158.0,-155.0,,12.0,2355.0,-502.0,1853.0,0.0,0.0,0.0,1853.0,,1853.0,0.0,0.0,1853.0,1909.577329,56.577329,5741.0,0.32,0.32,0.332621,5862.0,0.32,0.32,0.329652,
05/01/2010,10368.0,10368.0,-3738.0,3738.0,6630.0,0.0,-4285.0,2757.0,2278.0,479.0,1411.0,117.0,2345.0,58.0,24.0,182.0,-158.0,,-82.0,2403.0,-211.0,2192.0,0.0,0.0,0.0,2192.0,,2192.0,0.0,0.0,2192.0,2184.631947,-7.368053,5731.0,0.38,0.38,0.381196,5869.0,0.37,0.37,0.368745,
