Date,Revenue,Net Premiums Earned,Net Premiums Earned (NL),Other Premiums Earned (NL & L),Investment Income,Other Operating Income,Policy Charges & Fees,Other Income,Claims & Losses,Claims & Losses (NL),Claims & Losses (L),LT Charges (L),Underwriting Expense & Acq Cost,Underwriting & Acq Cost (NL),Underwriting Cost (NL),Other Cost (NL),Other Operating Expense,Operating Income (Loss),Interest Expense,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2010,3662.3,3501.1,3501.1,0.0,157.0,4.2,0.0,4.2,-2423.4,2423.4,,,-759.6,759.6,426.5,333.1,-5.2,474.1,-35.2,0.0,438.9,-143.3,295.6,0.0,0.0,0.0,295.6,0.0,295.6,0.0,0.0,295.6,275.58,-20.02,661.4,0.45,0.45,0.416662,666.4,0.44,0.44,0.409958,
06/30/2010,3681.7,3590.2,3590.2,0.0,86.5,5.0,,5.0,-2543.2,2543.2,,,-785.0,785.0,446.2,338.8,-5.5,348.0,-35.1,0.0,312.9,-101.0,211.9,0.0,0.0,0.0,211.9,0.0,211.9,0.0,0.0,211.9,237.575,25.675,660.4,0.32,0.32,0.359744,665.7,0.32,0.32,0.358568,
09/30/2010,3769.2,3599.9,3599.9,0.0,158.1,11.2,0.0,11.2,-2543.4,2543.4,,,-801.5,801.5,459.1,342.4,-5.2,419.1,-31.9,0.0,387.2,-125.6,261.6,0.0,0.0,0.0,261.6,0.0,261.6,0.0,0.0,261.6,239.955,-21.645,655.8,0.4,0.4,0.365897,661.2,0.4,0.4,0.365897,
12/31/2010,3838.2,3623.6,3623.6,0.0,202.7,11.9,,11.9,-2621.3,2621.3,,,-753.9,753.9,408.3,345.6,-5.5,457.5,-31.3,0.0,426.2,-127.0,299.2,0.0,0.0,0.0,299.2,0.0,299.2,0.0,0.0,299.2,248.565,-50.635,654.0,0.457492,0.457492,0.380069,660.0,0.453333,0.453333,0.376614,
03/31/2011,3890.4,3665.3,3665.3,0.0,219.9,5.2,0.0,5.2,-2508.1,2508.1,,,-801.4,801.4,454.7,346.7,-4.0,576.9,-31.5,0.0,545.4,-182.5,362.9,0.0,0.0,0.0,362.9,0.0,362.9,0.0,0.0,362.9,298.095,-64.805,651.8,0.56,0.56,0.457341,655.8,0.55,0.55,0.451182,
06/30/2011,3869.2,3719.9,3719.9,0.0,143.3,6.0,0.0,6.0,-2660.9,2660.9,,,-814.3,814.3,466.0,348.3,-4.8,389.2,-31.5,0.0,357.7,-112.5,245.2,0.0,0.0,0.0,245.2,0.0,245.2,0.0,0.0,245.2,228.3,-16.9,643.6,0.38,0.38,0.354723,647.9,0.38,0.38,0.353916,
09/30/2011,3807.0,3740.7,3740.7,0.0,60.8,5.5,0.0,5.5,-2749.3,2749.3,,,-810.7,810.7,460.5,350.2,-5.1,241.9,-33.4,0.0,208.5,-57.8,150.7,0.0,0.0,0.0,150.7,0.0,150.7,0.0,0.0,150.7,184.955,34.255,626.9,0.24,0.24,0.295031,631.4,0.24,0.24,0.294252,
12/31/2011,4194.5,3776.9,3776.9,0.0,145.1,272.5,266.5,6.0,-2716.5,2716.5,,,-1060.8,1060.8,706.8,354.0,-5.5,411.7,-36.3,0.0,375.4,-118.7,256.7,0.0,0.0,0.0,256.7,0.0,256.7,0.0,0.0,256.7,237.525,-19.175,613.4,0.42,0.42,0.387227,613.4,0.42,0.42,0.387227,
03/31/2012,4122.2,3861.5,3861.5,0.0,188.0,72.7,65.2,7.5,-2762.4,2762.4,,,-935.6,935.6,576.0,359.6,-8.2,416.0,-31.9,0.0,384.1,-126.5,257.6,0.0,0.0,0.0,257.6,0.0,257.6,0.0,0.0,257.6,207.68,-49.92,606.2,0.42,0.42,0.342593,610.0,0.42,0.42,0.338164,
06/30/2012,4179.2,3996.1,3996.1,0.0,104.0,79.1,69.9,9.2,-3043.7,3043.7,,,-927.2,927.2,562.7,364.5,-9.9,198.4,-30.7,0.0,167.7,-49.1,118.6,0.0,0.0,0.0,118.6,0.0,118.6,0.0,0.0,118.6,122.305,3.705,604.8,0.2,0.2,0.202224,608.9,0.19,0.19,0.196085,
09/30/2012,4420.6,4054.8,4054.8,0.0,277.6,88.2,78.4,9.8,-3068.2,3068.2,,,-899.8,899.8,542.5,357.3,-9.6,443.0,-30.6,0.0,412.4,-135.4,277.0,0.0,0.0,0.0,277.0,0.0,277.0,0.0,0.0,277.0,165.33,-111.67,601.9,0.46,0.46,0.27468,606.5,0.46,0.46,0.27468,
12/31/2012,4560.0,4105.6,4105.6,0.0,164.8,289.6,281.8,7.8,-3073.7,3073.7,,,-1093.8,1093.8,738.6,355.2,-8.4,384.1,-30.6,0.0,353.5,-104.4,249.1,0.0,0.0,0.0,249.1,0.0,249.1,0.0,0.0,249.1,208.735,-40.365,603.3,0.412896,0.412896,0.347174,605.4,0.41,0.41,0.343325,
03/31/2013,4432.3,4179.3,4179.3,0.0,176.2,76.8,68.4,8.4,-2985.5,2985.5,,,-944.5,944.5,585.6,358.9,-8.6,493.7,-30.6,0.0,463.1,-154.5,308.6,0.0,0.0,0.0,308.6,0.0,308.6,0.0,0.0,308.6,256.21,-52.39,600.6,0.51,0.51,0.42659,604.4,0.51,0.51,0.423319,
06/30/2013,4589.2,4277.0,4277.0,0.0,230.7,81.5,70.9,10.6,-3117.0,3117.0,,,-945.1,945.1,581.1,364.0,-10.4,516.7,-30.4,0.0,486.3,-161.7,324.6,0.0,0.0,0.0,324.6,0.0,324.6,0.0,0.0,324.6,238.215,-86.385,599.5,0.54,0.54,0.397356,603.6,0.54,0.54,0.396884,
09/30/2013,4516.1,4303.0,4303.0,0.0,130.1,83.0,76.0,7.0,-3164.2,3164.2,,,-965.4,965.4,602.3,363.1,-11.1,375.4,-30.4,0.0,345.0,-112.6,232.4,0.0,0.0,0.0,232.4,0.0,232.4,0.0,0.0,232.4,217.06,-15.34,598.9,0.39,0.39,0.362431,603.5,0.39,0.39,0.362431,
12/31/2013,4614.5,4344.1,4344.1,0.0,184.6,85.8,76.5,9.3,-3205.7,3205.7,,,-947.7,947.7,581.9,365.8,-8.7,452.4,-26.8,0.0,425.6,-125.8,299.8,0.0,0.0,0.0,299.8,0.0,299.8,0.0,0.0,299.8,249.75,-50.05,597.3,0.501925,0.501925,0.418132,602.7,0.497428,0.497428,0.414385,
03/31/2014,4703.5,4402.3,4402.3,0.0,218.6,82.6,72.8,9.8,-3205.9,3205.9,,,-979.4,979.4,610.4,369.0,-9.7,508.5,-26.7,0.0,481.8,-160.5,321.3,0.0,0.0,0.0,321.3,0.0,321.3,0.0,0.0,321.3,243.69,-77.61,593.9,0.54,0.54,0.410322,597.7,0.54,0.54,0.410152,
06/30/2014,4735.5,4513.5,4513.5,0.0,133.6,88.4,74.4,14.0,-3269.1,3269.1,,,-986.5,986.5,611.7,374.8,-12.9,467.0,-29.6,0.0,437.4,-144.0,293.4,0.0,0.0,0.0,293.4,0.0,293.4,0.0,0.0,293.4,267.14,-26.26,591.2,0.5,0.5,0.451861,595.5,0.49,0.49,0.445903,
09/30/2014,4762.2,4540.1,4540.1,0.0,136.0,86.1,75.9,10.2,-3291.8,3291.8,,,-984.4,984.4,609.2,375.2,-13.5,472.5,-30.7,0.0,441.8,-145.7,296.1,0.0,0.0,0.0,296.1,0.0,296.1,0.0,0.0,296.1,274.39,-21.71,589.8,0.5,0.5,0.465226,593.7,0.5,0.5,0.463433,
12/31/2014,5171.3,4942.6,4942.6,0.0,125.5,103.2,86.0,17.2,-3539.4,3539.4,,,-1040.8,1040.8,635.8,405.0,-14.8,576.3,-29.9,0.0,546.4,-176.2,370.2,0.0,0.0,0.0,370.2,0.0,370.2,0.0,0.0,370.2,353.17,-17.03,587.6,0.63002,0.63002,0.601038,592.1,0.625232,0.625232,0.59647,
03/31/2015,4890.0,4666.3,4666.3,0.0,132.8,90.9,73.7,17.2,-3368.6,3368.6,,,-1029.8,1029.8,650.4,379.4,-15.9,475.7,-32.5,0.0,443.2,-147.6,295.6,0.0,0.0,0.0,295.6,0.0,295.6,0.0,0.0,295.6,274.15,-21.45,587.6,0.5,0.5,0.466559,591.0,0.5,0.5,0.463706,
06/30/2015,5277.6,4995.8,4995.8,0.0,183.6,98.2,74.9,23.3,-3617.2,3617.2,,,-1079.7,1079.7,662.4,417.3,-20.5,560.2,-34.9,0.0,525.3,-156.8,368.5,0.0,0.0,0.0,368.5,-5.2,363.3,0.0,0.0,363.3,313.9,-49.4,585.7,0.62,0.62,0.53594,589.5,0.62,0.62,0.53594,
09/30/2015,5268.9,5070.6,5070.6,0.0,96.8,101.5,79.3,22.2,-3654.3,3654.3,,,-1130.7,1130.7,707.5,423.2,-20.4,463.5,-34.5,0.0,429.0,-142.5,286.5,0.0,0.0,0.0,286.5,-8.2,278.3,0.0,0.0,278.3,289.155,10.855,585.2,0.48,0.48,0.494113,589.1,0.47,0.47,0.488426,
12/31/2015,5394.5,5166.4,5166.4,0.0,131.3,96.8,74.1,22.7,-3701.9,3701.9,,,-1123.7,1123.7,691.8,431.9,,548.2,-34.1,0.0,514.1,-164.2,349.9,0.0,0.0,0.0,349.9,-19.5,330.4,0.0,0.0,330.4,317.725,-12.675,583.5,0.566238,0.566238,0.544516,587.2,0.56267,0.56267,0.541085,
03/31/2016,5552.7,5317.4,5317.4,0.0,131.4,103.9,78.9,25.0,-3913.4,3913.4,,,-1196.1,1196.1,755.8,440.3,-21.6,421.6,-34.2,0.0,387.4,-128.7,258.7,0.0,0.0,0.0,258.7,-0.5,258.2,0.0,0.0,258.2,246.89,-11.31,583.2,0.44,0.44,0.423337,585.5,0.44,0.44,0.420683,
06/30/2016,5814.0,5561.8,5561.8,0.0,141.6,110.6,82.5,28.1,-4243.0,4243.0,,,-1225.7,1225.7,766.8,458.9,-23.7,321.6,-34.3,0.0,287.3,-92.4,194.9,0.0,0.0,0.0,194.9,-4.0,190.9,0.0,0.0,190.9,168.865,-22.035,582.4,0.33,0.33,0.289947,585.1,0.33,0.33,0.289947,
09/30/2016,5930.2,5723.4,5723.4,0.0,93.8,113.0,86.8,26.2,-4398.2,4398.2,,,-1215.0,1215.0,739.6,475.4,-23.2,293.8,-35.3,0.0,258.5,-53.0,205.5,0.0,0.0,0.0,205.5,-6.8,198.7,0.0,0.0,198.7,212.155,13.455,581.5,0.34,0.34,0.364841,584.6,0.34,0.34,0.363016,
12/31/2016,6122.1,5871.4,5871.4,0.0,140.8,109.9,84.3,25.6,-4325.0,4325.0,,,-1199.0,1199.0,709.8,489.2,-47.2,574.6,-37.1,0.0,537.5,-139.4,398.1,0.0,0.0,0.0,398.1,-14.9,383.2,0.0,0.0,383.2,368.835,-14.365,579.7,0.661032,0.661032,0.636252,584.8,0.655267,0.655267,0.630703,
03/31/2017,6316.1,6026.7,6026.7,0.0,175.5,113.9,85.2,28.7,-4263.4,4263.4,,,-1348.5,1348.5,845.6,502.9,-25.9,678.3,-36.8,0.0,641.5,-211.2,430.3,0.0,0.0,0.0,430.3,-6.0,424.3,0.0,0.0,424.3,390.435,-33.865,580.3,0.73,0.73,0.672816,583.3,0.73,0.73,0.671942,
06/30/2017,6599.1,6313.3,6313.3,0.0,164.3,121.5,88.8,32.7,-4614.9,4614.9,,,-1359.2,1359.2,845.0,514.2,-27.0,598.0,-43.4,0.0,554.6,-181.9,372.7,0.0,0.0,0.0,372.7,-5.1,367.6,0.0,0.0,367.6,346.735,-20.865,580.5,0.63,0.63,0.597304,583.8,0.63,0.63,0.59426,
09/30/2017,6786.0,6544.0,6544.0,0.0,112.4,129.6,96.3,33.3,-5050.5,5050.5,,,-1417.8,1417.8,877.7,540.1,-28.9,288.8,-37.4,0.0,251.4,-36.6,214.8,0.0,0.0,0.0,214.8,9.2,224.0,0.0,0.0,224.0,240.055,16.055,581.3,0.39,0.39,0.412962,585.6,0.38,0.38,0.407416,
12/31/2017,7113.9,6845.9,6845.9,0.0,136.6,131.4,100.3,31.1,-4879.2,4879.2,,,-1480.1,1480.1,912.4,567.7,-27.7,726.9,-35.5,0.0,691.4,-111.1,580.3,0.0,0.0,0.0,580.3,-4.0,576.3,0.0,0.0,576.3,582.735,6.435,581.1,0.99174,0.99174,1.002814,585.7,0.983951,0.983951,0.994938,
03/31/2018,7424.1,7174.0,7174.0,0.0,112.1,138.0,103.8,34.2,-4870.8,4870.8,,,-1576.4,1576.4,980.2,596.2,-29.3,947.6,-36.8,0.0,910.8,-181.0,729.8,0.0,0.0,0.0,729.8,-11.8,718.0,-1.2,0.0,716.8,754.878,38.078,582.0,1.23,1.23,1.297041,585.6,1.22,1.22,1.285024,
06/30/2018,8011.8,7634.2,7634.2,0.0,218.7,158.9,116.0,42.9,-5375.3,5375.3,,,-1677.7,1677.7,1046.9,630.8,-37.0,921.8,-41.7,0.0,880.1,-178.9,701.2,0.0,0.0,0.0,701.2,3.0,704.2,-6.7,0.0,697.5,671.588,-25.912,582.0,1.2,1.2,1.153931,585.8,1.19,1.19,1.145766,
09/30/2018,8490.0,7930.5,7930.5,0.0,394.4,165.1,122.6,42.5,-5523.1,5523.1,,,-1758.6,1758.6,1095.9,662.7,-35.8,1172.5,-42.0,0.0,1130.5,-200.3,930.2,0.0,0.0,0.0,930.2,-1.8,928.4,-6.7,0.0,921.7,777.841,-143.859,582.7,1.58,1.58,1.334891,586.6,1.57,1.57,1.324758,
12/31/2018,8028.8,8194.6,8194.6,0.0,-334.5,168.7,129.8,38.9,-5951.8,5951.8,,,-1566.4,1566.4,882.4,684.0,-222.4,288.2,-46.0,0.0,242.2,17.6,259.8,0.0,0.0,0.0,259.8,4.9,264.7,-6.8,0.0,257.9,709.938,452.038,583.0,0.442367,0.442367,1.217732,586.7,0.439577,0.439577,1.210053,
03/31/2019,9293.8,8459.8,8459.8,0.0,661.2,172.8,130.2,42.6,-5706.4,5706.4,,,-1881.8,1881.8,1171.2,710.6,-90.7,1614.9,-47.4,0.0,1567.5,-484.7,1082.8,0.0,0.0,0.0,1082.8,-4.4,1078.4,-6.7,0.0,1071.7,900.345,-171.355,583.5,1.84,1.84,1.543008,586.6,1.83,1.83,1.537884,
06/30/2019,9444.5,8824.7,8824.7,0.0,435.0,184.8,134.8,50.0,-6138.1,6138.1,,,-1970.1,1970.1,1231.5,738.6,-45.3,1291.0,-47.4,0.0,1243.6,-264.6,979.0,0.0,0.0,0.0,979.0,0.4,979.4,-6.7,0.0,972.7,830.579,-142.121,583.6,1.67,1.67,1.423199,586.9,1.66,1.66,1.417845,
09/30/2019,9524.6,9012.2,9012.2,0.0,322.5,189.9,138.4,51.5,-6426.3,6426.3,,,-1991.8,1991.8,1240.3,751.5,-48.7,1057.8,-47.5,0.0,1010.3,-166.7,843.6,0.0,0.0,0.0,843.6,-1.9,841.7,-6.7,0.0,835.0,783.334,-51.666,584.1,1.43,1.43,1.341096,587.1,1.42,1.42,1.331998,
12/31/2019,10734.8,9895.7,9895.7,0.0,627.9,211.2,160.3,50.9,-7147.1,7147.1,,,-2154.6,2154.6,1332.1,822.5,-46.8,1386.3,-47.4,0.0,1338.9,-264.3,1074.6,0.0,0.0,0.0,1074.6,-3.8,1070.8,-6.8,0.0,1064.0,772.174,-291.826,584.1,1.821606,1.821606,1.321989,586.9,1.812915,1.812915,1.315682,
03/31/2020,9318.1,9430.7,9430.7,0.0,-317.7,205.1,153.5,51.6,-6092.6,6092.6,,,-2192.7,2192.7,1409.9,782.8,-110.1,922.7,-48.0,0.0,874.7,-175.6,699.1,0.0,0.0,0.0,699.1,-6.4,692.7,-6.7,0.0,686.0,1123.344,437.344,584.7,1.17,1.17,1.921231,586.9,1.17,1.17,1.915176,
06/30/2020,10967.2,9648.6,9648.6,0.0,1130.1,188.5,129.5,59.0,-5321.4,5321.4,,,-2234.4,2234.4,1438.9,795.5,-1086.2,2325.2,-56.4,0.0,2268.8,-478.4,1790.4,0.0,0.0,0.0,1790.4,0.0,1790.4,-6.7,0.0,1783.7,2487.432,703.732,584.8,3.05,3.05,4.253475,587.2,3.04,3.04,4.238454,
09/30/2020,10543.444,,,,,,,,,,,,,,,,,,,,1524.286,,1313.333,,,,,,1313.333,,,1313.333,1068.167,,,1.82,1.82,1.724,,1.82,1.82,1.724,
12/31/2020,10915.556,,,,,,,,,,,,,,,,,,,,955.571,,884.25,,,,,,884.25,,,884.25,839.143,,,1.343,1.343,1.329,,1.343,1.343,1.329,
