Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Total Revenues,Price/Share,Enterprise Value,Source: Bloomberg
06/30/2006,15.377329,62691.440433,67912.8,61501.3,1.759041,,1.260646,28.282619,2.185146,77.7,67335.273788,
09/30/2006,15.682069,66107.985556,68584.64,59904.75,1.575421,,1.196844,17.490772,1.890006,76.25,59317.826515,
12/31/2006,14.450461,61788.479048,68254.94,59797.61,1.774435,1.849996,1.29221,9.406416,2.099566,85.86,67748.798864,
03/31/2007,12.905397,69839.32516,71722.9,68173.51,1.793223,,1.30262,9.306433,2.147028,90.26,71266.301099,
06/30/2007,13.260391,74782.559635,77035.05,71458.824549,1.964688,,1.341774,6.388867,2.120631,97.23,72748.261945,
09/30/2007,12.997103,69959.478254,73575.15,66528.08,1.936991,,1.328858,7.077999,2.105893,97.58,72310.046857,
12/31/2007,12.412663,71621.970625,74408.49,68420.84,1.782503,1.857411,1.250345,7.180191,2.094254,93.04,71948.091892,
03/31/2008,11.624677,65207.009027,71616.44,60386.72,1.507977,,1.07502,5.370884,1.952138,78.25,64701.664955,
06/30/2008,,62772.156186,66503.843004,55049.64,1.18073,,0.824555,3.910115,1.683648,59.74,54587.249337,
09/30/2008,,59310.809687,65831.75,53449.52,1.623745,,1.018735,3.836968,1.93116,72.0,59979.893311,
12/31/2008,,42905.068281,57143.6,35295.52,0.949824,1.002244,0.447241,1.194523,1.2501,30.26,36526.659728,
03/31/2009,,33411.976393,38603.64,28503.96,0.624913,,0.268916,0.673712,0.981316,19.02,29616.119492,
06/30/2009,12.353038,36374.932031,41040.0,30228.0,0.952448,0.991167,0.540469,1.439176,1.230297,37.22,36116.601422,
09/30/2009,11.063737,39981.513162,44196.69,34306.947813,0.95166,0.980305,0.704949,2.317566,1.42027,49.91,43842.302391,
12/31/2009,6.842432,43463.392187,45174.66,40650.64,0.916595,0.95705,0.681469,3.742947,1.248407,49.76,40655.616304,
03/31/2010,8.706207,42399.396557,49830.5,39379.28,1.043289,,0.831005,8.397017,1.498041,60.5,49866.8,
06/30/2010,9.894296,49664.912063,52304.3,44736.56,0.837848,,0.666791,5.387601,1.193582,53.66,44635.20769,
09/30/2010,10.796653,45361.315469,47476.64,42917.55,0.754169,0.770429,0.650606,4.397749,1.15273,54.18,44691.340272,
12/31/2010,7.619913,45507.817055,48488.732866,43932.85,0.87988,0.909597,0.719839,4.214753,1.247103,58.71,47639.318,
03/31/2011,7.621692,49489.730667,51791.762411,47461.52,0.918351,,0.745872,3.306954,1.323938,61.58,51796.408,
06/30/2011,7.527554,51874.086349,53304.56,49961.76,0.885757,,0.756221,3.334206,1.258855,63.59,50832.568033,
09/30/2011,7.028639,45528.844062,51639.88,40955.96,0.597777,0.600574,0.499868,1.77765,0.889739,46.86,40388.812389,
12/31/2011,7.048993,42234.677778,46039.52,39379.52,0.687774,0.713241,0.492887,1.957471,0.878559,50.12,43071.337188,
03/31/2012,10.589886,47629.987097,51549.08,43726.6,0.85265,,0.62625,2.798653,1.060735,63.39,51422.3,
06/30/2012,7.782842,46334.905397,52073.0,42612.06,0.593612,,0.437874,1.737363,0.851646,48.43,44600.72277,
09/30/2012,7.462506,46516.051111,49352.58,43351.74,0.654011,0.65695,0.505264,1.916798,0.92857,54.51,46969.878903,
12/31/2012,7.163683,46707.793548,49584.74,40285.12,0.644112,0.727898,0.293079,1.189103,0.475447,53.33,40340.229462,
03/31/2013,6.412512,42406.889167,48074.35,40947.6,0.689789,0.770087,0.321562,1.35224,0.564553,58.99,48210.027,
06/30/2013,7.370526,50837.65125,54955.98,46177.15,0.966078,1.084778,0.428045,1.968146,0.692052,73.03,54879.718276,
09/30/2013,7.180917,57447.025,59424.92,55081.8,1.052853,1.185214,0.467578,2.473766,0.751296,77.98,58199.90943,
12/31/2013,6.637558,61643.297813,65981.86,57361.35,1.21047,1.401889,1.033512,5.066984,1.593464,92.22,65986.955339,
03/31/2014,6.18781,63131.220218,65523.49,60532.35,1.024107,1.130918,0.89019,3.835065,1.411653,84.65,62245.449359,
06/30/2014,6.638765,62000.180449,65541.74,59032.828915,0.992112,1.084202,0.869678,3.534048,1.385624,88.77,65400.062814,
09/30/2014,6.401136,65649.305,67383.6,59878.4,0.966571,1.052058,0.839448,2.812946,1.238864,87.94,59798.71141,
12/31/2014,11.861888,58832.37625,61410.86,55241.6,0.985019,1.088213,0.764185,2.123613,1.106778,90.46,59882.236329,
03/31/2015,12.265413,55490.771496,59828.16,48368.489316,0.808595,0.856392,0.643308,1.590607,0.850578,80.31,48315.370773,
06/30/2015,12.465944,50425.863484,54925.56,47832.552603,0.947951,1.021234,0.691751,2.292895,0.955749,87.52,54830.360208,
09/30/2015,11.744978,53107.425313,56626.68,44482.71,0.801782,0.85903,0.58785,1.736563,0.757222,76.21,44364.114284,
12/31/2015,7.439203,47307.485313,49484.81,44117.4,0.868907,0.959497,0.643901,2.63792,0.831799,81.41,47511.52245,
03/31/2016,6.186712,42275.793481,46961.16,37155.0,0.649934,0.685899,0.58065,2.195025,0.688225,72.22,38469.033297,
06/30/2016,7.142071,39840.405224,41878.656005,34416.28,0.567547,0.588361,0.562548,1.327164,0.603706,71.34,34183.642971,
09/30/2016,5.863148,36539.373906,38565.05,33267.08,0.624633,0.649482,0.602258,1.097479,0.626134,81.65,37558.661239,
12/31/2016,19.865796,43472.23619,57623.8,37894.91,0.974674,1.054131,0.778364,1.609258,0.979593,104.06,57579.488442,
03/31/2017,18.345137,59314.145664,61820.6,57563.6,0.97891,1.028737,0.800237,1.965061,1.041334,106.68,60522.32747,
06/30/2017,12.988879,60370.499098,64025.06,58997.8,0.953277,0.992127,0.8195,2.396514,1.117145,108.14,63813.551569,
09/30/2017,35.542017,63394.329048,67066.67,59756.55,0.896465,0.930011,0.809602,6.852465,1.152489,106.32,65085.637545,
12/31/2017,6.893904,67646.380635,69599.6,65736.56,0.898575,0.947206,0.822203,3.641188,1.138301,114.98,67944.054371,
03/31/2018,6.182862,67046.366701,72791.48,61817.116118,0.841152,0.874825,0.73625,3.11928,1.054803,103.55,63051.903899,
06/30/2018,6.11489,61964.257832,64857.84635,58607.4,0.80984,0.845367,0.648486,2.563889,0.965014,93.51,58856.186562,
09/30/2018,5.710188,61080.562222,66695.44,59271.8,0.898579,0.937965,0.700107,2.850586,1.092168,101.32,66431.111419,
12/31/2018,9.585929,62627.465079,68642.83,56031.15,0.688928,0.735218,0.540086,1.564495,0.886535,81.55,55844.600461,
03/31/2019,8.644187,60277.251476,62126.25,55915.51,0.680372,0.700426,0.591727,1.694829,0.964125,91.88,62018.280789,
06/30/2019,7.953862,65132.858376,67755.957013,62097.28,0.66009,0.673492,0.638001,1.780945,0.986414,101.0,64175.118774,
09/30/2019,7.76235,60007.41875,65401.62,54946.58,0.544483,0.553792,0.573341,1.35911,0.87592,89.95,56072.903687,
12/31/2019,7.051015,57196.987813,60332.48,54396.9,0.592356,0.640268,0.585147,1.932192,0.926374,93.74,60035.549926,
03/31/2020,6.669498,54098.81593,61683.2,22873.73343,0.339724,0.345846,0.331607,0.66701,0.360229,52.14,22759.285244,
06/30/2020,5.157978,25581.363033,35297.5,20477.667315,0.364687,0.370535,0.406083,0.982544,0.588809,60.9,35273.805576,
09/12/2020,5.76948248342011,,,,0.407922933780161,0.414464091267115,0.454226491676197,1.09902968693855,0.636810389436961,68.12,38149.4,
09/30/2020,6.21873288296513,,,,0.408942464700797,,0.491314281680513,,0.696587000510735,,,
12/31/2020,6.04436557231588,,,,0.406208817092733,,0.48784839158557,,0.691673050162949,,,
