Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Credit Card Loans,Home Equity Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2006,29161.177,780.787,302.285,,,,,,,17953.283,,,4465.565,,,,,,22418.848,-300.866,22117.982,691.231,,495.264,452.469,42.795,,,,4773.628,,3621.639,18180.307,15769.106,2411.201,,21801.946,1635.759,,,,1731.118,,,,,,,,,,584.721,25753.544,,1194.768,,,-113.944,2164.447,-43.19,3202.081,205.552,3407.633,29161.177,
06/30/2006,30527.088,887.154,215.516,,,,,,,20197.459,,,3464.505,,,,,,23661.964,-313.694,23348.27,707.988,,660.395,607.501,52.894,,,,4707.765,,3806.277,19247.422,16124.042,3123.38,,23053.699,1974.272,,,,1421.578,,,,,,,,,,488.559,26938.108,,1289.151,,,-113.944,2253.035,-54.783,3373.459,215.521,3588.98,30527.088,
09/30/2006,31344.882,790.602,325.744,,,3284.92,,,,20687.405,,,3505.191,,,,,158.69,24351.286,-319.973,24031.313,723.974,,732.62,681.72,50.9,,,0.0,1455.709,,3659.629,20302.935,17103.778,3199.157,,23962.564,1582.037,,,,1363.519,,,,,,,,,,654.742,27562.862,,1340.45,,,-113.944,2344.96,-7.519,3563.947,218.073,3782.02,31344.882,
12/31/2006,31966.18,713.053,120.406,,,3542.665,,,,21042.341,,,3612.211,,,,,0.0,24654.552,-314.459,24340.093,481.415,,551.412,515.719,35.693,,,0.0,2217.136,,3545.766,20982.697,10860.995,10121.702,0.0,24528.463,1837.127,,,,1088.718,,,,,,,,,,803.222,28257.53,0.0,1364.269,,,-113.944,2460.454,-2.129,3708.65,0.0,3708.65,31966.18,
03/31/2007,32707.684,828.916,226.1,,,3747.332,,,,21595.349,,,3628.332,,,,,0.0,25223.681,-326.826,24896.855,769.271,,735.978,681.437,54.541,,,,1503.232,,3573.323,21269.056,18194.828,3074.228,0.0,24842.379,1560.53,,,,1551.856,,,,,,,,,,667.47,28622.235,0.0,1403.065,,,-113.944,2539.973,6.989,3836.083,249.366,4085.449,32707.684,
06/30/2007,33220.806,882.344,246.842,,,,,,,21862.515,,,3679.227,,,,,,25541.742,-331.13,25210.612,784.703,,733.724,681.57,52.154,,,,5362.581,,3595.117,21402.77,18126.822,3275.948,,24997.887,1786.187,,,,1673.124,,,,,,,,,,576.276,29033.474,,1424.595,,,-113.944,2635.602,-20.929,3925.324,262.007,4187.331,33220.805,
09/30/2007,33575.663,944.215,117.972,,,,,,,21955.1,,,3819.556,,,,,165.837,25940.493,-356.887,25583.606,803.528,,731.98,682.047,49.933,,,,5394.362,,3564.105,20760.939,17887.961,2872.978,,24325.044,2568.759,,,,1760.162,,,,,,,,,,585.631,29239.596,,1441.748,,,-113.944,2710.353,23.339,4061.496,274.571,4336.067,33575.663,
12/31/2007,33018.452,682.583,87.036,,,,,,,22547.383,,,3951.202,,,,,,26498.585,-367.613,26130.972,547.437,,547.145,519.138,28.007,,,,5023.279,,3472.423,21487.393,11362.427,10124.966,,24959.816,2718.791,,,,1490.856,,,,,,,,,,407.399,29576.862,,1436.738,,,-113.944,2087.357,31.439,3441.59,,3441.59,33018.452,
03/31/2008,33759.89,589.64,104.295,,,3998.475,,,,23113.107,,,4004.403,,,,,0.0,27117.51,-394.848,26722.662,565.887,,545.294,519.138,26.156,,,,1233.637,,3508.246,22154.941,17713.901,4441.04,0.0,25663.187,2108.109,,,,1992.75,,,,,,,,,,442.27,30206.316,0.0,1441.799,,,-113.944,2110.871,92.076,3530.802,22.772,3553.574,33759.89,
06/30/2008,34227.301,674.834,169.514,,,3834.588,,,,23275.169,,,4170.722,,,,,191.61,27637.501,-417.813,27219.688,581.352,,516.96,492.138,24.822,,,0.0,1230.365,,3553.342,22475.01,17887.708,4587.302,0.0,26028.352,2287.91,,,,2121.625,,,,,,,,,,336.731,30774.618,0.0,1446.461,,,-114.075,2066.015,30.19,3428.591,24.092,3452.683,34227.301,
09/30/2008,34339.141,497.419,272.445,,,3933.015,,,,23365.665,,,4282.318,,,,,118.622,27766.605,-463.836,27302.769,595.646,,505.879,482.251,23.628,,,,1231.968,,3479.314,24369.549,18194.976,6174.573,,27848.863,674.501,,,,2120.546,,,,,,,,,,286.348,30930.258,0.0,1450.102,,,-114.117,2006.039,36.253,3378.277,30.606,3408.883,34339.141,
12/31/2008,35786.269,524.327,1605.17,,,,,,,23573.684,,,4346.493,,,,,137.164,28057.341,-598.301,27459.04,605.019,,60.787,39.521,21.266,,,,5531.926,,3563.619,25053.56,11891.518,13162.042,,28617.179,725.869,,,,2107.173,,,,,,,,,,516.541,31966.762,919.635,1501.886,,,-114.117,1350.501,129.253,3787.158,32.349,3819.507,35786.269,
03/31/2009,34547.432,437.788,613.344,155.549,457.795,3793.486,15.013,3778.473,0.0,21465.666,10309.681,11155.985,6264.606,285.099,1718.918,1970.009,2290.58,245.844,27976.116,-642.422,27333.694,603.555,603.555,59.585,39.521,20.064,,,0.0,1705.98,,3785.089,24162.897,,,0.0,27947.986,577.269,,,577.269,1869.884,,,,1869.884,,,,,,480.895,30876.034,921.728,1504.478,336.069,1168.409,-114.139,1200.899,125.013,3637.979,33.419,3671.398,34547.432,
06/30/2009,34349.67,442.702,948.313,941.044,7.269,3580.879,20.687,3560.192,0.0,23284.921,11910.028,11374.893,4300.82,288.349,1729.528,1725.223,557.72,347.558,27933.299,-918.723,27014.576,596.172,596.172,58.194,39.28,18.914,,,0.0,1708.834,,3861.782,23562.032,11666.89,11895.142,0.0,27423.814,1580.259,,,1580.259,1865.491,,,,1865.491,,,,,,424.943,31294.507,923.855,1506.698,336.059,1170.639,-114.146,596.434,105.52,3018.361,36.802,3055.163,34349.67,
09/30/2009,34610.48,401.778,3015.542,3002.771,12.771,3312.218,13.403,3298.815,0.0,22088.987,11173.064,10915.923,4242.752,288.147,1729.458,1667.593,557.554,193.06,26524.799,-918.468,25606.331,588.179,588.179,57.055,39.28,17.775,,,0.0,1629.377,,4018.045,24036.146,11619.403,12416.743,0.0,28054.191,1030.52,,,1030.52,1963.136,,,,1963.136,,,,,,389.034,31436.881,926.014,2077.447,486.073,1591.374,-114.155,139.322,108.032,3136.66,36.939,3173.599,34610.48,
12/31/2009,32831.418,564.482,2118.34,203.959,1914.381,3203.105,14.37,3188.735,0.0,21190.186,10487.392,10702.794,4192.882,294.126,1714.994,1637.978,545.784,174.872,25557.94,-943.725,24614.215,580.375,580.375,41.08,24.431,16.649,141.724,,0.0,1568.097,,4172.697,23260.836,11721.887,11538.949,0.0,27433.533,475.062,,,475.062,1751.592,,,,1751.592,0.0,0.0,0.0,129.779,,169.951,29959.917,928.207,2100.611,495.514,1605.097,-114.155,-148.428,84.806,2851.041,20.46,2871.501,32831.418,
03/31/2010,32439.438,579.62,3005.911,166.392,2839.519,3251.124,13.605,3237.519,0.0,20312.184,10182.135,10130.049,4104.98,284.781,1695.679,1587.537,536.983,191.066,24608.23,-968.697,23639.533,572.815,572.815,39.987,24.431,15.556,,,0.0,1350.448,,4352.327,22827.721,11723.803,11103.918,0.0,27180.048,450.979,,,450.979,1868.343,,,,1868.343,,,,,,301.615,29800.985,930.433,2102.676,495.536,1607.14,-114.174,-382.914,80.722,2616.743,21.71,2638.453,32439.438,
06/30/2010,32382.34,589.158,3828.149,3817.541,10.608,3348.435,20.009,3328.426,0.0,18107.758,8375.7,9732.058,5235.187,285.749,1680.658,1188.029,2080.751,194.913,23537.858,-834.522,22703.336,565.981,565.981,38.936,24.431,14.505,,,0.0,1308.345,,4250.514,22007.049,11572.948,10434.101,0.0,26257.563,476.598,,,476.598,1876.571,,,,1876.571,,,,,,325.374,28936.106,932.695,3137.65,790.749,2346.901,-114.174,-633.312,101.073,3423.932,22.302,3446.234,32382.34,
09/30/2010,30954.761,385.687,3313.056,3290.785,22.271,3341.194,15.061,3326.133,0.0,18572.638,9181.186,9391.452,4008.398,280.898,1672.021,1516.687,538.792,291.655,22872.691,-836.355,22036.336,555.919,555.919,37.894,24.431,13.463,,,0.0,1284.675,,4248.071,20988.154,11404.917,9583.237,0.0,25236.225,410.353,,,410.353,1743.097,,,,1743.097,,,,,,324.077,27713.752,934.991,3141.143,790.751,2350.392,-114.176,-837.004,91.112,3216.066,24.943,3241.009,30954.761,
12/31/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2011,28678.203,407.201,2694.039,2671.822,22.217,3364.124,17.641,3346.483,0.0,18582.619,9518.041,9064.578,2414.803,272.519,1617.842,,524.442,223.303,21220.725,-678.426,20542.299,495.49,495.49,35.855,24.431,11.424,,,0.0,1139.195,,4698.58,18507.299,10712.987,7794.312,0.0,23205.879,425.209,,,425.209,1912.954,,,,1912.954,,,,,,251.462,25795.504,939.691,3143.297,790.968,2352.329,-114.176,-1126.356,40.149,2882.605,0.094,2882.699,28678.203,
06/30/2011,28313.91,409.302,2996.99,2972.857,24.133,3275.384,16.13,3259.254,0.0,16641.944,7795.352,8846.592,3862.866,271.641,1612.279,,1978.946,167.891,20672.701,-631.401,20041.3,493.638,493.638,34.88,24.431,10.449,,,0.0,1062.416,,4877.267,17997.75,10607.566,7390.184,0.0,22875.017,452.466,,,452.466,1894.901,,,,1894.901,,,,,,240.588,25462.972,942.096,3144.827,790.973,2353.854,-114.176,-1187.714,65.905,2850.938,0.0,2850.938,28313.91,
09/30/2011,28253.924,452.034,2961.817,2940.257,21.56,3613.978,17.467,3596.511,0.0,16255.392,7442.286,8813.106,3846.694,267.81,1612.798,,1966.086,178.453,20280.539,-595.383,19685.156,488.074,488.074,33.913,24.431,9.482,,,,1018.952,,5249.335,17860.092,10750.317,7109.775,0.0,23109.427,328.806,,,328.806,1522.334,,,,1522.334,,,,,,463.909,25424.476,944.538,3045.042,790.974,2254.068,-114.176,-1078.145,32.189,2829.448,0.0,2829.448,28253.924,
12/31/2011,27162.845,510.423,1739.512,1725.922,13.59,3706.991,16.866,3690.125,0.0,16211.892,7270.618,8941.274,3867.921,273.098,1619.585,,1975.238,191.665,20271.478,-536.494,19734.984,486.923,486.923,32.956,24.431,8.525,57.345,,0.0,893.711,,5366.868,17044.884,10670.546,6374.338,0.0,22411.752,313.757,,,313.757,1364.727,,,,1364.727,0.0,0.0,0.0,55.207,,189.95,24335.393,947.017,3032.16,790.989,2241.171,-114.176,-1058.642,21.093,2827.452,0.0,2827.452,27162.845,
03/31/2012,27064.792,485.074,1916.641,1904.678,11.963,3729.401,16.398,3713.003,0.0,17376.37,8440.637,8935.733,2467.328,264.47,1595.675,,607.183,116.447,19960.145,-507.794,19452.351,479.976,479.976,32.02,24.431,7.589,,77.05,0.0,892.279,,5535.844,16601.858,10892.857,5709.001,0.0,22137.702,315.857,,,315.857,1351.823,,,,1351.823,,,,,74.274,363.373,24243.029,949.536,3019.113,792.269,2226.844,-114.176,-1030.515,-2.195,2821.763,0.0,2821.763,27064.792,
06/30/2012,26294.11,523.302,1435.345,1419.342,16.003,3582.677,12.331,3570.346,0.0,15768.91,6884.277,8884.633,3911.217,262.402,1603.905,,2044.91,152.608,19832.735,-453.325,19379.41,475.944,475.944,31.124,24.431,6.693,,78.358,0.0,787.95,,5607.68,15957.385,10710.659,5246.726,0.0,21565.065,351.173,,,351.173,1301.616,,,,1301.616,,,,,80.906,141.961,23440.721,952.093,3007.47,792.269,2215.201,-114.176,-999.001,7.003,2853.389,0.0,2853.389,26294.11,
09/30/2012,25764.644,454.028,958.689,931.474,27.215,3235.393,5.953,3229.44,0.0,15780.259,6727.567,9052.692,3951.606,257.922,1572.986,,2120.698,257.478,19989.343,-420.404,19568.939,475.222,475.222,30.326,24.431,5.895,,75.801,0.0,966.246,,5503.288,15343.542,10652.466,4691.076,0.0,20846.83,165.865,,,165.865,1654.183,,,,1654.183,,,,,78.911,143.155,22888.944,954.69,2995.172,792.269,2202.903,-114.176,-976.142,16.156,2875.7,0.0,2875.7,25764.644,
12/31/2012,26760.012,614.63,1635.349,1611.907,23.442,2992.214,11.102,2981.112,0.0,15550.966,6449.452,9101.514,3990.724,263.561,1542.397,,2184.766,223.353,19765.043,-373.405,19391.638,479.546,479.546,29.58,24.431,5.149,806.406,64.662,0.0,745.987,,5665.527,15391.517,10715.464,4676.053,0.0,21057.044,201.243,,,201.243,1726.455,,,,1726.455,0.0,0.0,0.0,43.899,66.393,95.547,23190.581,957.327,2982.147,792.273,2189.874,-114.176,-259.968,4.101,3569.431,0.0,3569.431,26760.012,
03/31/2013,26212.879,412.305,1477.28,1455.39,21.89,3058.393,9.04,3049.353,0.0,15409.72,6362.776,9046.944,3958.167,251.618,1508.507,,2198.042,153.361,19521.248,-351.772,19169.476,477.132,477.132,29.014,24.431,4.583,792.736,57.605,0.0,738.938,,5152.276,15408.917,10594.089,4814.828,0.0,20561.193,238.223,,,238.223,1653.23,,,,1653.23,,,,,58.958,123.169,22634.773,960.005,2967.897,793.319,2174.578,-114.176,-238.407,2.787,3578.106,0.0,3578.106,26212.879,
06/30/2013,26563.174,428.487,1569.952,1547.887,22.065,3100.775,23.069,3077.706,0.0,15573.828,6342.329,9231.499,4034.455,251.788,1507.738,,2274.929,124.844,19733.127,-334.88,19398.247,477.948,477.948,28.587,24.431,4.156,789.525,52.0,0.0,717.653,,5203.437,15507.266,10791.987,4715.279,0.0,20710.703,222.933,,,222.933,1885.689,,,,1885.689,,,,,48.968,126.677,22994.97,962.725,2954.691,916.208,2038.483,-114.176,-201.976,-33.06,3568.204,0.0,3568.204,26563.174,
09/30/2013,26218.36,514.694,1060.672,1046.612,14.06,3168.707,17.363,3151.344,0.0,16163.943,6345.493,9818.45,3547.667,253.805,1549.582,,1744.28,70.583,19782.193,-318.612,19463.581,476.088,476.088,28.214,24.431,3.783,763.05,43.476,0.0,699.878,,5358.659,15615.197,10770.245,4844.952,0.0,20973.856,194.613,,,194.613,1885.057,,,,1885.057,,,,,46.557,186.417,23286.5,125.4,3116.517,977.924,2138.593,-114.176,-166.367,-29.514,2931.86,0.0,2931.86,26218.36,
12/31/2013,26201.604,469.63,749.828,725.503,24.325,3205.471,6.113,3199.358,0.0,16438.427,6437.752,10000.675,3619.371,256.846,1587.541,,1774.984,56.069,20113.867,-307.56,19806.307,468.871,468.871,27.846,24.431,3.415,744.646,40.004,0.0,689.001,,5642.751,15234.039,10641.837,4592.202,0.0,20876.79,148.132,,,148.132,2033.141,,,,2033.141,0.0,0.0,0.0,19.922,42.142,132.492,23252.619,125.862,3116.069,978.045,2138.024,-114.176,-137.512,-41.258,2948.985,0.0,2948.985,26201.604,
03/31/2014,26435.426,460.618,969.979,960.84,9.139,3150.21,17.808,3132.402,0.0,15765.392,6486.159,9279.233,4393.612,253.149,1601.757,,2538.706,53.51,20212.514,-300.871,19911.643,467.375,467.375,26.314,24.431,1.883,712.13,36.18,0.0,700.977,,5870.57,15080.321,10494.309,4586.012,0.0,20950.891,164.946,,,164.946,2106.98,,,,2106.98,,,,,38.354,175.759,23436.93,125.98,3115.979,978.5,2137.479,-114.176,-98.824,-30.463,2998.496,0.0,2998.496,26435.426,
06/30/2014,26627.29,596.425,776.498,768.837,7.661,3100.503,20.318,3080.185,0.0,15829.213,6467.993,9361.22,4626.55,255.369,1664.52,,2706.661,78.721,20534.484,-277.783,20256.701,461.61,461.61,26.109,24.431,1.678,677.513,36.365,0.0,695.566,,5875.301,15118.166,10502.25,4615.916,0.0,20993.467,127.84,,,127.84,2256.418,,,,2256.418,,,,,38.606,157.908,23574.239,125.98,3116.646,139.835,2976.811,-114.176,-61.683,-13.716,3053.051,0.0,3053.051,26627.29,
09/30/2014,26519.11,386.402,834.976,821.364,13.612,3062.962,12.705,3050.257,0.0,16762.454,6745.379,10017.075,3826.112,253.853,1685.972,,1886.287,72.671,20661.237,-269.376,20391.861,456.633,456.633,25.902,24.431,1.471,656.151,31.322,0.0,672.901,,5813.809,15175.972,10368.198,4807.774,0.0,20989.781,107.16,,,107.16,2130.934,,,,2130.934,,,,,35.03,179.66,23442.565,125.98,3114.197,139.878,2974.319,-114.176,-24.629,-24.827,3076.545,0.0,3076.545,26519.11,
12/31/2014,27050.237,485.489,806.283,794.473,11.81,3055.269,13.863,3041.406,0.0,17194.321,6901.308,10293.013,3903.378,253.649,1683.998,,1965.731,63.328,21161.027,-261.317,20899.71,455.235,455.235,25.696,24.431,1.265,622.464,32.117,0.0,667.974,,6228.472,15303.228,10492.88,4810.348,0.0,21531.7,126.916,,,126.916,2139.325,,,,2139.325,,,,38.073,33.552,139.401,24008.967,130.0,3096.755,139.95,2956.805,-187.774,14.894,-12.605,3041.27,0.0,3041.27,27050.237,
03/31/2015,27633.784,429.338,1351.529,1344.658,6.871,3150.043,20.002,3130.041,0.0,17214.849,6907.015,10307.834,3891.364,242.257,1672.038,,1977.069,89.245,21195.458,-253.371,20942.087,451.843,451.843,25.492,24.431,1.061,589.19,35.494,0.0,658.768,,6251.393,15856.456,14251.51,1604.946,0.0,22107.849,125.323,,,125.323,2189.769,,,,2189.769,,,,,36.03,144.178,24603.149,125.98,3117.211,140.329,2976.882,-261.402,52.497,-3.651,3030.635,0.0,3030.635,27633.784,
06/30/2015,28205.87,360.832,1380.386,1361.692,18.694,3366.646,11.973,3354.673,0.0,17476.122,7075.8,10400.322,4018.747,246.724,1683.651,,2088.372,98.202,21593.071,-254.702,21338.369,445.579,445.579,25.294,24.431,0.863,571.402,30.639,0.0,686.723,,6421.815,16227.366,14775.216,1452.15,0.0,22649.181,188.285,,,188.285,2139.219,,,,2139.219,,,,,29.981,193.047,25199.713,130.0,3117.839,140.425,2977.414,-311.859,92.5,-22.323,3006.157,0.0,3006.157,28205.87,
09/30/2015,28167.827,329.396,928.543,907.373,21.17,3493.176,5.844,3487.332,0.0,17733.433,7190.257,10543.176,4130.876,241.315,1684.047,,2205.514,73.623,21937.932,-250.9,21687.032,449.078,449.078,25.098,24.431,0.667,526.492,34.555,0.0,694.457,,6570.227,16207.186,14961.388,1245.798,0.0,22777.413,135.475,,,135.475,2038.719,,,,2038.719,,,,,35.683,163.421,25150.711,130.0,3122.839,140.526,2982.313,-364.428,134.797,-6.092,3017.116,0.0,3017.116,28167.827,
12/31/2015,28792.653,367.092,917.093,899.706,17.387,3592.915,5.097,3587.818,0.0,18166.898,7375.466,10791.432,4262.667,240.851,1689.914,,2331.902,59.275,22488.84,-252.496,22236.344,445.155,445.155,24.902,24.431,0.471,511.948,27.139,0.0,670.065,,6732.97,16509.691,12134.167,4375.524,0.0,23242.661,177.025,,,177.025,2186.893,,,,2186.893,,,,24.229,27.445,134.204,25792.457,130.0,3126.553,140.592,2985.961,-401.511,174.973,-29.819,3000.196,0.0,3000.196,28792.653,
03/31/2016,29171.257,352.06,1006.513,984.827,21.686,3587.045,4.801,3582.244,0.0,18423.107,7591.718,10831.389,4335.096,232.554,1669.406,,2433.136,62.867,22821.07,-254.516,22566.554,439.122,439.122,24.708,24.431,0.277,464.242,35.958,0.0,695.055,,6896.547,16553.381,15348.864,1204.517,0.0,23449.928,203.979,,,203.979,2360.865,,,,2360.865,,,,,36.409,166.808,26217.989,130.0,3126.628,140.794,2985.834,-512.496,209.876,-0.74,2953.268,0.0,2953.268,29171.257,
06/30/2016,29459.691,377.334,1006.632,982.091,24.541,3581.36,1.001,3580.359,0.0,18463.125,7507.695,10955.43,4597.783,236.034,1657.109,,2704.64,87.824,23148.732,-255.076,22893.656,424.967,424.967,24.659,24.431,0.228,425.16,39.345,0.0,686.578,,6934.443,16991.479,15495.318,1496.161,0.0,23925.922,247.179,,,247.179,2135.892,,,,2135.892,,,,,40.103,158.936,26508.032,130.0,3130.973,141.008,2989.965,-573.058,252.739,11.005,2951.659,0.0,2951.659,29459.691,
09/30/2016,29727.096,367.342,1075.904,1057.529,18.375,3610.462,7.309,3603.153,0.0,18481.572,7465.578,11015.994,4781.315,232.309,1638.844,,2910.162,95.769,23358.656,-253.817,23104.839,418.091,418.091,24.656,24.431,0.225,395.795,34.743,0.0,695.264,,7059.059,17132.944,15817.596,1315.348,0.0,24192.003,195.025,,,195.025,2160.985,,,,2160.985,,,,,34.821,237.603,26820.437,130.0,3124.806,141.066,2983.74,-654.014,300.702,5.165,2906.659,0.0,2906.659,29727.096,
12/31/2016,30104.002,395.175,603.87,585.15,18.72,3727.509,9.314,3718.195,0.0,18917.917,7365.974,11551.943,4938.474,232.413,1617.265,,3088.796,51.545,23907.936,-251.758,23656.178,417.485,417.485,72.901,59.678,13.223,395.356,20.623,0.0,814.905,,7085.804,17562.256,16183.273,1378.983,0.0,24648.06,159.699,,,159.699,2160.881,,,,2160.881,,,,27.48,23.299,156.659,27176.078,130.0,3166.411,142.026,3024.385,-664.595,351.767,-55.659,2927.924,0.0,2927.924,30104.002,
03/31/2017,30679.589,380.493,696.722,672.463,24.259,3784.72,1.778,3782.942,0.0,18541.869,6801.103,11740.766,5716.599,224.349,1587.102,658.12,3247.028,57.686,24316.154,-253.514,24062.64,412.725,412.725,69.147,57.01,12.137,359.121,17.791,0.0,896.23,,7264.856,17840.856,16452.703,1388.153,0.0,25105.712,146.48,,,146.48,2160.867,,,,2160.867,,,,,21.896,282.507,27717.462,130.0,3164.196,142.441,3021.755,-679.746,402.428,-54.751,2962.127,0.0,2962.127,30679.589,
06/30/2017,30687.966,377.213,521.007,514.995,6.012,3830.103,3.045,3827.058,0.0,18527.978,6777.07,11750.908,5902.534,225.9,1563.167,637.201,3476.266,61.893,24492.405,-248.095,24244.31,416.364,416.364,68.935,57.092,11.843,320.403,16.725,0.0,892.906,,7363.476,17855.34,16387.032,1468.308,0.0,25218.816,150.379,,,150.379,2107.245,,,,2107.245,,,,,18.442,195.137,27690.019,130.0,3168.233,142.499,3025.734,-709.944,457.523,-47.865,2997.947,0.0,2997.947,30687.966,
09/30/2017,31642.123,386.459,1352.448,1346.401,6.047,3837.772,12.329,3825.443,0.0,18354.724,6627.582,11727.142,6132.636,225.725,1528.889,599.342,3778.68,85.325,24572.685,-249.683,24323.002,423.245,423.245,68.863,57.315,11.548,272.052,15.87,0.0,962.412,,7302.682,18883.546,16420.319,2463.227,0.0,26186.228,141.539,,,141.539,1882.607,,,,1882.607,,,,,17.094,417.577,28645.045,130.0,3172.187,142.525,3029.662,-800.509,534.996,-39.596,2997.078,0.0,2997.078,31642.123,
12/31/2017,31221.837,397.848,535.085,508.774,26.311,3990.889,3.82,3987.069,0.0,18261.44,6237.79,12023.65,6526.024,232.676,1514.227,697.498,4081.623,59.38,24846.844,-249.268,24597.576,426.813,426.813,68.569,57.315,11.254,165.788,11.722,0.0,1027.547,,7686.339,18461.561,16500.436,1961.125,0.0,26147.9,161.19,,,161.19,1706.138,,,,1706.138,0.0,0.0,0.0,20.226,17.097,207.72,28260.271,130.0,3181.787,142.678,3039.109,-839.674,544.207,-54.754,2961.566,0.0,2961.566,31221.837,
03/31/2018,31501.028,348.027,710.99,694.139,16.851,3990.978,,3990.978,0.0,18367.679,6265.762,12101.917,6515.358,226.713,1472.471,569.965,4246.209,50.439,24933.476,-257.764,24675.712,424.342,424.342,68.065,57.315,10.75,179.343,9.407,0.0,1094.164,,7381.07,18872.437,16865.859,2006.578,0.0,26253.507,185.531,,,185.531,1856.392,,,,1856.392,,,,,20.096,229.007,28544.533,130.0,3178.754,143.017,3035.737,-866.407,621.925,-107.777,2956.495,0.0,2956.495,31501.028,
06/30/2018,31740.305,404.08,687.708,653.954,33.754,3929.962,,3929.962,0.0,18376.073,6100.601,12275.472,6757.983,238.424,1453.855,543.57,4522.134,53.673,25187.729,-251.725,24936.004,428.633,428.633,67.773,57.315,10.458,182.983,11.336,0.0,1091.826,,7630.491,18812.197,16961.187,1851.01,0.0,26442.688,207.58,,,207.58,1656.647,,,,1656.647,,,,,25.494,240.202,28572.611,130.0,3379.21,143.078,3236.132,-916.484,700.688,-125.72,3167.694,0.0,3167.694,31740.305,
09/30/2018,32075.12,436.54,575.393,540.923,34.47,3883.574,,3883.574,0.0,18691.548,6188.254,12503.294,6885.568,245.149,1465.419,524.152,4650.848,37.276,25614.392,-251.45,25362.942,431.012,431.012,67.481,57.315,10.166,185.116,10.014,0.0,1123.048,,7628.736,18804.922,18804.922,,0.0,26433.658,669.685,,,669.685,1656.909,,,,1656.909,,,,,22.812,251.983,29035.047,130.0,3257.464,143.093,3114.371,-974.478,770.807,-143.72,3040.073,0.0,3040.073,32075.12,
12/31/2018,32669.192,468.426,675.138,655.297,19.841,3991.632,,3991.632,0.0,18746.92,5965.714,12781.206,7199.653,258.245,1515.796,598.777,4826.835,37.129,25983.702,-250.555,25733.147,434.307,434.307,67.19,57.315,9.875,141.134,19.332,0.0,1138.886,,7650.967,19069.355,19069.355,,0.0,26720.322,887.692,,,887.692,1657.157,,,,1657.157,,,,45.268,18.208,206.943,29535.59,330.0,3069.001,143.3,2925.701,-1014.746,843.767,-94.42,3133.602,0.0,3133.602,32669.192,
03/31/2019,46630.025,519.681,746.244,722.097,24.147,6808.191,,6808.191,0.0,25821.749,9713.252,16108.497,9812.752,252.762,1606.227,549.12,7404.643,55.97,35690.471,-257.036,35433.435,858.868,858.868,559.683,485.0,74.683,,75.751,0.0,1628.172,,9144.315,28930.875,28930.875,,0.0,38075.19,1189.625,22.242,22.242,1167.383,2469.529,366.721,3.229,363.492,2102.808,,,,,24.927,273.001,42032.272,195.14,3960.191,165.929,3794.262,-319.898,780.662,-18.342,4597.753,0.0,4597.753,46630.025,
06/30/2019,47318.203,549.616,601.705,581.434,20.271,7007.012,,7007.012,0.0,26067.632,9820.089,16247.543,10070.929,258.283,1650.745,528.358,7633.543,81.855,36220.416,-257.376,35963.04,864.319,864.319,553.863,492.39,61.473,,136.396,0.0,1642.252,,9205.066,28761.656,28761.656,,0.0,37966.722,1618.213,14.732,14.732,1603.481,2672.685,366.613,,366.613,2306.072,,,,,34.291,272.476,42564.387,195.14,3967.828,166.08,3801.748,-344.901,886.46,49.289,4753.816,0.0,4753.816,47318.203,
09/30/2019,47661.182,611.496,570.974,550.888,20.086,6892.162,,6892.162,0.0,26214.446,9769.174,16445.272,10203.38,267.874,1675.092,516.859,7743.555,129.415,36547.241,-265.013,36282.228,866.509,866.509,546.437,487.865,58.572,,181.805,0.0,1709.571,,9586.148,27846.922,27846.922,,0.0,37433.07,2438.553,7.541,7.541,2431.012,2533.957,380.357,,380.357,2153.6,,,,,44.685,342.079,42792.344,536.55,3967.359,166.201,3801.158,-680.081,969.077,75.933,4868.838,0.0,4868.838,47661.182,
