Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/30/2004,2369.6,70.3,70.3,0.0,407.6,407.6,,350.2,153.5,,196.7,,35.9,,,864.0,486.6,989.0,-502.4,0.0,,1019.0,828.1,712.9,115.2,,190.9,1505.6,,195.1,195.1,,,,173.2,173.2,0.0,0.0,,,404.4,,,404.4,772.7,465.0,465.0,0.0,0.0,,211.2,,,,211.2,676.2,1448.9,0.0,336.0,,0.0,434.1,119.6,889.7,31.0,920.7,2369.6,
02/28/2005,2276.675049,24.393999,24.393999,0.0,362.790009,362.790009,,351.821014,153.350006,,198.470993,,36.479,,,775.484009,482.963013,999.307983,-516.344971,0.0,,1018.228027,828.607971,713.213989,115.393982,,189.620056,1501.19104,,179.970001,179.970001,,,,367.38501,,,,,,303.319,,,303.319,850.674011,295.523987,,,,,193.723999,,,,193.723999,489.247986,1339.921997,0.0,356.371002,,0.0,425.825989,122.350037,904.547028,32.206001,936.753029,2276.675026,
05/31/2005,2186.663,20.096,20.096,0.0,328.117,328.117,,345.281,148.643,,196.638,0.0,45.56,,,739.054,471.495,977.089,-505.594,0.0,,976.114,789.719,674.757,114.962,,186.395,1447.609,,167.816,167.816,,,,421.455,421.455,0.0,0.0,,,293.329,,,293.329,882.6,271.202,271.202,0.0,0.0,,197.745,,,,197.745,468.947,1351.547,0.0,372.127,,0.0,375.721,58.14,805.988,29.128,835.116,2186.663,
08/31/2005,2271.64209,46.117001,46.117001,0.0,321.734985,321.734985,,357.251007,154.167999,,203.082993,,49.528,,,774.630981,469.578003,965.367981,-495.790009,0.0,,1027.432983,826.869995,711.937988,114.932007,,200.562988,1497.010986,,170.033997,170.033997,,,,427.045013,,,,,,300.86496,,,300.86496,897.94397,268.941986,,,,,245.932999,,,,245.932999,514.874985,1412.818954,0.0,383.733002,,0.0,383.476013,61.78598,828.994995,29.827999,858.822994,2271.641949,
11/30/2005,2272.699951,30.299999,30.299999,0.0,369.299988,369.299988,,344.0,157.0,,187.0,0.0,56.599998,,,800.200012,469.700012,963.799988,-494.100006,0.0,,1002.799988,822.200012,663.900024,158.299988,,180.599976,1472.5,,198.199997,198.199997,,,,106.099998,106.099998,0.0,0.0,,,394.700005,,,394.700005,699.0,463.899994,463.899994,0.0,0.0,,280.700012,,,,280.700012,744.600006,1443.600006,0.0,386.899994,,0.0,385.399994,27.600006,799.899994,29.200001,829.099995,2272.700001,
02/28/2006,2280.926,31.579,31.579,,345.353,345.353,,354.98,163.78,,191.2,,53.754,,,785.666,469.936,949.934,-479.998,152.025,,873.299,826.434,667.831,158.603,,46.865,1495.26,,170.068,170.068,,,,155.901,,,,,,354.135,,,354.135,680.104,467.659,,,,,269.961,,,,269.961,737.62,1417.724,,402.516,,,388.402,41.34,832.258,30.944,863.202,2280.926,
05/31/2006,2363.415,74.068,74.068,0.0,327.066,327.066,,381.863,191.379,0.0,190.484,0.0,49.967,,,832.964,474.699,981.744,-507.045,123.67,,932.082,883.602,721.952,161.65,,48.48,1530.451,,174.638,174.638,,,,151.256,151.256,0.0,0.0,,,377.476,,,377.476,703.37,462.957,462.957,0.0,0.0,,283.676,,,,283.676,746.633,1450.003,0.0,420.113,,0.0,384.095,105.845,910.053,3.359,913.412,2363.415,
08/31/2006,2460.718,37.712,37.712,,327.822,327.822,,417.095,185.235,,231.86,,47.134,,,829.763,475.594,1003.537,-527.943,,,1155.361,977.629,785.403,192.226,,177.732,1630.955,,188.509,188.509,,,,152.843,,,,,,348.322,,,348.322,689.674,566.14,,,,,285.134,,,,285.134,851.274,1540.948,,431.628,,,378.893,105.982,916.503,3.267,919.77,2460.718,
11/30/2006,2568.0,49.0,49.0,0.0,379.1,379.1,,405.7,172.2,,233.5,0.0,65.6,,,899.4,469.5,965.9,-496.4,156.2,,1042.9,997.4,803.8,193.6,,45.5,1668.6,,224.4,224.4,,,,81.4,81.4,0.0,0.0,,,474.7,,,474.7,780.5,569.6,569.6,0.0,0.0,,281.0,,,,281.0,850.6,1631.1,0.0,444.3,,0.0,348.7,140.3,933.3,3.6,936.9,2568.0,
02/28/2007,2561.894,38.582,38.582,0.0,379.789,379.789,,411.84,185.278,0.0,226.562,0.0,57.116,,,887.327,465.948,973.457,-507.509,160.267,,1048.352,999.229,808.228,191.001,,49.123,1674.567,,218.193,218.193,,,,337.023,337.023,0.0,0.0,,,340.525,,,340.525,895.741,418.426,418.426,0.0,0.0,,255.893,,,,255.893,674.319,1570.06,0.0,465.673,,0.0,381.951,140.18,987.804,4.03,991.834,2561.894,
05/31/2007,2584.095,40.469,40.469,0.0,360.93,360.93,,427.512,180.12,0.0,247.392,0.0,59.47,,,888.381,472.358,993.441,-521.083,0.0,,1223.356,1013.38,819.866,193.514,,209.976,1695.714,,215.606,215.606,,,,347.039,347.039,0.0,0.0,,,332.408,,,332.408,895.053,415.849,415.849,0.0,0.0,,264.12,,,,264.12,679.969,1575.022,0.0,480.918,,0.0,355.392,168.298,1004.608,4.465,1009.073,2584.095,
08/31/2007,2673.345,45.724,45.724,0.0,399.859,399.859,,439.859,180.574,0.0,259.285,0.0,58.151,,,943.593,469.514,1000.266,-530.752,,,1260.238,1040.108,835.743,204.365,,220.13,1729.752,,209.333,209.333,,,,455.686,455.686,0.0,0.0,,,338.94,,,338.94,1003.959,417.972,417.972,0.0,0.0,,272.851,,,,272.851,690.823,1694.782,0.0,489.406,,0.0,298.787,181.137,969.33,9.233,978.563,2673.345,
11/30/2007,2787.5,45.9,45.9,0.0,456.5,456.5,,430.2,208.2,,222.0,0.0,50.5,,,983.1,487.6,1028.9,-541.3,190.5,,1126.3,1087.0,879.5,207.5,,39.3,1804.4,,243.3,243.3,,,,149.6,149.6,0.0,0.0,,,468.4,,,468.4,861.3,573.5,573.5,0.0,0.0,,257.7,,,,257.7,831.2,1692.5,0.0,501.0,,0.0,323.8,260.3,1085.1,9.9,1095.0,2787.5,
02/29/2008,2858.276,24.436,24.436,0.0,423.761,423.761,,449.383,231.903,,217.48,0.0,53.764,,,951.344,486.648,1049.748,-563.1,199.295,,1220.989,1175.516,947.747,227.769,,45.473,1906.932,,251.356,251.356,,,,119.861,,,,,,366.509,,,366.509,737.726,676.665,,,,,279.387,,,,279.387,956.052,1693.778,0.0,512.794,,0.0,360.358,282.22,1155.372,9.126,1164.498,2858.276,
05/31/2008,2900.4,47.3,47.3,0.0,416.5,416.5,,459.6,226.5,,233.1,0.0,59.4,,,982.8,489.4,1063.8,-574.4,,,1428.2,1193.3,965.3,228.0,,234.9,1917.6,,260.2,260.2,,,,136.3,,,,,,360.2,,,360.2,756.7,626.9,,,,,272.8,,,,272.8,899.7,1656.4,0.0,538.6,,0.0,380.5,315.4,1234.5,9.5,1244.0,2900.4,
08/31/2008,3430.3,30.3,30.3,0.0,429.8,429.8,,462.3,222.4,,239.9,0.0,57.6,,,980.0,476.6,1051.5,-574.9,183.7,,1790.0,1748.0,1328.3,419.7,,42.0,2450.3,,249.2,249.2,,,,473.5,,,,,,334.4,,,334.4,1057.1,878.2,,,,,279.8,,,,279.8,1158.0,2215.1,0.0,578.1,,0.0,403.3,233.8,1215.2,0.0,1215.2,3430.3,
11/30/2008,3220.3,38.9,38.9,0.0,414.7,414.7,,439.0,208.3,,230.7,0.0,75.7,,,968.3,461.1,1010.3,-549.2,153.0,,1637.9,1605.0,1230.2,374.8,,32.9,2252.0,,266.1,266.1,,,,354.0,354.0,0.0,0.0,,,414.0,,,414.0,1034.1,885.2,885.2,0.0,0.0,,245.7,,,,245.7,1130.9,2165.0,0.0,581.8,,0.0,425.4,48.1,1055.3,0.0,1055.3,3220.3,
02/28/2009,3161.0,23.4,23.4,0.0,342.0,342.0,0.0,447.8,237.2,0.0,210.6,0.0,107.8,,86.2,921.0,451.7,1012.7,-561.0,191.2,191.2,1597.1,1597.1,1227.7,369.4,,0.0,2240.0,,536.2,253.1,,,283.1,395.8,344.7,,,,51.1,0.3,,,0.0,932.3,884.4,884.4,,,,242.8,,,,242.8,1127.2,2059.5,0.0,588.7,588.7,0.0,481.6,24.1,1094.4,7.1,1101.5,3161.0,
05/31/2009,3236.1,12.9,12.9,0.0,316.8,316.8,0.0,450.0,209.0,0.0,241.0,0.0,105.8,,90.4,885.5,473.0,1080.3,-607.3,202.1,202.1,1675.5,1675.5,1300.9,374.6,,0.0,2350.6,,534.5,239.6,,,294.9,321.0,320.2,,,,0.8,1.2,,,0.0,856.7,885.4,885.4,,,,226.5,,,,226.5,1111.9,1968.6,0.0,598.2,598.2,0.0,499.5,161.7,1259.4,8.1,1267.5,3236.1,
08/31/2009,3306.4,27.9,27.9,0.0,328.6,328.6,0.0,447.4,201.6,0.0,245.8,0.0,116.5,,100.7,920.4,472.7,1102.8,-630.1,227.4,227.4,1685.9,1685.9,1450.2,235.7,,0.0,2386.0,,564.6,238.5,,,326.1,288.6,273.7,,,,14.9,1.1,,,0.0,854.3,870.9,870.9,,,,249.5,,,,249.5,1120.4,1974.7,0.0,608.2,608.2,0.0,542.3,181.2,1331.7,0.0,1331.7,3306.4,
11/30/2009,3387.8,39.5,39.5,0.0,365.3,365.3,0.0,457.6,220.0,0.0,237.6,0.0,108.1,0.0,89.7,970.5,489.8,1128.4,-638.6,210.5,210.5,1717.0,1717.0,1479.7,237.3,,0.0,2417.3,,698.6,298.7,0.0,0.0,399.9,116.1,101.2,0.0,0.0,,14.9,3.5,0.0,0.0,0.0,818.2,875.0,875.0,0.0,0.0,,351.1,0.0,273.8,,77.3,1226.1,2044.3,0.0,634.0,634.0,0.0,591.5,109.1,1334.6,8.9,1343.5,3387.8,
02/28/2010,3245.4,21.9,21.9,0.0,325.3,325.3,0.0,448.5,233.7,0.0,214.8,0.0,106.1,,89.1,901.8,469.7,1096.3,-626.6,215.3,215.3,1658.6,1658.6,1424.1,234.5,,0.0,2343.6,,569.1,254.8,,,314.3,144.4,129.9,,,,14.5,2.0,,,0.0,715.5,872.3,872.3,,,,326.0,,,,326.0,1198.3,1913.8,0.0,656.0,656.0,0.0,653.4,13.0,1322.4,9.2,1331.6,3245.4,
05/31/2010,3192.4,23.1,23.1,0.0,310.8,310.8,0.0,456.3,238.5,0.0,217.8,0.0,117.6,,98.4,907.8,463.9,1090.1,-626.2,216.2,216.2,1604.5,1604.5,1372.6,231.9,,0.0,2284.6,,579.1,266.0,,,313.1,129.5,129.1,,,,0.4,0.7,,,0.0,709.3,874.6,874.6,,,,321.1,,,,321.1,1195.7,1905.0,0.0,685.7,685.7,0.0,670.1,-76.7,1279.1,8.3,1287.4,3192.4,
08/31/2010,3264.7,23.6,23.6,0.0,319.7,319.7,0.0,494.4,259.1,0.0,235.3,0.0,117.9,,97.8,955.6,464.8,1119.2,-654.4,220.3,220.3,1624.0,1624.0,1392.1,231.9,,0.0,2309.1,,597.6,267.2,,,330.4,197.7,97.4,,,,100.3,3.2,,,0.0,798.5,779.5,779.5,,,,304.9,,,,304.9,1084.4,1882.9,0.0,700.4,700.4,0.0,709.6,-37.0,1373.0,8.8,1381.8,3264.7,
11/30/2010,3419.7,50.8,50.8,0.0,386.7,386.7,0.0,477.6,243.5,0.0,234.1,0.0,100.8,0.0,81.4,1015.9,488.0,1163.3,-675.3,265.9,265.9,1649.9,1649.9,1417.4,232.5,,0.0,2403.8,,731.6,302.7,0.0,0.0,428.9,100.4,0.2,0.0,0.0,,100.2,2.8,0.0,0.0,0.0,834.8,779.9,779.9,0.0,0.0,,342.3,0.0,259.9,,82.4,1122.2,1957.0,0.0,756.5,756.5,0.0,700.9,-3.7,1453.7,9.0,1462.7,3419.7,
02/28/2011,3477.6,40.6,40.6,0.0,326.8,326.8,0.0,544.9,272.1,0.0,272.8,0.0,103.3,,87.8,1015.6,491.4,1199.0,-707.6,281.4,281.4,1689.2,1689.2,1455.1,234.1,,0.0,2462.0,,608.9,286.8,,,322.1,194.5,94.2,,,,100.3,3.3,,,0.0,806.7,775.7,775.7,,,,318.7,,,,318.7,1094.4,1901.1,0.0,772.0,,0.0,731.3,64.1,1567.4,9.1,1576.5,3477.6,
05/31/2011,3589.4,47.9,47.9,0.0,342.6,342.6,0.0,577.3,303.3,0.0,274.0,0.0,111.8,,90.6,1079.6,494.8,1228.8,-734.0,300.0,300.0,1715.0,1715.0,1480.3,234.7,,0.0,2509.8,,634.4,301.8,,,332.6,208.5,108.2,,,,100.3,3.6,,,0.0,846.5,781.2,781.2,,,,319.6,,,,319.6,1100.8,1947.3,,787.8,787.8,0.0,732.7,112.4,1632.9,9.2,1642.1,3589.4,
08/31/2011,3714.6,52.2,52.2,0.0,391.7,391.7,,600.3,315.9,0.0,284.4,0.0,119.1,,98.3,1163.3,497.6,1244.3,-746.7,306.5,306.5,1747.2,1747.2,1511.2,236.0,,0.0,2551.3,,636.3,303.2,,,333.1,0.3,0.0,,,,0.3,2.9,,,0.0,639.5,1031.7,1031.7,,,,323.0,,,,323.0,1354.7,1994.2,,806.8,806.8,0.0,785.7,118.8,1711.3,9.1,1720.4,3714.6,
11/30/2011,4087.8,53.9,53.9,0.0,427.0,427.0,0.0,613.7,344.9,0.0,268.8,0.0,128.3,0.0,106.7,1222.9,523.1,1269.2,-746.1,297.6,297.6,2044.2,2044.2,1694.2,350.0,,0.0,2864.9,,770.5,366.6,0.0,0.0,403.9,222.4,217.0,0.0,0.0,,5.4,0.4,0.0,0.0,0.0,993.3,1029.7,1029.7,0.0,0.0,,446.3,0.0,326.1,,120.2,1476.0,2469.3,0.0,821.9,,0.0,838.8,-59.0,1601.7,16.8,1618.5,4087.8,
02/29/2012,4079.7,54.4,54.4,0.0,381.1,381.1,0.0,640.4,361.0,0.0,279.4,0.0,116.9,,98.2,1192.8,523.4,1294.0,-770.6,311.1,311.1,2052.4,2052.4,1697.4,355.0,,0.0,2886.9,,675.8,342.3,,,333.5,283.1,281.2,,,,1.9,1.0,,,0.0,959.9,1028.7,1028.7,,,,398.5,,,,398.5,1427.2,2387.1,0.0,840.9,840.9,0.0,869.0,-35.6,1674.3,18.3,1692.6,4079.7,
05/31/2012,3965.7,61.4,61.4,0.0,378.0,378.0,,611.0,331.8,0.0,279.2,0.0,116.8,,97.2,1167.2,507.5,1281.3,-773.8,298.1,298.1,1992.9,1992.9,1651.8,341.1,,0.0,2798.5,,653.2,321.9,,,331.3,244.4,242.2,,,,2.2,2.7,,,0.0,900.3,1027.7,1027.7,,,,398.8,,,,398.8,1426.5,2326.8,,862.7,862.7,0.0,885.9,-127.3,1621.3,17.6,1638.9,3965.7,
08/31/2012,4057.0,72.2,72.2,0.0,411.2,411.2,0.0,628.6,316.9,0.0,311.7,0.0,107.4,,90.1,1219.4,518.5,1297.1,-778.6,306.7,306.7,2012.4,2012.4,1667.0,345.4,,0.0,2837.6,,669.7,317.5,,,352.2,231.3,229.0,,,,2.3,1.6,,,0.0,902.6,1026.2,1026.2,,,,404.2,,,,404.2,1430.4,2333.0,0.0,885.8,885.8,0.0,909.6,-89.5,1705.9,18.1,1724.0,4057.0,
11/30/2012,4165.4,79.0,79.0,0.0,465.9,465.9,0.0,615.0,341.8,0.0,273.2,0.0,125.5,0.0,107.9,1285.4,547.3,1333.1,-785.8,313.9,313.9,2018.8,2018.8,1695.3,323.5,,0.0,2880.0,,793.0,375.8,0.0,0.0,417.2,392.6,140.3,0.0,0.0,,252.3,2.0,0.0,0.0,0.0,1187.6,779.2,779.2,0.0,0.0,,498.4,0.0,381.4,,117.0,1277.6,2465.2,0.0,908.2,908.2,0.0,934.6,-159.9,1682.9,17.3,1700.2,4165.4,
02/28/2013,4086.1,68.6,68.6,0.0,403.9,403.9,0.0,606.5,322.2,0.0,284.3,0.0,132.5,,114.8,1211.5,532.5,1335.2,-802.7,327.8,327.8,2014.3,2014.3,1693.0,321.3,,0.0,2874.6,,660.3,340.2,,,320.1,453.8,201.1,,,,252.7,1.4,,,0.0,1115.5,776.0,776.0,,,,469.8,,,,469.8,1245.8,2361.3,0.0,921.9,,0.0,948.3,-163.0,1707.2,17.6,1724.8,4086.1,
05/31/2013,4208.8,72.1,72.1,0.0,399.9,399.9,0.0,611.4,332.5,0.0,278.9,0.0,134.1,,113.8,1217.5,554.3,1364.0,-809.7,329.5,329.5,2107.5,2107.5,1754.2,353.3,,0.0,2991.3,,673.7,322.1,,,351.6,551.9,299.1,,,,252.8,0.6,,,0.0,1226.2,774.4,774.4,,,,474.5,,,,474.5,1248.9,2475.1,0.0,947.7,947.7,0.0,953.2,-184.2,1716.7,17.0,1733.7,4208.8,
08/31/2013,4353.0,146.8,146.8,0.0,462.4,462.4,0.0,640.8,328.2,0.0,312.6,0.0,120.9,,108.0,1370.9,549.7,1368.2,-818.5,328.5,328.5,2103.9,2103.9,1756.4,347.5,,0.0,2982.1,,693.3,324.7,,,368.6,360.0,107.9,,,,252.1,1.0,,,0.0,1054.3,1018.6,1018.6,,,,482.6,,,,482.6,1501.2,2555.5,0.0,955.1,955.1,0.0,1011.9,-183.6,1783.4,14.1,1797.5,4353.0,
11/30/2013,4449.7,63.0,63.0,0.0,495.5,495.5,0.0,676.9,372.3,0.0,304.6,0.0,134.8,0.0,121.5,1370.2,576.6,1407.7,-831.1,371.0,371.0,2131.9,2131.9,1798.5,333.4,,0.0,3079.5,,847.4,387.3,0.0,0.0,460.1,214.1,211.6,0.0,0.0,,2.5,1.6,0.0,0.0,0.0,1063.1,1019.0,1019.0,0.0,0.0,,419.9,0.0,201.1,,218.8,1438.9,2502.0,0.0,962.4,962.4,0.0,970.4,-0.3,1932.5,15.2,1947.7,4449.7,
02/28/2014,4429.7,89.4,89.4,0.0,428.0,428.0,0.0,682.9,373.9,0.0,309.0,0.0,139.8,,127.7,1340.1,571.0,1423.0,-852.0,376.7,376.7,2141.9,2141.9,1809.1,332.8,,0.0,3089.6,,728.2,348.0,,,380.2,282.0,280.2,,,,1.8,1.9,,,0.0,1012.1,1016.6,1016.6,,,,413.6,,,,413.6,1430.2,2442.3,0.0,971.7,971.7,0.0,993.2,6.6,1971.5,15.9,1987.4,4429.7,
05/31/2014,4409.3,81.4,81.4,0.0,417.1,417.1,0.0,687.3,373.9,0.0,313.4,0.0,138.9,,128.3,1324.7,575.0,1448.0,-873.0,370.6,370.6,2139.0,2139.0,1798.6,340.4,,0.0,3084.6,,693.0,335.8,,,357.2,308.4,307.1,,,,1.3,1.4,,,0.0,1002.8,1016.8,1016.8,,,,409.8,,,,409.8,1426.6,2429.4,0.0,984.1,984.1,0.0,969.3,8.8,1962.2,17.7,1979.9,4409.3,
08/31/2014,4472.1,93.8,93.8,0.0,476.8,476.8,0.0,705.6,378.6,0.0,327.0,0.0,132.6,,123.7,1408.8,578.8,1460.7,-881.9,378.9,378.9,2105.6,2105.6,1769.1,336.5,,0.0,3063.3,,723.4,338.8,,,384.6,353.4,352.2,,,,1.2,0.8,,,0.0,1077.6,1014.3,1014.3,,,,410.2,,,,410.2,1424.5,2502.1,0.0,988.5,988.5,0.0,993.6,-29.6,1952.5,17.5,1970.0,4472.1,
11/30/2014,4414.3,77.3,77.3,0.0,493.6,493.6,0.0,713.8,410.6,0.0,303.2,0.0,131.5,0.0,119.2,1416.2,602.7,1481.4,-878.7,342.4,342.4,2053.0,2053.0,1722.2,330.8,0.0,0.0,2998.1,,849.8,372.1,0.0,0.0,477.7,270.8,269.6,0.0,0.0,,1.2,1.4,0.0,0.0,0.0,1122.0,1014.1,1014.1,0.0,0.0,,468.8,0.0,285.0,,183.8,1482.9,2604.9,0.0,995.6,995.6,0.0,982.6,-186.0,1792.2,17.2,1809.4,4414.3,
02/28/2015,4197.5,81.8,81.8,0.0,384.1,384.1,0.0,708.4,410.8,0.0,297.6,0.0,130.4,,117.1,1304.7,580.6,1457.2,-876.6,337.9,337.9,1974.3,1974.3,1651.2,323.1,,0.0,2892.8,,701.4,334.6,,,366.8,516.2,310.5,,,,205.7,3.4,,,0.0,1221.0,806.8,806.8,,,,465.8,,,,465.8,1272.6,2493.6,0.0,1006.8,1006.8,0.0,992.0,-314.9,1683.9,20.0,1703.9,4197.5,
05/31/2015,4378.4,89.5,89.5,0.0,390.6,390.6,0.0,738.5,414.7,0.0,323.8,0.0,140.3,,128.4,1358.9,590.1,1486.2,-896.1,345.0,345.0,2084.4,2084.4,1719.8,364.6,,0.0,3019.5,,714.1,337.8,,,376.3,622.6,416.7,,,,205.9,2.1,,,0.0,1338.8,807.9,807.9,,,,496.4,,,,496.4,1304.3,2643.1,0.0,1019.6,1019.6,0.0,1020.4,-324.7,1715.3,20.0,1735.3,4378.4,
08/31/2015,4490.7,108.4,108.4,0.0,422.9,422.9,0.0,727.2,393.9,0.0,333.3,0.0,116.0,,107.4,1374.5,589.1,1491.4,-902.3,348.6,348.6,2178.5,2178.5,1802.4,376.1,,0.0,3116.2,,718.4,336.1,,,382.3,684.8,481.2,,,,203.6,1.4,,,0.0,1404.6,807.2,807.2,,,,516.7,,,,516.7,1323.9,2728.5,0.0,1033.8,1033.8,0.0,1065.1,-353.6,1745.3,16.9,1762.2,4490.7,
11/30/2015,4472.6,112.6,112.6,0.0,455.2,455.2,0.0,710.8,390.9,0.0,319.9,0.0,78.8,0.0,72.9,1357.4,618.4,1531.3,-912.9,0.0,,2496.8,2131.4,1759.3,372.1,0.0,365.4,3115.2,,894.3,411.9,0.0,0.0,482.4,343.0,139.5,0.0,0.0,,203.5,1.3,0.0,0.0,0.0,1238.6,1051.4,1051.4,0.0,0.0,,495.7,0.0,289.4,,206.3,1547.1,2785.7,0.0,1039.6,1039.6,0.0,1036.7,-406.1,1670.2,16.7,1686.9,4472.6,
02/29/2016,4365.0,111.8,111.8,0.0,371.2,371.2,0.0,702.2,0.0,0.0,320.0,382.2,72.9,,64.0,1258.1,609.1,1533.3,-924.2,0.0,,2497.8,2134.1,1764.0,370.1,,363.7,3106.9,,698.6,336.7,,,361.9,390.2,389.6,,,,0.6,1.8,,,0.0,1090.6,1055.0,1055.0,,,,492.5,,,,492.5,1547.5,2638.1,0.0,1047.6,1047.6,0.0,1086.3,-423.7,1710.2,16.7,1726.9,4365.0,
05/31/2016,4607.6,131.5,131.5,0.0,399.6,399.6,0.0,739.6,395.8,0.0,343.8,0.0,81.4,,74.7,1352.1,637.1,1589.8,-952.7,0.0,,2618.4,2247.3,1837.1,410.2,,371.1,3255.5,,754.3,366.2,,,388.1,513.7,513.1,,,,0.6,1.5,,,0.0,1269.5,1054.0,1054.0,,,,510.6,,,,510.6,1564.6,2834.1,0.0,1074.4,1074.4,0.0,1069.8,-387.7,1756.5,17.0,1773.5,4607.6,
08/31/2016,4678.3,134.2,134.2,0.0,445.3,445.3,0.0,760.3,394.3,0.0,366.0,0.0,80.4,,71.5,1420.2,641.1,1604.9,-963.8,0.0,,2617.0,2246.9,1813.3,433.6,,370.1,3258.1,,778.2,361.0,,,417.2,559.9,559.3,,,,0.6,2.3,,,0.0,1340.4,1056.7,1056.7,,,,506.6,,,122.7,383.9,1563.3,2903.7,0.0,1082.9,1082.9,0.0,1074.7,-400.2,1757.4,17.2,1774.6,4678.3,
11/30/2016,4635.9,118.4,118.4,0.0,465.2,465.2,0.0,756.3,420.0,0.0,336.3,0.0,81.9,0.0,77.0,1421.8,669.4,1630.2,-960.8,0.0,,2544.7,2196.3,1771.4,424.9,0.0,348.4,3214.1,,1022.9,450.8,0.0,0.0,572.1,393.2,390.3,0.0,0.0,,2.9,6.6,0.0,0.0,0.0,1422.7,1054.0,1054.0,0.0,0.0,,521.1,0.0,330.9,79.9,110.3,1575.1,2997.8,0.0,1084.2,1084.2,0.0,1056.8,-514.4,1626.6,11.5,1638.1,4635.9,
02/28/2017,4751.1,125.7,125.7,0.0,404.4,404.4,0.0,767.2,0.0,0.0,351.4,415.8,87.8,,84.3,1385.1,682.8,1665.2,-982.4,0.0,,2683.2,2331.5,1857.6,473.9,,351.7,3366.0,,838.2,448.4,,,389.8,889.6,638.9,,,,250.7,10.6,,,0.0,1738.4,803.5,803.5,,,,477.6,,,,477.6,1281.1,3019.5,0.0,1091.1,1091.1,0.0,1073.1,-445.0,1719.2,12.4,1731.6,4751.1,
05/31/2017,4872.1,130.0,130.0,0.0,429.7,429.7,0.0,779.8,417.3,0.0,362.5,0.0,86.4,,83.2,1425.9,703.8,1719.4,-1015.6,0.0,,2742.4,2383.8,1894.8,489.0,,358.6,3446.2,,887.7,453.1,,,434.6,906.8,656.2,,,,250.6,6.9,,,0.0,1801.4,804.3,804.3,,,,457.0,,,126.4,330.6,1261.3,3062.7,0.0,1103.2,1103.2,0.0,1074.2,-379.3,1798.1,11.3,1809.4,4872.1,
08/31/2017,10381.7,166.1,166.1,0.0,556.2,556.2,0.0,835.8,404.5,0.0,431.3,0.0,84.5,,78.7,1642.6,765.4,1808.7,-1043.3,0.0,,7973.7,7594.8,4503.3,3091.5,,378.9,8739.1,,1050.4,516.9,,,533.5,674.7,349.2,,,,325.5,9.1,,,0.0,1734.2,4702.3,4702.3,,,,1411.9,,,1106.3,305.6,6114.2,7848.4,0.0,1663.6,1663.6,0.0,1123.9,-265.9,2521.6,11.7,2533.3,10381.7,
11/30/2017,10385.8,186.8,186.8,0.0,555.1,555.1,0.0,793.3,395.2,0.0,398.1,0.0,81.8,0.0,69.1,1617.0,809.1,1865.9,-1056.8,0.0,,7959.7,7561.2,4490.1,3071.1,0.0,398.5,8768.8,,1356.9,639.9,0.0,0.0,717.0,583.2,257.6,0.0,0.0,,325.6,7.2,0.0,0.0,0.0,1947.3,4443.9,4443.9,0.0,0.0,,1423.7,0.0,263.1,1094.5,66.1,5867.6,7814.9,0.0,1672.9,1672.9,0.0,1166.5,-279.5,2559.9,11.0,2570.9,10385.8,
02/28/2018,10363.0,179.6,179.6,0.0,502.0,502.0,0.0,827.7,0.0,0.0,409.0,418.7,96.7,,93.2,1606.0,823.1,1915.3,-1092.2,0.0,,7933.9,7533.1,4626.0,2907.1,,400.8,8757.0,,1104.6,584.4,,,520.2,756.3,680.7,,,,75.6,10.6,,,0.0,1871.5,4378.6,4378.6,,,,1040.5,,,662.3,378.2,5419.1,7290.6,0.0,1692.2,1692.2,0.0,1592.3,-224.3,3060.2,12.2,3072.4,10363.0,
