Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2005,8265.1,277.5,277.5,,654.0,654.0,,2203.5,,,2203.5,,175.3,,,,3310.3,1819.2,2278.0,-458.8,,3135.6,3231.0,2998.0,233.0,-95.4,4954.8,,207.8,207.8,,,1960.4,,,,,,550.2,,,550.2,2718.4,661.4,,,,,286.0,,,,,,286.0,947.4,3665.8,,2216.8,,,-216.2,2597.2,1.5,4599.3,,4599.3,8265.1,
12/31/2005,8824.5,243.8,243.8,0.0,795.7,795.7,,2682.7,0.0,0.0,2682.7,0.0,158.2,,,,3880.4,1832.3,2306.0,-473.7,0.0,3111.8,3225.5,2994.9,230.6,-113.7,4944.1,,214.4,214.4,,,2580.6,,,,,,617.1,,,617.1,3412.1,484.4,,,,,258.5,,,,,,258.5,742.9,4155.0,0.0,2203.7,,,-208.5,2672.5,1.8,4669.5,0.0,4669.5,8824.5,
03/31/2006,8810.9,256.6,256.6,0.0,684.4,678.1,,2673.6,0.0,0.0,2673.6,0.0,210.3,,,,3824.9,1816.1,2305.5,-489.4,0.0,3169.9,3280.8,3005.5,275.3,-110.9,4986.0,,246.1,246.1,,,2416.8,,,,,,592.2,,,592.2,3255.1,483.1,,,,,274.4,,,,,,274.4,757.5,4012.6,0.0,2205.5,,,-167.0,2759.7,0.1,4798.3,0.0,4798.3,8810.9,
06/30/2006,8751.8,35.6,35.6,,734.9,734.9,,2795.7,,,2795.7,,177.9,,,,3744.1,1824.2,2327.8,-503.6,,3183.5,3013.7,2738.4,275.3,169.8,5007.7,,228.1,228.1,,,2552.4,,,,,,555.7,,,555.7,3336.2,1452.8,,,,,279.7,,,,,,279.7,1732.5,5068.7,,2200.0,,,-1350.1,2832.4,0.8,3683.1,,3683.1,8751.8,
09/30/2006,8380.4,29.7,29.7,,713.1,713.1,,2363.8,,,2363.8,,177.6,,,,3284.2,1897.4,2418.6,-521.2,,3198.8,3029.3,2740.3,289.0,169.5,5096.2,,222.7,222.7,,,2160.8,,,,,,585.3,,,585.3,2968.8,1462.1,,,,,289.1,,,,,,289.1,1751.2,4720.0,,2198.8,,,-1452.3,2914.2,-0.3,3660.4,,3660.4,8380.4,
12/31/2006,8601.4,52.8,52.8,0.0,795.0,795.0,,2305.0,0.0,0.0,2005.1,299.9,295.6,,,,3448.4,1893.8,2423.6,-529.8,0.0,3259.2,3084.7,2767.5,317.2,174.5,5153.0,,208.3,208.3,,,2227.2,,,,,,579.1,,,579.1,3014.6,1557.9,,,,,316.2,,,,,,316.2,1874.1,4888.7,0.0,1094.2,,,-370.5,2989.4,-0.4,3712.7,0.0,3712.7,8601.4,
03/31/2007,8365.9,42.8,42.8,,658.4,658.4,,2258.2,,,2258.2,,187.4,,,,3146.8,1935.8,2492.8,-557.0,,3283.3,3103.6,2786.9,316.7,179.7,5219.1,,243.3,243.3,,,2068.8,,,,,,506.1,,,506.1,2818.2,1354.4,,,,,362.6,,,,,,362.6,1717.0,4535.2,,1070.6,,,-304.7,3065.0,-0.2,3830.7,,3830.7,8365.9,
06/30/2007,8452.4,31.2,31.2,0.0,672.6,672.6,,2346.6,0.0,0.0,2346.6,0.0,177.6,,,,3228.0,1946.1,2520.8,-574.7,0.0,3278.3,3410.2,2783.0,627.2,-131.9,5224.4,,231.3,231.3,,,2165.8,,,,,,492.0,,,492.0,2889.1,1462.6,,,,,362.6,,,,,,362.6,1825.2,4714.3,0.0,1070.7,,,-474.6,3142.3,-0.3,3738.1,0.0,3738.1,8452.4,
09/30/2007,8343.0,28.4,28.4,,669.8,669.8,,2230.1,,,2230.1,,183.3,,,,3111.6,1964.3,2550.8,-586.5,,3267.1,3085.3,2768.5,316.8,181.8,5231.4,,208.1,208.1,,,2113.2,,,,,,511.5,,,511.5,2832.8,1652.2,,,,,381.2,,,,,,381.2,2033.4,4866.2,,1073.1,,,-810.5,3214.4,-0.2,3476.8,,3476.8,8343.0,
12/31/2007,8479.6,33.0,33.0,0.0,702.9,702.9,,2258.1,0.0,0.0,2258.1,0.0,310.8,,,,3304.8,1955.0,2547.9,-592.9,0.0,3219.8,3053.6,2737.1,316.5,166.2,5174.8,,208.8,208.8,,,2146.9,,,,,,546.8,,,546.8,2902.5,1751.9,,,,,351.7,,,,,,351.7,2103.6,5006.1,0.0,462.9,,,-255.3,3266.1,-0.2,3473.5,0.0,3473.5,8479.6,
03/31/2008,8523.2,34.4,34.4,,641.0,641.0,,2377.1,,,2377.1,,217.2,,,,3269.7,1963.6,2583.0,-619.4,,3289.9,3089.4,2759.5,329.9,200.5,5253.5,,229.5,229.5,,,2230.4,,,,,,530.9,,,530.9,2990.8,1668.5,,,,,362.9,,,,,,362.9,2031.4,5022.2,0.0,466.4,,,-282.1,3316.8,-0.1,3501.0,0.0,3501.0,8523.2,
06/30/2008,8351.4,42.1,42.1,,558.6,558.6,,2295.4,,,2295.4,,205.9,,,,3102.0,1956.3,2598.0,-641.7,0.0,3293.1,3402.7,2759.5,643.2,-109.6,5249.4,,192.9,192.9,,,2282.2,,,,,,494.8,,,494.8,2969.9,1480.9,,,,,365.5,,,,,,365.5,1846.4,4816.3,0.0,474.8,,,-308.1,3368.6,-0.2,3535.1,0.0,3535.1,8351.4,
09/30/2008,6238.2,60.8,60.8,,467.5,467.5,,1967.5,0.0,0.0,1967.5,0.0,200.1,,,,2695.9,1970.2,2628.9,-658.7,0.0,1572.1,1325.4,1147.8,177.6,246.7,3542.3,,165.1,165.1,,,1954.8,,,,,,494.8,,,494.8,2614.7,1358.0,,,,,137.7,,,,,,137.7,1495.7,4110.4,0.0,480.4,,,-307.9,1955.9,-0.6,2127.8,0.0,2127.8,6238.2,
12/31/2008,6014.1,110.2,110.2,0.0,370.2,370.2,,1758.1,0.0,0.0,1758.1,0.0,485.0,,,,2723.5,1798.9,2434.8,-635.9,0.0,1491.7,1303.4,1125.7,177.7,188.3,3290.6,,134.6,134.6,,,1846.8,,,,,,474.4,,,474.4,2455.8,1225.6,,,,,134.6,,,,,,134.6,1360.2,3816.0,0.0,483.7,,,-307.9,2023.0,-0.7,2198.1,0.0,2198.1,6014.1,
03/31/2009,5585.9,62.0,62.0,0.0,87.8,87.8,0.0,1553.4,0.0,0.0,1553.4,0.0,551.8,,0.0,551.8,2255.0,1854.8,2463.1,-608.3,0.0,1476.1,1314.2,1136.6,177.6,161.9,3330.9,,134.4,134.4,,,1518.3,1504.4,,,,13.9,441.8,,,441.8,2094.5,1127.0,1127.0,,,,127.7,,,,,0.0,127.7,1254.7,3349.2,0.0,487.2,1.9,485.3,-307.4,2057.6,-0.7,2236.7,0.0,2236.7,5585.9,
06/30/2009,5237.2,128.9,128.9,0.0,79.0,79.0,0.0,1257.9,0.0,0.0,1257.9,0.0,580.1,,10.1,570.0,2045.9,1742.8,2343.1,-600.3,0.0,1448.5,1297.4,1121.5,175.9,151.1,3191.3,,901.1,901.1,,,441.9,313.4,,,,128.5,368.2,,,368.2,1711.2,1119.2,1119.2,,,,116.4,,,,,0.0,116.4,1235.6,2946.8,0.0,486.5,1.9,484.6,-290.0,2094.3,-0.4,2290.4,0.0,2290.4,5237.2,
09/30/2009,5094.0,204.5,204.5,0.0,83.2,83.2,0.0,1161.1,0.0,0.0,1161.1,0.0,472.2,,4.0,468.2,1921.0,1725.8,2345.5,-619.7,0.0,1447.2,1300.2,1125.3,174.9,147.0,3173.0,,149.7,149.7,,,1067.4,1059.9,,,,7.5,344.9,,,344.9,1562.0,1106.9,1106.9,,,,113.8,,,,,0.0,113.8,1220.7,2782.7,0.0,483.8,1.9,481.9,-331.6,2159.3,-0.2,2311.3,0.0,2311.3,5094.0,
12/31/2009,5407.3,173.5,173.5,0.0,84.9,84.9,0.0,1392.8,0.0,0.0,1392.8,0.0,617.2,0.0,23.4,593.8,2268.4,1713.6,2340.0,-626.4,0.0,1425.3,1297.6,1122.8,174.8,127.7,3138.9,,151.7,151.7,,0.0,1382.2,1374.6,0.0,0.0,,7.6,329.5,0.0,0.0,329.5,1863.4,1105.0,1105.0,0.0,0.0,,135.7,0.0,,,,24.6,111.1,1240.7,3104.1,0.0,482.1,1.9,480.2,-399.9,2221.0,,2303.2,0.0,2303.2,5407.3,
03/31/2010,5501.1,160.8,160.8,0.0,85.8,85.8,0.0,1512.4,0.0,0.0,1512.4,0.0,572.1,,22.5,549.6,2331.1,1728.0,2376.2,-648.2,0.0,1442.0,1311.8,1128.5,183.3,130.2,3170.0,,167.5,167.5,,,1434.7,1427.0,,,,7.7,322.8,,,322.8,1925.0,1103.0,1103.0,,,,145.8,,,,,29.2,116.6,1248.8,3173.8,0.0,477.9,1.9,476.0,-426.7,2276.2,-0.1,2327.3,0.0,2327.3,5501.1,
06/30/2010,5518.1,101.6,101.6,0.0,84.5,84.5,0.0,1580.9,0.0,0.0,1580.9,0.0,547.0,,24.2,522.8,2314.0,1741.9,2412.6,-670.7,0.0,1462.2,1310.8,1126.8,184.0,151.4,3204.1,,178.4,178.4,,,1496.3,1488.4,,,,7.9,359.5,,,359.5,2034.2,1359.4,1359.4,,,,153.9,,,,,35.9,118.0,1513.3,3547.5,0.0,482.7,1.9,480.8,-835.4,2323.4,-0.1,1970.6,0.0,1970.6,5518.1,
09/30/2010,5730.7,84.5,84.5,0.0,88.7,88.7,0.0,1739.8,0.0,0.0,1739.8,0.0,535.5,,17.1,518.4,2448.5,1780.7,2467.4,-686.7,0.0,1501.5,1342.6,1140.4,202.2,158.9,3282.2,,184.2,184.2,,,1640.8,1632.8,,,,8.0,368.4,,,368.4,2193.4,1372.6,1372.6,,,,159.5,,,,,41.1,118.4,1532.1,3725.5,0.0,485.5,1.9,483.6,-860.6,2380.3,,2005.2,,2005.2,5730.7,
12/31/2010,5974.2,95.1,95.1,0.0,89.8,89.8,0.0,1867.0,0.0,0.0,1867.0,0.0,576.9,0.0,0.0,576.9,2628.8,1838.0,2527.6,-689.6,0.0,1507.4,1344.4,1142.4,202.0,163.0,3345.4,,164.0,164.0,0.0,0.0,1874.5,1866.4,0.0,0.0,,8.1,360.9,0.0,0.0,360.9,2399.4,1340.6,1333.6,7.0,7.0,,155.3,0.0,0.0,0.0,0.0,25.9,129.4,1495.9,3895.3,0.0,3.6,1.6,2.0,-289.9,2365.2,,2078.9,0.0,2078.9,5974.2,
03/31/2011,5889.4,84.3,84.3,0.0,89.6,89.6,0.0,1731.7,0.0,0.0,1731.7,0.0,545.2,,,545.2,2450.8,1880.4,2588.4,-708.0,0.0,1558.2,1388.1,1171.6,216.5,170.1,3438.6,,211.9,211.9,,,1660.3,1652.1,,,,8.2,377.9,,,377.9,2250.1,1328.7,1328.7,,,,172.0,,,,,30.5,141.5,1500.7,3750.8,0.0,12.6,1.6,11.0,-308.6,2434.6,0.0,2138.6,0.0,2138.6,5889.4,
06/30/2011,5935.9,81.8,81.8,0.0,87.7,87.7,0.0,1780.0,0.0,0.0,1780.0,0.0,539.6,,2.8,536.8,2489.1,1884.3,2607.8,-723.5,0.0,1562.5,1390.0,1172.2,217.8,172.5,3446.8,,197.7,197.7,,,1684.9,1673.0,,,,11.9,328.9,,,328.9,2211.5,1433.1,1433.1,,,,175.2,,,,,32.2,143.0,1608.3,3819.8,0.0,20.3,1.6,18.7,-410.7,2506.5,0.0,2116.1,0.0,2116.1,5935.9,
09/30/2011,5766.8,67.3,67.3,0.0,91.0,91.0,0.0,1601.7,0.0,0.0,1601.7,0.0,536.0,,,536.0,2296.0,1919.2,2657.3,-738.1,0.0,1551.6,1390.2,1172.2,218.0,161.4,3470.8,,169.0,169.0,,,1604.5,1511.3,,,,93.2,386.3,,,386.3,2159.8,1394.2,1394.2,,,,187.9,,,,,43.6,144.3,1582.1,3741.9,0.0,19.6,1.6,18.0,-571.9,2577.2,0.0,2024.9,0.0,2024.9,5766.8,
12/31/2011,6198.8,86.6,86.6,0.0,94.3,94.3,0.0,1809.2,0.0,0.0,1809.2,0.0,686.1,0.0,10.2,675.9,2676.2,1950.7,2707.5,-756.8,0.0,1571.9,1390.0,1172.2,217.8,181.9,3522.6,,202.4,202.4,,0.0,1911.4,1898.8,,,,12.6,348.8,0.0,0.0,348.8,2462.6,1634.4,1634.4,,,,207.2,0.0,,,,62.3,144.9,1841.6,4304.2,0.0,21.2,1.6,19.6,-773.2,2646.6,,1894.6,,1894.6,6198.8,
03/31/2012,6332.4,76.3,76.3,0.0,93.8,93.8,0.0,1984.6,0.0,0.0,1984.6,0.0,627.1,,0.0,627.1,2781.8,1960.9,2734.8,-773.9,0.0,1589.7,1389.7,1172.2,217.5,200.0,3550.6,,217.2,217.2,,,2048.0,2016.3,,,,31.7,396.6,,,396.6,2661.8,1887.2,1887.2,,,,215.3,,,,,65.5,149.8,2102.5,4764.3,0.0,22.3,1.6,20.7,-1173.8,2719.6,0.0,1568.1,0.0,1568.1,6332.4,
06/30/2012,6461.4,62.1,62.1,0.0,91.7,91.7,0.0,2077.7,0.0,0.0,2077.7,0.0,652.4,,14.7,637.7,2883.9,1987.0,2779.7,-792.7,0.0,1590.5,1385.2,1172.2,213.0,205.3,3577.5,,201.6,201.6,,,2150.2,2122.0,,,,28.2,363.5,,,363.5,2715.3,2000.3,1954.6,45.7,45.7,,217.6,,,,,70.6,147.0,2217.9,4933.2,0.0,28.6,1.6,27.0,-1298.6,2798.2,,1528.2,,1528.2,6461.4,
09/30/2012,6563.0,98.6,98.6,0.0,96.4,96.4,0.0,2142.1,0.0,0.0,2142.1,0.0,621.2,,0.0,621.2,2958.3,2007.7,2820.7,-813.0,0.0,1597.0,1385.9,1172.2,213.7,211.1,3604.7,,218.2,218.2,,,2229.0,2200.8,,,,28.2,386.6,,,386.6,2833.8,1864.1,1864.1,,,,226.6,,,,,77.8,148.8,2090.7,4924.5,0.0,26.2,1.6,24.6,-1267.5,2879.8,,1638.5,0.0,1638.5,6563.0,
12/31/2012,7203.0,69.7,69.7,0.0,97.6,97.6,0.0,2396.9,0.0,0.0,2396.9,0.0,796.9,0.0,,796.9,3361.1,2095.1,2921.9,-826.8,0.0,1746.8,1528.7,1237.4,291.3,218.1,3841.9,,217.2,217.2,,0.0,2570.0,2540.2,,,,29.8,414.5,0.0,0.0,414.5,3201.7,2066.3,2066.3,,,,246.5,0.0,,,,89.4,157.1,2312.8,5514.5,0.0,28.2,1.6,26.6,-1302.7,2963.0,,1688.5,,1688.5,7203.0,
03/31/2013,7194.2,46.3,46.3,0.0,101.2,101.2,0.0,2499.8,0.0,0.0,2499.8,0.0,693.6,,,693.6,3340.9,2102.4,2956.0,-853.6,0.0,1750.9,1522.7,1233.0,289.7,228.2,3853.3,,203.3,203.3,,,2554.7,2541.0,,,,13.7,449.7,,,449.7,3207.7,1943.6,1943.6,,,,256.3,,,,,93.7,162.6,2199.9,5407.6,0.0,29.6,1.6,28.0,-1289.0,3046.0,0.0,1786.6,0.0,1786.6,7194.2,
06/30/2013,7453.0,69.7,69.7,0.0,104.6,104.6,0.0,2625.2,0.0,0.0,2625.2,0.0,707.0,,12.8,694.2,3506.5,2122.9,2992.9,-870.0,0.0,1823.6,1581.2,1253.0,328.2,242.4,3946.5,,225.7,225.7,,,2777.7,2748.1,,,,29.6,396.5,,,396.5,3399.9,1907.2,1907.2,,,,263.4,,,,,97.2,166.2,2170.6,5570.5,0.0,36.5,1.6,34.9,-1289.9,3135.9,0.0,1882.5,0.0,1882.5,7453.0,
09/30/2013,7374.8,68.3,68.3,0.0,105.9,105.9,0.0,2504.8,0.0,0.0,2504.8,0.0,679.5,,8.3,671.2,3358.5,2186.8,3066.6,-879.8,0.0,1829.5,1581.7,1254.9,326.8,247.8,4016.3,,233.4,233.4,,,2630.7,2600.9,,,,29.8,416.3,,,416.3,3280.4,1826.5,1826.5,,,,274.5,,,,,104.8,169.7,2101.0,5381.4,0.0,40.4,1.6,38.8,-1275.5,3228.5,0.0,1993.4,0.0,1993.4,7374.8,
12/31/2013,7914.1,69.2,69.2,0.0,110.9,110.9,0.0,2827.2,0.0,0.0,2827.2,0.0,822.7,0.0,,822.7,3830.0,2235.3,3119.0,-883.7,0.0,1848.8,1594.7,1259.6,335.1,254.1,4084.1,,263.0,263.0,,0.0,3059.1,3029.0,,,,30.1,429.7,0.0,0.0,429.7,3751.8,1809.8,1809.8,,,,290.8,0.0,,,,116.5,174.3,2100.6,5852.4,0.0,44.4,1.6,42.8,-1320.6,3337.9,0.0,2061.7,0.0,2061.7,7914.1,
03/31/2014,7744.0,69.2,69.2,0.0,110.4,110.4,0.0,2712.0,0.0,0.0,2712.0,0.0,746.1,,,746.1,3637.7,2244.2,3145.5,-901.3,0.0,1862.1,1592.7,1257.8,334.9,269.4,4106.3,,253.3,253.3,,,2856.1,2844.2,,,,11.9,474.1,,,474.1,3583.5,1792.0,1792.0,,,,299.6,,,,,119.1,180.5,2091.6,5675.1,0.0,45.0,1.6,43.4,-1409.1,3433.0,0.0,2068.9,0.0,2068.9,7744.0,
06/30/2014,7871.6,68.5,68.5,0.0,109.0,109.0,0.0,2776.6,0.0,0.0,2776.6,0.0,773.9,,26.4,747.5,3728.0,2272.9,3198.7,-925.8,0.0,1870.7,1592.8,1257.8,335.0,277.9,4143.6,,249.4,249.4,,,2886.6,2869.1,,,,17.5,432.9,,,432.9,3568.9,1865.7,1865.7,,,,311.9,,,,,124.2,187.7,2177.6,5746.5,0.0,55.4,1.6,53.8,-1463.7,3533.4,0.0,2125.1,0.0,2125.1,7871.6,
09/30/2014,7793.7,67.5,67.5,0.0,117.7,117.7,0.0,2691.4,0.0,0.0,2691.4,0.0,730.3,,9.1,721.2,3606.9,2293.4,3235.7,-942.3,0.0,1893.4,1604.4,1265.3,339.1,289.0,4186.8,,251.1,251.1,,,2792.2,2774.7,,,,17.5,499.2,,,499.2,3542.5,1915.5,1915.5,,,,323.7,,,,,129.4,194.3,2239.2,5781.7,0.0,57.2,1.6,55.6,-1685.1,3639.9,0.0,2012.0,0.0,2012.0,7793.7,
12/31/2014,8399.7,75.4,75.4,0.0,125.0,125.0,0.0,2899.0,0.0,0.0,2899.0,0.0,899.8,0.0,,899.8,3999.2,2422.0,3352.5,-930.5,0.0,1978.5,1669.4,1314.7,354.7,309.1,4400.5,,264.7,264.7,,0.0,3122.2,3097.2,,,,25.0,495.1,0.0,0.0,495.1,3882.0,2103.4,2103.4,,,,342.2,0.0,,,,137.9,204.3,2445.6,6327.6,0.0,63.4,1.6,61.8,-1747.9,3756.6,0.0,2072.1,0.0,2072.1,8399.7,
03/31/2015,8438.5,74.1,74.1,0.0,125.1,125.1,0.0,2928.4,0.0,0.0,2928.4,0.0,857.7,,,857.7,3985.3,2433.3,3384.5,-951.2,0.0,2019.9,1690.9,1321.7,369.2,329.0,4453.2,,287.9,287.9,,,3027.6,3002.4,,,,25.2,540.1,,,540.1,3855.6,2030.5,2030.5,,,,346.8,,,,,140.6,206.2,2377.3,6232.9,0.0,68.5,1.6,66.9,-1731.0,3868.1,0.0,2205.6,0.0,2205.6,8438.5,
06/30/2015,8839.4,65.3,65.3,0.0,125.8,125.8,0.0,3230.7,0.0,0.0,3230.7,0.0,851.8,,22.4,829.4,4273.6,2489.2,3474.3,-985.1,0.0,2076.6,1733.4,1341.0,392.4,343.2,4565.8,,264.4,264.4,,,3644.5,3619.9,,,,24.6,486.8,,,486.8,4395.7,1805.5,1805.5,,,,352.9,,,,,146.0,206.9,2158.4,6554.1,0.0,75.5,1.6,73.9,-1773.4,3983.2,0.0,2285.3,0.0,2285.3,8839.4,
09/30/2015,8851.4,63.9,63.9,0.0,476.0,127.8,348.2,3226.9,0.0,0.0,3226.9,0.0,484.8,,20.5,464.3,4251.6,2494.4,3475.5,-981.1,0.0,2105.4,1752.9,1346.0,406.9,352.5,4599.8,,282.4,282.4,,,3661.1,3638.8,,,,22.3,530.0,,,530.0,4473.5,1747.8,1747.8,,,,365.2,,,,,161.0,204.2,2113.0,6586.5,0.0,80.3,1.6,78.7,-1917.1,4101.7,0.0,2264.9,0.0,2264.9,8851.4,
12/31/2015,9548.2,74.1,74.1,0.0,133.6,133.6,0.0,3612.0,0.0,0.0,3612.0,0.0,890.0,0.0,11.7,878.3,4709.7,2667.4,3677.2,-1009.8,0.0,2171.1,1834.4,1394.5,439.9,336.7,4838.5,,299.9,299.9,,0.0,4338.3,4326.6,,,,11.7,529.2,0.0,0.0,529.2,5167.4,1745.3,1666.8,78.5,78.5,,286.2,0.0,,,,78.6,207.6,2031.5,7198.9,0.0,6.4,1.2,5.2,-359.9,2702.8,0.0,2349.3,0.0,2349.3,9548.2,
03/31/2016,9997.6,47.8,47.8,0.0,137.2,137.2,0.0,3927.8,0.0,0.0,3927.8,0.0,759.9,,0.0,759.9,4872.7,2768.1,3808.9,-1040.8,0.0,2356.8,1992.1,1437.4,554.7,364.7,5124.9,,310.5,310.5,,,4977.3,4965.4,,,,11.9,572.7,,,572.7,5860.5,1742.6,1742.6,,,,303.9,,,,,91.5,212.4,2046.5,7907.0,0.0,16.4,1.2,15.2,-724.5,2798.7,0.0,2090.6,0.0,2090.6,9997.6,
06/30/2016,9788.3,54.7,54.7,0.0,137.1,137.1,0.0,3661.4,0.0,0.0,3661.4,0.0,810.7,,24.1,786.6,4663.9,2772.2,3872.2,-1100.0,0.0,2352.2,1971.9,1427.3,544.6,380.3,5124.4,,288.4,288.4,,,4772.9,4760.9,,,,12.0,515.1,,,515.1,5576.4,1738.0,1738.0,,,,315.7,,,,,97.5,218.2,2053.7,7630.1,0.0,18.8,1.2,17.6,-771.3,2910.7,0.0,2158.2,0.0,2158.2,9788.3,
09/30/2016,9687.0,62.2,62.2,0.0,139.8,139.8,0.0,3448.0,0.0,0.0,3448.0,0.0,771.9,,10.5,761.4,4421.9,2807.6,3907.6,-1100.0,0.0,2457.5,2073.4,1492.4,581.0,384.1,5265.1,,304.0,304.0,,,4527.8,4514.5,,,,13.3,566.1,,,566.1,5397.9,1769.5,1769.5,,,,298.8,,,,,89.3,209.5,2068.3,7466.2,0.0,19.2,1.2,18.0,-816.4,3018.0,0.0,2220.8,0.0,2220.8,9687.0,
12/31/2016,10060.0,64.8,64.8,0.0,147.6,147.6,0.0,3520.1,0.0,0.0,3520.1,0.0,982.3,0.0,11.6,970.7,4714.8,2843.2,3936.4,-1093.2,0.0,2502.0,2109.5,1511.3,598.2,392.5,5345.2,,303.7,303.7,,0.0,4958.7,4791.2,,,,167.5,566.8,0.0,0.0,566.8,5829.2,1611.1,1493.0,118.1,118.1,,309.4,0.0,,,,91.5,217.9,1920.5,7749.7,0.0,19.4,1.2,18.2,-842.4,3133.3,0.0,2310.3,0.0,2310.3,10060.0,
03/31/2017,10092.7,56.3,56.3,0.0,144.1,144.1,0.0,3692.6,,,,,783.8,,,,4676.8,2897.0,3997.0,-1100.0,0.0,2518.9,2116.2,1515.6,600.6,402.7,5415.9,,308.6,308.6,,,4798.9,,,,,,615.0,,,615.0,5722.5,1615.8,,,,,320.2,,,,,,320.2,,,0.0,18.2,,,-815.3,3231.3,0.0,2434.2,0.0,2434.2,,
06/30/2017,10149.7,52.5,52.5,0.0,142.9,142.9,0.0,3713.2,0.0,0.0,3713.2,0.0,737.6,,25.5,712.1,4646.2,2950.7,4150.7,-1200.0,0.0,2552.8,2143.0,1527.9,615.1,409.8,5503.5,,287.5,287.5,,,5246.4,4684.4,,,,562.0,574.6,,,574.6,6108.5,1216.1,1216.1,,,,326.5,,,,,99.5,227.0,1542.6,7651.1,0.0,29.0,1.2,27.8,-849.4,3319.0,0.0,2498.6,0.0,2498.6,10149.7,
09/30/2017,9954.8,53.3,53.3,0.0,147.3,147.3,0.0,3408.6,0.0,0.0,3408.6,0.0,840.9,,0.0,840.9,4450.1,2949.2,4149.2,-1200.0,0.0,2555.5,2146.1,1529.8,616.3,409.4,5504.7,,276.6,276.6,,,5192.4,4625.5,,,,566.9,659.1,,,659.1,6128.1,1295.7,1295.7,,,,330.5,,,,,99.2,231.3,1626.2,7754.3,0.0,31.4,1.2,30.2,-1247.4,3416.5,,2200.5,0.0,2200.5,9954.8,
12/31/2017,10271.5,69.2,69.2,0.0,162.6,162.6,0.0,3365.6,0.0,0.0,3365.6,0.0,1200.1,0.0,0.0,1200.1,4797.5,2962.7,4173.8,-1211.1,0.0,2511.3,2101.8,1515.0,586.8,409.5,5474.0,,309.8,309.8,,0.0,4551.4,4136.9,,,,414.5,774.5,0.0,0.0,774.5,5635.7,1959.2,1837.4,121.8,121.8,,307.3,0.0,,,,71.9,235.4,2266.5,7902.2,0.0,5.0,1.0,4.0,-467.9,2832.2,0.0,2369.3,0.0,2369.3,10271.5,
03/31/2018,10220.3,57.5,57.5,0.0,145.3,145.3,0.0,3529.3,,,,,914.8,,,914.8,4646.9,3000.3,4200.3,-1200.0,0.0,2573.1,2100.9,1513.6,587.3,472.2,5573.4,,302.2,302.2,,,4424.0,4009.2,,,,414.8,707.4,,,707.4,5433.6,1958.7,1958.7,,,,356.1,,,,,76.1,280.0,2314.8,7748.4,0.0,17.1,1.0,16.1,-481.2,2936.0,,2471.9,0.0,2471.9,10220.3,
06/30/2018,10288.6,53.1,53.1,0.0,130.8,130.8,0.0,3587.0,0.0,0.0,3587.0,0.0,933.0,,23.3,909.7,4703.9,3023.1,4323.1,-1300.0,0.0,2561.6,2087.4,1508.1,579.3,474.2,5584.7,,275.1,275.1,,,4541.9,4529.9,,,,12.0,659.4,,,659.4,5476.4,1958.1,1958.1,,,,353.5,,,,,76.8,276.7,2311.6,7788.0,0.0,19.9,1.0,18.9,-552.9,3033.6,0.0,2500.6,0.0,2500.6,10288.6,
09/30/2018,10119.8,52.6,52.6,0.0,126.3,126.3,0.0,3381.3,0.0,0.0,3381.3,0.0,877.6,,12.7,864.9,4437.8,3085.5,4385.5,-1300.0,0.0,2596.5,2111.8,1516.1,595.7,484.7,5682.0,,274.4,274.4,,,4208.6,4203.3,,,,5.3,688.1,,,688.1,5171.1,1962.1,1962.1,,,,368.6,,,,,87.5,281.1,2330.7,7501.8,0.0,20.7,1.0,19.7,-548.3,3145.6,,2618.0,0.0,2618.0,10119.8,
