Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2015,34233.556,32758.828,1474.728,-33342.092,33342.092,891.464,0.0,-558.899,502.744,68.43,-12.275,332.565,-28.259,29.793,30.654,-0.861,,-1.534,304.306,-90.143,214.163,0.0,0.0,0.0,214.163,0.0,214.163,0.0,0.0,214.163,189.441,-24.722,219.359,0.98,0.98,0.863612,240.236,0.89,0.89,0.787093,
09/30/2015,35470.378,33976.475,1493.903,-34496.804,34496.804,973.574,0.0,-435.099,553.819,70.872,-189.592,538.475,-64.825,31.79,32.937,-1.147,,33.035,473.65,-110.53,363.12,0.0,0.0,0.0,363.12,0.0,363.12,0.0,0.0,363.12,405.49145,42.37145,212.155,1.71,1.71,1.911298,233.395,1.56,1.56,1.741544,
12/31/2015,36709.046,35194.679,1514.367,-35744.169,35744.169,964.877,0.0,-1143.013,525.077,82.962,534.974,-178.136,-33.431,33.741,34.449,-0.708,,-0.31,-211.567,541.206,329.639,0.0,0.0,0.0,329.639,0.0,329.639,0.0,0.0,329.639,375.537,45.898,206.18,1.6,1.6,1.821404,226.718,1.45,1.45,1.652445,
03/31/2016,35698.357,34165.733,1532.624,-34623.026,34623.026,1075.331,0.0,-124.849,519.466,92.836,-487.453,950.482,-35.21,35.966,36.712,-0.746,,-0.756,915.272,-311.822,603.45,0.0,0.0,0.0,603.45,0.0,603.45,0.0,0.0,603.45,614.747,11.297,207.858,2.9,2.9,2.957534,225.45,2.68,2.68,2.730109,
06/30/2016,36881.68,35373.725,1507.955,-35773.817,35773.817,1107.863,0.0,-579.236,516.438,94.268,-31.47,528.627,-32.995,35.153,36.678,-1.525,,-2.158,495.632,-146.477,349.155,0.0,0.0,0.0,349.155,0.0,349.155,0.0,0.0,349.155,306.231,-42.924,215.688,1.62,1.62,1.419787,224.802,1.55,1.55,1.359059,
09/30/2016,37560.603,36257.323,1303.28,-36436.068,36436.068,1124.535,0.0,-899.734,530.256,94.669,274.809,224.801,-33.228,35.052,36.51,-1.458,,-1.824,191.573,-45.888,145.685,0.0,0.0,0.0,145.685,0.0,145.685,0.0,0.0,145.685,154.24,8.555,219.087,0.66,0.66,0.704013,226.853,0.64,0.64,0.677712,
12/31/2016,38169.265,36798.289,1370.976,-37131.585,37131.585,1037.68,0.0,-637.693,520.547,96.08,21.066,399.987,-36.849,36.972,37.987,-1.015,,-0.123,363.138,-115.892,247.246,0.0,0.0,0.0,247.246,0.0,247.246,0.0,0.0,247.246,286.933029,39.687029,218.661,1.13,1.13,1.312228,221.979,1.11,1.11,1.288787,
03/31/2017,37147.402,35745.36,1402.042,-35890.975,35890.975,1256.427,0.0,-631.446,521.843,97.669,11.934,624.981,-32.066,37.299,37.885,-0.586,,-5.233,592.915,-181.442,411.473,0.0,0.0,0.0,411.473,0.0,411.473,0.0,0.0,411.473,419.097,7.624,217.65,1.89,1.89,1.925555,221.221,1.86,1.86,1.894463,
06/30/2017,38707.144,37255.195,1451.949,-37627.269,37627.269,1079.875,0.0,-909.499,525.463,99.519,284.517,170.376,-37.001,35.603,37.017,-1.414,,1.398,133.375,-83.023,50.352,0.0,0.0,0.0,50.352,0.0,50.352,0.0,0.0,50.352,305.258,254.906,218.676,0.23,0.23,1.395937,221.873,0.23,0.23,1.378882,
09/30/2017,39120.015,38325.864,794.151,-37947.995,37947.995,1172.02,0.0,-1307.022,560.877,104.335,641.81,-135.002,-36.539,35.311,36.153,-0.842,,1.228,-171.541,-173.046,-344.587,0.0,0.0,0.0,-344.587,0.0,-344.587,0.0,0.0,-344.587,267.199483,611.787,218.513,-1.576963,-1.576963,1.222808,221.335,-1.576963,-1.576963,1.187111,
12/31/2017,40466.332,38937.698,1528.634,-39353.68,39353.68,1112.652,0.0,-693.679,558.522,105.136,30.021,418.973,-59.954,35.864,37.383,-1.519,,24.09,359.019,502.834,861.853,0.0,0.0,0.0,861.853,0.0,861.853,0.0,0.0,861.853,313.71,-548.143,218.323,3.95,3.95,1.436908,220.822,3.9,3.9,1.417716,
03/31/2018,41033.858,39453.353,1580.505,-39778.175,39778.175,1255.683,0.0,-774.263,617.426,119.388,37.449,481.42,-120.088,48.637,49.984,-1.347,,71.451,361.332,-79.172,282.16,0.0,0.0,0.0,282.16,5.295,287.455,0.0,0.0,287.455,328.764,41.309,219.2,1.31,1.31,1.499836,222.303,1.29,1.29,1.475823,
06/30/2018,43142.309,41581.866,1560.443,-41930.968,41930.968,1211.341,0.0,-822.146,626.548,120.045,75.553,389.195,-43.993,47.151,52.845,-5.694,,-3.158,345.202,-67.327,277.875,0.0,0.0,0.0,277.875,-2.066,275.809,0.0,0.0,275.809,306.222,30.413,218.569,1.26,1.26,1.401031,220.76,1.25,1.25,1.387765,
09/30/2018,43297.136,41726.426,1570.71,-42264.495,42264.495,1032.641,0.0,-878.544,657.805,120.558,100.181,154.097,-42.227,43.047,49.428,-6.381,,-0.82,111.87,82.134,194.004,0.0,0.0,0.0,194.004,39.284,233.288,0.0,0.0,233.288,224.051,-9.237,215.43,1.08,1.08,1.040018,217.492,1.07,1.07,1.027529,
12/31/2018,45392.452,43744.381,1648.071,-44094.872,44094.872,1297.58,0.0,-819.757,656.585,122.5,40.672,477.823,-45.267,42.17,49.236,-7.066,,3.097,432.556,-40.803,391.753,0.0,0.0,0.0,391.753,1.899,393.652,0.0,0.0,393.652,307.964,-85.688,212.054,1.86,1.86,1.45229,213.969,1.84,1.84,1.439531,
03/31/2019,43319.602,41676.164,1643.438,-41894.846,41894.846,1424.756,0.0,-1377.191,628.036,123.766,625.389,47.565,-28.781,43.275,49.882,-6.607,,-14.494,18.784,9.289,28.073,0.0,0.0,0.0,28.073,-0.938,27.135,0.0,0.0,27.135,416.99,389.855,210.934,0.13,0.13,1.976874,212.563,0.13,0.13,1.964068,
06/30/2019,45239.265,43527.552,1711.713,-44008.026,44008.026,1231.239,0.0,-824.545,656.943,107.596,60.006,406.694,-35.579,35.921,48.71,-12.789,,-0.342,371.115,-69.113,302.002,0.0,0.0,0.0,302.002,-0.043,301.959,0.0,0.0,301.959,347.59,45.631,209.705,1.44,1.44,1.657519,211.161,1.43,1.43,1.646096,
09/30/2019,45637.802,43865.44,1772.362,-44453.065,44453.065,1184.737,0.0,-1004.896,721.944,108.545,174.407,179.841,-35.19,36.403,47.646,-11.243,,-1.213,144.651,-12.344,132.307,0.0,0.0,0.0,132.307,0.312,132.619,0.0,0.0,132.619,313.386,180.767,207.979,0.64,0.64,1.506816,209.68,0.63,0.63,1.492109,
12/31/2019,47864.742,46036.828,1827.914,-46633.528,46633.528,1231.214,0.0,-967.777,685.953,104.515,177.309,263.437,-33.849,31.007,41.602,-10.595,,2.842,229.588,-43.02,186.568,0.0,0.0,0.0,186.568,1.072,187.64,0.0,0.0,187.64,339.826,152.186,206.008,0.91,0.91,1.649577,207.517,0.9,0.9,1.633366,
03/31/2020,47417.639,45562.67,1854.969,-46029.532,46029.532,1388.107,0.0,-1078.592,693.413,93.795,291.384,309.515,-33.312,34.421,41.982,-7.561,,-1.109,276.203,694.908,971.111,0.0,0.0,0.0,971.111,-10.834,960.277,0.0,0.0,960.277,478.136,-482.141,205.37,4.68,4.68,2.328169,207.062,4.64,4.64,2.311514,
06/30/2020,45366.777,43579.119,1787.658,-44141.061,44141.061,1225.716,0.0,-820.885,666.885,95.415,58.585,404.831,-60.996,37.748,39.177,-1.429,,23.248,343.835,-56.567,287.268,0.0,0.0,0.0,287.268,2.171,289.439,0.0,0.0,289.439,361.911,72.472,203.654,1.42,1.42,1.777088,205.544,1.41,1.41,1.762586,
09/30/2020,47816.643,,,,,1293.91835958,,,,,,522.778,,,,,,,473.7,,357.333,,,,,,357.333,,,357.333,372.909,,,1.706,1.706,1.833,,1.706,1.706,1.833,
12/31/2020,50419.333,,,,,1305.8607247,,,,,,534.75,,,,,,,480.889,,374.5,,,,,,374.5,,,374.5,378.556,,,1.734,1.734,1.898,,1.734,1.734,1.898,
