Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2012,1443.0,1443.0,-1065.9,1065.9,377.1,0.0,-296.5,264.4,,24.5,7.6,80.6,-18.3,,18.3,,,,0.0,62.3,-17.7,44.6,0.7,0.7,0.0,43.9,0.0,43.9,0.0,0.0,43.9,44.6,0.0,105.7,0.42,0.42,0.42,106.2,0.41,0.42,0.42,
06/30/2012,1490.4,1490.4,-1102.3,1102.3,388.1,0.0,-295.9,284.7,,,11.2,92.2,-18.6,,18.6,,,,0.0,73.6,-24.5,49.1,-15.1,-15.1,0.0,64.2,0.0,64.2,0.0,0.0,64.2,49.1,0.0,103.4,0.62,0.47,0.47,104.3,0.62,0.47,0.47,
09/29/2012,1447.0,1447.0,-1066.0,1066.0,381.0,0.0,-308.5,286.6,,,21.9,72.5,-18.0,,18.0,,,,0.0,54.5,-18.6,35.9,-22.4,-22.4,0.0,58.3,0.0,58.3,0.0,0.0,58.3,35.9,0.0,101.1,0.58,0.36,0.36,102.2,0.57,0.35,0.35,
12/29/2012,1483.1,1483.1,-1101.1,1101.1,382.0,0.0,-316.8,288.7,,,28.1,65.2,-18.0,,18.0,,,,0.0,47.2,-19.2,28.0,-21.0,-21.0,0.0,49.0,0.0,49.0,0.0,0.0,49.0,46.265,18.265,101.2,0.48,0.28,0.457164,101.2,0.48,0.28,0.457164,
03/30/2013,1498.9,1498.9,-1097.2,1097.2,401.7,0.0,-308.4,277.4,,23.5,7.5,93.3,-12.2,,12.2,,,,0.0,81.1,-14.3,66.8,9.0,9.0,0.0,57.8,0.0,57.8,0.0,0.0,57.8,71.22,4.42,100.1,0.58,0.67,0.711489,101.5,0.57,0.66,0.703547,
06/29/2013,1552.3,1552.3,-1134.8,1134.8,417.5,0.0,-293.2,268.4,,25.1,-0.3,124.3,-14.8,,14.8,,,,0.0,109.5,-38.7,70.8,2.0,2.0,0.0,68.8,0.0,68.8,0.0,0.0,68.8,70.605,-0.195,99.3,0.69,0.71,0.711027,100.8,0.68,0.7,0.698065,
09/28/2013,1504.9,1504.9,-1102.7,1102.7,402.2,0.0,-311.4,263.3,,22.4,25.7,90.8,-16.0,,16.0,,,,0.0,74.8,-12.8,62.0,15.5,15.5,0.0,46.5,0.0,46.5,0.0,0.0,46.5,72.205,10.205,97.9,0.47,0.63,0.737538,99.6,0.47,0.62,0.72246,
12/28/2013,1583.9,1583.9,-1167.6,1167.6,416.3,0.0,-302.6,273.9,,25.0,3.7,113.7,-16.0,,16.0,,,,0.0,97.7,-53.0,44.7,2.0,2.0,0.0,42.7,0.0,42.7,0.0,0.0,42.7,47.105,2.405,97.045455,0.44,0.46,0.485391,98.5,0.43,0.45,0.474416,
03/29/2014,1550.1,1550.1,-1142.9,1142.9,407.2,0.0,-304.0,271.8,,24.9,7.3,103.2,-15.4,,15.4,,,,0.0,87.8,-16.2,71.6,0.4,0.4,0.0,71.2,0.0,71.2,0.0,0.0,71.2,76.345,4.745,96.1,0.74,0.74,0.794433,98.0,0.73,0.73,0.778418,
06/28/2014,1615.8,1615.8,-1187.6,1187.6,428.2,0.0,-335.5,270.1,,26.9,38.5,92.7,-15.6,,15.6,,,,0.0,77.1,-32.7,44.4,1.9,1.9,0.0,42.5,0.0,42.5,0.0,0.0,42.5,69.425,25.025,94.9,0.45,0.47,0.73156,96.7,0.44,0.46,0.71879,
09/27/2014,1559.6,1559.6,-1158.9,1158.9,400.7,0.0,-286.2,253.3,,25.1,7.8,114.5,-15.4,,15.4,,,,0.0,99.1,-38.2,60.9,0.7,0.7,0.0,60.2,0.0,60.2,0.0,0.0,60.2,65.97,5.07,93.3,0.65,0.65,0.707074,95.2,0.63,0.64,0.693256,
01/03/2015,1604.8,1604.8,-1189.7,1189.7,415.1,0.0,-300.4,260.3,,25.5,14.6,114.7,-16.9,,16.9,,,,0.0,97.8,-28.0,69.8,-0.8,-0.8,0.0,70.6,0.0,70.6,0.0,0.0,70.6,79.29,9.49,93.0,0.76,0.750538,0.852581,93.0,0.76,0.75,0.852043,
04/04/2015,1528.0,1528.0,-1098.0,1098.0,430.0,0.0,-314.7,274.8,,25.6,14.3,115.3,-15.3,,15.3,,,,0.0,100.0,-28.1,71.9,0.0,0.0,0.0,71.9,0.0,71.9,0.0,0.0,71.9,81.195,9.295,90.6,0.79,0.79,0.896192,92.4,0.78,0.78,0.880595,
07/04/2015,1516.0,1516.0,-1098.4,1098.4,417.6,0.0,-301.0,250.5,,22.8,27.7,116.6,-15.3,,15.3,,,,0.0,101.3,-36.6,64.7,1.0,1.0,0.0,63.7,0.0,63.7,0.0,0.0,63.7,85.2,20.5,91.2,0.7,0.71,0.934211,93.0,0.68,0.69,0.91043,
10/03/2015,1468.1,1468.1,-1062.2,1062.2,405.9,0.0,-275.1,245.9,,22.2,7.0,130.8,-14.7,,14.7,,,,0.0,116.1,-34.8,81.3,-0.4,-0.4,0.0,81.7,0.0,81.7,0.0,0.0,81.7,81.3,0.0,91.5,0.89,0.89,0.89,93.2,0.88,0.87,0.87,
01/02/2016,1454.8,1454.8,-1062.5,1062.5,392.3,0.0,-285.6,266.3,,,19.3,106.7,-15.2,,15.2,,,,0.0,91.5,-35.0,56.5,-0.5,-0.5,0.0,57.0,0.0,57.0,0.0,0.0,57.0,78.195,21.695,90.47619,0.63,0.62,0.864261,92.5,0.62,0.61,0.844541,
04/02/2016,1485.5,1485.5,-1062.9,1062.9,422.6,0.0,-283.8,255.9,,22.3,5.6,138.8,-15.3,,15.3,,,,0.0,123.5,-33.9,89.6,0.0,0.0,0.0,89.6,0.0,89.6,0.0,0.0,89.6,85.59,-4.01,89.4,1.0,1.0,0.957383,91.1,0.98,0.98,0.935982,
07/02/2016,1541.5,1541.5,-1107.4,1107.4,434.1,0.0,-319.4,222.8,,46.4,50.2,114.7,-15.4,,15.4,,,,0.0,99.3,-19.3,80.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0,80.0,98.7,18.7,89.1,0.9,0.9,1.107744,90.7,0.88,0.88,1.086174,
10/01/2016,1508.7,1508.7,-1091.1,1091.1,417.6,0.0,-274.9,247.9,,22.4,4.6,142.7,-14.7,,14.7,,,,0.0,128.0,-38.9,89.1,0.0,0.0,0.0,89.1,0.0,89.1,0.0,0.0,89.1,91.6,2.5,89.1,1.0,1.0,1.028058,90.6,0.98,0.98,1.007594,
12/31/2016,1550.8,1550.8,-1125.4,1125.4,425.4,0.0,-284.6,279.8,,,4.8,140.8,-14.5,,14.5,,,,0.0,126.3,-64.3,62.0,0.0,0.0,0.0,62.0,0.0,62.0,0.0,0.0,62.0,89.9,27.9,88.571429,0.7,0.69,1.015,90.1,0.69,0.69,0.999656,
04/01/2017,1572.1,1572.1,-1129.7,1129.7,442.4,0.0,-286.3,256.9,,22.9,6.5,156.1,-20.2,,16.7,,,0.0,3.5,135.9,-23.7,112.2,0.0,0.0,0.0,112.2,0.0,112.2,0.0,0.0,112.2,99.7,-12.5,88.4,1.27,1.27,1.127828,90.0,1.25,1.25,1.111111,
07/01/2017,1626.9,1626.9,-1174.3,1174.3,452.6,0.0,-286.9,253.2,,23.5,10.2,165.7,-16.2,,16.2,,,,0.0,149.5,-28.6,120.9,0.0,0.0,0.0,120.9,0.0,120.9,0.0,0.0,120.9,117.995,-2.905,88.5,1.37,1.37,1.333277,89.9,1.34,1.34,1.307686,
10/01/2017,1679.5,1679.5,-1227.9,1227.9,451.6,0.0,-288.0,253.6,,23.6,10.8,163.6,-16.8,,16.8,,,,0.0,146.8,-38.5,108.3,0.0,0.0,0.0,108.3,0.0,108.3,0.0,0.0,108.3,113.5,5.2,88.3,1.23,1.23,1.285391,89.9,1.2,1.2,1.257842,
12/30/2017,1735.3,1735.3,-1269.7,1269.7,465.6,0.0,-280.5,248.1,,23.4,9.0,185.1,-27.8,,13.3,,,0.0,14.5,157.3,-216.9,-59.6,0.0,0.0,0.0,-59.6,0.0,-59.6,0.0,0.0,-59.6,-24.24,35.36,88.0,-0.677273,-0.677273,-0.275455,90.6,-0.677273,-0.677273,-0.286986,
03/31/2018,1776.4,1776.4,-1293.0,1293.0,483.4,0.0,-307.8,270.2,,24.8,12.8,175.6,-16.5,,13.2,,,-0.6,3.3,159.1,-33.3,125.2,0.0,0.0,0.0,125.2,0.0,125.2,0.0,0.0,125.2,128.7,3.5,88.0,1.42,1.42,1.4625,89.6,1.4,1.4,1.439062,
06/30/2018,1854.2,1854.2,-1352.8,1352.8,501.4,0.0,-344.6,262.3,,25.2,57.1,156.8,-16.9,,14.3,,,-0.4,2.6,139.9,-43.9,95.6,0.0,0.0,0.0,95.6,0.0,95.6,0.0,0.0,95.6,147.584,51.984,87.9,1.09,1.09,1.678999,89.0,1.07,1.07,1.65409,
09/29/2018,1759.7,1759.7,-1300.5,1300.5,459.2,0.0,-267.5,246.0,,24.5,-3.0,191.7,-23.7,,14.7,,,-0.8,9.0,168.0,-17.7,149.5,0.0,0.0,0.0,149.5,0.0,149.5,0.0,0.0,149.5,121.423,-28.077,87.3,1.71,1.71,1.390871,88.5,1.69,1.69,1.372746,
12/29/2018,1768.7,1768.7,-1297.2,1297.2,471.5,0.0,-277.5,250.8,,23.7,3.0,194.0,-106.2,16.3,16.3,0.0,,-0.2,89.9,87.8,9.5,97.1,0.0,0.0,0.0,97.1,0.0,97.1,0.0,0.0,97.1,131.77,34.67,87.2,1.13,1.13,1.511124,87.2,1.11,1.11,1.507592,
03/30/2019,1740.1,1740.1,-1274.7,1274.7,465.4,0.0,-283.8,276.3,,,7.5,181.6,-466.0,19.5,19.5,0.0,,-0.9,446.5,-284.4,138.4,-146.9,0.0,0.0,0.0,-146.9,0.0,-146.9,0.0,0.0,-146.9,74.859,221.759,84.3,-1.74,-1.74,0.888007,84.3,-1.74,-1.74,0.888007,
06/29/2019,1795.7,1795.7,-1313.4,1313.4,482.3,0.0,-273.2,240.9,,24.8,7.5,209.1,-20.4,,19.5,,,-0.4,0.9,188.7,-44.9,143.4,0.0,0.0,0.0,143.4,0.0,143.4,0.0,0.0,143.4,146.7,3.3,84.3,1.7,1.7,1.740214,85.1,1.69,1.69,1.728778,
09/28/2019,1761.4,1761.4,-1289.7,1289.7,471.7,0.0,-272.0,243.6,,21.7,6.7,199.7,-19.8,,19.0,,,-0.7,0.8,179.9,-34.6,144.6,0.0,0.0,0.0,144.6,0.0,144.6,0.0,0.0,144.6,141.0,-3.6,84.0,1.72,1.72,1.678571,84.8,1.71,1.71,1.667547,
12/28/2019,1772.9,1772.9,-1288.2,1288.2,484.7,0.0,-304.6,251.7,,21.4,31.5,180.1,-14.8,17.8,17.8,0.0,,-0.6,-3.0,165.3,-2.2,162.5,0.0,0.0,0.0,162.5,0.0,162.5,0.0,0.0,162.5,153.508,-8.992,84.5,1.92,1.92,1.816663,84.5,1.92,1.92,1.813586,
03/28/2020,1723.0,1723.0,-1237.9,1237.9,485.1,0.0,-285.9,281.0,,,4.9,199.2,-18.3,18.8,18.8,0.0,,-0.4,-0.5,180.9,-46.3,134.2,0.0,0.0,0.0,134.2,0.0,134.2,0.0,0.0,134.2,139.5,5.3,83.3,1.61,1.61,1.67467,84.1,1.6,1.6,1.66302,
06/27/2020,1528.5,1528.5,-1145.6,1145.6,382.9,0.0,-259.4,219.4,,,40.0,123.5,-20.2,20.0,20.0,0.0,,-1.4,0.2,103.3,-22.2,79.7,0.0,0.0,0.0,79.7,0.0,79.7,0.0,0.0,79.7,106.5,26.8,83.4,0.96,0.96,1.276978,83.8,0.95,0.95,1.269809,
09/30/2020,1640.556,,,,432.696645,,,,,,,179.8,,,,,,,,162.25,,118.2,,,,,,118.2,,,118.2,119.571,,,1.408,1.408,1.442,,1.408,1.408,1.442,
12/31/2020,1771.111,,,,469.98201496,,,,,,,200.6,,,,,,,,185.0,,134.6,,,,,,134.6,,,134.6,136.714,,,1.655,1.655,1.655,,1.655,1.655,1.655,
