Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,2413.968994,88.855003,88.855003,0,345.014008,345.014008,,345.313995,117.213997,241.809998,,-13.71,38.939999,,,,,818.122986,930.807983,,,0.0,665.038025,507.640015,440.940002,66.700012,,,157.39801,1595.846008,,237.003006,237.003006,,,,5.411,,,,,,76.131984,,,76.131984,318.54599,579.953003,,,,,271.890991,,,,271.890991,851.843994,1170.389984,0.0,274.785004,,,-250.343994,1221.468018,-5.153015,1240.756012,2.823,1243.579012,2413.968996,
12/31/2004,2486.743,93.898,93.898,0,356.944,356.944,,387.414,136.379,264.312,,-13.277,35.511,,,,,873.767,938.574,1687.001,-748.427,0.0,674.402,507.577,442.181,65.396,,,166.825,1612.976,,277.989,277.989,,,,5.742,5.574,0.168,0.168,,,91.412,,,91.412,375.143,533.886,533.429,0.457,0.457,,266.875,,,,266.875,800.761,1175.904,0.0,274.841,,,-250.344,1251.695,31.674,1307.866,2.973,1310.839,2486.743,
03/31/2005,2966.077881,130.707001,130.707001,0,453.39801,453.39801,,450.501007,159.054001,307.671997,,-16.225,35.076,,,,,1069.682007,1084.987061,,,0.0,811.408997,693.39502,576.27002,117.125,,,118.013977,1896.396057,,329.403015,329.403015,,,,15.982,15.982,0.0,0.0,,,107.980982,,,107.980982,453.365997,841.879028,841.879028,0.0,0.0,,321.605988,,,,321.605988,1163.485016,1616.851013,0.0,278.67099,,,-250.343994,1264.665039,29.85498,1322.847015,26.379999,1349.227015,2966.078028,
06/30/2005,2971.962891,120.151001,120.151001,0,457.226013,457.226013,,412.401001,142.600998,285.894012,,-16.094,39.158001,,,,,1028.936035,1098.489014,,,0.0,844.538025,711.833984,590.836975,120.997009,,,132.704041,1943.027039,,328.673004,328.673004,,,,30.92,30.92,0.0,0.0,,,73.386,,,73.386,432.979004,814.875,814.875,0.0,0.0,,335.875,,,,335.875,1150.75,1583.729004,0.0,278.799011,,,-250.343994,1286.609985,49.160034,1364.225037,24.009001,1388.234037,2971.963041,
12/31/2005,2964.600098,91.125,91.125,0,436.035004,436.035004,,420.950012,161.110001,276.330994,,-16.490999,39.700001,,,,,987.809998,1143.53894,1950.991943,-807.453003,0.0,833.250977,686.999023,581.419006,105.580017,,,146.251953,1976.789917,,327.569,327.569,,,,54.014,53.843,0.171,0.171,,,92.737007,,,92.737007,474.320007,790.106995,789.851995,0.255,0.255,,323.126007,,,,323.126007,1113.233002,1587.553009,0.0,278.872009,,,-299.812988,1337.589966,32.706055,1349.355042,27.691999,1377.047041,2964.60005,
03/31/2006,3096.503906,114.982002,114.982002,0,471.231995,471.231995,,451.470001,164.544006,304.423004,,-17.497,49.318001,,,,,1087.001953,1154.046021,,,0.0,855.455994,698.432007,591.588989,106.843018,,,157.023987,2009.502014,,349.134003,349.134003,,,,63.223,,,,,,100.55999,,,100.55999,512.916992,826.497986,,,,,344.601013,,,,344.601013,1171.098999,1684.015991,0.0,280.372986,,,-317.617004,1355.465942,64.292053,1382.513977,29.974001,1412.487978,3096.503969,
06/30/2006,3111.798096,110.445,110.445,0,487.869995,487.869995,,454.661011,169.742004,302.608002,,-17.688999,47.727001,,,,,1100.703003,1162.496948,,,0.0,848.598022,706.971008,601.072021,105.898987,,,141.627014,2011.094971,,386.76001,386.76001,,,,69.240997,69.240997,0.0,0.0,,,98.634979,,,98.634979,554.635986,776.583008,776.583008,0.0,0.0,,289.940002,,,,289.940002,1066.52301,1621.158997,0.0,321.205994,,,-317.617004,1383.214966,76.645081,1463.449036,27.190001,1490.639036,3111.798033,
09/30/2006,3095.242,105.427,105.427,0,469.073,469.073,,470.735,174.084,315.866,,-19.215,50.12,,,,,1095.355,1158.503,,,0.0,841.384,703.415,600.082,103.333,,,137.969,1999.887,,396.806,396.806,,,,68.656,68.656,0.0,0.0,,,103.844,,,103.844,569.306,713.069,713.069,0.0,0.0,,291.633,,,,291.633,1004.702,1574.008,0.0,324.507,,,-317.616,1410.669,75.84,1493.4,27.834,1521.234,3095.242,
12/31/2006,3039.009,112.16,112.16,0,448.382,448.382,,467.853,169.914,316.482,,-18.543,65.317,,,,,1093.712,1175.959,2011.642,-835.683,0.0,769.338,705.814,603.691,102.123,,,63.524,1945.297,,383.351,383.351,,,,67.577,,,,,,104.527,,,104.527,555.455,722.211,,,,,260.142,,,,260.142,982.353,1537.808,,328.788,,,-317.617,1431.747,29.098,1472.016,29.185,1501.201,3039.009,
03/31/2007,3089.209961,142.848007,142.848007,0,462.802002,462.802002,,469.003998,163.044006,324.139008,,-18.179001,70.760002,,,,,1145.41394,1188.805054,,,0.0,754.991028,711.789978,610.112976,101.677002,,,43.20105,1943.796082,,370.044006,370.044006,,,,80.271004,,,,,,91.559013,,,91.559013,541.874023,774.163025,,,,,262.695007,,,,262.695007,1036.858032,1578.732056,0.0,324.871002,,,-351.766998,1457.44104,48.909943,1479.454987,31.023001,1510.477987,3089.210043,
06/30/2007,3146.425049,153.315994,153.315994,0,474.608002,474.608002,,470.415009,159.020996,328.260986,,-16.867001,64.169998,,,,,1162.509033,1215.217041,,,0.0,768.698975,722.765991,620.479004,102.286987,,,45.932983,1983.916016,,366.983002,366.983002,,,,74.940002,,,,,,90.441986,,,90.441986,532.36499,748.47699,,,,,287.707001,,,,287.707001,1036.18399,1568.548981,0.0,329.566986,,,-356.803009,1483.970947,88.180084,1544.915009,32.960999,1577.876007,3146.424988,
09/30/2007,3199.445,165.481,165.481,0,470.556,470.556,,479.783,163.13,333.743,,-17.09,60.497,,,,,1176.317,1239.212,,,0.0,783.916,738.672,634.62,104.052,,,45.244,2023.128,,381.526,381.526,,,,74.779,,,,,,87.749,,,87.749,544.054,842.083,,,,,281.096,,,,281.096,1123.179,1667.233,0.0,334.545,,,-474.683,1503.573,132.003,1495.438,36.774,1532.212,3199.445,
12/31/2007,3191.396,147.409,147.409,0,448.2,448.2,,478.727,169.687,328.758,,-19.718,62.607,,,,,1136.943,1248.456,2143.558,-895.102,0.0,805.997,746.263,642.507,103.756,,,59.734,2054.453,,384.673,384.673,,,,67.805,67.699,0.106,0.106,,,82.072,,,82.072,534.55,775.456,775.416,0.04,0.04,,280.132,,,,280.132,1055.588,1590.138,0.0,339.081,,,-471.57,1523.659,171.162,1562.332,38.926,1601.258,3191.396,
03/31/2008,3265.822998,157.195999,157.195999,0,484.161011,484.161011,,498.197998,166.972,352.01001,,-20.784,68.734001,,,,,1208.28894,1248.677979,,,0.0,808.856018,749.809021,647.320984,102.488037,,,59.046997,2057.533997,,377.407013,377.407013,,,,60.019001,,,,,,98.596996,,,98.596996,536.02301,815.776001,,,,,285.591003,,,,285.591003,1101.367004,1637.390015,0.0,343.020996,,,-498.341003,1543.277954,199.696106,1587.654053,40.778999,1628.433052,3265.823067,
06/30/2008,3380.839111,171.013,171.013,0,518.13501,518.13501,,526.867981,192.376007,354.085999,,-19.594,72.371002,,,,,1288.386963,1262.715942,,,0.0,829.736023,770.129028,665.132996,104.996033,,,59.606995,2092.451965,,401.169006,401.169006,,,,122.561996,,,,,,99.204971,,,99.204971,622.935974,740.453979,,,,,297.326996,,,,297.326996,1037.780975,1660.716949,0.0,347.807007,,,-498.341003,1567.036011,258.164978,1674.666992,45.455002,1720.121994,3380.838943,
09/30/2008,3200.688,148.924,148.924,0,497.631,497.631,,518.921,194.118,344.907,0.0,-20.104,0.0,,,,0.0,1236.864,1191.06,,,,772.764,719.186,627.273,91.913,,,53.578,1963.824,,395.949,395.949,,,,79.462,,,,,,0.0,,,0.0,573.775,746.85,,,,,285.893,,,,285.893,1032.743,1606.518,0.0,352.765,,,-498.341,1588.639,110.569,1553.632,40.538,1594.17,3200.688,
12/31/2008,2822.314,43.454,43.454,0,426.888,426.888,,435.667,161.451,293.132,,-18.916,76.649,,,,,982.658,1135.482,2010.146,-874.664,0.0,704.174,676.239,595.466,80.773,,,27.935,1839.656,,323.142,323.142,,,,26.605,26.541,0.064,0.064,,,72.034,,,72.034,421.781,659.984,659.983,0.001,0.001,,358.006,,,,358.006,1017.99,1439.771,0.0,357.695,,,-498.341,1599.178,-112.001,1346.531,36.012,1382.543,2822.314,
03/31/2009,2776.777,73.196,73.196,0,417.499,417.499,0.0,403.169,146.197,275.801,0.0,-18.829,67.741,,,,67.741,961.605,1114.473,,,0.0,700.699,675.488,596.804,78.684,,,25.211,1815.172,,400.554,311.062,25.707,,63.785,32.643,1.2,,,,31.443,0.761,,,0.0,433.958,584.749,584.749,,,,368.107,,,115.206,252.901,952.856,1386.814,0.0,360.865,11.729,349.136,-498.341,1612.66,-122.029,1353.155,36.808,1389.963,2776.777,
06/30/2009,2931.468,80.062,80.062,0,453.918,453.918,,413.535,149.619,283.688,0.0,-19.772,70.026,,,,70.026,1017.541,1174.724,,,,739.203,709.96,625.863,84.097,,,29.243,1913.927,,448.919,342.553,25.805,,80.561,32.925,1.632,,,,31.293,6.076,,,0.0,487.92,559.166,559.166,,,,351.04,,,122.899,228.141,910.206,1398.126,0.0,366.381,11.736,354.645,-498.341,1637.947,-15.895,1490.092,43.25,1533.342,2931.468,
09/30/2009,4010.581,1104.012,1104.012,0,470.287,470.287,,427.403,158.167,291.802,0.0,-22.566,71.997,,,,71.997,2073.699,1168.806,,,,768.076,729.869,643.067,86.802,,,38.207,1936.882,,508.134,388.42,22.156,,97.558,27.014,1.47,,,,25.544,9.008,,,0.0,544.156,1289.641,1289.641,,,,363.39,,,131.48,231.91,1653.031,2197.187,0.0,574.602,12.562,562.04,-498.341,1648.737,39.63,1764.628,48.766,1813.394,4010.581,
12/31/2009,3928.705,1065.687,1065.687,0,467.988,467.988,0.0,399.067,139.821,280.975,0.0,-21.729,72.606,,,,72.606,2005.348,1157.193,2110.646,-953.453,0.0,766.164,732.151,646.852,85.299,,,34.013,1923.357,,483.714,370.198,23.528,,89.988,31.322,8.795,,,,22.527,9.819,,,0.0,524.855,1227.514,1227.514,,,,324.653,0.401,143.649,134.676,45.927,1552.167,2077.022,0.0,579.812,12.565,567.247,-498.341,1649.804,72.457,1803.732,47.951,1851.683,3928.705,
03/31/2010,4344.02,63.842,63.842,0,681.717,681.717,0.0,607.849,210.826,435.035,0.0,-38.012,104.091,,,8.925,84.928,1457.499,1578.003,,,0.0,1308.518,1164.438,956.408,208.03,,,53.664,2886.521,,639.715,536.246,22.64,,80.829,24.745,12.965,,,,11.78,12.253,,,0.0,676.713,1510.752,1510.752,,,,341.993,,,134.577,207.416,1852.745,2529.458,0.0,565.29,12.648,552.642,-498.341,1654.666,50.792,1772.407,42.155,1814.562,4344.02,
06/30/2010,4326.584,80.286,80.286,0,645.464,645.464,0.0,617.796,209.554,444.65,0.0,-36.408,139.05,,,13.521,115.1,1482.596,1532.424,,,0.0,1311.564,1178.808,974.716,204.092,,,68.035,2843.988,,651.535,525.605,33.405,,92.525,14.152,11.54,,,,2.612,13.844,,,0.0,679.531,1460.801,1460.801,,,,356.928,,,143.225,213.703,1817.729,2497.26,0.0,571.269,12.655,558.614,-498.341,1688.568,25.17,1786.666,42.658,1829.324,4326.584,
09/30/2010,4326.943,92.498,92.498,0,668.107,668.107,0.0,656.477,246.086,448.571,0.0,-38.18,113.946,,,,113.946,1531.028,1539.826,,,0.0,1256.089,1192.575,989.372,203.203,,,63.514,2795.915,,676.701,544.452,30.594,,101.655,4.052,1.801,,,,2.251,1.066,,,0.0,681.819,1374.548,1374.548,,,,358.793,,,140.064,218.729,1733.341,2415.16,0.0,576.17,12.662,563.508,-527.566,1724.158,93.193,1865.955,45.828,1911.783,4326.943,
12/31/2010,4285.831,60.404,60.404,0,637.738,637.738,0.0,673.863,242.847,431.016,0.0,0.0,94.914,0.0,,,94.914,1466.919,1540.753,2538.084,-997.331,0.0,1278.159,1213.813,1013.697,200.116,,,64.346,2818.912,,672.235,547.965,21.246,0.0,103.024,2.947,0.006,,,,2.941,0.077,0.0,0.0,0.0,675.259,1283.525,1283.525,,,,399.615,4.4,143.572,158.289,93.354,1683.14,2358.399,0.0,580.698,12.663,568.035,-544.1,1751.908,91.117,1879.623,47.809,1927.432,4285.831,
03/31/2011,4410.083,56.065,56.065,0,712.296,712.296,0.0,722.508,266.767,496.109,0.0,-40.368,101.335,,,,101.335,1592.204,1531.813,,,0.0,1286.066,1217.982,1020.804,197.178,,,68.084,2817.879,,639.901,520.903,32.596,,86.402,3.362,0.098,,,,3.264,1.717,,,0.0,644.98,1417.305,1417.305,,,,411.043,,,167.206,243.837,1828.348,2473.328,0.0,582.182,12.683,569.499,-598.445,1776.655,126.462,1886.854,49.901,1936.755,4410.083,
06/30/2011,4503.29,72.733,72.733,0,762.275,762.275,0.0,740.376,270.756,511.743,0.0,-42.123,101.941,,,,101.941,1677.325,1527.22,,,0.0,1298.745,1228.692,1033.032,195.66,,,70.053,2825.965,,675.02,558.64,18.542,,97.838,22.35,18.763,,,,3.587,0.072,,,0.0,697.442,1460.218,1460.218,,,,406.169,,,175.543,230.626,1866.387,2563.829,0.0,586.48,12.686,573.794,-667.242,1804.975,162.664,1886.877,52.584,1939.461,4503.29,
09/30/2011,4344.22,97.933,97.933,0,701.968,701.968,0.0,685.112,239.39,445.722,0.0,0.0,94.868,,,,94.868,1579.881,1473.439,,,0.0,1290.9,1229.665,1023.618,206.047,,,61.235,2764.339,,643.48,519.204,28.611,,95.665,15.154,0.939,,,,14.215,0.012,,,0.0,658.646,1591.728,1591.728,,,,411.382,,,187.089,224.293,2003.11,2661.756,0.0,543.037,12.688,530.349,-705.181,1835.502,9.106,1682.464,,1682.464,4344.22,
12/31/2011,4320.4,109.8,109.8,0,665.4,665.4,0.0,646.0,225.2,420.8,0.0,0.0,127.8,0.0,,,127.8,1549.0,1440.9,2493.9,-1053.0,0.0,1330.5,1270.9,1048.4,222.5,,,59.6,2771.4,,535.5,415.8,23.9,0.0,95.8,15.1,1.7,,,,13.4,131.4,0.0,0.0,131.4,682.0,1554.8,1554.8,,,,501.5,7.5,246.5,175.5,72.0,2056.3,2738.3,0.0,545.1,12.7,532.4,-705.2,1832.9,-90.7,1582.1,0.0,1582.1,4320.4,
03/31/2012,4391.117,112.985,112.985,0,702.107,702.107,0.0,681.271,218.978,462.293,0.0,0.0,134.722,,,,134.722,1631.085,1422.673,,,0.0,1337.359,1275.014,1055.641,219.373,,,62.345,2760.032,,553.873,429.12,26.629,,98.124,15.785,2.733,,,,13.052,118.497,,3.632,118.483,688.155,1552.168,1552.168,,,,505.848,,,181.79,320.426,2058.016,2746.171,0.0,548.201,12.705,535.496,-705.181,1850.371,-48.445,1644.946,0.0,1644.946,4391.117,
06/30/2012,4295.3,127.2,127.2,0,703.3,703.3,0.0,645.6,214.5,431.1,0.0,0.0,133.8,14.1,,,133.8,1609.9,1371.9,,,0.0,1313.5,1240.3,1030.8,209.5,,,59.1,2685.4,,546.2,413.6,26.3,,106.3,15.5,5.4,,,,10.1,132.4,,,132.4,694.1,1549.4,1549.4,,,,476.6,,,183.0,293.6,2026.0,2720.1,0.0,552.0,12.7,539.3,-705.2,1866.2,-137.8,1575.2,0.0,1575.2,4295.3,
09/30/2012,4276.9,123.3,123.3,0,687.5,687.5,0.0,653.6,216.6,437.0,0.0,0.0,125.1,20.6,,,125.1,1589.5,1364.8,,,0.0,1322.6,1241.4,1035.6,205.8,,,60.6,2687.4,,564.6,407.3,34.9,,122.4,6.6,6.4,,,,0.2,126.9,,,126.9,698.1,1494.4,1494.4,,,,466.8,,,179.9,286.9,1961.2,2659.3,0.0,553.4,12.7,540.7,-705.2,1887.3,-117.9,1617.6,0.0,1617.6,4276.9,
12/31/2012,4185.7,114.1,114.1,0,645.2,645.2,0.0,661.9,210.7,451.2,0.0,0.0,103.8,17.0,,,103.8,1525.0,1351.3,2501.4,-1150.1,0.0,1309.4,1235.5,1034.3,201.2,,,56.9,2660.7,,524.3,382.1,34.3,0.0,107.9,8.9,8.6,,,,0.3,109.8,0.0,0.0,109.8,643.0,1417.6,1417.6,,,,484.2,7.9,221.7,198.3,56.3,1901.8,2544.8,0.0,558.1,12.7,545.4,-705.2,1900.9,-112.9,1640.9,0.0,1640.9,4185.7,
03/31/2013,4305.4,152.7,152.7,0,709.7,709.7,0.0,698.0,224.3,473.7,0.0,0.0,105.7,12.8,,,105.7,1666.1,1330.9,,,0.0,1308.4,1236.7,1038.6,198.1,,,58.9,2639.3,,540.5,406.6,45.4,,88.5,8.6,8.4,,,,0.2,92.5,,,92.5,641.6,1542.8,1542.8,,,,489.8,,,207.9,281.9,2032.6,2674.2,0.0,549.0,12.8,536.2,-740.8,1923.3,-100.3,1631.2,0.0,1631.2,4305.4,
06/30/2013,4145.5,150.2,150.2,0,685.4,685.4,0.0,669.5,214.7,454.8,0.0,0.0,109.3,,,,109.3,1614.4,1274.7,,,0.0,1256.4,1199.6,1013.0,186.6,,,56.8,2531.1,,526.0,390.3,40.2,,95.5,7.3,7.0,,,,0.3,107.0,,11.2,107.0,640.3,1450.3,1450.3,,,,462.5,,,213.6,237.7,1912.8,2553.1,0.0,555.2,12.8,542.4,-740.8,1949.1,-171.1,1592.4,0.0,1592.4,4145.5,
09/30/2013,4195.4,155.6,155.6,0,654.8,654.8,0.0,670.1,220.9,449.2,0.0,0.0,113.9,,,,113.9,1594.4,1287.6,,,0.0,1313.4,1253.3,1057.3,196.0,,,60.1,2601.0,,533.0,393.2,37.8,,102.0,27.5,27.2,,,,0.3,104.0,,9.2,104.0,664.5,1422.4,1422.4,,,,421.1,,,260.4,151.5,1843.5,2508.0,0.0,559.1,12.8,546.3,-740.8,1975.9,-106.8,1687.4,0.0,1687.4,4195.4,
12/31/2013,4110.2,141.7,141.7,0,615.4,615.4,0.0,648.5,215.6,432.9,0.0,0.0,98.9,0.0,,,98.9,1504.5,1284.3,2539.1,-1254.8,0.0,1321.4,1242.8,1052.2,190.6,,23.6,55.0,2605.7,,494.7,362.8,32.3,0.0,99.6,14.9,14.7,,,,0.2,92.3,0.0,20.2,92.3,601.9,1421.4,1421.4,,,,402.1,7.6,47.4,269.8,57.1,1823.5,2425.4,0.0,560.9,12.8,548.1,-782.5,2005.1,-98.7,1684.8,0.0,1684.8,4110.2,
03/31/2014,4148.2,152.2,152.2,0,654.1,654.1,0.0,665.9,217.7,448.2,0.0,0.0,110.5,,,,110.5,1582.7,1242.7,,,0.0,1322.8,1233.3,1046.3,187.0,,,89.5,2565.5,,536.0,395.0,56.7,,84.3,18.5,18.4,,,,0.1,90.5,,13.5,90.5,645.0,1441.5,1441.5,,,,384.7,,,258.5,112.7,1826.2,2471.2,0.0,563.3,12.8,550.5,-825.7,2026.8,-87.4,1677.0,0.0,1677.0,4148.2,
06/30/2014,4153.0,127.2,127.2,0,669.5,669.5,0.0,684.1,224.9,459.2,0.0,0.0,113.6,,,,113.6,1594.4,1236.4,,,0.0,1322.2,1235.7,1051.6,184.1,,,86.5,2558.6,,518.1,390.6,31.1,,96.4,15.9,15.9,,,,0.0,81.9,,,81.9,615.9,1465.1,1465.1,,,,376.7,,,256.4,120.3,1841.8,2457.7,0.0,567.9,12.8,555.1,-866.6,2065.0,-71.0,1695.3,0.0,1695.3,4153.0,
09/30/2014,4020.8,126.1,126.1,0,562.0,562.0,0.0,594.9,203.7,391.2,0.0,0.0,367.8,,249.8,,118.0,1650.8,1128.8,,,0.0,1241.2,1153.8,978.5,175.3,,,87.4,2370.0,,448.4,321.0,42.1,,85.3,17.9,17.9,,,,0.0,160.1,,,160.1,626.4,1432.9,1432.9,,,,366.5,,,252.5,114.0,1799.4,2425.8,0.0,569.4,12.8,556.6,-866.6,2054.9,-162.7,1595.0,0.0,1595.0,4020.8,
12/31/2014,3610.8,47.1,47.1,0,496.3,496.3,0.0,575.8,193.9,381.9,0.0,0.0,168.6,1.0,,,168.6,1287.8,1142.9,2310.3,-1167.4,0.0,1180.1,1131.7,963.1,168.6,,0.0,47.4,2323.0,,382.3,268.2,23.3,0.0,90.8,31.3,31.3,0.0,0.0,,0.0,67.8,0.0,,67.8,481.4,1311.6,1311.6,0.0,0.0,,384.8,0.0,95.8,223.4,65.6,1696.4,2177.8,0.0,572.5,12.8,559.7,-934.6,2086.8,-291.7,1433.0,0.0,1433.0,3610.8,
03/31/2015,3570.7,60.3,60.3,0,568.6,568.6,0.0,570.9,183.4,387.5,0.0,0.0,99.9,8.4,,,99.9,1299.7,1124.5,,,0.0,1146.5,1095.0,934.5,160.5,,,43.1,2271.0,,423.0,310.9,43.5,,68.6,29.3,29.3,,,,,57.1,,0.7,57.1,509.4,1357.1,1357.1,,,,375.9,,,223.3,151.9,1733.0,2242.4,0.0,574.6,12.8,561.8,-972.1,2113.4,-387.6,1328.3,0.0,1328.3,3570.7,
06/30/2015,3573.8,87.8,87.8,0,498.3,498.3,0.0,557.0,179.9,377.1,0.0,0.0,147.5,,,,147.5,1290.6,1146.1,,,0.0,1137.1,1094.9,937.4,157.5,,,42.2,2283.2,,332.1,299.3,32.8,,,26.1,26.1,,,,,144.2,,,144.2,502.4,1357.8,1357.8,,,,371.9,,,224.6,147.3,1729.7,2232.1,0.0,579.8,12.8,567.0,-1018.0,2151.5,-371.6,1341.7,0.0,1341.7,3573.8,
09/30/2015,3447.9,78.6,78.6,0,461.8,461.8,0.0,538.2,172.5,365.7,0.0,0.0,141.6,11.9,,,141.6,1220.2,1130.6,,,0.0,1097.1,1053.9,904.8,149.1,,,31.3,2227.7,,477.6,348.7,38.3,,90.6,6.4,6.4,,,,,81.4,,0.5,81.4,565.4,1293.6,1293.6,,,,345.6,,,219.9,125.2,1639.2,2204.6,0.0,583.8,12.8,571.0,-1038.9,2186.6,-488.2,1243.3,0.0,1243.3,3447.9,
12/31/2015,3489.8,59.2,59.2,0,451.3,451.3,0.0,525.9,169.3,356.6,0.0,0.0,82.6,5.2,,,82.6,1119.0,1206.3,2419.5,-1213.2,0.0,1164.5,1099.3,949.5,149.8,,1.9,58.1,2370.8,,463.3,334.8,35.2,,93.3,35.4,29.6,0.0,0.0,,5.8,90.4,0.0,,90.4,589.1,1353.9,1353.9,0.0,0.0,,339.4,0.0,94.5,172.4,72.5,1693.3,2282.4,0.0,586.0,12.8,573.2,-1084.7,2216.0,-509.9,1207.4,0.0,1207.4,3489.8,
03/31/2016,3573.1,50.1,50.1,0,489.6,489.6,0.0,545.5,156.8,388.7,0.0,0.0,79.4,18.0,,,79.4,1164.6,1222.6,,,0.0,1185.9,1109.2,961.4,147.8,,,58.7,2408.5,,478.6,366.9,47.2,,64.5,19.6,19.0,,,,0.6,66.6,,,66.6,564.8,1437.2,1437.2,,,,338.7,,,178.5,160.2,1775.9,2340.7,0.0,579.8,12.9,566.9,-1129.0,2244.4,-462.8,1232.4,0.0,1232.4,3573.1,
06/30/2016,3767.3,61.8,61.8,0,521.5,521.5,0.0,551.0,175.4,375.6,0.0,0.0,84.7,22.0,,,84.7,1219.0,1258.1,,,0.0,1290.2,1205.7,1039.5,166.2,,,62.5,2548.3,,491.4,379.1,41.3,,71.0,21.7,20.4,,,,1.3,74.4,,,74.4,587.5,1532.3,1532.3,,,,350.1,,,188.4,161.7,1882.4,2469.9,0.0,585.1,12.9,572.2,-1129.0,2267.5,-426.2,1297.4,0.0,1297.4,3767.3,
09/30/2016,3753.1,79.1,79.1,0,474.7,474.7,0.0,568.6,188.7,379.9,0.0,0.0,76.6,17.1,,,76.6,1199.0,1268.9,,,0.0,1285.2,1198.8,1037.2,161.6,,,69.3,2554.1,,541.4,422.6,41.5,,77.3,17.4,15.9,,,,1.5,66.1,,,66.1,624.9,1485.9,1485.9,,,,359.3,,,198.6,160.7,1845.2,2470.1,0.0,589.7,12.9,576.8,-1180.1,2308.5,-435.1,1283.0,0.0,1283.0,3753.1,
12/31/2016,3715.7,74.2,74.2,0,461.9,461.9,0.0,549.4,172.2,377.2,0.0,0.0,80.0,1.3,,,80.0,1165.5,1283.8,2624.1,-1340.3,0.0,1266.4,1184.0,1028.8,155.2,,0.0,81.1,2550.2,,488.8,378.0,31.2,,79.6,17.3,15.3,0.0,0.0,,2.0,70.0,0.0,,70.0,576.1,1527.8,1527.8,0.0,0.0,,352.1,0.0,55.7,219.7,76.7,1879.9,2456.0,0.0,594.4,12.9,581.5,-1228.6,2341.7,-447.8,1259.7,0.0,1259.7,3715.7,
03/31/2017,3778.8,50.8,50.8,0,475.7,475.7,0.0,580.3,175.1,405.2,0.0,0.0,89.2,1.2,,,89.2,1196.0,1302.4,,,0.0,1280.4,1189.5,1037.2,152.3,,,89.7,2582.8,,561.7,449.8,43.7,,68.2,16.5,14.4,,,,2.1,47.3,,,47.3,625.5,1536.7,1536.7,,,,354.8,,,227.3,127.5,1891.5,2517.0,0.0,590.3,12.9,577.4,-1277.5,2364.8,-415.8,1261.8,0.0,1261.8,3778.8,
06/30/2017,3830.3,55.0,55.0,0,475.3,475.3,0.0,608.5,192.1,416.4,0.0,0.0,101.4,3.9,,,101.4,1240.2,1311.6,,,0.0,1278.5,1185.5,1036.5,149.0,,,89.1,2590.1,,608.2,507.0,31.2,,70.0,19.0,14.0,,,,5.0,67.9,,,67.9,695.1,1516.8,1516.8,,,,353.7,,,229.9,123.8,1870.5,2565.6,0.0,594.7,12.9,581.8,-1277.5,2365.0,-417.5,1264.7,0.0,1264.7,3830.3,
09/30/2017,3876.7,44.7,44.7,0,493.6,493.6,0.0,627.2,198.6,428.6,0.0,0.0,99.4,3.1,,,99.4,1264.9,1323.4,,,0.0,1288.4,1193.5,1047.1,146.4,,,91.8,2611.8,,625.4,506.7,41.5,,77.2,20.9,15.8,,,,5.1,57.4,,,57.4,703.7,1530.6,1530.6,,,,366.5,,,235.5,131.0,1897.1,2600.8,0.0,598.9,12.9,586.0,-1332.4,2393.0,-383.6,1275.9,0.0,1275.9,3876.7,
12/31/2017,3699.9,71.1,71.1,0,448.7,448.7,0.0,620.2,198.3,421.9,0.0,0.0,97.1,0.0,,,97.1,1237.1,1318.1,2775.3,-1457.2,0.0,1144.7,995.0,852.7,142.3,83.3,0.0,66.4,2462.8,,580.8,477.2,30.5,,73.1,21.0,16.0,0.0,0.0,,5.0,64.3,0.0,0.6,64.3,666.1,1542.4,1542.4,0.0,0.0,,290.2,0.0,17.5,153.5,118.6,1832.6,2498.7,0.0,603.3,12.9,590.4,-1332.4,2324.8,-394.5,1201.2,0.0,1201.2,3699.9,
