Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
12/31/2004,,-86.900002,68.400002,162.699997,157.899994,302.100006,-97.099998,15.5,-96.900002,,,-15.7,-202.899994,0.0,28.9,0.0,-236.600006,16.6,-15.4,3.6,2.1,,
03/31/2005,,124.900002,69.5,-3.4,-241.0,-50.0,-58.799999,5.2,-43.700001,,,-20.299999,119.5,-32.099998,38.599998,235.5,-0.5,15.7,-140.300003,2.6,10.7,,
06/30/2005,,207.899994,63.900002,12.1,43.900002,327.799988,-70.0,17.1,-75.199997,,,-11.9,-220.699997,-31.700001,-44.200001,185.699997,-208.300003,6.1,-123.900002,-4.4,37.099998,,
09/30/2005,,159.100006,-0.4,75.300003,24.700001,258.700012,-77.199997,4.2,-69.400002,,,-12.0,-128.600006,-31.5,187.300003,0.0,-219.899994,15.1,-74.199997,-5.4,52.900002,,
12/31/2005,,64.400002,134.699997,-65.5,150.300003,283.899994,-117.300003,1.7,-105.5,,,-13.5,-106.0,-31.1,-239.5,321.399994,0.0,7.3,-161.600006,-2.5,60.599998,,
03/31/2006,,84.1,68.0,-18.2,-145.5,-11.6,-47.9,0.0,-42.0,,,-5.9,-107.6,-36.8,78.8,6.3,-1.5,12.3,-172.1,5.4,-167.1,,
06/30/2006,,191.699997,68.300003,14.9,-110.099998,164.800003,-40.299999,0.0,-45.299999,,,5.0,-115.0,-36.299999,40.0,340.0,-309.399994,26.1,-177.300003,1.9,9.5,,
09/30/2006,,150.899994,70.699997,20.1,28.700001,270.399994,-58.099998,0.0,-51.0,,,-7.1,-198.0,-35.799999,-27.6,0.0,-46.900002,10.8,-100.599998,2.1,14.3,,
12/31/2006,,114.300003,-99.400002,213.300003,54.5,282.700012,-89.400002,29.0,0.0,0.0,0.0,-118.400002,-146.899994,-35.900002,-25.700001,2.3,0.0,17.0,0.0,-104.599998,46.400002,,
03/31/2007,,173.300003,32.700001,-37.400002,-61.700001,106.900002,112.199997,0.0,-27.5,,,139.699997,-71.400002,-36.200001,-19.0,8.0,-60.099998,33.099998,0.0,2.8,147.699997,,
06/30/2007,,176.0,51.299999,24.9,-266.899994,-14.7,-70.099998,0.0,-57.0,,,-13.1,32.200001,-36.599998,-36.099998,39.799999,0.0,59.299999,0.0,5.8,-52.599998,,
09/30/2007,,61.900002,37.299999,5.9,-136.5,-31.4,-74.199997,0.0,-60.299999,,,-13.9,49.200001,-32.099998,-4.1,600.099976,0.0,22.799999,-443.299988,-94.199997,-56.400002,,
12/31/2007,,-124.900002,0.0,-222.600006,566.400024,218.899994,1544.5,1793.900024,0.0,0.0,0.0,-249.399994,-1193.400024,-30.9,-10.1,0.0,-1146.099976,47.5,-14.9,-38.900002,570.0,,
03/31/2008,,65.900002,31.1,-101.900002,-169.100006,-174.0,-36.0,0.0,-30.1,,,-5.9,-310.600006,-31.4,0.0,6.5,-327.0,33.599998,0.0,7.7,-520.599976,,
