Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Provision for Loan Losses,Non-Cash Items,Gain on Sale of Secs & Loans,Deferred Income Taxes,Stock-Based Compensation,Other Non-Cash Adjustments,Net Ch in Operating Capital,Trading Assets & Liab,Net Ch in Operating Loans,Other Op Assets/Liab,Net Cash From Disc Ops,Cash from Investing Activities,Net Change in Fixed Assets,Disposal of Fixed Assets,Capital Expenditures/Prop Add,Net Change in Investments,Decrease in Investments,Dec in HTM Investments,Dec in AFS Investments,Dec in Other Investments,Increase in Investments,Inc in HTM Investments,Inc in AFS Investments,Inc in Other Investments,Net Ch in Loans & Interbank,Net Ch in Customer Loans,Net Ch in Interbank Assets,Net Ch in Loans,Net Cash from Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Net Ch in Interbank Trans,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Net Change In Deposits,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/31/2012,1183.0,718.0,298.0,318.0,-21.0,107.0,90.0,-1.0,-217.0,-130.0,493.0,-1127.0,504.0,0.0,-5628.0,0.0,0.0,0.0,907.0,4198.0,757.0,3441.0,0.0,-3291.0,-434.0,-2857.0,0.0,-5766.0,-4424.0,-1405.0,63.0,-836.0,0.0,-836.0,0.0,67.0,5381.0,-264.0,-2148.0,-4478.0,-549.0,7505.0,-4626.0,485.0,541.0,-56.0,7808.0,-500.0,0.0,936.0,-18.0,265.0,
03/31/2013,1012.0,1003.0,283.0,236.0,129.0,-4.0,259.0,,-126.0,-639.0,112.0,69.0,-820.0,0.0,3380.0,0.0,0.0,0.0,1602.0,4558.0,708.0,3850.0,0.0,-2956.0,-186.0,-2770.0,0.0,1645.0,-975.0,2630.0,-10.0,0.0,0.0,0.0,0.0,133.0,-5664.0,-277.0,-3522.0,-1742.0,674.0,2034.0,-4488.0,11.0,33.0,-22.0,-1501.0,-375.0,0.0,-1272.0,32.0,233.0,
06/30/2013,784.0,1111.0,300.0,157.0,100.0,-140.0,533.0,,-293.0,-884.0,351.0,-824.0,-411.0,0.0,-4023.0,0.0,0.0,0.0,1626.0,5679.0,483.0,5196.0,0.0,-4053.0,-38.0,-4015.0,0.0,-5822.0,-3519.0,-2598.0,295.0,0.0,0.0,0.0,0.0,173.0,3342.0,-285.0,2482.0,-464.0,304.0,5849.0,-3207.0,461.0,462.0,-1.0,684.0,0.0,0.0,103.0,181.0,207.0,
09/30/2013,4100.0,1026.0,300.0,137.0,185.0,-104.0,187.0,,102.0,2452.0,520.0,873.0,1059.0,0.0,-7186.0,0.0,0.0,0.0,-667.0,6542.0,618.0,5924.0,0.0,-7209.0,-811.0,-6398.0,0.0,-6595.0,-2719.0,-3550.0,-326.0,0.0,0.0,0.0,0.0,76.0,3943.0,-303.0,418.0,31.0,-1138.0,6283.0,-4758.0,219.0,219.0,0.0,3759.0,-150.0,0.0,857.0,17.0,258.0,
12/31/2013,-341.0,1061.0,263.0,113.0,-58.0,165.0,217.0,0.0,-440.0,-1720.0,-1438.0,-212.0,-70.0,0.0,-11106.0,0.0,0.0,0.0,-2738.0,3346.0,674.0,2672.0,0.0,-6084.0,-848.0,-5236.0,0.0,-8115.0,-3577.0,-5163.0,625.0,0.0,0.0,0.0,0.0,-253.0,10582.0,-283.0,5955.0,-1060.0,1125.0,8157.0,-2267.0,-102.0,49.0,-151.0,4862.0,150.0,0.0,-865.0,7.0,193.0,
03/31/2014,1920.0,1062.0,236.0,94.0,-47.0,-70.0,17.0,,6.0,575.0,616.0,-12.0,-29.0,0.0,-2985.0,0.0,0.0,0.0,1831.0,3521.0,520.0,3001.0,0.0,-1690.0,0.0,-1690.0,0.0,-4736.0,-3318.0,-1899.0,481.0,0.0,0.0,0.0,0.0,-80.0,1745.0,-303.0,507.0,-700.0,-1055.0,6094.0,-3832.0,101.0,142.0,-41.0,1440.0,0.0,0.0,680.0,21.0,205.0,
06/30/2014,1550.0,1049.0,240.0,72.0,56.0,-47.0,87.0,,16.0,133.0,223.0,-87.0,-3.0,0.0,-3297.0,0.0,0.0,0.0,2346.0,4264.0,472.0,3792.0,0.0,-1918.0,0.0,-1918.0,0.0,-5457.0,-3519.0,-2383.0,445.0,0.0,0.0,0.0,0.0,-186.0,1916.0,-303.0,2185.0,208.0,-101.0,6339.0,-4261.0,-177.0,73.0,-250.0,211.0,0.0,0.0,169.0,523.0,213.0,
09/30/2014,1110.0,1037.0,248.0,55.0,-98.0,-56.0,-54.0,,12.0,-132.0,-211.0,-121.0,200.0,0.0,-8265.0,0.0,0.0,0.0,1327.0,2776.0,656.0,2120.0,0.0,-1449.0,0.0,-1449.0,0.0,-9581.0,-369.0,-9608.0,396.0,0.0,0.0,0.0,0.0,-11.0,6427.0,-327.0,3348.0,148.0,367.0,3865.0,-1032.0,-331.0,11.0,-342.0,3737.0,0.0,,-728.0,156.0,209.0,
12/31/2014,1005.0,1036.0,264.0,52.0,231.0,173.0,205.0,,-147.0,-578.0,129.0,-185.0,-522.0,0.0,-10346.0,0.0,0.0,0.0,-659.0,2773.0,339.0,2434.0,0.0,-3432.0,-500.0,-2932.0,0.0,-9765.0,-4941.0,-5622.0,798.0,0.0,0.0,0.0,0.0,78.0,9537.0,-299.0,4429.0,563.0,11.0,6821.0,-2966.0,-517.0,26.0,-543.0,5924.0,0.0,0.0,196.0,416.0,236.0,
03/31/2015,260.0,1003.0,252.0,54.0,46.0,-42.0,40.0,,48.0,-1095.0,-229.0,-268.0,-598.0,0.0,-3886.0,0.0,0.0,0.0,-4135.0,4035.0,486.0,3549.0,0.0,-8170.0,-2000.0,-6170.0,0.0,514.0,-173.0,540.0,147.0,0.0,0.0,0.0,0.0,-265.0,3417.0,-319.0,-153.0,508.0,-1308.0,3556.0,-2909.0,-403.0,60.0,-463.0,4292.0,0.0,0.0,-209.0,29.0,251.0,
06/30/2015,1387.0,1040.0,278.0,46.0,-224.0,-9.0,69.0,,-284.0,247.0,207.0,-123.0,163.0,0.0,-4597.0,0.0,0.0,0.0,-1231.0,3354.0,568.0,2786.0,0.0,-4585.0,-1049.0,-3536.0,0.0,-3237.0,-844.0,-2849.0,456.0,0.0,0.0,0.0,0.0,-129.0,3471.0,-312.0,1585.0,-1835.0,-12.0,4251.0,-819.0,-999.0,58.0,-1057.0,3197.0,0.0,0.0,261.0,163.0,252.0,
09/30/2015,2004.0,1055.0,272.0,81.0,188.0,9.0,19.0,,160.0,408.0,187.0,305.0,-84.0,,-5051.0,0.0,0.0,0.0,-5020.0,3506.0,487.0,3019.0,0.0,-8526.0,-686.0,-7840.0,0.0,142.0,-485.0,181.0,446.0,0.0,0.0,0.0,0.0,-173.0,2470.0,-326.0,-1945.0,-2267.0,-113.0,1484.0,-1049.0,-27.0,51.0,-78.0,5268.0,-500.0,0.0,-577.0,337.0,261.0,
12/31/2015,1925.0,1008.0,286.0,74.0,179.0,163.0,276.0,,-260.0,378.0,38.0,479.0,-139.0,0.0,-2726.0,0.0,0.0,0.0,-4202.0,5780.0,491.0,5289.0,0.0,-9982.0,-1161.0,-8821.0,0.0,1615.0,-2470.0,3842.0,243.0,0.0,0.0,0.0,0.0,-139.0,1031.0,-300.0,-1854.0,-1240.0,-300.0,1826.0,-2140.0,-1135.0,,,3820.0,500.0,0.0,230.0,676.0,241.0,
03/31/2016,276.0,924.0,270.0,152.0,197.0,-9.0,-49.0,,255.0,-1267.0,-946.0,51.0,-372.0,0.0,-908.0,0.0,0.0,0.0,-818.0,3310.0,523.0,2787.0,0.0,-4128.0,-687.0,-3441.0,0.0,-209.0,-1530.0,1313.0,8.0,0.0,0.0,0.0,0.0,119.0,428.0,-324.0,-479.0,115.0,718.0,1095.0,-2407.0,-533.0,18.0,-551.0,1764.0,0.0,,-204.0,52.0,345.0,
06/30/2016,485.0,966.0,291.0,127.0,17.0,-4.0,-19.0,,40.0,-916.0,81.0,-779.0,-218.0,0.0,819.0,0.0,,0.0,279.0,4920.0,728.0,4192.0,0.0,-4641.0,-900.0,-3741.0,0.0,610.0,-2129.0,2376.0,363.0,0.0,0.0,0.0,0.0,-70.0,-969.0,-297.0,352.0,395.0,-875.0,1932.0,-1100.0,-492.0,11.0,-503.0,-532.0,0.0,,335.0,267.0,319.0,
09/30/2016,1534.0,988.0,356.0,87.0,-168.0,-7.0,-103.0,,-58.0,271.0,-164.0,238.0,197.0,0.0,-7515.0,0.0,0.0,0.0,-6168.0,3983.0,762.0,3221.0,0.0,-10151.0,-2154.0,-7997.0,0.0,-1139.0,-1792.0,449.0,204.0,0.0,0.0,0.0,0.0,-208.0,6316.0,-338.0,-2974.0,-539.0,-385.0,971.0,-3021.0,-471.0,34.0,-505.0,10099.0,0.0,0.0,335.0,239.0,316.0,
12/31/2016,1340.0,1025.0,276.0,67.0,34.0,,497.0,,-463.0,-62.0,-138.0,-445.0,521.0,0.0,162.0,0.0,0.0,0.0,633.0,5513.0,1196.0,4317.0,0.0,-4880.0,-564.0,-4316.0,0.0,322.0,-489.0,823.0,-12.0,0.0,0.0,0.0,0.0,-793.0,-1154.0,-311.0,1805.0,287.0,560.0,2768.0,-1810.0,104.0,607.0,-503.0,-2752.0,0.0,,348.0,211.0,337.0,
03/31/2017,1590.0,1057.0,279.0,88.0,-29.0,,21.0,,-50.0,195.0,-405.0,1065.0,-465.0,0.0,-5620.0,0.0,0.0,0.0,-424.0,6496.0,504.0,5992.0,0.0,-6920.0,-1778.0,-5142.0,0.0,-5038.0,-2359.0,-2840.0,161.0,0.0,0.0,0.0,0.0,-158.0,4154.0,-334.0,2530.0,795.0,8.0,6346.0,-4619.0,-628.0,60.0,-688.0,3586.0,-1000.0,0.0,124.0,17.0,347.0,
06/30/2017,611.0,1087.0,289.0,98.0,91.0,,59.0,,32.0,-954.0,-671.0,-615.0,332.0,0.0,870.0,0.0,0.0,0.0,1164.0,3666.0,765.0,2901.0,0.0,-2502.0,-1010.0,-1492.0,0.0,1295.0,-4721.0,5716.0,300.0,-1323.0,0.0,-1323.0,0.0,-266.0,-1445.0,-324.0,1114.0,-310.0,432.0,3879.0,-2887.0,-678.0,8.0,-686.0,-1557.0,0.0,0.0,36.0,24.0,446.0,
09/30/2017,2606.0,1114.0,291.0,130.0,40.0,,20.0,,20.0,1031.0,1328.0,-413.0,116.0,0.0,-4846.0,0.0,0.0,0.0,1069.0,4421.0,927.0,3494.0,0.0,-3352.0,-1310.0,-2042.0,0.0,-5459.0,-3526.0,-2275.0,342.0,0.0,0.0,0.0,0.0,-456.0,1937.0,-427.0,1251.0,344.0,-473.0,4361.0,-2981.0,-527.0,26.0,-553.0,1640.0,0.0,0.0,-303.0,23.0,408.0,
12/31/2017,753.0,2080.0,258.0,125.0,-859.0,,0.0,,-859.0,-851.0,53.0,-1185.0,281.0,0.0,-5280.0,0.0,0.0,0.0,-1690.0,4746.0,752.0,3994.0,0.0,-6436.0,-1507.0,-4929.0,0.0,-3250.0,123.0,-3730.0,357.0,-19.0,0.0,-19.0,0.0,-321.0,5040.0,-417.0,1617.0,-270.0,-115.0,3903.0,-1901.0,-482.0,38.0,-520.0,4322.0,0.0,0.0,513.0,32.0,542.0,
03/31/2018,2922.0,1229.0,280.0,92.0,-127.0,,81.0,,-208.0,1448.0,176.0,1675.0,-403.0,0.0,-1250.0,0.0,0.0,0.0,519.0,7086.0,598.0,6488.0,0.0,-6567.0,-662.0,-5905.0,0.0,-1485.0,-1611.0,-129.0,255.0,0.0,0.0,0.0,0.0,-284.0,-2272.0,-421.0,-573.0,-111.0,87.0,2114.0,-2663.0,-807.0,33.0,-840.0,-471.0,0.0,0.0,-600.0,18.0,501.0,
06/30/2018,1617.0,1346.0,287.0,80.0,-30.0,,86.0,,-116.0,-66.0,-15.0,-353.0,302.0,0.0,-1209.0,0.0,0.0,0.0,-6037.0,3835.0,656.0,3179.0,0.0,-9872.0,-2001.0,-7871.0,0.0,5532.0,-1861.0,7186.0,207.0,0.0,0.0,0.0,0.0,-704.0,368.0,-410.0,1314.0,2286.0,424.0,2380.0,-3776.0,-794.0,7.0,-801.0,258.0,0.0,0.0,776.0,545.0,681.0,
09/30/2018,1164.0,1389.0,272.0,88.0,-406.0,,-283.0,,-123.0,-179.0,132.0,-412.0,101.0,0.0,805.0,0.0,0.0,0.0,-909.0,3359.0,663.0,2696.0,0.0,-4268.0,-409.0,-3859.0,0.0,1691.0,-648.0,2051.0,288.0,0.0,0.0,0.0,0.0,23.0,-2146.0,-509.0,-1212.0,-2384.0,526.0,6887.0,-6241.0,-483.0,21.0,-504.0,58.0,0.0,0.0,-177.0,224.0,699.0,
12/31/2018,2137.0,1337.0,290.0,148.0,388.0,,249.0,,139.0,-26.0,-1186.0,725.0,435.0,0.0,-2315.0,0.0,0.0,0.0,-1021.0,5060.0,530.0,4530.0,0.0,-6081.0,-298.0,-5783.0,0.0,-575.0,-3215.0,2757.0,-117.0,0.0,0.0,0.0,0.0,-719.0,538.0,-497.0,-1070.0,1629.0,-645.0,3100.0,-5154.0,-724.0,8.0,-732.0,2829.0,0.0,0.0,360.0,53.0,954.0,
03/31/2019,1401.0,1261.0,272.0,189.0,220.0,,111.0,,109.0,-541.0,358.0,320.0,-1219.0,0.0,-6023.0,0.0,0.0,0.0,-431.0,3453.0,510.0,2943.0,0.0,-3884.0,-23.0,-3861.0,0.0,-5805.0,-6085.0,442.0,-162.0,0.0,0.0,0.0,0.0,213.0,4076.0,-499.0,1980.0,250.0,2232.0,7544.0,-8046.0,-804.0,22.0,-826.0,3399.0,0.0,0.0,-546.0,32.0,907.0,
06/30/2019,2243.0,1362.0,307.0,180.0,190.0,,-5.0,,195.0,204.0,1107.0,-436.0,-467.0,0.0,-11460.0,0.0,0.0,0.0,-2235.0,5314.0,645.0,4669.0,0.0,-7549.0,-269.0,-7280.0,0.0,-8510.0,-5084.0,-3373.0,-53.0,0.0,0.0,0.0,0.0,-715.0,9571.0,-487.0,8704.0,6506.0,-686.0,9665.0,-6781.0,-769.0,18.0,-787.0,2123.0,0.0,0.0,354.0,192.0,998.0,
09/30/2019,604.0,1379.0,325.0,183.0,67.0,,-23.0,,90.0,-1350.0,-724.0,-766.0,140.0,0.0,-3242.0,0.0,0.0,0.0,-896.0,6589.0,1038.0,5551.0,0.0,-7485.0,-1447.0,-6038.0,0.0,-2275.0,-809.0,-2020.0,554.0,0.0,0.0,0.0,0.0,-71.0,2893.0,-581.0,-7831.0,-6833.0,388.0,4050.0,-5436.0,-980.0,33.0,-1013.0,12285.0,0.0,0.0,255.0,104.0,1010.0,
12/31/2019,3115.0,1367.0,411.0,221.0,-11.0,,220.0,,-231.0,1127.0,-181.0,759.0,549.0,0.0,-4265.0,0.0,0.0,0.0,1149.0,7721.0,1155.0,6566.0,0.0,-6572.0,-12.0,-6560.0,0.0,-5357.0,-2985.0,-2670.0,298.0,75.0,0.0,75.0,0.0,-132.0,540.0,-564.0,-870.0,4382.0,2326.0,1633.0,-9211.0,-935.0,17.0,-952.0,2909.0,0.0,,-610.0,119.0,827.0,
03/31/2020,-696.0,908.0,328.0,914.0,345.0,,-226.0,,571.0,-3191.0,-1014.0,-452.0,-1725.0,0.0,-23379.0,0.0,0.0,0.0,-2102.0,9791.0,12.0,9779.0,0.0,-11893.0,-4.0,-11889.0,0.0,-21152.0,-25758.0,4392.0,214.0,0.0,0.0,0.0,0.0,-125.0,26507.0,-566.0,11886.0,644.0,2306.0,12718.0,-3782.0,-1499.0,23.0,-1522.0,16686.0,0.0,0.0,2432.0,41.0,638.0,
06/30/2020,3027.0,3648.0,384.0,2463.0,-8240.0,,-2275.0,,-5965.0,4772.0,748.0,282.0,3742.0,,-17858.0,0.0,0.0,0.0,-7332.0,12412.0,26.0,12386.0,0.0,-19744.0,-40.0,-19704.0,0.0,-24670.0,5872.0,-30752.0,210.0,0.0,0.0,0.0,0.0,14144.0,13676.0,-546.0,-26553.0,-5458.0,-8194.0,133.0,-13034.0,10.0,11.0,-1.0,40765.0,0.0,0.0,-1155.0,496.0,275.0,
