Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Total Revenues,Price/Share,Enterprise Value,Source: Bloomberg
09/30/2008,3.792952,8856.779098,10047.345725,4490.343475,0.355128,0.474438,0.370504,0.886777,0.662684,8.61,6689.13,
12/31/2008,2.62037,4443.013017,6252.322083,2746.768969,0.137283,0.189601,0.123234,0.225218,0.276075,2.83,2746.39,
03/31/2009,,2393.339137,2894.034498,1884.854659,0.099976,0.142508,0.092152,0.161311,0.25341,1.9,2262.7,
06/30/2009,,3395.895539,5511.077045,2289.032187,0.303578,0.400036,0.335888,0.645263,0.611235,6.99,5509.67,
09/30/2009,,6359.935027,9000.044736,4787.630884,0.470609,0.576742,0.565518,1.266463,0.818182,11.95,7557.55,
12/31/2009,,7201.318801,9631.07215,5959.361226,0.452114,0.554018,0.56474,2.580592,1.062537,11.35,9636.15,
03/31/2010,,11427.602657,15193.600463,9973.058978,0.695699,0.837451,0.871346,6.42001,1.557222,18.34,15192.26,
06/30/2010,197.104509,14090.430336,15496.679968,11945.270239,0.458778,0.540302,0.645638,5.498524,1.233526,13.07,11944.23,
09/30/2010,27.047905,11836.022249,13275.566724,10735.058852,0.399133,0.459398,0.600031,5.676966,1.255226,12.22,12500.8,
12/31/2010,133.401015,12636.641617,13294.286336,12040.534455,0.464512,0.546061,0.637219,4.81273,1.318228,13.14,13299.6,
03/31/2011,,13383.356465,13867.113202,12945.411619,0.469479,0.549228,0.643783,4.273184,1.297954,13.46,13285.86,
06/30/2011,,12259.493026,13310.086419,11528.650147,0.349742,0.406825,0.480554,3.107398,1.137628,10.28,11923.48,
09/30/2011,,10408.852656,12115.193485,8660.712662,0.173138,0.196729,0.272295,1.176984,0.838156,5.74,8662.34,
12/31/2011,,8864.365418,9372.251575,8215.599448,0.213436,0.242996,0.309938,1.028564,0.792443,6.55,8216.05,
03/31/2012,,9162.085442,9683.483776,8313.78569,0.277747,0.3171,0.403756,1.609441,0.902762,8.32,9131.44,
06/30/2012,24.391715,7929.443337,9155.803057,7436.533105,0.176059,0.197778,0.281847,1.110145,0.800823,5.66,7897.72,
09/30/2012,7.857726,7683.835697,8121.777498,7137.991064,0.156642,0.173733,0.260161,1.689927,0.770493,5.23,7610.16,
12/31/2012,10.08934,7990.985104,8651.964532,7559.063491,0.22403,0.242147,0.379813,3.839657,0.877461,7.51,8528.92,
03/31/2013,11.99881,9350.46348,10012.414726,8719.472083,0.303908,0.328491,0.506686,3.85987,0.986506,10.0,9577.0,
06/30/2013,10.404651,9778.640144,10312.856868,9130.689249,0.383725,0.420983,0.58053,4.048809,1.067225,11.41,10327.54,
09/30/2013,11.693684,10877.838255,11293.356006,10428.146983,0.433854,0.475212,0.667115,3.876459,1.178473,12.8,11146.0,
12/31/2013,12.844243,11943.31834,12535.276798,11040.87736,0.534103,0.585614,0.815328,6.158739,1.291221,15.53,12141.35,
03/31/2014,12.9765,12389.766412,13370.433594,11521.911594,0.566811,0.614026,0.930477,7.027833,1.3874,17.73,13072.08,
06/30/2014,12.136261,12960.289733,13508.823303,12193.811602,0.532795,0.572778,0.910405,7.32253,1.425185,17.4,13490.8,
09/30/2014,26.042547,12031.890199,13602.356522,11159.966743,0.429324,0.447502,0.695622,5.032528,1.272802,13.1,11886.7,
12/31/2014,,10570.836319,12363.399534,8262.609253,0.283087,0.288519,0.451249,1.731494,0.883916,8.5,8265.5,
03/31/2015,,7809.880342,8421.540425,7021.043453,0.237561,0.241372,0.387768,1.209953,0.750575,7.31,7028.38,
06/30/2015,,7376.977527,8475.232015,7030.98338,0.27482,0.280999,0.413098,1.585907,0.930407,7.57,8472.29,
09/30/2015,,7640.911371,8609.526948,6878.747267,0.169095,0.172889,0.254729,0.934775,0.799372,4.62,7207.14,
12/31/2015,8.292003,7175.302871,7716.443712,4372.544323,0.144849,0.148997,0.212132,1.166328,0.500062,3.73,4374.54,
03/31/2016,9.285462,3777.896741,4407.36687,3317.918595,0.09673,0.098775,0.16576,1.111295,0.481769,2.73,3949.54,
06/30/2016,8.267058,4208.117804,4613.788453,3836.225967,0.084903,0.086428,0.155249,0.598796,0.518284,2.58,4289.84,
09/30/2016,,4924.783506,5853.747764,4176.404646,0.1661,0.169033,0.296807,1.107914,0.702784,4.96,5852.08,
12/31/2016,,5581.85441,5983.315187,5305.818087,0.150062,0.154485,0.226463,1.014002,0.657233,3.81,5500.38,
03/31/2017,,5519.709829,5676.444775,5247.744855,0.160465,0.165383,0.234173,0.904101,0.629798,4.12,5513.88,
06/30/2017,,5352.595774,5584.037293,5204.321091,0.14451,0.148315,0.214652,0.888993,0.638782,3.77,5584.23,
09/30/2017,5.427871,5485.169798,5704.563963,5364.499784,0.147001,0.150631,0.217679,0.957233,0.646775,3.85,5696.15,
12/31/2017,1.788925,5498.006874,5741.623944,5161.384017,0.115657,0.118311,0.187073,0.607595,0.622169,3.11,5160.89,
03/31/2018,1.643237,5115.275793,5409.722679,4966.811197,0.108913,0.111825,0.171477,0.703449,0.657219,2.83,5414.83,
06/30/2018,2.869706,5721.460439,6410.008639,5339.835338,0.174632,0.179556,0.275034,1.24401,0.761774,4.5,6227.5,
09/30/2018,2.672864,6230.286695,6325.933735,5786.834549,0.163242,0.167899,0.263554,1.307238,0.731569,4.17,5788.17,
12/31/2018,25.378084,5861.746964,6116.527792,5506.45389,0.187523,0.192676,0.284001,1.428646,0.745057,4.66,6117.66,
03/31/2019,195.497933,5979.2783,6291.792755,5586.243118,0.147353,0.150401,0.235645,1.156745,0.719839,3.83,5859.49,
06/30/2019,,5718.545314,6119.296216,5397.644741,0.135919,0.138373,0.233312,0.996999,0.767629,3.71,6121.84,
09/30/2019,,6349.907527,6522.627502,6104.196786,0.154139,0.156422,0.274745,0.974957,0.791197,4.4,6363.6,
12/31/2019,7.814651,6208.818487,6557.597724,2909.246343,0.156334,0.158581,0.273311,1.065226,0.359634,4.4,2911.6,
03/31/2020,5.568573,2784.699707,3116.88616,2198.208491,0.116036,0.118187,0.21196,0.637038,0.307973,3.32,2429.6,
06/30/2020,11.501636,2340.840095,2627.017824,1831.841286,0.079824,0.081058,0.144986,0.450879,0.228291,2.31,1833.86,
09/06/2020,17.2275583080495,,,,0.119562932411553,0.12141192921653,0.217165237741337,0.675342661606844,0.338637836203162,3.46,2720.27773822,
09/30/2020,10.0289855072464,,,,0.120222376650452,,0.257134742900038,,0.340332508222194,,,
12/31/2020,8.65,,,,0.12007634912372,,0.256237127540207,,0.339144463061962,,,
