Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net",LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2014,53025.6,4169.1,1707.1,2462.0,1414.2,,,0.0,0.0,0.0,0.0,0.0,5881.6,,,29.4,5350.7,11464.9,668.9,21871.5,21871.5,19020.3,12229.3,10295.2,1934.1,6791.0,41560.7,,10230.9,5592.8,,,4638.1,307.1,75.0,,,232.1,4094.6,,,3539.7,14632.6,7606.3,7606.3,,,15804.3,1654.1,,,,1033.3,13116.9,23410.6,38043.2,0.0,4501.4,3.517,4497.883,0.0,11150.1,-730.3,14921.2,61.2,14982.4,53025.6,
12/31/2014,53402.1,4015.6,1420.4,2595.2,1623.0,,,0.0,0.0,0.0,0.0,0.0,6125.4,,0.0,372.7,5309.7,11764.0,669.8,22193.9,22193.9,18774.4,12561.5,10613.2,1948.3,6212.9,41638.1,,10388.7,5621.1,0.0,0.0,4767.6,1286.7,1057.4,0.0,0.0,229.3,3681.1,0.0,,3161.6,15356.5,7852.0,7852.0,0.0,0.0,15641.8,1650.6,6782.0,6504.8,277.2,867.5,6341.7,23493.8,38850.3,0.0,4542.2,3.498,4538.702,0.0,11051.7,-1111.3,14482.6,69.2,14551.8,53402.1,
03/31/2015,55555.4,4289.9,1915.8,2374.1,2153.5,,,0.0,0.0,0.0,0.0,0.0,6947.9,,0.0,0.0,6454.8,13391.3,662.6,22587.6,22587.6,18913.9,12521.9,10641.5,1880.4,6392.0,42164.1,,12040.6,6087.2,322.3,,5631.1,297.0,297.0,,,0.0,4330.3,,,3702.7,16667.9,7846.1,7846.1,,,15922.5,1649.7,,,,914.0,13358.8,23768.6,40436.5,0.0,4539.7,3.492,4536.208,0.0,11546.0,-1033.1,15052.6,66.3,15118.9,55555.4,
06/30/2015,54641.1,3671.6,1125.8,2545.8,2513.6,,,0.0,0.0,0.0,0.0,0.0,6796.9,,0.0,90.0,6248.5,12982.1,653.2,22180.1,22180.1,18825.7,12458.0,10641.3,1816.7,6367.7,41659.0,,11887.8,5978.6,,,5909.2,0.0,0.0,,,0.0,3913.7,,,3364.9,15801.5,7840.1,7840.1,,,15531.7,1657.8,,,,704.9,13169.0,23371.8,39173.3,0.0,4589.1,3.486,4585.614,0.0,12090.6,-1273.1,15406.6,61.2,15467.8,54641.1,
09/30/2015,53478.4,4639.8,1796.5,2843.3,1747.5,,,0.0,0.0,0.0,0.0,0.0,5960.0,,,0.0,5435.0,12347.3,629.3,22067.9,22067.9,18433.9,12388.4,10636.8,1751.6,6045.5,41131.1,,11731.9,6147.6,25.0,,5559.3,0.0,0.0,,,0.0,3420.2,,,2917.5,15152.1,7834.0,7834.0,,,14559.8,1666.8,,,,670.2,12222.8,22393.8,37545.9,0.0,4620.5,3.487,4617.013,0.0,12563.8,-1315.5,15868.8,63.7,15932.5,53478.4,
12/31/2015,53509.0,5539.0,2524.0,3015.0,1880.0,1880.0,0.0,0.0,0.0,0.0,0.0,0.0,5306.0,,0.0,261.0,5045.0,12725.0,630.0,21665.0,21665.0,18489.0,12325.0,10637.0,1688.0,6164.0,40784.0,,11998.0,6306.0,0.0,0.0,5692.0,0.0,0.0,0.0,0.0,0.0,3611.0,0.0,0.0,2935.0,15609.0,7785.0,7785.0,0.0,0.0,13936.0,1656.0,6203.0,5946.0,257.0,177.0,5900.0,21721.0,37330.0,0.0,4647.0,3.495,4643.505,0.0,12797.0,-1330.0,16114.0,65.0,16179.0,53509.0,
03/31/2016,56423.7,6894.2,3766.4,3127.8,2206.7,,,0.0,0.0,0.0,0.0,0.0,6292.7,,,0.0,6292.7,15393.6,616.1,22112.2,22112.2,18301.8,12263.2,10636.8,1626.4,6038.6,41030.1,,13689.5,6824.8,274.9,,6589.8,398.4,0.0,,,398.4,3827.3,,,3111.0,17915.2,7382.5,7382.5,,,14247.3,1670.7,,,,234.0,12342.6,21629.8,39545.0,0.0,4632.0,3.506,4628.494,0.0,13436.4,-1254.9,16813.5,65.2,16878.7,56423.7,
06/30/2016,70602.0,20101.2,17119.4,2981.8,3090.4,,,0.0,0.0,0.0,0.0,0.0,5933.7,,,0.0,5933.7,29125.3,605.0,22423.0,22423.0,18448.7,12200.5,10636.8,1563.7,6248.2,41476.7,,13811.7,6942.7,163.2,,6705.8,643.9,0.0,,,643.9,3818.3,,,3235.9,18273.9,20019.1,20019.1,,,14531.3,1686.3,,,,341.3,12503.7,34550.4,52824.3,0.0,4653.2,3.508,4649.692,0.0,14149.8,-1092.4,17710.6,67.1,17777.7,70602.0,
09/30/2016,71882.6,22048.4,19066.2,2982.2,2126.7,,,0.0,0.0,0.0,0.0,0.0,5768.3,,,0.0,5768.3,29943.4,597.0,22756.1,22756.1,18586.1,12139.1,10636.8,1502.3,6447.0,41939.2,,13596.2,6873.1,242.5,,6480.6,640.1,0.0,,,640.1,5099.2,,,3256.2,19335.5,20022.1,20022.1,,,14180.5,1710.6,,,,243.1,12226.8,34202.6,53538.1,0.0,4699.3,3.509,4695.791,0.0,14666.0,-1081.6,18283.7,60.8,18344.5,71882.6,
12/31/2016,69146.0,21042.0,17996.0,3046.0,2356.0,2356.0,0.0,0.0,0.0,0.0,0.0,0.0,5051.0,,0.0,44.0,5007.0,28449.0,587.0,21833.0,21833.0,18277.0,12079.0,10637.0,1442.0,6198.0,40697.0,,13087.0,6558.0,0.0,0.0,6529.0,3979.0,2345.0,0.0,0.0,1634.0,1628.0,0.0,0.0,1072.0,18694.0,19027.0,19027.0,0.0,0.0,13482.0,1703.0,6280.0,6032.0,248.0,4.0,5495.0,32509.0,51203.0,0.0,4716.0,3.517,4712.483,0.0,14717.0,-1552.0,17881.0,62.0,17943.0,69146.0,
03/31/2017,56351.0,6956.0,3877.0,3079.0,2745.0,,,0.0,0.0,0.0,0.0,0.0,5317.0,,93.0,75.0,5242.0,15018.0,577.0,21922.0,21922.0,18834.0,12019.0,10637.0,1382.0,6722.0,41333.0,,12801.0,6432.0,,,6369.0,1249.0,0.0,,,1249.0,5498.0,,,3420.0,19548.0,8174.0,8174.0,,,14291.0,1705.0,,,,0.0,12586.0,22465.0,42013.0,0.0,4006.0,3.317,4002.683,0.0,11531.0,-1276.0,14261.0,77.0,14338.0,56351.0,
06/30/2017,56714.0,6508.0,3574.0,2934.0,3447.0,,,0.0,0.0,0.0,0.0,0.0,5546.0,,,173.0,5373.0,15501.0,570.0,21953.0,21953.0,18690.0,11961.0,10637.0,1324.0,6729.0,41213.0,,12354.0,6246.0,,,6108.0,1997.0,0.0,,,1997.0,5389.0,,,3400.0,19740.0,7175.0,7175.0,,,14224.0,1705.0,,,,106.0,12413.0,21399.0,41139.0,0.0,4016.0,3.321,4012.679,0.0,12568.0,-1180.0,15404.0,171.0,15575.0,56714.0,
09/30/2017,57383.0,8797.0,5928.0,2869.0,2577.0,,,0.0,0.0,0.0,0.0,0.0,5060.0,,,0.0,5060.0,16434.0,581.0,21507.0,21507.0,18861.0,11956.0,10683.0,1273.0,6905.0,40949.0,,12078.0,6139.0,79.0,,5860.0,1998.0,0.0,,,1998.0,5571.0,,,3525.0,19647.0,8161.0,8161.0,,,13757.0,1705.0,,,,72.0,11980.0,21918.0,41565.0,0.0,4707.0,3.261,4703.739,0.0,12037.0,-1161.0,15583.0,235.0,15818.0,57383.0,
12/31/2017,55151.0,6356.0,4076.0,2280.0,2240.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,6927.0,,195.0,365.0,6562.0,15523.0,586.0,17793.0,17793.0,21249.0,11751.0,10571.0,1180.0,9303.0,39628.0,,11662.0,5815.0,0.0,0.0,5847.0,2349.0,1350.0,0.0,0.0,999.0,2826.0,0.0,0.0,2172.0,16837.0,8160.0,8160.0,0.0,0.0,14317.0,1922.0,6467.0,6218.0,249.0,0.0,5928.0,22477.0,39314.0,0.0,4706.0,3.268,4702.732,0.0,12118.0,-1244.0,15580.0,257.0,15837.0,55151.0,
03/31/2018,59197.0,10396.0,7875.0,2521.0,2384.0,5650.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,,351.0,49.0,7872.0,20701.0,577.0,16409.0,16409.0,21510.0,11728.0,10576.0,1152.0,9431.0,38496.0,,12150.0,5783.0,,,6367.0,1374.0,0.0,,,1374.0,6169.0,,,3641.0,19693.0,7785.0,7785.0,,,15054.0,1901.0,,,,0.0,13153.0,22839.0,42532.0,0.0,4687.0,3.271,4683.729,0.0,13440.0,-1729.0,16398.0,267.0,16665.0,59197.0,
06/30/2018,58316.0,10058.0,7447.0,2611.0,2139.0,5176.0,0.0,0.0,0.0,0.0,0.0,0.0,7428.0,,253.0,31.0,7397.0,19625.0,574.0,16375.0,16375.0,21742.0,11681.0,10576.0,1105.0,9808.0,38691.0,,11664.0,5666.0,,,5998.0,375.0,0.0,,,375.0,5952.0,,,3597.0,17991.0,7784.0,7784.0,,,14870.0,1906.0,,,,0.0,12964.0,22654.0,40645.0,0.0,4730.0,3.274,4726.726,0.0,14489.0,-1816.0,17403.0,268.0,17671.0,58316.0,
09/30/2018,57103.0,9565.0,6769.0,2796.0,2484.0,5704.0,,0.0,0.0,0.0,0.0,0.0,7322.0,,127.0,0.0,7322.0,19371.0,568.0,15764.0,15764.0,21400.0,11634.0,10576.0,1058.0,9639.0,37732.0,,11962.0,5831.0,83.0,,6048.0,375.0,0.0,,,375.0,4333.0,,,3584.0,16670.0,7782.0,7782.0,,,14088.0,1918.0,,,,,12170.0,21870.0,38540.0,0.0,4779.0,3.274,4775.726,0.0,15325.0,-1813.0,18291.0,272.0,18563.0,57103.0,
