Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1993,380.980988,,,-220.712006,,160.268982,,-75.374001,,,,84.894997,-10.833,,10.833,,0.0,,0.0,74.061996,-29.287001,44.775002,0.0,,,44.774996,0.0,44.775002,0.0,,44.775002,44.775002,,111.660004,0.4,0.4,,111.660004,0.4,0.4,0.4,
12/31/1993,383.446014,,,-205.912003,,177.534011,,-75.780998,,,,101.752998,-10.909,,10.909,,0.0,,0.0,90.843998,-37.921001,52.923,0.0,,,52.922997,0.0,52.923,0.0,,52.923,52.923,,111.338997,0.48,0.48,0.48,111.338997,0.48,0.48,0.48,
03/31/1994,375.820007,,,-205.108994,,170.711014,,-86.073997,,,,84.637001,-10.819,,10.819,,0.0,,0.0,73.818001,-30.115999,43.702,0.0,,,43.702002,0.0,43.702,0.0,,43.702,43.702,,111.630997,0.39,0.39,,111.630997,0.39,0.39,0.39,
06/30/1994,409.584991,,,-222.231995,,187.352997,,-98.202003,,,,89.151001,-10.652,,10.652,,0.0,,0.0,78.499001,-31.952,46.547001,0.0,,,46.547001,0.0,46.547001,0.0,,46.547001,46.547001,,111.438004,0.42,0.42,,111.438004,0.42,0.42,0.42,
09/30/1994,432.377014,,,-238.595993,,193.781021,,-95.209999,,,,98.570999,-7.554,,9.874,,0.0,,-2.32,91.016999,-37.09,53.926998,0.0,,,53.926999,0.0,53.926998,0.0,,53.926998,53.926998,,111.389,0.48,0.48,,111.389,0.48,0.48,0.48,
12/31/1994,434.411011,,,-219.225998,,215.185013,,-92.489998,,,,122.695,-9.912,,9.912,,0.0,,0.0,112.783,-48.813,63.970001,0.0,,,63.97,0.0,63.970001,0.0,,63.970001,63.970001,,110.523003,0.58,0.58,0.58,110.523003,0.58,0.58,0.58,
03/31/1995,900.400024,,,-574.0,,326.400024,,-165.199997,,,,161.199997,-23.9,,26.9,,0.0,,-3.0,137.299997,-53.400002,83.900002,0.0,,,83.899996,0.0,83.900002,0.0,,83.900002,83.900002,,207.899994,0.42,0.42,,222.100006,0.39,0.39,0.39,
06/30/1995,1014.599976,,,-653.900024,,360.699951,,-101.0,,,,259.700012,-27.6,,27.6,,0.0,,0.0,232.100012,-132.399994,99.699997,0.0,,,99.700018,0.0,99.699997,0.0,,99.699997,99.699997,,217.399994,0.47,0.47,,230.100006,0.45,0.45,0.45,
09/30/1995,1047.099976,,,-676.5,,370.599976,,-140.399994,,,,230.199997,-27.200001,,27.200001,,0.0,,0.0,202.999996,-81.099998,121.900002,0.0,,,121.899998,0.0,121.900002,0.0,,121.900002,121.900002,,220.100006,0.57,0.57,,233.199997,0.54,0.54,0.54,
12/31/1995,1119.099976,,,-697.299988,,421.799988,,-258.200012,,,,163.600006,-568.400013,,24.700001,,0.0,,543.700012,-404.800007,15.1,-389.700012,0.0,,,-389.700007,0.0,-389.700012,0.0,,-389.700012,-389.700012,,222.600006,-1.85,-1.85,-1.85,237.0,-1.85,-1.85,-1.85,
03/31/1996,1129.699951,,,-722.0,,407.699951,,-193.100006,,,,214.600006,-42.299999,,26.0,,0.0,,16.299999,172.300007,-66.5,105.800003,0.0,,,105.800007,0.0,105.800003,0.0,,105.800003,105.800003,,210.220001,0.48,0.48,0.48,237.699997,0.46,0.46,0.46,
06/30/1996,1200.400024,,,-761.700012,,438.700012,,-185.600006,,,,253.100006,-25.4,,25.4,,0.0,,0.0,227.700006,-87.900002,139.800003,0.0,,,139.800005,0.0,139.800003,0.0,,139.800003,139.800003,,214.194,0.62,0.62,0.62,238.0,0.6,0.6,0.6,
09/30/1996,1254.400024,,,-778.099976,,476.300049,,-180.199997,,,,296.100006,-26.299999,,30.299999,,0.0,,-4.0,269.800007,-103.199997,166.600006,0.0,,,166.60001,0.0,166.600006,0.0,,166.600006,166.600006,,225.134995,0.74,0.74,0.74,237.800003,0.72,0.72,0.72,
12/31/1996,1349.599976,,,-823.0,,526.599976,,-165.800003,,,,360.799988,1.199999,,28.6,,0.0,,-29.799999,361.999987,-137.699997,224.300003,0.0,,,224.29999,0.0,224.300003,0.0,,224.300003,224.300003,,448.600006,0.5,0.5,0.48,475.799988,0.48,0.48,0.46,
03/31/1997,1243.300049,,,-813.900024,,429.400024,,-195.399994,,,,234.0,-21.199999,,25.299999,,0.0,,-4.1,212.800001,-76.599998,136.199997,0.0,,,136.200002,0.0,136.199997,0.0,,136.199997,136.199997,,474.299988,0.3,0.3,0.38,474.299988,0.29,0.29,0.38,
06/30/1997,1318.199951,,,-852.900024,,465.299927,,-182.600006,,,,282.700012,-245.999996,,30.299999,,0.0,,215.699997,36.700016,-65.099998,-28.4,0.0,,,-28.399982,0.0,-28.4,0.0,,-28.4,-28.4,,474.5,-0.06,-0.06,0.35,474.5,-0.06,-0.06,0.35,
09/30/1997,1293.300049,,,-775.099976,,518.200073,,-185.300003,,,,332.899994,-29.700001,,29.700001,,0.0,,0.0,303.199993,-109.199997,194.0,0.0,,,193.999996,0.0,194.0,0.0,,194.0,194.0,,441.100006,0.44,0.44,0.44,467.799988,0.42,0.42,0.42,
12/31/1997,1394.699951,,,-854.5,,540.199951,,-182.600006,,,,357.600006,-203.899998,,31.200001,,0.0,,172.699997,153.700008,-98.800003,54.900002,0.0,,,54.900005,0.0,54.900002,0.0,,54.900002,54.900002,,452.899994,0.13,0.13,0.45,452.899994,0.13,0.13,0.45,
03/31/1998,1209.5,,,-788.599976,,420.900024,,-198.600006,,,,222.300003,-27.3,,26.9,,0.0,,0.4,195.000003,-64.300003,130.699997,0.0,,,130.7,0.0,130.699997,0.0,,130.699997,130.699997,,447.299988,0.29,0.29,0.29,451.0,0.29,0.29,0.29,
06/30/1998,1277.099976,,,-818.200012,,458.899964,,-184.600006,,,,274.299988,-191.599997,,27.9,,0.0,,163.699997,82.699991,-37.299999,45.400002,0.0,,,45.399992,0.0,45.400002,0.0,,45.400002,45.400002,,446.5,0.1,0.1,0.37,450.600006,0.1,0.1,0.37,
09/30/1998,1282.099976,,,-799.400024,,482.699952,,-181.300003,,,,301.399994,-25.5,,25.5,,0.0,,0.0,275.899994,-88.699997,187.199997,0.0,,,187.199997,0.0,187.199997,0.0,,187.199997,187.199997,,446.5,0.42,0.42,0.42,449.0,0.42,0.42,0.42,
12/31/1998,1301.0,,,-797.400024,,503.599976,,-166.5,,,,337.100006,-178.799999,,23.799999,,0.0,,155.0,158.300007,-55.900002,102.400002,0.0,,,102.400005,0.0,102.400002,0.0,,102.400002,102.400002,,426.700012,0.24,0.24,0.48,442.299988,0.23,0.23,0.48,
03/31/1999,1257.900024,,,-834.799988,,423.100036,,-197.399994,,,,225.699997,-24.200001,,24.200001,,0.0,,0.0,201.499996,-60.5,141.0,0.0,,,140.999996,0.0,141.0,0.0,,141.0,141.0,,434.399994,0.32,0.32,0.32,441.100006,0.32,0.32,0.32,
06/30/1999,1383.0,,,-884.799988,,498.200012,,-208.699997,,,,289.5,-57.700001,,22.799999,,0.0,,34.900002,231.799999,-38.5,193.300003,0.0,,,193.299999,0.0,193.300003,0.0,,193.300003,193.300003,,431.799988,0.45,0.45,0.42,439.700012,0.44,0.44,0.42,
09/30/1999,1383.0,,,-866.5,,516.5,,-197.600006,,,,318.899994,-33.5,,27.4,,0.0,,6.1,285.399994,-78.300003,207.100006,0.0,,,207.099991,0.0,207.100006,0.0,,207.100006,207.100006,,425.799988,0.49,0.49,0.49,433.799988,0.48,0.48,0.48,
12/31/1999,1456.0,,,-886.200012,,569.799988,,-190.5,,,,379.299988,727.399988,,29.4,,0.0,,-756.799988,1106.699976,-448.399994,658.299988,0.0,,,658.299982,0.0,658.299988,0.0,,658.299988,658.299988,,419.299988,1.57,1.57,0.57,425.899994,1.55,1.55,0.55,
03/31/2000,1343.199951,,,-873.900024,,469.299927,,-209.800003,,,,259.5,-29.9,,20.4,,0.0,,9.5,229.6,-64.599998,165.0,0.0,,,165.000002,0.0,165.0,0.0,0.0,165.0,165.0,,416.600006,0.4,0.4,0.41,423.399994,0.39,0.39,0.4,
06/30/2000,1413.900024,,,-868.700012,,545.200012,,-223.899994,,,,321.299988,-18.9,,18.9,,0.0,,0.0,302.399988,-86.0,216.399994,0.0,,,216.399988,0.0,216.399994,0.0,0.0,216.399994,216.399994,,412.0,0.53,0.53,0.53,419.0,0.52,0.52,0.52,
09/30/2000,1440.300049,,,-871.200012,,569.100037,,-212.399994,,,,356.700012,86.800002,,26.1,,0.0,,-112.900002,443.500014,-135.199997,308.299988,0.0,,,308.300017,0.0,308.299988,0.0,,308.299988,308.299988,,404.200012,0.76,0.76,0.59,409.799988,0.75,0.75,0.58,
12/31/2000,1507.800049,,,-896.299988,,611.500061,,-215.5,,,,396.0,-63.099998,,33.799999,,0.0,,29.299999,332.900002,-93.0,239.899994,0.0,,,239.900002,0.0,239.899994,0.0,,239.899994,239.899994,,393.299988,0.61,0.61,0.65,401.5,0.6,0.6,0.64,
03/31/2001,1617.800049,,,-1040.699951,,577.100098,,-278.5,,,,298.600006,-31.5,,31.5,,0.0,,0.0,267.100006,-76.900002,190.199997,2.7,,,187.500004,0.0,187.5,0.0,0.0,187.5,187.5,,394.399994,0.48,0.48,0.48,402.200012,0.47,0.47,0.47,
06/30/2001,1717.300049,,,-1081.599976,,635.700073,,-264.799988,,,,370.899994,-25.599999,,31.299999,,0.0,,-5.7,345.299994,-99.900002,245.399994,0.0,,,245.399993,0.0,245.399994,0.0,0.0,245.399994,245.399994,,391.299988,0.62,0.62,0.62,400.299988,0.62,0.62,0.62,
09/30/2001,1702.400024,,,-957.099976,,745.300048,,-375.399994,,,,369.899994,-169.500004,,28.200001,-5.6,0.0,,146.900003,200.39999,-44.799999,155.600006,0.0,,,155.599991,-4.4,151.199997,0.0,,151.199997,151.199997,,389.399994,0.39,0.39,0.7,397.700012,0.38,0.38,0.69,
12/31/2001,1682.1,,,,,,,-1245.9,278.3,,967.6,436.2,-33.2,28.6,28.6,,0.0,,4.6,403.0,-115.2,287.8,0.0,,,287.8,0.0,287.8,0.0,0.0,287.8,287.8,2.9,389.8,0.74,0.74,0.75,389.8,0.74,0.74,0.75,
03/31/2002,1710.699951,,,-1066.099976,,644.599975,,-299.799988,,,,344.799988,8.200001,,30.700001,-1.6,0.0,,-37.300002,352.999989,-89.0,264.0,-0.1,,,264.099989,-19.799999,244.300003,0.0,0.0,244.300003,244.300003,,381.350006,0.64,0.64,0.66,390.450012,0.62,0.62,0.65,
06/30/2002,1855.800049,,,-986.400024,,869.400025,,-441.5,,,,427.899994,-2.300001,,28.6,-1.2,0.0,,-25.099999,425.599993,-103.699997,321.899994,-1.5,,,323.399996,-24.799999,298.600006,0.0,0.0,298.600006,298.600006,,760.0,0.39,0.39,0.41,775.700012,0.39,0.38,0.41,
09/30/2002,1912.800049,,,-1005.5,,907.300049,,-455.799988,,,,451.5,32.899997,,28.700001,-1.1,0.0,,-60.499998,484.399997,-120.0,364.399994,-2.4,,,366.799997,-24.299999,342.5,0.0,,342.5,342.5,,755.5,0.45,0.45,0.45,767.400024,0.45,0.44,0.45,
12/31/2002,2038.9,,,-1204.5,,834.4,,-340.4,340.4,,0.0,494.0,21.0,28.0,29.1,-1.1,0.0,,-49.0,515.0,-120.1,394.9,0.0,,,394.9,-29.6,365.3,0.0,0.0,365.3,365.3,2.73,751.9,0.49,0.49,0.49,763.3,0.48,0.48,0.48,
03/31/2003,1974.400024,,,-1078.900024,,895.5,,-505.399994,,,,390.100006,33.1,,26.4,-1.3,0.0,,-58.2,423.200006,-109.0,314.200012,-1.8,,,316.000006,-23.4,292.600006,0.0,,292.600006,292.600006,,750.200012,0.39,0.39,0.39,760.0,0.39,0.38,0.38,
06/30/2003,2079.0,,,-1104.0,,975.0,,-507.200012,,,,467.799988,39.699997,,25.5,-1.4,0.0,,-63.799997,507.499985,-127.900002,379.600006,-3.7,,,383.299983,-29.5,353.799988,0.0,0.0,353.799988,353.799988,,747.900024,0.47,0.47,0.47,759.400024,0.47,0.46,0.46,
09/30/2003,2103.100098,,,-1139.300049,,963.800049,,-481.600006,,,,482.200012,-1.300001,,29.1,-2.1,0.0,,-25.699999,480.900011,-96.300003,384.600006,-5.3,,,389.900008,-29.0,360.899994,0.0,,360.899994,360.899994,,731.900024,0.49,0.49,0.51,743.200012,0.49,0.48,0.51,
12/31/2003,2243.7,,,-1313.5,,930.2,0.0,-365.8,365.8,,0.0,564.4,-33.5,27.7,30.4,-2.7,,-35.0,5.8,530.9,-130.5,365.4,2.8,,,362.6,39.0,401.6,0.0,0.0,401.6,401.6,,726.8,0.55,0.556412,0.55,735.5,0.55,0.553807,0.55,
03/31/2004,2258.399902,,,-1380.300049,,878.099853,,-356.799988,,,,521.299988,205.500006,,31.1,-5.4,0.0,,-231.200006,726.799994,-218.600006,508.200012,-3.6,,,511.799988,-28.299999,483.5,0.0,,483.5,483.5,,780.799988,0.62,0.61,0.43,792.700012,0.61,0.61,0.43,
06/30/2004,2529.100098,,,-1485.300049,,1043.800049,,-419.299988,,,,624.5,-5.299999,,31.0,-5.8,0.0,,-19.900001,619.200001,-126.900002,492.299988,-2.1,,,494.399999,-28.4,466.0,0.0,0.0,466.0,466.0,,866.0,0.54,0.54,0.53,881.900024,0.53,0.53,0.52,
09/30/2004,2535.899902,,,-1499.599976,,1036.299926,,-384.100006,,,,652.200012,0.5,,34.0,-8.1,0.0,,-26.4,652.700012,-168.800003,483.899994,-1.7,,,485.600009,-25.0,460.600006,0.0,,460.600006,460.600006,,844.599976,0.55,0.54,0.57,857.700012,0.54,0.54,0.57,
12/31/2004,2689.8,,,-1582.3,,1107.5,,-475.3,,,,632.2,26.2,,40.7,-5.8,0.0,,-61.1,658.4,-160.4,498.0,0.0,,,498.0,-32.9,465.1,0.0,0.0,465.1,465.1,,816.5,0.56,0.57,0.6,828.0,0.55,0.54,0.58,
03/31/2005,2479.899902,,,-1571.400024,,908.499878,,-390.5,,,,518.0,30.599998,43.200001,48.099998,-4.9,0.0,,-73.799997,548.599998,-143.399994,405.200012,0.0,,,405.200005,-30.700001,374.5,0.0,0.0,374.5,374.5,,793.599976,0.47,0.47,0.47,803.900024,0.47,0.47,0.47,
06/30/2005,2611.5,,,-1620.599976,,990.900024,,-408.100006,,,,582.799988,-23.200001,50.400002,55.0,-4.6,0.0,,-27.199999,559.599987,-130.600006,429.0,0.0,,,428.999981,-37.099998,391.899994,0.0,0.0,391.899994,391.899994,,774.099976,0.51,0.51,0.06,782.799988,0.5,0.5,0.06,
09/30/2005,2679.199951,,,-1652.699951,,1026.5,,-403.0,,,,623.5,-13.300003,54.299999,59.900002,-5.6,0.0,,-40.999999,610.199997,-148.699997,461.5,0.0,,,461.5,-40.0,421.5,0.0,0.0,421.5,421.5,,769.200012,0.55,0.55,0.02,778.700012,0.54,0.54,0.02,
12/31/2005,1684.4,,,-1139.9,,544.5,,-289.0,,,,255.5,16.8,,47.7,-3.4,0.0,,-61.1,272.3,-24.6,245.7,-205.2,,,452.9,-31.3,419.6,0.0,0.0,419.6,419.6,,763.7,0.55,0.28,0.34,772.4,0.54,0.28,0.34,
03/31/2006,1660.5,,,-1138.400024,,522.099976,,-270.0,,,,252.100006,73.700005,,57.599998,-2.9,0.0,,-128.400003,325.800011,-77.199997,248.600006,-210.399994,,,459.000008,-28.9,430.100006,0.0,0.0,430.100006,430.100006,,765.5,0.56,0.29,0.21,780.200012,0.55,0.28,0.2,
06/30/2006,1765.6,,,-1179.5,,586.1,0.0,-287.1,287.1,,0.0,299.0,80.9,53.8,60.9,-7.1,,,-62.3,379.9,-82.9,297.0,-205.9,,,502.9,-40.3,462.6,0.0,0.0,462.6,462.6,,764.4,0.61,0.34,0.27,777.4,0.6,0.33,0.26,
09/30/2006,1833.300049,,,-1227.300049,,606.0,,-300.5,,,,305.5,-133.300003,,72.400002,-13.8,0.0,,74.700002,172.199997,-5.1,167.100006,-210.300003,,,377.4,-35.200001,342.200012,0.0,0.0,342.200012,342.200012,,764.099976,0.45,0.17,0.29,774.0,0.44,0.17,0.29,
12/31/2006,1992.4,,,-1293.7,,698.7,,-301.4,,,,327.3,-10.1,14.3,57.2,-19.3,0.0,,-27.8,317.2,-38.9,278.3,38.5,,,239.8,-38.3,278.5,0.0,0.0,278.5,278.5,,759.8,0.37,0.32,0.37,769.0,0.36,0.31,0.36,
03/31/2007,1866.599976,,,-1320.400024,,546.199951,,-302.200012,,,,244.0,-5.799999,,34.5,-8.0,0.0,,-20.700001,238.200001,-37.400002,200.800003,-3.5,,,204.299999,-29.1,175.199997,0.0,0.0,175.199997,175.199997,,752.299988,0.23,0.23,0.24,761.799988,0.23,0.23,0.24,
06/30/2007,2008.2,,,-1376.2,,632.0,,-333.3,,,,298.7,40.4,,35.9,-12.9,0.0,,-63.4,339.1,-70.2,268.9,0.0,,,268.9,-40.0,228.9,0.0,0.0,228.9,228.9,,750.3,0.31,0.31,0.32,763.6,0.3,0.3,0.31,
09/30/2007,2101.100098,,,-1524.699951,,576.400146,,-472.0,,,,104.400002,-33.600002,,67.800003,-13.5,0.0,,-20.700001,70.799999,3.0,73.800003,7.1,,,66.699999,-38.700001,28.0,0.0,0.0,28.0,28.0,,,,,,,,,,
12/31/2007,2075.5,,,-1643.4,,432.1,,-353.0,,,,154.2,-620.9,,550.1,-14.3,24.6,,60.5,-466.7,154.9,-236.7,0.0,,,-311.8,-36.5,-273.2,0.0,0.0,-273.2,-273.2,,,,,,,,,,
03/31/2008,2070.5,,,-1306.5,,764.0,,-623.400024,,,,140.600006,-463.800011,,517.700012,-9.0,0.0,,-44.900002,-323.200005,130.5,-192.699997,0.0,,,-192.700005,-29.0,-221.699997,0.0,0.0,-221.699997,-221.699997,,,,,,,,,,
06/30/2008,2204.3,,,-1303.3,,901.0,,-694.3,355.5,,338.8,206.7,-396.4,444.5,451.1,-6.6,0.0,,-6.5,-189.7,69.4,-120.3,0.0,,,-120.3,-40.3,-160.6,0.0,0.0,-160.6,-160.6,,,,,,,,,,
09/30/2008,2164.0,,,-1310.4,,853.6,,-684.1,345.2,,338.9,169.5,-431.9,491.8,497.7,-5.9,0.0,,-24.9,-262.4,145.5,-116.9,0.0,,,-116.9,-47.5,-164.4,0.0,0.0,-164.4,-164.4,,,,,,,,,,
12/31/2008,2306.7,,,-1367.9,,938.8,,-742.7,,,,196.1,-3728.0,493.9,498.4,-4.5,0.0,,3234.1,-3531.9,353.8,-3178.1,0.0,,,-3178.1,-39.5,-3217.6,0.0,0.0,-3217.6,-3217.6,,,,,,,,,,
03/31/2009,2076.2,1486.6,589.6,-1367.4,1367.4,708.8,0.0,-678.4,326.5,329.5,22.4,30.4,-421.6,444.9,448.2,-3.3,,18.5,-23.3,-391.2,144.8,-227.9,0.0,0.0,0.0,-227.9,-3.4,-231.3,0.0,0.0,-231.3,-204.325,26.975,,,,,,,,,
06/30/2009,2208.6,1577.7,630.9,-1385.2,1385.2,823.4,0.0,-705.2,331.2,365.6,8.4,118.2,-450.1,446.5,449.6,-3.1,,25.5,3.6,-331.9,112.8,-193.6,0.0,0.0,0.0,-193.6,-2.3,-195.9,0.0,0.0,-195.9,-163.53,32.37,,,,,,,,,
09/30/2009,2443.2,1723.7,719.5,-1557.5,1557.5,885.7,0.0,-770.9,377.5,374.8,18.6,114.8,-528.8,444.3,447.5,-3.2,,26.8,84.5,-414.0,132.5,-254.7,0.0,0.0,0.0,-254.7,-35.9,-290.6,0.0,0.0,-290.6,-208.635,81.965,,,,,,,,,
12/31/2009,2585.8,1790.5,795.3,-1596.5,1596.5,989.3,0.0,-1100.7,475.2,385.2,240.3,-111.4,-445.5,449.0,451.1,-2.1,,27.0,-3.5,-556.9,189.8,-340.1,0.0,0.0,0.0,-340.1,-30.2,-370.3,0.0,0.0,-370.3,-179.24,191.06,,,,,,,,,
03/31/2010,2402.1,1643.0,759.1,-1589.9,1589.9,812.2,0.0,-742.2,378.7,351.3,12.2,70.0,-438.7,446.9,448.9,-2.0,,22.2,-8.2,-368.7,138.1,-208.4,0.0,0.0,0.0,-208.4,-31.7,-240.1,0.0,0.0,-240.1,-206.56,33.54,,,,,,,,,
06/30/2010,2614.7,1764.8,849.9,-1702.4,1702.4,912.3,0.0,-765.5,395.9,347.4,22.2,146.8,-424.7,449.5,450.9,-1.4,,33.3,-24.8,-277.9,122.4,-122.2,0.0,0.0,0.0,-122.2,-49.0,-171.2,0.0,0.0,-171.2,-126.74,44.46,,,,,,,,,
09/30/2010,2633.1,1774.5,858.6,-1700.3,1700.3,932.8,0.0,-792.1,405.1,354.7,32.3,140.7,-506.0,453.7,455.8,-2.1,,31.2,52.3,-365.3,-52.3,-386.4,0.0,0.0,0.0,-386.4,-44.9,-431.3,0.0,0.0,-431.3,-359.735,71.565,,,,,,,,,
12/31/2010,2730.5,1808.5,922.0,-1795.5,1795.5,935.0,0.0,-775.8,400.0,361.0,14.8,159.2,-435.3,438.7,441.0,-2.3,,30.6,-3.4,-276.1,115.6,-129.9,0.0,0.0,0.0,-129.9,-49.3,-179.2,0.0,0.0,-179.2,-138.9,40.3,,,,,,,,,
03/31/2011,2544.2,1679.9,864.3,-807.3,807.3,1736.9,0.0,-1630.4,411.7,341.8,876.9,106.5,-466.7,440.4,442.3,-1.9,,27.7,26.3,-360.2,148.0,-184.5,0.0,0.0,0.0,-184.5,-32.6,-217.1,0.0,0.0,-217.1,-187.785,29.315,,,,,,,,,
06/30/2011,2749.8,1810.8,939.0,-1751.0,1751.0,998.8,0.0,-786.8,438.6,329.8,18.4,212.0,-461.8,460.4,462.3,-1.9,,33.5,1.4,-249.8,88.1,-128.2,0.0,0.0,0.0,-128.2,-47.6,-175.8,0.0,0.0,-175.8,-155.26,20.54,,,,,,,,,
09/30/2011,2731.8,1812.0,919.8,-1757.9,1757.9,973.9,0.0,-680.7,407.7,263.7,9.3,293.2,-369.7,465.1,466.7,-1.6,,47.8,-95.4,-76.5,18.9,-9.8,0.0,0.0,0.0,-9.8,-44.1,-53.9,0.0,0.0,-53.9,-88.155,-34.255,,,,,,,,,
12/31/2011,2687.8,1879.4,808.4,-1609.0,1609.0,1078.8,0.0,-749.0,435.7,309.7,3.6,329.8,-402.9,459.3,461.8,-2.5,,44.4,-56.4,-73.1,15.1,-13.6,0.0,0.0,0.0,-13.6,-55.7,-69.3,0.0,0.0,-69.3,-68.13,1.17,,,,,,,,,
03/31/2012,2564.0,1756.7,807.3,-1587.7,1587.7,976.3,0.0,-759.3,446.5,309.1,3.7,217.0,-466.8,458.6,461.1,-2.5,,27.5,8.2,-249.8,108.2,-114.1,0.0,0.0,0.0,-114.1,-38.4,-152.5,0.0,0.0,-152.5,-122.86,29.64,,,,,,,,,
06/30/2012,2685.5,1839.2,846.3,-1645.9,1645.9,1039.6,0.0,-771.7,458.9,294.5,18.3,267.9,-501.6,479.0,480.7,-1.7,,44.0,22.6,-233.7,74.7,-115.0,0.0,0.0,0.0,-115.0,-42.4,-157.4,0.0,0.0,-157.4,-92.4,65.0,,,,,,,,,
