Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Net Utility Plant,Source: Bloomberg
09/30/1994,23.896999,23.896999,23.896999,,6.371386,1.951751,1.056827,0.54,0.54,0.54,0.54,0.54,0.54,0.455,0.901536,0.901536,1.034565,18.606353,,32.805081,
12/31/1994,23.896999,23.896999,23.896999,,7.249404,1.87216,0.968532,0.51,0.51,0.51,0.51,0.51,0.51,0.455,0.56551,0.56551,0.55099,18.686029,,33.460771,
03/31/1995,23.896999,23.896999,23.896999,,7.855003,2.449596,1.434155,0.85,0.85,0.85,0.85,0.85,0.85,0.455,2.796502,2.084948,1.424488,19.060217,,33.194419,
06/30/1995,23.896999,23.896999,23.896999,,6.785496,1.533163,0.592459,0.24,0.24,0.24,0.24,0.24,0.24,0.455,1.179144,0.100431,1.06323,18.911746,,33.160105,
09/30/1995,23.896999,23.896999,23.896999,,6.97778,2.370088,1.36808,0.66,0.66,0.66,0.66,0.66,0.66,0.465,0.60924,0.024355,0.639076,19.116668,,32.960791,
12/31/1995,23.896999,23.896999,23.896999,,8.504666,2.331632,1.141733,0.57,0.57,0.57,0.57,0.57,0.57,0.465,1.088547,-0.278529,0.273382,19.393272,,32.666361,
03/31/1996,23.896999,23.896,23.896,,10.517953,2.737069,1.715727,0.98,0.98,0.98,0.98,0.98,0.98,0.465,3.018915,2.44271,1.470436,19.814036,,32.538352,
06/30/1996,23.896999,23.893,23.893,,7.601725,1.838949,0.862428,0.42,0.42,0.42,0.42,0.42,0.42,0.465,0.668731,-0.652158,0.25522,19.875842,,33.041889,
09/30/1996,23.886999,23.893,23.893,,7.490897,1.94195,0.942368,0.43,0.43,0.43,0.43,0.43,0.43,0.475,0.288871,-0.810279,0.164441,19.824591,,33.172773,
12/31/1996,23.882999,23.885,23.885,,10.312288,1.526858,0.595395,0.17,0.17,0.17,0.17,0.17,0.17,0.475,1.011807,-0.597572,0.250304,19.575598,,32.561364,
03/31/1997,23.896999,23.879999,23.879999,,11.013945,2.209003,1.393216,0.76,0.76,0.76,0.76,0.76,0.76,0.475,2.588945,1.934338,0.176591,19.833369,,32.812572,
06/30/1997,23.872,23.875,23.875,,8.015079,1.600586,0.654241,0.4,0.4,0.4,0.4,0.4,0.4,0.475,1.446115,0.515476,0.187207,19.857867,,32.427655,
09/30/1997,23.896999,26.525,26.525,,7.496438,1.976475,1.046975,0.481,0.481,0.481,0.481,0.481,0.481,0.485,0.859868,0.015042,0.159434,19.875466,,32.018287,
12/31/1997,26.551001,23.865999,23.865999,,10.003436,2.106972,1.039512,0.55,0.55,0.55,0.55,0.55,0.55,0.485,1.122685,0.4224,0.31995,19.538397,,32.191328,
03/31/1998,23.860001,26.516001,26.516001,,10.983029,2.187509,1.263501,0.68,0.68,0.68,0.68,0.68,0.68,0.485,1.989365,1.323503,0.854778,20.241365,,30.731518,
06/30/1998,23.856001,26.511999,26.511999,,8.752792,1.834377,0.815857,0.39,0.39,0.39,0.39,0.39,0.39,0.485,1.376471,0.153176,2.38636,20.266892,,30.525695,
09/30/1998,26.507,26.509001,26.509001,,9.352597,2.114527,1.04142,0.445,0.445,0.445,0.445,0.445,0.445,0.495,0.57803,-0.801426,0.243332,19.718226,,31.617309,
12/31/1998,26.551001,26.504999,26.504999,,11.036711,1.504773,0.652858,0.24,0.24,0.24,0.24,0.24,0.24,0.495,0.361743,-1.193247,0.26869,19.479115,,31.588866,
03/31/1999,26.58,26.52,26.52,,12.43718,2.465385,1.56282,0.86,0.86,0.86,0.86,0.86,0.86,0.495,2.801433,1.903356,0.345899,19.903725,,31.57088,
06/30/1999,26.732,26.601,26.601,,8.32871,1.66505,0.754821,0.38,0.38,0.38,0.38,0.38,0.38,0.495,1.6296,-1.565994,0.355117,19.863459,17.502917,34.881265,
09/30/1999,26.749001,26.681999,26.681999,,9.407279,1.974777,1.032906,0.52,0.52,0.52,0.52,0.52,0.52,0.51,0.634398,-0.837156,0.247635,19.960784,,35.572657,
12/31/1999,26.851,26.768,26.768,,11.063547,2.094479,1.145099,0.48,0.48,0.48,0.48,0.48,0.48,0.5,-0.48939,-5.505679,0.392797,19.973186,17.529254,35.486573,
03/31/2000,26.851,26.634001,26.634001,,14.975182,2.770669,1.604453,1.1,1.1,1.1,1.1,1.1,1.1,0.505,4.353007,2.703912,0.624446,20.190123,17.617072,35.631932,
06/30/2000,26.851037,26.398,26.398,,14.193234,1.669028,0.492613,0.43,0.43,0.43,0.43,0.43,0.43,0.505,0.859459,-0.979544,3.3049,20.196278,,35.541272,
09/30/2000,26.851,26.407,26.407,,17.301663,2.329913,1.12936,0.49,0.49,0.49,0.49,0.49,0.49,0.515,0.061423,-2.620025,0.300805,20.207479,17.623739,35.993371,
12/31/2000,26.851,26.413,26.413,,27.237079,1.941657,0.966039,0.51,0.51,0.51,0.51,0.51,0.51,0.515,0.270889,,0.476295,20.214406,17.868422,36.911101,
03/31/2001,26.996,26.455999,26.455999,,37.701656,2.274305,1.390271,0.89,0.89,0.89,0.89,0.89,0.89,0.515,2.346311,0.497846,0.661135,20.642058,18.15543,35.096383,
06/30/2001,28.909,28.573,28.573,,20.199734,1.561264,0.670493,0.41,0.41,0.41,0.41,0.41,0.41,0.515,-0.136178,-1.892346,0.573662,21.154589,18.42236,34.01055,
09/30/2001,28.726439,28.719999,28.719999,,18.004874,2.090738,1.288301,0.76,0.76,0.76,0.76,0.76,0.76,0.525,2.988231,-0.052785,0.94547,21.600415,20.343106,33.005658,
12/31/2001,31.189,29.2,29.2,,19.994281,1.527158,0.492432,0.7,0.7,0.7,0.7,0.7,0.7,0.525,0.082021,-2.139897,1.407548,22.953605,,36.811055,
03/31/2002,31.5339,31.6,31.4,,12.646497,2.582803,1.436306,0.89,0.89,0.89,0.89,0.89,0.89,0.525,3.477707,1.923567,2.410105,23.393871,22.268099,46.91459,
06/30/2002,31.737921,31.700001,31.700001,,10.470031,1.652997,0.681388,0.68,0.68,0.68,0.68,0.68,0.68,0.525,1.29653,-0.365931,0.595502,23.615284,,49.470789,
09/30/2002,31.85173,32.1,31.9,,11.821317,2.987461,1.554859,0.96,0.96,0.96,0.95,0.95,0.95,0.535,1.476489,0.040752,1.375122,24.033231,22.918692,49.768097,
12/31/2002,31.975,32.6,31.8,,11.163522,2.128931,1.22327,0.91,0.91,0.91,0.91,0.91,0.91,0.535,-0.808176,-2.871069,1.354183,24.481626,,53.091478,
03/31/2003,32.217121,32.353001,32.099998,,39.931468,2.707165,1.610592,1.03,1.09,1.09,1.02,1.08,1.08,0.535,3.501558,2.5919,3.00151,25.176054,,61.464212,
06/30/2003,32.479412,32.700001,32.400002,,29.996913,1.515432,0.324074,0.08,0.26,0.23,0.08,0.26,0.23,0.535,-0.33642,-1.62963,1.671828,24.79109,,61.469709,
09/30/2003,32.667412,32.900002,32.599998,,30.349695,2.819019,1.607362,1.05,1.0,0.96,1.04,0.99,0.95,0.545,0.0,-1.521472,1.24589,24.810659,24.810659,61.786346,
12/31/2003,36.831,34.8,34.5,,32.498551,2.194203,0.292754,0.72,0.92,0.89,0.72,0.91,0.88,0.545,-1.715942,-3.405797,1.376558,27.237925,,49.232983,
03/31/2004,37.1,37.3,37.1,,37.016173,2.843666,1.913747,1.15,1.23,1.23,1.15,1.23,1.23,0.545,5.320755,4.221024,1.654987,28.056604,27.075472,49.479784,
06/30/2004,37.253483,37.5,37.3,,28.040214,1.428954,0.469169,0.12,0.27,0.27,0.12,0.26,0.26,0.545,1.33244,-0.624665,1.779699,27.82827,,50.36576,
09/30/2004,37.3867,37.599998,37.400002,,29.195187,2.457219,1.299465,0.93,0.93,0.93,0.93,0.93,0.93,0.555,0.326203,-1.962567,1.473786,28.237313,,51.553094,
12/31/2004,37.4,37.8,37.5,,37.664,2.186667,1.136,1.54,1.54,1.54,1.53,1.53,1.53,0.555,-0.477333,-2.922667,1.069519,29.192513,28.219251,55.141711,
03/31/2005,37.815205,38.099998,37.799999,,39.33598,3.55291,2.457672,1.74,1.74,1.74,1.73,1.73,1.73,0.555,4.486773,2.888889,1.298419,30.035539,30.035539,54.501887,
06/30/2005,37.961143,38.400002,38.0,,34.592105,2.136842,0.142105,0.63,0.75,0.75,0.62,0.74,0.74,0.555,-0.294737,-3.663158,0.611151,30.320478,30.320478,56.452462,
09/30/2005,38.091465,38.6,38.2,,45.026178,2.58377,1.706806,1.26,1.17,0.85,1.25,1.16,0.84,0.565,0.363874,0.363874,0.719321,30.59478,29.324154,53.975346,
12/31/2005,40.089898,39.6,39.1,,58.928389,0.107417,-0.051151,0.5,0.35,0.36,0.49,0.35,0.36,0.565,-2.810742,-5.900256,0.690947,32.531886,31.613949,50.985413,
03/31/2006,40.30648,40.599998,40.299999,,49.521092,3.034739,2.359801,1.49,1.45,1.45,1.48,1.44,1.44,0.565,1.258065,-0.354839,0.563185,33.997016,33.997016,51.927134,
06/30/2006,43.122345,42.200001,42.200001,,34.959716,2.296208,1.601896,0.83,0.97,0.85,0.83,0.97,0.85,0.565,-1.312796,-3.412322,0.405822,35.700749,35.700749,52.791656,
09/30/2006,43.25246,43.400002,43.299999,,35.91455,1.764434,1.025404,0.91,0.63,0.63,0.91,0.63,0.63,0.575,2.427252,0.092379,0.735218,36.039569,27.963728,57.760877,
12/31/2006,43.38746,43.6,43.5,,42.864368,1.786207,0.967816,0.49,0.5,0.38,0.49,0.5,0.38,0.575,0.331034,-1.675862,0.534717,35.346619,28.342291,58.422411,
03/31/2007,75.593979,57.799999,57.5,,47.766958,3.883478,3.184348,2.42,2.02,1.75,2.41,2.01,1.74,0.583,5.667826,4.666087,0.757997,42.371099,28.938812,56.700286,
06/30/2007,75.869492,76.0,76.0,,31.074999,0.219737,-0.446053,-0.22,-0.53,0.12,-0.22,-0.53,0.12,0.66,0.852632,-0.428947,0.417823,41.808637,29.329312,57.005786,
09/30/2007,76.093857,76.5,76.199997,,27.854332,1.39895,0.709974,0.57,0.14,0.14,0.56,0.14,0.14,0.66,-0.740158,-1.993438,3.368209,41.811524,29.418933,57.359429,
12/31/2007,76.340756,76.6,76.5,,40.020915,2.822222,2.145098,1.11,1.19,1.19,1.11,1.19,1.19,0.657,-2.681046,-4.538562,0.539686,42.386271,29.964335,58.472043,
03/31/2008,76.340012,76.800003,76.599998,,52.078329,3.732376,3.063969,1.77,1.77,1.86,1.77,1.77,1.86,0.67,6.381201,5.481723,1.281111,43.468685,31.050557,58.564306,
06/30/2008,76.348748,76.9,76.6,,44.610966,1.507833,0.778068,0.31,0.31,0.43,0.31,0.31,0.43,0.67,-0.697128,-2.389034,0.602498,43.103523,30.733968,59.445638,
09/30/2008,76.353302,76.699997,76.699997,,42.022167,-0.254237,-0.993481,-0.77,-0.77,0.28,-0.77,-0.77,0.28,0.67,-9.577575,-11.6206,0.725574,41.583008,29.223359,60.840851,
12/31/2008,75.992768,77.0,76.7,,44.567145,1.208605,0.457627,0.33,0.27,0.27,0.33,0.27,0.27,0.67,0.64146,-1.674055,3.343739,40.788092,28.219791,62.104594,
03/31/2009,76.01701,76.7,76.7,,41.731421,-1.149935,-1.891786,-2.35,-2.35,1.565841,-2.35,-2.35,1.565254,0.68,11.116037,9.95176,4.363497,37.296916,28.388383,63.021421,
06/30/2009,76.013872,76.8,76.8,,18.588542,1.699219,0.949219,0.45,0.45,0.945313,0.45,0.45,0.945313,0.68,5.154948,3.875,2.715294,37.464214,28.439546,63.730473,
09/30/2009,76.010558,76.9,76.8,,16.898438,1.963542,1.214844,0.67,0.64,1.016927,0.66,0.63,1.011014,0.68,3.204427,1.190104,1.965516,37.843427,28.895986,64.663385,
12/31/2009,75.980143,77.0,76.8,,20.489583,1.630208,0.863281,0.31,0.31,0.876302,0.31,0.31,0.876302,0.68,1.454427,0.127604,0.585679,37.622988,28.653539,64.498431,
03/31/2010,76.407822,77.2,76.9,,24.751625,2.386216,1.552666,0.65,0.65,1.126866,0.64,0.64,1.12,0.68,5.453836,4.63199,3.391014,37.434649,28.558594,64.509102,
06/30/2010,76.798596,77.9,77.4,,13.111111,2.635659,1.75969,1.02,1.02,0.396641,1.02,1.02,0.396641,0.68,4.379845,3.609819,3.036514,38.111374,29.341682,64.229039,
09/30/2010,77.085543,78.1,77.7,,12.842986,1.392535,0.504505,0.26,0.26,0.30547,0.26,0.26,0.302702,0.68,0.222651,-0.604891,2.144371,37.079586,28.361998,63.400993,
12/31/2010,77.350079,78.5,78.0,,16.501282,2.541026,1.708974,0.92,0.92,0.905128,0.91,0.91,0.897261,0.0,-0.647436,-1.566667,2.314154,37.566865,28.902362,63.85126,
03/31/2011,77.855023,78.6,78.3,,20.780332,3.461047,2.66539,1.57,1.57,1.574534,1.56,1.56,1.568728,0.68,5.051086,4.39719,2.508509,38.547288,29.941549,64.194959,
06/30/2011,77.918698,79.1,78.7,,12.84371,1.64803,0.857687,0.37,0.37,0.378653,0.37,0.37,0.367472,0.68,2.448539,1.644219,2.713084,38.271943,29.688638,64.40046,
09/30/2011,77.913759,79.2,78.7,,11.872935,1.678526,0.893266,0.47,0.47,0.421855,0.47,0.47,0.421855,0.68,0.590851,-0.536213,0.350387,38.083132,29.037233,64.985955,
12/31/2011,77.902467,79.3,78.7,,14.324015,1.583227,0.780178,0.49,0.48,1.011436,0.49,0.48,1.00459,0.68,1.055909,-0.302414,0.360707,38.014201,28.978543,65.608962,
03/31/2012,77.916543,79.2,78.6,,15.87659,2.737913,1.947837,1.26,1.25,1.568702,1.25,1.24,1.559444,0.68,2.872774,1.307888,0.542889,38.451398,29.446892,67.495294,
06/30/2012,77.912113,79.3,78.5,,10.695541,1.907006,1.109554,0.62,0.65,0.276433,0.62,0.65,0.276433,0.68,2.648408,1.040764,0.329859,38.435615,29.986351,68.777495,
09/30/2012,77.90727,79.3,78.5,,11.817834,2.183439,1.382166,0.84,0.94,0.500637,0.83,0.93,0.496204,0.68,1.494268,-0.90828,0.232327,38.65878,29.686575,70.250183,
12/31/2012,77.902467,79.3,78.6,,15.231552,2.33715,1.51145,0.87,0.87,0.89313,0.86,0.86,0.881438,0.68,0.290076,-1.70229,0.351722,38.840875,29.891223,69.759023,
03/31/2013,78.353096,79.3,78.7,,21.324015,4.498094,3.724269,2.38,2.3,1.777637,2.37,2.29,1.766671,0.68,4.053367,2.185515,0.918917,40.497443,31.146185,75.833634,
06/30/2013,78.994158,79.4,79.4,,14.055416,0.738035,-0.086902,-0.07,-0.06,0.449622,-0.07,-0.06,0.447557,0.68,1.628463,-0.299748,0.255715,39.92194,31.540307,76.747448,
09/30/2013,79.289748,80.2,79.8,,14.156642,1.565163,0.692982,0.48,0.49,0.348371,0.47,0.48,0.34409,0.68,0.800752,-1.387218,0.329172,39.845,31.494614,78.179086,
12/31/2013,79.534171,80.7,80.1,,12.719101,2.505618,1.62422,1.64,0.91,0.91,1.63,0.91,0.91,0.68,0.533084,-1.895131,0.21123,41.005017,32.293038,76.735571,
03/31/2014,79.534371,80.5,80.2,,20.42394,3.785536,2.896509,1.9,1.74,1.74,1.89,1.73,1.73,0.68,3.362843,1.372818,0.711642,42.170447,32.798399,79.226125,
06/30/2014,79.529584,,,,,,,,,,,,,0.68,,,0.565827,41.598357,32.689722,81.032739,
09/30/2014,79.534171,81.1,80.2,,14.811721,2.745636,1.831671,1.04,1.03,0.357855,1.02,1.01,0.350321,0.68,0.315461,-2.705736,0.202429,42.043564,33.153046,83.755195,
12/31/2014,79.534171,80.8,80.2,,12.622195,2.36409,1.457606,0.42,0.66,0.825436,0.42,0.66,0.823366,0.68,-0.205736,-3.623441,0.226318,41.487828,32.829914,84.364996,
03/31/2015,79.534171,80.8,80.2,,14.503741,3.726933,2.795511,1.61,1.62,1.633416,1.6,1.61,1.617426,0.68,6.53616,3.932668,1.086326,42.278683,33.632085,87.117272,
06/30/2015,,,,,,,,,,,,,,0.68,,,,,,,
09/30/2015,,,,,,,,,,0.445,,,0.445,,,,,,,,
12/31/2015,,,,,,,,,,0.97,,,0.97,,,,,,,,
