Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,12126.0,1445.000122,1323.000122,122.0,1791.000122,,,187.0,,,,,1464.0,,,,,,,4887.0,4837.0,7487.0,-2649.999756,308.0,,,2094.0,2094.0,1912.999878,181.000122,,0.0,7239.0,,839.0,839.0,,,26.0,26.0,0.0,0.0,,,1236.0,,,1236.0,2101.0,4487.0,4487.0,0.0,0.0,,1688.999878,,,,1688.999878,6175.999878,8276.999878,0.0,4260.0,,,-1490.0,1092.0,-13.0,3849.0,0.0,3849.0,12125.999878,
12/31/2004,10081.0,771.0,654.0,117.0,1692.0,1692.0,,188.0,,,,,1345.0,,,,,,,3996.0,4820.0,7394.0,-2574.0,296.0,,,969.0,969.0,800.0,169.0,,0.0,6085.0,,937.0,937.0,,,41.0,38.0,3.0,3.0,,,1136.0,,,1136.0,2114.0,4395.0,4367.0,28.0,28.0,,1873.0,,,,1873.0,6268.0,8382.0,0.0,4277.0,,,-1482.0,-1083.0,-13.0,1699.0,0.0,1699.0,10081.0,
03/31/2005,10215.0,1609.0,1497.0,112.0,1595.0,1595.0,,190.0,190.0,0.0,0.0,0.0,727.0,,,,,,,4121.0,4817.0,7469.0,-2652.0,298.0,,,979.0,979.0,800.0,179.0,,0.0,6094.0,,774.0,774.0,,,19.0,,,,,,1073.0,,,1073.0,1866.0,4782.0,,,,,1810.0,,,,1810.0,6592.0,8458.0,0.0,4184.0,,,-1481.0,-933.0,-13.0,1757.0,0.0,1757.0,10215.0,
06/30/2005,10259.0,1669.0,1594.0,75.0,1506.0,1506.0,,193.0,193.0,0.0,0.0,0.0,762.0,,,,,,,4130.0,4849.0,7571.0,-2722.0,300.0,,,980.0,980.0,800.0,180.0,,0.0,6129.0,,744.0,744.0,,,20.0,,,,,,1225.0,,,1225.0,1989.0,4784.0,,,,,1731.0,,,,1731.0,6515.0,8504.0,0.0,4200.0,,,-1479.0,-954.0,-12.0,1755.0,0.0,1755.0,10259.0,
09/30/2005,9967.0,1545.0,1480.0,65.0,1523.0,1523.0,,187.0,,,,,771.0,,,,,,,4026.0,4593.0,7254.0,-2661.0,302.0,,,1046.0,1046.0,800.0,246.0,,0.0,5941.0,,806.0,806.0,,,20.0,20.0,0.0,0.0,,,1169.0,,,1169.0,1995.0,4783.0,4783.0,0.0,0.0,,1826.0,,,,1826.0,6609.0,8604.0,0.0,4217.0,,,-1480.0,-1362.0,-12.0,1363.0,0.0,1363.0,9967.0,
12/31/2005,9812.0,1378.0,1373.0,5.0,1525.0,1525.0,,190.0,,,,,415.0,,,,,,,3508.0,4620.0,7202.0,-2582.0,380.0,,,1304.0,1041.0,800.0,241.0,,263.0,6304.0,,857.0,857.0,,,19.0,17.0,2.0,2.0,,,1416.0,,,1416.0,2292.0,4784.0,4761.0,23.0,23.0,,1715.0,,,,1715.0,6499.0,8791.0,0.0,4346.0,,,-1479.0,-1807.0,-39.0,1021.0,0.0,1021.0,9812.0,
03/31/2006,9337.0,985.0,975.0,10.0,1584.0,1584.0,,194.0,194.0,0.0,0.0,0.0,315.0,,,,,,,3078.0,4601.0,7222.0,-2621.0,364.0,,,1294.0,1031.0,800.0,231.0,,263.0,6259.0,,776.0,776.0,,,19.0,,,,,,1014.0,,,1014.0,1809.0,4785.0,,,,,1644.0,,,,1644.0,6429.0,8238.0,0.0,4355.0,,,-1479.0,-1737.0,-40.0,1099.0,0.0,1099.0,9337.0,
06/30/2006,9200.0,579.0,568.0,11.0,1484.0,1484.0,,174.0,174.0,0.0,0.0,0.0,1112.0,,,,,,,3349.0,4276.0,6817.0,-2541.0,365.0,,,1210.0,753.0,753.0,0.0,,457.0,5851.0,,761.0,761.0,,,19.0,,,,,,1003.0,,,1003.0,1783.0,4787.0,,,,,1923.0,,,,1923.0,6710.0,8493.0,0.0,4361.0,,,-1479.0,-2135.0,-40.0,707.0,0.0,707.0,9200.0,
09/30/2006,9042.0,824.0,809.0,15.0,1453.0,1453.0,,177.0,177.0,,,,684.0,,,,,,,3138.0,4317.0,6925.0,-2608.0,369.0,,,1218.0,955.0,753.0,202.0,,263.0,5904.0,,749.0,749.0,,,38.0,,,,,,1120.0,,,1120.0,1907.0,4759.0,,,,,1745.0,,,,1745.0,6504.0,8411.0,0.0,4373.0,,,-1479.0,-2224.0,-39.0,631.0,0.0,631.0,9042.0,
12/31/2006,8539.0,823.0,784.0,39.0,1413.0,1413.0,,184.0,184.0,0.0,0.0,0.0,605.0,,,,,,,3025.0,4299.0,6847.0,-2548.0,383.0,,,832.0,832.0,601.0,231.0,,0.0,5514.0,,775.0,775.0,,,22.0,,,,,,1128.0,,,1128.0,1925.0,4760.0,,,,,1590.0,,,,1590.0,6350.0,8275.0,0.0,4398.0,,,-1479.0,-2610.0,-45.0,264.0,0.0,264.0,8539.0,
03/31/2007,8275.0,622.0,584.0,38.0,1427.0,1427.0,,180.0,180.0,0.0,0.0,0.0,524.0,,,,,,,2753.0,4275.0,6891.0,-2616.0,390.0,,,857.0,857.0,601.0,256.0,,0.0,5522.0,,664.0,664.0,,,22.0,,,,,,1147.0,,,1147.0,1833.0,4762.0,,,,,1513.0,,,,1513.0,6275.0,8108.0,0.0,4405.0,,,-1479.0,-2713.0,-46.0,167.0,0.0,167.0,8275.0,
06/30/2007,8253.0,714.0,675.0,39.0,1363.0,1363.0,,184.0,,,,,347.0,,,,,,,2608.0,4354.0,7020.0,-2666.0,417.0,,,874.0,874.0,603.0,271.0,,0.0,5645.0,,642.0,642.0,,,22.0,,,,,,1179.0,,,1179.0,1843.0,4764.0,,,,,1497.0,,,,1497.0,6261.0,8104.0,0.0,4417.0,,,-1479.0,-2743.0,-46.0,149.0,0.0,149.0,8253.0,
09/30/2007,8235.0,689.0,655.0,34.0,1354.0,1354.0,,181.0,,,,,369.0,,,,,,,2593.0,4403.0,7129.0,-2726.0,369.0,,,870.0,870.0,600.0,270.0,,0.0,5642.0,,637.0,637.0,,,1.0,,,,,,1235.0,,,1235.0,1873.0,4766.0,,,,,1495.0,,,,1495.0,6261.0,8134.0,0.0,4427.0,,,-1479.0,-2802.0,-45.0,101.0,0.0,101.0,8235.0,
12/31/2007,8393.0,592.0,572.0,20.0,1385.0,1385.0,,183.0,183.0,0.0,0.0,0.0,400.0,,,,,,,2560.0,4645.0,7424.0,-2779.0,288.0,,,900.0,900.0,607.0,293.0,,0.0,5833.0,,780.0,780.0,,,1.0,,,,,,1267.0,,,1267.0,2048.0,4771.0,,,,,1520.0,,,,1520.0,6291.0,8339.0,0.0,4438.0,,,-1479.0,-2877.0,-28.0,54.0,0.0,54.0,8393.0,
03/31/2008,8174.0,292.0,278.0,14.0,1468.0,1468.0,,182.0,,,,,375.0,,,,,,,2317.0,4622.0,7457.0,-2835.0,322.0,,,913.0,913.0,607.0,306.0,,0.0,5857.0,,633.0,633.0,,,2.0,,,,,,1238.0,,,1238.0,1873.0,4773.0,,,,,1496.0,,,,1496.0,6269.0,8142.0,0.0,4447.0,,,-1479.0,-2908.0,-28.0,32.0,0.0,32.0,8174.0,
06/30/2008,8243.0,360.0,352.0,8.0,1450.0,1450.0,,170.0,,,,,798.0,,,,,,,2778.0,4274.0,7017.0,-2743.0,271.0,,,920.0,920.0,610.0,310.0,,0.0,5465.0,,643.0,643.0,,,2.0,,,,,,1328.0,,,1328.0,1973.0,4775.0,,,,,1466.0,,,,1466.0,6241.0,8214.0,0.0,4457.0,,,-1479.0,-2923.0,-26.0,29.0,,29.0,8243.0,
09/30/2008,8294.0,560.0,512.0,48.0,1356.0,1356.0,,165.0,,,,,755.0,,,,,,,2836.0,4239.0,6992.0,-2753.0,282.0,,,937.0,937.0,609.0,328.0,,0.0,5458.0,,632.0,632.0,,,2.0,,,,,,1341.0,,,1341.0,1975.0,4777.0,,,,,1406.0,,,,1406.0,6183.0,8158.0,,4463.0,,,-1479.0,-2819.0,-29.0,136.0,,136.0,8294.0,
12/31/2008,8174.0,523.0,507.0,16.0,1337.0,1337.0,,161.0,161.0,,,0.0,688.0,,,,,,,2709.0,4291.0,7086.0,-2795.0,242.0,,,932.0,932.0,609.0,323.0,,0.0,5465.0,,686.0,686.0,,,2.0,,,,,,1261.0,,,1261.0,1949.0,4778.0,,,,,1300.0,,,,1300.0,6078.0,8027.0,,4471.0,,,-1479.0,-2852.0,-37.0,103.0,44.0,147.0,8174.0,
03/31/2009,8092.0,659.0,652.0,7.0,1385.0,1385.0,0.0,158.0,,,,,429.0,,,35.0,,5.0,307.0,2631.0,4236.0,7088.0,-2852.0,255.0,255.0,,970.0,970.0,609.0,361.0,,0.0,5461.0,,1223.0,650.0,77.0,496.0,2.0,0.0,,,,2.0,610.0,,,610.0,1835.0,4639.0,4639.0,,,,1280.0,49.0,,106.0,1125.0,5919.0,7754.0,0.0,4476.0,26.0,4450.0,-1477.0,-2674.0,-34.0,291.0,47.0,338.0,8092.0,
06/30/2009,7928.0,767.0,758.0,9.0,1225.0,1225.0,0.0,154.0,,,,,416.0,,,39.0,,0.0,294.0,2562.0,4182.0,7096.0,-2914.0,198.0,198.0,,986.0,986.0,607.0,379.0,,0.0,5366.0,,1226.0,618.0,104.0,504.0,2.0,0.0,,,,2.0,477.0,,,477.0,1705.0,4624.0,4624.0,,,,1266.0,25.0,,114.0,1127.0,5890.0,7595.0,,4483.0,26.0,4457.0,-1477.0,-2689.0,-31.0,286.0,47.0,333.0,7928.0,
09/30/2009,7876.0,750.0,731.0,19.0,1195.0,1195.0,,153.0,,,,,441.0,,,37.0,,0.0,324.0,2539.0,4172.0,7138.0,-2966.0,181.0,181.0,,984.0,984.0,607.0,377.0,,0.0,5337.0,,1237.0,638.0,123.0,476.0,2.0,0.0,,,,2.0,533.0,,,533.0,1772.0,4267.0,4267.0,,,,1164.0,,,116.0,1048.0,5431.0,7203.0,334.0,4490.0,26.0,4464.0,-1479.0,-2692.0,-27.0,626.0,47.0,673.0,7876.0,
12/31/2009,7953.0,703.0,690.0,13.0,1158.0,1158.0,0.0,153.0,,,,,458.0,70.0,3.0,29.0,,35.0,216.0,2472.0,4313.0,7283.0,-2970.0,,,,1168.0,986.0,607.0,379.0,,179.0,5481.0,,1312.0,739.0,127.0,446.0,2.0,0.0,,,,2.0,469.0,0.0,0.0,469.0,1783.0,4272.0,4272.0,,,,1201.0,19.0,231.0,148.0,803.0,5473.0,7256.0,334.0,4488.0,27.0,4461.0,-1479.0,-2665.0,-32.0,646.0,51.0,697.0,7953.0,
03/31/2010,7815.0,593.0,589.0,4.0,1208.0,1208.0,0.0,151.0,,,,,434.0,,,31.0,,26.0,270.0,2386.0,4249.0,7277.0,-3028.0,185.0,185.0,,995.0,995.0,607.0,388.0,,0.0,5429.0,,1131.0,615.0,114.0,402.0,2.0,0.0,,,,2.0,446.0,,,446.0,1579.0,4271.0,4271.0,,,,1174.0,19.0,,153.0,1002.0,5445.0,7024.0,334.0,4486.0,27.0,4459.0,-1479.0,-2571.0,-31.0,739.0,52.0,791.0,7815.0,
06/30/2010,7834.0,713.0,711.0,2.0,1160.0,1160.0,0.0,152.0,,,,,410.0,,,19.0,,13.0,271.0,2435.0,4211.0,7309.0,-3098.0,180.0,180.0,,1008.0,1008.0,609.0,399.0,,0.0,5399.0,,1112.0,615.0,123.0,374.0,2.0,0.0,,,,2.0,444.0,,,444.0,1558.0,4272.0,4272.0,,,,1178.0,19.0,,160.0,999.0,5450.0,7008.0,334.0,4488.0,27.0,4461.0,-1479.0,-2540.0,-31.0,772.0,54.0,826.0,7834.0,
09/30/2010,8535.0,400.0,398.0,2.0,1129.0,1129.0,0.0,152.0,,,,,763.0,,,20.0,636.0,21.0,415.0,2444.0,4239.0,7312.0,-3073.0,176.0,176.0,,1676.0,1040.0,637.0,403.0,,0.0,6091.0,,1104.0,601.0,110.0,393.0,2.0,0.0,,,,2.0,590.0,,,590.0,1696.0,4057.0,4057.0,,,,1018.0,22.0,,0.0,996.0,5075.0,6771.0,334.0,4488.0,27.0,4461.0,-1479.0,-1602.0,-30.0,1711.0,53.0,1764.0,8535.0,
12/31/2010,8500.0,405.0,405.0,0.0,1143.0,1143.0,0.0,156.0,,,,,607.0,70.0,0.0,14.0,627.0,22.0,219.0,2311.0,4304.0,7404.0,-3100.0,164.0,164.0,,1721.0,1094.0,652.0,442.0,,0.0,6189.0,,1206.0,720.0,115.0,371.0,67.0,0.0,,,,67.0,452.0,0.0,0.0,452.0,1725.0,3997.0,3997.0,,,,959.0,22.0,249.0,,688.0,4956.0,6681.0,334.0,4476.0,27.0,4449.0,-1479.0,-1522.0,-43.0,1766.0,53.0,1819.0,8500.0,
03/31/2011,8524.0,270.0,267.0,3.0,1237.0,1237.0,0.0,156.0,,,,,730.0,,,13.0,589.0,22.0,412.0,2393.0,4262.0,7429.0,-3167.0,162.0,162.0,,1707.0,1118.0,677.0,441.0,,0.0,6131.0,,1135.0,638.0,116.0,381.0,68.0,0.0,,,,68.0,454.0,,,454.0,1657.0,4014.0,4014.0,,,,945.0,22.0,,,923.0,4959.0,6616.0,334.0,4475.0,27.0,4448.0,-1479.0,-1443.0,-43.0,1844.0,64.0,1908.0,8524.0,
06/30/2011,8435.0,264.0,264.0,0.0,1258.0,1258.0,0.0,156.0,,,,,636.0,,,11.0,543.0,1.0,375.0,2314.0,4238.0,7468.0,-3230.0,171.0,171.0,,1712.0,1169.0,715.0,454.0,,0.0,6121.0,,1098.0,614.0,117.0,367.0,128.0,0.0,,,,128.0,436.0,,,436.0,1662.0,3989.0,3989.0,,,,910.0,22.0,,,888.0,4899.0,6561.0,334.0,4452.0,27.0,4425.0,-1551.0,-1382.0,-43.0,1810.0,64.0,1874.0,8435.0,
09/30/2011,8293.0,185.0,185.0,0.0,1221.0,1221.0,0.0,157.0,,,,,613.0,,,2.0,533.0,7.0,357.0,2176.0,4201.0,7505.0,-3304.0,159.0,159.0,,1757.0,1224.0,724.0,500.0,,0.0,6117.0,,1099.0,629.0,111.0,359.0,129.0,0.0,,,,129.0,451.0,,,451.0,1679.0,3966.0,3966.0,,,,871.0,22.0,,,849.0,4837.0,6516.0,334.0,4452.0,27.0,4425.0,-1675.0,-1370.0,-43.0,1698.0,79.0,1777.0,8293.0,
12/31/2011,8462.0,113.0,113.0,0.0,1278.0,1278.0,0.0,161.0,,,,,805.0,73.0,0.0,2.0,374.0,7.0,305.0,2357.0,4350.0,7736.0,-3386.0,156.0,156.0,,1599.0,1225.0,736.0,489.0,,0.0,6105.0,,1312.0,760.0,112.0,440.0,66.0,0.0,,,,66.0,437.0,0.0,0.0,437.0,1815.0,4294.0,4294.0,,,,845.0,2.0,265.0,,578.0,5139.0,6954.0,334.0,4434.0,7.0,4427.0,-1853.0,-1440.0,-52.0,1423.0,85.0,1508.0,8462.0,
03/31/2012,8545.0,104.0,104.0,0.0,1417.0,1417.0,0.0,157.0,,,,,804.0,,,2.0,342.0,5.0,386.0,2482.0,4324.0,7766.0,-3442.0,153.0,153.0,,1586.0,1244.0,738.0,506.0,,0.0,6063.0,,1137.0,640.0,103.0,394.0,288.0,0.0,,,,288.0,415.0,,,415.0,1840.0,4295.0,4295.0,,,,863.0,2.0,,,861.0,5158.0,6998.0,334.0,4430.0,27.0,4403.0,-1879.0,-1376.0,-49.0,1460.0,87.0,1547.0,8545.0,
06/30/2012,8485.0,82.0,82.0,0.0,1356.0,1356.0,0.0,154.0,,,,,972.0,,,41.0,345.0,13.0,509.0,2564.0,4181.0,7548.0,-3367.0,120.0,120.0,,1620.0,1275.0,749.0,526.0,,0.0,5921.0,,1135.0,644.0,121.0,370.0,237.0,0.0,,,,237.0,500.0,,,500.0,1872.0,4511.0,4511.0,,,,857.0,2.0,,,855.0,5368.0,7240.0,45.0,4437.0,27.0,4410.0,-1879.0,-1378.0,-33.0,1192.0,53.0,1245.0,8485.0,
09/30/2012,8470.0,83.0,83.0,0.0,1338.0,1338.0,0.0,154.0,,,,,909.0,,,0.0,338.0,13.0,502.0,2484.0,4173.0,7617.0,-3444.0,126.0,126.0,,1687.0,1349.0,771.0,578.0,,0.0,5986.0,,1125.0,629.0,110.0,386.0,243.0,0.0,,,,243.0,461.0,,,461.0,1829.0,4508.0,4508.0,,,,848.0,2.0,,,846.0,5356.0,7185.0,45.0,4444.0,7.0,4437.0,-1879.0,-1337.0,-49.0,1224.0,61.0,1285.0,8470.0,
12/31/2012,9044.0,364.0,364.0,0.0,1345.0,1345.0,0.0,153.0,,,,,819.0,76.0,0.0,,342.0,7.0,382.0,2681.0,4293.0,7787.0,-3494.0,162.0,162.0,,1908.0,1566.0,916.0,650.0,,0.0,6363.0,,1262.0,722.0,125.0,415.0,94.0,0.0,,,,94.0,407.0,0.0,0.0,407.0,1763.0,5158.0,5158.0,,,,889.0,0.0,292.0,,597.0,6047.0,7810.0,0.0,4478.0,7.0,4471.0,-1979.0,-1288.0,-68.0,1143.0,91.0,1234.0,9044.0,
03/31/2013,8915.0,95.0,95.0,0.0,1383.0,1383.0,0.0,152.0,,,,,813.0,,,,395.0,4.0,455.0,2443.0,4296.0,7876.0,-3580.0,163.0,163.0,,2013.0,1618.0,948.0,670.0,,0.0,6472.0,,1097.0,625.0,99.0,373.0,52.0,0.0,,,,52.0,400.0,,,400.0,1549.0,5375.0,5375.0,,,,909.0,,,,909.0,6284.0,7833.0,0.0,4491.0,7.0,4484.0,-2078.0,-1376.0,-68.0,969.0,113.0,1082.0,8915.0,
06/30/2013,9156.0,90.0,90.0,0.0,1369.0,1369.0,0.0,153.0,,,,,962.0,,,,420.0,12.0,600.0,2574.0,4326.0,7995.0,-3669.0,166.0,166.0,,2090.0,1670.0,970.0,700.0,,0.0,6582.0,,1080.0,587.0,91.0,402.0,71.0,0.0,,,,71.0,507.0,,,507.0,1658.0,5564.0,5564.0,,,,873.0,,,,873.0,6437.0,8095.0,0.0,4559.0,7.0,4552.0,-2170.0,-1426.0,-68.0,895.0,166.0,1061.0,9156.0,
09/30/2013,9337.0,82.0,82.0,0.0,1380.0,1380.0,0.0,154.0,,,,,944.0,,,,396.0,3.0,583.0,2560.0,4354.0,8110.0,-3756.0,184.0,184.0,,2239.0,1843.0,1120.0,723.0,,0.0,6777.0,,1110.0,618.0,109.0,383.0,133.0,0.0,,,,133.0,526.0,,,526.0,1769.0,5690.0,5690.0,,,,875.0,,,,875.0,6565.0,8334.0,0.0,4569.0,7.0,4562.0,-2278.0,-1398.0,-68.0,825.0,178.0,1003.0,9337.0,
12/31/2013,16450.0,113.0,113.0,0.0,1890.0,1890.0,0.0,260.0,,,,,1429.0,0.0,0.0,,148.0,0.0,737.0,3692.0,7582.0,11489.0,-3907.0,357.0,357.0,,4819.0,4671.0,3566.0,1105.0,,0.0,12758.0,,1905.0,1085.0,198.0,622.0,153.0,0.0,,,,153.0,1035.0,,,1035.0,3093.0,10696.0,10696.0,,,,1443.0,,398.0,,1045.0,12139.0,15232.0,0.0,4579.0,7.0,4572.0,-2378.0,-1422.0,-24.0,755.0,463.0,1218.0,16450.0,
03/31/2014,16484.0,141.0,141.0,0.0,2141.0,2141.0,0.0,261.0,,,,,1435.0,,,,129.0,19.0,839.0,3978.0,7723.0,11741.0,-4018.0,355.0,355.0,,4428.0,4299.0,3070.0,1229.0,,0.0,12506.0,,1888.0,1019.0,274.0,595.0,622.0,0.0,,,,622.0,826.0,,,826.0,3336.0,10612.0,10612.0,,,,1415.0,,395.0,,1020.0,12027.0,15363.0,0.0,4583.0,7.0,4576.0,-2378.0,-1454.0,-23.0,728.0,393.0,1121.0,16484.0,
06/30/2014,16907.0,406.0,406.0,0.0,2171.0,2171.0,0.0,264.0,,,,,1367.0,,,,125.0,34.0,700.0,4208.0,7771.0,11949.0,-4178.0,362.0,362.0,,4566.0,4441.0,3200.0,1241.0,,0.0,12699.0,,1891.0,1015.0,207.0,669.0,622.0,0.0,,,,622.0,871.0,,,871.0,3384.0,10942.0,10942.0,,,,1431.0,,380.0,,1051.0,12373.0,15757.0,0.0,4601.0,7.0,4594.0,-2378.0,-1480.0,-20.0,723.0,427.0,1150.0,16907.0,
09/30/2014,17312.0,200.0,200.0,0.0,2238.0,2238.0,0.0,270.0,,,,,1493.0,,,,100.0,22.0,746.0,4201.0,7749.0,12096.0,-4347.0,366.0,366.0,,4996.0,4896.0,3705.0,1191.0,,0.0,13111.0,,2068.0,1068.0,265.0,735.0,98.0,0.0,,,,98.0,979.0,,,979.0,3145.0,11455.0,11455.0,,,,1450.0,,381.0,,1069.0,12905.0,16050.0,0.0,4604.0,7.0,4597.0,-2378.0,-1471.0,-20.0,735.0,527.0,1262.0,17312.0,
12/31/2014,17951.0,193.0,193.0,0.0,2404.0,2404.0,0.0,276.0,,,,,1097.0,,0.0,2.0,863.0,2.0,1093.0,3970.0,7733.0,12211.0,-4478.0,384.0,384.0,,5864.0,5001.0,3913.0,1088.0,,0.0,13981.0,,2270.0,1179.0,194.0,897.0,112.0,0.0,0.0,0.0,,112.0,1195.0,0.0,0.0,1195.0,3577.0,11505.0,11505.0,0.0,0.0,,1683.0,0.0,633.0,,1050.0,13188.0,16765.0,0.0,4621.0,7.0,4614.0,-2378.0,-1410.0,-182.0,651.0,535.0,1186.0,17951.0,
03/31/2015,18425.0,185.0,185.0,0.0,2468.0,2468.0,0.0,268.0,,,,,2203.0,,,337.0,66.0,2.0,1146.0,5124.0,7528.0,12007.0,-4479.0,355.0,355.0,,5418.0,5352.0,3874.0,1478.0,,0.0,13301.0,,2037.0,1098.0,268.0,671.0,510.0,400.0,,,,110.0,1187.0,,,1187.0,3734.0,11824.0,11824.0,,,,1687.0,,629.0,,1058.0,13511.0,17245.0,0.0,4758.0,7.0,4751.0,-2377.0,-1363.0,-179.0,839.0,341.0,1180.0,18425.0,
06/30/2015,22746.0,299.0,299.0,0.0,2505.0,2505.0,0.0,261.0,,,,,2944.0,,,1170.0,89.0,27.0,1110.0,6009.0,7135.0,11012.0,-3877.0,1017.0,1017.0,,8585.0,8496.0,6602.0,1894.0,,0.0,16737.0,,2123.0,1149.0,204.0,770.0,117.0,0.0,,,,117.0,1534.0,,,1534.0,3774.0,14637.0,14637.0,,,,1726.0,,627.0,,1099.0,16363.0,20137.0,0.0,4781.0,7.0,4774.0,-2377.0,-1424.0,-177.0,803.0,1806.0,2609.0,22746.0,
09/30/2015,23173.0,450.0,450.0,0.0,2525.0,2525.0,0.0,275.0,,,,,3046.0,,,1186.0,82.0,33.0,1202.0,6296.0,7330.0,11475.0,-4145.0,1029.0,1029.0,,8518.0,8436.0,6606.0,1830.0,,0.0,16877.0,,2334.0,1206.0,307.0,821.0,112.0,0.0,,,,112.0,1647.0,,,1647.0,4093.0,14642.0,14642.0,,,,1738.0,,621.0,,1117.0,16380.0,20473.0,0.0,4805.0,7.0,4798.0,-2377.0,-1453.0,-173.0,802.0,1898.0,2700.0,23173.0,
12/31/2015,23682.0,356.0,356.0,0.0,2704.0,2704.0,0.0,309.0,,,,,1802.0,,0.0,550.0,776.0,7.0,1245.0,5171.0,7915.0,12238.0,-4323.0,358.0,299.0,59.0,10238.0,8645.0,6970.0,1675.0,817.0,0.0,18511.0,,2759.0,1380.0,205.0,1174.0,127.0,0.0,,,,127.0,1422.0,0.0,0.0,1422.0,4308.0,14383.0,14221.0,162.0,162.0,,1767.0,0.0,595.0,37.0,1135.0,16150.0,20458.0,0.0,4822.0,7.0,4815.0,-2417.0,-1550.0,-164.0,691.0,2533.0,3224.0,23682.0,
03/31/2016,23766.0,728.0,728.0,0.0,2807.0,2807.0,0.0,312.0,,,,,1282.0,,,2.0,726.0,0.0,1280.0,5129.0,7961.0,12499.0,-4538.0,1142.0,1142.0,,9534.0,8808.0,7122.0,1686.0,,0.0,18637.0,,2730.0,1228.0,307.0,1195.0,172.0,0.0,,,,172.0,1366.0,,,1366.0,4268.0,14350.0,14350.0,,,,1841.0,,593.0,,1248.0,16191.0,20459.0,0.0,4811.0,7.0,4804.0,-2417.0,-1609.0,-160.0,625.0,2682.0,3307.0,23766.0,
06/30/2016,24240.0,656.0,656.0,0.0,2734.0,2734.0,0.0,316.0,,,,,1287.0,,,2.0,797.0,3.0,1282.0,4993.0,7977.0,12791.0,-4814.0,1317.0,1317.0,,9953.0,9156.0,7291.0,1865.0,,0.0,19247.0,,2845.0,1272.0,205.0,1368.0,181.0,0.0,,,,181.0,1404.0,,,1404.0,4430.0,14320.0,14320.0,,,,2063.0,,594.0,274.0,1195.0,16383.0,20813.0,0.0,4798.0,7.0,4791.0,-2417.0,-1655.0,-203.0,523.0,2904.0,3427.0,24240.0,
09/30/2016,24474.0,649.0,649.0,0.0,2786.0,2786.0,0.0,322.0,,,,,1359.0,,,17.0,840.0,11.0,1331.0,5116.0,7965.0,12922.0,-4957.0,1324.0,1324.0,,10069.0,9229.0,7376.0,1853.0,,0.0,19358.0,,2872.0,1228.0,308.0,1336.0,184.0,0.0,,,,184.0,1491.0,,,1491.0,4547.0,14323.0,14323.0,,,,2132.0,,586.0,320.0,1226.0,16455.0,21002.0,0.0,4808.0,7.0,4801.0,-2417.0,-1663.0,-200.0,528.0,2944.0,3472.0,24474.0,
12/31/2016,24701.0,716.0,716.0,0.0,2897.0,2897.0,0.0,326.0,,,,,1318.0,,0.0,29.0,871.0,4.0,1285.0,5257.0,8053.0,13027.0,-4974.0,315.0,266.0,49.0,11076.0,9270.0,7425.0,1845.0,935.0,0.0,19444.0,,2411.0,1329.0,210.0,872.0,191.0,0.0,,,,191.0,1432.0,0.0,0.0,1432.0,4034.0,15064.0,14904.0,160.0,160.0,,2128.0,0.0,626.0,279.0,1223.0,17192.0,21226.0,0.0,4834.0,7.0,4827.0,-2417.0,-1742.0,-258.0,417.0,3058.0,3475.0,24701.0,
03/31/2017,24510.0,572.0,572.0,0.0,2960.0,2960.0,0.0,324.0,,,,,1196.0,,,3.0,930.0,26.0,1167.0,5052.0,7976.0,12902.0,-4926.0,1260.0,1260.0,,10222.0,9292.0,7429.0,1863.0,,0.0,19458.0,,2256.0,1179.0,327.0,750.0,147.0,0.0,,,,147.0,1364.0,,,1364.0,3767.0,15071.0,14383.0,688.0,688.0,,2148.0,,624.0,289.0,1235.0,17219.0,20986.0,0.0,4841.0,7.0,4834.0,-2417.0,-1739.0,-255.0,430.0,3094.0,3524.0,24510.0,
