Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/1995,,24.128186,14.291237,21.665085,,43.777863,,10.16174,22.103067,10.583978,7.197112,7.197112,7.197112,,31.999937,0.0,24.128186,
03/31/1996,,24.19076,14.006243,21.842935,,44.093893,,10.966736,15.302483,11.453359,7.788305,7.788306,7.788306,,31.999812,0.0,24.19076,
06/30/1996,,21.782313,12.970948,20.89142,,44.023426,,11.902805,16.528602,9.326274,6.062053,6.062054,6.062054,,35.000267,0.0,21.782313,
09/29/1996,,26.396242,15.44972,26.082445,,47.708927,14.140307,9.466498,16.86729,9.760846,6.637371,6.637371,6.637371,,32.000046,0.0,26.396242,
12/29/1996,,26.825902,15.903701,26.574887,,50.355112,,12.290857,23.583546,12.599324,8.567546,8.567546,8.567546,,31.999955,0.0,26.825902,
03/30/1997,,28.399973,16.533266,26.878433,,50.194597,,13.239649,28.470446,15.543848,10.569805,10.569806,10.569806,,32.000074,0.0,28.399973,
06/30/1997,,30.536968,17.94313,26.686386,,50.385259,,13.278132,18.564195,13.715115,9.326256,9.326256,9.326256,,32.000161,0.0,30.536968,
09/28/1997,,30.078189,18.297526,27.768734,,51.042028,15.241656,11.10543,23.822452,9.122541,5.166911,5.166911,5.166911,,43.361051,0.0,30.078189,
12/28/1997,,26.955673,16.324792,27.552231,,52.183108,17.124996,13.179714,18.198584,9.102444,6.098661,6.098661,6.098661,,32.999749,0.0,26.955673,
03/29/1998,,25.476352,15.479007,26.916169,,53.338857,18.759148,14.143421,21.902475,14.667198,9.827025,9.827026,9.827026,,32.999985,0.0,25.476352,
06/30/1998,,24.389867,14.658674,27.741335,,51.662458,19.576894,14.458127,23.337911,14.420361,9.47712,9.475246,9.475246,,34.279592,0.0,24.389867,
09/27/1998,,23.116901,14.446081,25.36356,,51.321664,17.493484,11.053743,10.789654,8.49291,4.444515,4.444515,4.444515,,47.667934,0.0,23.116901,
12/27/1998,,24.632941,15.271082,24.683077,,51.747656,19.269578,13.77826,17.936317,14.087434,9.32656,9.326561,9.326561,,33.795182,0.0,24.632941,
03/28/1999,,23.776894,14.316007,24.138428,,52.568432,18.623567,13.960893,13.237199,13.757368,8.853252,8.853251,8.853251,,35.647198,0.0,23.776894,
06/30/1999,,24.576204,14.494884,,,51.964169,21.07402,16.042388,23.246468,16.779533,11.243526,11.243526,11.243526,,32.992618,0.0,24.576204,
09/26/1999,,26.725464,14.692823,22.174448,,51.907184,18.086459,12.142403,16.433262,12.937063,8.614113,8.614113,8.614113,,33.415233,0.0,26.725464,
12/26/1999,,25.528371,14.23808,20.154686,,51.608351,18.735493,13.95154,14.598296,14.840276,9.942956,9.942955,9.942955,,33.000197,0.0,25.528371,
03/26/2000,,27.941223,15.268269,20.95513,,52.236365,19.632037,15.16787,18.571779,18.938051,12.688502,12.688501,12.688501,,32.999959,0.0,27.941223,
06/30/2000,,30.433246,16.359821,,,52.076608,23.114168,18.318393,23.643526,21.475485,14.358025,14.358025,14.358025,,33.142256,0.0,30.433246,
10/01/2000,,30.335051,16.005765,21.248175,,48.166501,17.958375,13.835481,16.640337,15.322101,10.109019,9.038652,9.038652,,34.023286,0.0,30.335051,
12/31/2000,,25.260102,14.279927,18.004206,,47.781036,18.533724,13.900293,13.783626,14.31085,8.269795,8.269795,8.269795,,42.213115,0.0,25.260102,
04/01/2001,,20.31306,11.411772,14.663844,,41.318681,12.844933,3.736264,,6.080586,3.321123,3.321123,3.321123,,45.381526,0.0,20.31306,
06/30/2001,,10.360436,5.73408,7.832484,,41.126408,5.932416,-4.355444,-106.965035,-4.255319,-2.202753,-2.202753,-2.202753,,,,,
09/30/2001,,3.1351,1.780198,1.575812,,36.910171,-3.670045,-13.212164,-49.267399,-10.730514,-6.291506,-6.291506,-6.291506,,,,,
12/31/2001,,-5.453313,-3.195868,,,36.647362,0.160875,-8.204633,-48.13154,-23.712999,-13.867439,-13.867439,-13.867439,,,,,
03/31/2002,,-7.253733,-4.231709,,,42.066302,21.049244,-4.892179,-30.870445,-3.025426,-1.190859,-1.190859,-1.190859,,,,,
06/30/2002,,-5.758572,-3.382993,,,41.345029,10.02924,1.666667,,2.631579,1.783626,1.783626,1.783626,,32.222222,0.0,-5.758572,
09/29/2002,,-5.296253,-3.164518,,,41.208591,3.094285,-6.807426,,-7.38988,-4.040772,-4.040772,-4.040772,,,,,
12/29/2002,,-27.603075,-15.479067,,,43.327616,8.816467,-0.617496,,-84.974271,-78.319039,-78.319039,-78.319039,,,,,
03/30/2003,,-27.25411,-15.312798,,,44.551971,7.204301,-0.537634,,0.215054,0.143369,0.143369,0.143369,,33.333333,0.0,-27.25411,
06/30/2003,,-42.094279,-23.241943,,,43.729041,8.752515,-0.134138,-13.926941,-34.540577,-34.842388,-34.842388,-34.842388,,,,,
09/28/2003,,-46.613237,-26.235949,,,40.063091,-1.222397,-9.818612,-29.383886,-10.055205,-11.356467,-11.356467,-11.356467,,,,,
12/28/2003,,-21.447602,-11.279337,,,41.828255,3.393352,-3.15097,-270.37037,-3.358726,-4.362881,-4.362881,-4.362881,,,,,
03/28/2004,,-34.182607,-16.765421,,,40.286684,-2.602791,-9.204074,-164.748201,-15.8808,-28.442097,-28.442097,-28.442097,,,,,
06/30/2004,,-6.002011,-2.82305,,,39.356913,2.829582,-4.598071,,38.906752,25.080386,25.080386,25.080386,,35.53719,0.0,-6.002011,
09/26/2004,,-3.739668,-1.818891,,,40.829528,6.430746,-0.494673,256.521739,-3.576865,-5.060883,-5.060883,-5.060883,,,,,
12/26/2004,,-1.614547,-0.79359,,,42.168251,7.602957,0.879972,,1.513552,0.140795,0.140795,0.140795,,90.697674,0.0,-1.614547,
03/27/2005,,10.306891,4.666667,-4.22491,,41.377998,3.159498,-3.730491,,-1.865246,-1.065855,-1.065855,-1.065855,,,,,
06/30/2005,,-1.632093,-0.745827,,,41.392065,5.581708,-1.075992,,-2.925353,1.681237,1.681237,1.681237,,,0.0,-1.632093,
09/25/2005,,-1.497723,-0.693328,,,44.09391,4.548789,-2.384446,,-2.934703,-4.512106,-4.512106,-4.512106,,,,,
12/25/2005,,-4.979636,-2.310819,,,42.583159,2.667066,-5.274198,,-4.405154,-6.682649,-6.682649,-6.682649,,,,,
03/26/2006,,-7.939333,-3.627108,,,43.028014,1.636764,-5.539817,,-5.728675,-6.830343,-6.830343,-6.830343,,,,,
06/30/2006,,-13.273928,-5.903252,,,42.816092,4.806688,-1.018809,,-6.948798,-7.863114,-7.863114,-7.863114,,,,,
10/01/2006,,-12.20147,-5.619007,,,43.524616,4.390091,-2.006899,0.215983,-0.689871,-1.756036,-1.756036,-1.756036,,,,,
12/31/2006,,-6.649578,-3.082838,,,44.98037,8.609086,2.607964,117.467249,4.374649,3.729669,3.729669,3.729669,,14.74359,0.0,-6.649578,
04/01/2007,,-2.364636,-1.067301,,,44.50198,6.061529,-0.304599,156.603774,1.949436,2.040816,2.040816,2.040816,,,0.0,-2.364636,
09/30/2007,,,,,,48.493321,7.95278,1.95713,423.333333,4.442373,2.764834,2.764834,2.764834,,37.762238,0.0,,
12/30/2007,,,,,,48.492393,12.669433,7.24758,344.897959,8.713693,7.192254,7.192254,7.192254,,17.460317,,,
03/30/2008,,,,,,44.947949,5.296999,-0.489896,-35.294118,0.551133,-1.041029,-1.041029,-1.041029,,288.888889,,,
06/30/2008,,,,,,44.259259,10.079365,4.57672,,3.544974,2.328042,2.328042,2.328042,,34.328358,0.0,,
09/28/2008,,-27.463586,-10.408101,-20.955151,,40.167224,-48.695652,-55.183946,-748.034934,-55.518395,-56.220736,-56.220736,-56.220736,,,,,
12/28/2008,,-39.084619,-14.035088,-29.089657,,41.925466,-0.838509,-6.180124,-116.708861,-5.962733,-6.490683,-6.490683,-6.490683,,,,,
03/29/2009,,-43.824527,-15.695032,-33.501535,,42.693191,0.382555,-6.465187,-23.466258,-6.426932,-7.689365,-7.689365,-7.689365,,,,,
06/30/2009,,-49.694682,-17.503519,-39.298215,,40.533333,0.266667,-8.304762,-33.852814,-6.47619,-5.6,-5.6,-5.6,,,,,
09/27/2009,,-18.947663,-6.161267,-15.461125,,43.379403,2.496656,-4.458315,,-5.037896,-5.349978,-5.349978,-5.349978,,,,,
