Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2018,3912.0,3912.0,-2401.0,2401.0,1511.0,0.0,-818.0,711.0,,107.0,0.0,693.0,4.0,-35.0,6.0,-41.0,31.0,0.0,0.0,697.0,-177.0,520.0,0.0,0.0,0.0,520.0,0.0,520.0,0.0,0.0,520.0,552.21,32.21,587.0,0.89,0.89,0.940733,589.0,0.88,0.88,0.934686,
06/30/2018,4006.0,4006.0,-2417.0,2417.0,1589.0,0.0,-919.0,805.0,,114.0,0.0,670.0,-47.0,-33.0,7.0,-40.0,80.0,1.0,0.0,623.0,-168.0,456.0,0.0,0.0,0.0,456.0,0.0,456.0,0.0,0.0,456.0,528.79,72.79,585.0,0.78,0.78,0.903915,586.0,0.78,0.78,0.903915,
09/30/2018,4078.0,4078.0,-2480.0,2480.0,1598.0,0.0,-853.0,734.0,,119.0,0.0,745.0,-83.0,-41.0,6.0,-47.0,122.0,0.0,2.0,662.0,-185.0,477.0,0.0,0.0,0.0,477.0,0.0,477.0,0.0,0.0,477.0,513.21,36.21,579.0,0.82,0.82,0.886373,580.0,0.82,0.82,0.882431,
12/31/2018,4129.0,4129.0,-2540.0,2540.0,1589.0,0.0,-896.0,769.0,,120.0,7.0,693.0,122.0,-41.0,8.0,-49.0,-81.0,1.0,0.0,815.0,-168.0,648.0,0.0,0.0,0.0,648.0,0.0,648.0,0.0,0.0,648.0,653.79,5.79,578.0,1.12,1.12,1.131125,579.0,1.12,1.12,1.13,
03/31/2019,4110.0,4110.0,-2575.0,2575.0,1535.0,0.0,-996.0,871.0,,123.0,2.0,539.0,44.0,-41.0,7.0,-48.0,-2.0,0.0,-1.0,583.0,-142.0,441.0,0.0,0.0,0.0,441.0,0.0,441.0,0.0,0.0,441.0,528.58,87.58,573.0,0.77,0.77,0.922478,575.0,0.77,0.77,0.922313,
06/30/2019,4141.0,4141.0,-2629.0,2629.0,1512.0,0.0,-893.0,768.0,,125.0,0.0,619.0,57.0,-39.0,6.0,-45.0,-16.0,0.0,-2.0,676.0,-167.0,509.0,0.0,0.0,0.0,509.0,0.0,509.0,0.0,0.0,509.0,544.21,35.21,564.0,0.9,0.9,0.964911,564.0,0.9,0.9,0.962429,
09/30/2019,4248.0,4248.0,-2681.0,2681.0,1567.0,0.0,-898.0,771.0,,127.0,0.0,669.0,-11.0,-36.0,7.0,-43.0,47.0,-1.0,0.0,658.0,-160.0,497.0,0.0,0.0,0.0,497.0,0.0,497.0,0.0,0.0,497.0,545.0,48.0,551.0,0.9,0.9,0.989111,551.0,0.9,0.9,0.987114,
12/31/2019,4284.0,4284.0,-2749.0,2749.0,1535.0,0.0,-909.0,676.0,,132.0,101.0,626.0,0.0,-34.0,6.0,-40.0,36.0,-57.0,-2.0,626.0,-174.0,395.0,0.0,0.0,0.0,395.0,0.0,395.0,0.0,0.0,395.0,491.0,96.0,548.0,0.72,0.72,0.895985,548.0,0.72,0.72,0.895182,
03/31/2020,4225.0,4225.0,-2747.0,2747.0,1478.0,0.0,-899.0,711.0,,133.0,55.0,579.0,-69.0,-35.0,6.0,-41.0,102.0,-1.0,2.0,510.0,-142.0,367.0,0.0,0.0,0.0,367.0,0.0,367.0,0.0,0.0,367.0,408.0,41.0,546.0,0.67,0.67,0.747253,546.0,0.67,0.67,0.745092,
06/30/2020,4000.0,4000.0,-2615.0,2615.0,1385.0,0.0,-918.0,711.0,,136.0,71.0,467.0,28.0,-28.0,9.0,-37.0,2.0,0.0,-2.0,495.0,-134.0,361.0,0.0,0.0,0.0,361.0,0.0,361.0,0.0,0.0,361.0,413.0,52.0,541.0,0.67,0.67,0.763401,541.0,0.67,0.67,0.763401,
09/30/2020,4136.818,,,,1488.96490274,,,,,,,591.857,,,,,,,,662.667,,456.688,,,,,,456.688,,,456.688,488.077,,,0.844,0.844,0.887,,0.844,0.844,0.887,
12/31/2020,4165.091,,,,1491.47743619,,,,,,,589.571,,,,,,,,639.833,,461.75,,,,,,461.75,,,461.75,471.462,,,0.85,0.85,0.885,,0.85,0.85,0.885,
