Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Provision for Loan Losses,Non-Cash Items,Gain on Sale of Secs & Loans,Deferred Income Taxes,Stock-Based Compensation,Other Non-Cash Adjustments,Net Ch in Operating Capital,Trading Assets & Liab,Net Ch in Operating Loans,Accrued Interest Receivable,Accrued Interest Payable,Other Op Assets/Liab,Net Cash From Disc Ops,Cash from Investing Activities,Net Change in Fixed Assets,Disposal of Fixed Assets,Capital Expenditures/Prop Add,Net Change in Investments,Decrease in Investments,Dec in HTM Investments,Dec in AFS Investments,Dec in Other Investments,Increase in Investments,Inc in HTM Investments,Inc in AFS Investments,Inc in Other Investments,Net Ch in Loans & Interbank,Net Ch in Customer Loans,Net Ch in Interbank Assets,Net Ch in Loans,Net Cash from Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Net Ch in Interbank Trans,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Net Change In Deposits,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2013,52.289,42.156,9.73,15.0,32.234,-0.024,9.819,4.7,17.739,-46.831,78.706,11.063,,15.323,-151.923,,573.279,-5.656,0.0,-5.656,-142.131,300.178,0.0,300.178,0.0,-442.309,0.0,-442.309,0.0,718.015,795.824,-77.809,0.0,0.0,0.0,0.0,0.0,3.051,-690.134,-5.363,-322.194,-311.084,0.0,3.196,-14.306,62.665,95.16,-32.495,-425.242,0.0,0.0,-64.566,1.488,9.285,
06/30/2013,35.919,42.393,9.92,15.0,4.033,0.351,-6.192,4.868,5.006,-35.427,-43.194,5.769,,-17.441,19.439,,22.802,-10.289,0.0,-10.289,-28.099,289.966,0.0,287.138,2.828,-318.065,0.0,-318.065,0.0,7.731,-106.285,114.016,0.0,54.872,0.0,54.872,0.0,-1.413,-63.521,-16.006,-443.617,-70.715,0.0,0.356,-373.258,-49.217,,,445.319,0.0,0.0,-4.8,3.299,41.014,
09/30/2013,26.003,-105.901,9.641,10.0,157.952,0.096,-48.433,4.393,201.896,-45.689,-106.332,13.465,,7.928,39.25,,968.583,-3.004,0.0,-3.004,43.415,260.764,0.0,259.504,1.26,-217.349,0.0,-217.349,0.0,932.11,772.139,159.971,0.0,-3.938,0.0,-3.938,0.0,0.0,-1006.666,-16.367,-252.204,-229.6,0.0,0.859,-23.463,-10.12,0.119,-10.239,-727.975,0.0,0.0,-12.08,0.257,15.451,
12/31/2013,431.373,26.904,40.426,55.0,288.76,-1.76,-8.578,17.713,281.385,20.283,260.089,11.604,,-4.301,-247.109,,762.953,-26.584,0.765,-27.349,-379.666,968.86,0.0,963.378,5.482,-1348.526,0.0,-1348.526,0.0,1114.272,1464.212,-349.94,0.0,53.293,0.0,53.293,0.0,1.638,-1472.679,-53.982,-1163.686,-738.65,0.0,5.052,-430.088,3.173,94.706,-91.533,-258.184,0.0,0.0,-278.353,5.437,97.387,
03/31/2014,342.49,47.166,10.045,10.0,78.373,-5.657,-2.333,2.993,83.37,196.906,-93.636,8.793,,9.444,272.305,0.0,131.742,-3.752,0.0,-3.752,-158.211,187.935,0.0,187.935,0.0,-346.146,0.0,-346.146,0.0,293.287,248.53,44.757,0.0,0.0,0.0,0.0,0.0,0.418,-230.04,-16.32,-149.485,84.915,0.0,0.24,-234.64,-2.355,0.229,-2.584,-61.88,0.0,0.0,244.192,6.34,11.402,
06/30/2014,48.085,79.07,9.934,5.0,20.48,1.923,9.911,4.399,4.247,-66.399,83.715,8.696,,-10.052,-148.758,0.0,-233.832,-11.667,0.032,-11.699,23.408,126.687,0.0,126.687,0.0,-103.279,0.0,-103.279,0.0,-245.844,-675.464,429.62,0.0,0.0,0.0,0.0,0.0,0.271,206.768,-16.345,742.966,745.243,0.0,1.849,-4.126,-1.892,0.395,-2.287,-516.256,-1.705,0.0,21.021,24.968,30.224,
09/30/2014,200.064,47.623,9.757,6.0,20.002,0.862,-9.049,8.736,19.453,116.682,-362.114,248.051,,7.766,222.979,0.0,-22.285,-5.217,1.251,-6.468,19.447,190.351,0.0,190.351,0.0,-170.904,0.0,-170.904,0.0,-37.002,-17.437,-19.565,0.0,0.0,0.0,0.0,0.0,0.487,-361.17,-16.175,-302.166,-299.103,0.0,0.0,-3.063,-31.485,0.0,-31.485,-13.049,1.705,0.0,-183.391,21.266,11.159,
12/31/2014,114.095,48.66,10.149,6.0,-56.912,,5.2,2.443,-64.555,106.198,205.365,11.484,,-6.989,-103.662,0.0,-1362.304,-7.261,2.224,-9.485,0.999,132.035,0.0,130.343,1.692,-131.036,0.0,-131.036,0.0,-1768.218,-421.736,-1346.482,0.0,413.352,0.0,413.352,0.0,-1.176,1409.883,-16.191,-50.14,-441.139,0.0,397.893,-6.894,-5.983,1.24,-7.223,1489.417,-7.22,0.0,161.674,25.205,28.366,
03/31/2015,-141.586,-75.163,10.443,5.0,145.829,-0.276,-25.254,3.002,168.357,-227.695,-119.77,9.226,,7.75,-124.901,0.0,580.365,-7.204,2.849,-10.053,-88.4,143.134,0.0,143.134,0.0,-231.534,0.0,-231.534,0.0,675.444,-507.89,1183.334,0.0,0.0,0.0,0.0,0.0,0.525,-352.791,-16.244,-892.924,-585.09,0.0,0.0,-307.834,-13.405,3.362,-16.767,569.782,0.0,0.0,85.988,10.367,13.218,
06/30/2015,252.678,52.106,10.382,2.0,-125.186,-0.008,23.662,3.563,-152.403,313.376,317.91,5.157,,-15.363,5.672,0.0,-99.893,31.822,37.52,-5.698,-11.718,184.465,0.0,184.465,0.0,-196.183,0.0,-196.183,0.0,-120.483,-214.172,93.689,0.0,0.0,0.0,0.0,0.0,0.486,-141.892,-18.579,-157.396,-152.422,0.0,0.0,-4.974,-2.002,1.262,-3.264,36.085,0.0,0.0,10.893,4.707,35.516,
09/30/2015,101.539,60.355,10.256,1.0,33.0,0.345,20.594,2.931,9.13,-3.072,-40.091,2.924,,8.976,25.119,,-58.671,-9.194,0.0,-9.194,-2.572,179.222,0.0,179.222,0.0,-181.794,0.0,-181.794,0.0,-47.305,204.44,-251.745,0.0,0.0,0.0,0.0,0.0,0.4,-97.276,-18.36,-272.501,-65.764,0.0,0.0,-206.737,2.671,2.692,-0.021,190.914,0.0,0.0,-54.408,-7.19,10.875,
12/31/2015,154.532,48.581,9.952,1.0,25.493,-1.439,5.194,3.944,17.794,69.506,118.249,-1.451,,-10.487,-36.805,0.0,-941.815,-14.228,0.774,-15.002,-237.788,228.895,0.0,227.164,1.731,-466.683,-10.0,-456.683,0.0,-683.301,-677.154,-6.147,0.0,-5.087,0.0,-5.087,0.0,-1.411,704.468,-18.523,-23.171,-13.048,0.0,497.04,-507.163,-12.693,,,758.499,0.356,0.0,-82.815,6.919,31.113,
03/31/2016,-111.733,49.362,9.422,3.0,17.297,-1.574,4.293,3.941,10.637,-190.814,-173.924,10.163,,10.206,-37.259,0.0,-267.561,-10.534,1.356,-11.89,-22.602,136.464,0.0,136.464,0.0,-159.066,0.0,-159.066,0.0,-246.43,102.654,-349.084,0.0,0.0,0.0,0.0,0.0,12.005,430.4,-18.717,164.038,170.193,0.0,0.0,-6.155,-75.606,0.157,-75.763,360.685,0.0,0.0,51.106,-1.664,11.223,
06/30/2016,88.313,58.088,9.213,4.0,36.887,-0.099,30.073,3.855,3.058,-19.875,114.162,-1.448,,-15.231,-117.358,0.0,-371.488,-13.714,1.43,-15.144,27.854,180.38,0.0,180.38,0.0,-152.526,0.0,-152.526,0.0,-393.492,-1023.669,630.177,0.0,0.0,0.0,0.0,0.0,7.864,406.956,-21.015,138.695,392.478,0.0,0.0,-253.783,-13.285,0.65,-13.935,302.561,0.0,0.0,123.781,10.573,36.132,
09/30/2016,-238.89,64.752,9.295,4.0,-115.536,0.2,33.734,4.582,-154.052,-201.401,-245.236,-38.466,,5.53,76.771,0.0,-909.516,-7.42,6.85,-14.27,-34.813,210.811,0.0,210.811,0.0,-245.624,0.0,-245.624,0.0,-872.421,-974.33,101.909,0.0,0.0,0.0,0.0,0.0,5.138,1100.007,-20.585,165.626,170.187,0.0,0.1,-4.661,10.8,17.903,-7.103,944.166,0.0,0.0,-48.399,-1.183,15.982,
12/31/2016,445.041,54.844,9.655,0.0,16.004,0.132,11.504,5.158,-0.79,364.538,282.777,45.0,,-5.04,41.801,0.0,-919.987,-19.49,1.76,-21.25,-29.173,653.523,0.0,653.523,0.0,-682.696,0.0,-682.696,0.0,-875.881,-35.681,-840.2,0.0,0.0,0.0,0.0,0.0,4.557,355.189,-20.821,-725.509,-722.581,0.0,0.0,-2.928,3.174,3.769,-0.595,1098.345,0.0,0.0,-119.757,7.833,29.119,
03/31/2017,-71.479,55.568,9.383,-1.0,19.783,-0.044,6.92,5.029,7.878,-155.213,15.847,6.601,,7.36,-185.021,0.0,-553.981,-9.3,0.018,-9.318,-0.586,135.09,0.0,135.09,0.0,-135.676,0.0,-135.676,0.0,-546.767,499.796,-1046.563,0.0,0.0,0.0,0.0,0.0,2.672,823.673,-20.867,36.87,40.176,0.0,0.0,-3.306,0.029,2.045,-2.016,807.641,0.0,0.0,198.213,9.117,21.478,
06/30/2017,-374.659,92.352,10.43,-2.0,-25.161,-0.405,-23.782,4.811,-5.785,-450.28,-302.037,-94.813,,-6.057,-47.373,0.0,518.351,-9.095,2.085,-11.18,7.774,137.868,4.74,133.128,0.0,-130.094,0.0,-130.094,0.0,632.888,-904.175,1537.063,0.0,-123.971,0.0,-123.971,0.0,10.755,-300.619,-25.714,873.584,877.517,0.0,0.0,-3.933,-2.159,0.778,-2.937,-1146.33,0.0,0.0,-156.927,20.888,40.43,
09/30/2017,134.865,68.886,10.399,0.0,51.47,-0.001,16.315,5.131,30.025,4.11,-130.527,88.389,,7.566,38.682,,-224.905,-9.423,0.474,-9.897,-5.081,155.278,0.0,155.278,0.0,-160.359,0.0,-160.359,0.0,-212.707,-182.047,-30.66,0.0,0.0,0.0,0.0,0.0,2.306,98.715,-25.442,356.071,343.702,0.0,150.415,-138.046,2.018,2.35,-0.332,-233.932,0.0,0.0,8.675,16.347,30.497,
12/31/2017,282.475,-51.291,13.219,3.0,153.32,-0.142,121.548,5.656,26.258,164.227,112.327,-221.838,,-2.935,276.673,0.0,-1064.067,-21.812,0.839,-22.651,-36.385,1096.476,0.0,1096.476,0.0,-1132.861,0.0,-1132.861,0.0,-803.247,-221.973,-581.274,0.0,-212.663,0.0,-212.663,0.0,10.04,1145.883,-25.515,795.245,,,,,0.69,0.959,-0.269,375.463,0.0,0.0,364.291,16.35,47.968,
03/31/2018,-204.378,92.174,18.452,-1.0,27.08,-0.086,20.309,5.906,0.951,-341.084,179.004,-422.526,,10.03,-107.592,0.0,1268.638,-15.401,2.619,-18.02,5.953,165.904,0.0,165.904,0.0,-159.951,0.0,-159.951,0.0,1294.423,418.174,876.249,0.0,0.0,0.0,0.0,0.0,-16.337,-1083.275,-25.786,-1288.092,-1285.626,0.0,0.159,-2.625,2.143,4.327,-2.184,228.478,-0.018,0.0,-19.015,4.156,51.418,
06/30/2018,248.261,83.14,18.243,0.0,6.589,0.034,17.721,5.547,-16.713,140.289,292.678,-185.954,,-6.257,39.822,0.0,-839.784,-3.083,3.947,-7.03,72.79,167.831,0.0,167.831,0.0,-95.041,0.0,-95.041,0.0,-877.922,-436.639,-441.283,0.0,-46.017,0.0,-46.017,0.0,14.448,635.512,-43.769,522.86,504.65,0.0,20.806,-2.596,-2.513,0.093,-2.606,158.916,0.018,0.0,43.989,9.171,82.373,
09/30/2018,-174.728,271.833,18.399,2.0,-115.746,0.0,68.284,6.012,-190.042,-351.214,21.908,-369.48,,12.837,-16.479,0.0,916.713,8.35,16.228,-7.878,134.909,242.132,50.498,191.634,0.0,-107.223,0.0,-107.223,0.0,521.34,302.387,218.953,0.0,0.0,0.0,0.0,0.0,252.114,-775.795,-43.403,-743.426,,,,,-19.184,0.023,-19.207,30.218,0.0,0.0,-33.81,1.028,74.369,
12/31/2018,365.15,97.895,17.993,6.0,2.576,-212.896,-2.757,5.706,212.523,240.686,560.072,-447.883,,-1.445,129.942,0.0,-865.195,-7.388,7.67,-15.058,59.918,170.908,0.0,170.908,0.0,-110.99,0.0,-110.99,0.0,-924.585,-178.655,-745.93,0.0,-0.006,0.0,-0.006,0.0,6.866,462.16,-43.413,-1088.602,-1051.973,0.0,0.0,-36.629,-80.732,0.039,-80.771,1674.907,0.0,0.0,-37.885,76.917,99.418,
03/31/2019,122.489,100.585,17.616,9.0,35.901,-0.031,7.238,5.432,23.262,-40.613,286.39,-377.933,,16.57,34.36,0.0,-92.73,-2.915,4.08,-6.995,87.002,170.514,0.0,170.514,0.0,-83.512,0.0,-83.512,0.0,-183.964,-448.321,264.357,0.0,0.0,0.0,0.0,0.0,7.147,-222.214,-43.192,93.998,92.057,0.0,3.12,-1.179,-52.916,0.52,-53.436,-220.104,0.0,,-192.455,28.53,88.774,
06/30/2019,224.797,110.89,17.369,13.0,83.15,0.267,53.705,5.224,23.954,0.388,517.764,-263.547,,-4.135,-249.694,0.0,-1005.833,-1.415,4.077,-5.492,279.202,340.224,0.0,340.224,0.0,-61.022,0.0,-61.022,0.0,-1315.467,-1735.541,420.074,0.0,0.0,0.0,0.0,0.0,31.847,817.871,-49.322,1071.042,1069.682,0.0,1.361,-0.001,-49.278,2.944,-52.222,-154.571,0.0,0.0,36.835,14.054,111.851,
09/30/2019,369.286,111.06,16.784,15.0,-5.366,-0.444,8.159,5.822,-18.903,231.808,657.268,-265.96,,3.5,-163.0,0.0,-1346.683,-10.069,6.213,-16.282,47.781,260.429,20.1,238.889,1.44,-212.648,0.0,-212.648,0.0,-1367.342,-1596.11,228.768,0.0,0.0,0.0,0.0,0.0,-17.053,1223.372,-48.146,1658.23,1652.54,0.0,7.091,-1.401,-23.054,5.329,-28.383,-363.658,0.0,0.0,245.975,17.969,102.555,
12/31/2019,113.722,118.373,16.849,10.0,-63.455,0.003,-54.745,6.252,-14.965,31.955,131.396,-349.739,,-15.596,265.894,0.0,55.404,-14.702,5.688,-20.39,-30.266,242.201,0.0,242.201,0.0,-272.467,0.0,-272.467,0.0,91.593,209.586,-117.993,0.0,0.0,0.0,0.0,0.0,8.779,-397.913,-48.081,-834.806,,,,,0.1,0.872,-0.772,484.874,0.0,0.0,-228.787,37.841,107.703,
03/31/2020,-1400.005,13.62,15.824,145.0,-3.906,-0.025,-18.6,7.281,7.438,-1570.543,-186.725,-406.783,,-8.882,-968.153,0.0,-2481.943,-5.418,2.185,-7.603,19.159,233.109,0.0,233.109,0.0,-213.95,0.0,-213.95,0.0,-2500.543,-2312.423,-188.12,0.0,0.0,0.0,0.0,0.0,4.859,3745.104,-48.51,1803.311,1806.967,0.0,0.0,-3.656,0.188,4.144,-3.956,1990.115,0.0,0.0,-136.844,5.242,83.866,
06/30/2020,897.05,53.814,15.808,110.0,-1.414,1.493,-19.928,3.718,13.303,718.842,747.369,-367.617,,-0.968,340.058,0.0,-2744.314,-13.051,0.197,-13.248,-937.092,347.27,0.0,347.27,0.0,-1284.362,0.0,-1284.362,0.0,-1801.743,663.576,-2465.319,0.0,0.0,0.0,0.0,0.0,7.572,1736.762,-52.249,-1693.877,-2933.584,0.0,1241.534,-1.827,143.187,144.666,-1.479,3339.701,0.0,0.0,-110.502,1.785,41.502,
