Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2003,15499.0,1815.0,1815.0,0.0,3005.0,,,2455.0,159.0,1793.0,503.0,0.0,644.0,,,,,,,7919.0,2526.0,6066.0,-3540.0,0.0,,5054.0,670.0,670.0,0.0,,4384.0,7580.0,,1776.0,1776.0,,,,22.0,,,,,,4766.0,,,4766.0,6564.0,3415.0,3413.0,2.0,2.0,,2873.0,,,,2873.0,6288.0,12852.0,0.0,1415.0,,,-577.0,2071.0,-362.0,2547.0,100.0,2647.0,15499.0,
03/31/2004,16407.0,1933.0,1933.0,0.0,3908.0,,,2555.0,170.0,1854.0,531.0,0.0,867.0,,,,,,,9263.0,2537.0,6108.0,-3571.0,0.0,,4607.0,793.0,793.0,0.0,495.0,3319.0,7144.0,,2102.0,2102.0,,,,23.0,,,,,,4798.0,,,4798.0,6923.0,3934.0,,,,,2968.0,,,,2968.0,6902.0,13825.0,0.0,1411.0,,,-540.0,1951.0,-350.0,2472.0,110.0,2582.0,16407.0,
06/30/2004,15519.0,2230.0,2230.0,0.0,4204.0,,,2313.0,170.0,1621.0,522.0,0.0,784.0,,,,,,,9531.0,2564.0,6188.0,-3624.0,0.0,,3424.0,793.0,793.0,0.0,476.0,2155.0,5988.0,,2087.0,2087.0,,,,50.0,,,,,,4696.0,,,4696.0,6833.0,3900.0,,,,,2934.0,,,,2934.0,6834.0,13667.0,0.0,1410.0,,,-515.0,1229.0,-388.0,1736.0,116.0,1852.0,15519.0,
09/30/2004,15958.0,2996.0,2996.0,0.0,3567.0,,,2593.0,162.0,1901.0,530.0,0.0,667.0,,,,,,,9823.0,2540.0,6165.0,-3625.0,0.0,,3595.0,793.0,793.0,0.0,,2802.0,6135.0,,2362.0,2362.0,,,,50.0,,,,,,4643.0,,,4643.0,7055.0,3894.0,,,,,3217.0,,,,3217.0,7111.0,14166.0,0.0,1403.0,,,-478.0,1130.0,-376.0,1679.0,113.0,1792.0,15958.0,
12/31/2004,15864.0,2808.0,1917.0,891.0,2873.0,0.0,,2603.0,156.0,1845.0,602.0,0.0,1746.0,,,,,,,10030.0,2553.0,6227.0,-3674.0,0.0,,3281.0,795.0,795.0,0.0,,2486.0,5834.0,,2339.0,2339.0,,,,362.0,362.0,0.0,0.0,,,4431.0,,,4431.0,7132.0,3593.0,3593.0,0.0,0.0,,1099.0,,,,1099.0,4692.0,11824.0,0.0,1423.0,,,-477.0,871.0,2115.0,3932.0,108.0,4040.0,15864.0,
03/31/2005,13806.0,1812.0,1812.0,0.0,3031.0,,,2723.0,179.0,1899.0,645.0,0.0,642.0,,,,,,,8208.0,2556.0,6228.0,-3672.0,0.0,,3042.0,794.0,794.0,0.0,,2248.0,5598.0,,2357.0,2357.0,,,,862.0,,,,,,1960.0,,,1960.0,5179.0,3109.0,,,,,1066.0,,,,1066.0,4175.0,9354.0,0.0,3844.0,,,-438.0,1173.0,-241.0,4338.0,114.0,4452.0,13806.0,
06/30/2005,13216.0,1575.0,1575.0,0.0,2829.0,,,2473.0,195.0,1609.0,669.0,0.0,1090.0,,,,,,,7967.0,2550.0,6266.0,-3716.0,0.0,,2699.0,744.0,744.0,0.0,,1955.0,5249.0,,1871.0,1871.0,,,,447.0,,,,,,1854.0,,,1854.0,4172.0,3103.0,,,,,1133.0,,,,1133.0,4236.0,8408.0,0.0,3888.0,,,-417.0,1502.0,-278.0,4695.0,113.0,4808.0,13216.0,
09/30/2005,13695.0,2124.0,2124.0,0.0,2853.0,2853.0,,2282.0,191.0,1383.0,708.0,0.0,1232.0,,,,,,,8491.0,2602.0,6386.0,-3784.0,0.0,,2602.0,739.0,739.0,0.0,358.0,1505.0,5204.0,,1714.0,1714.0,,,,686.0,,,,,,1832.0,,,1832.0,4232.0,2821.0,,,,,1162.0,,,,1162.0,3983.0,8215.0,0.0,4079.0,,,-380.0,1937.0,-289.0,5347.0,133.0,5480.0,13695.0,
12/31/2005,15048.0,2391.0,2391.0,0.0,3345.0,,,2409.0,181.0,1513.0,715.0,0.0,1241.0,,,,,,,9386.0,2648.0,6486.0,-3838.0,0.0,,3014.0,765.0,765.0,0.0,,2249.0,5662.0,,1967.0,1967.0,,,,361.0,,,,,,2099.0,,,2099.0,4427.0,2813.0,,,,,1291.0,,,,1291.0,4104.0,8531.0,0.0,4135.0,,,-374.0,2975.0,-364.0,6372.0,145.0,6517.0,15048.0,
03/31/2006,15170.0,2278.0,2278.0,0.0,3620.0,,,2418.0,221.0,1422.0,775.0,0.0,1423.0,,,,,,,9739.0,2675.0,6592.0,-3917.0,0.0,,2756.0,771.0,771.0,0.0,,1985.0,5431.0,,1688.0,1688.0,,,,369.0,,,,,,2105.0,,,2105.0,4162.0,2793.0,,,,,1192.0,,,,1192.0,3985.0,8147.0,0.0,4130.0,,,-383.0,3386.0,-261.0,6872.0,151.0,7023.0,15170.0,
06/30/2006,16174.0,3673.0,3673.0,0.0,3225.0,,,1128.0,236.0,91.0,801.0,0.0,2625.0,,,,,,,10651.0,2774.0,6767.0,-3993.0,0.0,,2749.0,774.0,774.0,0.0,,1975.0,5523.0,,1817.0,1817.0,,,,366.0,,,,,,2580.0,,,2580.0,4763.0,2772.0,,,,,1218.0,,,,1218.0,3990.0,8753.0,0.0,4173.0,,,-520.0,3899.0,-224.0,7328.0,93.0,7421.0,16174.0,
09/30/2006,15984.0,3549.0,3549.0,0.0,3448.0,3448.0,,2382.0,272.0,1266.0,844.0,0.0,836.0,,,,,,,10215.0,2884.0,6954.0,-4070.0,0.0,,2885.0,775.0,775.0,0.0,388.0,1722.0,5769.0,,1871.0,1871.0,,,,88.0,,,,,,2743.0,,,2743.0,4702.0,2745.0,,,,,1302.0,,,,1302.0,4047.0,8749.0,0.0,4148.0,,,-1308.0,4468.0,-219.0,7089.0,146.0,7235.0,15984.0,
12/31/2006,16820.0,4379.0,4379.0,0.0,3451.0,,,2484.0,256.0,1319.0,909.0,0.0,869.0,,,,,,,11183.0,3048.0,7202.0,-4154.0,0.0,,2589.0,775.0,775.0,0.0,397.0,1417.0,5637.0,,1931.0,1931.0,,,,45.0,,,,,,2751.0,,,2751.0,4727.0,2786.0,,,,,1484.0,,,,1484.0,4270.0,8997.0,0.0,4339.0,,,-1577.0,5051.0,-437.0,7376.0,447.0,7823.0,16820.0,
03/31/2007,17638.0,3043.0,2186.0,857.0,2700.0,2700.0,,1430.0,361.0,110.0,959.0,0.0,4542.0,,,,,,,11715.0,2758.0,6646.0,-3888.0,0.0,,3165.0,593.0,593.0,0.0,,2572.0,5923.0,,739.0,739.0,,,,11.0,,,,,,4329.0,,,4329.0,5079.0,2785.0,,,,,1817.0,,,,1817.0,4602.0,9681.0,0.0,4364.0,,,-1540.0,5494.0,-426.0,7892.0,65.0,7957.0,17638.0,
06/30/2007,11989.0,2223.0,1348.0,875.0,2948.0,2948.0,,1500.0,396.0,117.0,987.0,0.0,601.0,,,,,,,7272.0,2988.0,6898.0,-3910.0,0.0,,1729.0,594.0,594.0,0.0,,1135.0,4717.0,,856.0,856.0,,,,11.0,,,,,,1299.0,,,1299.0,2166.0,2784.0,,,,,1110.0,,,,1110.0,3894.0,6060.0,0.0,4315.0,,,-5221.0,6942.0,-178.0,5858.0,71.0,5929.0,11989.0,
09/30/2007,12469.0,1891.0,735.0,1156.0,3109.0,3109.0,,1560.0,394.0,116.0,1050.0,0.0,661.0,,,,,,,7221.0,3337.0,7328.0,-3991.0,0.0,,1911.0,731.0,731.0,0.0,,1180.0,5248.0,,798.0,798.0,,,,10.0,,,,,,1383.0,,,1383.0,2191.0,2796.0,,,,,1195.0,,,,1195.0,3991.0,6182.0,0.0,4349.0,,,-5565.0,7591.0,-178.0,6197.0,90.0,6287.0,12469.0,
12/31/2007,13135.0,2235.0,1847.0,388.0,3093.0,3093.0,,1459.0,325.0,92.0,1042.0,0.0,786.0,,,,,,,7573.0,3630.0,7756.0,-4126.0,,,1932.0,790.0,790.0,0.0,,1142.0,5562.0,,768.0,768.0,,,,159.0,,,,,,1484.0,,,1484.0,2411.0,2627.0,,,,,1137.0,,,,1137.0,3764.0,6175.0,0.0,4398.0,,,-5630.0,8202.0,-104.0,6866.0,94.0,6960.0,13135.0,
03/31/2008,13328.0,1994.0,1994.0,0.0,3301.0,3301.0,,1655.0,415.0,97.0,1143.0,0.0,746.0,,,,192.0,,470.0,7696.0,3851.0,8119.0,-4268.0,0.0,,1781.0,803.0,803.0,0.0,,786.0,5632.0,,1579.0,907.0,209.0,,463.0,172.0,0.0,,,,172.0,731.0,,,491.0,2482.0,2624.0,2624.0,,,,1060.0,,394.0,,666.0,3684.0,6166.0,0.0,4418.0,2659.0,1759.0,-5953.0,8699.0,-102.0,7062.0,,7062.0,13228.0,
06/30/2008,14048.0,1880.0,1880.0,0.0,3581.0,3581.0,,1736.0,433.0,98.0,1205.0,0.0,748.0,,,,,,,7945.0,4146.0,8463.0,-4317.0,0.0,,1957.0,838.0,838.0,0.0,,1119.0,6103.0,,954.0,954.0,,,,230.0,,,,,,1422.0,,,1422.0,2606.0,2565.0,,,,,1192.0,,,,1192.0,,,0.0,4467.0,,,-5908.0,9127.0,,7686.0,100.0,7786.0,,
09/30/2008,13846.0,973.0,973.0,0.0,3858.0,3858.0,,1824.0,445.0,77.0,1302.0,0.0,712.0,,,,,,,7367.0,4438.0,8869.0,-4431.0,0.0,,2041.0,1004.0,1004.0,0.0,,1037.0,6479.0,,964.0,964.0,,,,183.0,,,,,,1384.0,,,1384.0,2531.0,2588.0,,,,,1240.0,,,,1240.0,,,0.0,3787.0,,,-5285.0,9025.0,,7527.0,60.0,7587.0,,
12/31/2008,14385.0,1124.0,1124.0,,3795.0,3795.0,,1828.0,1312.0,70.0,446.0,0.0,664.0,,,,,,,7411.0,4782.0,9348.0,-4566.0,,,2192.0,1072.0,1072.0,0.0,,1120.0,6974.0,,898.0,898.0,,,,26.0,,,,,,1857.0,,,1857.0,2781.0,2586.0,,,,,1274.0,,,,1274.0,3860.0,6641.0,,3780.0,,,-5251.0,9411.0,-215.0,7725.0,19.0,7744.0,14385.0,
03/31/2009,16224.0,2967.0,2967.0,0.0,3395.0,3395.0,0.0,1895.0,544.0,50.0,1301.0,0.0,652.0,,,,130.0,212.0,440.0,8909.0,5157.0,9940.0,-4783.0,0.0,,2158.0,1076.0,1076.0,0.0,,952.0,7315.0,,1372.0,874.0,48.0,,450.0,29.0,0.0,,,,29.0,930.0,,,693.0,2331.0,4578.0,4578.0,,,,1220.0,,534.0,,686.0,5798.0,8129.0,0.0,3135.0,2667.0,468.0,-5177.0,10340.0,-224.0,8074.0,21.0,8095.0,16224.0,
06/30/2009,16215.0,2321.0,1568.0,753.0,3152.0,3152.0,,1832.0,568.0,37.0,1227.0,0.0,703.0,,,,,,524.0,8008.0,5357.0,10292.0,-4935.0,763.0,763.0,2087.0,1068.0,1068.0,0.0,,1019.0,8207.0,,1209.0,755.0,,,454.0,27.0,0.0,,,,27.0,984.0,,,758.0,2220.0,4573.0,4573.0,,,,1098.0,,521.0,,577.0,5671.0,7891.0,,3062.0,2667.0,395.0,-5084.0,10521.0,-198.0,8301.0,23.0,8324.0,16215.0,
09/30/2009,16337.0,3190.0,1675.0,1515.0,3098.0,3098.0,,1716.0,550.0,29.0,1137.0,0.0,695.0,,,,,,497.0,8699.0,5564.0,10631.0,-5067.0,,,2074.0,1093.0,1093.0,0.0,,981.0,7638.0,,1287.0,800.0,,,487.0,0.0,0.0,,,,,897.0,,,703.0,2184.0,4573.0,4573.0,,,,1004.0,,466.0,,538.0,5577.0,7761.0,,3064.0,2667.0,397.0,-5015.0,10702.0,-202.0,8549.0,27.0,8576.0,16337.0,
12/31/2009,16538.0,3394.0,2082.0,1312.0,2964.0,2964.0,0.0,1598.0,1090.0,28.0,480.0,0.0,682.0,,,,,,472.0,8638.0,5759.0,10989.0,-5230.0,0.0,,2141.0,1100.0,1100.0,0.0,,1041.0,7900.0,,1301.0,787.0,0.0,0.0,514.0,750.0,0.0,0.0,0.0,,750.0,838.0,0.0,,623.0,2889.0,3824.0,3824.0,0.0,0.0,,1068.0,0.0,462.0,,606.0,4892.0,7781.0,0.0,3080.0,2669.0,411.0,-5002.0,10863.0,-213.0,8728.0,29.0,8757.0,16538.0,
03/31/2010,16980.0,3191.0,1383.0,1808.0,3176.0,3176.0,0.0,1658.0,489.0,41.0,1128.0,0.0,789.0,,,,0.0,248.0,541.0,8814.0,5980.0,11386.0,-5406.0,0.0,,2186.0,1138.0,1138.0,0.0,,1048.0,8166.0,,1484.0,964.0,,,520.0,750.0,0.0,,,,750.0,911.0,,,629.0,3145.0,3824.0,3824.0,,,,1051.0,,425.0,,626.0,4875.0,8020.0,0.0,3064.0,2669.0,395.0,-4915.0,10988.0,-206.0,8931.0,29.0,8960.0,16980.0,
06/30/2010,17540.0,3095.0,1160.0,1935.0,3453.0,3453.0,,1767.0,493.0,59.0,1215.0,0.0,888.0,,,,,,614.0,9203.0,6175.0,11782.0,-5607.0,,,2162.0,1132.0,1132.0,0.0,,1030.0,8337.0,,1652.0,1069.0,,,583.0,750.0,0.0,,,,750.0,913.0,,,656.0,3315.0,3824.0,3824.0,,,,1017.0,,430.0,,587.0,4841.0,8156.0,,3027.0,2670.0,357.0,-4851.0,11386.0,-209.0,9353.0,31.0,9384.0,17540.0,
09/30/2010,18198.0,2755.0,1875.0,880.0,3723.0,3723.0,,1889.0,504.0,65.0,1320.0,0.0,849.0,,,,,,605.0,9216.0,6486.0,12330.0,-5844.0,,,2496.0,1254.0,1254.0,0.0,,1242.0,8982.0,,1761.0,1095.0,,,666.0,750.0,0.0,,,,750.0,822.0,,,603.0,3333.0,3824.0,3824.0,,,,1188.0,,445.0,,743.0,5012.0,8345.0,,2974.0,2670.0,304.0,-4773.0,11848.0,-209.0,9840.0,13.0,9853.0,18198.0,
12/31/2010,18297.0,2051.0,1398.0,653.0,3924.0,3924.0,,1940.0,1369.0,75.0,496.0,0.0,971.0,,,,,,714.0,8886.0,6842.0,12906.0,-6064.0,,,2569.0,1315.0,1315.0,0.0,,1254.0,9411.0,,1855.0,1139.0,,,716.0,0.0,0.0,0.0,0.0,,,902.0,,,636.0,2757.0,3824.0,3824.0,0.0,0.0,,1329.0,,487.0,,842.0,5153.0,7910.0,,3013.0,2674.0,339.0,-4771.0,12371.0,-240.0,10373.0,14.0,10387.0,18297.0,
03/31/2011,18990.0,1882.0,1030.0,852.0,4132.0,4132.0,0.0,2099.0,588.0,55.0,1456.0,0.0,915.0,,,,0.0,0.0,675.0,9028.0,7248.0,13561.0,-6313.0,0.0,,2714.0,1323.0,1323.0,0.0,,1391.0,9962.0,,2009.0,1372.0,,,637.0,0.0,0.0,,,,,910.0,,,630.0,2919.0,3824.0,3824.0,,,,1307.0,,479.0,,828.0,5131.0,8050.0,0.0,3063.0,2678.0,385.0,-4701.0,12800.0,-238.0,10924.0,16.0,10940.0,18990.0,
06/30/2011,19956.0,1889.0,1438.0,451.0,4448.0,4448.0,,2235.0,621.0,55.0,1559.0,0.0,968.0,,,,,,710.0,9540.0,7626.0,14237.0,-6611.0,,,2790.0,1369.0,1369.0,0.0,,1421.0,10416.0,,2260.0,1554.0,,,706.0,0.0,,,,,,906.0,,,646.0,3166.0,3824.0,3824.0,,,,1308.0,,483.0,,825.0,5132.0,8298.0,,3040.0,2680.0,360.0,-4617.0,13456.0,-237.0,11642.0,16.0,11658.0,19956.0,
09/30/2011,21204.0,2175.0,1775.0,400.0,4769.0,4769.0,,2412.0,646.0,91.0,1675.0,0.0,950.0,,,,,,712.0,10306.0,7993.0,14835.0,-6842.0,,,2905.0,1373.0,1373.0,0.0,,1532.0,10898.0,,2466.0,1733.0,,,733.0,0.0,,,,,,1190.0,,,921.0,3656.0,3824.0,3824.0,,,,1348.0,,477.0,,871.0,5172.0,8828.0,,3112.0,2682.0,430.0,-4571.0,14057.0,-240.0,12358.0,18.0,12376.0,21204.0,
12/31/2011,23677.0,2848.0,2698.0,150.0,5084.0,5084.0,,2570.0,673.0,96.0,1801.0,0.0,1075.0,,,,,,754.0,11577.0,8492.0,15588.0,-7096.0,,,3608.0,1776.0,1776.0,0.0,,1832.0,12100.0,,2688.0,1826.0,,,862.0,0.0,0.0,0.0,0.0,,,1433.0,,,1124.0,4121.0,4820.0,4820.0,0.0,0.0,,1520.0,,534.0,,986.0,6340.0,10461.0,,3138.0,2683.0,455.0,-4547.0,14880.0,-273.0,13198.0,18.0,13216.0,23677.0,
03/31/2012,24668.0,2655.0,2655.0,0.0,5336.0,5336.0,0.0,2916.0,764.0,102.0,2050.0,0.0,1111.0,,,,,,794.0,12018.0,8897.0,16290.0,-7393.0,0.0,,3753.0,1966.0,1966.0,0.0,,1787.0,12650.0,,2634.0,1941.0,,,693.0,0.0,0.0,,,,,1676.0,,,1358.0,4310.0,4820.0,4820.0,,,,1674.0,,509.0,,1165.0,6494.0,10804.0,0.0,3161.0,2683.0,478.0,-4475.0,15424.0,-266.0,13844.0,20.0,13864.0,24668.0,
06/30/2012,25571.0,2172.0,2172.0,0.0,5674.0,5674.0,0.0,3297.0,773.0,119.0,2405.0,0.0,1391.0,,,,,,1391.0,12534.0,9363.0,16877.0,-7514.0,0.0,,3674.0,1986.0,1986.0,0.0,,1688.0,13037.0,,2902.0,2113.0,,,789.0,0.0,0.0,,,,,1538.0,,,1538.0,4440.0,4820.0,4820.0,,,,1750.0,,512.0,,1238.0,6570.0,11010.0,0.0,3107.0,2683.0,424.0,-4383.0,16077.0,-261.0,14540.0,21.0,14561.0,25571.0,
09/30/2012,26312.0,2032.0,2032.0,,5870.0,5870.0,,3539.0,831.0,144.0,2564.0,0.0,1325.0,,,,,,1325.0,12766.0,9678.0,17405.0,-7727.0,,,3868.0,2075.0,2075.0,0.0,,1793.0,13546.0,,2963.0,2136.0,,,827.0,0.0,0.0,,,,,1635.0,,,1635.0,4598.0,4820.0,4820.0,,,,1703.0,,524.0,,1179.0,6523.0,11121.0,,3137.0,2682.0,455.0,-4303.0,16596.0,-262.0,15168.0,23.0,15191.0,26312.0,
12/31/2012,27410.0,2484.0,2484.0,0.0,5787.0,5787.0,0.0,3186.0,793.0,129.0,2264.0,0.0,1629.0,,0.0,,,,1278.0,13086.0,10257.0,18313.0,-8056.0,0.0,,4067.0,2135.0,2135.0,0.0,,1932.0,14324.0,,2971.0,2041.0,0.0,0.0,930.0,0.0,0.0,0.0,0.0,,,1781.0,0.0,0.0,1474.0,4752.0,4820.0,4820.0,0.0,0.0,,2048.0,0.0,607.0,,1441.0,6868.0,11620.0,0.0,3168.0,2682.0,486.0,-4276.0,17182.0,-309.0,15765.0,25.0,15790.0,27410.0,
03/31/2013,27684.0,2029.0,2029.0,0.0,6210.0,6210.0,,3257.0,828.0,128.0,2301.0,0.0,1656.0,,,,,,1656.0,13152.0,10509.0,18890.0,-8381.0,0.0,,4023.0,2119.0,2119.0,0.0,,1904.0,14532.0,,2968.0,2197.0,,,771.0,0.0,,,,,,1698.0,,,1698.0,4666.0,4820.0,4820.0,,,,2461.0,,566.0,,1895.0,7281.0,11947.0,0.0,3166.0,2681.0,485.0,-4201.0,17048.0,-303.0,15710.0,27.0,15737.0,27684.0,
06/30/2013,27418.0,1412.0,1412.0,0.0,6359.0,6359.0,,3341.0,831.0,148.0,2362.0,0.0,1509.0,,,,,,1509.0,12621.0,10753.0,19549.0,-8796.0,,,4044.0,2116.0,2116.0,0.0,,1928.0,14797.0,,3118.0,2251.0,,,867.0,0.0,,,,,,1659.0,,,1659.0,4777.0,4820.0,4820.0,,,,2456.0,,565.0,,1891.0,7276.0,12053.0,0.0,3048.0,2681.0,367.0,-4986.0,17577.0,-302.0,15337.0,28.0,15365.0,27418.0,
09/30/2013,27948.0,1491.0,1491.0,0.0,6626.0,6626.0,,3399.0,805.0,153.0,2441.0,0.0,1374.0,,,,,,1374.0,12890.0,10949.0,20086.0,-9137.0,,,4109.0,2125.0,2125.0,0.0,,1984.0,15058.0,,3206.0,2278.0,,,928.0,0.0,,,,,,1556.0,,,1556.0,4762.0,7816.0,7816.0,,,,2552.0,,575.0,,1977.0,10368.0,15130.0,,3082.0,2681.0,401.0,-8171.0,18177.0,-300.0,12788.0,30.0,12818.0,27948.0,
12/31/2013,29223.0,2356.0,2356.0,0.0,6181.0,6181.0,,3305.0,720.0,140.0,2445.0,0.0,1862.0,737.0,,,,,737.0,13704.0,11322.0,20802.0,-9480.0,,,4197.0,2168.0,2168.0,0.0,,2029.0,15519.0,,3394.0,2365.0,0.0,0.0,1029.0,0.0,0.0,,,,,1632.0,,,1282.0,5026.0,7816.0,7816.0,,,,2766.0,,584.0,,2182.0,10582.0,15608.0,,3095.0,2680.0,415.0,-8049.0,18842.0,-307.0,13581.0,34.0,13615.0,29223.0,
03/31/2014,29256.0,2123.0,2123.0,0.0,6314.0,6314.0,,3415.0,744.0,162.0,2509.0,0.0,1634.0,,,,,,1634.0,13486.0,11463.0,21467.0,-10004.0,0.0,,4307.0,2193.0,2193.0,0.0,,2114.0,15770.0,,3348.0,2525.0,,,823.0,0.0,,,,,,1584.0,,,1584.0,4932.0,7816.0,7816.0,,,,2756.0,,570.0,,2186.0,10572.0,15504.0,0.0,3090.0,2680.0,410.0,-8399.0,19337.0,-303.0,13725.0,27.0,13752.0,29256.0,
06/30/2014,30484.0,2360.0,2360.0,0.0,6781.0,6781.0,,3529.0,783.0,191.0,2555.0,0.0,1495.0,,,,,,1495.0,14165.0,11677.0,21995.0,-10318.0,,,4642.0,2267.0,2267.0,0.0,,2375.0,16319.0,,3667.0,2727.0,,,940.0,0.0,0.0,,,,,1702.0,,,1702.0,5369.0,7816.0,7816.0,,,,2712.0,,583.0,,2129.0,10528.0,15897.0,0.0,2923.0,2679.0,244.0,-8042.0,19984.0,-303.0,14562.0,25.0,14587.0,30484.0,
09/30/2014,31583.0,2029.0,2029.0,0.0,7555.0,7555.0,,3650.0,799.0,230.0,2621.0,0.0,1613.0,,,,,,1613.0,14847.0,12050.0,22706.0,-10656.0,,,4686.0,2312.0,2312.0,0.0,,2374.0,16736.0,,3991.0,3005.0,,,986.0,0.0,,,,,,1898.0,,,1898.0,5889.0,7816.0,7816.0,,,,2360.0,,580.0,,1780.0,10176.0,16065.0,0.0,2978.0,2679.0,299.0,-8240.0,21060.0,-307.0,15491.0,27.0,15518.0,31583.0,
12/31/2014,32240.0,2291.0,2291.0,0.0,7564.0,7564.0,0.0,3571.0,754.0,211.0,2606.0,0.0,1642.0,658.0,0.0,,,,563.0,15068.0,12475.0,23482.0,-11007.0,0.0,,4697.0,2330.0,2330.0,0.0,,2367.0,17172.0,,4254.0,2814.0,407.0,0.0,1033.0,14.0,0.0,,,,14.0,1615.0,0.0,0.0,1266.0,5883.0,7840.0,7840.0,,,,2219.0,0.0,691.0,1116.0,412.0,10059.0,15942.0,0.0,2988.0,2679.0,309.0,-8131.0,21809.0,-399.0,16267.0,31.0,16298.0,32240.0,
03/31/2015,30587.0,2294.0,2294.0,0.0,6419.0,6419.0,0.0,3467.0,883.0,217.0,2367.0,0.0,1645.0,,,,,,1645.0,13825.0,12299.0,23545.0,-11246.0,0.0,,4463.0,2332.0,2332.0,0.0,,2131.0,16762.0,,3198.0,2424.0,,,774.0,0.0,0.0,,,,,1820.0,,,1820.0,5018.0,7841.0,7841.0,,,,2105.0,,643.0,,1462.0,9946.0,14964.0,0.0,2987.0,2678.0,309.0,-8007.0,21013.0,-402.0,15591.0,32.0,15623.0,30587.0,
06/30/2015,30606.0,2760.0,2760.0,0.0,5633.0,5633.0,0.0,2831.0,593.0,167.0,2071.0,0.0,4000.0,,,2104.0,,,1896.0,15224.0,11153.0,20493.0,-9340.0,0.0,,4229.0,1983.0,1983.0,0.0,,2246.0,15382.0,,2990.0,2181.0,,,809.0,0.0,0.0,,,,,2015.0,,,2015.0,5005.0,7838.0,7838.0,,,,2048.0,,595.0,,1453.0,9886.0,14891.0,0.0,2853.0,2677.0,176.0,-7784.0,20914.0,-298.0,15685.0,30.0,15715.0,30606.0,
09/30/2015,30248.0,2249.0,2249.0,0.0,5791.0,5791.0,0.0,2692.0,584.0,143.0,1965.0,0.0,4187.0,,,2082.0,,,2105.0,14919.0,11018.0,20558.0,-9540.0,0.0,,4311.0,2124.0,2124.0,0.0,,2187.0,15329.0,,3064.0,2193.0,,,871.0,648.0,0.0,,,,648.0,1991.0,,,1991.0,5703.0,7243.0,7243.0,,,,1822.0,,576.0,,1246.0,9065.0,14768.0,0.0,2920.0,2677.0,243.0,-7727.0,20706.0,-451.0,15448.0,32.0,15480.0,30248.0,
12/31/2015,36942.0,10077.0,10077.0,0.0,5317.0,5317.0,0.0,2993.0,879.0,122.0,1992.0,0.0,1683.0,,,,552.0,527.0,1156.0,20070.0,12117.0,23693.0,-11576.0,0.0,,4755.0,2385.0,2385.0,0.0,,1818.0,16872.0,,2881.0,2019.0,,,862.0,659.0,0.0,0.0,0.0,,659.0,1797.0,0.0,,1499.0,5337.0,14687.0,14687.0,0.0,0.0,,1423.0,0.0,479.0,0.0,944.0,16110.0,21447.0,0.0,2951.0,2677.0,274.0,-7650.0,20524.0,-363.0,15462.0,33.0,15495.0,36942.0,
03/31/2016,33932.0,9593.0,9593.0,0.0,4983.0,4983.0,0.0,2893.0,901.0,114.0,1878.0,0.0,1636.0,1198.0,,,,,438.0,19105.0,9252.0,21228.0,-11976.0,0.0,,5575.0,2383.0,2383.0,0.0,,3192.0,14827.0,,2453.0,1844.0,,,609.0,3186.0,0.0,,,,3186.0,1773.0,,,1773.0,7412.0,12207.0,12207.0,,,,1253.0,,447.0,,806.0,13460.0,20872.0,0.0,2955.0,2676.0,279.0,-7534.0,17958.0,-364.0,13015.0,45.0,13060.0,33932.0,
06/30/2016,27737.0,3108.0,3108.0,0.0,4725.0,4725.0,,2650.0,885.0,103.0,1662.0,0.0,2097.0,,,,1856.0,1099.0,998.0,12580.0,8961.0,19808.0,-10847.0,,,6196.0,2383.0,2383.0,0.0,,1957.0,15157.0,,2039.0,1490.0,,,549.0,763.0,0.0,,,,763.0,1676.0,,,1676.0,4478.0,12158.0,12158.0,,,,1324.0,,449.0,,875.0,13482.0,17960.0,0.0,2928.0,2675.0,253.0,-7428.0,14595.0,-361.0,9734.0,43.0,9777.0,27737.0,
