Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Net Utility Plant,Source: Bloomberg
12/31/2012,230.015427,232.0,229.0,,4.951965,0.9869,0.502183,0.18,0.18,0.192096,0.18,0.18,0.184267,0.27,0.755459,-0.676856,0.108688,19.329138,13.212157,38.45829,
03/31/2013,248.551381,237.0,237.0,,4.978903,1.033755,0.561181,-1.82,-0.47,-0.189873,-1.82,-0.47,-0.191519,0.27,-0.742616,-1.991561,0.502914,17.211733,11.550932,36.34661,
06/30/2013,249.11005,249.0,249.0,,4.220884,1.048193,0.582329,0.17,0.21,0.21,0.17,0.21,0.21,0.27,0.566265,-0.718876,0.060214,17.004533,11.356427,37.144226,
09/30/2013,249.71398,249.0,249.0,,5.39759,1.441767,0.943775,0.48,0.44,0.44,0.48,0.44,0.44,0.27,1.212851,-0.100402,0.232266,17.22771,11.593264,37.94341,
12/31/2013,250.324898,250.0,250.0,,4.364,1.104,0.62,0.23,0.23,0.244,0.23,0.23,0.242,0.27,0.92,-0.548,0.091881,17.237598,11.616903,38.765621,
03/31/2014,250.982923,251.0,251.0,,5.298805,1.219124,0.689243,0.3,0.3,0.3,0.3,0.3,0.3,0.27,1.131474,0.007968,0.486089,17.276076,11.670117,39.468821,
06/30/2014,251.498408,252.0,252.0,,4.43254,1.123016,0.599206,0.21,0.21,0.281746,0.21,0.21,0.281429,0.27,1.043651,-0.031746,0.731615,17.23669,11.642221,40.179181,
09/30/2014,251.879809,252.0,252.0,,5.210317,1.234127,0.65873,0.31,0.31,0.460317,0.31,0.31,0.456825,0.27,2.130952,0.968254,1.020328,17.317783,11.731786,40.705923,
12/31/2014,252.728684,253.0,252.0,,4.15873,0.916667,0.456349,0.14,0.14,-0.079365,0.14,0.14,-0.079365,0.27,0.416667,-1.115079,0.055395,17.101343,11.534108,41.570271,
03/31/2015,253.043362,253.0,253.0,,5.351779,1.173913,0.561265,0.21,0.21,0.241107,0.21,0.21,0.241107,0.27,0.620553,-0.351779,0.557217,17.060317,11.503957,42.115311,
06/30/2015,253.436046,254.0,253.0,,4.422925,1.150198,0.549407,0.21,0.21,0.21,0.21,0.21,0.21,0.27,0.719368,-0.529644,0.134156,17.037829,11.490078,42.870776,
09/30/2015,253.590612,254.0,254.0,,5.259843,1.377953,0.724409,0.36,0.36,0.36,0.36,0.36,0.36,0.27,1.031496,-0.122047,1.068652,17.145745,11.601376,43.522905,
12/31/2015,254.289261,254.0,254.0,,4.527559,1.440945,0.822835,0.51,0.48,0.307087,0.51,0.48,0.307087,0.27,1.330709,-0.145669,0.098313,17.354252,11.825116,44.453313,
03/31/2016,190.367,189.9,189.9,,6.624539,-0.73723,-1.611374,-1.52712,-1.52712,-1.52712,-1.52712,-1.52712,-1.52712,,1.61664,0.02633,0.793205,35.048091,13.951998,57.678064,
12/31/2017,,,,,,,,,,,,,,0.173508,,,,,,,
09/30/2018,,,,,,,,,,,,,,0.485016,,,,,,,
12/31/2018,,,,,,,,,,,,,,0.189282,,,,,,,
03/31/2019,,,,,,,,,,,,,,0.003943,,,,,,,
06/30/2019,,,,,,,,,,,,,,0.847792,,,,,,,
09/30/2019,,,,,,,,,,,,,,0.839905,,,,,,,
12/31/2019,,,,,,,,,,,,,,0.382507,,,,,,,
