Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2010,1641.0,1641.0,-1314.0,1314.0,327.0,2.0,-174.0,162.0,,,8.0,,4.0,155.0,-143.0,143.0,155.0,-12.0,,,0.0,12.0,-4.0,8.0,-6.0,-6.0,0.0,14.0,,14.0,0.0,0.0,14.0,42.95,34.95,517.025133,0.028649,0.016371,0.083071,518.254167,0.028649,0.016371,0.083071,
09/30/2010,1514.0,1514.0,-1193.0,1193.0,321.0,0.0,-165.0,161.0,,,8.0,,-4.0,156.0,-72.0,76.0,95.0,-19.0,-4.0,,0.0,84.0,1028.0,1112.0,-4.0,-4.0,0.0,1116.0,,1116.0,0.0,0.0,1116.0,74.2,-1037.8,317.369,3.52,3.51,0.233797,318.36,3.5,3.49,0.230168,
12/31/2010,1664.0,1664.0,-1362.0,1362.0,302.0,66.0,-315.0,178.0,,,10.0,,127.0,53.0,-89.0,86.0,96.0,-10.0,,,3.0,-36.0,207.0,171.0,0.0,0.0,0.0,171.0,,171.0,0.0,0.0,171.0,217.8,46.8,535.956,0.32,0.32,0.406377,538.376,0.32,0.32,0.406377,
03/31/2011,1422.0,1422.0,-1177.0,1177.0,245.0,167.0,-183.0,172.0,,,7.0,,4.0,229.0,-75.0,82.0,93.0,-11.0,-7.0,,0.0,154.0,-56.0,98.0,-1.0,-1.0,0.0,99.0,,99.0,0.0,0.0,99.0,3.31432,-94.68568,537.14,0.18,0.18,0.00617,540.476,0.18,0.18,0.004811,
06/30/2011,1610.0,1610.0,-1343.0,1343.0,267.0,18.0,-159.0,145.0,,,7.0,,7.0,126.0,-107.0,108.0,117.0,-9.0,-1.0,,0.0,19.0,4.0,23.0,13.0,13.0,0.0,10.0,,10.0,0.0,0.0,10.0,47.6,24.6,538.599,0.02,0.04,0.088377,541.095,0.02,0.04,0.085463,
09/30/2011,1569.0,1569.0,-1283.0,1283.0,286.0,0.0,-168.0,135.0,,,7.0,,26.0,118.0,-89.0,71.0,86.0,-15.0,18.0,,0.0,29.0,104.0,133.0,-24.0,-24.0,0.0,157.0,,157.0,0.0,0.0,157.0,157.05,24.05,537.969,0.29,0.25,0.291931,539.827,0.29,0.25,0.291931,
12/31/2011,1615.0,1615.0,-1317.0,1317.0,298.0,0.0,-167.0,149.0,,,9.0,,9.0,131.0,-76.0,76.0,88.0,-12.0,,,0.0,55.0,10.0,65.0,0.0,0.0,0.0,65.0,0.0,65.0,0.0,0.0,65.0,76.35,11.35,536.432,0.12,0.12,0.142329,538.119,0.12,0.12,0.141092,
03/31/2012,1494.0,1494.0,-1290.0,1290.0,204.0,66.0,-169.0,150.0,,,7.0,,12.0,101.0,-75.0,75.0,87.0,-12.0,,,0.0,26.0,15.0,41.0,0.0,0.0,0.0,41.0,,41.0,,0.0,41.0,8.35,-32.65,537.368,0.08,0.08,0.015539,539.728,0.08,0.08,0.015539,
06/30/2012,1793.0,1793.0,-1516.0,1516.0,277.0,53.0,-154.0,142.0,,,8.0,,4.0,176.0,-75.0,75.0,86.0,-11.0,,,0.0,101.0,-17.0,84.0,0.0,0.0,0.0,84.0,0.0,84.0,,0.0,84.0,48.9,-35.1,537.966,0.16,0.16,0.090898,540.033,0.16,0.16,0.090898,
09/30/2012,1772.0,1772.0,-1424.0,1424.0,348.0,28.0,-174.0,156.0,,,8.0,,10.0,202.0,-72.0,72.0,87.0,-15.0,,,0.0,130.0,-13.0,117.0,0.0,0.0,0.0,117.0,,117.0,0.0,0.0,117.0,121.55,4.55,539.094,0.22,0.22,0.225471,542.311,0.22,0.22,0.225471,
12/31/2012,2000.0,2000.0,-1580.0,1580.0,420.0,0.0,-164.0,182.0,,,9.0,,-27.0,256.0,-74.0,74.0,88.0,-14.0,,,0.0,182.0,-40.0,142.0,0.0,0.0,0.0,142.0,1.0,143.0,0.0,0.0,143.0,145.6,2.6,542.101,0.26,0.26,0.268585,547.137,0.26,0.26,0.264752,
03/31/2013,1951.0,1951.0,-1533.0,1533.0,418.0,18.0,-180.0,169.0,,,7.0,,4.0,256.0,-71.0,71.0,82.0,-11.0,,,0.0,185.0,-41.0,144.0,0.0,0.0,0.0,144.0,,144.0,0.0,0.0,144.0,142.7,-1.3,545.234,0.26,0.26,0.261722,550.785,0.26,0.26,0.25764,
06/30/2013,1874.0,1874.0,-1453.0,1453.0,421.0,10.0,-138.0,127.0,,,8.0,,3.0,293.0,-72.0,72.0,80.0,-8.0,4.0,,-4.0,221.0,-36.0,185.0,-13.0,-13.0,0.0,198.0,-2.0,196.0,-2.0,0.0,194.0,178.4,-2.6,552.855,0.35,0.33,0.322689,557.588,0.35,0.33,0.322689,
09/30/2013,1857.0,1857.0,-1479.0,1479.0,378.0,4.0,-139.0,130.0,,,8.0,,1.0,243.0,-73.0,73.0,94.0,-21.0,-2.0,,2.0,170.0,-24.0,146.0,-21.0,-21.0,0.0,167.0,,167.0,-10.0,0.0,157.0,136.0,0.0,582.828,0.27,0.23,0.23,587.179,0.27,0.23,0.23,
12/31/2013,1768.0,1768.0,-1412.0,1412.0,356.0,0.0,-511.0,134.0,,,10.0,,367.0,-155.0,-97.0,97.0,113.0,-16.0,5.0,,-5.0,-252.0,270.0,18.0,-36.0,-36.0,0.0,54.0,,54.0,-11.0,0.0,43.0,121.35,114.35,583.61,0.07,0.01,0.20793,588.616,0.07,0.01,0.204269,
03/31/2014,1736.0,1736.0,-1361.0,1361.0,375.0,75.0,-142.0,116.0,,,7.0,,19.0,308.0,-74.0,74.0,83.0,-9.0,14.0,,-14.0,234.0,-50.0,184.0,-10.0,-10.0,0.0,194.0,,194.0,-11.0,0.0,183.0,144.09816,-28.90184,584.915,0.31,0.29,0.246357,589.312,0.31,0.29,0.240957,
06/30/2014,1964.0,1964.0,-1499.0,1499.0,465.0,65.0,-130.0,115.0,,,7.0,,8.0,400.0,-72.0,72.0,83.0,-11.0,-12.0,,12.0,328.0,-59.0,269.0,-22.0,-22.0,0.0,291.0,,291.0,-11.0,0.0,280.0,233.3,-24.7,586.061,0.48,0.44,0.398081,589.766,0.47,0.43,0.388119,
09/30/2014,1915.0,1915.0,-1504.0,1504.0,411.0,23.0,-116.0,101.0,,,5.0,,10.0,318.0,-81.0,81.0,88.0,-7.0,13.0,,-13.0,237.0,-39.0,198.0,-966.0,-966.0,0.0,1164.0,,1164.0,-11.0,0.0,1153.0,177.9,-9.1,531.913,2.17,0.35,0.334453,536.012,2.15,0.35,0.333023,
12/31/2014,1788.0,1788.0,-1399.0,1399.0,389.0,0.0,-95.0,118.0,,,8.0,,-31.0,294.0,-80.0,90.0,90.0,0.0,12.0,,-22.0,214.0,-37.0,177.0,0.0,0.0,0.0,177.0,0.0,177.0,-11.0,0.0,166.0,149.1,-16.9,524.838,0.32,0.32,0.284088,529.411,0.31,0.31,0.278078,
03/31/2015,1727.0,1727.0,-1385.0,1385.0,342.0,0.0,-142.0,102.0,28.0,74.0,5.0,,35.0,200.0,-80.0,83.0,83.0,0.0,29.0,6.0,-38.0,120.0,-19.0,101.0,0.0,0.0,0.0,101.0,0.0,101.0,-11.0,0.0,90.0,99.0,9.0,523.426,0.17,0.17,0.189138,527.423,0.17,0.17,0.187064,
06/30/2015,1345.0,1345.0,-1057.0,1057.0,288.0,0.0,-88.0,87.0,24.0,63.0,5.0,,-4.0,200.0,-76.0,76.0,85.0,-9.0,-8.0,,8.0,124.0,1.0,125.0,-19.0,-19.0,0.0,144.0,0.0,144.0,-11.0,0.0,133.0,115.3,1.3,516.626,0.26,0.22,0.223179,519.804,0.26,0.22,0.222501,
09/30/2015,1355.0,1355.0,-1073.0,1073.0,282.0,0.0,-116.0,79.0,24.0,55.0,4.0,,33.0,166.0,-78.0,78.0,87.0,-9.0,20.0,,-20.0,88.0,44.0,132.0,-59.0,-59.0,0.0,191.0,0.0,191.0,-11.0,0.0,180.0,125.55,4.55,514.301,0.35,0.24,0.244118,517.088,0.35,0.23,0.238799,
12/31/2015,1266.0,1266.0,-998.0,998.0,268.0,0.0,-126.0,101.0,26.0,75.0,6.0,,19.0,142.0,-78.0,78.0,87.0,-9.0,6.0,0.0,-6.0,64.0,22.0,86.0,16.0,16.0,0.0,70.0,0.0,70.0,-11.0,0.0,59.0,90.1,15.1,511.175,0.11,0.15,0.176261,514.167,0.11,0.15,0.176261,
03/31/2016,1405.0,1405.0,-1103.0,1103.0,302.0,0.0,-163.0,102.0,23.0,79.0,5.0,,56.0,139.0,-67.0,86.0,95.0,-9.0,-13.0,-5.0,-1.0,72.0,-11.0,61.0,-20.0,-20.0,0.0,81.0,0.0,81.0,-11.0,0.0,70.0,127.95,77.95,632.004,0.11,0.08,0.202451,634.872,0.11,0.08,0.202451,
06/30/2016,1655.0,1655.0,-1271.0,1271.0,384.0,0.0,-136.0,116.0,22.0,94.0,4.0,,16.0,248.0,-87.0,104.0,114.0,-10.0,1.0,-7.0,-11.0,161.0,-31.0,130.0,-38.0,-38.0,0.0,168.0,0.0,168.0,-11.0,0.0,157.0,135.35,16.35,743.14,0.21,0.16,0.182133,747.701,0.21,0.16,0.181867,
09/30/2016,1709.0,1709.0,-1328.0,1328.0,381.0,0.0,-120.0,102.0,22.0,80.0,5.0,,13.0,261.0,-77.0,114.0,114.0,0.0,1.0,-9.0,-29.0,184.0,-22.0,162.0,-65.0,-65.0,0.0,227.0,0.0,227.0,0.0,0.0,227.0,185.0,23.0,749.587,0.3,0.22,0.246803,754.044,0.3,0.21,0.240502,
12/31/2016,1596.0,1596.0,-1278.0,1278.0,318.0,0.0,-144.0,107.0,22.0,85.0,5.0,,32.0,174.0,-87.0,99.0,108.0,-9.0,5.0,-1.0,-16.0,87.0,-25.0,62.0,-489.0,-489.0,0.0,551.0,0.0,551.0,0.0,0.0,551.0,106.0,44.0,748.835,0.74,0.09,0.141553,752.768,0.73,0.08,0.138451,
03/31/2017,1693.0,1693.0,-1272.0,1272.0,421.0,0.0,-128.0,109.0,22.0,87.0,4.0,,15.0,293.0,-112.0,90.0,99.0,-9.0,3.0,,19.0,181.0,-24.0,157.0,0.0,0.0,0.0,157.0,0.0,157.0,0.0,0.0,157.0,162.85,5.85,750.665,0.21,0.21,0.216941,754.747,0.21,0.21,0.216941,
06/30/2017,1808.0,1808.0,-1336.0,1336.0,472.0,0.0,-315.0,98.0,22.0,76.0,4.0,,213.0,157.0,-99.0,91.0,100.0,-9.0,0.0,,8.0,58.0,-34.0,24.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,24.0,213.95,189.95,752.63,0.03,0.03,0.28427,756.451,0.03,0.03,0.281107,
09/30/2017,1872.0,1872.0,-1374.0,1374.0,498.0,0.0,-293.0,97.0,22.0,75.0,4.0,,192.0,205.0,-102.0,98.0,98.0,0.0,-3.0,,7.0,103.0,27.0,130.0,0.0,0.0,0.0,130.0,0.0,130.0,0.0,0.0,130.0,264.55,134.55,753.535,0.17,0.17,0.351079,756.903,0.17,0.17,0.347764,
12/31/2017,1823.0,1823.0,-1316.0,1316.0,507.0,0.0,-31.0,93.0,21.0,72.0,2.0,,-64.0,476.0,-102.0,86.0,96.0,-10.0,-1.0,0.0,17.0,374.0,-103.0,271.0,0.0,0.0,0.0,271.0,0.0,271.0,0.0,0.0,271.0,253.5,-17.5,755.409,0.36,0.36,0.33558,758.463,0.36,0.36,0.33558,
03/31/2018,1865.0,1865.0,-1348.0,1348.0,517.0,0.0,-113.0,101.0,23.0,78.0,2.0,,10.0,404.0,-105.0,81.0,93.0,-12.0,2.0,,22.0,299.0,-30.0,269.0,0.0,0.0,0.0,269.0,0.0,269.0,0.0,0.0,269.0,278.95,9.95,756.815,0.35,0.35,0.368584,759.462,0.35,0.35,0.363101,
06/30/2018,2065.0,2065.0,-1447.0,1447.0,618.0,0.0,-142.0,103.0,23.0,80.0,2.0,,37.0,476.0,-94.0,81.0,92.0,-11.0,-2.0,,15.0,382.0,-65.0,317.0,0.0,0.0,0.0,317.0,0.0,317.0,0.0,0.0,317.0,338.32,21.32,757.829,0.42,0.42,0.446433,760.533,0.42,0.42,0.446433,
09/30/2018,1910.0,1910.0,-1452.0,1452.0,458.0,0.0,-121.0,98.0,20.0,78.0,2.0,,21.0,337.0,-97.0,80.0,93.0,-13.0,2.0,,15.0,240.0,15.0,255.0,0.0,0.0,0.0,255.0,0.0,255.0,0.0,0.0,255.0,255.0,0.0,754.986,0.34,0.34,0.34,757.389,0.34,0.34,0.34,
12/31/2018,1636.0,1636.0,-1345.0,1345.0,291.0,0.0,-114.0,104.0,22.0,82.0,2.0,,8.0,177.0,-291.0,73.0,97.0,-24.0,0.0,,218.0,-114.0,21.0,-93.0,0.0,0.0,0.0,-93.0,0.0,-93.0,0.0,0.0,-93.0,79.48,172.48,748.694,-0.12,-0.12,0.106158,750.025,-0.12,-0.12,0.106158,
03/31/2019,1643.0,1643.0,-1322.0,1322.0,321.0,0.0,-147.0,110.0,21.0,89.0,1.0,,36.0,174.0,-567.0,97.0,107.0,-10.0,3.0,,467.0,-393.0,104.0,-289.0,0.0,0.0,0.0,-289.0,0.0,-289.0,0.0,0.0,-289.0,80.0,369.0,746.603,-0.39,-0.39,0.107152,746.603,-0.39,-0.39,0.104239,
06/30/2019,1692.0,1692.0,-1390.0,1390.0,302.0,0.0,-116.0,101.0,21.0,80.0,2.0,,13.0,186.0,-95.0,85.0,91.0,-6.0,-2.0,,12.0,91.0,37.0,128.0,0.0,0.0,0.0,128.0,0.0,128.0,0.0,0.0,128.0,123.0,-5.0,745.486,0.17,0.17,0.164993,746.232,0.17,0.17,0.1633,
09/30/2019,1671.0,1671.0,-1399.0,1399.0,272.0,0.0,-70.0,105.0,20.0,85.0,1.0,,-36.0,202.0,-100.0,85.0,91.0,-6.0,1.0,,14.0,102.0,-3.0,99.0,0.0,0.0,0.0,99.0,0.0,99.0,0.0,0.0,99.0,59.0,-40.0,745.626,0.13,0.13,0.079128,746.514,0.13,0.13,0.076418,
12/31/2019,1548.0,1548.0,-1301.0,1301.0,247.0,0.0,-158.0,116.0,22.0,94.0,2.0,,40.0,89.0,-102.0,81.0,89.0,-8.0,0.0,,21.0,-13.0,-1.0,-14.0,0.0,0.0,0.0,-14.0,0.0,-14.0,0.0,0.0,-14.0,23.0,37.0,745.886,-0.02,-0.02,0.030836,745.886,-0.02,-0.02,0.029605,
03/31/2020,1728.0,1728.0,-1382.0,1382.0,346.0,0.0,-106.0,96.0,22.0,74.0,1.0,,9.0,240.0,-93.0,84.0,85.0,-1.0,8.0,,1.0,147.0,3.0,150.0,0.0,0.0,0.0,150.0,0.0,150.0,0.0,0.0,150.0,138.0,-12.0,746.534,0.2,0.2,0.184854,747.155,0.2,0.2,0.183939,
06/30/2020,1631.0,1631.0,-1283.0,1283.0,348.0,0.0,-105.0,102.0,18.0,84.0,2.0,,1.0,243.0,-111.0,101.0,103.0,-2.0,-3.0,,13.0,132.0,-60.0,72.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,0.0,72.0,70.68,-1.32,746.896,0.1,0.1,0.094632,746.984,0.1,0.1,0.094632,
09/30/2020,1983.0,,,,,,,,,,,,,351.333,,,,,,,,318.4,,285.0,,,,,,285.0,,,285.0,264.429,,,0.432,0.432,0.378,,0.432,0.432,0.378,
12/31/2020,1733.778,,,,,,,,,,,,,236.667,,,,,,,,186.4,,175.857,,,,,,175.857,,,175.857,152.714,,,0.276,0.276,0.236,,0.276,0.276,0.236,
