Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Prov For Doubtful Accts,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Current Income Tax,Deferred Income Tax,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2006,1809.0,,,-713.0,,,1096.0,,-123.0,,,,,,,973.0,-49.0,45.0,51.0,-6.0,0.0,4.0,924.0,-261.0,,,663.0,-152.0,,,815.0,0.0,815.0,-1.0,0.0,814.0,814.0,,459.0,1.77,1.44,1.45,463.0,1.76,1.43,1.44,
09/30/2006,3503.0,,,-1128.0,,,2375.0,,-303.0,,,,,,,2072.0,-189.0,186.0,203.0,-17.0,0.0,3.0,1883.0,-573.0,,,1310.0,-75.0,,,1385.0,0.0,1385.0,0.0,0.0,1385.0,1385.0,,460.0,3.01,2.85,2.85,463.0,2.99,2.83,2.83,
12/31/2006,3206.0,,,-1583.0,,,1623.0,,-950.0,,,,,,,2525.0,-656.0,,343.0,-19.0,0.0,332.0,1869.0,-81.0,,,-64.0,-1952.0,,,3740.0,0.0,1888.0,-1.0,0.0,1887.0,1887.0,,462.0,4.08,4.05,4.48,462.0,4.08,4.05,4.48,
03/31/2007,2664.0,,,-1804.0,,,860.0,,-403.0,,,,,,,457.0,2287.0,305.0,316.0,-11.0,0.0,-2592.0,2744.0,-1049.0,,,1695.0,-27.0,,,1722.0,0.0,1722.0,-1.0,0.0,1721.0,1721.0,-2578.56,463.0,3.71,3.66,3.68,465.0,3.7,3.64,3.66,
06/30/2007,3052.0,,,-1695.0,,,1357.0,,-468.0,,,,,,,889.0,1205.0,289.0,323.0,-34.0,0.0,-1494.0,2094.0,-788.0,,,1306.0,-7.0,,,1313.0,0.0,1313.0,0.0,0.0,1313.0,1313.0,,465.0,2.82,2.81,0.9,467.0,2.81,2.79,0.89,
09/30/2007,2656.0,,,-1510.0,,,1146.0,,-424.0,,,,,,,722.0,125.0,200.0,222.0,-22.0,0.0,-325.0,847.0,-354.0,,,493.0,12.0,,,481.0,0.0,481.0,-1.0,,480.0,480.0,,466.0,1.03,1.06,0.69,468.0,1.03,1.05,0.67,
12/31/2007,2802.0,,,-1644.0,,,1158.0,,-546.0,,,,,,,612.0,32.0,,231.0,,0.0,-263.0,644.0,-368.0,,,276.0,11.0,,,265.0,0.0,265.0,-1.0,0.0,264.0,264.0,,467.0,0.56,0.59,0.68,470.0,0.56,0.59,0.68,
03/31/2008,3018.0,,,-1736.0,,,1282.0,0.0,-447.0,,,,,,,835.0,-255.0,217.0,227.0,-10.0,,38.0,580.0,-344.0,,,236.0,-50.0,,,286.0,0.0,286.0,,0.0,286.0,286.0,394.0,468.0,0.61,0.5,1.34,469.0,0.6,0.5,1.34,
06/30/2008,2416.0,,,-1918.0,,,498.0,0.0,-463.0,,,,,,,35.0,222.0,140.0,151.0,-11.0,,-362.0,257.0,-236.0,,,21.0,-7.0,,,28.0,-5.0,23.0,0.0,0.0,23.0,23.0,545.325,468.0,0.05,0.03,1.195,471.0,0.05,0.03,1.1878,
09/30/2008,6209.0,,,-1947.0,,,4262.0,0.0,-589.0,,,,,,,3673.0,-318.0,167.0,180.0,-13.0,,151.0,3355.0,-1181.0,,,2174.0,0.0,,0.0,2175.0,-10.0,2165.0,0.0,0.0,2165.0,2165.0,162.5,466.0,4.64,4.643777,4.99,467.0,4.63,4.627859,4.99,
12/31/2008,2114.0,,,-1502.0,,,612.0,0.0,-736.0,,,,,,,-124.0,1300.0,161.0,171.0,-10.0,0.0,-1461.0,1176.0,-387.0,,,789.0,0.0,,,789.0,-8.0,781.0,0.0,0.0,781.0,781.0,-219.05,459.0,1.7,1.7,1.223,460.0,1.7,1.7,1.223,
03/31/2009,1796.0,1751.0,45.0,-1506.0,700.0,806.0,290.0,0.0,-561.0,209.0,,209.0,,,352.0,-271.0,-274.0,173.0,182.0,-9.0,,101.0,-545.0,214.0,,,-331.0,0.0,0.0,0.0,-331.0,-7.0,-338.0,0.0,0.0,-338.0,-234.05,103.95,460.0,-0.73,-0.73,-0.508804,460.0,-0.73,-0.73,-0.508804,
06/30/2009,1913.0,1894.0,19.0,-1698.0,765.0,933.0,215.0,0.0,-537.0,226.0,,226.0,,,311.0,-322.0,-29.0,196.0,201.0,-5.0,,-167.0,-351.0,135.0,,,-216.0,0.0,0.0,0.0,-216.0,-10.0,-226.0,0.0,0.0,-226.0,91.85,317.85,477.0,-0.48,-0.48,0.192558,477.0,-0.48,-0.48,0.186352,
09/30/2009,2874.0,2167.0,707.0,-1643.0,734.0,909.0,1231.0,0.0,-452.0,223.0,,223.0,,,229.0,779.0,-366.0,119.0,121.0,-2.0,,247.0,413.0,-207.0,,,206.0,0.0,0.0,0.0,206.0,-6.0,200.0,0.0,-2.0,198.0,-10.4,-208.4,491.0,0.4,0.4,-0.021181,493.0,0.4,0.4,-0.022718,
12/31/2009,2417.0,2398.0,19.0,-1571.0,687.0,884.0,846.0,0.0,-655.0,325.0,,325.0,,,330.0,191.0,184.0,196.0,198.0,-2.0,,-380.0,375.0,-137.0,,,238.0,0.0,0.0,0.0,238.0,-9.0,229.0,0.0,0.0,229.0,21.0,-208.0,492.0,0.46,0.46,0.042683,494.0,0.46,0.46,0.038947,
03/31/2010,3139.0,3130.0,9.0,-1843.0,862.0,981.0,1296.0,0.0,-377.0,210.0,,210.0,,,167.0,919.0,326.0,219.0,224.0,-5.0,,-545.0,1245.0,-517.0,,,728.0,0.0,0.0,0.0,728.0,-12.0,716.0,0.0,-5.0,711.0,409.4,-301.6,493.0,1.44,1.44,0.830426,496.0,1.43,1.43,0.821935,
06/30/2010,2604.0,2563.0,41.0,-1711.0,809.0,902.0,893.0,0.0,-516.0,203.0,,203.0,,,313.0,377.0,-356.0,198.0,200.0,-2.0,,158.0,21.0,-49.0,,,-28.0,0.0,0.0,0.0,-28.0,-12.0,-40.0,0.0,0.0,-40.0,265.45,305.45,495.0,-0.08,-0.08,0.536263,495.0,-0.08,-0.08,0.536263,
09/30/2010,2550.0,2516.0,34.0,-1763.0,801.0,962.0,787.0,0.0,-591.0,275.0,,275.0,,,316.0,196.0,-110.0,215.0,218.0,-3.0,,-105.0,86.0,-94.0,,,-8.0,0.0,0.0,0.0,-8.0,-18.0,-26.0,0.0,0.0,-26.0,56.6,82.6,496.0,-0.05,-0.05,0.114113,496.0,-0.05,-0.05,0.114113,
12/31/2010,2691.0,2633.0,58.0,-1726.0,857.0,869.0,965.0,0.0,-688.0,294.0,,294.0,,,394.0,277.0,12.0,210.0,213.0,-3.0,,-222.0,289.0,-160.0,,,129.0,0.0,0.0,0.0,129.0,-18.0,111.0,0.0,0.0,111.0,100.0,-11.0,496.0,0.22,0.22,0.201613,498.0,0.22,0.22,0.197912,
03/31/2011,3253.0,3224.0,29.0,-1941.0,956.0,985.0,1312.0,0.0,-416.0,235.0,,235.0,,,181.0,896.0,-393.0,216.0,220.0,-4.0,,177.0,503.0,-266.0,,,237.0,0.0,0.0,0.0,237.0,-21.0,216.0,0.0,-1.0,215.0,347.1,132.1,497.0,0.43,0.43,0.69839,499.0,0.43,0.43,0.694729,
