Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2003,405.973,,-274.357,,131.616,0.0,-88.705,88.705,,0.0,42.911,-4.665,3.832,4.141,-0.309,,0.833,38.246,-12.239,26.007,,,,26.007,,26.007,,0.0,26.007,26.007,,59.287,0.44,0.44,0.44,59.394,0.44,0.44,0.44,
09/30/2003,425.290985,,-288.949005,,136.34198,,-91.571999,,,,44.77,-4.902,,4.916,-0.226,,0.212,39.868001,-11.734,28.134001,0.0,,,28.134,0.0,28.134001,0.0,0.0,28.134001,28.134001,,59.305,0.47,0.47,0.47,59.723,0.47,0.47,0.47,
12/31/2003,428.257,,-284.985,,143.272,,-89.52,,,,53.752,-4.961,6.547,7.009,-0.462,,-1.586,48.791,-15.125,33.666,0.0,,,33.666,0.0,33.666,0.0,0.0,33.666,33.666,,59.517,0.56,0.56,0.56,60.177,0.56,0.56,0.56,
03/31/2004,448.306,,-305.925995,,142.380005,,-103.702003,,,,38.678001,-6.537,6.319,6.541,-0.222,,0.218,32.141002,-9.964,22.177,0.0,,,22.177002,0.0,22.177,0.0,0.0,22.177,22.177,,59.543999,0.37,0.37,0.37,60.417999,0.37,0.37,0.37,
06/30/2004,479.106995,,-324.347992,,154.759003,,-104.003998,,,,50.755001,-5.483,5.52,5.687,-0.167,,-0.037,45.272001,-14.034,31.238001,0.0,,,31.238001,0.0,31.238001,0.0,0.0,31.238001,31.238001,,59.214001,0.53,0.53,0.53,60.042,0.52,0.52,0.52,
09/30/2004,477.320007,,-326.049988,,151.27002,,-100.639,,,,50.631001,-366.658996,4.964,5.819,-0.855,,361.694996,-316.027996,110.821999,-205.205994,0.0,,,-205.205997,0.0,-205.205994,0.0,0.0,-205.205994,-205.205994,,59.004002,-3.48,-3.48,0.56,59.004002,-3.48,-3.48,0.56,
12/31/2004,485.602,,-342.55,,143.052,,-96.812,,,,46.24,24.205,,5.114,-0.122,,-29.197,70.445,-24.075,46.37,0.0,,,46.37,0.0,46.37,0.0,0.0,46.37,46.37,,59.123,0.78,0.78,0.52,59.75,0.78,0.78,0.52,
03/31/2005,507.061005,,-351.640991,,155.420013,,-113.57,,,,41.849998,-5.097,5.379,5.72,-0.341,,-0.282,36.752999,-11.755,24.997999,0.0,,,24.997999,0.0,24.997999,0.0,0.0,24.997999,24.997999,,59.455002,0.42,0.42,0.42,60.07,0.42,0.42,0.42,
06/30/2005,525.619019,,-363.333008,,162.286011,,-107.388,,,,54.897999,-3.797,5.581,5.742,-0.161,,-1.784,51.100999,-15.427,35.674,0.0,,,35.673999,0.0,35.674,0.0,0.0,35.674,35.674,,59.605999,0.6,0.6,0.6,60.091,0.59,0.59,0.59,
09/30/2005,522.231,,-356.058,,166.173,,-104.414,,,,61.759,-4.282,5.06,5.563,-0.503,0.0,-0.778,57.477,-17.434,40.043,0.0,,,40.043,0.0,40.043,0.0,0.0,40.043,40.043,,59.936,0.67,0.67,0.67,60.49,0.66,0.66,0.66,
12/31/2005,506.338,,-347.63,,158.708,,-103.593,,,,55.115,-3.923,,5.391,-1.367,,-0.101,51.192,-15.87,35.322,0.0,,,35.322,0.0,35.322,0.0,0.0,35.322,35.322,,60.233,0.59,0.59,0.59,60.928,0.58,0.58,0.58,
03/31/2006,549.382996,,-371.501007,,177.881989,,-120.667,,,,57.215,-3.558,4.819,5.527,-0.708,,-1.261,53.657,-16.257999,37.398998,0.0,,,37.399001,0.0,37.398998,0.0,0.0,37.398998,37.398998,,60.717999,0.62,0.62,0.62,61.800999,0.61,0.61,0.61,
06/30/2006,558.151,,-376.423,,181.728,,-115.638,,,,66.09,-0.171,4.593,5.496,-0.903,,-4.422,65.919,-21.456,44.463,0.0,,,44.463,0.0,44.463,0.0,0.0,44.463,44.463,,60.995,0.73,0.73,0.73,62.338,0.71,0.71,0.71,
09/30/2006,567.704,,-378.054,,189.65,,-118.487,,,,71.163,-3.231,4.692,5.244,-0.552,,-1.461,67.932,-21.889,46.043,0.0,,,46.043,0.0,46.043,0.0,0.0,46.043,46.043,,61.11,0.75,0.75,0.75,62.226,0.74,0.74,0.74,
12/31/2006,581.651,,-399.655,,181.996,,-128.528,,,,53.468,-1.639,,6.748,-2.776,,-2.333,51.826,-13.844,37.982,0.0,,,37.982,,37.982,0.0,0.0,37.982,37.982,,60.839,0.62,0.62,0.62,61.88,0.61,0.61,0.61,
03/31/2007,628.21698,,-423.683014,,204.533966,,-136.134995,,,,68.399002,-3.742,5.555,6.868,-1.313,,-1.813,64.657002,-21.011999,43.645,0.0,,,43.645003,0.0,43.645,0.0,0.0,43.645,43.645,,60.209,0.72,0.72,0.72,61.207001,0.71,0.71,0.71,
06/30/2007,660.896973,,-452.27301,,208.623962,,-136.826996,,,,71.796997,-4.981,5.912,6.901,-0.989,,-0.931,66.815997,-21.08,45.736,0.0,,,45.735997,0.0,45.736,0.0,0.0,45.736,45.736,,59.766998,0.77,0.77,0.86,60.882,0.75,0.75,0.84,
09/30/2007,664.093018,,-445.602997,,218.490021,,-140.957001,,,,77.532997,-394.610991,5.31,6.845,-1.535,,389.300991,-317.077994,120.127998,-196.949997,0.0,,,-196.949996,0.0,-196.949997,0.0,0.0,-196.949997,-196.949997,,59.883999,-3.29,-3.29,0.89,59.883999,-3.29,-3.29,0.87,
12/31/2007,665.963,,-454.598,,211.365,0.0,-146.6,,,,64.765,1.945,4.368,6.79,-2.422,,-6.313,66.71,-21.483,45.227,0.0,,,45.227,,45.227,0.0,0.0,45.227,45.227,,60.093,0.75,0.75,0.75,61.221,0.75,0.75,0.75,
03/31/2008,678.867981,,-452.531006,,226.336975,,-150.988007,,,,75.348999,-3.891,4.221,6.505,-2.284,,-0.33,71.457999,-23.08,48.377998,0.0,,,48.377999,0.0,48.377998,0.0,0.0,48.377998,48.377998,,60.040001,0.81,0.81,0.81,60.955002,0.79,0.79,0.79,
06/30/2008,693.482,,-455.647,,237.835,,-151.564,,,,86.271,-2.164,3.795,6.678,-2.883,,-1.631,84.107,-25.098,59.009,0.0,,,59.009,0.0,59.009,0.0,0.0,59.009,59.009,,59.707,0.99,0.99,0.94,60.581,0.97,0.97,0.92,
09/30/2008,642.678,,-434.382,,208.296,,-153.678,,,,54.618,-2.924,2.841,6.053,-3.212,,0.083,51.694,-15.612,36.082,0.0,,,36.082,0.0,36.082,0.0,0.0,36.082,36.082,,59.811,0.6,0.6,0.6,60.485,0.6,0.6,0.6,
12/31/2008,589.279,,-408.476,,180.803,,-134.507,,,,46.296,-69.703,,6.563,-1.884,,65.024,-23.407,15.096,-8.311,0.0,,,-8.311,0.0,-8.311,0.0,0.0,-8.311,-8.311,,59.165,-0.14,-0.14,0.56,59.165,-0.14,-0.14,0.56,
03/31/2009,555.139,555.139,-382.01,382.01,173.129,0.0,-135.245,120.192,15.053,0.0,37.884,-4.335,5.927,6.77,-0.843,,-1.592,33.549,-10.238,23.311,0.0,0.0,0.0,23.311,0.0,23.311,0.0,0.0,23.311,28.058,4.747,58.453,0.4,0.4,0.48001,58.543,0.4,0.4,0.48001,
06/30/2009,545.491,545.491,-369.537,369.537,175.954,0.0,-130.462,115.683,14.779,0.0,45.492,-5.786,6.315,6.78,-0.465,,-0.529,39.706,-11.901,27.805,0.0,0.0,0.0,27.805,-0.038,27.767,0.0,0.0,27.767,28.93375,1.16675,58.459,0.47,0.47,0.494941,58.728,0.47,0.47,0.489867,
09/30/2009,550.71,550.71,-365.482,365.482,185.228,0.0,-129.775,115.75,14.025,0.0,55.453,-6.468,6.551,6.821,-0.27,,-0.083,48.985,-13.832,35.153,0.0,0.0,0.0,35.153,-0.045,35.108,0.0,0.0,35.108,35.44145,0.33345,58.472,0.6,0.6,0.606127,58.842,0.6,0.6,0.605667,
12/31/2009,545.004,545.004,-349.002,349.002,196.002,0.0,-126.562,112.215,14.347,0.0,69.44,-6.874,5.527,6.769,-1.242,,1.347,62.566,-14.873,47.693,0.0,0.0,0.0,47.693,-0.022,47.671,0.0,0.0,47.671,33.69495,-13.99805,58.472,0.81,0.81,0.575882,59.119,0.81,0.81,0.573222,
03/31/2010,530.291,530.291,-352.271,352.271,178.02,0.0,-124.74,110.303,14.437,0.0,53.28,-6.522,6.501,6.726,-0.225,,0.021,46.758,-13.574,33.184,0.0,0.0,0.0,33.184,0.05,33.234,0.0,0.0,33.234,33.33,0.096,58.65,0.57,0.57,0.568286,59.57,0.56,0.56,0.561612,
06/30/2010,552.814,552.814,-361.779,361.779,191.035,0.0,-125.731,110.323,15.408,0.0,65.304,-7.025,6.421,6.657,-0.236,,0.604,58.279,-18.116,40.163,0.0,0.0,0.0,40.163,-0.122,40.041,0.0,0.0,40.041,39.48,-0.561,58.909,0.68,0.68,0.670186,59.894,0.67,0.67,0.660633,
09/30/2010,560.714,560.714,-373.171,373.171,187.543,0.0,-124.664,109.913,14.751,0.0,62.879,-4.917,6.439,6.738,-0.299,,-1.522,57.962,-16.359,41.603,0.0,0.0,0.0,41.603,-0.096,41.507,0.0,0.0,41.507,41.159,-0.348,58.608,0.71,0.71,0.702276,59.525,0.7,0.7,0.694154,
12/31/2010,574.006,574.006,-385.381,385.381,188.625,0.0,-134.926,119.681,15.245,0.0,53.699,-5.769,6.296,6.72,-0.424,,-0.527,47.93,-8.69,39.24,0.0,0.0,0.0,39.24,0.148,39.388,0.0,0.0,39.388,40.184,0.944,58.275,0.66,0.66,0.692098,59.317,0.66,0.66,0.675914,
03/31/2011,611.02,611.02,-397.85,397.85,213.17,0.0,-140.31,124.536,15.774,0.0,72.86,-2.707,6.332,6.622,-0.29,,-3.625,70.153,-21.775,48.378,0.0,0.0,0.0,48.378,0.089,48.467,0.0,0.0,48.467,45.4894,-2.9776,58.33,0.83,0.83,0.779863,59.552,0.81,0.81,0.76,
06/30/2011,633.189,633.189,-415.985,415.985,217.204,0.0,-138.353,122.5,15.853,0.0,78.851,-6.33,6.04,6.429,-0.389,,0.29,72.521,-22.694,49.827,-0.71,-0.71,0.0,50.537,-0.1,50.437,0.0,0.0,50.437,49.727,0.0,58.173,0.87,0.85,0.85,59.348,0.85,0.84,0.84,
09/30/2011,647.088,647.088,-428.524,428.524,218.564,0.0,-138.274,122.693,15.581,0.0,80.29,-6.105,6.032,6.474,-0.442,,0.073,74.185,-22.966,51.219,-1.187,-1.187,0.0,52.406,0.134,52.54,0.0,0.0,52.54,51.353,0.0,58.048,0.91,0.88,0.88,59.058,0.89,0.87,0.87,
12/31/2011,631.618,631.618,-425.765,425.765,205.853,0.0,-398.508,110.799,15.735,271.974,-192.655,-6.668,6.216,6.73,-0.514,,0.452,-199.323,74.518,-124.805,0.0,0.0,0.0,-124.805,-0.324,-125.129,0.0,0.0,-125.129,31.942,157.071,57.903,-2.16,-2.16,0.551647,57.903,-2.16,-2.16,0.551647,
03/31/2012,645.613,645.613,-429.625,429.625,215.988,0.0,-137.691,123.017,14.674,0.0,78.297,-6.663,6.316,6.711,-0.395,,0.347,71.634,-20.66,50.974,-0.822,-0.822,0.0,51.796,-0.134,51.662,0.0,0.0,51.662,50.84,0.0,57.889,0.89,0.88,0.88,58.88,0.88,0.86,0.86,
