Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/03/2004,3786.723,87.389,87.389,,484.197,484.197,,643.549,194.488,78.595,434.594,-64.128,135.039,,,,1350.174,1667.791,3316.009,-1648.218,,768.758,415.984,377.762,38.222,352.774,2436.549,,154.89,154.89,,,563.057,,,,,,444.323,,,444.323,1162.27,968.956,,,,,714.988,,,,,,714.988,1683.944,2846.214,,381.92,,,-2774.64,3351.86,-18.631,940.509,,940.509,3786.723,
12/31/2004,3797.531,54.837,54.837,,408.93,408.93,,557.18,166.813,70.44,384.094,-64.167,161.494,,,,1182.441,1682.698,3369.202,-1686.504,,932.392,589.18,463.947,125.233,343.212,2615.09,,148.686,148.686,,,622.32,,,,,,514.376,,,514.376,1285.382,690.602,,,,,732.245,,,,,,732.245,1422.847,2708.229,,388.515,,,-2762.304,3469.169,-6.078,1089.302,,1089.302,3797.531,
04/03/2005,3748.774,18.06,18.06,,289.991,289.991,,640.223,194.492,95.3,421.117,-70.686,171.791,,,,1120.065,1661.374,3384.069,-1722.695,,967.335,588.196,463.25,124.946,379.139,2628.709,,167.848,167.848,,,707.408,,,,,,465.889,,,465.889,1341.145,690.312,,,,,746.595,,,,,,746.595,1436.907,2778.052,,421.08,,,-2979.821,3534.63,-5.167,970.722,,970.722,3748.774,
07/03/2005,4031.733,24.712,24.712,,296.98,296.98,,834.586,262.008,104.203,539.061,-70.686,177.506,,,,1333.784,1681.39,3443.491,-1762.101,,1016.559,591.288,455.165,136.123,425.271,2697.949,,173.636,173.636,,,959.499,,,,,,418.611,,,418.611,1551.746,690.06,,,,,761.962,,,,,,761.962,1452.022,3003.768,,429.645,,,-2968.593,3579.382,-12.469,1027.965,,1027.965,4031.733,
10/02/2005,4510.443,37.898,37.898,,642.701,642.701,,752.34,230.894,97.068,495.064,-70.686,173.264,,,,1606.203,1679.688,3461.474,-1781.786,,1224.552,639.605,496.392,143.213,584.947,2904.24,,203.151,203.151,,,1052.521,,,,,,495.107,,,495.107,1750.779,943.104,,,,,860.627,,,,,,860.627,1803.731,3554.51,,433.009,,,-3119.943,3640.505,2.362,955.933,,955.933,4510.443,
12/31/2005,4262.699,67.183,67.183,,507.119,507.119,,634.91,202.826,92.923,410.424,-71.263,167.191,,,,1376.403,1659.138,3458.416,-1799.278,,1227.158,629.964,487.338,142.626,597.194,2886.296,,167.812,167.812,,,819.115,,,,,,503.455,,,503.455,1490.382,942.755,,,,,813.182,,,,,,813.182,1755.937,3246.319,,612.275,,,-3224.863,3641.483,-12.515,1016.38,,1016.38,4262.699,
04/02/2006,4226.532,43.94,43.94,,414.807,414.807,,720.38,262.5,99.287,437.784,-79.191,180.012,,,,1359.139,1648.125,3484.65,-1836.525,,1219.268,629.046,487.666,141.38,590.222,2867.393,,177.907,177.907,,,1088.331,,,,,,469.73,,,469.73,1735.968,752.781,,,,,806.0,,,,,,806.0,1558.781,3294.749,,624.151,,,-3397.581,3710.211,-4.998,931.783,,931.783,4226.532,
07/02/2006,4312.26,23.485,23.485,,369.436,369.436,,857.861,292.991,98.412,544.431,-77.973,194.267,,,,1445.049,1647.22,3532.058,-1884.838,,1219.991,629.387,489.383,140.004,590.604,2867.211,,156.423,156.423,,,1323.749,,,,,,418.166,,,418.166,1898.338,752.654,,,,,810.447,,,,,,810.447,1563.101,3461.439,,636.439,,,-3550.969,3752.419,12.932,850.821,,850.821,4312.26,
10/01/2006,4559.462,47.635,47.635,,720.861,720.861,,767.754,260.04,98.837,486.85,-77.973,164.197,,,,1700.447,1639.89,3563.355,-1923.465,,1219.125,629.777,490.215,139.562,589.348,2859.015,,163.959,163.959,,,1029.034,,,,,,463.815,,,463.815,1656.808,1255.162,,,,,817.173,,,,,,817.173,2072.335,3729.143,,646.917,,,-3684.903,3874.806,-6.501,830.319,,830.319,4559.462,
12/31/2006,4157.565,97.141,97.141,,522.673,522.673,,648.82,214.335,94.74,418.25,-78.505,149.178,,,,1417.812,1651.3,3597.756,-1946.456,,1088.453,642.269,501.955,140.314,446.184,2739.753,,155.517,155.517,,,843.998,,,,,,454.023,,,454.023,1453.538,1248.128,,,,,772.476,,,,,,772.476,2020.604,3474.142,,658.144,,,-3801.947,3965.415,-138.189,683.423,,683.423,4157.565,
04/01/2007,4004.533,60.483,60.483,,405.908,405.908,,664.703,235.898,107.056,401.895,-80.146,149.151,,,,1280.245,1611.323,3616.003,-2004.68,,1112.965,642.099,502.815,139.284,470.866,2724.288,,198.147,198.147,,,722.67,,,,,,444.259,,,444.259,1365.076,1248.137,,,,,770.619,,,,,,770.619,2018.756,3383.832,,671.777,,,-3920.264,3998.188,-129.0,620.701,,620.701,4004.533,
07/01/2007,4267.236,38.822,38.822,,378.178,378.178,,813.836,252.767,116.595,524.621,-80.147,194.804,,,,1425.64,1588.163,3689.031,-2100.868,,1253.433,743.398,508.849,234.549,510.035,2841.596,,248.099,248.099,,,940.931,,,,,,426.929,,,426.929,1615.959,1272.504,,,,,791.094,,,,,,791.094,2063.598,3679.557,,683.944,,,-3951.479,3941.644,-102.808,571.301,16.378,587.679,4267.236,
09/30/2007,4455.577,41.573,41.573,,638.312,638.312,,775.38,240.607,111.011,503.909,-80.147,203.5,,,,1658.765,1550.352,3698.313,-2147.961,,1246.46,751.153,601.017,150.136,495.307,2796.812,,252.276,252.276,,,1101.106,,,,,,487.256,,,487.256,1840.638,1271.658,,,,,787.648,,,,,,787.648,2059.306,3899.944,,690.788,,,-4000.719,3938.695,-89.415,539.349,16.284,555.633,4455.577,
12/31/2007,4247.113,129.198,129.198,0.0,487.285,487.285,,600.185,199.46,80.282,407.058,-86.615,209.906,,,,1426.574,1539.715,3606.443,-2066.728,,1280.824,740.575,584.713,155.862,540.249,2820.539,,223.019,223.019,,,856.392,,,,,,539.359,,,539.359,1618.77,1279.965,,,,,724.858,,,,,,724.858,2004.823,3623.593,,695.157,,,-4001.562,3927.306,-27.979,592.922,30.598,623.52,4247.113,
03/30/2008,4067.017,152.875,152.875,,298.668,298.668,,619.406,279.631,103.6,367.075,-130.9,191.654,,,,1262.603,1510.667,3557.529,-2046.862,,1293.747,750.785,582.326,168.459,542.962,2804.414,,231.982,231.982,,,479.037,,,,,,489.971,,,489.971,1200.99,1528.691,,,,,702.21,,,,,,702.21,2230.901,3431.891,,687.438,,,-4004.328,3924.801,-16.72,591.191,43.935,635.126,4067.017,
06/29/2008,4078.692,45.427,45.427,,302.952,302.952,,697.569,265.344,111.892,451.233,-130.9,233.069,,,,1279.017,1492.694,3490.17,-1997.476,,1306.981,747.211,578.689,168.522,559.77,2799.675,,281.152,281.152,,,436.246,,,,,,487.707,,,487.707,1205.105,1514.029,,,,,709.59,,,,,,709.59,2223.619,3428.724,,696.566,,,-4008.137,3900.537,18.657,607.623,42.345,649.968,4078.692,
09/28/2008,4431.379,135.632,135.632,,614.392,614.392,,674.32,249.266,111.739,444.215,-130.9,226.311,,,,1650.655,1479.567,3449.289,-1969.722,,1301.157,733.82,570.082,163.738,567.337,2780.724,,317.612,317.612,,,729.297,,,,,,516.583,,,516.583,1563.492,1510.831,,,,,704.927,,,,,,704.927,2215.758,3779.25,,705.692,,,-4008.087,3959.338,-43.059,613.884,38.245,652.129,4431.379,
12/31/2008,3634.719,37.103,37.103,,455.153,455.153,,592.53,215.309,95.986,419.016,-137.781,260.159,,,,1344.945,1458.949,3437.42,-1978.471,,830.825,665.449,554.677,110.772,165.376,2289.774,,249.454,249.454,,,501.504,,,,,,519.254,,,519.254,1270.212,1505.954,,,,,508.609,,,,,,508.609,2014.563,3284.775,,712.276,,,-4009.931,3975.762,-359.908,318.199,31.745,349.944,3634.719,
04/05/2009,3506.544,70.936,70.936,0.0,331.031,331.031,0.0,572.767,260.726,108.809,399.143,-195.911,232.036,0.107,19.303,152.266,1206.77,1447.114,3428.03,-1980.916,0.0,852.66,678.583,555.024,123.559,154.667,2299.774,,727.443,239.634,57.081,430.728,374.849,357.737,,,,17.112,1.054,,,0.0,1103.346,1505.281,1505.281,,,,511.299,,,,,7.697,503.602,2016.58,3119.926,0.0,717.485,359.901,357.584,-4011.853,3985.927,-342.454,349.105,37.513,386.618,3506.544,
07/05/2009,3493.422,28.768,28.768,0.0,272.542,272.542,0.0,642.505,281.96,102.025,454.431,-195.911,235.109,8.623,21.182,157.473,1178.924,1440.53,3400.412,-1959.882,0.0,873.968,688.937,563.622,125.315,155.226,2314.498,,728.884,279.706,,449.178,261.929,245.434,,,,16.495,11.126,,,0.0,1001.939,1504.475,1504.475,,,,529.828,,,,,26.19,503.638,2034.303,3036.242,,735.46,359.901,375.559,-4008.12,3991.467,-301.051,417.756,39.424,457.18,3493.422,
10/04/2009,3773.107,119.253,119.253,0.0,567.609,567.609,0.0,559.318,254.801,90.3,410.128,-195.911,216.457,4.587,24.776,154.184,1462.637,1412.818,3348.034,-1935.216,0.0,897.652,692.508,567.163,125.345,175.781,2310.47,,841.393,285.231,33.652,522.51,243.021,227.389,,,,15.632,23.915,,,0.0,1108.329,1503.435,1503.435,,,,523.826,,,,,42.721,481.105,2027.261,3135.59,0.0,746.743,359.901,386.842,-3989.117,4087.572,-248.128,597.07,40.447,637.517,3773.107,
12/31/2009,3675.031,253.605,253.605,0.0,410.39,410.39,0.0,519.712,246.572,84.0,376.573,-187.433,201.727,9.171,4.353,147.152,1385.434,1404.767,3242.868,-1838.101,0.0,884.83,697.1,571.58,125.52,174.206,2289.597,,860.379,287.935,36.918,535.526,39.313,24.066,0.0,0.0,,15.247,10.936,0.0,0.0,0.0,910.628,1502.73,1502.73,0.0,0.0,,501.334,0.0,343.996,50.723,293.273,0.0,157.338,2004.064,2914.692,0.0,754.579,359.901,394.678,-3979.629,4148.353,-202.844,720.459,39.88,760.339,3675.031,
04/04/2010,3698.687,303.786,303.786,0.0,411.245,411.245,0.0,481.854,246.916,77.594,313.728,-156.384,216.147,,7.319,158.388,1413.032,1394.678,3236.902,-1842.224,0.0,890.977,703.039,577.712,125.327,180.619,2285.655,,838.595,294.223,85.836,458.536,55.948,42.162,,,,13.786,7.752,,,0.0,902.295,1502.183,1502.183,,,,505.144,,,,,4.64,500.504,2007.327,2909.622,0.0,759.412,359.901,399.511,-4014.954,4224.841,-217.082,752.217,36.848,789.065,3698.687,
07/04/2010,3619.987,249.07,249.07,0.0,321.051,321.051,0.0,603.728,242.604,89.691,427.817,-156.384,241.139,,10.72,165.846,1414.988,1378.512,3245.579,-1867.067,0.0,826.487,640.478,517.416,123.062,175.289,2204.999,,822.348,304.993,0.0,517.355,41.005,28.968,,,,12.037,12.656,,8.284,0.0,876.009,1493.051,1493.051,,,,518.425,,,,,2.055,508.086,2011.476,2887.485,0.0,779.929,359.901,420.028,-4040.873,4200.758,-242.446,697.368,35.134,732.502,3619.987,
10/03/2010,3886.943,244.947,244.947,0.0,605.741,605.741,0.0,594.574,210.635,79.76,460.563,-156.384,219.55,,21.827,131.758,1664.812,1378.034,3224.493,-1846.459,0.0,844.097,645.977,522.489,123.488,176.293,2222.131,,967.164,350.253,37.286,579.625,276.907,14.992,,,,261.915,26.019,,0.411,0.0,1270.09,1250.135,1250.135,,,,503.781,,,,,1.539,501.831,1753.916,3024.006,0.0,790.327,359.901,430.426,-4033.243,4310.037,-240.372,826.749,36.188,862.937,3886.943,
12/31/2010,4272.732,884.642,884.642,0.0,390.061,390.061,0.0,533.622,209.058,73.068,404.666,-153.17,196.892,,21.387,131.647,2005.217,1437.702,3324.763,-1887.061,0.0,829.813,647.214,524.134,123.08,161.212,2267.515,,996.15,410.655,9.402,576.093,285.48,24.088,0.0,0.0,,261.392,17.215,0.0,2.348,0.0,1298.845,1539.477,1539.477,0.0,0.0,,496.809,,339.247,61.284,277.963,0.0,155.214,2036.286,3335.131,,794.766,359.901,434.865,-4052.101,4374.718,-215.067,902.316,35.285,937.601,4272.732,
04/03/2011,4235.155,752.266,752.266,0.0,433.519,433.519,,535.52,214.836,86.776,391.051,-157.143,233.216,3.152,21.46,147.909,1954.521,1443.821,3374.832,-1931.011,,836.813,649.731,527.019,122.712,162.47,2280.634,,986.217,381.504,76.734,527.979,285.505,24.474,,,,261.031,19.21,,4.899,0.0,1290.932,1536.025,1536.025,,,,499.214,,,,,0.0,494.315,2035.239,3326.171,,798.272,359.901,438.371,-4175.325,4458.21,-205.74,875.417,33.567,908.984,4235.155,
07/03/2011,4312.753,790.297,790.297,0.0,296.946,296.946,0.0,659.224,221.819,104.49,490.058,-157.143,245.609,,14.202,157.521,1992.076,1493.537,3458.57,-1965.033,0.0,827.14,649.781,527.724,122.057,163.157,2320.677,,904.604,399.841,0.301,504.462,293.929,34.485,,,,259.444,23.28,,3.462,0.0,1221.813,1537.926,1537.926,,,,507.32,,,,,0.0,503.858,2045.246,3267.059,,816.451,359.901,456.55,-4110.532,4512.163,-205.822,1012.26,33.434,1045.694,4312.753,
10/02/2011,4130.506,292.339,292.339,0.0,620.745,620.745,0.0,654.455,221.779,86.911,502.907,-157.142,246.476,,11.313,128.09,1814.015,1512.78,3507.324,-1994.544,0.0,803.711,630.96,517.157,113.803,161.438,2316.491,,1006.103,430.251,15.083,560.769,139.413,39.861,,,,99.552,35.911,,0.818,0.0,1181.427,1498.044,1498.044,,,,496.358,,,,,0.0,495.54,1994.402,3175.829,,830.392,359.901,470.491,-4243.616,4633.156,-292.26,927.672,27.005,954.677,4130.506,
12/31/2011,4407.094,693.686,693.686,0.0,399.499,399.499,0.0,648.953,241.812,91.956,482.095,-166.91,304.42,,33.439,159.676,2046.558,1559.717,3588.558,-2028.841,0.0,800.819,628.658,516.745,111.913,138.722,2360.536,,1026.702,420.017,1.899,604.786,139.673,42.08,0.0,0.0,,97.593,7.4,0.0,0.012,0.0,1173.775,1748.488,1748.488,0.0,0.0,,603.888,,463.329,173.593,289.736,,140.547,2352.376,3526.151,,850.718,359.901,490.817,-4258.962,4707.892,-442.331,857.317,23.626,880.943,4407.094,
04/01/2012,4599.457,567.339,567.339,0.0,502.455,502.455,0.0,649.454,268.048,108.979,482.477,-210.05,293.197,,32.553,171.447,2012.445,1585.887,3658.57,-2072.683,0.0,1001.125,820.66,594.741,225.919,147.912,2587.012,,1072.435,380.404,100.74,591.291,244.455,146.677,,,,97.778,6.919,,,0.0,1323.809,1748.63,1748.63,,,,641.425,,,,,26.839,614.586,2390.055,3713.864,0.0,863.85,359.901,503.949,-4421.932,4814.715,-396.303,860.33,25.263,885.593,4599.457,
07/01/2012,4667.972,589.782,589.782,0.0,353.337,353.337,0.0,791.805,312.686,99.438,589.731,-210.05,358.649,,28.072,224.503,2093.573,1583.304,3564.028,-1980.724,0.0,991.095,808.492,589.464,219.028,154.531,2574.399,,944.521,388.472,1.93,554.119,486.668,139.356,,,,347.312,15.783,,1.707,0.0,1446.972,1496.962,1496.962,,,,638.067,,,,,27.696,608.664,2135.029,3582.001,,917.293,359.901,557.392,-4324.278,4866.839,-395.527,1064.327,21.644,1085.971,4667.972,
09/30/2012,4737.782,466.235,466.235,0.0,649.328,649.328,,726.492,272.372,95.591,568.579,-210.05,293.9,,13.727,180.084,2135.955,1618.178,3587.568,-1969.39,,983.649,815.077,594.854,220.223,154.845,2601.827,,1077.5,435.283,12.631,629.586,460.081,208.352,,,,251.729,15.373,,2.561,0.0,1552.954,1513.196,1513.196,,,,674.67,,,,,35.77,636.339,2187.866,3740.82,0.0,927.877,359.901,567.976,-4572.198,4960.822,-335.239,981.262,15.7,996.962,4737.782,
12/31/2012,4754.839,728.272,728.272,0.0,461.383,461.383,0.0,633.262,256.969,78.292,496.981,-198.98,290.568,,12.448,166.225,2113.485,1674.071,3560.626,-1886.555,0.0,967.283,802.716,588.003,214.713,152.119,2641.354,,1081.793,441.977,2.329,637.487,375.898,118.164,0.0,0.0,,257.734,13.419,,,0.0,1471.11,1530.967,1530.967,0.0,0.0,,704.389,,532.449,240.215,292.234,35.657,136.283,2235.356,3706.466,0.0,952.876,359.901,592.975,-4558.668,5027.617,-385.076,1036.749,11.624,1048.373,4754.839,
03/31/2013,4845.63,730.096,730.096,0.0,516.593,516.593,,626.643,250.875,89.031,440.062,-153.325,306.689,,16.793,182.786,2180.021,1705.387,3624.875,-1919.488,,960.222,795.806,585.735,210.071,147.623,2665.609,,1031.849,412.319,,619.53,353.406,100.552,,,,252.854,106.812,,3.414,105.922,1492.067,1536.386,1536.386,,,,704.613,,,,,35.024,666.175,2240.999,3733.066,0.0,968.557,359.901,608.656,-4669.703,5177.919,-376.339,1100.434,12.13,1112.564,4845.63,
06/30/2013,4696.868,568.36,568.36,0.0,366.288,366.288,0.0,778.988,257.594,101.95,572.768,-153.324,285.251,,30.925,178.548,1998.887,1709.346,3650.777,-1941.431,0.0,988.635,781.401,578.906,202.495,176.309,2697.981,,981.488,413.144,4.585,563.759,102.397,99.081,,,,3.316,0.321,,15.923,0.0,1084.206,1778.57,1778.57,,,,712.365,,,,,32.923,663.519,2490.935,3575.141,0.0,987.292,359.901,627.391,-4740.944,5246.132,-380.658,1111.822,9.905,1121.727,4696.868,
09/29/2013,5077.919,701.328,701.328,0.0,659.74,659.74,0.0,762.635,217.258,88.948,609.754,-153.325,251.991,,18.915,169.287,2375.694,1719.82,3665.692,-1945.872,0.0,982.405,781.273,580.335,200.938,182.217,2702.225,,1150.636,481.593,38.629,630.414,110.124,107.064,,,,3.06,0.008,,20.349,0.0,1260.768,1775.914,1775.914,,,,690.662,,,,,33.271,637.042,2466.576,3727.344,0.0,1005.628,359.901,645.727,-4721.625,5373.743,-318.787,1338.959,11.616,1350.575,5077.919,
12/31/2013,5357.488,1118.508,1118.508,0.0,477.912,477.912,0.0,659.541,226.978,79.861,517.968,-165.266,231.373,,0.0,148.388,2487.334,1805.345,3779.394,-1974.049,0.0,1064.809,771.805,576.561,195.244,293.004,2870.154,,1241.018,461.514,79.911,699.593,166.875,165.961,0.0,0.0,,0.914,0.129,,0.198,0.0,1408.022,1794.944,1794.944,0.0,0.0,,538.47,,296.302,50.842,245.46,104.204,137.766,2333.414,3741.436,0.0,1024.845,359.901,664.944,-4707.73,5454.286,-166.567,1604.834,11.218,1616.052,5357.488,
03/30/2014,5428.846,1006.096,1006.096,0.0,620.493,620.493,,678.755,225.319,92.795,525.106,-164.465,239.63,15.314,0.0,186.208,2544.974,1909.323,3950.4,-2041.077,0.0,974.549,761.825,572.288,189.537,197.41,2883.872,,1251.028,465.162,172.46,613.406,182.982,182.007,,,,0.975,10.435,,0.357,0.0,1444.445,1793.143,1793.143,,,,522.195,,,,,97.024,424.814,2315.338,3759.783,0.0,1046.294,359.901,686.393,-4890.021,5601.471,-152.275,1605.469,63.594,1669.063,5428.846,
06/29/2014,5184.969,659.817,562.601,97.216,423.648,423.648,0.0,855.182,251.382,112.451,655.815,-164.466,323.162,8.715,,256.591,2261.809,1943.387,4023.857,-2080.47,0.0,979.773,767.205,576.824,190.381,203.853,2923.16,,1060.41,464.938,75.409,520.063,198.033,197.031,,,,1.002,3.122,,,0.0,1261.565,1794.83,1794.83,,,,520.014,,,,,106.207,413.807,2314.844,3576.409,0.0,1077.384,359.901,717.483,-5050.817,5665.043,-146.343,1545.267,63.293,1608.56,5184.969,
09/28/2014,5916.553,575.397,477.088,98.309,786.366,786.366,0.0,900.743,303.338,93.788,668.083,-164.466,270.066,10.214,,205.844,2532.572,2078.713,4233.376,-2154.663,0.0,1305.268,1110.021,778.374,331.647,185.033,3383.981,,1291.33,522.787,31.568,736.975,900.076,649.195,,,,250.881,0.813,,,0.0,2192.219,1559.77,1559.77,,,,556.704,,,,,145.847,410.857,2116.474,4308.693,0.0,1094.168,359.901,734.267,-5147.232,5773.534,-176.516,1543.954,63.906,1607.86,5916.553,
12/31/2014,5622.87,471.985,374.854,97.131,596.94,596.94,0.0,801.036,377.62,63.916,531.608,-172.108,377.086,6.869,0.0,272.359,2247.047,2151.901,4328.607,-2176.706,0.0,1223.922,1087.796,792.955,294.841,129.257,3375.823,,1300.146,482.017,4.616,813.513,635.501,384.696,0.0,0.0,,250.805,0.0,0.0,0.0,0.0,1935.647,1542.317,1542.317,0.0,0.0,,625.376,0.0,383.773,114.923,268.85,99.373,142.23,2167.693,4103.34,0.0,1114.087,359.901,754.186,-5161.236,5860.784,-358.573,1455.062,64.468,1519.53,5622.87,
04/05/2015,5757.462,405.173,305.69,99.483,606.687,606.687,0.0,745.761,345.622,97.079,516.661,-213.601,350.478,,,230.981,2108.099,2149.215,4355.245,-2206.03,0.0,1500.148,1341.527,933.771,407.756,158.621,3649.363,,1275.243,449.149,121.811,704.283,899.887,649.103,,,,250.784,0.0,,,0.0,2175.13,1560.265,1560.265,,,,677.551,,,,,136.493,541.058,2237.816,4412.946,0.0,1105.797,359.901,745.896,-5427.06,5991.14,-403.812,1266.065,78.451,1344.516,5757.462,
07/05/2015,5449.33,401.969,302.659,99.31,443.452,443.452,0.0,873.996,358.489,112.867,616.241,-213.601,288.03,,,208.354,2007.447,2180.326,4423.005,-2242.679,0.0,1261.557,1113.902,711.335,402.567,147.655,3441.883,,1151.845,423.379,21.101,707.365,866.427,615.702,,,,250.725,0.0,,,0.0,2018.272,1547.399,1547.399,,,,645.391,,,,,130.124,515.267,2192.79,4211.062,0.0,1112.27,359.901,752.369,-5422.304,5776.618,-316.325,1150.259,88.009,1238.268,5449.33,
10/04/2015,5630.62,343.913,343.913,0.0,760.789,760.789,0.0,813.583,335.054,87.905,604.225,-213.601,291.045,,,191.417,2209.33,2187.736,4459.279,-2271.543,0.0,1233.554,1078.431,689.684,388.747,155.123,3421.29,,1296.839,448.599,40.619,807.621,938.402,687.981,,,,250.421,0.0,,,0.0,2235.241,1830.186,1830.186,,,,628.067,,,,,123.095,504.972,2458.253,4693.494,0.0,1130.975,359.901,771.074,-5665.708,5807.281,-383.935,888.613,48.513,937.126,5630.62,
12/31/2015,5344.371,346.529,346.529,0.0,599.073,599.073,0.0,750.97,353.451,67.745,534.983,-205.209,152.026,0.0,36.39,151.659,1848.598,2240.46,4517.303,-2276.843,0.0,1255.313,1063.557,684.252,379.305,155.366,3495.773,,1354.476,474.266,23.243,856.967,863.436,363.513,,,,499.923,0.0,0.0,0.0,0.0,2217.912,1557.091,1474.344,82.747,82.747,,521.906,0.0,354.093,122.681,231.412,53.188,114.625,2078.997,4296.909,0.0,1143.778,359.901,783.877,-5672.359,5897.603,-371.025,997.997,49.465,1047.462,5344.371,
04/03/2016,5305.84,285.958,285.958,0.0,544.027,544.027,0.0,770.382,335.838,107.055,516.365,-188.876,172.551,,51.784,172.551,1772.918,2230.071,4545.726,-2315.655,0.0,1302.851,1065.963,690.654,375.309,185.104,3532.922,,1316.392,436.343,110.256,769.793,1020.58,520.564,,,,500.016,0.0,,,0.0,2336.972,1571.388,1571.388,,,,518.127,,354.572,,,52.604,110.951,2089.515,4426.487,0.0,1152.521,359.901,792.62,-5946.412,6005.068,-379.738,831.439,47.914,879.353,5305.84,
07/03/2016,5567.384,250.185,250.185,0.0,483.545,483.545,0.0,871.285,330.157,113.135,616.869,-188.876,202.584,5.485,64.344,187.184,1807.599,2198.615,4567.616,-2369.001,0.0,1561.17,1339.613,818.38,521.233,151.728,3759.785,,1081.37,455.225,0.102,626.043,1497.198,997.12,,,,500.078,92.878,,0.425,0.0,2671.446,1571.179,1571.179,,,,550.098,,382.844,,,53.988,112.841,2121.277,4792.723,0.0,1177.036,359.901,817.135,-6082.657,6030.252,-396.681,727.95,46.711,774.661,5567.384,
10/02/2016,5845.413,333.333,333.333,0.0,759.619,759.619,0.0,843.519,321.781,99.685,610.929,-188.876,194.046,,59.13,194.046,2130.517,2159.589,4580.181,-2420.592,0.0,1555.307,1326.424,816.133,510.291,169.753,3714.896,,1154.628,458.028,13.588,683.012,862.407,612.383,,,,250.024,0.0,,,0.0,2017.035,2362.466,2362.466,,,,523.84,,362.504,,,45.133,116.203,2886.306,4903.341,0.0,1212.576,359.901,852.675,-6049.397,6129.088,-396.822,895.445,46.627,942.072,5845.413,
12/31/2016,5524.333,296.967,296.967,0.0,581.381,581.381,0.0,745.678,315.239,88.49,528.587,-186.638,192.752,3.065,56.861,190.523,1816.778,2177.248,4575.038,-2397.79,0.0,1530.307,1305.081,812.344,492.737,165.3,3707.555,,1276.729,522.536,3.207,750.986,632.714,632.471,,,,0.243,0.0,0.0,10.809,0.0,1909.443,2347.455,2263.836,83.619,83.619,,439.748,0.0,285.957,65.687,220.27,39.587,103.395,2787.203,4696.646,0.0,1229.758,359.901,869.857,-6183.975,6115.961,-375.888,785.856,41.831,827.687,5524.333,
04/02/2017,5342.385,235.031,235.031,0.0,595.779,595.779,0.0,795.404,299.484,115.315,562.44,-181.835,247.647,,57.826,247.647,1873.861,2050.439,4439.989,-2389.55,0.0,1418.085,1196.598,814.882,381.716,163.661,3468.524,,1223.272,499.149,77.244,646.879,487.645,487.487,,,,0.158,0.0,,,0.0,1710.917,2350.941,2266.956,83.985,83.985,,435.074,,279.863,,,35.499,119.712,2786.015,4496.932,0.0,1238.551,359.901,878.65,-6163.534,6112.471,-357.41,830.078,15.375,845.453,5342.385,
07/02/2017,5380.228,214.062,214.062,0.0,417.457,417.457,0.0,936.437,303.553,123.386,691.334,-181.836,343.573,,55.59,343.573,1911.529,2033.79,4370.445,-2336.655,0.0,1434.909,1196.339,818.068,378.271,182.98,3468.699,,1120.151,471.545,6.863,641.743,622.054,621.965,,,,0.089,0.0,,,0.0,1742.205,2349.756,2264.866,84.89,84.89,,418.285,,277.55,,,21.081,119.654,2768.041,4510.246,0.0,1264.489,359.901,904.588,-6240.629,6187.409,-355.964,855.305,14.677,869.982,5380.228,
10/01/2017,5655.477,275.056,275.056,0.0,742.832,742.832,0.0,938.187,292.976,102.292,724.754,-181.835,258.379,,18.485,258.379,2214.454,2050.124,4411.088,-2360.964,0.0,1390.899,1197.803,822.348,375.455,174.611,3441.023,,1221.986,529.442,19.109,673.435,1115.684,815.588,,,,300.096,0.0,,,0.0,2337.67,2054.132,1967.931,86.201,86.201,,424.699,,281.667,,,22.303,120.729,2478.831,4816.501,0.0,1270.147,359.901,910.246,-6434.861,6325.011,-337.027,823.27,15.706,838.976,5655.477,
