Date,Total Assets,Cash & Cash Equivalents,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Real Estate Investments,Other Investments,Net Receivables,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2010,206106.774,5875.51,1117.111,,203.125,,,913.986,,184359.238,-2224.3,182134.938,312.932,312.932,488.22,387.0,101.22,,,16178.063,,,,,,,,45388.432,,,,45388.432,153003.935,,,153003.935,,,,,3140.33,201532.697,1375.37,5238.071,110.758,5127.313,-1872.64,-122.565,-44.159,4574.077,0.0,4574.077,206106.774,
12/31/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2011,203354.808,3871.476,891.618,,78.296,,,813.322,,183748.706,-2224.553,181524.153,284.0,284.0,472.345,,,,,16311.216,,,,,,,,32316.856,,,,32316.856,161886.309,,,161886.309,,,,,3944.556,198147.721,565.0,4197.833,105.499,4092.334,,479.655,-35.401,5207.087,0.0,5207.087,203354.808,
06/30/2011,200356.599,4144.734,1139.409,,82.647,,,1056.762,,180619.332,-2231.627,178387.705,225.0,225.0,479.917,,,,,15979.834,,,,,,,,30765.693,,,,30765.693,160765.277,,,160765.277,,,,,3814.39,195345.36,565.0,4219.991,105.725,4114.266,-170.496,417.702,-29.636,5002.561,8.678,5011.239,200356.599,
09/30/2011,197544.0,3523.0,1427.0,,76.0,,,1351.0,,179172.0,-2356.0,176816.0,220.0,220.0,484.0,,,,,15074.0,,,,,,,,63490.0,,,31745.0,31745.0,125065.0,,,125065.0,,,,,4207.0,192762.0,565.0,4233.0,106.0,4127.0,-319.0,315.0,-20.0,4774.0,8.0,4782.0,197544.0,
12/31/2011,193345.0,2794.0,1122.0,,70.0,,,1052.0,,176778.0,-2358.0,174420.0,214.0,214.0,478.0,405.0,73.0,1842.0,,12475.0,,,,,,,,29573.0,0.0,0.0,,29573.0,154393.0,0.0,0.0,154393.0,,,,371.0,3757.0,188094.0,565.0,4242.0,106.0,4136.0,-320.0,770.0,-14.0,5243.0,8.0,5251.0,193345.0,
03/31/2012,191692.0,3043.0,999.0,,64.0,,,935.0,,175036.0,-2370.0,172666.0,208.0,208.0,471.0,,,,,14305.0,,,,,,,,27123.0,,,,27123.0,155588.0,,,155588.0,,,,,3936.0,186647.0,565.0,4288.0,106.0,4182.0,-620.0,814.0,-9.0,5038.0,7.0,5045.0,191692.0,
06/30/2012,189079.0,3020.0,1103.0,,59.0,,,1044.0,,171646.0,-2359.0,169287.0,210.0,210.0,467.0,,,,,14992.0,,,,,,,,24493.0,,,,24493.0,155476.0,,,155476.0,,,,,4172.0,184141.0,565.0,4303.0,107.0,4196.0,-967.0,1040.0,-10.0,4931.0,7.0,4938.0,189079.0,
09/30/2012,184203.0,3083.0,1200.0,,63.0,,,1137.0,,167210.0,-2362.0,164848.0,212.0,212.0,462.0,,,,,14398.0,,,,,,,,20457.0,,,,20457.0,154786.0,,,154786.0,,,,,4014.0,179257.0,565.0,4326.0,107.0,4219.0,-1108.0,1165.0,-8.0,4940.0,6.0,4946.0,184203.0,
12/31/2012,181260.0,3900.0,1082.0,,72.0,,,1010.0,,164876.0,-2330.0,162546.0,215.0,215.0,448.0,395.0,53.0,1824.0,,11245.0,,,,,,,,19856.0,0.0,0.0,,19856.0,152401.0,0.0,0.0,152401.0,0.0,0.0,0.0,371.0,3566.0,176194.0,565.0,4344.0,107.0,4237.0,-1294.0,1451.0,-6.0,5060.0,6.0,5066.0,181260.0,
03/31/2013,174086.0,3685.0,1006.0,,77.0,,,929.0,,158977.0,-2317.0,156660.0,226.0,226.0,444.0,,,,,12065.0,,,,,,,,17254.0,,,,17254.0,147887.0,,,147887.0,,,,,3791.0,168932.0,565.0,4399.0,108.0,4291.0,-1535.0,1723.0,-4.0,5148.0,6.0,5154.0,174086.0,
06/30/2013,161468.0,3327.0,938.0,,72.0,,,866.0,,148054.0,-2447.0,145607.0,232.0,232.0,440.0,,,,,10924.0,,,,,,,,16558.0,,,,16558.0,135879.0,,,135879.0,,,,,3597.0,156034.0,565.0,4464.0,109.0,4355.0,-1804.0,2195.0,9.0,5429.0,5.0,5434.0,161468.0,
09/30/2013,161570.0,4329.0,996.0,,85.0,,,911.0,,146376.0,-2274.0,144102.0,240.0,240.0,436.0,,0.0,,,11467.0,,,,,,,,15572.0,,,,15572.0,136944.0,,,136944.0,,,,,3422.0,155938.0,565.0,4482.0,109.0,4373.0,-1813.0,2385.0,8.0,5627.0,5.0,5632.0,161570.0,
12/31/2013,10706.664,2182.865,106.46,,102.105,,,4.355,356.283,7999.458,-68.081,7931.377,74.188,74.188,6.515,,6.515,,,48.976,,,,,,,9001.55,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,538.971,9540.521,,0.0,0.0,,0.0,,1161.471,1161.471,4.672,1166.143,10706.664,
03/31/2014,156472.0,3742.0,787.0,,135.0,,,652.0,,142958.0,-2166.0,140792.0,244.0,244.0,421.0,,0.0,,0.0,10486.0,,,,,,,,11626.0,,,,11626.0,136177.0,,,136177.0,,,,,3071.0,150874.0,565.0,4571.0,110.0,4461.0,-2283.0,2733.0,7.0,5593.0,5.0,5598.0,156472.0,
06/30/2014,11379.339,1524.176,194.816,,149.399,,,45.417,453.461,8854.498,-60.527,8793.971,77.833,77.833,4.241,,,,0.0,330.841,,,8847.754,4714.709,4133.045,42.455,8890.209,,,,,,0.0,,,0.0,,,,,750.866,9641.075,565.0,1156.575,84.659,1071.916,-3.113,20.167,-0.365,1738.264,0.0,1738.264,11379.339,
09/30/2014,11714.952,1570.378,206.084,,153.893,,,52.191,453.522,9161.088,-65.715,9095.373,78.806,78.806,3.733,,3.733,,0.0,307.056,,,9101.491,4757.592,4343.899,71.531,9173.022,0.0,,,,,0.0,,,,,,,,723.502,9896.524,565.0,1163.278,84.777,1078.501,-6.208,98.21,-1.852,1818.428,0.0,1818.428,11714.952,
12/31/2014,12972.243,2359.78,246.217,,168.934,,,77.283,469.697,9593.628,-83.842,9509.786,78.47,78.47,3.225,0.0,3.225,,0.0,305.068,,,,,,0.0,10540.555,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,601.73,11142.285,565.0,1175.472,84.961,1090.511,-12.187,113.066,-11.393,1829.958,0.0,1829.958,12972.243,
03/31/2015,12933.524,875.622,233.214,,170.831,,,62.383,541.355,10998.819,-89.805,10909.014,79.822,79.822,2.855,0.0,2.855,,0.0,291.642,,0.915,10466.838,5208.405,5258.433,0.0,10467.753,0.0,,,,,0.0,,,,,,,,599.858,11067.611,565.0,1192.002,85.587,1106.415,-25.329,154.824,-20.584,1865.913,0.0,1865.913,12933.524,
06/30/2015,12874.961,1278.863,229.105,,173.845,,,55.26,562.239,10514.774,-91.866,10422.908,80.432,80.432,2.485,,2.485,,0.0,298.929,,1.168,10339.437,5158.068,5181.369,0.0,10340.605,0.0,,,,,0.0,,,,,,,,572.183,10912.788,565.0,1206.926,86.003,1120.923,-39.272,240.967,-11.448,1962.173,0.0,1962.173,12874.961,
09/30/2015,14450.544,1281.797,238.548,,190.944,,,47.604,634.423,12013.351,-104.203,11909.148,80.224,80.224,2.115,0.0,2.115,,0.0,304.289,,0.287,10610.592,5102.036,5508.556,0.0,10610.879,710.005,,,,710.005,593.687,,,593.687,,,,,538.639,12453.21,564.999998,1214.569002,86.075,1128.494002,-40.481,281.761,-23.515,1997.334,0.0,1997.334,14450.544,
12/31/2015,15214.098,2416.219,250.236,,195.391,,,54.845,564.496,11743.098,-112.507,11630.591,81.273,81.273,,0.0,0.0,124.103,0.0,147.18,,0.701,11487.006,5555.553,5931.453,0.0,11487.707,500.175,0.0,0.0,,500.175,579.101,0.0,0.0,579.101,0.0,0.0,0.0,205.691,345.101,13117.775,565.0,1221.996,86.136,1135.86,-41.223,366.609,-16.059,2096.323,0.0,2096.323,15214.098,
03/31/2016,15324.773,938.48,262.048,,203.597,,,58.451,650.813,13234.674,-126.249,13108.425,81.261,81.261,1.485,0.0,1.485,,0.0,282.261,,0.963,11542.392,5805.018,5737.374,0.0,11543.355,526.5,,,,526.5,558.513,,,558.513,,,,,552.48,13180.848,565.0,1229.186,86.684,1142.502,-47.978,426.986,-29.269,2143.925,0.0,2143.925,15324.773,
06/30/2016,15629.929,1042.915,260.34,,206.785,,,53.555,719.875,13390.351,-144.925,13245.426,86.512,86.512,,,,,0.0,274.861,,1.158,11898.925,5883.819,6015.106,0.0,11900.083,0.0,,,,0.0,1038.029,,,1038.029,,,,,494.906,13433.018,565.0,1236.552,86.769,1149.783,-49.735,478.947,-33.853,2196.911,0.0,2196.911,15629.929,
09/30/2016,17745.613,1454.938,260.459,,213.176,,,47.283,805.647,14925.343,-164.839,14760.504,86.721,86.721,,,,,0.0,377.344,,0.325,12941.02,6520.085,6420.935,0.0,12941.345,350.0,,,,350.0,1577.689,,,1577.689,,,,,617.083,15486.117,565.02,1244.109,86.881,1157.228,-52.414,530.594,-27.813,2259.496,0.0,2259.496,17745.613,
12/31/2016,18533.003,1918.793,257.717,,208.603,,,49.114,766.106,15322.623,-184.701,15137.922,87.063,87.063,0.0,0.0,0.0,133.275,0.0,232.127,,0.677,13434.99,7963.925,5471.065,0.0,13435.667,0.0,0.0,0.0,,0.0,2167.979,0.0,0.0,2167.979,0.0,0.0,0.0,142.455,439.844,16185.945,565.0,1262.891,87.327,1175.564,-67.484,595.322,-8.671,2347.058,0.0,2347.058,18533.003,
03/31/2017,19236.501,1077.576,267.238,,216.896,,,50.342,838.461,16749.296,-187.086,16562.21,87.982,87.982,0.0,0.0,0.0,,0.0,403.034,,1.173,13360.698,8045.475,5315.223,0.0,13361.871,0.0,,,,0.0,2837.347,,,2837.347,,,,,601.927,16801.145,565.0,1279.541,88.075,1191.466,-86.659,684.165,-6.691,2435.356,0.0,2435.356,19236.501,
06/30/2017,19513.296,1318.168,278.005,,229.479,,,48.526,926.27,16767.874,-207.448,16560.426,88.978,88.978,0.0,0.0,0.0,,0.0,341.449,,1.615,13793.2,8015.187,5778.013,0.0,13794.815,0.0,,,,0.0,2872.231,,,2872.231,,,,,508.54,17175.586,400.0,1293.41,88.373,1205.037,-98.821,750.973,-7.852,2337.71,0.0,2337.71,19513.296,
09/30/2017,21016.17,1247.764,263.852,,232.549,,,31.303,1019.735,18270.384,-229.919,18040.465,88.975,88.975,0.0,0.0,,,0.0,355.379,,0.528,15033.524,8480.477,6553.047,0.0,15034.052,300.0,,,,300.0,2738.662,,,2738.662,,,,,521.616,18594.33,400.0,1301.656,88.458,1213.198,-99.715,824.316,-4.417,2421.84,0.0,2421.84,21016.17,
12/31/2017,21779.584,1534.339,265.674,,244.088,,,21.586,967.482,18819.116,-251.475,18567.641,89.748,89.748,0.0,0.0,0.0,89.334,0.0,265.366,,1.053,15504.33,8470.209,7034.121,0.0,15505.383,0.0,0.0,0.0,,0.0,3275.27,0.0,0.0,3275.27,0.0,0.0,0.0,56.11,468.565,19305.328,400.0,1310.97,88.693,1222.277,-107.644,868.182,2.748,2474.256,0.0,2474.256,21779.584,
03/31/2018,23406.322,1435.649,260.751,,229.114,,,31.637,1063.449,20438.727,-272.123,20166.604,97.211,97.211,0.0,0.0,0.0,,0.0,382.658,,1.64,16497.006,8789.02,7707.986,0.0,16498.646,0.0,,,,0.0,3744.345,,,3744.345,,,,,553.498,20796.489,400.0,1342.414,89.805,1252.609,-138.629,990.447,15.601,2609.833,0.0,2609.833,23406.322,
06/30/2018,24189.176,2043.789,206.53,,178.145,,,28.385,1161.161,20603.858,-295.277,20308.581,101.335,101.335,0.0,0.0,0.0,,0.0,367.78,,2.072,16743.885,8795.95,7947.935,0.0,16745.957,0.0,,,,0.0,4217.119,,,4217.119,,,,,497.398,21460.474,400.0,1350.083,89.882,1260.201,-140.956,1096.359,23.216,2728.702,0.0,2728.702,24189.176,
09/30/2018,25691.183,1839.054,204.441,,172.37,,,32.071,1292.128,22307.877,-328.974,21978.903,105.058,105.058,0.0,0.0,0.0,,0.0,271.599,,0.512,17872.781,8923.893,8948.888,0.0,17873.293,0.0,,,,,4532.221,,,4532.221,,,,,445.334,22850.848,400.0,1358.725,89.962,1268.763,-142.297,1196.895,27.012,2840.335,0.0,2840.335,25691.183,
12/31/2018,26638.173,2559.106,203.402,,176.245,,,27.157,1233.551,22612.04,-341.121,22270.919,105.504,105.504,0.0,0.0,0.0,115.908,0.0,149.783,,1.076,18942.082,9390.108,9551.974,0.0,18943.158,0.0,0.0,0.0,,0.0,4284.304,0.0,0.0,4284.304,0.0,0.0,0.0,20.104,417.951,23665.517,400.0,1364.607,89.972,1274.635,-142.591,1340.017,10.623,2972.656,0.0,2972.656,26638.173,
03/31/2019,27613.625,2156.257,239.828,,207.907,,,31.921,1299.496,23856.711,-358.325,23498.386,130.536,130.536,0.0,0.0,0.0,,0.0,289.122,,1.696,19662.29,9688.622,9973.668,0.0,19663.986,0.0,,,,0.0,4476.406,,,4476.406,,,,,425.699,24566.091,400.0,1381.349,90.666,1290.683,-216.71,1480.718,2.177,3047.534,0.0,3047.534,27613.625,
06/30/2019,29585.226,3998.514,396.728,,331.541,,,65.187,1495.107,23652.643,-383.997,23268.646,129.658,129.658,0.0,0.0,0.0,,0.0,296.573,,2.112,21176.022,9784.025,11391.997,0.0,21178.134,0.0,,,,0.0,4862.763,,,4862.763,,,,,447.013,26487.91,400.0,1387.111,90.702,1296.409,-277.071,1600.855,-13.579,3097.316,0.0,3097.316,29585.226,
09/30/2019,31160.215,3851.608,530.638,,455.968,,,74.67,1619.201,25131.07,-414.406,24716.664,135.208,135.208,0.0,0.0,0.0,,0.0,306.896,,0.538,22628.139,10328.422,12299.717,0.0,22628.677,297.8,,,,297.8,4601.888,,,4601.888,,,,,448.718,27977.083,400.0,1392.335,90.707,1301.628,-314.694,1725.674,-20.183,3183.132,0.0,3183.132,31160.215,
12/31/2019,32686.479,5563.877,540.233,,487.669,,,52.564,1481.569,25109.704,-441.912,24667.792,134.749,134.749,0.0,0.0,0.0,142.054,0.0,156.205,,1.077,24282.906,10335.163,13947.743,0.0,24283.983,289.23,0.0,0.0,,289.23,4354.037,0.0,0.0,4354.037,0.0,0.0,0.0,28.154,419.239,29374.643,400.0,1398.35,90.72,1307.63,-324.659,1850.512,-12.367,3311.836,0.0,3311.836,32686.479,
03/31/2020,31760.895,7292.929,718.91,11.36,614.582,,,92.968,1567.752,22303.718,-607.867,21695.851,143.622,143.622,0.0,0.0,0.0,,0.0,341.831,,1.651,24443.963,10314.072,14129.891,0.0,24445.614,0.0,,,,0.0,4708.036,,,4708.036,,,,,486.662,29640.312,400.0,1318.174,91.288,1226.886,-798.039,1243.722,-43.274,2120.583,0.0,2120.583,31760.895,
06/30/2020,30412.11,4988.961,2110.111,14.261,2020.948,,,74.902,1733.456,23093.254,-1929.323,21163.931,147.738,147.738,0.0,0.0,0.0,,0.0,267.913,,1.972,23590.147,10591.348,12998.799,0.0,23592.119,0.0,,,,0.0,4449.767,,,4449.767,,,,,353.305,28395.191,400.0,1325.767,91.317,1234.45,-798.046,1133.269,-44.071,2016.919,0.0,2016.919,30412.11,
