Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/29/2001,8636.299805,236.300003,236.300003,0.0,966.200012,,,3918.600098,0.0,0.0,3918.600098,0.0,288.799988,,,,5409.899902,1847.300049,2818.100098,-970.799988,0.0,,1379.099976,1193.199951,874.900024,318.299927,185.900025,3226.400025,,1535.800049,1535.800049,,,,262.200012,,,,,,1267.100037,,,1267.100037,3065.100098,810.400024,,,,,193.899994,,,,193.899994,1004.300018,4069.400116,261.200012,1543.699951,,,-510.799988,3492.699951,-219.899963,4566.899963,0.0,4566.899963,8636.300079,
03/30/2002,9211.599609,453.5,453.5,0.0,1008.900024,,,4098.399902,0.0,0.0,4098.399902,0.0,258.799988,,,,5819.600098,2025.099976,,,0.0,,1366.900024,876.400024,1185.0,-308.599976,490.5,3392.0,,1515.199951,1515.199951,,,,691.200012,,,,,,1274.100037,,,1274.100037,3480.5,810.200012,,,,,185.199997,,,,185.199997,995.400009,4475.900009,256.0,1543.900024,,,-490.200012,,3426.000061,4735.700073,0.0,4735.700073,9211.600082,
06/29/2002,8995.5,333.299988,333.299988,0.0,1004.099976,,,3876.0,0.0,0.0,3876.0,0.0,248.100006,,,,5461.5,2152.199951,,,0.0,,1381.800049,1197.599976,878.099976,319.5,184.200073,3534.0,,1335.199951,1335.199951,,,,514.700012,,,,,,1262.999939,,,1262.999939,3112.899902,807.900024,,,,,182.0,,,,182.0,989.900024,4102.799926,253.600006,1546.5,,,-487.200012,,3579.80011,4892.700104,0.0,4892.700104,8995.50003,
09/28/2002,9053.799805,217.300003,217.300003,0.0,986.299988,,,3983.0,0.0,0.0,3983.0,0.0,245.100006,,,,5431.700195,2201.100098,,,0.0,,1421.0,1220.0,877.700012,342.299988,201.0,3622.100098,,1560.800049,1560.800049,,,,184.5,,,,,,1270.099853,,,1270.099853,3015.399902,807.700012,,,,,179.800003,,,,179.800003,987.500015,4002.899917,252.0,1548.900024,,,-471.600006,,3721.600006,5050.900024,0.0,5050.900024,9053.799941,
12/28/2002,9645.299805,700.400024,700.400024,0.0,1019.299988,1019.299988,,4013.899902,0.0,0.0,4013.899902,0.0,248.5,,,,5982.100098,2215.800049,3405.600098,-1189.800049,0.0,,1447.400024,1230.300049,878.900024,351.400025,217.099975,3663.200073,,1707.900024,1707.900024,,,,36.799999,,,,,,1361.199879,,,1361.199879,3105.899902,1076.300049,,,,,266.100006,,,,266.100006,1342.400055,4448.299957,250.399994,1550.699951,,,-469.5,4104.397949,-238.998047,5196.999847,0.0,5196.999847,9645.299804,
03/29/2003,9665.599609,648.099976,648.099976,0.0,1106.300049,,,3872.300049,0.0,0.0,3872.300049,0.0,250.399994,,,,5877.100098,2316.100098,,,0.0,,1472.400024,1256.400024,889.0,367.400024,216.0,3788.500122,,1618.800049,1618.800049,,,,332.100006,,,,,,1298.799896,,,1298.799896,3249.699951,776.099976,,,,,261.0,,,,261.0,1037.099976,4286.799927,246.600006,1542.0,,,-448.899994,,4039.099945,5378.799957,0.0,5378.799957,9665.599884,
06/28/2003,9620.700195,566.799988,566.799988,0.0,1088.599976,,,3800.699951,0.0,0.0,3800.699951,0.0,240.0,,,,5696.100098,2448.100098,,,0.0,,1476.5,1254.0,889.0,365.0,222.5,3924.600098,,1463.599976,1463.599976,,,,332.100006,,,,,,1226.900116,,,1226.900116,3022.600098,775.900024,,,,,258.200012,,,,258.200012,1034.100037,4056.700134,245.199997,1549.699951,,,-447.100006,4455.200195,-239.000092,5564.000046,0.0,5564.000046,9620.70018,
09/27/2003,10149.299805,727.299988,727.299988,0.0,1080.199951,,,4024.0,0.0,0.0,4024.0,0.0,231.399994,,,,6062.899902,2597.699951,,,0.0,,1488.699951,1268.599976,889.0,379.599976,220.099975,4086.399902,,1699.599976,1699.599976,,,,332.100006,,,,,,1346.400116,,,1346.400116,3378.100098,775.599976,,,,,252.0,,,,252.0,1027.599976,4405.700074,243.899994,1548.5,,,-430.100006,4620.299805,-238.999848,5743.599945,0.0,5743.599945,10149.300019,
01/03/2004,10543.099609,843.200012,843.200012,0.0,1349.599976,1349.599976,,4016.5,0.0,0.0,4016.5,0.0,287.200012,,,,6496.5,2542.100098,3960.399902,-1418.300049,0.0,,1504.5,1292.699951,889.0,403.699951,211.800049,4046.600098,,1666.400024,1666.400024,,,,323.200012,,,,,,1499.599915,,,1499.599915,3489.199951,753.099976,,,,,279.0,,,,279.0,1032.099976,4521.299927,242.699997,1561.300049,,,-428.600006,4846.5,-200.100189,6021.799851,0.0,6021.799851,10543.099778,
04/03/2004,10364.799805,651.500061,651.500061,0.0,1287.900024,,,3923.399902,0.0,0.0,3923.399902,0.0,343.399994,,,,6206.199707,2659.599854,,,0.0,,1499.000122,1289.900024,889.0,400.900024,209.100098,4158.599976,,1635.099976,1635.099976,,,,23.200001,,,,,,1397.300121,,,1397.300121,3055.600098,752.799988,,,,,275.700012,,,,275.700012,1028.5,4084.100098,236.600006,1586.700073,,,-407.299988,5064.800293,-200.100403,6280.699981,0.0,6280.699981,10364.800079,
07/03/2004,10513.5,622.899963,622.899963,0.0,1216.300049,,,4003.300049,0.0,0.0,4003.300049,0.0,334.5,,,,6177.0,2838.599854,,,0.0,,1497.900024,1284.400024,889.0,395.400024,213.5,4336.499878,,1656.400024,1656.400024,,,,23.299999,,,,,,1280.100026,,,1280.100026,2959.800049,752.499939,,,,,272.399994,,,,272.399994,1024.899933,3984.699982,235.199997,1636.800049,,,-405.600006,5273.0,-210.600189,6528.799851,0.0,6528.799851,10513.499833,
