Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,31795.0,2329.0,2329.0,,1280.0,,,154.0,132.0,,22.0,,2214.0,,,,5977.0,18625.0,36644.0,-18019.0,,7193.0,424.0,424.0,0.0,,,6769.0,25818.0,,938.0,938.0,,,,1554.0,,,,,2336.0,,,2336.0,4828.0,17673.0,,,,5262.0,,,,5262.0,22935.0,27763.0,,6509.0,,,-224.0,-2189.0,-64.0,4032.0,,4032.0,31795.0,
12/31/2004,31383.0,2117.0,2117.0,0.0,1307.0,,,0.0,0.0,0.0,0.0,0.0,2208.0,,,,5632.0,18549.0,36624.0,-18075.0,0.0,7202.0,421.0,421.0,0.0,,,6781.0,25751.0,,965.0,965.0,,,,955.0,,,,,2652.0,,,2652.0,4572.0,18241.0,,,,4765.0,,,,4765.0,23006.0,27578.0,,6491.0,,,-225.0,-2809.0,-19.0,3438.0,367.0,3805.0,31383.0,
03/31/2005,30535.0,1651.0,1651.0,0.0,1551.0,,,137.0,128.0,0.0,9.0,0.0,1943.0,,,,5282.0,18911.0,36725.0,-17814.0,0.0,6342.0,429.0,429.0,0.0,,2403.0,3510.0,25253.0,,1389.0,1389.0,,,,850.0,,,,,2717.0,,,2717.0,4956.0,16927.0,,,,4964.0,,,,4964.0,21891.0,26847.0,0.0,6466.0,,,-230.0,-2749.0,-164.0,3323.0,365.0,3688.0,30535.0,
06/30/2005,29676.0,1540.0,1540.0,0.0,975.0,975.0,,0.0,0.0,0.0,0.0,0.0,2291.0,,,,4806.0,18687.0,36952.0,-18265.0,0.0,6183.0,422.0,422.0,0.0,,2275.0,3486.0,24870.0,,792.0,792.0,,,,1099.0,,,,,2768.0,,,2768.0,4659.0,16379.0,,,,4838.0,,,,4838.0,21217.0,25876.0,750.0,6390.0,,,-189.0,-2941.0,-210.0,3800.0,0.0,3800.0,29676.0,
09/30/2005,31702.0,887.0,887.0,0.0,1227.0,1227.0,,0.0,0.0,0.0,0.0,0.0,3505.0,,,,5619.0,19163.0,37512.0,-18349.0,0.0,6920.0,413.0,413.0,0.0,,2760.0,3747.0,26083.0,,948.0,948.0,,,,1267.0,,,,,3905.0,,,3905.0,6120.0,16657.0,,,,5424.0,,,,5424.0,22081.0,28201.0,750.0,6628.0,,,-190.0,-3253.0,-493.0,3442.0,59.0,3501.0,31702.0,
12/31/2005,31840.0,2132.0,2132.0,0.0,1025.0,,,0.0,0.0,0.0,0.0,0.0,3028.0,,,,6185.0,15552.0,31156.0,-15604.0,0.0,10103.0,0.0,0.0,0.0,,,10103.0,25655.0,,807.0,807.0,,,,2402.0,,,,,2503.0,,,2503.0,5712.0,16282.0,,,,6426.0,,,,6426.0,22708.0,28420.0,750.0,6593.0,,,-190.0,-3415.0,-349.0,3389.0,31.0,3420.0,31840.0,
03/31/2006,30601.0,1779.0,1779.0,,829.0,829.0,,,,,,,2626.0,,,,5234.0,19094.0,36876.0,-17782.0,,6273.0,413.0,413.0,0.0,,2414.0,3446.0,25367.0,,570.0,570.0,,,,848.0,,,,,3563.0,,,3563.0,4981.0,16232.0,,,,5474.0,,,,5474.0,21706.0,26687.0,750.0,6548.0,,,-194.0,-3059.0,-131.0,3914.0,,3914.0,30601.0,
06/30/2006,28777.0,1762.0,1762.0,0.0,690.0,,,0.0,,,,,1777.0,,,,4229.0,19355.0,37332.0,-17977.0,0.0,5193.0,,,,,2102.0,3091.0,24548.0,,533.0,533.0,,,,838.0,,,,,2716.0,,,2716.0,4087.0,15374.0,,,,4747.0,,,,4747.0,20121.0,24208.0,750.0,6973.0,,,-199.0,-2909.0,-46.0,4569.0,0.0,4569.0,28777.0,
09/30/2006,27399.0,759.0,759.0,0.0,590.0,590.0,,0.0,0.0,0.0,0.0,0.0,1470.0,,,,2819.0,19624.0,37709.0,-18085.0,0.0,4956.0,,,,,2081.0,2875.0,24580.0,,457.0,457.0,,,,885.0,,,,,2570.0,,,2570.0,3912.0,14294.0,,,,4422.0,,,,4422.0,18716.0,22628.0,750.0,6947.0,,,-201.0,-2774.0,49.0,4771.0,0.0,4771.0,27399.0,
12/31/2006,27261.0,537.0,537.0,0.0,516.0,516.0,,0.0,0.0,0.0,0.0,0.0,6114.0,,,,7167.0,16678.0,32810.0,-16132.0,0.0,3416.0,0.0,0.0,0.0,,1707.0,1709.0,20094.0,,478.0,478.0,,,,1638.0,,,,,4035.0,,,4035.0,6151.0,13329.0,,,,3564.0,,,,3564.0,16893.0,23044.0,750.0,6922.0,,,-203.0,-2940.0,-343.0,4186.0,31.0,4217.0,27261.0,
03/31/2007,22663.0,232.0,232.0,0.0,475.0,475.0,,0.0,,,,,1534.0,,,,2241.0,17206.0,33449.0,-16243.0,0.0,3216.0,0.0,0.0,0.0,,1671.0,1545.0,20422.0,,367.0,367.0,,,,403.0,403.0,0.0,0.0,,2199.0,,,2199.0,2969.0,11263.0,11263.0,0.0,0.0,3712.0,,,,3712.0,14975.0,17944.0,750.0,6887.0,,,-179.0,-2315.0,-424.0,4719.0,0.0,4719.0,22663.0,
06/30/2007,22818.0,309.0,309.0,0.0,538.0,,,0.0,0.0,0.0,0.0,0.0,1145.0,,,,1992.0,17650.0,34111.0,-16461.0,0.0,3176.0,0.0,0.0,0.0,,1653.0,1523.0,20826.0,,418.0,418.0,,,,440.0,0.0,440.0,440.0,,1859.0,,,1859.0,2717.0,11457.0,11457.0,0.0,0.0,3757.0,,,,3757.0,15214.0,17931.0,750.0,6871.0,,,-187.0,-2149.0,-398.0,4887.0,0.0,4887.0,22818.0,
09/30/2007,24081.0,389.0,389.0,0.0,445.0,445.0,,0.0,0.0,0.0,0.0,0.0,1195.0,,,,2029.0,18919.0,35617.0,-16698.0,0.0,3133.0,0.0,0.0,0.0,,1638.0,1495.0,22052.0,,381.0,381.0,,,,567.0,,,,,1829.0,,,1829.0,2777.0,12445.0,,,,3831.0,,,,3831.0,16276.0,19053.0,750.0,6851.0,,,-188.0,-1994.0,-391.0,5028.0,0.0,5028.0,24081.0,
12/31/2007,24579.0,285.0,285.0,0.0,468.0,468.0,,131.0,0.0,0.0,0.0,0.0,828.0,,,,1712.0,19354.0,36328.0,-16974.0,0.0,3513.0,0.0,,,,1614.0,1899.0,22867.0,,460.0,460.0,,,,331.0,,,,,1622.0,,,1622.0,2413.0,12483.0,,,,3838.0,,,,3838.0,16321.0,18734.0,750.0,6827.0,,,-191.0,-1834.0,-272.0,5280.0,565.0,5845.0,24579.0,
03/31/2008,24666.0,498.0,498.0,0.0,691.0,691.0,,132.0,0.0,0.0,0.0,132.0,807.0,,,,2128.0,18777.0,35848.0,-17071.0,0.0,3761.0,0.0,0.0,0.0,,1846.0,1915.0,22538.0,,445.0,445.0,,,,366.0,,,,,1859.0,,,1859.0,2670.0,12322.0,,,,3798.0,,,,3798.0,16120.0,18790.0,750.0,6768.0,,,-192.0,-1610.0,-387.0,5329.0,547.0,5876.0,24666.0,
06/30/2008,25226.0,274.0,274.0,0.0,829.0,829.0,,143.0,0.0,0.0,0.0,143.0,1128.0,,,,2374.0,19168.0,36508.0,-17340.0,0.0,3684.0,0.0,0.0,0.0,,1863.0,1821.0,22852.0,,639.0,639.0,,,,1236.0,,,,,2192.0,,,2192.0,4067.0,11223.0,,,,4067.0,,,,4067.0,15290.0,19357.0,750.0,6815.0,,,-204.0,-1420.0,-617.0,5324.0,545.0,5869.0,25226.0,
09/30/2008,26426.0,1160.0,1160.0,0.0,587.0,587.0,,168.0,0.0,0.0,0.0,168.0,1084.0,,,,2999.0,19768.0,37363.0,-17595.0,0.0,3659.0,0.0,0.0,0.0,,1830.0,1829.0,23427.0,,447.0,447.0,,,,1079.0,,,,,1854.0,,,1854.0,3380.0,12258.0,,,,4114.0,,,,4114.0,16372.0,19752.0,750.0,6785.0,,,-278.0,-975.0,-167.0,6115.0,559.0,6674.0,26426.0,
12/31/2008,23668.0,1024.0,1024.0,0.0,466.0,,,187.0,187.0,0.0,0.0,0.0,1374.0,,,,3051.0,17858.0,38393.0,-20535.0,0.0,2759.0,0.0,0.0,0.0,,1703.0,1056.0,20617.0,,372.0,372.0,,,,1090.0,,,,,1781.0,,,1781.0,3243.0,12818.0,,,,3011.0,,,,3011.0,15829.0,19072.0,750.0,6750.0,,,-280.0,-2653.0,-532.0,4035.0,561.0,4596.0,23668.0,
03/31/2009,22424.0,1841.0,1841.0,0.0,360.0,360.0,,192.0,,,,,1157.0,195.0,145.0,479.0,3550.0,16075.0,38974.0,-22899.0,,2799.0,,,,,1764.0,695.0,18874.0,,525.0,265.0,,260.0,,961.0,0.0,,,961.0,1356.0,,646.0,1162.0,2842.0,13541.0,13541.0,,,2515.0,,,182.0,1687.0,16056.0,18898.0,750.0,6720.0,2138.0,4582.0,-280.0,-3622.0,-605.0,2963.0,563.0,3526.0,22424.0,
06/30/2009,21643.0,970.0,970.0,0.0,342.0,342.0,0.0,190.0,,,,,969.0,176.0,,396.0,2471.0,16609.0,39453.0,-22844.0,0.0,2563.0,,,,,1724.0,663.0,19172.0,,508.0,304.0,,204.0,,169.0,169.0,,,,1385.0,,577.0,1200.0,2062.0,13477.0,13477.0,,,2385.0,,,182.0,1626.0,15862.0,17924.0,750.0,6684.0,2147.0,4537.0,-281.0,-3533.0,-650.0,2970.0,749.0,3719.0,21643.0,
09/30/2009,22157.0,1121.0,1121.0,0.0,271.0,271.0,0.0,172.0,,,,,861.0,109.0,,314.0,2425.0,17200.0,40131.0,-22931.0,0.0,2532.0,,,,,1705.0,718.0,19732.0,,541.0,300.0,,241.0,,339.0,0.0,,,339.0,1575.0,,523.0,1351.0,2455.0,13633.0,13633.0,,,2345.0,,,265.0,1557.0,15978.0,18433.0,750.0,6653.0,2148.0,4505.0,-282.0,-3466.0,-709.0,2946.0,778.0,3724.0,22157.0,
12/31/2009,22505.0,635.0,635.0,0.0,346.0,346.0,0.0,175.0,,,,,852.0,123.0,,333.0,2008.0,17895.0,40882.0,-22987.0,0.0,2602.0,0.0,0.0,0.0,88.0,1718.0,673.0,20497.0,,667.0,459.0,0.0,208.0,0.0,477.0,0.0,0.0,0.0,477.0,1542.0,0.0,462.0,1273.0,2686.0,13391.0,13391.0,0.0,0.0,2292.0,0.0,597.0,339.0,894.0,15683.0,18369.0,895.0,6649.0,2148.0,4501.0,-283.0,-3192.0,-718.0,3351.0,785.0,4136.0,22505.0,
03/31/2010,23191.0,715.0,715.0,0.0,312.0,312.0,0.0,169.0,,,,,899.0,156.0,,358.0,2095.0,18439.0,41563.0,-23124.0,0.0,2657.0,,,,,1725.0,776.0,21096.0,,669.0,427.0,,242.0,,622.0,0.0,,,622.0,1408.0,,403.0,1187.0,2699.0,13416.0,13416.0,,,2307.0,,,444.0,1460.0,15723.0,18422.0,895.0,6645.0,2148.0,4497.0,-284.0,-2804.0,-706.0,3746.0,1023.0,4769.0,23191.0,
06/30/2010,23375.0,707.0,707.0,0.0,281.0,281.0,0.0,169.0,,,,,723.0,135.0,,266.0,1880.0,19031.0,42280.0,-23249.0,0.0,2464.0,,,,,1529.0,800.0,21495.0,,595.0,381.0,,214.0,,711.0,0.0,,,711.0,1387.0,,451.0,1183.0,2693.0,13083.0,13083.0,,,2381.0,,,496.0,1434.0,15464.0,18157.0,895.0,6645.0,2158.0,4487.0,-290.0,-2647.0,-730.0,3873.0,1345.0,5218.0,23375.0,
09/30/2010,24507.0,809.0,809.0,0.0,293.0,293.0,0.0,167.0,,,,,700.0,131.0,,234.0,1969.0,20006.0,43329.0,-23323.0,0.0,2532.0,,,,,1538.0,863.0,22538.0,,758.0,514.0,,244.0,,637.0,0.0,,,637.0,1319.0,,454.0,1138.0,2714.0,13134.0,13134.0,,,2377.0,,,507.0,1416.0,15511.0,18225.0,1431.0,6643.0,2159.0,4484.0,-290.0,-2505.0,-749.0,4530.0,1752.0,6282.0,24507.0,
12/31/2010,25270.0,347.0,347.0,0.0,333.0,333.0,0.0,169.0,,,,,703.0,61.0,,273.0,1552.0,21072.0,44493.0,-23421.0,0.0,2646.0,0.0,0.0,0.0,106.0,1673.0,806.0,23718.0,,812.0,610.0,0.0,202.0,0.0,489.0,0.0,0.0,0.0,489.0,1264.0,0.0,397.0,1088.0,2565.0,13517.0,13517.0,0.0,0.0,2426.0,0.0,626.0,568.0,835.0,15943.0,18508.0,1448.0,6643.0,2159.0,4484.0,-291.0,-2434.0,-751.0,4615.0,2147.0,6762.0,25270.0,
03/31/2011,25857.0,242.0,242.0,0.0,368.0,368.0,0.0,166.0,,,,,615.0,32.0,,272.0,1391.0,21790.0,45355.0,-23565.0,0.0,2676.0,,,,,1683.0,961.0,24466.0,,699.0,452.0,,247.0,,495.0,0.0,,,495.0,1216.0,,401.0,1028.0,2410.0,13566.0,13566.0,,,2479.0,,,628.0,1450.0,16045.0,18455.0,745.0,7583.0,2337.0,5246.0,-272.0,-2372.0,-729.0,4955.0,2447.0,7402.0,25857.0,
06/30/2011,26958.0,260.0,260.0,0.0,329.0,329.0,0.0,180.0,,,,,783.0,36.0,,295.0,1552.0,22569.0,46186.0,-23617.0,0.0,2837.0,,,,,1689.0,1112.0,25406.0,,677.0,474.0,,203.0,,618.0,0.0,,,618.0,1272.0,,387.0,1078.0,2567.0,13594.0,13594.0,,,2587.0,,,764.0,1436.0,16181.0,18748.0,763.0,7799.0,2355.0,5444.0,-282.0,-2110.0,-737.0,5433.0,2777.0,8210.0,26958.0,
09/30/2011,24078.0,390.0,390.0,0.0,322.0,322.0,0.0,167.0,,,,,748.0,51.0,,327.0,1627.0,18738.0,41840.0,-23102.0,0.0,3713.0,,,,,2756.0,906.0,22451.0,,608.0,384.0,,224.0,,350.0,0.0,,,350.0,1284.0,,271.0,1132.0,2242.0,12531.0,12531.0,,,2150.0,,,527.0,1352.0,14681.0,16923.0,0.0,7806.0,2357.0,5449.0,-283.0,-2478.0,-669.0,4376.0,2779.0,7155.0,24078.0,
12/31/2011,24314.0,194.0,194.0,0.0,331.0,331.0,0.0,175.0,,,,,877.0,20.0,,468.0,1577.0,19170.0,42530.0,-23360.0,0.0,3567.0,0.0,0.0,0.0,111.0,2739.0,697.0,22737.0,,599.0,415.0,0.0,184.0,0.0,362.0,0.0,,,362.0,1187.0,0.0,284.0,1148.0,2148.0,12605.0,12605.0,,,2426.0,0.0,815.0,612.0,715.0,15031.0,17179.0,0.0,7726.0,2362.0,5364.0,-283.0,-2293.0,-796.0,4354.0,2781.0,7135.0,24314.0,
03/31/2012,24378.0,305.0,305.0,0.0,313.0,313.0,0.0,174.0,,,,,823.0,26.0,,466.0,1615.0,19271.0,42840.0,-23569.0,0.0,3492.0,,,,,2742.0,724.0,22763.0,,577.0,344.0,,233.0,,361.0,0.0,,,361.0,998.0,,275.0,869.0,1936.0,12620.0,12620.0,,,2540.0,,,633.0,1632.0,15160.0,17096.0,0.0,7758.0,2366.0,5392.0,-270.0,-2207.0,-785.0,4496.0,2786.0,7282.0,24378.0,
