Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2006,1372.683,757.756,120.918,636.838,84.379,84.379,,31.289,6.776,4.845,19.668,0.0,204.641,,,,,1078.065,88.294,,,0.0,206.324,133.365,35.692,97.673,13.913,59.046,294.618,,22.362,22.362,,,,0.0,0.0,0.0,0.0,,,123.551,,,,123.551,145.913,399.967,399.967,0.0,0.0,,81.172,,,,,81.172,481.139,627.052,0.0,1028.153,,,-129.784,-145.122,-7.616,745.631,0.0,745.631,1372.683,
09/30/2006,1526.819,872.474,243.665,628.809,109.856,109.856,,36.058,9.045,3.783,23.23,0.0,196.182,,,,,1214.57,97.76,,,0.0,214.489,135.053,36.792,98.261,13.514,65.922,312.249,,35.158,35.158,,,,0.0,0.0,0.0,0.0,,,169.139,,,,169.139,204.297,399.962,399.962,0.0,0.0,,84.282,,,,,84.282,484.244,688.541,0.0,1087.403,,,-129.789,-124.684,5.348,838.278,0.0,838.278,1526.819,
12/31/2006,2735.791,1982.22,1439.415,542.805,127.777,127.777,,25.371,10.133,4.715,10.523,0.0,175.636,,,,,2311.004,146.645,191.366,-44.721,0.0,278.142,139.003,38.494,100.509,16.379,122.76,424.787,,24.41,24.41,,,,0.0,,,,,,215.293,,,,215.293,239.703,399.889,,,,,120.022,,,,,120.022,519.911,759.614,0.0,2213.69,,,-148.097,-101.773,12.357,1976.177,0.0,1976.177,2735.791,
03/31/2007,2885.619,2115.118,1018.623,1096.495,129.65,129.65,,30.216,10.575,7.497,12.144,0.0,167.591,,,,,2442.575,154.172,,,0.0,288.872,137.526,38.707,98.819,15.096,136.25,443.044,,25.126,25.126,,,,0.0,,,,,,108.882,,,,108.882,134.008,399.883,,,,,232.663,,,,,232.663,632.546,766.554,0.0,2292.169,,,-144.025,-44.363,15.284,2119.065,0.0,2119.065,2885.619,
06/30/2007,3148.61,2321.812,967.916,1353.896,145.654,145.654,,48.161,10.564,12.763,24.834,0.0,179.772,,,,,2695.399,164.804,,,0.0,288.407,137.736,39.441,98.295,15.368,135.303,453.211,,38.006,38.006,,,,399.88,,,,,,170.09,,,,170.09,607.976,0.0,,,,,253.407,,,,,253.407,253.407,861.383,0.0,2406.799,,,-149.073,10.506,18.995,2287.227,0.0,2287.227,3148.61,
09/30/2007,3373.185,2529.705,1040.735,1488.97,146.416,146.416,,56.198,11.834,18.941,25.423,0.0,163.616,,,,,2895.935,175.589,,,0.0,301.661,137.567,40.098,97.469,15.089,149.005,477.25,,24.691,24.691,,,,399.731,399.731,0.0,0.0,,,188.872,,,,188.872,613.294,0.0,0.0,0.0,0.0,,280.565,,,,,280.565,280.565,893.859,0.0,2522.983,,,-149.519,49.339,56.523,2479.326,0.0,2479.326,3373.185,
12/31/2007,3611.284,2738.918,1218.273,1520.645,167.252,167.252,,49.076,8.899,21.214,18.963,0.0,129.175,,,,,3084.421,197.428,262.1,-64.672,0.0,329.435,131.691,39.033,92.658,,197.744,526.863,,37.876,37.876,,,,196.555,,,,,,198.5,,,,198.5,432.931,0.0,,,,,334.409,,,,,334.409,334.409,767.34,0.0,2784.921,,,-149.519,124.66,83.882,2843.944,0.0,2843.944,3611.284,
03/31/2008,3911.464,2026.492,938.125,1088.367,258.385,258.385,,96.313,11.955,22.839,61.519,0.0,176.074,,,,,2557.264,227.225,,,0.0,1126.975,1060.774,530.294,530.48,10.682,55.519,1354.2,,64.072,64.072,,,,196.512,,,,,,330.246,,,,330.246,590.83,0.0,,,,,291.16,,,,,291.16,291.16,881.99,0.0,4644.497,,,-151.073,-1516.428,52.478,3029.474,0.0,3029.474,3911.464,
06/30/2008,4139.573,2257.272,1348.668,908.604,281.576,281.576,,82.287,15.725,17.805,48.757,0.0,185.413,,,,,2806.548,238.045,,,0.0,1094.98,1023.93,528.723,495.207,9.338,61.712,1333.025,,44.359,44.359,,,,0.0,,,,,,363.202,,,,363.202,407.561,0.0,,,,,305.211,,,,,305.211,305.211,712.772,0.0,4927.726,,,-151.5,-1396.545,47.12,3426.801,0.0,3426.801,4139.573,
09/30/2008,4357.424,2454.17,1517.12,937.05,275.409,275.409,,90.344,16.028,25.371,48.945,0.0,204.291,,,,,3024.214,234.414,,,0.0,1098.796,985.852,523.617,462.235,18.245,94.699,1333.21,,54.938,54.938,,,,0.0,,,,,,394.072,,,,394.072,449.01,0.0,,,,,320.053,,,,,320.053,320.053,769.063,0.0,5039.792,,,-153.769,-1259.731,-37.931,3588.361,0.0,3588.361,4357.424,
12/31/2008,4445.27,2222.091,1092.386,1129.705,312.243,312.243,,100.176,16.91,33.17,50.096,0.0,206.856,,,,,2841.366,248.971,346.357,-97.386,0.0,1354.933,1023.586,588.822,434.764,18.392,312.955,1603.904,,53.859,53.859,,,,0.0,,,,,,473.389,,,,473.389,527.248,0.0,,,,,426.694,,,,,426.694,426.694,953.942,0.0,5185.03,,,-157.165,-1408.993,-127.544,3491.328,0.0,3491.328,4445.27,
03/31/2009,4606.392,2393.345,953.705,1439.64,339.902,339.902,0.0,97.255,16.371,35.288,45.596,0.0,192.001,,,,173.801,3022.503,251.114,,,0.0,1332.775,994.007,586.326,407.681,18.685,320.083,1583.889,,344.735,60.579,13.026,,271.13,0.0,0.0,,,,,71.493,3.125,,,69.633,416.228,0.0,0.0,,,,435.085,,,,,431.96,435.085,851.313,0.0,5277.585,4.641,5272.944,-151.706,-1246.11,-124.69,3755.079,0.0,3755.079,4606.392,
06/30/2009,4749.268,2497.968,866.843,1631.125,353.627,353.627,0.0,76.839,13.287,41.39,22.162,0.0,239.732,,,,189.337,3168.166,266.645,,,0.0,1314.457,962.53,577.596,384.934,19.476,332.451,1581.102,,334.187,39.246,15.489,,279.452,0.0,0.0,,,,,97.183,3.876,2.968,,66.755,431.37,0.0,0.0,,,,455.13,,,,,448.286,455.13,886.5,0.0,5335.775,4.647,5331.128,-243.091,-1103.276,-126.64,3862.768,0.0,3862.768,4749.268,
09/30/2009,5082.286,2764.448,1151.055,1613.393,406.929,406.929,0.0,85.088,21.145,34.174,29.769,0.0,244.028,,,,196.69,3500.493,281.153,,,0.0,1300.64,945.181,579.355,365.826,21.246,334.213,1581.793,,355.896,47.098,21.868,,286.93,0.0,0.0,,,,,135.07,4.948,,,91.931,490.966,0.0,0.0,,,,482.221,,,,,477.273,482.221,973.187,0.0,5426.073,4.662,5421.411,-301.405,-886.461,-129.108,4109.099,0.0,4109.099,5082.286,
12/31/2009,5389.311,2996.752,1102.172,1894.58,438.617,438.617,,100.683,26.345,41.282,33.056,0.0,308.752,11.673,,160.282,226.864,3844.804,297.792,437.473,-139.681,,1246.715,927.658,578.116,349.542,21.476,125.626,1544.507,,399.111,36.629,46.874,,315.608,0.0,0.0,0.0,0.0,,,95.594,6.527,0.089,0.0,57.118,494.705,0.0,0.0,0.0,0.0,,500.0,,1.859,,,491.525,500.0,994.705,0.0,5478.798,4.676,5474.122,-362.521,-632.246,-89.425,4394.606,,4394.606,5389.311,
03/31/2010,5985.623,2953.95,1055.546,1898.404,481.072,481.072,,102.479,24.089,62.983,15.407,0.0,382.538,,,,312.066,3920.039,303.729,,,,1761.855,1618.287,764.622,853.665,22.767,120.801,2065.584,,370.076,66.697,33.603,,269.776,0.0,0.0,,,,,89.371,7.695,,,87.192,459.447,0.0,0.0,,,,761.77,,,,,754.075,761.77,1221.217,0.0,5509.107,4.69,5504.417,-352.981,-397.804,6.084,4764.406,,4764.406,5985.623,
06/30/2010,6178.238,3144.617,855.608,2289.009,477.361,477.361,,100.797,26.449,55.7,18.648,0.0,372.119,2.527,,,168.379,4094.894,309.401,,,,1773.943,1570.925,764.612,806.313,23.58,176.911,2083.344,,383.953,66.975,9.013,,307.965,0.0,0.0,,,,,89.45,9.267,,,81.786,473.403,0.0,0.0,,,,777.025,,,,,767.758,777.025,1250.428,0.0,5569.753,4.697,5565.056,-458.417,-242.452,58.926,4927.81,,4927.81,6178.238,
09/30/2010,6554.559,3530.265,2831.985,698.28,593.086,593.086,,108.672,19.031,59.817,29.824,0.0,313.854,28.387,,,192.167,4545.877,318.669,,,,1690.013,1523.088,763.589,759.499,22.64,115.898,2008.682,,452.465,49.852,9.905,,392.708,0.0,0.0,,,,,291.139,11.501,13.54,,274.275,743.604,0.0,0.0,,,,665.261,,,,,640.22,665.261,1408.865,0.0,5623.228,4.703,5618.525,-466.489,38.699,-49.744,5145.694,,5145.694,6554.559,
12/31/2010,10177.162,2601.301,1351.128,1250.173,706.429,706.429,,260.13,37.458,95.822,126.85,0.0,775.339,,348.555,28.859,224.242,4343.199,509.919,697.625,-187.706,,5324.044,5144.842,1896.344,3248.498,23.073,127.27,5833.963,,698.224,94.465,11.423,,592.336,0.0,0.0,0.0,0.0,,,372.158,12.785,33.824,882.87,320.389,1070.382,1247.584,1247.584,0.0,0.0,,1863.724,,,,,934.245,3111.308,4181.69,,6355.062,4.822,6350.24,-545.588,248.266,-73.767,5983.973,11.499,5995.472,10177.162,
03/31/2011,9844.353,2430.619,1486.992,943.627,804.035,804.035,,223.233,41.669,98.783,82.781,0.0,735.393,1.271,339.025,,224.173,4193.28,516.972,,,,5134.101,4957.438,1896.326,3061.112,25.672,149.72,5651.073,,612.298,99.475,8.055,,504.768,0.0,,,,,,396.541,8.155,20.496,821.103,329.351,1008.839,1247.42,1247.42,,,,1709.257,,,,,859.503,2956.677,3965.516,,6435.702,4.828,6430.874,-984.65,503.856,-87.069,5867.839,10.998,5878.837,9844.353,
06/30/2011,10051.611,2789.111,1648.044,1141.067,862.996,862.996,,196.384,48.054,101.126,47.204,0.0,475.633,6.388,52.402,,245.206,4324.124,472.695,,,,5254.792,4891.591,1896.225,2995.366,28.511,328.302,5727.487,,679.575,99.744,1.384,,578.447,0.0,0.0,,,,,405.271,12.239,31.112,799.775,328.815,1084.846,1259.646,1259.646,,,,1712.432,,,,,869.306,2972.078,4056.924,,6538.193,4.841,6533.352,-1223.762,783.254,-102.998,5994.687,,5994.687,10051.611,
09/30/2011,9763.107,2579.087,1794.927,784.16,888.168,888.168,,187.525,51.609,100.429,35.487,0.0,447.764,11.214,52.462,,159.248,4102.544,490.192,,,,5170.371,4816.295,1896.283,2920.012,27.47,315.392,5660.563,,748.73,98.405,10.078,,640.247,269.125,269.125,,,,,154.103,12.616,36.276,786.046,91.674,1171.958,1277.316,1277.316,,,,1708.743,,,,,873.805,2986.059,4158.017,,6623.788,4.851,6618.937,-2109.066,1156.238,-65.87,5605.09,,5605.09,9763.107,
12/31/2011,10005.91,2648.154,1859.464,788.69,945.531,945.531,0.0,189.573,50.533,115.17,23.87,0.0,569.967,36.684,58.122,33.396,256.975,4353.225,506.042,766.443,-260.401,0.0,5146.643,4731.918,1887.22,2844.698,,344.645,5652.685,,853.274,121.525,30.042,9.635,692.072,526.684,526.684,0.0,0.0,,,160.014,12.623,57.188,775.022,76.614,1539.972,1275.585,1275.585,0.0,0.0,,1677.626,0.0,0.0,0.0,0.0,832.793,2953.211,4493.183,0.0,6769.353,4.874,6764.479,-2760.705,1566.416,-62.337,5512.727,,5512.727,10005.91,
03/31/2012,10347.539,2269.367,1861.065,408.302,1035.471,1035.471,0.0,215.637,55.479,129.266,30.892,0.0,514.397,43.396,58.239,,205.53,4034.872,519.126,,,0.0,5793.541,5371.106,2031.876,3339.23,28.526,350.513,6312.667,,733.16,100.415,30.82,,601.925,150.528,150.528,,,,,204.226,13.799,3.017,811.17,176.099,1087.914,1273.85,1273.85,,,,1908.056,,,,,1080.07,3181.906,4269.82,0.0,7063.045,4.924,7058.121,-2931.399,1967.953,-21.88,6077.719,0.0,6077.719,10347.539,
06/30/2012,10381.207,2561.544,1862.479,699.065,884.908,884.908,0.0,223.194,63.951,105.434,53.809,0.0,409.168,59.618,0.0,,95.966,4078.814,526.827,,,0.0,5775.566,5306.73,2040.78,3265.95,,409.218,6302.393,,822.042,109.044,89.165,,623.833,390.434,390.434,,,,,180.452,14.752,2.486,1130.222,153.862,1392.928,1272.112,1272.112,,,,1758.139,,,,,610.679,3030.251,4423.179,0.0,7153.19,4.935,7148.255,-3497.569,2335.325,-32.918,5958.028,0.0,5958.028,10381.207,
09/30/2012,11608.827,3832.936,2715.534,1117.402,957.453,957.453,0.0,235.866,67.767,105.68,62.419,0.0,359.414,19.97,0.0,,93.138,5385.669,547.396,,,0.0,5675.762,5231.14,2042.837,3188.303,,424.652,6223.158,,856.465,110.394,2.006,,744.065,324.895,324.895,,,,,169.949,15.388,10.08,1083.197,107.57,1351.309,2769.313,2769.313,,,,1759.495,,,,,650.83,4528.808,5880.117,0.0,7288.457,4.952,7283.505,-4241.425,2759.481,-77.803,5728.71,0.0,5728.71,11608.827,
12/31/2012,11734.3,3900.3,2090.4,1809.9,960.5,960.5,0.0,259.5,79.2,86.5,93.8,0.0,413.4,46.288,0.0,49.1,189.497,5533.7,578.4,919.2,-340.8,0.0,5622.2,5143.2,2042.8,3100.4,,383.612,6200.6,,933.1,145.6,11.8,26.263,749.437,308.5,308.5,0.0,0.0,,,448.6,16.2,0.62,1018.4,359.005,1690.2,2771.3,2771.3,0.0,0.0,,1578.3,0.0,0.0,0.0,0.0,543.08,4349.6,6039.8,0.0,7544.8,5.0,7539.8,-4823.2,3022.6,-49.7,5694.5,0.0,5694.5,11734.3,
03/31/2013,11452.6,3520.5,1495.6,2024.9,1028.7,1028.7,,275.4,95.0,86.1,94.3,0.0,477.3,78.7,,,114.3,5301.9,578.2,,,,5572.5,5076.4,2042.3,3034.1,,417.4,6150.7,,804.1,116.8,12.1,,675.2,362.0,362.0,,,,,408.1,17.0,18.0,968.8,374.4,1574.2,2764.1,2764.1,,,,1559.9,,,,,556.1,4324.0,5898.2,0.0,7653.6,5.0,7648.6,-5528.7,3407.5,22.0,5554.4,0.0,5554.4,11452.6,
06/30/2013,11963.7,4081.4,1742.3,2339.1,1014.3,1014.3,,294.4,111.2,83.6,99.6,0.0,507.0,66.2,,,212.9,5897.1,584.9,,,,5481.7,5017.7,2042.1,2975.6,,397.8,6066.6,,865.2,142.0,11.4,,711.8,887.8,887.8,,,,,502.1,19.0,60.1,923.6,407.8,2255.1,2730.4,2730.4,,,,1571.1,,,,,568.4,4301.5,6556.6,0.0,8162.8,5.1,8157.7,-6717.1,3885.6,75.8,5407.1,0.0,5407.1,11963.7,
09/30/2013,13629.1,5847.3,2423.0,3424.3,1093.3,1093.3,,313.3,125.7,96.4,91.2,0.0,393.3,53.9,,,262.9,7647.2,592.3,,,,5389.6,4950.3,2042.1,2908.2,,385.4,5981.9,,1019.6,139.6,9.9,,870.1,405.9,405.9,,,,,515.8,20.8,63.1,857.0,332.3,1941.3,4228.3,4228.3,,,,1564.8,,,,,623.9,5793.1,7734.4,0.0,8467.2,5.1,8462.1,-6930.1,4258.1,99.5,5894.7,0.0,5894.7,13629.1,
12/31/2013,13378.2,5687.0,3234.4,2452.6,1061.4,1061.4,,340.4,147.4,99.6,93.4,0.0,461.7,104.0,0.0,56.4,318.7,7550.5,593.4,1025.7,-432.3,,5234.3,4880.9,2041.2,2839.7,,193.0,5827.7,,1173.3,156.2,16.0,,1001.1,544.8,544.8,0.0,0.0,,,227.4,23.7,98.2,804.9,48.8,1945.5,4196.5,4196.5,0.0,0.0,,1646.3,,,,,719.5,5842.8,7788.3,0.0,8685.5,5.1,8680.4,-7662.1,4472.5,94.0,5589.9,0.0,5589.9,13378.2,
03/31/2014,12704.5,5110.1,2396.6,2713.5,1072.5,1072.5,0.0,347.8,152.4,122.0,73.4,0.0,411.6,11.7,,,345.2,6942.0,595.7,,,0.0,5166.8,4813.7,2041.2,2772.5,,341.4,5762.5,,1332.4,149.4,17.0,,1166.0,869.8,869.8,,,,,222.9,25.3,75.1,750.8,159.6,2425.1,4224.3,4224.3,,,,1570.5,,,,,719.3,5794.8,8219.9,0.0,8911.7,5.1,8906.6,-9319.2,4752.2,139.9,4484.6,0.0,4484.6,12704.5,
06/30/2014,15601.9,6213.0,3219.5,2993.5,1124.4,1124.4,,360.0,173.9,111.0,75.1,0.0,409.6,32.6,,,315.6,8107.0,605.1,,,,6889.8,6517.0,2191.2,4325.8,,340.2,7494.9,,1048.9,184.5,15.6,,848.8,192.3,192.3,,,,,250.4,27.7,63.5,659.5,137.2,1491.6,6743.3,6743.3,,,,2515.7,,,,,1765.0,9259.0,10750.6,0.0,9174.7,9.2,9165.5,-9837.1,5350.0,163.7,4851.3,0.0,4851.3,15601.9,
09/30/2014,16403.3,6860.7,3742.5,3118.2,1068.1,1068.1,,372.0,174.0,114.4,83.6,0.0,535.3,223.4,,,228.4,8836.1,623.6,,,,6943.6,6323.1,2191.2,4131.9,,397.1,7567.2,,1115.5,196.7,14.6,,904.2,100.0,100.0,,,,,182.0,28.2,28.3,615.1,140.4,1397.5,6737.3,6737.3,,,,2500.1,,,,,1828.5,9237.4,10634.9,0.0,9449.1,9.2,9439.9,-10091.7,5858.5,552.5,5768.4,0.0,5768.4,16403.3,
12/31/2014,17340.1,7546.7,4121.6,3425.1,1166.7,1166.7,0.0,393.1,200.0,101.5,91.6,0.0,606.1,328.4,0.0,56.6,220.9,9712.6,642.6,1166.1,-523.5,0.0,6984.9,6258.8,2191.2,4067.6,,341.1,7627.5,,1202.0,198.2,12.7,,991.1,605.9,605.9,0.0,0.0,,,304.3,27.8,21.6,555.6,272.8,2112.2,6265.7,6265.7,0.0,0.0,,2437.4,0.0,0.0,0.0,0.0,1832.4,8703.1,10815.3,0.0,9836.4,9.2,9827.2,-10698.8,6472.4,914.8,6524.8,0.0,6524.8,17340.1,
03/31/2015,17480.5,7313.5,4367.7,2945.8,1179.4,1179.4,,386.7,120.1,100.3,166.3,0.0,785.8,570.0,,,219.6,9665.4,649.7,,,,7165.4,6193.6,2191.2,4002.4,,401.8,7815.1,,1256.3,204.0,13.1,,1039.2,504.4,504.4,,,,,336.6,27.4,11.2,412.8,306.0,2097.3,6303.0,6303.0,,,,2315.4,,,,,1864.0,8618.4,10715.7,0.0,10195.4,9.3,10186.1,-11803.7,7191.3,1181.8,6764.8,0.0,6764.8,17480.5,
06/30/2015,17745.7,7492.2,4530.8,2961.4,1273.4,1273.4,,414.3,136.8,112.2,165.3,0.0,703.6,413.6,,,228.9,9883.5,675.2,,,,7187.0,6128.7,2191.2,3937.5,,644.7,7862.2,,1223.3,204.9,11.0,,1007.4,1362.9,1362.9,,,,,373.3,29.7,10.9,315.8,253.5,2959.5,6256.1,6256.1,,,,2208.2,,,,,1851.8,8464.3,11423.8,0.0,10505.0,9.3,10495.7,-12788.7,7547.5,1058.1,6321.9,0.0,6321.9,17745.7,
09/30/2015,27369.2,7505.6,6016.5,1489.1,1272.4,1272.4,0.0,420.9,109.8,131.4,179.7,0.0,953.5,387.8,,,310.2,10152.4,702.0,,,0.0,16514.8,15457.8,4742.0,10715.8,,669.2,17216.8,,1700.1,189.4,5.9,,1504.8,1199.7,1199.7,,,,,244.1,29.4,33.6,2632.4,128.7,3143.9,14297.9,14297.9,,,,4551.9,,,,,1856.5,18849.8,21993.7,0.0,10836.3,9.4,10826.9,-13613.4,7513.4,639.2,5375.5,0.0,5375.5,27369.2,
12/31/2015,27053.4,6551.9,4880.3,1671.6,1420.9,1420.9,0.0,443.4,201.3,120.0,122.1,0.0,984.7,350.4,0.0,65.6,523.2,9400.9,814.1,1445.6,-631.5,0.0,16838.4,15737.1,4879.0,10858.1,,685.3,17652.5,,1600.8,240.8,19.8,,1340.2,0.0,0.0,0.0,0.0,,,368.1,30.0,1.1,377.7,271.0,1968.9,14250.4,14250.4,0.0,0.0,,4915.1,0.0,0.0,0.0,0.0,4506.3,19165.5,21134.4,0.0,11128.7,9.4,11119.3,-14051.8,8074.4,767.7,5919.0,0.0,5919.0,27053.4,
03/31/2016,25963.9,5707.3,4445.5,1261.8,1420.3,1420.3,0.0,470.6,247.8,95.7,127.1,0.0,787.8,275.2,,,461.0,8386.0,840.0,,,0.0,16737.9,15640.0,4876.5,10763.5,,822.7,17577.9,,234.3,219.7,14.6,,,0.0,0.0,,,,,1599.6,28.8,45.1,,1475.4,1833.9,14268.3,14268.3,,,,4786.9,,,,,4713.0,19055.2,20889.1,0.0,11379.7,9.4,11370.3,-15431.5,8875.1,251.5,5074.8,0.0,5074.8,25963.9,
06/30/2016,26562.0,6403.7,5063.7,1340.0,1514.9,1514.9,,490.4,255.9,79.8,154.7,0.0,760.0,300.0,0.0,,373.7,9169.0,854.0,,,,16539.0,15463.6,4876.5,10587.1,,775.4,17393.0,,1881.0,229.8,12.5,,1638.7,,,,,,,106.0,27.9,148.7,0.0,0.0,1987.0,14312.1,14312.1,,,,4714.1,,,,,4537.5,19026.2,21013.2,0.0,11675.6,9.5,11666.1,-15851.1,9473.3,251.0,5548.8,0.0,5548.8,26562.0,
09/30/2016,26753.7,6868.6,5522.6,1346.0,1586.3,1586.3,0.0,507.9,270.3,103.8,133.8,0.0,612.8,98.5,,,335.4,9575.6,891.3,,,0.0,16286.8,15364.7,4865.8,10498.9,,823.6,17178.1,,239.2,235.4,3.8,,,501.0,501.0,,,,,1909.2,28.4,143.6,,1789.1,2649.4,13802.5,13802.5,,,,4651.5,,,,,4479.5,18454.0,21103.4,0.0,11990.7,9.5,11981.2,-16130.2,9644.7,145.1,5650.3,0.0,5650.3,26753.7,
12/31/2016,28086.0,7970.0,6170.0,1800.0,1621.0,1621.0,0.0,498.0,274.0,87.0,137.0,0.0,779.0,219.0,0.0,138.0,402.0,10868.0,930.0,1647.0,-717.0,0.0,16288.0,15258.0,4866.0,10392.0,,673.0,17218.0,,2385.0,247.0,41.0,,2097.0,501.0,0.0,0.0,0.0,,501.0,73.0,28.0,82.0,0.0,0.0,2959.0,13789.0,13789.0,0.0,0.0,,4738.0,0.0,0.0,0.0,0.0,4628.0,18527.0,21486.0,0.0,12388.0,10.0,12378.0,-16281.0,10074.0,419.0,6600.0,0.0,6600.0,28086.0,
03/31/2017,28820.0,8861.0,5273.0,3588.0,1614.0,1614.0,0.0,509.0,257.0,111.0,141.0,0.0,633.0,243.0,,,342.0,11617.0,958.0,,,0.0,16245.0,15173.0,4866.0,10307.0,,829.0,17203.0,,265.0,240.0,25.0,,,500.0,0.0,,,,500.0,1864.0,29.0,8.0,,1803.0,2629.0,13784.0,13784.0,,,,4763.0,,,,,4726.0,18547.0,21176.0,0.0,12759.0,10.0,12749.0,-16557.0,11032.0,410.0,7644.0,0.0,7644.0,28820.0,
06/30/2017,30306.0,10140.0,6660.0,3480.0,1729.0,1729.0,0.0,533.0,267.0,109.0,157.0,0.0,734.0,60.0,,,624.0,13136.0,989.0,,,0.0,16181.0,15084.0,4866.0,10218.0,,1037.0,17170.0,,2625.0,272.0,32.0,,2321.0,500.0,0.0,,,,500.0,115.0,31.0,154.0,,0.0,3240.0,13783.0,13783.0,,,,4838.0,,,,,4653.0,18621.0,21861.0,0.0,13184.0,10.0,13174.0,-17069.0,12093.0,237.0,8445.0,0.0,8445.0,30306.0,
09/30/2017,31736.0,11759.0,5511.0,6248.0,1816.0,1816.0,0.0,537.0,266.0,113.0,158.0,0.0,671.0,29.0,,,573.0,14783.0,1002.0,,,0.0,15951.0,15003.0,4866.0,10137.0,,919.0,16953.0,,217.0,263.0,55.0,,-101.0,1400.0,0.0,,,,1400.0,2432.0,46.0,227.0,,2265.0,4049.0,12874.0,12874.0,,,,4963.0,,,,,4690.0,17837.0,21886.0,0.0,13614.0,10.0,13604.0,-17243.0,13142.0,337.0,9850.0,0.0,9850.0,31736.0,
12/31/2017,30141.0,12042.0,7013.0,5029.0,1921.0,1921.0,0.0,541.0,289.0,89.0,163.0,0.0,388.0,71.0,0.0,23.0,367.0,14892.0,1070.0,1903.0,-833.0,0.0,14179.0,13302.0,4866.0,8436.0,,783.0,15249.0,,2887.0,305.0,84.0,,2498.0,0.0,0.0,0.0,0.0,,0.0,100.0,34.0,252.0,1327.0,0.0,2987.0,15838.0,15838.0,0.0,0.0,,4395.0,-11.0,0.0,0.0,0.0,2793.0,20233.0,23220.0,0.0,13816.0,10.0,13806.0,-20243.0,13061.0,287.0,6921.0,0.0,6921.0,30141.0,
03/31/2018,34556.0,2819.0,2819.0,,1991.0,1991.0,0.0,536.0,318.0,83.0,135.0,0.0,2526.0,48.0,,,2496.0,7872.0,1251.0,,,0.0,25433.0,24617.0,8018.0,16599.0,,768.0,26684.0,,374.0,320.0,54.0,,,0.0,0.0,,,,0.0,2741.0,35.0,274.0,2777.0,2669.0,3115.0,20271.0,20271.0,,,,5998.0,,,,,2912.0,26269.0,29384.0,0.0,14087.0,10.0,14077.0,-22946.0,14359.0,-328.0,5172.0,0.0,5172.0,34556.0,
06/30/2018,33444.0,3410.0,1503.0,1907.0,2064.0,2064.0,0.0,555.0,344.0,68.0,143.0,0.0,824.0,4.0,,,734.0,6853.0,1292.0,,,0.0,25299.0,24474.0,8004.0,16470.0,,821.0,26591.0,,2898.0,294.0,32.0,,2572.0,1497.0,0.0,,,,1497.0,107.0,63.0,84.0,2771.0,0.0,4502.0,19754.0,19754.0,,,,5758.0,,,,,2840.0,25512.0,30014.0,0.0,13845.0,10.0,13835.0,-25700.0,15404.0,-119.0,3430.0,0.0,3430.0,33444.0,
09/30/2018,34215.0,2480.0,2480.0,0.0,2120.0,2120.0,0.0,510.0,298.0,87.0,125.0,0.0,2717.0,48.0,,,2631.0,7827.0,1313.0,,,0.0,25075.0,24346.0,8004.0,16342.0,,681.0,26388.0,,3085.0,292.0,105.0,,2688.0,502.0,0.0,,,,502.0,96.0,74.0,73.0,2811.0,0.0,3683.0,19742.0,19742.0,,,,5930.0,,,,,2972.0,25672.0,29355.0,0.0,14766.0,10.0,14756.0,-26315.0,16486.0,-77.0,4860.0,0.0,4860.0,34215.0,
12/31/2018,35480.0,6042.0,4234.0,1808.0,2066.0,2066.0,0.0,458.0,252.0,79.0,127.0,0.0,501.0,66.0,0.0,24.0,401.0,9067.0,1367.0,2360.0,-993.0,0.0,25046.0,24216.0,8003.0,16213.0,,740.0,26413.0,,3445.0,418.0,78.0,,2949.0,501.0,0.0,0.0,0.0,,501.0,111.0,73.0,54.0,2753.0,0.0,4057.0,19769.0,19769.0,0.0,0.0,,5493.0,-19.0,0.0,0.0,0.0,2632.0,25262.0,29319.0,0.0,14988.0,10.0,14978.0,-26336.0,17559.0,-50.0,6161.0,0.0,6161.0,35480.0,
