Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2010,37276.0,2352.0,2352.0,0.0,4240.0,4240.0,0.0,4804.0,2650.0,0.0,1956.0,198.0,481.0,,1297.000529,0.0,,100.0,89.0,172.0,11877.0,23590.0,29930.0,-6340.0,0.0,1809.0,224.0,,224.0,,287.999471,25399.0,,6718.0,6096.0,74.0,,548.0,523.0,0.0,,,,523.0,972.0,,8.007023,4430.0,561.0,8213.0,7513.0,7513.0,,,,6150.0,,,,,1711.992977,13663.0,21876.0,0.0,7846.0,7.0,7839.0,-6615.0,13855.0,314.0,15400.0,0.0,15400.0,37276.0,
12/31/2010,37621.0,3334.0,3334.0,0.0,4583.0,4583.0,,4947.0,2225.0,0.0,2535.0,187.0,654.0,121.0,0.0,,,343.0,,0.0,13518.0,22669.0,28921.0,-6252.0,0.0,1434.0,224.0,0.0,224.0,,1210.0,24103.0,,3475.0,2842.0,3.0,,630.0,822.0,0.0,,,,822.0,4487.0,0.0,0.0,4530.0,631.0,8784.0,7515.0,7515.0,,,,6297.0,228.0,690.0,264.0,426.0,849.0,13812.0,22596.0,0.0,7711.0,7.0,7704.0,-6462.0,13388.0,388.0,15025.0,0.0,15025.0,37621.0,
03/31/2011,39592.0,4133.0,4133.0,0.0,5858.0,5858.0,0.0,4338.0,2810.0,0.0,1338.0,190.0,727.0,,,,,316.0,,149.0,15056.0,22895.0,29404.0,-6509.0,0.0,1641.0,225.0,,225.0,,1416.0,24536.0,,9437.0,8653.0,55.0,,729.0,312.0,0.0,,,,312.0,657.0,,,4693.0,517.0,10406.0,7517.0,7517.0,,,,6445.0,,,,,1752.0,13962.0,24368.0,0.0,7648.0,7.0,7641.0,-6361.0,13458.0,479.0,15224.0,0.0,15224.0,39592.0,
06/30/2011,39526.0,4107.0,4107.0,0.0,1385.0,1385.0,0.0,3988.0,2188.0,0.0,1605.0,195.0,5207.0,,,,,118.0,,123.0,14687.0,23206.0,29866.0,-6660.0,0.0,1633.0,222.0,,222.0,,1411.0,24839.0,,5392.0,4545.0,82.0,,765.0,861.0,0.0,,,,861.0,3978.0,,,4801.0,125.0,10231.0,6762.0,6762.0,,,,6541.0,,,,,1740.0,13303.0,23534.0,0.0,7623.0,7.0,7616.0,-6312.0,14173.0,498.0,15982.0,10.0,15992.0,39526.0,
09/30/2011,41683.0,2829.0,2829.0,0.0,7509.0,7509.0,0.0,5164.0,2502.0,0.0,2449.0,213.0,368.0,,,0.0,,5.0,,109.0,15870.0,24219.0,31066.0,-6847.0,0.0,1594.0,251.0,,251.0,,1343.0,25813.0,,9441.0,8520.0,136.0,,785.0,867.0,0.0,,,,867.0,1375.0,,,4942.0,1053.0,11683.0,6781.0,6781.0,,,,6549.0,,,,,1607.0,13330.0,25013.0,0.0,7566.0,7.0,7559.0,-6491.0,15347.0,232.0,16654.0,16.0,16670.0,41683.0,
12/31/2011,42783.0,1024.0,1024.0,0.0,8706.0,8706.0,0.0,5623.0,2474.0,0.0,2931.0,218.0,619.0,124.0,0.0,,,212.0,,0.0,15972.0,25177.0,32253.0,-7076.0,0.0,1634.0,227.0,0.0,227.0,,1407.0,26811.0,,8258.0,7505.0,119.0,0.0,634.0,1009.0,0.0,,,,1009.0,3441.0,0.0,0.0,5017.0,1225.0,12708.0,6732.0,6732.0,,,,6898.0,235.0,832.0,394.0,438.0,814.0,13630.0,26338.0,0.0,7493.0,7.0,7486.0,-6475.0,15309.0,96.0,16423.0,22.0,16445.0,42783.0,
03/31/2012,42634.0,1559.0,1559.0,0.0,7418.0,7418.0,0.0,6145.0,2862.0,0.0,3064.0,219.0,702.0,,,,,226.0,,118.0,15824.0,25155.0,32253.0,-7098.0,0.0,1655.0,227.0,,227.0,,1428.0,26810.0,,8375.0,7866.0,26.0,,483.0,1143.0,0.0,,,,1143.0,3558.0,,,5210.0,1294.0,13076.0,6460.0,6460.0,,,,7106.0,,,,,1896.0,13566.0,26642.0,0.0,7486.0,7.0,7479.0,-6542.0,14794.0,221.0,15959.0,33.0,15992.0,42634.0,
06/30/2012,41188.0,1295.0,1295.0,0.0,6624.0,6624.0,0.0,5443.0,2797.0,0.0,2423.0,223.0,671.0,,,,,287.0,,138.0,14033.0,25521.0,32832.0,-7311.0,0.0,1634.0,218.0,,218.0,,1416.0,27155.0,,5946.0,5358.0,61.0,,527.0,582.0,0.0,,,,582.0,4270.0,,,5411.0,1334.0,10798.0,6460.0,6460.0,,,,7307.0,,,,,1896.0,13767.0,24565.0,0.0,7484.0,7.0,7477.0,-6568.0,15542.0,119.0,16577.0,46.0,16623.0,41188.0,
09/30/2012,43792.0,2549.0,2549.0,0.0,7451.0,7451.0,0.0,5787.0,2904.0,0.0,2677.0,206.0,480.0,,,,,40.0,,84.0,16267.0,25873.0,33454.0,-7581.0,0.0,1652.0,216.0,,216.0,,1436.0,27525.0,,6903.0,6057.0,234.0,,612.0,585.0,0.0,,,,585.0,4763.0,,,5758.0,1349.0,12251.0,6463.0,6463.0,,,,7692.0,,,,,1934.0,14155.0,26406.0,0.0,7416.0,7.0,7409.0,-6455.0,16119.0,252.0,17332.0,54.0,17386.0,43792.0,
12/31/2012,44477.0,1723.0,1723.0,0.0,8167.0,8167.0,0.0,5973.0,2995.0,0.0,2761.0,217.0,597.0,154.0,0.0,,,169.0,,0.0,16460.0,26300.0,34132.0,-7832.0,0.0,1717.0,213.0,0.0,213.0,,1504.0,28017.0,,8836.0,8218.0,1.0,0.0,617.0,586.0,0.0,,,,586.0,2507.0,0.0,0.0,5860.0,999.0,11929.0,6463.0,6463.0,,,,7990.0,242.0,1014.0,578.0,436.0,874.0,14453.0,26382.0,0.0,7329.0,7.0,7322.0,-6437.0,17032.0,108.0,18032.0,63.0,18095.0,44477.0,
03/31/2013,45501.0,1857.0,1857.0,0.0,7658.0,7658.0,0.0,6937.0,3832.0,0.0,2881.0,224.0,754.0,,,,,90.0,,384.0,17206.0,26398.0,34470.0,-8072.0,0.0,1897.0,203.0,,203.0,,1694.0,28295.0,,9590.0,8814.0,15.0,,761.0,406.0,0.0,,,,406.0,2709.0,,,6131.0,1314.0,12705.0,6463.0,6463.0,,,,7915.0,,,,,1784.0,14378.0,27083.0,0.0,7252.0,7.0,7245.0,-6605.0,17575.0,121.0,18343.0,75.0,18418.0,45501.0,
06/30/2013,44177.0,2398.0,2398.0,0.0,7486.0,7486.0,0.0,6446.0,3446.0,0.0,2780.0,220.0,438.0,,,,,56.0,,136.0,16768.0,25386.0,33087.0,-7701.0,0.0,2023.0,159.0,,159.0,,1864.0,27409.0,,9091.0,8502.0,85.0,,504.0,303.0,0.0,,,,303.0,2641.0,,,6159.0,1239.0,12035.0,6261.0,6261.0,,,,7856.0,,,,,1697.0,14117.0,26152.0,0.0,7244.0,7.0,7237.0,-6818.0,17593.0,-99.0,17920.0,105.0,18025.0,44177.0,
09/30/2013,46293.0,1908.0,1908.0,0.0,9126.0,9126.0,0.0,7063.0,3582.0,0.0,3257.0,224.0,496.0,,,,,108.0,,131.0,18593.0,25642.0,33652.0,-8010.0,0.0,2058.0,160.0,,160.0,,1898.0,27700.0,,10364.0,9670.0,96.0,,598.0,303.0,0.0,,,,303.0,3001.0,,,6312.0,1287.0,13668.0,6261.0,6261.0,,,,7977.0,,,,,1665.0,14238.0,27906.0,0.0,7239.0,7.0,7232.0,-6856.0,17804.0,83.0,18270.0,117.0,18387.0,46293.0,
12/31/2013,47260.0,4292.0,4292.0,0.0,8536.0,8582.0,0.0,5758.0,3231.0,0.0,2301.0,226.0,691.0,,3.0,,502.0,72.0,,353.0,19277.0,25707.0,33933.0,-8226.0,0.0,2276.0,0.0,0.0,0.0,,1771.0,27983.0,,10721.0,9402.0,773.0,0.0,546.0,303.0,0.0,,,,303.0,2099.0,0.0,0.0,6601.0,1321.0,13123.0,6261.0,6261.0,,,,7930.0,277.0,507.0,,,545.0,14191.0,27314.0,0.0,7194.0,7.0,7187.0,-7054.0,18970.0,350.0,19460.0,486.0,19946.0,47260.0,
03/31/2014,47099.0,3647.0,3647.0,0.0,7783.0,7783.0,0.0,7106.0,3129.0,0.0,3747.0,230.0,494.0,,,,,104.0,,134.0,19030.0,25766.0,34235.0,-8469.0,0.0,2303.0,,,,,2303.0,28069.0,,9993.0,8838.0,667.0,,488.0,704.0,0.0,,,,704.0,2229.0,,,6615.0,1139.0,12926.0,5860.0,5860.0,,,,7905.0,,,,,1290.0,13765.0,26691.0,0.0,7141.0,7.0,7134.0,-7168.0,19665.0,277.0,19915.0,493.0,20408.0,47099.0,
06/30/2014,47013.0,3480.0,3480.0,0.0,7952.0,7952.0,0.0,6526.0,2732.0,0.0,3562.0,232.0,492.0,,,,,93.0,,124.0,18450.0,26122.0,34870.0,-8748.0,0.0,2441.0,,,,,2441.0,28563.0,,10360.0,9355.0,421.0,,584.0,601.0,0.0,,,,601.0,1562.0,,,6659.0,1286.0,12523.0,5784.0,5784.0,,,,7986.0,,,,,1327.0,13770.0,26293.0,0.0,7139.0,7.0,7132.0,-7474.0,20120.0,426.0,20211.0,509.0,20720.0,47013.0,
09/30/2014,48455.0,4191.0,4191.0,0.0,5557.0,5557.0,0.0,6860.0,3374.0,0.0,3256.0,230.0,3058.0,,,,,79.0,,132.0,19666.0,26449.0,35432.0,-8983.0,0.0,2340.0,,,,,2340.0,28789.0,,11208.0,9939.0,641.0,,628.0,600.0,0.0,,,,600.0,1652.0,,,6601.0,1282.0,13460.0,5783.0,5783.0,,,,8150.0,,,,,1549.0,13933.0,27393.0,0.0,7144.0,7.0,7137.0,-7773.0,21034.0,149.0,20554.0,508.0,21062.0,48455.0,
12/31/2014,45550.0,3689.0,3689.0,0.0,2340.0,2340.0,0.0,6623.0,3926.0,0.0,2464.0,233.0,3962.0,,0.0,,706.0,97.0,,570.0,16614.0,26735.0,35933.0,-9198.0,0.0,2201.0,0.0,0.0,0.0,,1495.0,28936.0,,4895.0,3840.0,433.0,0.0,622.0,606.0,0.0,,,,606.0,4479.0,0.0,0.0,6607.0,1178.0,9980.0,5780.0,5748.0,32.0,32.0,,8546.0,269.0,792.0,,,878.0,14326.0,24306.0,0.0,7123.0,7.0,7116.0,-8125.0,22046.0,-367.0,20677.0,567.0,21244.0,45550.0,
03/31/2015,45741.0,4870.0,4870.0,0.0,4924.0,4924.0,0.0,6666.0,3554.0,0.0,2877.0,235.0,328.0,,,,,53.0,,154.0,16788.0,26596.0,36021.0,-9425.0,0.0,2357.0,,,,,2357.0,28953.0,,4575.0,3517.0,546.0,,512.0,200.0,0.0,,,,200.0,3859.0,,,6624.0,1052.0,8634.0,7224.0,7224.0,,,,8541.0,,,,,1917.0,15765.0,24399.0,0.0,7090.0,7.0,7083.0,-8390.0,22804.0,-730.0,20774.0,568.0,21342.0,45741.0,
06/30/2015,47599.0,5764.0,5764.0,0.0,5770.0,5770.0,0.0,6618.0,3571.0,0.0,2806.0,241.0,340.0,,,,,13.0,,144.0,18492.0,26734.0,36444.0,-9710.0,0.0,2373.0,,,,,2373.0,29107.0,,8193.0,7315.0,349.0,,529.0,150.0,0.0,,,,150.0,1522.0,,,6640.0,1207.0,9865.0,7199.0,7199.0,,,,8529.0,,,,,1889.0,15728.0,25593.0,0.0,7083.0,7.0,7076.0,-9054.0,23953.0,-529.0,21453.0,553.0,22006.0,47599.0,
09/30/2015,45825.0,5301.0,5301.0,0.0,4624.0,4624.0,0.0,6557.0,3396.0,0.0,2918.0,243.0,345.0,,,,,7.0,,168.0,16827.0,26688.0,36645.0,-9957.0,0.0,2310.0,,,,,2310.0,28998.0,,6660.0,5679.0,386.0,,595.0,129.0,0.0,,,,129.0,1500.0,,,6656.0,1113.0,8289.0,7252.0,7252.0,,,,8416.0,,,,,1760.0,15668.0,23957.0,0.0,7081.0,7.0,7074.0,-10095.0,25130.0,-795.0,21321.0,547.0,21868.0,45825.0,
12/31/2015,44227.0,4114.0,4114.0,0.0,3420.0,3420.0,0.0,5898.0,3774.0,0.0,2646.0,-522.0,1466.0,,0.0,,,218.0,,563.0,14898.0,26703.0,36907.0,-10204.0,0.0,2626.0,0.0,0.0,0.0,,2626.0,29329.0,,5268.0,4350.0,337.0,0.0,581.0,127.0,0.0,,,,127.0,1599.0,0.0,0.0,7060.0,1036.0,6994.0,7208.0,7123.0,85.0,85.0,,8671.0,231.0,719.0,,,661.0,15879.0,22873.0,0.0,7071.0,7.0,7064.0,-10799.0,25188.0,-933.0,20527.0,827.0,21354.0,44227.0,
03/31/2016,44259.0,3778.0,3778.0,0.0,3799.0,3799.0,0.0,6056.0,3424.0,0.0,2838.0,-206.0,1228.0,,,,,174.0,,335.0,14861.0,26745.0,37275.0,-10530.0,0.0,2653.0,,,,,2653.0,29398.0,,4947.0,4240.0,294.0,,413.0,128.0,0.0,,,,128.0,1700.0,,,7192.0,952.0,6775.0,7207.0,7124.0,83.0,83.0,,8782.0,,,,,1590.0,15989.0,22764.0,0.0,7064.0,7.0,7057.0,-11007.0,25401.0,-802.0,20656.0,839.0,21495.0,44259.0,
06/30/2016,45452.0,4925.0,4925.0,0.0,4280.0,4280.0,0.0,6137.0,3271.0,0.0,2615.0,251.0,838.0,,,,,48.0,,190.0,16180.0,26589.0,37363.0,-10774.0,0.0,2683.0,,,,,2683.0,29272.0,,6107.0,5312.0,356.0,,439.0,864.0,0.0,,,,864.0,1681.0,,,7279.0,1031.0,8652.0,6646.0,6566.0,80.0,80.0,,8750.0,,,,,1471.0,15396.0,24048.0,0.0,7062.0,7.0,7055.0,-11417.0,25933.0,-1002.0,20576.0,828.0,21404.0,45452.0,
09/30/2016,46265.0,5949.0,5949.0,0.0,3893.0,3893.0,0.0,5979.0,3283.0,0.0,2446.0,250.0,1057.0,,,,,50.0,,227.0,16878.0,26518.0,37555.0,-11037.0,0.0,2869.0,,,,,2869.0,29387.0,,5400.0,4644.0,128.0,,628.0,1064.0,0.0,,,,1064.0,1760.0,,,7369.0,1025.0,8224.0,7888.0,7811.0,77.0,77.0,,9023.0,,,,,1654.0,16911.0,25135.0,0.0,7115.0,7.0,7108.0,-11926.0,26270.0,-1120.0,20339.0,791.0,21130.0,46265.0,
12/31/2016,46173.0,4816.0,4816.0,0.0,4772.0,4772.0,0.0,5709.0,3153.0,0.0,2306.0,250.0,1503.0,,0.0,,,,,588.0,16800.0,26472.0,37733.0,-11261.0,0.0,2901.0,0.0,0.0,0.0,,2901.0,29373.0,,6263.0,5462.0,78.0,0.0,723.0,115.0,0.0,,,,115.0,1950.0,0.0,0.0,7361.0,1050.0,8328.0,7886.0,7811.0,75.0,75.0,,9105.0,223.0,742.0,,,779.0,16991.0,25319.0,0.0,7095.0,7.0,7088.0,-12027.0,26366.0,-1410.0,20024.0,830.0,20854.0,46173.0,
03/31/2017,46047.0,4463.0,4463.0,0.0,4431.0,4431.0,0.0,6025.0,3189.0,0.0,2586.0,250.0,989.0,,,,,,,316.0,15908.0,26991.0,38571.0,-11580.0,0.0,3148.0,,,,,3148.0,30139.0,,6161.0,5392.0,64.0,,705.0,120.0,0.0,,,,120.0,1618.0,,,7196.0,968.0,7899.0,8369.0,7806.0,563.0,563.0,,9128.0,,,,,1932.0,17497.0,25396.0,0.0,7103.0,7.0,7096.0,-12310.0,26366.0,-1334.0,19825.0,826.0,20651.0,46047.0,
06/30/2017,45974.0,5207.0,5207.0,0.0,3911.0,3911.0,0.0,5674.0,2941.0,0.0,2481.0,252.0,939.0,,,,,,,277.0,15731.0,27054.0,38979.0,-11925.0,0.0,3189.0,0.0,,0.0,,3189.0,30243.0,,5857.0,4837.0,75.0,,945.0,121.0,0.0,,,,121.0,1705.0,,,7254.0,1072.0,7683.0,8366.0,7807.0,559.0,559.0,,9160.0,,,,,1906.0,17526.0,25209.0,0.0,7103.0,7.0,7096.0,-12660.0,26603.0,-1123.0,19923.0,842.0,20765.0,45974.0,
09/30/2017,47988.0,5176.0,5176.0,0.0,5058.0,5058.0,0.0,6137.0,3304.0,0.0,2580.0,253.0,1071.0,,,,,,,170.0,17442.0,27274.0,39527.0,-12253.0,0.0,3272.0,,,,,3272.0,30546.0,,6795.0,5687.0,292.0,,816.0,121.0,0.0,,,,121.0,2214.0,,,7362.0,1215.0,9130.0,8364.0,7809.0,555.0,555.0,,9270.0,,,,,1908.0,17634.0,26764.0,0.0,7067.0,7.0,7060.0,-12939.0,27135.0,-893.0,20370.0,854.0,21224.0,47988.0,
12/31/2017,50158.0,5850.0,5850.0,0.0,5892.0,5892.0,0.0,6384.0,3459.0,0.0,2669.0,256.0,1186.0,,0.0,,,,,292.0,19312.0,27480.0,40010.0,-12530.0,0.0,3366.0,0.0,0.0,0.0,,3366.0,30846.0,,8682.0,7372.0,568.0,0.0,742.0,122.0,0.0,,,,122.0,2267.0,0.0,0.0,4708.0,1285.0,11071.0,8750.0,8188.0,562.0,562.0,,7437.0,232.0,776.0,,,1721.0,16187.0,27258.0,0.0,7046.0,7.0,7039.0,-13315.0,29200.0,-940.0,21991.0,909.0,22900.0,50158.0,
03/31/2018,49376.0,4658.0,4658.0,0.0,5787.0,5787.0,0.0,6555.0,3569.0,0.0,2729.0,257.0,1260.0,,,,,,,231.0,18260.0,27731.0,40543.0,-12812.0,0.0,3385.0,,,,,3385.0,31116.0,,7609.0,6920.0,99.0,,590.0,871.0,0.0,,,,871.0,2272.0,,,4711.0,1224.0,10752.0,8086.0,7521.0,565.0,565.0,,7613.0,,,,,2902.0,15699.0,26451.0,0.0,7033.0,7.0,7026.0,-13588.0,29415.0,-983.0,21877.0,1048.0,22925.0,49376.0,
06/30/2018,50678.0,4451.0,4451.0,0.0,6099.0,6099.0,0.0,6420.0,2213.0,0.0,3948.0,259.0,1978.0,,,,,,,540.0,18948.0,28180.0,41266.0,-13086.0,0.0,3550.0,0.0,,0.0,,3550.0,31730.0,,8386.0,7525.0,220.0,,641.0,183.0,0.0,,,,183.0,2772.0,,,4760.0,1321.0,11341.0,8876.0,8268.0,608.0,608.0,,7657.0,,,,,2897.0,16533.0,27874.0,0.0,7039.0,7.0,7032.0,-13923.0,29915.0,-1262.0,21769.0,1035.0,22804.0,50678.0,
09/30/2018,51894.0,3551.0,3551.0,0.0,6165.0,6165.0,0.0,7501.0,2607.0,0.0,4634.0,260.0,2674.0,,,,,,,590.0,19891.0,28428.0,41841.0,-13413.0,0.0,3575.0,,,,,3575.0,32003.0,,8889.0,8105.0,231.0,,553.0,199.0,0.0,,,,199.0,3394.0,,,4725.0,1261.0,12482.0,8877.0,8268.0,609.0,609.0,,7575.0,,,,,2850.0,16452.0,28934.0,0.0,7049.0,7.0,7042.0,-14334.0,30430.0,-1235.0,21910.0,1050.0,22960.0,51894.0,
12/31/2018,50155.0,2982.0,2982.0,0.0,4188.0,4188.0,0.0,6532.0,2292.0,0.0,3976.0,264.0,3973.0,,0.0,,,,,1177.0,17675.0,28848.0,42473.0,-13625.0,0.0,3632.0,0.0,0.0,0.0,,3632.0,32480.0,,6621.0,5913.0,49.0,0.0,659.0,238.0,0.0,,,,238.0,3865.0,0.0,0.0,4962.0,1178.0,10724.0,8871.0,8265.0,606.0,606.0,,7829.0,327.0,654.0,,,1886.0,16700.0,27424.0,0.0,7055.0,7.0,7048.0,-14925.0,31044.0,-1507.0,21667.0,1064.0,22731.0,50155.0,
03/31/2019,52095.0,2777.0,2777.0,0.0,7648.0,7648.0,0.0,6554.0,2338.0,0.0,3900.0,316.0,1501.0,,,,,,,860.0,18480.0,29711.0,43691.0,-13980.0,0.0,3904.0,0.0,,0.0,,3904.0,33615.0,,9641.0,9412.0,65.0,,164.0,1414.0,0.0,329.0,25.0,304.0,1085.0,1858.0,,,4867.0,1259.0,12913.0,9962.0,8425.0,1537.0,581.0,956.0,7441.0,,,,,2574.0,17403.0,30316.0,0.0,6809.0,7.0,6802.0,-14958.0,30810.0,-1352.0,21309.0,470.0,21779.0,52095.0,
06/30/2019,52022.0,2033.0,2033.0,0.0,8166.0,8166.0,0.0,6281.0,2092.0,0.0,3864.0,325.0,1331.0,,,,,,,438.0,17811.0,30169.0,44495.0,-14326.0,0.0,4042.0,0.0,,0.0,,4042.0,34211.0,,9953.0,9324.0,182.0,,447.0,640.0,0.0,357.0,40.0,317.0,283.0,1955.0,,,4899.0,1128.0,12548.0,10196.0,8426.0,1770.0,741.0,1029.0,7441.0,,,,,2542.0,17637.0,30185.0,0.0,6819.0,7.0,6812.0,-15170.0,31046.0,-1350.0,21345.0,492.0,21837.0,52022.0,
09/30/2019,51229.0,2137.0,2137.0,0.0,7364.0,7364.0,0.0,6376.0,2051.0,0.0,3999.0,326.0,1156.0,,,,,,,524.0,17033.0,30228.0,44877.0,-14649.0,0.0,3968.0,0.0,,0.0,,3968.0,34196.0,,9497.0,8781.0,168.0,,548.0,735.0,0.0,374.0,41.0,333.0,361.0,1898.0,,,4920.0,1165.0,12130.0,10140.0,8426.0,1714.0,744.0,970.0,7371.0,,,,,2451.0,17511.0,29641.0,0.0,6825.0,7.0,6818.0,-15472.0,31283.0,-1529.0,21107.0,481.0,21588.0,51229.0,
12/31/2019,53864.0,2583.0,2583.0,0.0,7459.0,7459.0,0.0,7013.0,2399.0,0.0,4294.0,320.0,1914.0,,0.0,,,,,1279.0,18969.0,30593.0,45623.0,-15030.0,0.0,4302.0,0.0,0.0,0.0,,4302.0,34895.0,,10410.0,9557.0,208.0,0.0,645.0,825.0,0.0,372.0,41.0,331.0,453.0,1925.0,0.0,0.0,5103.0,1264.0,13160.0,10137.0,8428.0,1709.0,750.0,959.0,8031.0,319.0,834.0,,,1775.0,18168.0,31328.0,0.0,6828.0,7.0,6821.0,-15648.0,31974.0,-1351.0,21803.0,733.0,22536.0,53864.0,
03/31/2020,47747.0,1515.0,1515.0,0.0,1138.0,1138.0,0.0,3675.0,2016.0,0.0,3886.0,-2227.0,5137.0,,,,,,,883.0,11465.0,31823.0,47086.0,-15263.0,0.0,3156.0,0.0,,0.0,,4459.0,34979.0,,6413.0,5834.0,55.0,,524.0,1228.0,0.0,405.0,63.0,342.0,823.0,1091.0,,,4909.0,964.0,8732.0,11502.0,8425.0,3077.0,2149.0,928.0,7828.0,,,,,2919.0,19330.0,28062.0,0.0,6821.0,7.0,6814.0,-15764.0,29722.0,-1937.0,18842.0,843.0,19685.0,47747.0,
06/30/2020,49099.0,2319.0,2319.0,0.0,3473.0,3473.0,0.0,5420.0,2000.0,0.0,3385.0,35.0,1550.0,,,,,,,870.0,12762.0,31926.0,47608.0,-15682.0,0.0,4411.0,0.0,,0.0,,4411.0,36337.0,,4800.0,4147.0,117.0,,536.0,912.0,0.0,396.0,71.0,325.0,516.0,1588.0,,,5305.0,1072.0,7300.0,13010.0,9913.0,3097.0,2177.0,920.0,8155.0,,,,,2850.0,21165.0,28465.0,0.0,6831.0,7.0,6824.0,-15760.0,30575.0,-1799.0,19847.0,787.0,20634.0,49099.0,
