Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Total Revenues,Price/Share,Enterprise Value,Source: Bloomberg
06/30/2000,15.161064,6114.253678,6987.36816,5288.241112,1.224342,1.734165,2.578535,35.193717,2.385178,54.125,6305.577755,
09/30/2000,20.498614,7693.254738,9292.822449,6272.518164,1.651995,2.315522,3.441767,,3.248056,74.0,8731.967039,
12/31/2000,19.416666,9173.782114,10550.090324,8132.308012,1.959878,2.742886,4.116254,105.965484,3.966675,87.375,10484.334875,
03/31/2001,15.093254,9065.190652,10442.553635,7967.692151,1.681766,2.337025,3.500865,30.758705,3.381672,76.07,9126.811803,
06/30/2001,16.519115,9136.199202,10069.440495,8025.164664,1.817003,2.514433,3.619861,15.231544,3.53444,82.1,9978.600864,
09/30/2001,,9320.060328,10091.722591,7452.186398,2.054927,3.1156,3.295313,16.249281,3.109327,79.0,9310.022106,
12/31/2001,,11324.857484,12225.351023,9466.024944,2.263919,5.466919,2.900114,8.293648,3.016853,91.36,12098.889098,
03/31/2002,,11928.557755,12672.741296,11205.455332,2.320288,3.352109,2.761283,10.234397,2.846419,93.35,12485.072575,
06/30/2002,,12106.698328,13036.717956,11042.365245,2.139051,3.085152,2.350735,24.557408,2.343965,84.7,11136.818031,
09/30/2002,56.976743,9661.119657,10886.002036,7901.692703,1.678225,2.320428,1.58236,3.26724,1.470771,73.5,9171.638268,
12/31/2002,24.680511,9874.596654,10494.628226,8812.709956,1.59998,2.138235,1.609183,2.917266,1.364598,77.25,8888.152964,
03/31/2003,16.460465,8421.516165,9726.795485,7162.872947,1.419286,1.874037,1.340171,2.278676,1.178552,70.78,8459.097755,
06/30/2003,11.994219,9954.502671,10811.270419,8669.6789,1.504772,1.926266,1.430831,,1.307267,83.0,10324.147708,
09/30/2003,11.950617,9614.556562,10517.913126,8929.292544,1.436313,1.857354,1.402155,,1.397051,77.44,10526.86878,
12/31/2003,36.580188,10047.588845,10845.710947,9238.267238,1.5431,3.227591,1.336873,,1.293671,77.55,10266.760045,
03/31/2004,28.267658,10199.044327,11170.086789,9561.442572,1.533824,2.099742,1.264755,,1.354804,76.04,11171.15108,
06/30/2004,25.322148,11196.445935,11654.687932,10477.596626,1.475657,1.994947,1.086873,,1.100507,75.46,10497.031836,
09/30/2004,39.994595,10025.707679,10759.527783,9585.036938,1.391727,1.852207,1.025402,,1.085301,73.99,10779.791467,
12/31/2004,13.341924,10855.889482,11875.260158,9878.035682,1.49395,2.000238,1.068741,,1.187661,77.65,11896.75215,
03/31/2005,12.224662,11518.968201,12084.630266,10997.941069,1.389531,1.852626,0.974451,,1.089652,72.37,11164.279782,
06/30/2005,16.875283,11180.339324,11625.263438,10484.138541,1.330316,1.731603,0.918455,,1.006845,74.42,11291.372232,
09/30/2005,,10714.208361,11337.530199,10197.659159,1.466065,2.032352,0.850511,1.778655,0.967005,68.03,10724.729388,
12/31/2005,,11271.487037,12907.214966,9623.827725,1.520768,1.970215,0.850406,1.886915,1.109127,67.38,12387.77602,
03/31/2006,,12216.722067,12736.157419,11785.55479,1.361381,1.729313,0.841229,1.756614,1.124545,64.11,12720.348839,
06/30/2006,,12668.705647,13199.92954,11910.182494,1.293795,,1.015126,,1.233219,61.3,11916.339667,
09/30/2006,59.224138,12522.96256,14183.543065,11727.815044,1.302101,,1.198822,,1.455717,68.7,14190.353737,
12/31/2006,7.502083,14638.992837,14890.023757,14228.645314,1.286598,1.567988,1.331304,,1.524348,72.02,14741.42368,
03/31/2007,6.926733,14407.212775,15071.171491,13157.699305,1.083173,1.29056,1.308593,,1.340146,69.96,12814.323213,
06/30/2007,7.76938,14937.305739,17317.236548,13125.289568,1.532404,1.87007,1.566121,,1.764345,84.29,16974.875705,
09/30/2007,7.652913,15968.848013,17454.83644,14845.778218,1.402964,1.706964,1.509278,,1.620791,79.2,15203.218918,
12/31/2007,29.267016,12591.533078,15776.043826,7964.084624,0.899733,1.104128,1.017938,,0.901481,50.31,7941.789697,
03/31/2008,129.039301,6125.916566,8172.757987,4217.300236,0.640851,0.824932,0.609787,,0.610634,29.55,5256.045372,
06/30/2008,,5635.049396,6732.037737,2847.617674,0.419801,0.531395,0.444465,,0.346336,20.56,2847.886688,
09/30/2008,,4252.417428,5591.992002,2022.24837,0.828756,1.11054,0.434977,98.999755,0.631845,17.94,5015.41995,
12/31/2008,0.918114,1351.025148,4470.434903,-32.412993,0.239286,0.287212,0.1061,,0.210282,3.7,1561.511669,
03/31/2009,2.373468,1580.116994,2455.787169,431.53872,0.363431,0.435031,0.200992,,0.063428,5.46,430.989558,
06/30/2009,6.809957,1806.628148,2716.140622,510.247067,0.524885,0.592116,0.566529,,0.401897,11.46,2562.244259,
09/30/2009,8.081609,3743.612921,4823.9867,2407.413891,0.651344,0.717888,0.973257,,0.775625,17.46,4704.712397,
12/31/2009,8.041357,4843.850904,6263.920852,4264.083412,0.743886,0.826771,1.008151,,1.011317,18.33,6263.739013,
03/31/2010,7.275723,6186.644191,6649.979559,5607.033352,0.715256,0.788652,1.026575,,1.05183,18.9,6625.463626,
06/30/2010,6.421206,6335.644845,7108.150239,4217.094238,0.521237,0.566297,0.894065,6.449602,0.688182,16.01,4215.930813,
09/30/2010,10.142016,5078.088061,6168.812635,4203.410895,0.639993,0.693291,1.181173,9.673519,0.880821,21.66,5511.570521,
12/31/2010,9.978666,5562.77298,7633.013285,4829.565205,0.723752,0.793595,1.146416,12.758665,1.169633,21.82,7483.99172,
03/31/2011,16.312781,7866.882021,8547.741693,7322.291179,0.82135,0.90344,1.265824,18.79198,1.217195,24.6,7761.674191,
06/30/2011,14.751678,7312.087755,7936.969487,6576.613531,0.680132,0.745426,1.078643,22.629527,1.107797,21.98,7221.92773,
09/30/2011,16.976426,6761.124606,7639.950964,5706.560695,0.606198,0.662061,0.898944,42.084502,0.935262,18.8,6132.564868,
12/31/2011,168.372822,6429.096801,7116.553431,5518.910346,0.663042,0.693035,0.923692,18.759713,0.901176,19.77,6034.99542,
03/31/2012,18.739988,6362.786662,7354.127058,5891.039828,0.696284,0.726893,0.995872,16.220211,1.064286,21.69,7273.734899,
06/30/2012,18.786821,7035.84447,7470.83016,6267.091643,0.651821,0.679756,0.958855,9.305659,0.891519,21.04,6140.816496,
09/30/2012,15.374625,6611.070998,7253.584392,6030.194021,0.693835,0.722079,1.063323,9.486561,0.999761,24.03,7045.97171,
12/31/2012,12.901871,7286.10972,7933.893458,6832.542261,0.712171,0.740973,1.064145,7.275642,1.09033,25.06,7885.69592,
03/31/2013,12.880714,8847.082406,9475.613589,8015.056885,0.837008,0.870781,1.246836,8.779111,1.269538,30.3,9321.416415,
06/30/2013,12.653363,9648.554835,10019.601231,9037.507467,0.881141,0.918985,1.204233,9.703877,1.244737,30.32,9312.804286,
09/30/2013,13.242819,9530.81401,10164.938155,9055.811332,0.879725,0.91779,1.19534,8.213325,1.272969,30.82,9601.006887,
12/31/2013,9.956503,9748.68362,10818.722841,9270.11881,0.88631,0.924367,1.214693,11.783501,1.415556,31.84,10675.036742,
03/31/2014,10.02274,10143.248822,10651.864636,9721.418037,0.828148,0.8667,1.18511,10.656891,1.289753,31.25,9630.137625,
06/30/2014,9.679002,9903.760317,10178.565571,9451.768032,0.875168,0.916743,1.231492,11.858798,1.262816,32.73,9347.291107,
09/30/2014,10.233037,9509.015252,9850.871776,9058.917689,0.869789,0.911507,1.283923,13.549969,1.308563,33.17,9247.832599,
12/31/2014,9.06598,9573.680686,10055.540599,9139.02883,0.874114,0.914962,1.346992,9.909161,1.365674,34.37,9313.42071,
03/31/2015,12.963589,9712.652072,10278.910285,9343.902634,0.922091,0.963713,1.495359,12.772067,1.593003,36.8,10281.950253,
06/30/2015,13.991695,11545.769462,13250.267204,10219.892052,0.923043,1.125819,1.369813,16.427666,1.797127,37.2,13148.2034,
09/30/2015,13.614137,13349.866312,14035.759202,12329.183612,0.91062,1.117913,1.217504,14.715743,1.464809,36.32,12220.31944,
12/31/2015,21.5598,12716.475992,13381.582097,12232.443017,0.988955,1.219852,1.220412,18.17651,1.387295,39.18,12914.2271,
03/31/2016,21.609915,11877.736335,12767.324235,11251.729047,0.901406,1.114346,1.056867,24.124624,1.19845,36.8,12348.272626,
06/30/2016,41.433595,11596.733395,12664.038097,10502.884823,0.788971,0.973811,0.953441,11.985096,1.025515,33.31,10527.596085,
09/30/2016,25.727866,10660.399863,11260.221783,10427.118304,0.783132,0.969691,0.937256,11.117592,1.004299,33.63,10328.294495,
12/31/2016,13.011457,10959.508098,11544.811429,10366.272833,0.909108,1.13846,0.986589,10.48069,1.060786,37.26,11187.14014,
03/31/2017,10.424799,11707.595133,12237.58801,11133.497023,0.958008,1.199372,1.000049,10.3006,1.087397,39.86,11835.465237,
06/30/2017,9.044803,12407.53382,13546.517759,11761.339001,1.021775,1.277692,1.064538,18.398922,1.217029,43.8,13417.2068,
09/30/2017,174.76554,13149.894318,14294.240975,11505.171126,1.015955,1.309303,0.91941,22.763382,1.048289,39.45,11867.07409,
12/31/2017,,11716.416033,12733.839778,10399.304416,0.91408,1.180987,0.806337,211.588552,0.918064,35.16,10399.969748,
03/31/2018,,12664.672542,15802.136058,10107.447347,1.481698,1.928431,1.250497,,1.372438,55.26,15628.966657,
06/30/2018,,15738.136396,16362.212756,15524.274173,1.498834,1.941132,1.237626,,1.410167,55.95,16389.80433,
