Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,FFO Per Share,FFO Per Share Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
12/31/2011,,9.918,1.694,12.7069910897875,2.809,-6.612,,3.68893320039882,,,,34.4595410628019,,-82.9199435370034,
03/31/2012,,10.37,18.707,9.49518687576264,25.256,18.79,,1.66358595194085,,,,26.2765598650927,,80.3953712632594,
06/30/2012,,20.843,103.04,13.8942463017534,103.04,102.141,,12.6629422718808,,,,33.8186372353333,,394.362615746294,
09/30/2012,,22.888,25.657,6.94146743610882,7.732,6.781,,1.78571428571427,,,,31.3580579905597,,12.0980426424327,
12/31/2012,,19.884,26.938,-5.37339449541285,19.96,17.202,,0.694444444444445,,,,25.031809401159,,35.4757594045464,
03/31/2013,,10.586,-1.25,13.0915226674574,18.909,35.513,,-4.21139554087532,,,,35.1089962540031,,,
06/30/2013,,36.029,8.286,-0.233606557377054,8.276,6.753,,0.633914421553091,,,,28.3872549019608,,-77.0018596130895,
09/30/2013,,19.6,25.57,0.858964085985137,37.025,15.803,,4.36137071651091,,,,28.2072538860104,,30.4591836734694,
12/31/2013,,25.257,37.12,5.94655424452946,37.12,31.279,,1.8450184501845,,,,31.1179313507602,,46.969157065368,
03/31/2014,,31.788,145.961,8.84178120725255,146.09,140.318,,10.6259097525473,,,,31.3484555984556,,359.170127091984,
06/30/2014,,30.583,121.183,2.35083907562913,235.541,116.189,,13.2075471698113,,,,32.4350364963504,,296.243010823006,
09/30/2014,,32.917,89.163,10.0249778694949,64.688,55.621,,6.52920962199312,,,,23.9467073674839,,170.872193699304,
12/31/2014,,45.444,41.14901,-1.32031648800408,56.785,41.207,,-0.625434329395422,,,,19.2023832490612,,-9.45117067159582,
03/31/2015,,46.05,56.736,0.328860759493665,43.277,29.916,,0.738750839489584,,146.203143893591,,-4.08339350180505,,23.2052117263844,
06/30/2015,,38.875,-39.106,1.88642590286426,-39.106,-39.106,,4.11311053984576,,,,15.5490039840638,,,
09/30/2015,,-18.514,163.658,1.90235849056603,163.658,3.954,,5.29674537332482,,,,26.5432020518281,,,
12/31/2015,,35.074,100.164,-0.609813084112153,101.303,83.894,,0.24906600249066,,,,1.17220338983052,,185.579061413013,
03/31/2016,,53.656,9.448,5.24413633737724,23.221,9.448,,11.0440555220278,,,,7.4279605263158,,-82.3915312360221,
06/30/2016,,223.5,-63.123,18.7719230769231,133.457,-63.123,,2.54083484573503,,,,65.2996610169492,,,
09/30/2016,,33.5,33.855,3.30942422266464,34.252,33.855,,8.44976713240186,,,,9.50189393939393,,1.0597014925373,
12/31/2016,,23.529,16.65,0.692824490740379,44.016,16.65,,-0.209351011863232,,,,10.4628691983122,,-29.2362616345786,
03/31/2017,,38.083,10.784,-0.863221660926742,11.351,10.784,,0.0,,,,3.27061068702291,,-71.6829031326314,
06/30/2017,,52.686,12.045,3.86530770896321,8.222,12.045,,10.3533787972722,,,,10.893962264151,,-77.1381391641043,
09/30/2017,,2.367,38.869,-0.812091074941668,38.869,38.869,,-4.48717948717949,,,,1.07380497131931,,1542.12082805239,
12/31/2017,,47.7,-48.515,-3.72762320392826,27.982,-48.515,,-0.187149095446032,,,,1.20222634508349,,,
03/31/2018,,41.14,78.245,-12.8049132947977,101.766,78.245,,0.911854103343459,,,,,,90.1920272241128,
06/30/2018,,36.925,118.346,1.04563758389261,103.556,118.346,,0.237247924080665,,,,,,220.503723764387,
09/30/2018,,33.66,92.907,3.08782467913372,88.209,92.907,,-1.77514792899408,,,,,,176.016042780749,
12/31/2018,,25.483,-9.346,2.8225976460515,-61.219,-9.346,,-0.124069478908189,,,,,,,
03/31/2019,,35.1,44.841,-1.37601296596434,43.792,44.841,,-0.532859680284199,,,,,,27.7521367521368,
06/30/2019,,36.3,161.103,2.18422435715381,161.103,161.103,,4.83870967741936,,,,,,343.809917355372,
09/30/2019,,30.52,29.616,3.39593779773384,33.157,29.616,,1.21457489878542,,,,,,-2.96199213630406,
12/31/2019,,29.78,36.673,0.570947302445367,17.432,36.673,,0.286532951289392,,,,,,23.1464069845534,
03/31/2020,,43.36,42.165,20.9788298691301,114.801,42.165,,14.6005509641873,,,,,,-2.7559963099631,
06/30/2020,,5.586,-8.44,-2.61074856046065,56.444,-8.44,,8.21133036282623,,,,,,,
09/30/2020,,-6.546,,,,,,,,,,,,,
12/31/2020,,-10.011,,,,,,,,,,,,,
