Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,EV/EBITDA,EV/Market Cap,Total Debt/EV,EV/Net Income,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1998,,,,,,,,,,,,1319.268017,,,,
06/30/1998,1415.088673,-11.575,255.0,51.674999,1451.128967,3161.317639,7.406971,,2.234007,0.459027,34.913554,1458.886828,3205.115795,28.679643,,
09/30/1998,1173.97486,-28.485001,255.0,45.164001,1548.89801,2994.551871,6.631644,,2.55078,0.517239,36.949248,1173.274337,2993.851348,26.84607,,
12/31/1998,1068.778394,-26.081,430.0,115.442,2117.749,3705.888394,7.688517,,3.467406,0.571455,51.206814,1146.182782,3783.292782,33.084525,,
03/31/1999,1066.723691,-21.887,430.0,110.173,2174.512,3759.521691,7.08272,12.942713,3.524363,0.578401,49.947145,1065.33375,3758.13175,33.424182,,
06/30/1999,1224.941095,-15.916,430.0,107.41,2168.644,3915.079096,6.912314,11.813187,3.196137,0.553921,48.295554,1225.9715,3916.1095,34.747173,,
09/30/1999,1148.020404,-9.05,430.0,107.126,2177.071,3853.167404,6.437299,11.515123,3.356358,0.565008,44.22117,1157.794375,3862.941375,34.742222,,
12/31/1999,1014.567348,-7.678,427.872009,94.167,2127.304932,3656.233289,5.890585,10.523321,3.603736,0.58183,39.053142,1015.219117,3656.885058,32.926562,,
03/31/2000,1038.101153,-5.957,426.671,92.862,2118.194,3669.871153,5.904101,10.508164,3.535177,0.577185,39.837941,1036.890312,3668.660313,32.913442,,
06/30/2000,1139.975835,-9.338,418.163,91.239,2075.125,3715.164835,5.955785,12.063908,3.258986,0.558555,57.512962,1139.786719,3714.975719,33.21604,,
09/30/2000,1122.166781,-10.885,415.485,89.693,2012.281,3628.740781,5.796794,10.396198,3.233691,0.55454,55.909355,1125.71475,3632.28875,32.537492,,
12/31/2000,1105.242957,-10.305,410.205994,88.325996,1992.329956,3585.799902,5.71608,9.902215,3.244354,0.555617,46.802844,1111.579066,3592.136012,32.457173,,
03/31/2001,1287.392434,-7.442,409.676,86.16,2015.452,3791.238434,6.020438,10.677019,2.944897,0.531608,59.454552,1287.0942,3790.9402,34.604306,,
06/30/2001,1435.666385,-13.671,310.4,82.072,2048.536,3863.003385,6.295535,11.125713,2.690739,0.530296,46.691284,1457.8165,3885.1535,35.725616,,
09/30/2001,1415.859244,-7.221,310.4,77.406,2068.211,3864.655244,6.491695,11.262324,2.729548,0.535161,50.784573,1434.65448,3883.45048,36.064105,,
12/31/2001,1485.115243,-4.641,310.399994,75.665001,2064.197022,3930.73626,6.73715,11.374218,2.646755,0.525143,63.575342,1444.118443,3889.73946,35.264076,,
03/31/2002,1696.861742,-8.029,310.4,73.291,2080.497,4153.020742,7.26144,12.031081,2.447471,0.50096,76.296011,1641.87936,4098.03836,35.869811,,
06/30/2002,1690.933608,-5.579,310.4,71.823,2122.86,4190.437608,7.279173,12.073997,2.47818,0.506596,84.525529,1704.8115,4204.3155,36.113506,,
09/30/2002,1704.343842,-6.949,310.4,70.947,2008.09,4086.831842,7.015623,11.71257,2.397892,0.491356,72.425602,1704.72468,4087.21268,35.29848,,
12/31/2002,1744.057849,-3.152,310.399994,69.216003,2057.639038,4178.160884,7.109089,12.171362,2.395655,0.492475,78.498495,1754.233671,4188.336706,36.263009,,
03/31/2003,1742.26907,-4.513,310.4,67.911,2035.323,4151.39007,7.075831,12.152105,2.382749,0.490275,60.755013,1735.2682,4144.3892,35.229896,,
06/30/2003,1995.540974,-1.627,323.543,89.227,2107.825,4514.508974,7.702876,13.3359,2.262298,0.4669,80.007602,1953.41958,4472.38758,36.044524,,
09/30/2003,2200.179348,-12.94,335.643,88.215,2008.727,4619.824348,7.948003,13.832431,2.099749,0.434806,81.808793,2130.3685,4550.0135,35.572304,,
12/31/2003,2444.066419,-4.824,236.564,94.206,2132.037,4902.049419,8.417775,14.786543,2.005694,0.434928,69.627428,2384.8896,4842.8726,35.630522,,
03/31/2004,2506.510682,-1.973,238.126,91.374,2234.887,5068.924682,8.55353,15.094396,2.022303,0.4409,70.133859,2510.43786,5072.85186,36.711451,,
06/30/2004,2527.317956,-0.753,239.689,89.813,2267.308,5123.374956,8.450314,15.040792,2.027198,0.442542,60.061604,2533.1257,5129.1827,37.100419,,
09/30/2004,2534.65077,-1.988,241.251,86.837,2519.724,5380.47477,8.856442,15.653656,2.122768,0.468309,58.058083,2522.01906,5367.84306,38.947668,,
12/31/2004,3383.453882,-7.904,181.971,83.593,2879.982,6521.095882,11.340721,19.653339,1.927349,0.441641,67.122611,3277.8656,6415.5076,44.225044,,
03/31/2005,2857.93924,-1.661,181.971,79.942,2941.114,6059.30524,10.465103,18.060307,2.120166,0.485388,62.608417,2860.71351,6062.07951,40.940068,,
06/30/2005,3297.37234,-6.167,181.971,79.195,2926.487,6478.85834,11.197184,19.05244,1.964855,0.451698,53.672477,3274.4075,6455.8935,43.722184,,
09/30/2005,3251.487182,-5.48,181.971,76.461,3056.527,6560.966182,11.022166,16.304061,2.017835,0.465865,60.732817,3232.4904,6541.9694,44.247666,,
12/31/2005,3141.242522,-15.543,181.971,83.819,3159.777,6551.266522,10.256466,15.024256,2.085565,0.482315,42.221018,3184.91,6594.934,45.231155,,
03/31/2006,3832.346691,-36.336,181.971,81.146,3214.165,7273.292691,11.239811,16.390076,1.897869,0.441913,47.777686,3812.63006,7253.57606,50.116013,,
06/30/2006,3769.301302,-6.29,181.971,79.806,3401.866,7426.654302,11.328165,16.548541,1.9703,0.458062,56.27319,3744.26476,7401.61776,51.06246,,
09/30/2006,4067.287318,-28.748,181.971,86.339,3332.843,7639.692318,11.450412,18.738285,1.878326,0.436254,43.360041,4038.1024,7610.5074,52.484883,,
12/31/2006,4292.575916,-2.143,181.971,88.833,3338.785,7900.021916,11.509943,19.811719,1.840392,0.42263,61.121081,4257.66649,7865.11249,54.132379,,
03/31/2007,4155.911258,-1.676,181.971,65.215,3470.663,7872.084258,12.201509,20.116333,1.89419,0.440882,52.805492,4118.72682,7834.89982,53.664233,,
06/30/2007,3550.848975,-2.928,181.571,57.904,3594.364,7381.759975,12.171341,19.263415,2.078872,0.486925,59.728293,3543.3201,7374.2311,50.587095,,
09/30/2007,3266.872719,-2.353,181.571,59.247,3438.627,6943.964719,12.196645,18.40275,2.125569,0.495196,48.536792,3255.32928,6932.42128,47.829422,,
12/31/2007,2865.078294,-3.219,181.571,62.049,3502.676,6608.155294,12.810649,18.017606,2.306448,0.530054,29.85428,2858.02285,6601.09985,42.360446,,
03/31/2008,3171.927355,-60.187,181.571,107.549,3179.247,6580.107355,12.641946,18.650411,2.074482,0.48316,7.193151,3228.4258,6636.6058,47.063745,,
06/30/2008,2871.821473,-1.412,181.571,103.656,3219.544,6375.180473,11.807901,18.288793,2.219908,0.505012,7.025759,3087.74622,6591.10522,45.967554,,
09/30/2008,3349.582343,-2.861,157.339,100.327,3350.529,6954.916343,12.357617,20.516219,2.076353,0.48175,8.495509,3591.15335,7196.48735,50.237638,,
12/31/2008,2051.691576,-12.74,157.339,77.375,3274.047,5547.712576,9.39545,13.881185,2.70397,0.590162,7.881998,2014.26393,5510.28493,37.287747,,
03/31/2009,1283.722957,-37.132,157.339,72.679,3360.421,4837.029957,7.864782,11.786193,3.76797,0.694728,,1241.35536,4794.66236,32.442224,,
06/30/2009,1555.258376,-4.983,157.339,68.737,3213.949,4990.300376,7.994957,11.92189,3.208663,0.644039,,1543.75652,4978.79852,33.145491,,
09/30/2009,2405.807593,-24.954,157.339,102.623,3275.046,5915.861593,9.569789,14.390673,2.458992,0.553604,,2361.0,5871.054,38.704534,,
12/31/2009,2555.852524,-5.985,132.395,102.299,3426.589,6211.150524,10.141912,17.935388,2.430168,0.551683,,2509.92768,6165.22568,39.951959,,
03/31/2010,2846.556833,-19.92,132.395,108.805,3414.078,6481.914833,10.742158,19.007266,2.277107,0.526708,,2754.15084,6389.50884,40.16817,,
06/30/2010,3118.962527,-8.074,131.71,117.373,3411.658,6771.629527,11.355888,20.318383,2.171116,0.503816,,3077.74918,6730.41618,41.53345,,
09/30/2010,3846.564353,-10.107,131.71,120.664,3479.67,7568.501353,12.67208,22.175769,1.9676,0.459757,,3493.31136,7215.24836,41.555719,,
12/31/2010,4292.313682,-9.486,131.71,122.744,3567.504,8104.785682,13.506761,23.69661,1.888209,0.440173,,4251.07536,8063.54736,44.410678,,
03/31/2011,4563.86331,-11.692,131.71,127.098,3518.786,8329.76531,13.981324,23.609174,1.825157,0.422435,,4448.28047,8214.18247,44.479067,,
06/30/2011,4828.015717,-21.634,128.18,191.084,3699.586,8825.231717,14.694882,24.258604,1.827921,0.419206,,4676.25945,8673.47545,44.875463,,
09/30/2011,4849.518567,-13.482,128.18,213.467,3989.345,9167.028567,14.849671,23.888209,1.890297,0.435184,,4733.88624,9051.39624,41.851167,,
12/31/2011,4580.657883,-12.503,128.18,241.209,3918.37,8855.913883,13.563447,21.452552,1.933328,0.442458,442.287064,5467.3573,9742.6133,48.526531,,
03/31/2012,6089.013875,-3.558,128.18,256.429,3913.404,10383.468875,15.14049,24.103543,1.705279,0.376888,79.230461,5916.265,10210.72,45.548008,,
06/30/2012,6465.308156,-184.112,46.571,248.134,3345.068,9920.969156,13.923972,22.835909,1.534493,0.337171,37.191315,6047.36104,9503.02204,39.651295,,
09/30/2012,6208.390338,-82.377,46.571,237.37,3342.715,9752.669338,13.387182,22.508463,1.570885,0.342749,35.99103,6200.6565,9744.9355,38.989374,,
12/31/2012,5962.827034,-12.115,46.571,224.334,3409.333,9630.950034,13.310819,22.82973,1.615165,0.353998,45.391112,5940.45802,9608.58102,38.408626,,
03/31/2013,6065.438312,-7.121,46.571,226.515,3499.107,9830.510312,13.407752,23.113862,1.620742,0.355944,76.351699,6045.49223,9810.56423,39.205748,,
06/30/2013,6376.05351,-9.035,46.571,238.576,3394.723,10046.88851,13.488762,22.709708,1.575722,0.337888,,6408.33894,10079.17394,40.165157,,
09/30/2013,5928.30397,-11.149,46.571,221.85,3463.172,9648.74797,12.808061,21.290218,1.627573,0.358924,,5959.4598,9679.9038,38.573482,,
12/31/2013,5840.755177,-30.249,46.571,218.453,3523.703,9599.233177,12.569114,20.561091,1.643492,0.367082,214.21122,5837.19645,9595.67445,38.375533,,
03/31/2014,6494.455188,-15.891,46.571,241.568,3628.246,10394.949188,13.380534,22.175087,1.600588,0.349039,163.852228,6504.56226,10405.05626,41.343197,,
06/30/2014,7200.227985,-26.816,46.571,267.451,3747.794,11235.227985,14.2444,23.707214,1.560399,0.333575,127.30271,7220.22833,11255.22833,44.674221,,
09/30/2014,6954.633411,-14.605,46.571,250.672,3628.192,10865.463411,13.549429,22.74061,1.562334,0.33392,86.496759,6914.197,10825.027,42.573614,,
12/31/2014,7862.632064,-15.224,46.571,283.333,3565.299,11742.611064,14.354463,23.930668,1.493471,0.303621,76.085704,7889.92,11769.899,46.028769,,
03/31/2015,8813.386788,-6.274,46.571,312.743,3516.669,12683.095788,15.103239,24.856972,1.439072,0.277272,60.45471,8802.26786,12671.97686,48.971611,,
06/30/2015,8298.692962,-2.99,46.571,291.138,3564.403,12197.814962,14.318096,23.518031,1.469848,0.292217,45.745866,8417.67618,12316.79818,47.079223,,
09/30/2015,9034.285372,-1.321,46.457,313.017,3513.234,12905.672372,14.892615,24.485364,1.428522,0.272224,53.911784,9006.41736,12877.80436,49.255427,,
12/31/2015,9837.498654,-6.742,46.458,947.292,3570.795,14395.301654,16.090644,26.615185,1.463309,0.248053,42.821749,9997.67756,14555.48056,54.976524,,
03/31/2016,10292.799707,-3.668,46.458,971.506,3411.825,14718.920707,16.179972,26.751363,1.430021,0.231799,53.967055,10182.90105,14609.02205,55.098713,,
06/30/2016,9859.8027,-5.167,46.458,932.178,3465.177,14298.4487,15.331418,25.175586,1.450176,0.242346,70.148892,9900.98408,14339.63008,53.540496,,
09/30/2016,9617.326474,-3.301,46.458,903.848,3544.39,14108.721474,14.78192,23.961742,1.467011,0.25122,64.869176,9656.29695,14147.69195,52.797717,,
12/31/2016,9749.625429,-2.112,46.458,913.342,3401.478,14108.791429,14.698786,23.504467,1.447111,0.241089,48.167338,9906.18048,14265.34648,52.790614,,
03/31/2017,9695.881177,-2.46,46.458,908.524,3537.292,14185.695177,14.641228,23.355052,1.463064,0.249356,45.984891,9742.62688,14232.44088,53.050702,,
06/30/2017,10426.731129,-1.411,46.458,973.65,3634.648,15080.076129,15.41804,24.539123,1.44629,0.241023,50.150404,10477.43523,15130.78023,56.361918,,
09/30/2017,10176.80484,-1.788,46.201,951.06,3679.011,14851.28884,15.063397,24.120943,1.459327,0.247723,51.223528,10156.13968,14830.62368,55.498216,,
12/31/2017,10316.506098,-2.038,46.201,957.702,3671.663,14990.034098,15.053394,24.140252,1.453015,0.24494,123.315899,10428.01884,15101.54684,55.970123,,
03/31/2018,9531.338233,-1.083,46.201,884.438,3680.673,14141.567233,14.067642,22.567075,1.483692,0.260273,79.739535,9589.18896,14199.41796,52.849098,,
06/30/2018,10048.235585,-1.055,46.201,933.585,3752.112,14779.078585,14.531763,23.317948,1.470813,0.25388,78.699611,10094.1306,14824.9736,55.214331,,
09/30/2018,10851.03022,-1.084,46.201,1007.013,3811.18,15714.34022,15.226012,24.396111,1.448189,0.242529,82.615307,10870.05023,15733.36023,58.550272,,
12/31/2018,10917.128558,-185.216,46.201,989.892,3547.787,15315.792558,14.630234,21.269069,1.402914,0.231642,75.407878,10727.3131,15125.9771,55.583453,,
03/31/2019,12810.261229,-1.043,46.201,1064.88,3678.047,17598.346229,16.536271,23.864268,1.37377,0.209,120.658103,12617.74122,17405.82622,62.451562,,
06/30/2019,12708.567424,-0.981,46.201,1019.143,3958.688,17731.618424,16.330585,23.538432,1.395249,0.223256,110.222591,12684.79175,17707.84275,62.632736,,
09/30/2019,14202.139547,-1.895,46.201,1097.394,4196.167,19540.006547,17.524009,25.16908,1.375849,0.214747,115.304084,14036.36592,19374.23292,66.701184,,
12/31/2019,13757.273844,-8.106,46.201,1049.437,4906.082,19750.887844,17.141996,27.217001,1.435669,0.248398,106.597338,13196.2525,19189.8665,67.04573,,
03/31/2020,10774.953129,-0.98,46.201,833.408,5082.967,16736.549129,13.912332,22.122228,1.553283,0.303705,100.820763,10785.1464,16746.7424,56.756953,,
06/30/2020,11029.633579,-0.833,44.765,852.089,4963.896,16889.550579,13.743085,22.051094,1.531288,0.293903,89.764027,11030.35206,16890.26906,57.239563,,
09/13/2020,9931.95097884,-0.833,44.765,852.089,4963.896,15791.86797884,12.8498969272443,20.6179536181469,1.5900066374154,0.314332415053829,83.930100070899,9932.6283749733,15792.5453749733,57.239562504112,,
09/30/2020,,,,,,,12.871808188599,19.9145888749979,,,-2158.24353954353,,,,,
12/31/2020,,,,,,,12.8635669969527,19.5709464843951,,,-5566.39689067325,,,,,
