Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2005,1211.697998,33.661999,33.661999,0.0,141.684006,141.684006,,129.389999,52.949001,14.438,62.002998,0.0,8.905,,,,313.640991,146.720001,,,0.0,751.336975,722.867004,694.077026,28.789978,28.469971,898.056976,,76.813004,76.813004,,,,0.0,0.0,0.0,0.0,,,80.716995,,,80.716995,157.529999,160.779999,160.779999,0.0,0.0,,102.703003,,,,102.703003,263.483002,421.013,0.0,275.233002,,,-1.873,501.666992,15.658034,790.685028,0.0,790.685028,1211.698029,
12/31/2005,1244.18,77.29,77.29,0.0,132.544,132.544,,126.576,52.215,13.138,61.223,0.0,11.091,,,,347.501,145.485,410.855,-265.37,0.0,751.194,720.484,691.869,28.615,30.71,896.679,,69.473,69.473,,,,3.144,3.144,0.0,0.0,,,80.679,,,80.679,153.296,156.899,156.899,0.0,0.0,,110.975,,,,110.975,267.874,421.17,0.0,290.957,,,-2.361,524.035,10.379,823.01,0.0,823.01,1244.18,
03/31/2006,1307.463013,71.111,71.111,0.0,154.326996,154.326996,,136.744003,54.73,14.17,67.844002,,19.6,,,,381.782013,148.507996,,,0.0,777.172974,746.598022,709.255005,37.343018,30.574951,925.680969,,80.995003,80.995003,,,,6.982,,,,,,74.231997,,,74.231997,162.209,159.977997,,,,,116.067001,,,,116.067001,276.044998,438.253998,0.0,302.73999,,,-2.866,554.112976,15.222018,869.208984,0.0,869.208984,1307.462982,
06/30/2006,1386.514038,51.051998,51.051998,0.0,154.587997,154.587997,,138.203995,53.074001,15.755,69.375,,24.298,,,,368.141998,154.675003,,,0.0,863.697021,833.382996,778.744019,54.638977,30.314026,1018.372025,,78.848,78.848,,,,7.773,,,,,,102.918994,,,102.918994,189.539993,190.998001,,,,,93.231003,,,,93.231003,284.229004,473.768997,0.0,316.944,,,-2.866,573.059998,25.607028,912.745026,0.0,912.745026,1386.514023,
09/30/2006,1405.848022,78.528999,78.528999,0.0,157.845993,157.845993,,140.841995,52.493999,16.014999,72.333,,16.927,,,,394.144012,154.386993,,,0.0,857.317017,827.513977,772.588989,54.924988,29.80304,1011.70401,,73.944,73.944,,,,7.278,,,,,,92.725006,,,92.725006,173.947006,160.167999,,,,,117.318001,,,,117.318001,277.486,451.433006,0.0,320.256989,,,-3.248,611.02301,26.38301,954.415009,0.0,954.415009,1405.848015,
12/31/2006,1670.821,77.941,77.941,0.0,166.485,166.485,,160.687,63.36,16.42,80.907,0.0,12.795,,,,417.908,165.949,434.654,-268.705,0.0,1086.964,1083.963,912.6,171.363,3.001,1252.913,,75.444,75.444,,,,8.21,8.21,0.0,0.0,,,103.598,,,103.598,187.252,353.77,353.77,0.0,0.0,,150.527,,,,150.527,504.297,691.549,0.0,317.955,,,-3.248,638.579,25.986,979.272,0.0,979.272,1670.821,
03/31/2007,1744.23999,77.5,77.5,0.0,196.335999,196.335999,,169.667999,63.743999,18.174,87.75,,22.655001,,,,466.158997,167.278,,,0.0,1110.802979,1108.27002,927.494995,180.775024,2.532959,1278.080978,,87.332001,87.332001,,,,158.488998,,,,,,92.022995,,,92.022995,337.843994,217.899994,,,,,159.729996,,,,159.729996,377.62999,715.473984,0.0,337.118011,,,-3.75,674.041992,21.356018,1028.766022,0.0,1028.766022,1744.240005,
06/30/2007,1749.112061,52.025002,52.025002,0.0,199.320007,199.320007,,174.054001,62.667999,19.944,91.442001,,20.868999,,,,446.268005,169.513,,,0.0,1133.331055,1128.378052,937.624023,190.754028,4.953003,1302.844055,,90.990997,90.990997,,,,158.240005,,,,,,99.240982,,,99.240982,348.471985,170.404007,,,,,163.376007,,,,163.376007,333.780014,682.251999,0.0,350.851013,,,-3.768,696.205994,23.570978,1066.859985,0.0,1066.859985,1749.111984,
09/30/2007,1777.28,74.992,74.992,0.0,193.457,193.457,,178.622,90.341,23.207,65.074,,19.209,,,,466.28,170.788,,,0.0,1140.212,1135.479,950.503,184.976,4.733,1311.0,,86.769,86.769,,,,154.578,,,,,,99.152,,,99.152,340.499,149.448,,,,,169.505,,,,169.505,318.953,659.452,0.0,344.779,,,-4.244,724.857,52.436,1117.828,0.0,1117.828,1777.28,
12/31/2007,1989.594,102.757,102.757,0.0,193.326,193.326,,177.435,88.159,22.67,66.606,0.0,163.62,,,,637.138,172.999,466.006,-293.007,0.0,1179.457,1168.785,977.019,191.766,10.672,1352.456,,84.209,84.209,,,,5.83,5.83,0.0,0.0,,,108.914,,,108.914,198.953,448.901,448.901,0.0,0.0,,179.017,,,,179.017,627.918,826.871,0.0,347.267,,,-4.443,753.519,66.38,1162.723,0.0,1162.723,1989.594,
03/31/2008,2085.961,99.816,99.816,,241.525,241.525,,200.925,101.94,28.074,70.911,0.0,26.377,,,,568.643,179.762,,,,1337.556,1331.825,1091.044,240.781,5.731,1517.318,,101.37,101.37,,,,5.964,,,,,,104.838,,,104.838,212.172,443.638,,,,,201.667,,,,201.667,645.305,857.477,0.0,350.95,,,-4.875,794.898,87.511,1228.484,0.0,1228.484,2085.961,
06/30/2008,2105.064,118.538,118.538,,240.028,240.028,,197.702,105.162,25.76,66.78,0.0,26.64,,,,582.908,178.318,,,,1343.838,1331.763,1094.789,236.974,12.075,1522.156,,101.817,101.817,,,,13.599,,,,,,116.196,,,116.196,231.612,397.06,,,,,202.255,,,,202.255,599.315,830.927,0.0,364.205,,,-4.875,821.359,93.448,1274.137,0.0,1274.137,2105.064,
09/30/2008,2120.188,233.977,233.977,0.0,210.189,210.189,,190.514,103.606,22.74,64.168,0.0,22.839,,,,657.519,172.093,,,0.0,1290.576,1278.029,1046.365,231.664,12.547,1462.669,,88.648,88.648,,,,5.999,,,,,,116.098,,,116.098,210.745,466.498,,,,,186.968,,,,186.968,653.466,864.211,0.0,374.254,,,-5.393,830.531,56.585,1255.977,0.0,1255.977,2120.188,
12/31/2008,2151.8,61.353,61.353,0.0,205.269,205.269,,181.2,110.29,22.483,48.427,0.0,32.866,,,,480.688,186.283,494.918,-308.635,0.0,1484.829,1470.289,1167.063,303.226,14.54,1671.112,,87.304,87.304,,,,5.856,,,,,,126.709,,,126.709,219.869,548.144,,,,,239.004,,,,239.004,787.148,1007.017,0.0,377.982,,,-55.393,822.286,-0.092,1144.783,0.0,1144.783,2151.8,
03/31/2009,2111.258,63.097,63.097,0.0,205.73,205.73,0.0,176.805,108.914,22.184,45.707,0.0,31.867,,,31.867,477.499,179.897,,,0.0,1453.862,1444.964,1152.015,292.949,8.898,1633.759,,183.27,84.971,8.296,,90.003,1.786,0.0,,,,1.786,0.369,,12.869,0.0,185.425,541.766,541.766,,,,230.862,,,137.834,80.159,772.628,958.053,0.0,384.692,0.831,383.861,-55.597,844.891,-20.781,1153.205,0.0,1153.205,2111.258,
06/30/2009,2128.256,67.916,67.916,0.0,200.995,200.995,0.0,166.977,105.158,19.721,42.098,0.0,31.656,,,31.368,467.544,181.376,,,0.0,1479.336,1468.872,1176.82,292.052,10.464,1660.712,,186.189,75.221,3.358,9.55,98.06,7.038,0.0,,,,7.038,0.0,,10.398,0.0,193.227,500.845,500.845,,,,233.161,,,144.694,78.069,734.006,927.233,0.0,389.568,0.832,388.736,-56.158,853.484,14.129,1201.023,0.0,1201.023,2128.256,
09/30/2009,2122.843,74.429,74.429,0.0,189.417,189.417,0.0,162.384,104.087,20.345,37.952,0.0,32.363,,,31.911,458.593,181.006,,,0.0,1483.244,1474.552,1186.156,288.396,8.692,1664.25,,200.551,76.321,8.42,9.554,106.256,6.307,0.0,,,,6.307,0.0,,11.573,0.0,206.858,440.832,440.832,,,,238.777,,,146.857,80.347,679.609,886.467,0.0,394.665,0.833,393.832,-56.597,873.59,24.718,1236.376,0.0,1236.376,2122.843,
12/31/2009,2098.157,73.526,73.526,0.0,183.178,183.178,0.0,159.463,101.314,18.978,39.171,0.0,35.545,0.0,0.173,17.93,451.712,178.283,483.665,-305.382,0.0,1468.162,1461.799,1180.445,281.354,6.19,1646.445,,181.336,73.02,4.375,9.586,94.355,8.346,0.0,,,,8.346,0.0,0.0,10.497,0.0,189.682,391.754,391.754,,,,248.617,0.0,67.426,148.806,21.888,640.371,830.053,0.0,402.405,0.835,401.57,-56.706,896.977,25.428,1268.104,0.0,1268.104,2098.157,
03/31/2010,2100.539,71.388,71.388,0.0,206.387,206.387,0.0,166.211,115.714,23.225,46.493,-19.221,40.847,,,40.847,484.833,173.774,,,0.0,1441.932,1434.871,1163.32,271.551,7.061,1615.706,,181.371,81.386,14.844,,85.141,2.609,0.0,,,,2.609,0.0,,8.055,0.0,183.98,383.098,383.098,,,,242.417,,,148.776,85.586,625.515,809.495,0.0,409.043,0.838,408.205,-56.706,933.602,5.105,1291.044,0.0,1291.044,2100.539,
06/30/2010,2211.527,159.138,159.138,0.0,200.43,200.43,0.0,170.109,116.657,23.34,47.082,-16.97,47.773,,,47.773,577.45,179.284,,,0.0,1454.793,1447.072,1169.641,277.431,7.721,1634.077,,200.527,83.204,9.708,12.223,95.392,10.559,0.0,,,,10.559,26.449,4.687,6.022,0.0,237.535,459.832,459.832,,,,242.025,,,152.271,79.045,701.857,939.392,0.0,418.783,0.841,417.942,-57.449,949.494,-38.693,1272.135,0.0,1272.135,2211.527,
09/30/2010,2346.461,206.054,206.054,0.0,210.188,210.188,0.0,191.698,130.034,25.26,54.677,-18.273,53.019,,,52.886,660.959,187.021,,,0.0,1498.481,1490.734,1208.756,281.978,7.747,1685.502,,227.595,94.299,10.31,12.366,110.62,11.07,0.0,,,,11.07,42.189,4.539,4.659,0.0,280.854,480.559,480.559,,,,249.29,,,158.536,81.556,729.849,1010.703,0.0,426.612,0.843,425.769,-57.449,975.702,-9.107,1335.758,0.0,1335.758,2346.461,
12/31/2010,2381.695,235.136,235.136,0.0,213.553,213.553,0.0,196.546,141.316,24.757,51.747,-21.274,47.523,0.176,0.539,23.694,692.758,188.562,508.021,-319.459,0.0,1500.375,1488.393,1207.001,281.392,11.267,1688.937,,231.895,104.055,6.126,12.289,109.425,119.445,0.0,,,,119.445,2.328,0.0,0.0,0.0,353.668,408.45,408.45,,,,243.917,0.0,74.559,148.534,20.824,652.367,1006.035,0.0,442.117,0.846,441.271,-58.788,1005.04,-12.709,1375.66,0.0,1375.66,2381.695,
03/31/2011,2465.428,195.548,195.548,0.0,242.177,242.177,0.0,215.65,142.106,26.077,47.467,0.0,50.632,,,50.533,704.007,199.703,,,0.0,1561.718,1545.591,1246.258,299.333,16.127,1761.421,,224.185,112.906,18.31,5.23,87.739,102.801,0.0,,,,102.801,1.723,3.94,,0.0,328.709,415.383,415.383,,,,248.35,,,153.915,90.495,663.733,992.442,0.0,464.985,0.854,464.131,-58.848,1052.991,13.858,1472.986,0.0,1472.986,2465.428,
06/30/2011,2923.32,202.961,202.961,0.0,270.234,270.234,0.0,282.381,154.316,51.798,76.267,0.0,58.429,,,58.429,814.005,231.538,,,0.0,1877.777,1857.328,1450.988,406.34,20.449,2109.315,,265.106,128.117,11.255,14.902,110.832,85.02,0.0,,,,85.02,0.0,3.658,1.161,0.0,350.126,793.117,793.117,,,,268.427,,,169.81,93.798,1061.544,1411.67,0.0,479.031,0.858,478.173,-64.556,1075.006,22.169,1511.65,0.0,1511.65,2923.32,
09/30/2011,2893.728,220.461,220.461,0.0,258.346,258.346,0.0,271.617,163.329,44.319,63.969,0.0,54.882,,,54.882,805.306,219.702,,,0.0,1868.72,1835.587,1441.64,393.947,33.133,2088.422,,307.764,119.738,10.341,19.017,158.668,85.395,0.0,,,,85.395,0.0,3.321,36.84,0.0,393.159,733.204,733.204,,,,261.944,,,166.325,55.458,995.148,1388.307,0.0,486.532,0.859,485.673,-64.626,1109.168,-25.653,1505.421,0.0,1505.421,2893.728,
12/31/2011,2836.107,230.259,230.259,0.0,252.845,252.845,0.0,254.258,155.577,40.506,58.175,0.0,51.799,0.0,0.36,25.762,789.161,213.717,545.349,-331.632,0.0,1833.229,1813.588,1431.366,382.222,19.281,2046.946,,255.834,110.977,8.456,15.585,120.816,2.444,0.0,,,,2.444,0.0,3.198,0.0,0.0,258.278,806.366,806.366,,,,258.328,0.0,91.542,142.482,21.106,1064.694,1322.972,0.0,490.988,0.86,490.128,-64.796,1142.412,-55.469,1513.135,0.0,1513.135,2836.107,
03/31/2012,2879.126,245.543,245.543,0.0,270.825,270.825,0.0,253.564,155.253,39.924,58.387,0.0,59.137,,,59.137,829.069,214.153,,,0.0,1835.904,1816.271,1442.16,374.111,19.633,2050.057,,245.464,116.209,14.283,9.18,105.792,3.796,0.0,,,,3.796,0.0,3.063,,0.0,249.26,769.85,769.85,,,,259.445,,,147.125,109.257,1029.295,1278.555,0.0,521.179,0.869,520.31,-77.097,1194.583,-38.094,1600.571,0.0,1600.571,2879.126,
06/30/2012,2856.802,221.11,221.11,0.0,265.209,265.209,0.0,254.497,158.381,35.985,60.131,0.0,57.273,,,57.273,798.089,215.673,,,0.0,1843.04,1822.444,1450.969,371.475,20.596,2058.713,,255.284,114.43,19.659,18.015,103.18,5.616,0.0,,,,5.616,0.0,,,0.0,260.9,753.725,753.725,,,,262.924,,,152.854,110.07,1016.649,1277.549,0.0,528.481,0.871,527.61,-103.103,1215.516,-61.641,1579.253,0.0,1579.253,2856.802,
09/30/2012,2957.435,260.503,260.503,0.0,277.505,277.505,0.0,249.564,147.177,38.467,63.92,0.0,56.292,,,56.292,843.864,223.762,,,0.0,1889.809,1869.481,1490.821,378.66,20.328,2113.571,,288.89,117.793,9.697,25.979,135.421,5.152,0.0,,,,5.152,0.0,,,0.0,294.042,782.768,782.768,,,,271.788,,,157.971,113.817,1054.556,1348.598,0.0,537.677,0.873,536.804,-142.296,1249.13,-35.674,1608.837,0.0,1608.837,2957.435,
12/31/2012,2785.39,318.864,318.864,0.0,256.095,256.095,0.0,234.95,139.229,33.025,62.696,0.0,71.956,0.0,3.222,39.663,881.865,219.161,570.241,-351.08,0.0,1684.364,1663.099,1321.727,341.372,18.043,1903.525,,284.092,117.341,10.284,18.288,138.179,7.335,0.0,,,,7.335,0.0,0.0,0.0,0.0,291.427,779.241,779.241,,,,249.724,0.0,96.853,121.349,31.522,1028.965,1320.392,0.0,551.559,0.877,550.682,-156.699,1113.541,-43.403,1464.998,0.0,1464.998,2785.39,
03/31/2013,2822.6,341.045,341.045,0.0,269.873,269.873,0.0,239.575,136.868,36.915,65.792,0.0,71.425,,,71.425,921.918,215.091,,,0.0,1685.591,1665.58,1325.939,339.641,20.011,1900.682,,276.846,122.376,22.896,9.428,122.146,6.776,0.0,,,,6.776,0.0,,,0.0,283.622,815.562,815.562,,,,241.769,,,121.017,120.752,1057.331,1340.953,0.0,569.086,0.884,568.202,-194.087,1174.841,-68.193,1481.647,0.0,1481.647,2822.6,
06/30/2013,2827.652,374.489,374.489,0.0,268.035,268.035,0.0,231.504,135.867,39.262,56.375,0.0,62.072,,,62.072,936.1,213.384,,,0.0,1678.168,1658.827,1329.797,329.03,19.341,1891.552,,290.232,127.292,16.828,20.667,125.445,4.451,0.0,,,,4.451,0.0,,,0.0,294.683,811.007,811.007,,,,242.47,,,122.291,120.179,1053.477,1348.16,0.0,586.996,0.888,586.108,-245.19,1199.61,-61.924,1479.492,0.0,1479.492,2827.652,
09/30/2013,2849.381,399.805,399.805,0.0,255.977,255.977,0.0,236.771,139.856,40.652,56.263,0.0,58.216,,,58.216,950.769,214.253,,,0.0,1684.359,1665.576,1344.176,321.4,18.783,1898.612,,304.663,130.683,10.46,27.889,135.631,4.379,0.0,,,,4.379,0.0,,,0.0,309.042,780.043,780.043,,,,245.772,,,126.006,119.766,1025.815,1334.857,0.0,599.413,0.891,598.522,-298.474,1244.804,-31.219,1514.524,0.0,1514.524,2849.381,
12/31/2013,2887.577,439.629,439.629,0.0,253.226,253.226,0.0,230.967,133.47,41.895,55.602,0.0,67.131,0.0,4.284,32.98,990.953,213.488,589.021,-375.533,0.0,1683.136,1660.683,1349.456,311.227,18.169,1896.624,,302.738,133.312,11.746,20.029,137.651,1.871,0.0,,,,1.871,0.0,5.578,0.0,0.0,304.609,772.005,772.005,,,,237.974,0.0,67.777,144.908,19.711,1009.979,1314.588,0.0,608.658,0.892,607.766,-326.104,1293.74,-3.305,1572.989,0.0,1572.989,2887.577,
03/31/2014,2951.822,458.383,458.383,0.0,287.903,287.903,0.0,244.175,139.522,43.4,61.253,0.0,72.915,,,72.915,1063.376,216.045,,,0.0,1672.401,1650.636,1349.926,300.71,21.765,1888.446,,312.588,149.045,25.512,9.477,128.554,1.393,0.0,,,,1.393,0.0,,,0.0,313.981,778.852,778.852,,,,237.991,,,146.643,91.348,1016.843,1330.824,0.0,622.986,0.894,622.092,-368.851,1368.288,-1.425,1620.998,0.0,1620.998,2951.822,
06/30/2014,2990.997,485.335,485.335,0.0,272.151,272.151,0.0,254.182,145.467,43.058,65.657,0.0,69.858,,,69.858,1081.526,223.395,,,0.0,1686.076,1664.028,1363.753,300.275,22.048,1909.471,,311.836,146.827,10.909,23.882,130.218,111.539,0.0,,,,111.539,0.0,,,0.0,423.375,705.326,705.326,,,,237.409,,,147.408,90.001,942.735,1366.11,0.0,630.38,0.895,629.485,-414.645,1395.031,14.121,1624.887,0.0,1624.887,2990.997,
09/30/2014,2939.312,487.066,487.066,0.0,270.466,270.466,0.0,251.058,144.635,40.956,65.467,0.0,68.367,,,68.367,1076.957,219.824,,,0.0,1642.531,1620.709,1336.353,284.356,21.822,1862.355,,295.301,134.406,11.967,9.43,139.498,103.25,0.0,,,,103.25,0.0,5.047,,0.0,398.551,720.173,720.173,,,,232.688,,,144.443,83.198,952.861,1351.412,0.0,640.939,0.896,640.043,-480.699,1466.472,-38.812,1587.9,0.0,1587.9,2939.312,
12/31/2014,2903.463,509.137,509.137,0.0,256.04,256.04,0.0,237.631,137.584,37.178,62.869,0.0,72.983,0.0,3.08,33.678,1075.791,219.543,603.52,-383.977,0.0,1608.129,1592.441,1321.277,271.164,12.608,1827.672,,313.022,127.462,9.305,23.889,152.366,98.946,0.0,,,,98.946,0.0,4.612,0.0,0.0,411.968,760.399,760.399,,,,244.645,0.0,90.584,130.368,19.081,1005.044,1417.012,0.0,648.451,0.898,647.553,-553.543,1483.821,-92.278,1486.451,0.0,1486.451,2903.463,
03/31/2015,2869.154,494.496,494.496,0.0,267.206,267.206,0.0,243.565,140.239,40.311,63.015,0.0,76.121,,,76.121,1081.388,216.336,,,0.0,1571.43,1551.227,1293.768,257.459,20.203,1787.766,,271.687,131.018,17.116,9.338,114.215,88.35,0.0,,,,88.35,0.0,4.097,,0.0,360.037,819.863,819.863,,,,238.262,,86.237,130.967,16.961,1058.125,1418.162,0.0,667.004,0.901,666.103,-618.782,1549.775,-147.005,1450.992,0.0,1450.992,2869.154,
06/30/2015,2903.358,311.495,311.495,0.0,286.111,286.111,0.0,260.814,147.608,44.625,68.581,0.0,75.177,,,75.177,933.597,234.634,,,0.0,1735.127,1711.354,1397.66,313.694,23.773,1969.761,,307.196,136.55,18.334,26.099,126.213,0.469,0.0,,,,0.469,0.0,3.692,,0.0,307.665,874.777,874.777,,,,266.108,,87.101,152.852,22.463,1140.885,1448.55,0.0,672.084,0.901,671.183,-665.686,1569.726,-121.316,1454.808,0.0,1454.808,2903.358,
09/30/2015,2870.362,306.482,306.482,0.0,272.008,272.008,0.0,252.518,147.529,43.783,61.206,0.0,75.391,,,75.391,906.399,240.27,,,0.0,1723.693,1701.107,1400.185,300.922,22.586,1963.963,,323.715,129.224,18.671,33.143,142.677,0.471,0.0,,,,0.471,0.0,3.486,,0.0,324.186,852.78,852.78,,,,264.803,,85.289,153.505,22.523,1117.583,1441.769,0.0,675.191,0.901,674.29,-730.312,1624.759,-141.045,1428.593,0.0,1428.593,2870.362,
12/31/2015,2805.443,328.018,328.018,0.0,260.0,260.0,0.0,239.124,141.671,32.387,65.066,0.0,35.542,,3.446,35.542,862.684,240.945,634.062,-393.117,0.0,1701.814,1684.366,1396.529,287.837,14.002,1942.759,,308.51,128.911,3.836,27.157,148.606,1.087,0.0,,,,1.087,0.0,3.763,0.0,0.0,309.597,839.707,839.707,,,,212.848,0.0,76.19,110.483,22.412,1052.555,1362.152,0.0,680.525,0.902,679.623,-757.416,1666.68,-146.498,1443.291,0.0,1443.291,2805.443,
03/31/2016,3142.298,358.445,358.445,0.0,296.834,296.834,0.0,278.23,163.207,36.008,79.015,0.0,42.999,,,42.999,976.508,252.512,,,0.0,1913.278,1895.715,1524.929,370.786,17.563,2165.79,,290.949,140.183,14.732,8.712,127.322,1.333,0.0,,,,1.333,0.0,3.258,,0.0,292.282,1094.232,1094.232,,,,262.874,,83.128,154.612,21.876,1357.106,1649.388,0.0,686.278,0.902,685.376,-799.665,1734.81,-128.513,1492.91,0.0,1492.91,3142.298,
06/30/2016,3109.356,361.488,361.488,0.0,296.481,296.481,0.0,257.659,163.302,34.321,60.036,0.0,53.656,,,53.656,969.284,250.904,,,0.0,1889.168,1870.638,1516.303,354.335,18.53,2140.072,,296.48,129.164,13.101,27.732,126.483,1.233,0.0,,,,1.233,0.0,2.041,,0.0,297.713,1054.325,1054.325,,,,260.388,,86.182,152.875,19.29,1314.713,1612.426,0.0,690.847,0.902,689.945,-799.202,1759.157,-153.872,1496.93,0.0,1496.93,3109.356,
09/30/2016,3262.464,239.397,239.397,0.0,287.329,287.329,0.0,276.013,166.205,37.001,72.807,0.0,54.614,,,54.614,857.353,261.092,,,0.0,2144.019,2125.322,1662.892,462.43,18.697,2405.111,,304.186,117.43,11.409,37.458,137.889,1.171,0.0,,,,1.171,0.0,1.828,,0.0,305.357,1099.601,1099.601,,,,302.763,,98.422,182.688,19.825,1402.364,1707.721,0.0,693.632,0.902,692.73,-794.364,1803.06,-147.585,1554.743,0.0,1554.743,3262.464,
12/31/2016,3154.944,235.964,235.964,0.0,272.813,272.813,0.0,252.859,154.278,34.832,63.749,0.0,61.085,0.0,2.265,61.085,822.721,247.816,640.651,-392.835,0.0,2084.407,2068.096,1632.592,435.504,14.046,2332.223,,273.059,128.933,8.808,27.99,107.328,1.046,0.0,,,,1.046,35.053,2.442,0.0,22.446,309.158,1014.235,1014.235,,,,287.657,0.0,93.604,166.427,25.184,1301.892,1611.05,0.0,698.115,0.902,697.213,-787.307,1834.739,-201.653,1543.894,0.0,1543.894,3154.944,
03/31/2017,3163.785,216.095,216.095,0.0,294.707,294.707,0.0,257.9,158.236,38.46,61.204,0.0,54.978,,,54.978,823.68,250.114,,,0.0,2089.991,2074.148,1645.565,428.583,15.843,2340.105,,277.759,135.462,13.393,10.449,118.455,0.323,0.0,,,,0.323,0.373,2.361,,0.0,278.455,950.283,950.283,,,,293.742,,98.656,171.438,21.287,1244.025,1522.48,0.0,703.546,0.902,702.644,-794.442,1910.638,-178.437,1641.305,0.0,1641.305,3163.785,
06/30/2017,3224.165,218.361,218.361,0.0,307.755,307.755,0.0,264.545,166.293,37.91,60.342,0.0,70.757,,,70.757,861.418,254.23,,,0.0,2108.517,2092.179,1666.747,425.432,16.338,2362.747,,312.488,139.377,9.581,29.839,133.691,0.35,0.0,,,,0.35,1.067,2.167,,0.0,313.905,888.495,888.495,,,,294.754,,100.762,171.877,19.948,1183.249,1497.154,0.0,708.37,0.902,707.468,-789.936,1937.357,-128.78,1727.011,0.0,1727.011,3224.165,
09/30/2017,3317.761,303.291,303.291,0.0,307.505,307.505,0.0,266.705,170.677,38.136,57.892,0.0,77.977,10.351,,77.977,955.478,250.889,,,0.0,2111.394,2094.621,1679.768,414.853,6.422,2362.283,,336.504,137.917,12.332,38.548,147.707,0.347,0.0,,,,0.347,0.0,2.205,,0.0,336.851,874.853,874.853,,,,295.745,,100.356,172.808,20.376,1170.598,1507.449,0.0,712.993,0.902,712.091,-797.857,1992.638,-97.462,1810.312,0.0,1810.312,3317.761,
12/31/2017,3399.628,375.95,375.95,0.0,294.166,294.166,0.0,259.724,169.676,33.668,56.38,0.0,74.203,5.779,2.958,74.203,1004.043,258.35,676.435,-418.085,0.0,2137.235,2118.904,1704.158,414.746,9.594,2395.585,,328.193,147.067,28.033,30.704,122.389,0.258,0.0,,,,0.258,32.524,3.297,0.0,21.493,360.975,858.788,858.788,,,,293.323,0.0,99.646,137.638,52.742,1152.111,1513.086,0.0,717.808,0.902,716.906,-799.674,2057.915,-89.507,1886.542,0.0,1886.542,3399.628,
03/31/2018,3485.459,412.973,412.973,0.0,328.658,328.658,0.0,283.876,180.44,37.149,66.287,0.0,43.781,0.362,,43.781,1069.288,267.13,,,0.0,2149.041,2130.956,1722.768,408.188,17.723,2416.171,,315.447,157.291,24.8,10.44,122.916,0.835,0.0,,,,0.835,0.0,3.489,,0.0,316.282,859.731,859.731,,,,292.561,,100.491,131.646,56.935,1152.292,1468.574,0.0,723.746,0.902,722.844,-803.834,2162.663,-65.69,2016.885,0.0,2016.885,3485.459,
06/30/2018,3483.458,458.751,458.751,0.0,329.692,329.692,0.0,283.854,178.476,40.836,64.542,0.0,41.448,,,41.448,1113.745,267.828,,,0.0,2101.885,2083.659,1690.571,393.088,18.226,2369.713,,346.534,150.532,26.78,34.794,134.428,0.496,0.0,,,,0.496,0.0,3.269,,0.0,347.03,858.661,858.661,,,,288.616,,96.087,127.774,61.486,1147.277,1494.307,0.0,728.76,0.902,727.858,-817.302,2203.473,-125.78,1989.151,0.0,1989.151,3483.458,
09/30/2018,3554.807,491.767,491.767,0.0,324.895,324.895,0.0,287.126,185.764,37.094,64.268,0.0,51.451,0.0,,51.451,1155.239,276.821,,,0.0,2122.747,2104.28,1708.783,395.497,18.467,2399.568,,359.677,141.178,25.753,43.489,149.257,0.536,0.0,,,,0.536,0.0,10.271,,0.0,360.213,848.246,848.246,,,,285.774,,85.743,131.149,58.611,1134.02,1494.233,0.0,733.843,0.902,732.941,-835.801,2276.634,-114.102,2060.574,0.0,2060.574,3554.807,
12/31/2018,3473.857,466.407,466.407,0.0,312.192,312.192,0.0,279.995,178.805,37.495,63.695,0.0,33.938,0.0,1.801,33.938,1092.532,281.22,715.326,-434.106,0.0,2100.105,2081.282,1697.955,383.327,17.022,2381.325,,325.967,143.196,23.844,35.205,123.722,0.483,0.0,0.0,0.0,,0.483,38.211,3.027,0.0,30.156,364.661,848.335,848.335,0.0,0.0,,266.221,0.0,80.657,128.007,54.53,1114.556,1479.217,0.0,739.24,0.901,738.339,-957.454,2342.079,-129.225,1994.64,0.0,1994.64,3473.857,
