Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2003,19016.92,2018.213,140.798,1877.415,3759.873,3759.873,,879.785,832.0,121.0,71.0,-144.0,873.886,,,,7531.757,4316.0,11583.0,-7267.0,789.12,,6380.045,4964.569,4409.178,555.391,,1415.476,11485.165,,4148.617,4148.617,,,,956.31,,,,,,797.884,,,,797.884,5902.811,6178.82,,,,,856.313,,,856.313,7035.133,12937.944,0.0,2246.016,,,-1517.583,5438.553,-485.394,5681.592,397.386,6078.978,19016.922,
12/31/2003,20041.33,3108.973,234.192,2874.781,2568.425,2568.425,,796.559,778.0,96.0,62.0,-139.0,3895.164,,,,10369.12,3799.71,10976.71,-7177.0,729.084,,5143.411,3687.573,3284.254,403.319,776.965,678.873,9672.205,,3247.545,3247.545,,,,1411.168,,,,,,2136.017,,,,2136.017,6794.73,6097.418,,,,,869.559,,,869.559,6966.977,13761.707,0.0,2258.488,,,-1508.239,585.948,4545.092,5881.289,398.33,6279.619,20041.326,
03/31/2004,17336.3,2833.005,157.328,2675.677,2819.721,2819.721,,862.944,803.0,99.0,99.0,-138.0,1504.878,,,,8020.548,3618.568,10801.0,-7182.432,644.988,,5052.2,3599.368,3198.76,400.608,797.169,655.663,9315.756,,3409.287,3409.287,,,,1753.416,1753.416,0.0,0.0,,,1036.656,,,,1036.656,6199.359,4221.924,4221.924,0.0,0.0,,794.221,,,794.221,5016.145,11215.504,0.0,2327.169,,,-1448.523,5615.655,-776.617,5717.684,403.116,6120.8,17336.304,
06/30/2004,15734.583,2559.101,170.206,2388.895,2778.049,2778.049,,768.869,761.0,99.0,47.0,-138.0,979.324,,,,7085.343,3542.473,10631.473,-7089.0,112.231,,4994.536,3125.977,2703.977,422.0,847.627,1020.932,8649.24,,3220.3,3220.3,,,,691.528,691.528,0.0,0.0,,,1001.343,,,,1001.343,4913.171,3747.249,3747.249,0.0,0.0,,805.889,,,805.889,4553.138,9466.309,0.0,2371.889,,,-1423.678,5860.594,-936.519,5872.286,395.988,6268.274,15734.583,
09/30/2004,15655.47,2540.349,201.201,2339.148,2893.882,2893.882,,822.391,834.0,61.0,68.0,-141.0,613.055,,,,6869.677,3620.087,10835.09,-7215.003,570.851,,4594.86,3129.33,2772.699,356.631,878.3,587.23,8785.798,,3189.805,3189.805,,,,645.073,645.073,0.0,0.0,,,943.082,,,,943.082,4777.96,3738.406,3738.406,0.0,0.0,,813.931,,,813.931,4552.337,9330.297,0.0,2433.593,,,-1621.683,6068.472,-955.826,5924.556,400.622,6325.178,15655.475,
12/31/2004,16000.777,2997.425,223.503,2773.922,2663.642,2663.642,,819.745,812.0,59.0,74.0,-125.0,578.937,,,,7059.749,3761.729,11068.729,-7307.0,550.272,,4629.027,3135.881,2789.048,346.833,,1493.146,8941.028,,2980.79,2980.79,,,,715.872,715.872,0.0,0.0,,,1004.538,,,,1004.538,4701.2,3944.18,3944.18,0.0,0.0,,822.222,,,822.222,4766.402,9467.602,0.0,2454.219,,,-1684.394,6287.905,-940.993,6116.737,416.438,6533.175,16000.777,
03/31/2005,16402.81,3040.024,222.241,2817.783,2979.832,2979.832,,874.765,851.0,77.0,70.0,-123.0,604.201,,,,7498.822,3774.73,11100.73,-7326.0,538.533,,4590.725,3126.186,2798.186,328.0,,1464.539,8903.988,,3028.36,3028.36,,,,622.249,622.249,0.0,0.0,,,1055.356,,,,1055.356,4705.965,3946.058,3946.058,0.0,0.0,,837.233,,,837.233,4783.291,9489.256,0.0,2510.874,,,-1723.958,6687.5,-997.158,6477.258,436.296,6913.554,16402.81,
06/30/2005,16892.618,2913.48,172.495,2740.985,3056.509,3056.509,,944.913,924.0,80.0,69.0,-128.0,644.149,,,,7559.051,3920.597,11325.597,-7405.0,588.781,,4824.189,3281.781,2904.781,377.0,902.422,639.986,9333.567,,3281.193,3281.193,,,,691.091,691.091,0.0,0.0,,,1092.191,,,,1092.191,5064.475,3779.437,3779.437,0.0,0.0,,848.484,,,848.484,4627.921,9692.396,0.0,2589.799,,,-1870.668,7046.212,-1011.058,6754.285,445.937,7200.222,16892.618,
09/30/2005,17235.556,3002.992,183.821,2819.171,3260.056,3260.056,,974.253,944.0,79.0,86.0,-135.0,535.025,,,,7772.326,4020.664,11538.664,-7518.0,623.966,,4818.6,3273.787,2922.22,351.567,,1544.813,9463.23,,3121.868,3121.868,,,,674.275,674.275,0.0,0.0,,,1076.035,,,,1076.035,4872.178,3743.847,3743.847,0.0,0.0,,872.949,,,872.949,4616.796,9488.974,0.0,2681.466,,,-1956.045,7463.073,-912.377,7276.117,470.465,7746.582,17235.556,
12/31/2005,18077.492,3495.681,190.954,3304.727,3383.803,3383.803,,1010.448,976.0,96.0,65.0,-127.0,663.981,,,,8553.913,4201.0,11805.0,-7604.0,581.856,,4740.723,3242.394,2922.465,319.929,,1498.329,9523.579,,3564.854,3564.854,,,,797.0,797.0,0.0,0.0,,,1152.882,,,,1152.882,5514.736,3591.338,3591.338,0.0,0.0,,874.651,,,874.651,4465.989,9980.725,0.0,2750.57,,,-2113.276,7999.77,-1045.479,7591.585,505.182,8096.767,18077.492,
03/31/2006,18541.536,3233.842,153.317,3080.525,3760.505,3760.505,,1063.471,1022.0,86.0,90.0,-135.0,629.785,,,,8687.603,4410.817,12224.817,-7814.0,608.359,,4834.757,3290.147,2983.147,307.0,1031.413,513.197,9853.933,,3301.342,3301.342,,,,802.196,802.196,0.0,0.0,,,1233.993,,,,1233.993,5337.531,3635.156,3635.156,0.0,0.0,,888.661,,,888.661,4523.817,9861.348,0.0,2883.01,,,-2277.087,8574.774,-1049.284,8131.413,548.775,8680.188,18541.536,
06/30/2006,20224.367,2108.283,173.012,1935.271,3944.713,3944.713,,1158.342,1116.0,107.0,76.0,-141.0,655.546,,,,7866.884,4767.445,12763.445,-7996.0,316.629,,7273.409,5619.182,4736.182,883.0,1100.297,553.93,12357.483,,3555.789,3555.789,,,,1212.998,1212.998,0.0,0.0,,,1330.175,,,,1330.175,6098.962,4137.124,4137.124,0.0,0.0,,894.179,,,894.179,5031.303,11130.265,0.0,3222.94,,,-2375.251,9283.322,-1036.909,9094.102,0.0,9094.102,20224.367,
09/30/2006,20736.867,1901.219,156.121,1745.098,4143.208,4143.208,,1235.037,1168.0,133.0,88.0,-154.0,712.517,,,,7991.981,5096.0,13289.0,-8193.0,334.414,,7314.472,5662.809,4808.809,854.0,1149.913,501.75,12744.886,,3704.368,3704.368,,,,1234.5,1234.5,0.0,0.0,,,1304.236,,,,1304.236,6243.104,3930.849,3930.849,0.0,0.0,,963.453,,,963.453,4894.302,11137.406,0.0,3332.118,,,-2820.462,10135.189,-1047.384,9599.461,0.0,9599.461,20736.867,
12/31/2006,22832.138,2998.873,165.817,2833.056,4242.0,4242.0,,1246.887,1186.0,127.0,91.0,-157.0,697.902,,,,9185.662,5576.0,13912.0,-8336.0,379.681,,7690.795,5896.432,4988.558,907.874,,1794.363,13646.476,,3848.017,3848.017,,,,1322.0,1322.0,0.0,0.0,,,1284.778,,,,1284.778,6454.795,4663.942,4663.942,0.0,0.0,,1293.518,,,1293.518,5957.46,12412.255,0.0,3381.946,,,-2911.793,11118.479,-1168.749,10419.883,0.0,10419.883,22832.138,
03/31/2007,23508.784,2590.905,135.32,2455.585,4688.452,4688.452,,1422.691,1367.0,108.0,102.0,-154.0,769.579,,,,9471.627,5805.745,14336.745,-8531.0,440.356,,7791.056,5891.7,4992.7,899.0,,1899.356,14037.157,,3647.047,3647.047,,,,959.907,959.907,0.0,0.0,,,1301.207,,,,1301.207,5908.161,4619.676,4619.676,0.0,0.0,,1620.893,,,1620.893,6240.569,12148.73,0.0,3566.413,,,-3132.657,12093.06,-1166.762,11360.054,0.0,11360.054,23508.784,
06/30/2007,24772.762,2884.587,146.555,2738.032,4896.449,4896.449,,1519.751,1421.0,128.0,127.0,-156.0,747.045,,,,10047.832,6282.265,15116.265,-8834.0,543.785,,7898.88,5965.838,5053.838,912.0,1287.468,645.574,14724.93,,3873.109,3873.109,,,,1374.98,1374.98,0.0,0.0,,,1122.731,,,,1122.731,6370.82,3916.373,3916.373,0.0,0.0,,1646.915,,,1646.915,5563.288,11934.108,0.0,3863.029,,,-2985.608,13143.026,-1181.793,12838.654,0.0,12838.654,24772.762,
09/30/2007,26306.514,3238.119,162.01,3076.109,5301.612,5301.612,,1584.412,1466.0,133.0,151.0,-166.0,811.586,,,,10935.729,6686.75,15787.75,-9101.0,605.682,,8078.353,5988.953,5079.953,909.0,,2089.4,15370.785,,4158.374,4158.374,,,,1262.385,1262.385,0.0,0.0,,,1236.95,,,,1236.95,6657.709,4041.776,4041.776,0.0,0.0,,1589.309,,,1589.309,5631.085,12288.794,0.0,4041.343,,,-3129.057,14287.758,-1182.324,14017.72,0.0,14017.72,26306.514,
12/31/2007,27853.381,3169.033,197.233,2971.8,5361.114,5361.114,,1638.192,1521.0,147.0,145.0,-175.0,887.044,,,,11055.383,8008.0,17345.0,-9337.0,622.409,,8167.589,6045.083,5142.083,903.0,1412.189,710.317,16797.998,,4550.728,4550.728,,,,1671.635,,,,,,1282.488,,,,1282.488,7504.851,3794.466,,,,,1616.286,,,1616.286,5410.752,12915.603,,4136.363,,,-3549.243,15461.767,-1172.999,14875.888,61.881,14937.769,27853.372,
03/31/2008,28954.369,3153.439,145.093,3008.346,5781.455,5781.455,,1763.169,1638.0,135.0,175.0,-185.0,947.897,,,,11645.96,8350.827,17991.827,-9641.0,423.688,,8533.894,6047.562,5172.562,875.0,,2486.332,17308.409,,4474.466,4474.466,,,,1579.449,1579.449,0.0,0.0,,,1255.368,,,,1255.368,7309.283,4153.426,4153.426,0.0,0.0,,1658.557,,,1658.557,5811.983,13121.266,0.0,4341.222,,,-3999.359,16548.94,-1108.155,15782.648,50.455,15833.103,28954.369,
06/30/2008,29994.939,2899.893,185.724,2714.169,6211.511,6211.511,,1800.479,1496.0,144.0,160.0,,985.415,,,,11897.298,8826.709,18757.709,-9931.0,448.687,,8822.245,6243.115,5340.115,903.0,,2579.13,18097.641,,4768.554,4768.554,,,,1248.099,1248.099,0.0,0.0,,,1214.792,,,,1214.792,7231.445,4118.479,4118.479,0.0,0.0,,1607.346,,,1607.346,5725.825,12957.27,0.0,4505.098,,,-4197.928,17716.804,-1047.558,16976.416,61.253,17037.669,29994.939,
09/30/2008,31597.676,3493.419,187.753,3305.666,6701.875,6701.875,,1877.893,1585.0,147.0,146.0,-0.107,1004.674,,,,13077.861,9213.113,19474.113,-10261.0,511.09,,8795.612,6156.555,5294.555,862.0,1851.547,787.51,18519.815,,4997.311,4997.311,,,,2211.423,,,,,,1417.503,,,,1417.503,8626.237,3527.758,,,,,1572.337,,,1572.337,5100.095,13726.332,,4594.484,,,-4663.045,18991.492,-1125.175,17797.756,73.588,17871.344,31597.676,
12/31/2008,32094.0,3692.0,189.0,3503.0,6258.0,6258.0,,1919.0,1674.0,113.0,132.0,0.0,1117.0,,,,12986.0,9690.0,20152.0,-10462.0,470.0,,8948.0,6009.0,5189.0,820.0,1870.0,1069.0,19108.0,,5318.0,5318.0,,,,1598.0,1598.0,0.0,0.0,,,1259.0,,,,1259.0,8175.0,3693.0,3693.0,0.0,0.0,,3292.0,,,3292.0,6985.0,15160.0,0.0,4668.0,,,-4796.0,19891.0,-2901.0,16862.0,72.0,16934.0,32094.0,
03/31/2009,32997.141,4185.758,191.695,3994.063,6653.06,6653.06,0.0,2029.8,1805.0,99.0,126.0,-0.2,1065.836,,482.791,887.3,13934.454,9758.322,20562.322,-10804.0,452.937,452.937,8851.428,5913.418,5118.965,794.453,1942.523,512.696,19062.687,,5958.914,,956.595,252.825,4749.494,1590.623,601.056,,,,989.567,153.0,,,,0.0,7702.537,4575.463,4575.463,,,,3034.348,,2142.581,891.767,7609.811,15312.348,0.0,4719.066,13.342122,4705.723878,-4716.754,20578.132,-2968.605,17611.839,72.954,17684.793,32997.141,
06/30/2009,32960.0,4411.0,216.0,4195.0,6107.0,6107.0,0.0,2021.0,1804.0,76.0,141.0,0.0,1116.0,118.0,406.0,954.0,13655.0,9688.0,20852.0,-11164.0,464.0,464.0,9153.0,6123.0,5266.0,857.0,1985.0,521.0,19305.0,,5887.0,,924.0,253.0,4710.0,1574.0,743.0,,,,831.0,0.0,,,,0.0,7461.0,4291.0,4291.0,,,,2474.0,,1596.0,878.0,6765.0,14226.0,0.0,4718.0,13.34,4704.66,-4668.0,20940.0,-2363.0,18627.0,107.0,18734.0,32960.0,
09/30/2009,33075.0,4229.0,194.0,4035.0,6087.0,6087.0,0.0,1967.0,1734.0,78.0,155.0,0.0,1099.0,193.0,317.0,907.0,13382.0,9610.0,21140.0,-11530.0,625.0,625.0,9458.0,6109.0,5296.0,813.0,2243.0,596.0,19693.0,,5888.0,,929.0,250.0,4709.0,1200.0,604.0,,,,596.0,27.0,,2.0,,0.0,7115.0,4312.0,4312.0,,,,2185.0,,1293.0,890.0,6497.0,13612.0,0.0,4746.0,13.34,4732.66,-4568.0,21475.0,-2298.0,19355.0,108.0,19463.0,33075.0,
12/31/2009,33465.0,4616.0,617.0,3999.0,6088.0,6088.0,0.0,1866.0,1646.0,74.0,146.0,0.0,1080.0,244.0,376.0,900.0,13650.0,9660.0,21505.0,-11845.0,738.0,738.0,9417.0,6091.0,5305.0,786.0,2306.0,400.0,19815.0,,6116.0,1793.0,878.0,253.0,3192.0,1125.0,681.0,0.0,0.0,,444.0,18.0,0.0,76.0,0.0,0.0,7259.0,4355.0,4355.0,0.0,0.0,,2622.0,0.0,1660.0,886.0,6977.0,14236.0,0.0,4777.0,13.34,4763.66,-5002.0,22019.0,-2674.0,19120.0,109.0,19229.0,33465.0,
03/31/2010,32883.0,4203.0,271.0,3932.0,5972.0,5972.0,0.0,1851.0,1643.0,75.0,133.0,0.0,1039.0,81.0,301.0,865.0,13065.0,9545.0,21820.0,-12275.0,708.0,708.0,9565.0,6237.0,5397.0,840.0,2360.0,586.0,19818.0,,5787.0,,865.0,250.0,4672.0,934.0,478.0,,,,456.0,33.0,,28.0,,0.0,6754.0,4052.0,4052.0,,,,2538.0,,1623.0,887.0,6590.0,13344.0,0.0,4841.0,13.34,4827.66,-5221.0,22440.0,-2632.0,19428.0,111.0,19539.0,32883.0,
06/30/2010,33017.0,3078.0,229.0,2849.0,6234.0,6234.0,0.0,1865.0,1665.0,84.0,116.0,0.0,1053.0,34.0,199.0,897.0,12230.0,9657.0,22279.0,-12622.0,652.0,652.0,10478.0,7214.0,5854.0,1360.0,2396.0,635.0,20787.0,,5972.0,,908.0,249.0,4815.0,767.0,327.0,,,,440.0,37.0,,199.0,,0.0,6776.0,3729.0,3729.0,,,,2628.0,,1581.0,848.0,6357.0,13133.0,0.0,4920.0,13.34,4906.66,-5420.0,23007.0,-2729.0,19778.0,106.0,19884.0,33017.0,
09/30/2010,49854.0,2625.0,1114.0,1511.0,8600.0,8600.0,0.0,3941.0,1841.0,280.0,1820.0,0.0,1280.0,90.0,0.0,1224.0,16446.0,11900.0,26230.0,-14330.0,600.0,600.0,20908.0,18919.0,13671.0,5248.0,1005.0,894.0,33408.0,,7790.0,,1217.0,286.0,6287.0,1916.0,446.0,,,,1470.0,355.0,,62.0,1557.0,0.0,10061.0,4820.0,4820.0,,,,3857.0,,1192.0,1046.0,8677.0,18738.0,,11874.0,14.34,11859.66,-2803.0,24454.0,-2627.0,30898.0,218.0,31116.0,49854.0,
12/31/2010,51767.0,4990.0,1764.0,3226.0,8278.0,8278.0,0.0,3804.0,1833.0,249.0,1722.0,0.0,1026.0,60.0,,959.0,18098.0,12071.0,26679.0,-14608.0,484.0,484.0,21114.0,19114.0,13952.0,5162.0,1071.0,869.0,33669.0,,8240.0,2649.0,1493.0,289.0,3809.0,2595.0,381.0,0.0,0.0,,2214.0,30.0,0.0,77.0,1636.0,0.0,10865.0,5517.0,5517.0,0.0,0.0,,3941.0,0.0,1262.0,966.0,9458.0,20323.0,0.0,11920.0,14.34,11905.66,-3136.0,25210.0,-2768.0,31226.0,218.0,31444.0,51767.0,
03/31/2011,52372.0,4163.0,1475.0,2688.0,8891.0,8891.0,0.0,4092.0,1757.0,335.0,2000.0,0.0,1065.0,117.0,,1008.0,18211.0,12218.0,27330.0,-15112.0,458.0,458.0,21485.0,19057.0,13978.0,5079.0,1198.0,1113.0,34161.0,,8189.0,,1544.0,338.0,6307.0,2189.0,450.0,,,,1739.0,21.0,,42.0,1702.0,0.0,10399.0,6422.0,6422.0,,,,3925.0,,1253.0,928.0,10347.0,20746.0,0.0,11983.0,14.34,11968.66,-3740.0,25814.0,-2643.0,31414.0,212.0,31626.0,52372.0,
06/30/2011,54019.0,4933.0,1378.0,3555.0,9356.0,9356.0,0.0,4306.0,1930.0,346.0,2030.0,0.0,1347.0,137.0,,1120.0,19942.0,12315.0,28298.0,-15983.0,318.0,318.0,21444.0,18931.0,13935.0,4996.0,1217.0,1159.0,34077.0,,8532.0,,1210.0,336.0,6986.0,3817.0,1244.0,,,,2573.0,27.0,,26.0,1488.0,0.0,12376.0,5745.0,5745.0,,,,3836.0,,1244.0,1078.0,9581.0,21957.0,0.0,12044.0,14.34,12029.66,-4417.0,26815.0,-2594.0,31848.0,214.0,32062.0,54019.0,
09/30/2011,55581.0,6064.0,1732.0,4332.0,9493.0,9493.0,0.0,4469.0,1971.0,355.0,2143.0,0.0,1234.0,35.0,,1052.0,21260.0,12583.0,28960.0,-16377.0,255.0,255.0,21483.0,19045.0,14118.0,4927.0,1222.0,1181.0,34321.0,,8519.0,,1207.0,334.0,6978.0,2743.0,348.0,,,,2395.0,45.0,,134.0,1662.0,0.0,11307.0,8740.0,8740.0,,,,3911.0,,1034.0,1081.0,12651.0,23958.0,0.0,11606.0,14.34,11591.66,-5088.0,27780.0,-2798.0,31500.0,123.0,31623.0,55581.0,
12/31/2011,55201.0,4827.0,1705.0,3122.0,9500.0,9500.0,0.0,4700.0,2066.0,364.0,2270.0,0.0,1512.0,22.0,,1046.0,20539.0,12993.0,29551.0,-16558.0,256.0,256.0,21413.0,19036.0,14154.0,4882.0,1266.0,1089.0,34662.0,,9102.0,3389.0,1245.0,337.0,4131.0,1377.0,336.0,0.0,0.0,,1041.0,59.0,0.0,130.0,1731.0,0.0,10538.0,8556.0,8556.0,0.0,0.0,,4715.0,0.0,1732.0,1122.0,13271.0,23809.0,0.0,11639.0,14.34,11624.66,-5679.0,28860.0,-3557.0,31263.0,129.0,31392.0,55201.0,
03/31/2012,56366.0,4085.0,1346.0,2739.0,10401.0,10401.0,0.0,5118.0,2300.0,368.0,2450.0,0.0,1688.0,54.0,,1186.0,21292.0,13314.0,30394.0,-17080.0,281.0,281.0,21479.0,19004.0,14199.0,4805.0,1303.0,1118.0,35074.0,,9056.0,,1411.0,369.0,7276.0,1728.0,432.0,,,,1296.0,18.0,,65.0,1749.0,0.0,10802.0,8439.0,8439.0,,,,4637.0,,1717.0,1106.0,13076.0,23878.0,0.0,11685.0,14.34,11670.66,-5767.0,29794.0,-3365.0,32347.0,141.0,32488.0,56366.0,
06/30/2012,57013.0,3493.0,1521.0,1972.0,10802.0,10802.0,0.0,4762.0,2492.0,384.0,1886.0,0.0,1983.0,49.0,,1509.0,21040.0,13689.0,31024.0,-17335.0,261.0,261.0,22023.0,19520.0,14540.0,4980.0,1264.0,1190.0,35973.0,,8964.0,,1214.0,369.0,7381.0,2521.0,498.0,,,,2023.0,41.0,,217.0,1800.0,0.0,11526.0,7953.0,7953.0,,,,4567.0,,1490.0,1060.0,12520.0,24046.0,0.0,11761.0,14.34,11746.66,-6209.0,30830.0,-3572.0,32810.0,157.0,32967.0,57013.0,
09/30/2012,59441.0,4760.0,1852.0,2908.0,11450.0,11450.0,0.0,4921.0,2597.0,363.0,1961.0,0.0,1820.0,96.0,,1446.0,22951.0,14104.0,32069.0,-17965.0,246.0,246.0,22140.0,19382.0,14524.0,4858.0,1351.0,1311.0,36490.0,,9636.0,,1459.0,368.0,7809.0,1792.0,560.0,,,,1232.0,104.0,,60.0,1642.0,0.0,11532.0,9397.0,9397.0,,,,4201.0,,1398.0,1101.0,13598.0,25130.0,0.0,11840.0,14.34,11825.66,-6200.0,31889.0,-3325.0,34204.0,107.0,34311.0,59441.0,
12/31/2012,61547.0,6274.0,1905.0,4369.0,11351.0,11351.0,0.0,4785.0,2519.0,349.0,1917.0,0.0,1746.0,28.0,,1365.0,24156.0,14780.0,33168.0,-18388.0,245.0,245.0,22366.0,19387.0,14585.0,4802.0,1502.0,1449.0,37391.0,,10164.0,3550.0,1426.0,368.0,4820.0,2121.0,958.0,0.0,0.0,,1163.0,83.0,0.0,19.0,1493.0,0.0,12368.0,9509.0,9509.0,0.0,0.0,,4812.0,0.0,2169.0,1131.0,14321.0,26689.0,0.0,11912.0,14.34,11897.66,-6160.0,32887.0,-3888.0,34751.0,107.0,34858.0,61547.0,
03/31/2013,61428.0,5561.0,2129.0,3432.0,11502.0,11502.0,0.0,4973.0,2648.0,383.0,1942.0,0.0,1691.0,9.0,,1377.0,23727.0,14805.0,33689.0,-18884.0,266.0,266.0,22630.0,19314.0,14580.0,4734.0,1620.0,1687.0,37701.0,,9657.0,,1548.0,419.0,7690.0,2962.0,966.0,,,,1996.0,152.0,,66.0,1506.0,0.0,12771.0,8138.0,8138.0,,,,4738.0,,2056.0,1110.0,12876.0,25647.0,0.0,11946.0,14.34,11931.66,-6139.0,33729.0,-3876.0,35660.0,121.0,35781.0,61428.0,
06/30/2013,63251.0,5925.0,2586.0,3339.0,11277.0,11277.0,0.0,4955.0,2695.0,352.0,1908.0,0.0,1642.0,8.0,,1337.0,23799.0,14742.0,33997.0,-19255.0,417.0,417.0,24293.0,19080.0,14407.0,4673.0,3235.0,1970.0,39452.0,,9468.0,,1361.0,420.0,7687.0,2858.0,775.0,,,,2083.0,128.0,,46.0,1450.0,0.0,12454.0,9098.0,9098.0,,,,4651.0,,2031.0,1124.0,13749.0,26203.0,0.0,12025.0,14.34,12010.66,-6605.0,35409.0,-3920.0,36909.0,139.0,37048.0,63251.0,
09/30/2013,65123.0,6435.0,3149.0,3286.0,12057.0,12057.0,0.0,4895.0,2642.0,296.0,1957.0,0.0,1706.0,8.0,,1350.0,25093.0,14828.0,34571.0,-19743.0,363.0,363.0,24839.0,19355.0,14623.0,4732.0,3298.0,2178.0,40030.0,,10237.0,,1471.0,418.0,8348.0,2498.0,622.0,,,,1876.0,18.0,,3.0,1479.0,0.0,12753.0,9916.0,9916.0,,,,4423.0,,1833.0,1108.0,14339.0,27092.0,0.0,12108.0,14.34,12093.66,-7208.0,36711.0,-3726.0,37885.0,146.0,38031.0,65123.0,
12/31/2013,67100.0,8370.0,3472.0,4898.0,11497.0,11497.0,0.0,4603.0,2539.0,261.0,1803.0,0.0,1755.0,55.0,,1359.0,26225.0,15096.0,35164.0,-20068.0,363.0,363.0,25416.0,19415.0,14706.0,4709.0,3317.0,2629.0,40875.0,,10726.0,4155.0,1490.0,415.0,4666.0,2783.0,964.0,0.0,0.0,,1819.0,16.0,0.0,1.0,1708.0,0.0,13525.0,10393.0,10393.0,0.0,0.0,,3547.0,0.0,670.0,1168.0,13940.0,27465.0,0.0,12192.0,14.34,12177.66,-8135.0,37966.0,-2554.0,39469.0,166.0,39635.0,67100.0,
03/31/2014,66717.0,7078.0,3752.0,3326.0,11680.0,11680.0,0.0,4731.0,2590.0,310.0,1831.0,0.0,1864.0,48.0,,1537.0,25353.0,15114.0,35719.0,-20605.0,358.0,358.0,25892.0,19545.0,14832.0,4713.0,3407.0,2892.0,41364.0,,10512.0,,1731.0,527.0,8254.0,1369.0,741.0,,,,628.0,18.0,,1.0,1708.0,0.0,11899.0,11120.0,11120.0,,,,3518.0,,663.0,1146.0,14638.0,26537.0,0.0,12246.0,14.34,12231.66,-8723.0,39036.0,-2555.0,40004.0,176.0,40180.0,66717.0,
06/30/2014,68086.0,6699.0,2267.0,4432.0,12251.0,12251.0,0.0,4770.0,2696.0,314.0,1760.0,0.0,1694.0,37.0,,1437.0,25414.0,15743.0,36906.0,-21163.0,480.0,480.0,26449.0,19958.0,15220.0,4738.0,3342.0,3112.0,42672.0,,10730.0,,1529.0,525.0,8676.0,1505.0,668.0,,,,837.0,16.0,,1.0,1656.0,0.0,12251.0,11740.0,11740.0,,,,3393.0,,699.0,1037.0,15133.0,27384.0,0.0,12338.0,14.34,12323.66,-9514.0,40111.0,-2399.0,40536.0,166.0,40702.0,68086.0,
09/30/2014,68320.0,6759.0,3118.0,3641.0,12352.0,12352.0,0.0,4702.0,2637.0,296.0,1769.0,0.0,1660.0,2.0,,1360.0,25473.0,15809.0,37305.0,-21496.0,473.0,473.0,26565.0,19933.0,15243.0,4690.0,3223.0,3407.0,42847.0,,10885.0,,1499.0,522.0,8864.0,1451.0,1424.0,,,,27.0,52.0,,98.0,1733.0,0.0,12388.0,11626.0,11626.0,,,,3619.0,,606.0,1182.0,15245.0,27633.0,0.0,12428.0,14.34,12413.66,-10725.0,41543.0,-2741.0,40505.0,182.0,40687.0,68320.0,
12/31/2014,66904.0,7501.0,3130.0,4371.0,11171.0,11171.0,0.0,4628.0,2666.0,273.0,1689.0,0.0,1394.0,32.0,,1242.0,24694.0,15396.0,36964.0,-21568.0,442.0,442.0,26372.0,20141.0,15487.0,4654.0,3235.0,2964.0,42210.0,,11303.0,4344.0,1647.0,518.0,4794.0,2765.0,1521.0,0.0,0.0,,1244.0,108.0,0.0,147.0,1296.0,0.0,14176.0,10565.0,10565.0,0.0,0.0,,4114.0,0.0,1501.0,1170.0,14679.0,28855.0,0.0,12495.0,14.34,12480.66,-11772.0,41333.0,-4206.0,37850.0,199.0,38049.0,66904.0,
03/31/2015,65411.0,6803.0,2121.0,4682.0,10443.0,10443.0,0.0,4666.0,2835.0,240.0,1591.0,0.0,1482.0,34.0,,1301.0,23394.0,15135.0,37174.0,-22039.0,436.0,436.0,26446.0,20087.0,15512.0,4575.0,3272.0,3053.0,42017.0,,10586.0,,1631.0,644.0,8311.0,3828.0,648.0,,,,3180.0,158.0,,198.0,1363.0,0.0,14572.0,8898.0,8898.0,,,,4075.0,,1419.0,1095.0,12973.0,27545.0,0.0,12535.0,14.34,12520.66,-12263.0,41669.0,-4285.0,37656.0,210.0,37866.0,65411.0,
