Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,,4199.099121,0.0,2098.842041,45375.359375,46286.0625,-910.702026,17856.648438,1273.937988,3043.789062,0,73847.679688,,11490.680664,47585.189453,25019.654297,22565.535156,0.0,59075.871094,5929.963867,259.671997,1210.296997,1310.647949,67786.451904,260.899994,0.0,4309.855957,1490.468018,6061.223969,73847.675873,
12/31/1992,,5186.870117,0.0,3926.044922,46899.551514,47809.44751,-909.895996,16349.280273,1313.043945,3064.327881,0,76739.117188,,13158.960938,48595.644531,26836.130859,21759.513672,0.0,61754.605469,6015.320801,258.67099,1357.462036,1111.473999,70497.533295,259.700012,0.0,4370.455078,1611.43103,6241.58612,76739.119415,
03/31/1993,,4385.959961,0.0,2649.423096,47390.882812,48334.019531,-943.137024,15468.530273,1337.168945,2436.677979,0,73668.640625,,11949.484375,47410.878906,26356.404297,21054.474609,0.0,59360.363281,5160.803223,231.397003,1349.678955,1158.43103,67260.673492,257.476013,0.0,4342.741211,1807.750977,6407.968201,73668.641693,
06/30/1993,,4542.813965,0.0,3365.625977,48613.558594,49533.375,-919.817993,14584.999023,1347.114014,3012.262939,0,75466.375,,12689.769531,46564.146484,25978.986328,20585.160156,0.0,59253.917969,6497.918945,235.117004,1584.352051,1306.363037,68877.669006,250.0,0.0,4348.196777,1990.508057,6588.704834,75466.37384,
09/30/1993,,4827.815918,0.0,2169.056885,53612.820312,54577.074219,-964.254028,16682.347656,1427.009033,2589.644043,0,81308.695312,,13367.463867,49719.181641,28083.078125,21636.103516,0.0,63086.644531,7423.323242,233.949005,1812.720947,1603.921997,74160.559723,250.0,0.0,4469.313965,2428.820068,7148.134033,81308.693756,
12/31/1993,,5009.88916,0.0,1865.656006,56553.122193,57520.376221,-967.254028,17403.888672,1459.610962,2542.490967,0,84834.65625,,14493.954102,50528.445312,29176.519531,21351.925781,0.0,65022.399414,9057.200195,239.100998,1805.271973,1277.512939,77401.485519,249.899994,0.0,5863.601074,1319.668945,7433.170013,84834.655532,
03/31/1994,,4794.916992,0.0,16082.524414,57660.847656,58631.757812,-970.909973,5871.144043,1479.082031,2564.88208,0,88453.398438,,13968.731445,50218.369141,29564.623047,20653.746094,0.0,64187.101562,13433.022461,226.744995,1844.333984,1148.81897,80840.021973,249.899994,0.0,5798.11084,1565.362061,7613.372894,88453.394867,
06/30/1994,,5304.535156,0.0,15240.282227,59557.460938,60512.539062,-955.078003,5536.436035,1500.189941,2673.799072,0,89812.703125,,14027.910156,52190.609375,29452.056641,22738.552734,0.0,66218.515625,12542.537109,273.819,1844.384033,1244.545044,82123.800812,249.899994,0.0,5822.654785,1616.343994,7688.898773,89812.699585,
09/30/1994,,5070.208008,0.0,13046.74707,60692.195312,61647.355469,-955.156982,5013.87793,1491.349976,2849.343018,0,88163.726562,,13739.282227,52170.419922,29283.267578,22887.152344,0.0,65909.703125,11326.698242,292.701996,1837.146973,1034.358032,80400.608368,249.899994,0.0,5833.586914,1679.630005,7763.116913,88163.725281,
12/31/1994,,5073.416992,0.0,13857.629883,61095.730469,61992.908814,-897.178345,4834.383789,1517.646973,2543.780029,0,88922.59375,,14405.709961,53684.339844,28667.080078,25017.259766,0.0,68090.049805,9794.130859,351.292999,1694.08606,1428.161987,81357.72171,249.899994,0.0,5841.673828,1473.286011,7564.859833,88922.581543,
03/31/1995,,4730.810059,0.0,12017.917969,61610.1875,62495.480469,-885.291992,4857.980957,1501.926025,3111.634033,0,87830.460938,,13204.733398,52203.15625,28017.556641,24185.599609,0.0,65407.890625,9919.683594,329.010986,2125.948975,2352.458984,80134.993164,249.899994,0.0,5860.86084,1584.703979,7695.464813,87830.457977,
06/30/1995,,5192.560059,0.0,10157.481445,62443.417969,63334.964844,-891.546021,4671.194824,1515.260986,2803.403076,0,86783.320312,,13974.398438,51638.460938,28031.878906,23606.582031,0.0,65612.859375,9552.478516,374.570007,2087.954102,1316.384033,78944.246033,249.875,0.0,5863.615234,1725.581055,7839.071289,86783.317322,
09/30/1995,,5038.540039,0.0,10207.186523,64497.230469,65412.683594,-915.453003,4316.522949,1524.69397,2769.138916,0,88353.3125,,13476.470703,52815.216797,28498.880859,24316.335938,0.0,66291.6875,9578.829102,386.066986,2677.205078,1417.370972,80351.159637,249.852997,0.0,5865.464844,1886.834961,8002.152802,88353.312439,
12/31/1995,,5501.266113,0.0,15578.049805,63887.656799,64825.664795,-938.007996,1087.654053,1558.676025,2840.657959,0,90453.960938,,14767.5,52552.648437,28115.859375,24436.789062,0.0,67320.148437,10142.200195,410.946014,2355.373047,2027.81604,82256.483733,249.634995,0.0,7416.467773,531.375,8197.477768,90453.961501,
03/31/1996,,5002.274902,0.0,16578.634766,68201.359375,69207.171875,-1005.807983,1080.098999,1657.42395,3188.388916,0,95708.179688,,14428.844727,55788.128906,30644.470703,25143.658203,0.0,70216.976562,11445.326172,357.686005,3010.096924,2248.01709,87278.102753,245.447998,0.0,6787.727051,1396.907959,8430.083008,95708.18576,
06/30/1996,,4945.402832,0.0,16133.416016,69601.53125,70627.851562,-1026.317993,1004.629028,1644.463989,3721.61792,0,97051.0625,,14460.575195,56493.515625,31308.708984,25184.806641,0.0,70954.09375,12151.457031,388.735992,3020.801025,2018.543945,88533.631744,240.563004,0.0,6790.815918,1486.052979,8517.4319,97051.063644,
09/30/1996,,5274.36377,0.0,15729.973633,71625.9375,72680.8125,-1054.880005,925.166992,1651.515015,3355.044922,0,98562.0,,15171.495117,56356.123047,31084.128906,25271.994141,0.0,71527.617188,13394.310547,355.778015,3022.834961,1822.06604,90122.60675,240.076996,0.0,6624.917969,1574.395996,8439.390961,98561.997711,
12/31/1996,,14792.0,10393.0,28933.0,150809.0,153496.0,-2687.0,4398.0,3309.0,12574.0,614,225822.0,,33479.0,111727.0,56359.0,55368.0,0.0,145206.0,34701.0,5387.0,15363.0,5658.0,206315.0,651.0,0.0,10042.0,8814.0,19507.0,225822.0,
03/31/1997,,5241.799805,0.0,16738.199219,72958.703125,74056.601562,-1097.900024,816.599976,1670.800049,4161.799805,0,101587.898438,,15696.700195,56471.5,32444.099609,24027.400391,0.0,72168.203125,13790.900391,369.600006,4905.600098,1956.099976,93190.403595,195.600006,0.0,6627.0,1574.900024,8397.500031,101587.903625,
06/30/1997,,6364.700195,0.0,15800.5,82837.898438,84200.101562,-1362.199951,760.099976,1833.099976,7895.299805,0,115491.601562,,18191.599609,58772.298828,32840.898438,25931.400391,0.0,76963.898438,15925.599609,520.099976,9972.200195,2260.300049,105642.098267,184.199997,0.0,6961.899902,2703.399902,9849.499802,115491.598068,
09/30/1997,,6474.600098,0.0,15843.200195,81397.398438,82741.0,-1343.599976,723.099976,1832.0,6856.700195,0,113127.0,,17287.099609,58495.101562,33332.101562,25163.0,0.0,75782.203125,12657.299805,503.200012,11370.900391,2723.899902,103037.503235,173.5,0.0,6980.100098,2935.899902,10089.5,113127.003235,
12/31/1997,,15380.0,16078.0,30500.0,156762.0,159579.0,-2817.0,785.0,3426.0,15700.0,741,239372.0,,35954.0,117772.0,58946.0,58826.0,0.0,153726.0,38164.0,5370.0,16534.0,6528.0,220322.0,326.0,0.0,12596.0,6128.0,19050.0,239372.0,
03/31/1998,,15142.0,14288.0,36638.0,155593.0,158387.0,-2794.0,0.0,3454.0,14850.0,595,240560.0,,36706.0,117111.0,60561.0,56550.0,0.0,153817.0,33897.0,4738.0,22289.0,6584.0,221325.0,290.0,0.0,12595.0,6350.0,19235.0,240560.0,
06/30/1998,,16217.0,14630.0,37205.0,157271.0,160023.0,-2752.0,0.0,3433.0,15017.0,405,244178.0,,38551.0,115956.0,59542.0,56414.0,0.0,154507.0,34856.0,4732.0,22248.0,8070.0,224413.0,190.0,0.0,12561.0,7014.0,19765.0,244178.0,
09/30/1998,,14109.0,14687.0,38428.0,151306.0,154057.0,-2751.0,0.0,3431.0,16263.0,434,238658.0,,34757.0,114167.0,58813.0,55354.0,0.0,148924.0,33842.0,5183.0,22141.0,7950.0,218040.0,190.0,0.0,12500.0,7928.0,20618.0,238658.0,
12/31/1998,,19878.0,14504.0,50197.0,153127.0,155398.0,-2271.0,0.0,3340.0,20117.0,333,261496.0,,39854.0,121688.0,62645.0,59043.0,0.0,161542.0,45336.0,7480.0,17063.0,9515.0,240936.0,190.0,0.0,10781.0,9589.0,20560.0,261496.0,
03/31/1999,,13854.0,13339.0,50225.0,152580.0,154850.0,-2270.0,0.0,3235.0,16815.0,354,250402.0,,35110.0,118589.0,63378.0,55211.0,0.0,153699.0,36891.0,5126.0,24988.0,8638.0,229342.0,190.0,0.0,10746.0,10124.0,21060.0,250402.0,
06/30/1999,,15336.0,14586.0,50354.0,155214.0,157464.0,-2250.0,0.0,3253.0,16910.0,380,256033.0,,33881.0,122573.0,64511.0,58062.0,0.0,156454.0,36359.0,4999.0,27728.0,9443.0,234983.0,190.0,0.0,10774.0,10086.0,21050.0,256033.0,
09/30/1999,,15325.0,18402.0,54532.0,155891.0,158143.0,-2252.0,0.0,3279.0,16299.0,407,264135.0,,29979.0,126921.0,65906.0,61015.0,0.0,156900.0,39898.0,4309.0,34735.0,8243.0,244085.0,190.0,0.0,10752.0,9108.0,20050.0,264135.0,
12/31/1999,,16076.0,16427.0,55864.0,161592.0,163877.0,-2285.0,0.0,3317.0,15783.0,366,269425.0,,31194.0,131084.0,64435.0,66649.0,0.0,162278.0,48684.0,3698.0,26682.0,7993.0,249335.0,190.0,0.0,10811.0,9089.0,20090.0,269425.0,
03/31/2000,,15267.0,19103.0,53046.0,165740.0,168078.0,-2338.0,0.0,3266.0,16093.0,493,273008.0,,29923.0,134720.0,65292.0,69428.0,0.0,164643.0,36712.0,3593.0,38753.0,9036.0,252737.0,190.0,0.0,10691.0,9390.0,20271.0,273008.0,
06/30/2000,,16470.0,18241.0,48969.0,169608.0,172591.0,-2983.0,0.0,3073.0,15804.0,544,272709.0,,29055.0,134114.0,63722.0,70392.0,0.0,163169.0,39437.0,3745.0,39093.0,8445.0,253889.0,190.0,0.0,10617.0,8013.0,18820.0,272709.0,
09/30/2000,,15388.0,22585.0,52402.0,173329.0,176419.0,-3090.0,0.0,2976.0,16182.0,511,283373.0,,28424.0,135706.0,62456.0,73250.0,0.0,164130.0,43783.0,3660.0,42641.0,9927.0,264141.0,190.0,0.0,10596.0,8446.0,19232.0,283373.0,
12/31/2000,,17291.0,9947.0,55671.0,170141.0,174251.0,-4110.0,0.0,2894.0,12954.0,402,269300.0,,30738.0,136339.0,63414.0,72925.0,0.0,167077.0,41048.0,2212.0,30388.0,9940.0,250665.0,190.0,0.0,10499.0,7946.0,18635.0,269300.0,
03/31/2001,,15402.0,13104.0,58155.0,167222.0,171427.0,-4205.0,0.0,2761.0,17421.0,287,274352.0,,29102.0,134453.0,63469.0,70984.0,0.0,163555.0,31759.0,3757.0,42197.0,14018.0,255286.0,190.0,0.0,10406.0,8470.0,19066.0,274352.0,
06/30/2001,,18453.0,13706.0,56909.0,162347.0,166576.0,-4229.0,0.0,2645.0,18009.0,343,272412.0,,30662.0,133637.0,66974.0,66663.0,0.0,164299.0,31089.0,3394.0,41693.0,12486.0,252961.0,190.0,0.0,10341.0,8920.0,19451.0,272412.0,
09/30/2001,,16553.0,12766.0,58022.0,159772.0,164251.0,-4479.0,0.0,2604.0,20239.0,296,270252.0,,29958.0,132427.0,69786.0,62641.0,0.0,162385.0,27597.0,3039.0,44361.0,12488.0,249870.0,190.0,0.0,10344.0,9848.0,20382.0,270252.0,
12/31/2001,,17383.0,10377.0,70275.0,152205.0,156733.0,-4528.0,0.0,2534.0,15923.0,257,268954.0,,32179.0,135351.0,80599.0,54752.0,0.0,167530.0,32495.0,2831.0,34906.0,10966.0,248728.0,0.0,0.0,10323.0,9903.0,20226.0,268954.0,
03/31/2002,,12683.0,10743.0,65631.0,147606.0,152126.0,-4520.0,0.0,,26284.0,0,262947.0,,29098.0,129705.0,80149.0,49556.0,0.0,158803.0,20657.0,2071.0,44194.0,16309.0,242034.0,0.0,0.0,10251.0,10662.0,20913.0,262947.0,
06/30/2002,,17120.0,12579.0,78950.0,139207.0,143728.0,-4521.0,0.0,,22487.0,0,270343.0,,26841.0,130677.0,81477.0,49200.0,0.0,157518.0,26537.0,2632.0,43756.0,18337.0,248780.0,0.0,0.0,10189.0,11374.0,21563.0,270343.0,
09/30/2002,,21699.0,11022.0,72496.0,145871.0,150389.0,-4518.0,0.0,,23099.0,0,274187.0,,30870.0,133166.0,85245.0,47921.0,0.0,164036.0,28309.0,3886.0,42481.0,13550.0,252262.0,0.0,0.0,10236.0,11689.0,21925.0,274187.0,
12/31/2002,,17920.0,18859.0,74833.0,144202.0,148125.0,-3923.0,0.0,2454.0,19717.0,0,277985.0,,34325.0,135683.0,88934.0,46749.0,0.0,170008.0,34730.0,3838.0,35388.0,11581.0,255545.0,0.0,0.0,10251.0,12189.0,22440.0,277985.0,
03/31/2003,,16731.0,26385.0,81231.0,140221.0,144747.0,-4526.0,0.0,2573.0,20723.0,0,287864.0,,36019.0,131056.0,87945.0,43111.0,0.0,167075.0,32110.0,3983.0,44950.0,17430.0,265548.0,0.0,0.0,10258.0,12058.0,22316.0,287864.0,
06/30/2003,,19529.0,27548.0,86655.0,140085.0,144583.0,-4498.0,0.0,2605.0,23041.0,0,299463.0,,34361.0,137654.0,95221.0,42433.0,0.0,172015.0,38908.0,4188.0,46070.0,16025.0,277206.0,0.0,0.0,10252.0,12005.0,22257.0,299463.0,
09/30/2003,,16814.0,17272.0,89771.0,137336.0,141710.0,-4374.0,0.0,2731.0,26082.0,0,290006.0,,25191.0,138220.0,96170.0,42050.0,0.0,163411.0,35562.0,4688.0,44225.0,19709.0,267595.0,0.0,0.0,10266.0,12145.0,22411.0,290006.0,
12/31/2003,,17089.0,18644.0,96535.0,167613.0,171085.0,-3472.0,0.0,2960.0,23722.0,0,326563.0,,24485.0,140136.0,99175.0,40961.0,0.0,164621.0,77290.0,4050.0,37787.0,19396.0,303144.0,0.0,0.0,10302.0,13117.0,23419.0,326563.0,
03/31/2004,,15675.0,14909.0,95605.0,163118.0,166441.0,-3323.0,0.0,3061.0,27222.0,0,319590.0,,23710.0,142230.0,103671.0,38559.0,0.0,165940.0,55845.0,4244.0,45312.0,23651.0,294992.0,0.0,0.0,10530.0,14068.0,24598.0,319590.0,
06/30/2004,,14669.0,19473.0,76237.0,162087.0,165210.0,-3123.0,0.0,3174.0,23663.0,0,299303.0,,21495.0,142980.0,107056.0,35924.0,0.0,164475.0,45573.0,3782.0,42483.0,18834.0,275147.0,0.0,0.0,10545.0,13611.0,24156.0,299303.0,
