Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
05/31/2001,567.140015,,-345.627014,,221.513,,-171.942993,,,49.57,-10.676,13.784,13.784,0.0,,-3.108,38.893999,-11.821,27.073,0.0,,,27.072999,-0.437,26.636,0.0,0.0,26.636,26.636,,137.647995,0.195,0.195,0.195,140.108002,0.19,0.19,0.19,
08/31/2001,570.710022,,-341.765015,,228.945007,,-172.505997,,,56.438999,-6.690001,12.699,12.699,0.0,,-6.009,49.748999,-14.931,34.818001,0.0,,,34.817999,-0.506,34.312,0.0,0.0,34.312,34.312,,138.169998,0.25,0.25,0.25,140.889999,0.245,0.245,0.245,
11/30/2001,652.0,,-388.022003,,263.977997,,-174.278,,,89.699997,-9.141,12.121,12.121,0.0,,-2.98,80.558997,-25.688,54.870998,0.0,,,54.870997,-0.771,54.099998,0.0,0.0,54.099998,54.099998,,138.352005,0.43,0.43,0.48,141.25,0.42,0.42,0.475,
02/28/2002,518.906006,,-333.654999,,185.251007,,-132.641006,,,52.610001,-4.85,11.063,11.063,0.0,,-6.213,47.760001,-13.246,34.514,0.0,,,34.514,-0.673,33.841,0.0,0.0,33.841,33.841,,138.669998,0.24,0.24,0.25,141.341995,0.24,0.24,0.245,
05/31/2002,552.619995,,-359.924988,,192.695007,,-135.494995,,,57.200001,-9.072,11.118,11.118,0.0,,-2.046,48.128001,-13.794,34.334,0.0,,,34.334001,-0.721,33.612999,0.0,0.0,33.612999,33.612999,,139.667999,0.24,0.24,0.25,142.983994,0.24,0.24,0.25,
08/31/2002,545.010986,,-355.123993,,189.886993,,-129.764999,,,60.122002,-8.771,10.613,10.613,0.0,,-1.842,51.351002,-15.387,35.964001,0.0,,,35.964002,-0.787,35.176998,0.0,0.0,35.176998,35.176998,,139.906006,0.25,0.25,0.26,142.761993,0.25,0.25,0.26,
11/30/2002,703.423,,-414.659,,288.764,,-172.864,,,115.9,-5.968,10.813,10.813,0.0,,-4.845,109.932,-31.811,78.121,0.0,,,78.121,-0.903,77.218,0.0,0.0,77.218,77.218,,139.962,0.55,0.55,0.56,142.543,0.54,0.54,0.55,
02/28/2003,555.147,,-355.307,,199.84,,-140.88,,,58.96,-7.106,10.516,10.516,0.0,,-3.41,51.854,-15.34,36.514,0.0,,,36.514,-1.375,35.139,0.0,0.0,35.139,35.139,,139.882,0.25,0.25,0.25,142.448,0.25,0.25,0.25,
05/31/2003,596.125,,-382.75,,213.375,,-152.151993,,,61.223,-3.468,10.677,10.677,0.0,,-7.209,57.755,-16.844999,40.91,0.0,,,40.91,-0.951,39.959,0.0,0.0,39.959,39.959,,139.201996,0.29,0.29,0.3,142.410004,0.28,0.28,0.29,
08/31/2003,557.612,,-345.131012,,212.480988,,-148.403,,,64.078003,-6.272,10.027,10.027,0.0,,-3.755,57.806003,-17.098,40.708,-11.226,,,51.934003,-0.628,51.306,0.0,0.0,51.306,51.306,,139.447006,0.37,0.29,0.3,143.087006,0.36,0.28,0.29,
11/30/2003,698.612976,,-396.417999,,302.194977,,-177.216995,,,124.977997,-0.554,9.418,9.418,0.0,,-8.864,124.423997,-36.444,87.980003,2.75,,,85.229997,-0.85,84.379997,0.0,0.0,84.379997,84.379997,,138.427994,0.61,0.63,0.65,142.604996,0.59,0.61,0.63,
02/29/2004,572.362,,-350.676,,221.686,0.0,-160.233,160.233,0.0,61.453,-6.232,,9.572,,,-0.079,55.221,-16.056,39.165,,,,39.165,-1.059,38.106,,0.0,38.106,38.106,,137.357,0.28,0.28,0.28,141.817,0.27,0.27,0.27,
05/31/2004,596.163879,,-364.238007,,231.925873,,-164.352005,,,67.573997,-5.186,9.695,9.695,0.0,,-4.509,62.387998,-18.712999,43.674999,0.0,,,43.674998,-0.822,42.853001,0.0,0.0,42.853001,42.853001,,137.679001,0.31,0.31,0.3,142.494003,0.3,0.3,0.29,
08/31/2004,613.544006,,-374.38501,,239.158997,,-164.962997,,,74.195999,-6.999,10.558,10.558,0.0,,-3.559,67.197,-19.768999,47.428001,0.0,,,47.428,-1.232,46.195999,0.0,0.0,46.195999,46.195999,,136.960999,0.34,0.34,0.34,141.686996,0.33,0.33,0.33,
11/30/2004,744.116,,-428.961,,315.155,,-183.85,,,131.305,-7.766,11.175,11.213,0.0,,-3.409,123.539,-34.447,89.092,0.0,,,89.092,-1.74,87.352,0.0,0.0,87.352,87.352,,136.131,0.64,0.64,0.66,140.562,0.62,0.62,0.64,
02/28/2005,603.622986,,-375.454987,,228.167999,,-168.910004,,,59.257999,-6.874,11.084,11.084,0.0,,-4.21,52.384,-15.017,37.367001,0.0,,,37.367,-1.332,36.035,0.0,0.0,36.035,36.035,,135.649002,0.27,0.27,0.28,140.457001,0.26,0.26,0.27,
05/31/2005,628.571,,-387.225,,241.346,0.0,-170.864,170.864,0.0,70.482,-7.567,,11.942,0.0,,-0.573,62.915,-18.916,43.999,0.0,,,43.999,-1.205,42.794,0.0,0.0,42.794,42.794,,134.742,0.32,0.32,0.32,138.739,0.31,0.31,0.31,
08/31/2005,622.731018,,-379.394012,,243.337006,,-164.436996,,,78.900002,-7.478,12.536,12.536,0.0,,-5.058,71.422001,-22.603001,48.819,0.0,,,48.819001,-0.849,47.970001,0.0,0.0,47.970001,47.970001,,133.955994,0.36,0.36,0.36,137.382004,0.35,0.35,0.35,
11/30/2005,737.075012,,-413.325989,,323.749023,,-177.688995,,,146.059998,-16.480999,,12.638,0.0,,3.843,129.578998,-40.164001,89.415001,0.0,,,89.414997,-1.314,88.100998,0.0,0.0,88.100998,88.100998,,133.397995,0.66,0.66,0.7131,136.227997,0.65,0.65,0.702,
02/28/2006,609.701,,-370.616,,239.085,,-181.628,,,57.457,-37.6,12.863,12.863,,,24.737,19.857,-4.025,15.832,,,,15.832,-1.444,14.388,,,14.388,14.388,,132.611,0.11,0.11,0.28,135.303,0.11,0.11,0.28,
05/31/2006,639.906,,-384.854,,255.052,,-187.347,,,67.705,7.737,12.324,12.324,0.0,,-20.061,75.442,-13.068,62.374,0.0,,,62.374,-0.73,61.644,0.0,0.0,61.644,61.644,,132.182,0.47,0.47,0.33,135.42,0.46,0.46,0.32,
08/31/2006,663.095,,-393.818,,269.277,,-187.576,,,81.701,-24.854,14.048,14.048,,,10.806,56.847,-13.647,43.2,,,,43.2,-0.132,43.068,,,43.068,43.068,,131.587,0.33,0.33,0.43,134.829,0.32,0.32,0.42,
11/30/2006,803.714,,-448.068,,355.646,,-229.189,,,126.457,-8.863,,14.459,0.0,,-5.596,117.594,-33.988,83.606,0.0,,,83.606,-0.535,83.701,0.0,0.0,83.701,83.701,,130.774,0.64,0.64,0.74,134.384,0.62,0.62,0.72,
02/28/2007,652.639,,-388.287,,264.352,,-190.637,,,73.715,-13.091,13.853,13.853,0.0,,-0.762,60.624,-15.989,44.635,0.0,,,44.635,-0.407,44.228,0.0,0.0,44.228,44.228,,130.344,0.34,0.34,0.38,134.195,0.33,0.33,0.37,
05/31/2007,687.214,,-415.414,,271.8,,-198.452,,,73.348,-14.977,15.232,15.232,0.0,,-0.255,58.371,-16.755,41.616,0.0,,,41.616,-0.191,41.425,0.0,0.0,41.425,41.425,,130.15,0.32,0.32,0.36,133.637,0.31,0.31,0.35,
08/31/2007,716.227,,-431.898,,284.329,,-192.596,,,91.733,-11.609,15.805,15.805,0.0,,-4.196,80.124,-23.2,56.924,0.0,,,56.924,-0.076,56.848,0.0,0.0,56.848,56.848,,129.096,0.44,0.44,0.46,132.405,0.43,0.43,0.45,
11/30/2007,860.088,,-488.805,,371.283,,-225.188,,,146.095,-22.255,15.686,15.686,0.0,,6.569,123.84,-36.289,87.551,0.0,,,87.551,0.043,87.594,0.0,0.0,87.594,87.594,10.135,127.601,0.69,0.69,0.77,130.783,0.67,0.67,0.75,
02/29/2008,723.95,,-437.913,,286.037,,-204.725,,,81.312,-9.951,14.757,14.757,0.0,,-4.806,71.361,-19.873,51.488,0.0,,,51.488,-0.065,51.423,0.0,0.0,51.423,51.423,,127.95,0.4,0.4,0.421,131.067,0.39,0.39,0.41,
05/31/2008,764.1,,-466.2,,297.9,,-222.0,,,75.9,-0.6,12.7,12.7,0.0,,-12.1,75.3,-21.8,53.5,0.0,,,53.5,-0.2,53.3,0.0,0.0,53.3,53.3,,128.7,0.41,0.41,0.39,131.5,0.41,0.41,0.39,
08/31/2008,781.6,,-473.2,,308.4,,-212.9,,,95.5,-0.1,12.8,12.8,0.0,,-12.7,95.4,-26.8,68.6,0.0,,,68.6,0.0,68.6,0.0,0.0,68.6,68.6,,129.3,0.53,0.53,0.51,132.3,0.52,0.52,0.5,
11/30/2008,906.9,,-510.7,,396.2,,-231.1,,,165.1,-50.4,16.3,16.3,0.0,,34.1,114.7,-32.2,82.5,0.0,,,82.5,0.0,82.5,0.0,0.0,82.5,82.5,25.61,130.2,0.63,0.63,0.85,132.3,0.62,0.62,0.84,
02/28/2009,718.5,718.5,-434.3,434.3,284.2,0.0,-194.4,193.9,0.5,89.8,-13.9,,14.4,,3.2,-0.5,75.9,-21.4,57.7,0.0,0.0,0.0,57.7,,57.7,0.0,0.0,57.7,58.0,0.3,130.3,0.44,0.44,0.445127,131.9,0.44,0.44,0.442274,
05/31/2009,757.3,757.3,-455.1,455.1,302.2,0.0,-219.7,212.9,6.8,82.5,-11.8,,13.0,,3.8,-1.2,70.7,-23.8,50.7,0.0,0.0,0.0,50.7,,50.7,0.0,0.0,50.7,55.4,4.7,130.6,0.39,0.39,0.424196,131.8,0.38,0.38,0.41566,
08/31/2009,791.7,791.7,-472.7,472.7,319.0,0.0,-202.4,201.5,0.9,116.6,-12.5,,12.8,,3.1,-0.3,104.1,-32.1,75.1,0.0,0.0,0.0,75.1,0.0,75.1,0.0,0.0,75.1,75.8,0.7,130.9,0.57,0.57,0.579068,132.4,0.57,0.57,0.575287,
11/30/2009,924.5,924.5,-502.8,502.8,421.7,0.0,-243.7,238.2,5.5,178.0,-12.1,,12.5,,6.2,-0.4,165.9,-55.7,116.4,0.0,0.0,0.0,116.4,,116.4,0.0,0.0,116.4,121.724,5.324,131.4,0.89,0.89,0.926362,133.1,0.87,0.87,0.91,
02/28/2010,764.5,764.5,-454.3,454.3,310.2,0.0,-209.4,209.4,0.0,100.8,-11.7,,12.3,,6.3,-0.6,89.1,-27.5,67.9,0.0,0.0,0.0,67.9,,67.9,0.0,0.0,67.9,67.9,0.0,132.3,0.51,0.51,0.51,134.0,0.51,0.51,0.51,
05/31/2010,798.3,798.3,-471.6,471.6,326.7,0.0,-229.2,229.2,0.0,97.5,-12.3,,12.3,,6.7,0.0,85.2,-25.7,66.2,0.0,0.0,0.0,66.2,,66.2,0.0,0.0,66.2,66.2,0.0,133.1,0.5,0.5,0.5,134.8,0.49,0.49,0.49,
08/31/2010,794.6,794.6,-459.8,459.8,334.8,0.0,-208.8,208.8,0.0,126.0,-11.9,,12.4,,6.6,-0.5,114.1,-18.3,102.4,0.0,0.0,0.0,102.4,,102.4,0.0,0.0,102.4,102.4,0.0,133.3,0.77,0.77,0.77,134.9,0.76,0.76,0.76,
11/30/2010,979.5,979.5,-533.5,533.5,446.0,0.0,-260.6,260.6,0.0,185.4,-11.1,,12.3,,5.9,-1.2,174.3,-46.6,133.6,0.0,0.0,0.0,133.6,,133.6,0.0,0.0,133.6,133.6,0.0,133.1,1.0,1.0,1.0,134.8,0.99,0.99,0.99,
02/28/2011,782.8,782.8,-454.6,454.6,328.2,0.0,-217.6,217.6,0.0,110.6,-11.7,,12.2,,7.9,-0.5,98.9,-30.0,76.8,0.0,0.0,0.0,76.8,,76.8,0.0,0.0,76.8,76.8,0.0,132.9,0.58,0.58,0.58,134.6,0.57,0.57,0.57,
05/31/2011,883.7,883.7,-533.0,533.0,350.7,0.0,-241.4,241.4,0.0,109.3,-11.4,,12.3,,6.1,-0.9,97.9,-30.4,73.6,0.0,0.0,0.0,73.6,,73.6,0.0,0.0,73.6,73.6,0.0,132.4,0.56,0.56,0.56,134.1,0.55,0.55,0.55,
08/31/2011,920.4,920.4,-555.9,555.9,364.5,0.0,-236.1,236.1,0.0,128.4,-12.0,,13.1,,6.8,-1.1,116.4,-31.2,92.0,0.0,0.0,0.0,92.0,,92.0,,0.0,92.0,92.0,0.0,132.6,0.69,0.69,0.69,134.1,0.69,0.69,0.69,
11/30/2011,1110.7,1110.7,-631.6,631.6,479.1,0.0,-287.1,287.1,0.0,192.0,-13.7,,13.6,,4.5,0.1,178.3,-51.1,131.7,0.0,0.0,0.0,131.7,,131.7,0.0,0.0,131.7,131.7,0.0,132.9,0.99,0.99,0.99,134.3,0.98,0.98,0.98,
02/29/2012,906.7,906.7,-551.4,551.4,355.3,0.0,-242.8,242.8,0.0,112.5,-12.6,,13.5,,4.6,-0.9,99.9,-30.0,74.5,0.0,0.0,0.0,74.5,,74.5,0.0,0.0,74.5,74.5,0.0,133.1,0.56,0.56,0.56,134.5,0.55,0.55,0.55,
