Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/28/2005,8753.494,509.068,509.068,0.0,184.492,184.492,,5732.821,0.0,5469.482,263.339,0.0,0.0,,,,6426.381,,,,0.0,,,2327.113,55.97,55.97,0.0,939.125,1332.018,2327.113,,1629.224,1629.224,,,,,,,,,204.943,,,204.943,1834.167,2002.867,,,,,754.952,,,,,754.952,2757.819,4591.986,0.0,1331.611,,,-109.535,2952.503,-13.071,4161.508,0.0,4161.508,8753.494,
05/31/2005,9605.634,77.155,77.155,0.0,295.143,295.143,,6724.899,0.0,2106.501,4618.398,0.0,0.0,,,,7097.197,,,,0.0,,,2508.437,57.988,57.988,0.0,1015.696,1434.753,2508.437,,1910.345,1910.345,,,,,,,,,220.592,,,220.592,2130.937,2337.436,,,,,869.775,,,,,869.775,3207.211,5338.148,0.0,1345.65,,,-236.816,3174.903,-16.251,4267.486,0.0,4267.486,9605.634,
08/31/2005,10956.717,92.276,92.276,0.0,279.904,279.904,,7724.31,0.0,7380.977,343.333,0.0,0.0,,,,8096.49,,,,0.0,,,2860.227,57.988,57.988,0.0,1194.512,1607.727,2860.227,,2185.538,2185.538,,,,,,,,,253.826,,,253.826,2439.364,2780.331,,,,,1017.71,,,,,1017.71,3798.041,6237.405,0.0,1527.023,,,-250.492,3490.534,-47.753,4719.312,0.0,4719.312,10956.717,
11/30/2005,12541.225,909.557,909.557,0.0,299.232,103.275,,7863.531,2867.463,0.0,4625.563,370.505,22.681,,,,9095.001,30.652,72.196,-41.544,0.0,,,3415.572,195.156,195.156,0.0,1282.686,1937.73,3446.224,,876.83,876.83,,,,,,,,,306.445,,,306.445,1183.275,2592.772,,,,,3435.524,,,,,3435.524,6028.296,7211.571,0.0,1542.723,,,-293.222,4046.563,-44.653,5251.411,78.243,5329.654,12541.225,
02/28/2006,12683.243,112.03,112.03,0.0,220.761,220.761,,8996.579,3473.743,0.0,5129.924,392.912,26.255,,,,9355.625,,,,0.0,,,3327.618,201.977,201.977,0.0,1381.765,1743.876,3327.618,,798.121,798.121,,,,,,,,,304.326,,,304.326,1102.447,3125.172,,,,,2828.282,,,,,2828.282,5953.454,7055.901,0.0,1563.351,,,-283.655,4279.301,-4.197,5554.8,72.542,5627.342,12683.243,
05/31/2006,12833.908,164.157,164.157,0.0,155.038,155.038,,8908.981,3177.126,0.0,5395.001,336.854,34.82,,,,9262.996,,,,0.0,,,3570.912,196.638,196.638,0.0,1450.699,1923.575,3570.912,,817.437,817.437,,,,,,,,,278.893,,,278.893,1096.33,2908.296,,,,,2971.956,,,,,2971.956,5880.252,6976.582,0.0,1744.36,,,-553.175,4578.398,-3.364,5766.219,91.107,5857.326,12833.908,
08/31/2006,12501.1,143.677,143.677,0.0,151.572,151.572,,8724.999,3015.357,0.0,5415.747,293.895,28.359,,,,9048.607,,,,0.0,,,3452.493,196.638,196.638,0.0,1541.104,1714.751,3452.493,,728.998,728.998,,,,,,,,,256.746,,,256.746,985.744,2784.074,,,,,2727.457,,,,,2727.457,5511.531,6497.275,0.0,1757.129,,,-583.182,4759.865,-3.014,5930.798,73.027,6003.825,12501.1,
11/30/2006,12408.266,661.662,661.662,0.0,159.043,159.043,,7831.483,3011.408,0.0,4447.748,372.327,24.796,,,,8676.984,42.877,92.938,-50.061,0.0,,,3688.405,196.638,196.638,0.0,1447.178,2044.589,3731.282,,751.496,751.496,,,,,0.0,0.0,0.0,,333.723,,,333.723,1085.219,2613.503,2613.503,0.0,0.0,,2952.779,,,,,2952.779,5566.282,6651.501,0.0,1770.671,,,-606.395,4539.137,-2.041,5701.372,55.393,5756.765,12408.266,
02/28/2007,12035.977,263.746,263.746,0.0,165.443,165.443,,8305.626,3609.781,0.0,4232.785,463.06,24.191,,,,8759.006,,,,0.0,,,3276.971,190.198,190.198,0.0,1215.62,1871.153,3276.971,,565.69,565.69,,,,,,,,,426.756,,,426.756,992.446,2581.494,,,,,2635.054,,,,,2635.054,5216.548,6208.994,0.0,1801.583,,,-607.675,4582.586,-1.513,5774.981,52.002,5826.983,12035.977,
05/31/2007,11542.07,234.256,234.256,0.0,179.808,179.808,,7705.234,3653.729,0.0,3644.801,406.704,37.22,,,,8156.518,,,,0.0,,,3385.552,190.198,190.198,0.0,1235.603,1959.751,3385.552,,499.832,499.832,,,,,,,,,416.18,,,416.18,916.012,2585.286,,,,,2400.962,,,,,2400.962,4986.248,5902.26,0.0,1881.024,,,-609.404,4313.001,-1.066,5583.555,56.255,5639.81,11542.07,
08/31/2007,10432.453,128.049,128.049,0.0,193.771,193.771,,6720.497,3173.619,0.0,3175.855,371.023,38.195,,,,7080.512,,,,0.0,,,3351.941,173.701,173.701,0.0,1077.22,2101.02,3351.941,,419.914,419.914,,,,,,,,,390.092,,,390.092,810.006,2571.291,,,,,1934.524,,,,,1934.524,4505.815,5315.821,0.0,1934.371,,,-610.279,3773.868,-0.701,5097.259,19.373,5116.632,10432.453,
11/30/2007,9102.747,642.467,642.467,0.0,207.691,207.691,,4500.403,1500.075,0.0,2180.67,819.658,35.429,,,,5385.99,23.918,76.909,-52.991,0.0,,,3692.839,61.2,61.2,0.0,934.271,2697.368,3716.757,,376.134,376.134,,,,,,,,,719.081,,,719.081,1095.215,2295.436,,,,,1861.449,,,,,1861.449,4156.885,5252.1,0.0,1937.613,,,-610.366,2496.933,-2.061,3822.119,28.528,3850.647,9102.747,
02/29/2008,8515.201,1088.141,1088.141,,134.241,134.241,,4574.159,1534.381,0.0,2268.333,771.445,25.752,,,,5822.293,,,,,,,2692.908,61.222,61.222,0.0,915.222,1716.464,2692.908,,243.305,243.305,,,,,,,,,681.101,,,681.101,924.406,2279.497,,,,,1607.764,,,,,1607.764,3887.261,4811.667,,1943.504,,,-610.732,2351.786,-3.66,3680.898,22.636,3703.534,8515.201,
05/31/2008,8253.859,882.433,882.433,,111.124,111.124,,4544.726,1613.729,,2222.732,708.265,18.799,,,,5557.082,,,,,,,2696.777,61.222,61.222,0.0,869.859,1765.696,2696.777,,236.881,236.881,,,,,,,,,613.463,,,613.463,850.344,2310.494,,,,,1512.682,,,,,1512.682,3823.176,4673.52,,1949.148,,,-611.934,2205.188,-2.812,3539.59,40.749,3580.339,8253.859,
08/31/2008,8226.96,857.05,857.05,0.0,94.967,94.967,,4775.586,1827.811,0.0,2248.396,699.379,12.008,,,,5739.611,,,,0.0,,,2487.349,34.046,34.046,0.0,799.189,1654.114,2487.349,,260.667,260.667,,,,,,,,,610.626,,,610.626,871.293,2338.697,,,,,1410.092,,,,,1410.092,3748.789,4620.082,0.0,1953.428,,,-612.094,2090.564,0.0,3431.898,174.98,3606.878,8226.96,
11/30/2008,7424.898,1091.468,1091.468,0.0,94.52,94.52,,4500.09,1741.407,0.0,2080.345,678.338,264.288,,,,5950.366,12.563,64.036,-51.473,0.0,,,1461.969,34.0,34.0,0.0,766.752,661.217,1474.532,,246.727,246.727,,,,,,,,,592.777,,,592.777,839.504,2544.935,,,,,1251.706,,,,,1251.706,3796.641,4636.145,0.0,1961.972,,,-612.124,1273.159,0.0,2623.007,165.746,2788.753,7424.898,
02/28/2009,7170.111,1099.864,1099.864,0.0,99.871,99.871,0.0,4501.742,1847.067,0.0,2016.302,638.373,12.274,,4.592,7.682,5713.751,0.0,,,0.0,,,1456.36,36.146,34.046,2.1,776.812,643.402,1456.36,,203.776,203.776,,,,0.0,0.0,,,,557.599,,,557.599,761.375,2574.115,2574.115,,,,1202.974,,,,,1202.974,3777.089,4538.464,0.0,1969.367,17.346,1952.021,-612.81,1110.818,,2467.375,164.272,2631.647,7170.111,
05/31/2009,7282.987,1447.011,1447.011,0.0,77.226,77.226,0.0,4341.984,1994.552,0.0,1726.784,620.648,10.591,,0.987,9.604,5876.812,0.0,,,0.0,,,1406.175,35.746,34.046,1.7,656.28,714.149,1406.175,,199.596,199.596,,,,0.0,0.0,,,,543.177,,,543.177,742.773,2664.853,2664.853,,,,1234.856,,,,,1234.856,3899.709,4642.482,0.0,2116.416,18.834,2097.582,-613.199,978.789,,2482.006,158.499,2640.505,7282.987,
08/31/2009,7088.339,1336.739,1336.739,0.0,110.983,110.983,0.0,4221.458,2063.632,0.0,1549.716,608.11,12.816,,1.501,11.315,5681.996,0.0,,,0.0,,,1406.343,35.546,34.046,1.5,650.878,719.919,1406.343,,216.239,216.239,,,,0.0,0.0,,,,532.045,,,532.045,748.284,2665.796,2665.796,,,,1096.908,,,,,1096.908,3762.704,4510.988,0.0,2219.034,19.65,2199.384,-613.254,800.18,,2405.96,171.391,2577.351,7088.339,
11/30/2009,7314.791,1330.603,1330.603,0.0,122.053,122.053,0.0,4087.989,1990.43,0.0,1503.346,594.213,343.653,,334.428,9.225,5884.298,0.0,,,,,,1430.493,34.0,34.0,0.0,609.14,787.353,1430.493,,169.596,169.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,518.359,0.0,0.0,518.359,687.955,2761.352,2761.352,0.0,0.0,,1277.47,0.0,0.0,0.0,0.0,1277.47,4038.822,4726.777,0.0,2228.745,19.811,2208.934,-613.69,828.424,0.0,2443.479,144.535,2588.014,7314.791,
02/28/2010,7981.747,732.386,732.386,0.0,98.798,98.798,0.0,4101.016,2000.08,0.0,1606.003,494.933,414.166,,241.664,172.502,5346.366,0.0,,,0.0,,,2635.381,34.046,34.046,0.0,599.649,2001.686,2635.381,,174.019,174.019,,,,0.0,0.0,,,,424.21,,,424.21,598.229,3309.941,3309.941,,,,1095.213,,,,,1095.213,4405.154,5003.383,0.0,2235.939,19.82,2216.119,-615.263,814.515,,2435.191,543.173,2978.364,7981.747,
05/31/2010,8248.88,1087.698,1087.698,0.0,62.178,62.178,0.0,4162.134,2082.505,0.0,1604.258,475.371,146.698,,11.769,134.929,5458.708,0.0,,,0.0,,,2790.172,34.046,34.046,0.0,609.653,2146.473,2790.172,,173.509,173.509,,,,0.0,0.0,,,,404.563,,,404.563,578.072,3518.808,3518.808,,,,1123.067,,,,,1123.067,4641.875,5219.947,0.0,2242.543,19.828,2222.715,-615.483,846.833,,2473.893,555.04,3028.933,8248.88,
08/31/2010,8279.899,865.657,865.657,0.0,60.86,60.86,0.0,4274.327,2174.249,0.0,1636.056,464.022,143.199,,11.726,131.473,5344.043,0.0,,,0.0,,,2935.856,34.046,34.046,0.0,743.693,2158.117,2935.856,,200.015,200.015,,,,0.0,0.0,,,,393.051,,,393.051,593.066,3482.219,3482.219,,,,1136.191,,,,,1136.191,4618.41,5211.476,0.0,2247.783,19.828,2227.955,-615.496,869.476,,2501.763,566.66,3068.423,8279.899,
11/30/2010,8787.851,1283.659,1283.659,0.0,1297.733,1297.733,0.0,4169.608,2223.3,0.0,1491.292,455.016,11.978,,3.783,8.195,6762.978,0.0,,,,,,2024.873,34.0,34.0,0.0,710.711,1280.162,2024.873,,168.006,168.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,384.233,0.0,0.0,384.233,552.239,3898.868,3898.868,0.0,0.0,,1142.361,0.0,0.0,0.0,0.0,1142.361,5041.229,5593.468,0.0,2330.337,19.998,2310.339,-615.496,894.108,0.0,2608.949,585.434,3194.383,8787.851,
02/28/2011,8580.484,1096.961,1096.961,0.0,61.258,61.258,0.0,4296.772,2230.24,0.0,1629.764,436.768,7.448,,,7.448,5462.439,0.0,,,0.0,,,3118.045,34.046,34.046,0.0,743.094,2340.905,3118.045,,147.046,147.046,,,,0.0,0.0,,,,367.086,,,367.086,514.132,3898.555,3898.555,,,,934.811,,,,,934.811,4833.366,5347.498,0.0,2341.828,20.028,2321.8,-615.496,914.045,,2640.377,592.609,3232.986,8580.484,
05/31/2011,8699.229,1014.804,1014.804,0.0,66.982,66.982,0.0,4301.565,2352.681,0.0,1523.114,425.77,8.533,,,8.533,5391.884,0.0,,,0.0,,,3307.345,34.046,34.046,0.0,768.609,2504.69,3307.345,,168.398,168.398,,,,0.0,0.0,,,,358.394,,,358.394,526.792,3872.693,3872.693,,,,1040.496,,,,,1040.496,4913.189,5439.981,0.0,2346.998,20.03,2326.968,-615.506,920.353,,2651.845,607.403,3259.248,8699.229,
08/31/2011,8724.018,869.908,869.908,0.0,55.624,55.624,0.0,4265.01,2426.643,0.0,1437.51,400.857,8.889,,,8.889,5199.431,0.0,,,0.0,,,3524.587,34.046,34.046,0.0,795.901,2694.64,3524.587,,196.793,196.793,,,,0.0,0.0,,,,336.714,,,336.714,533.507,3911.841,3911.841,,,,998.383,,,,,998.383,4910.224,5443.731,0.0,2352.412,20.038,2332.374,-615.525,933.604,,2670.491,609.796,3280.287,8724.018,
11/30/2011,9154.671,1108.15,1108.15,0.0,767.331,767.331,0.0,4360.535,2636.51,0.0,1334.703,389.322,8.59,0.0,6.88,1.71,6244.606,0.0,,,0.0,,,2910.065,34.0,34.0,0.0,670.472,2205.593,2910.065,,201.101,201.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,326.2,0.0,0.0,326.2,527.301,4158.879,4158.879,0.0,0.0,,1164.966,0.0,0.0,0.0,0.0,1164.966,5323.845,5851.146,0.0,2361.287,20.208,2341.079,-621.22,956.401,0.0,2696.468,607.057,3303.525,9154.671,
02/29/2012,8867.494,866.351,866.351,0.0,47.745,47.745,0.0,4667.542,2858.079,0.0,1429.882,379.581,8.001,,,8.001,5589.639,0.0,,,0.0,,,3277.855,34.046,34.046,0.0,713.099,2530.71,3277.855,,170.216,170.216,,,,0.0,0.0,,,,317.136,,,317.136,487.352,4085.081,4085.081,,,,971.808,,,,,971.808,5056.889,5544.241,0.0,2374.687,20.254,2354.433,-615.698,963.807,,2722.796,600.457,3323.253,8867.494,
05/31/2012,9351.209,760.07,760.07,0.0,44.843,44.843,0.0,4799.298,2872.782,0.0,1560.307,366.209,8.63,,,8.63,5612.841,0.0,,,0.0,,,3738.368,34.046,34.046,0.0,717.309,2987.013,3738.368,,154.664,154.664,,,,0.0,0.0,,,,302.853,,,302.853,457.517,4082.214,4082.214,,,,1031.57,,,,,1031.57,5113.784,5571.301,0.0,2384.136,20.266,2363.87,-615.698,1408.94,,3177.378,602.53,3779.908,9351.209,
08/31/2012,9718.5,764.683,764.683,0.0,46.281,46.281,0.0,5035.65,3015.444,0.0,1693.221,326.985,6.601,,,6.601,5853.215,0.0,,,0.0,,,3865.285,34.046,34.046,0.0,672.334,3158.905,3865.285,,169.863,169.863,,,,0.0,0.0,,,,268.207,,,268.207,438.07,4285.985,4285.985,,,,1136.068,,,,,1136.068,5422.053,5860.123,0.0,2398.994,20.42,2378.574,-615.698,1488.426,,3271.722,586.655,3858.377,9718.5,
11/30/2012,10362.206,1251.612,1251.612,0.0,490.28,490.28,0.0,5046.39,3094.481,0.0,1625.048,326.861,8.096,0.0,7.479,0.617,6796.378,0.0,,,0.0,,,3565.828,34.0,34.0,0.0,670.374,2861.454,3565.828,,217.396,217.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,268.159,0.0,0.0,268.159,485.555,4605.653,4605.653,0.0,0.0,,1269.79,0.0,0.0,0.0,0.0,1269.79,5875.443,6360.998,0.0,2442.479,20.538,2421.941,-632.846,1605.131,0.0,3414.764,586.444,4001.208,10362.206,
02/28/2013,10432.269,1176.916,1176.916,0.0,464.382,464.382,0.0,5611.976,3341.069,0.0,1945.434,325.473,8.085,,,8.085,7261.359,0.0,,,0.0,,,3170.91,34.046,34.046,0.0,683.951,2452.913,3170.91,,229.88,229.88,,,,0.0,0.0,,,,266.803,,,266.803,496.683,4790.828,4790.828,,,,1075.118,,,,,1075.118,5865.946,6362.629,0.0,2456.649,20.571,2436.078,-615.698,1654.93,,3495.881,573.759,4069.64,10432.269,
05/31/2013,10494.157,819.136,819.136,0.0,430.872,430.872,0.0,5830.625,3392.505,0.0,2131.982,306.138,8.602,,,8.602,7089.235,0.0,,,0.0,,,3404.922,34.046,34.046,0.0,845.189,2525.687,3404.922,,228.491,228.491,,,,0.0,0.0,,,,250.607,,,250.607,479.098,4815.067,4815.067,,,,1155.153,,,,,1155.153,5970.22,6449.318,0.0,2416.714,20.64,2396.074,-615.781,1784.669,,3585.602,459.237,4044.839,10494.157,
08/31/2013,11015.593,505.967,505.967,0.0,387.276,387.276,0.0,6528.931,3734.38,0.0,2321.797,472.754,17.845,,,17.845,7440.019,0.0,,,0.0,,,3575.574,34.046,34.046,0.0,880.516,2661.012,3575.574,,270.401,270.401,,,,0.0,0.0,,,,398.077,,,398.077,668.478,5015.685,5015.685,,,,1160.744,,,,,1160.744,6176.429,6844.907,0.0,2432.456,20.781,2411.675,-615.889,1897.579,,3714.146,456.54,4170.686,11015.593,
11/30/2013,11273.247,896.92,896.92,0.0,442.16,442.16,0.0,6601.048,3871.773,0.0,2269.116,460.159,38.743,0.0,7.432,31.311,7978.871,0.0,,,0.0,,,3294.376,34.046,34.046,0.0,871.522,2388.808,3294.376,,271.365,271.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,384.876,0.0,0.0,384.876,656.241,4691.44,4691.44,0.0,0.0,,1298.096,0.0,0.0,0.0,0.0,1298.096,5989.536,6645.777,0.0,2743.027,21.781,2721.246,-628.019,2053.893,0.0,4168.901,458.569,4627.47,11273.247,
02/28/2014,11526.788,815.095,815.095,0.0,130.402,130.402,0.0,7147.336,4172.377,0.0,2577.803,397.156,54.018,,,54.018,8146.851,0.0,,,0.0,,,3379.937,34.046,34.046,0.0,689.749,2656.142,3379.937,,285.281,285.281,,,,0.0,0.0,,,,335.632,,,335.632,620.913,5137.27,5137.27,,,,1067.448,,,,,1067.448,6204.718,6825.631,0.0,2752.429,21.782,2730.647,-616.112,2123.841,,4260.158,440.999,4701.157,11526.788,
05/31/2014,11994.626,872.29,872.29,0.0,208.926,208.926,0.0,8261.021,4453.089,0.0,3745.864,62.068,73.978,,,73.978,9416.215,0.0,,,0.0,,,2578.411,38.854,38.854,0.0,847.728,1691.829,2578.411,,316.257,316.257,,,,0.0,0.0,,,,53.015,,,53.015,369.272,4683.438,4683.438,,,,2050.609,,,,,2050.609,6734.047,7103.319,0.0,2219.75,20.612,2199.138,-73.78,2253.374,,4399.344,491.963,4891.307,11994.626,
08/31/2014,12290.077,753.271,753.271,0.0,83.42,83.42,0.0,7724.434,4509.515,0.0,3159.148,55.771,43.405,,,43.405,8604.53,0.0,,,0.0,,,3685.547,38.854,38.854,0.0,873.755,2772.938,3685.547,,349.382,349.382,,,,0.0,0.0,,,,47.507,,,47.507,396.889,4692.88,4692.88,,,,2162.167,,,,,2162.167,6855.047,7251.936,0.0,2243.723,20.722,2223.001,-85.165,2422.921,,4581.479,456.662,5038.141,12290.077,
11/30/2014,12923.151,885.729,885.729,0.0,82.824,82.824,0.0,7736.6,4601.802,0.0,3082.345,52.453,20.469,0.0,10.62,9.849,8725.622,0.0,,,0.0,,,4197.529,38.854,38.854,0.0,656.837,3501.838,4197.529,,412.558,412.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.028,0.0,0.0,45.028,457.586,4661.266,4661.266,0.0,0.0,,2552.997,0.0,0.0,0.0,0.0,2552.997,7214.263,7671.849,0.0,2260.296,20.722,2239.574,-93.44,2660.034,0.13,4827.02,424.282,5251.302,12923.151,
02/28/2015,13120.645,583.754,583.754,0.0,69.541,69.541,0.0,8406.502,4870.087,0.0,3486.172,50.243,10.52,,,10.52,9070.317,0.0,,,0.0,,,4050.328,38.854,38.854,0.0,684.135,3327.339,4050.328,,388.206,388.206,,,,0.0,0.0,,,,43.121,,,43.121,431.327,5133.118,5133.118,,,,2247.21,,,,,2247.21,7380.328,7811.655,0.0,2270.959,20.723,2250.236,-85.414,2766.789,,4952.334,356.656,5308.99,13120.645,
05/31/2015,13895.459,638.992,638.992,0.0,70.443,70.443,0.0,8753.776,4984.978,0.0,3717.543,51.255,12.373,,,12.373,9475.584,0.0,,,0.0,,,4419.875,38.854,38.854,0.0,688.467,3692.554,4419.875,,441.99,441.99,,,,0.0,0.0,,,,43.897,,,43.897,485.887,5291.136,5291.136,,,,2642.717,,,,,2642.717,7933.853,8419.74,0.0,2282.678,20.727,2261.951,-85.535,2941.595,,5138.738,336.981,5475.719,13895.459,
08/31/2015,14169.375,595.719,595.719,0.0,74.604,74.604,0.0,8946.063,4887.244,0.0,4006.8,52.019,12.285,,,12.285,9628.671,0.0,,,0.0,,,4540.704,38.854,38.854,0.0,640.908,3860.942,4540.704,,437.699,437.699,,,,0.0,0.0,,,,44.449,,,44.449,482.148,5261.862,5261.862,,,,2750.668,,,,,2750.668,8012.53,8494.678,0.0,2311.342,21.258,2290.084,-107.699,3156.56,-0.187,5360.016,314.681,5674.697,14169.375,
11/30/2015,14419.509,893.408,893.408,0.0,74.538,74.538,0.0,8740.596,4724.578,0.0,3957.167,58.851,13.505,0.0,10.62,2.885,9722.047,0.0,,,0.0,,,4697.462,44.25,44.25,0.0,741.551,3911.661,4697.462,,475.909,475.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51.431,0.0,0.0,51.431,527.34,5025.13,5025.13,0.0,0.0,,2916.967,0.0,0.0,0.0,0.0,2916.967,7942.097,8469.437,0.0,2326.924,21.364,2305.56,-107.755,3429.736,0.039,5648.944,301.128,5950.072,14419.509,
02/29/2016,14195.188,510.878,510.878,0.0,61.229,61.229,0.0,9368.319,5113.493,0.0,4234.536,20.29,3.255,,,3.255,9943.681,0.0,,,0.0,,,4251.507,39.439,39.439,0.0,771.401,3440.667,4251.507,,442.905,442.905,,,,0.0,0.0,,,,19.854,,,19.854,462.759,5333.981,5333.981,,,,2304.999,,,,,2304.999,7638.98,8101.739,0.0,2363.226,21.724,2341.502,-107.978,3565.264,-0.398,5820.114,273.335,6093.449,14195.188,
05/31/2016,14847.801,601.192,601.192,0.0,45.0,45.0,0.0,9649.703,5245.422,0.0,4269.767,134.514,5.713,,,5.713,10301.608,0.0,,,0.0,,,4546.193,39.439,39.439,0.0,785.883,3720.871,4546.193,,451.517,451.517,,,,0.0,0.0,,,,115.814,,,115.814,567.331,5316.235,5316.235,,,,2601.301,,,,,2601.301,7917.536,8484.867,0.0,2451.489,22.172,2429.317,-108.732,3775.094,0.515,6118.366,244.568,6362.934,14847.801,
08/31/2016,14998.72,567.708,567.708,0.0,78.986,78.986,0.0,9655.746,5193.42,0.0,4335.302,127.024,5.452,,,5.452,10307.892,0.0,,,0.0,,,4690.828,39.838,39.838,0.0,796.499,3854.491,4690.828,,459.183,459.183,,,,0.0,0.0,,,,108.443,,,108.443,567.626,4920.848,4920.848,,,,2747.34,,,,,2747.34,7668.188,8235.814,0.0,2651.437,23.039,2628.398,-108.93,4001.905,1.123,6545.535,217.371,6762.906,14998.72,
11/30/2016,15361.781,1050.138,1050.138,0.0,106.976,106.976,0.0,9178.926,5106.191,0.0,3951.716,121.019,5.977,0.0,0.0,5.977,10342.017,0.0,,,0.0,,,5019.764,0.0,0.0,0.0,811.723,4208.041,5019.764,,478.546,478.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,110.006,0.0,0.0,110.006,588.552,4575.977,4575.977,0.0,0.0,,2985.685,0.0,0.0,0.0,0.0,2985.685,7561.662,8150.214,0.0,2829.056,23.707,2805.349,-108.961,4306.256,-0.309,7026.042,185.525,7211.567,15361.781,
02/28/2017,16230.113,640.816,640.816,0.0,81.299,81.299,0.0,10468.676,5640.275,0.0,4672.246,156.155,12.85,,,12.85,11203.641,0.0,,,0.0,,,5026.472,143.298,143.298,0.0,910.084,3973.09,5026.472,,473.802,473.802,,,,0.0,0.0,,,,153.445,,,153.445,627.247,5778.306,5778.306,,,,2568.785,,,,,2568.785,8347.091,8974.338,0.0,2879.502,23.709,2855.793,-109.048,4334.936,0.663,7106.053,149.722,7255.775,16230.113,
05/31/2017,16754.505,747.652,747.652,0.0,82.64,82.64,0.0,10433.174,5623.727,0.0,4670.827,138.62,6.397,,,6.397,11269.863,0.0,,,0.0,,,5484.642,136.633,136.633,0.0,995.4,4352.609,5484.642,,492.734,492.734,,,,0.0,0.0,,,,133.554,,,133.554,626.288,5767.689,5767.689,,,,2923.522,,,,,2923.522,8691.211,9317.499,0.0,2891.331,23.713,2867.618,-109.049,4539.203,1.086,7322.571,114.435,7437.006,16754.505,
08/31/2017,16939.373,564.591,564.591,0.0,86.64,86.64,0.0,10921.584,5497.572,0.0,5037.433,386.579,9.051,,,9.051,11581.866,0.0,,,0.0,,,5357.507,140.27,140.27,0.0,1016.588,4200.649,5357.507,,524.852,524.852,,,,0.0,0.0,,,,381.679,,,381.679,906.531,5523.765,5523.765,,,,2849.617,,,,,2849.617,8373.382,9279.913,0.0,2910.114,23.841,2886.273,-136.07,4778.965,1.251,7554.26,105.2,7659.46,16939.373,
11/30/2017,18745.034,2282.925,2282.925,0.0,137.667,137.667,0.0,10860.89,5791.338,0.0,4676.279,393.273,8.74,0.0,,8.74,13290.222,0.0,,,0.0,,,5454.812,136.566,136.566,0.0,900.769,4417.477,5454.812,,604.953,604.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,380.72,0.0,0.0,380.72,985.673,6410.003,6410.003,0.0,0.0,,3363.226,0.0,0.0,0.0,0.0,3363.226,9773.229,10758.902,0.0,3166.325,24.312,3142.013,-136.02,4840.978,1.034,7872.317,113.815,7986.132,18745.034,
02/28/2018,27944.023,733.905,733.905,0.0,194.235,194.235,0.0,17580.816,7907.541,0.0,9306.606,366.669,22.842,,,22.842,18531.798,0.0,,,0.0,,,9412.225,3433.477,3433.477,0.0,990.723,4988.025,9412.225,,782.797,782.797,,,,0.0,0.0,,,,347.048,,,347.048,1129.845,10382.54,10382.54,,,,3257.554,,,,,3257.554,13640.094,14769.939,0.0,8254.352,32.929,8221.423,-161.378,4967.58,0.376,13060.93,113.154,13174.084,27944.023,
05/31/2018,28351.109,931.753,931.753,0.0,193.984,193.984,0.0,17394.994,7615.922,0.0,9374.29,404.782,17.509,,,17.509,18538.24,0.0,,,0.0,,,9812.869,3451.994,3451.994,0.0,960.676,5400.199,9812.869,,844.883,844.883,,,,0.0,0.0,,,,359.736,,,359.736,1204.619,9985.615,9985.615,,,,3462.005,,,,,3462.005,13447.62,14652.239,0.0,8491.528,33.317,8458.211,-164.552,5264.674,-0.339,13591.311,107.559,13698.87,28351.109,
