Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/26/2004,1310.79895,476.671997,192.729004,283.942993,333.397003,,,112.783997,51.026001,39.462002,22.296,0.0,60.750999,,,,983.604004,41.950001,205.264999,-163.315002,0.0,285.244995,0.0,0.0,0.0,285.244995,327.194996,,67.572998,67.572998,,,,1.25,1.25,0.0,0.0,,,319.162994,,,319.162994,387.985992,8.138,8.138,0.0,0.0,,0.0,,,,,0.0,8.138,396.123992,0.0,639.150024,,,-19.742001,310.868988,-15.601994,914.675018,0.0,914.675018,1310.79901,
12/26/2004,1394.001,649.4,326.173,323.227,248.498,248.498,,129.302,55.192,36.16,37.95,0.0,70.025,,,,1097.225,45.154,208.122,-162.968,,251.622,0.0,0.0,0.0,251.622,296.776,,62.373,62.373,,,,0.0,0.0,0.0,0.0,,,294.211,,,294.211,356.584,7.268,7.268,0.0,0.0,,,,,,,,7.268,363.852,0.0,670.052,,,-19.742,394.483,-14.644,1030.149,0.0,1030.149,1394.001,
03/27/2005,1483.021,726.292,436.462,289.83,257.496,257.496,,120.353,53.458,28.612,38.283,0.0,79.739,,,,1183.88,43.167,209.011,-165.844,,255.974,0.0,0.0,0.0,255.974,299.141,,64.242,64.242,,,,0.0,0.0,0.0,0.0,,,311.11,,,311.11,375.352,0.0,0.0,0.0,0.0,,3.318,,,,,3.318,3.318,378.67,0.0,749.274,,,-87.535,453.934,-11.322,1104.351,0.0,1104.351,1483.021,
06/26/2005,1448.815,809.253,482.25,327.003,232.005,232.005,,110.051,51.251,24.492,34.308,0.0,93.527,,,,1244.836,41.082,209.405,-168.323,0.0,162.897,0.0,0.0,0.0,162.897,203.979,,60.218,60.218,,,,0.0,0.0,0.0,0.0,,,318.915,,,318.915,379.133,0.0,0.0,0.0,0.0,,2.786,,,,,2.786,2.786,381.919,0.0,744.809,,,-186.064,520.165,-12.014,1066.896,0.0,1066.896,1448.815,
09/25/2005,1424.674,788.816,514.818,273.998,220.955,220.955,,113.702,53.143,22.47,38.089,0.0,99.463,,,,1222.936,40.01,208.471,-168.461,0.0,161.728,,,,161.728,201.738,,56.898,56.898,,,,0.0,0.0,0.0,0.0,,,307.751,,,307.751,364.649,1.364,1.364,0.0,0.0,,,,,,,,1.364,366.013,0.0,761.004,,,-255.966,566.005,-12.382,1058.661,0.0,1058.661,1424.674,
12/25/2005,1582.271,892.245,633.782,258.463,279.185,279.185,,114.051,54.693,25.591,33.767,0.0,95.012,,,,1380.493,41.652,209.582,-167.93,0.0,160.126,0.0,0.0,0.0,160.126,201.778,,73.363,73.363,,,,0.0,0.0,0.0,0.0,,,365.828,,,365.828,439.191,1.279,1.279,0.0,0.0,,,,,,,,1.279,440.47,0.0,828.974,,,-317.883,644.777,-14.067,1141.801,0.0,1141.801,1582.271,
03/26/2006,1738.825,991.373,757.845,233.528,319.15,319.15,,144.259,64.18,31.584,48.495,0.0,84.986,,,,1539.768,43.903,206.041,-162.138,0.0,155.154,0.0,0.0,0.0,155.154,199.057,,107.142,107.142,,,,0.0,0.0,0.0,0.0,,,400.167,,,400.167,507.309,0.0,0.0,0.0,0.0,,1.605,,,,,1.605,1.605,508.914,0.0,896.577,,,-386.101,730.246,-10.811,1229.911,0.0,1229.911,1738.825,
06/25/2006,2327.382,1050.339,910.815,139.524,407.347,407.347,,168.714,78.038,29.98,60.696,0.0,79.969,,,,1706.369,49.893,213.14,-163.247,0.0,571.12,14.643,0.0,14.643,556.477,621.013,,108.504,108.504,,,,0.0,0.0,0.0,0.0,,,459.145,,,459.145,567.649,350.0,350.0,0.0,0.0,,0.969,,,,,0.969,350.969,918.618,0.0,1051.993,,,-416.447,784.423,-11.205,1408.764,0.0,1408.764,2327.382,
09/24/2006,2534.361,1264.632,1031.348,233.284,379.869,379.869,,188.179,90.727,40.077,57.375,0.0,87.92,,,,1920.6,56.786,222.21,-165.424,0.0,556.975,0.0,0.0,0.0,556.975,613.761,,125.55,125.55,,,,0.0,0.0,0.0,0.0,,,458.694,,,458.694,584.244,350.0,350.0,0.0,0.0,,0.924,,,,,0.924,350.924,935.168,0.0,983.395,,,-410.718,1032.999,-6.483,1599.193,0.0,1599.193,2534.361,
12/24/2006,2679.706,1203.962,629.117,574.845,456.427,456.427,,212.299,111.388,34.47,66.441,0.0,83.968,,,,1956.656,97.034,268.069,-171.035,0.0,626.016,120.533,55.892,64.641,505.483,723.05,,111.429,111.429,,,,0.0,0.0,0.0,0.0,,,526.934,,,526.934,638.363,300.0,300.0,0.0,0.0,,0.833,,,,,0.833,300.833,939.196,0.0,1033.088,,,-486.003,1200.325,-6.9,1740.51,0.0,1740.51,2679.706,
03/25/2007,2609.87,1133.685,494.807,638.878,461.365,461.365,,228.435,115.253,46.157,67.025,0.0,120.883,,,,1944.368,107.388,284.568,-177.18,0.0,558.114,117.507,55.892,61.615,440.607,665.502,,142.814,142.814,,,,0.0,0.0,0.0,0.0,,,500.057,,,500.057,642.871,250.0,250.0,0.0,0.0,,0.821,,,,,0.821,250.821,893.692,0.0,1078.267,,,-720.555,1365.066,-6.6,1716.178,0.0,1716.178,2609.87,
06/24/2007,2101.605,670.691,573.967,96.724,410.013,410.013,,235.431,122.53,43.935,68.966,0.0,100.226,,,,1416.361,113.725,298.412,-184.687,0.0,571.519,130.65,59.741,70.909,440.869,685.244,,117.617,117.617,,,,0.0,0.0,0.0,0.0,,,555.181,,,555.181,672.798,250.0,250.0,0.0,0.0,,2.487,,,,,2.487,252.487,925.285,0.0,1194.339,,,-1483.169,1469.452,-4.302,1176.32,0.0,1176.32,2101.605,
09/23/2007,2289.118,911.246,793.168,118.078,339.159,339.159,,239.875,130.302,42.991,66.582,0.0,88.424,,,,1578.704,117.421,309.647,-192.226,0.0,592.993,129.797,59.741,70.056,463.196,710.414,,107.426,107.426,,,,0.0,0.0,0.0,0.0,,,466.928,,,466.928,574.354,250.0,250.0,0.0,0.0,,73.759,,,,,73.759,323.759,898.113,0.0,1249.111,,,-1486.695,1635.656,-7.067,1391.005,0.0,1391.005,2289.118,
12/23/2007,2448.164,869.878,776.055,93.823,441.993,441.993,,242.216,132.375,42.581,67.26,0.0,122.105,,,,1676.192,133.985,328.703,-194.718,0.0,637.987,126.163,59.741,66.422,511.824,771.972,,75.131,75.131,,,,0.0,0.0,0.0,0.0,,,494.362,,,494.362,569.493,250.0,250.0,0.0,0.0,,79.58,,,,,79.58,329.58,899.073,0.0,1283.599,,,-1487.456,1750.715,2.233,1549.091,0.0,1549.091,2448.164,
03/30/2008,2794.264,842.895,552.353,290.542,599.719,599.719,,305.802,171.002,63.682,71.118,0.0,142.267,,,,1890.683,231.748,435.577,-203.829,0.0,671.833,391.909,264.092,127.817,279.924,903.581,,121.454,121.454,,,,18.53,18.53,0.0,0.0,,,585.058,,,585.058,725.042,287.33,266.423,20.907,20.907,,108.561,,,,,108.561,395.891,1120.933,0.0,1293.352,,,-1488.193,1854.239,4.659,1664.057,9.274,1673.331,2794.264,
06/29/2008,2806.755,1058.736,732.537,326.199,412.356,412.356,,282.218,157.135,54.684,70.399,0.0,164.397,,,,1917.707,235.735,451.906,-216.171,0.0,653.313,403.187,281.298,121.889,250.126,889.048,,89.158,89.158,,,,30.209,,,,,,518.312,,,518.312,637.679,276.121,255.228,20.893,20.893,,109.011,,,,,109.011,385.132,1022.811,0.0,1332.284,,,-1490.701,1926.394,10.62,1778.597,5.347,1783.944,2806.755,
09/28/2008,2684.57,1059.235,745.432,313.803,311.633,311.633,0.0,272.215,152.971,48.977,70.267,0.0,165.169,,,,1808.252,230.377,454.116,-223.739,0.0,645.941,374.538,264.406,110.132,271.403,876.318,,62.232,62.232,,,,30.119,0.0,0.818,0.818,,,0.0,,,0.0,533.722,269.256,250.703,18.553,18.553,,116.059,,,,,116.059,,,0.0,1356.278,,,-1486.267,1935.266,,1805.277,4.789,1810.066,,
12/28/2008,2538.421,950.312,652.913,297.399,290.565,290.565,0.0,269.959,160.106,49.282,60.571,0.0,149.65,,25.836,56.648,1660.486,233.25,466.079,-232.829,0.0,644.685,371.987,270.682,101.305,246.862,877.935,,362.355,39.808,,,322.547,29.899,0.0,0.6,0.6,,29.299,54.158,,,0.0,446.412,257.135,238.587,18.548,18.548,,113.682,,,,,113.682,370.817,817.229,0.0,1364.575,0.125,1364.45,-1510.716,1911.095,-43.762,1721.192,,1721.192,2538.421,
03/29/2009,2033.482,623.148,374.648,248.5,196.842,196.842,0.0,260.667,156.515,33.791,70.361,0.0,172.814,,15.281,82.273,1253.471,225.864,465.5,-239.636,0.0,554.147,268.249,170.675,97.574,270.617,780.011,,328.648,39.177,,,289.471,5.274,0.0,,,,5.274,36.076,,,0.0,369.998,39.943,21.707,18.236,18.236,,120.283,,,,,120.283,160.226,530.224,0.0,1361.841,0.126,1361.715,-1501.724,1712.736,-69.595,1503.258,0.0,1503.258,2033.482,
06/28/2009,1993.184,579.388,374.167,205.221,253.585,253.585,0.0,233.41,145.421,35.487,52.502,0.0,170.757,0.0,17.007,101.64,1237.14,215.666,470.412,-254.746,0.0,540.378,260.787,169.182,91.605,262.584,756.044,,330.941,49.606,0.0,0.0,281.335,5.348,0.0,,,,5.348,45.787,0.0,-0.069,0.0,382.076,40.886,23.253,17.633,17.633,,117.133,0.069,0.0,0.0,0.0,117.133,158.019,540.095,0.0,1377.358,0.127,1377.231,-1495.693,1624.246,-52.822,1453.089,0.0,1453.089,1993.184,
09/27/2009,1995.105,576.194,361.163,215.031,325.756,325.756,0.0,220.083,121.112,45.611,53.36,0.0,118.421,,16.298,61.128,1240.454,211.348,472.625,-261.277,0.0,543.303,254.816,169.182,85.634,272.189,754.651,,269.97,72.54,,,197.43,11.369,0.0,1.541,1.541,,9.828,55.572,,,0.0,336.911,35.787,17.295,18.492,18.492,,118.647,,,,,118.647,154.434,491.345,0.0,1391.212,0.127,1391.085,-1490.017,1641.043,-38.478,1503.76,0.0,1503.76,1995.105,
12/27/2009,2184.842,645.733,430.166,215.567,420.486,420.486,0.0,241.296,124.691,55.867,60.738,0.0,127.466,,16.399,78.174,1434.981,205.089,463.185,-258.096,0.0,544.772,248.838,169.182,79.656,279.535,749.861,,359.965,112.389,,,247.576,11.374,0.0,,,,11.374,73.904,,-0.778,0.0,445.243,35.145,17.346,17.799,17.799,,119.67,0.778,,,,119.67,154.815,600.058,0.0,1408.9,0.127,1408.773,-1490.593,1710.617,-44.14,1584.784,0.0,1584.784,2184.842,
03/28/2010,2324.359,678.547,461.369,217.178,521.81,521.81,0.0,281.469,148.848,65.826,66.795,0.0,122.909,,14.38,73.094,1604.735,203.037,470.14,-267.103,0.0,516.587,242.868,169.182,73.686,259.339,719.624,,389.655,126.922,,,262.733,5.512,0.0,,,,5.512,138.194,,-1.449,0.0,533.361,20.314,3.759,16.555,16.555,,126.236,1.449,,,,126.236,146.55,679.911,0.0,1421.734,0.126,1421.608,-1555.006,1828.61,-50.89,1644.448,,1644.448,2324.359,
06/27/2010,2487.392,826.457,545.767,280.69,499.89,499.89,0.0,318.479,159.574,67.114,91.791,0.0,111.835,0.0,26.218,63.614,1756.661,200.336,477.288,-276.952,0.0,530.395,236.906,169.182,67.724,267.271,730.731,,430.496,121.099,,0.0,309.397,4.967,0.0,,,,4.967,123.194,0.0,0.47,0.0,558.657,17.645,3.365,14.28,14.28,,142.955,-0.47,0.0,0.0,0.0,142.955,160.6,719.257,0.0,1453.065,0.126,1452.939,-1581.417,1966.336,-69.849,1768.135,0.0,1768.135,2487.392,
09/26/2010,2652.296,933.273,628.281,304.992,526.904,526.904,0.0,338.335,164.759,77.527,96.049,0.0,120.919,,26.968,74.65,1919.431,206.238,491.783,-285.545,0.0,526.627,231.688,169.182,62.506,267.971,732.865,,474.91,143.454,,,331.456,5.226,0.0,,,,5.226,132.261,,-1.969,0.0,612.397,15.077,0.134,14.943,14.943,,138.194,1.969,,,,138.194,153.271,765.668,0.0,1472.883,0.123,1472.76,-1706.449,2160.06,-39.866,1886.628,0.0,1886.628,2652.296,
12/26/2010,2933.217,1032.098,729.06,303.038,689.4,689.4,,333.874,175.447,59.971,98.456,0.0,124.373,,28.03,75.181,2179.745,229.769,527.557,-297.788,,523.703,225.671,169.182,56.489,270.002,753.472,,550.668,168.753,,,381.915,4.113,0.0,,,,4.113,135.09,,-4.146,0.0,689.871,16.524,1.37,15.154,15.154,,142.043,4.146,,,,142.043,158.567,848.438,0.0,1438.131,0.123,1438.008,-1710.6,2381.916,-24.668,2084.779,,2084.779,2933.217,
03/27/2011,3148.495,1255.589,942.71,312.879,637.795,637.795,,355.734,223.347,55.425,76.962,0.0,123.656,,29.578,76.164,2372.774,251.954,561.552,-309.598,,523.767,221.146,169.182,51.964,273.043,775.721,,512.814,184.119,,,328.695,4.242,0.0,,,,4.242,150.335,,-3.043,0.0,667.391,15.949,1.014,14.935,14.935,,141.999,3.043,,,,141.999,157.948,825.339,0.0,1473.093,0.124,1472.969,-1713.895,2564.156,-0.198,2323.156,0.0,2323.156,3148.495,
06/26/2011,4053.867,2122.247,1492.132,630.115,590.568,590.568,0.0,396.607,212.979,69.013,114.615,0.0,163.843,0.0,3.892,83.414,3273.265,270.458,592.732,-322.274,0.0,510.144,216.616,169.182,47.434,289.636,780.602,,522.297,163.541,0.0,0.0,358.756,4.782,0.0,1.571,1.571,,3.211,153.68,0.0,0.0,0.0,680.759,738.488,707.698,30.79,30.79,,164.775,0.0,0.0,0.0,0.0,164.775,903.263,1584.022,0.0,1531.589,0.124,1531.465,-1761.591,2690.086,9.761,2469.845,0.0,2469.845,4053.867,
09/25/2011,3900.954,2052.405,1339.318,713.087,523.24,523.24,,396.301,217.223,83.579,95.499,0.0,162.683,0.576,4.718,84.176,3134.629,266.411,604.603,-338.192,,499.914,212.087,169.182,42.905,282.533,766.325,,477.63,113.277,60.433,,303.92,4.446,0.0,1.534,1.534,,2.912,112.518,,-4.764,0.0,594.594,743.252,729.021,14.231,14.231,,173.226,4.764,,,,173.226,916.478,1511.072,,1476.677,0.122,1476.555,-1832.285,2761.924,-16.434,2389.882,,2389.882,3900.954,
12/25/2011,3978.147,2219.784,1506.928,712.856,462.243,462.243,0.0,373.13,221.745,68.407,82.978,0.0,157.694,0.914,4.184,79.127,3212.851,272.409,623.784,-351.375,0.0,492.887,207.568,169.182,38.386,280.221,765.296,,473.523,108.118,48.932,,316.473,2.817,0.0,1.472,1.472,,1.345,117.265,,-5.785,0.0,593.605,749.078,735.688,13.39,13.39,,172.72,5.785,,,,172.72,921.798,1515.403,0.0,1651.135,0.12,1651.015,-1950.397,2795.136,-33.13,2462.744,0.0,2462.744,3978.147,
03/25/2012,4193.263,2403.963,1410.267,993.696,471.776,471.776,,376.126,217.205,78.471,80.45,0.0,172.044,,0.0,84.475,3423.909,279.955,646.145,-366.19,,489.399,203.276,169.182,34.094,286.123,769.354,,509.548,179.445,47.138,,282.965,2.5,0.0,1.517,1.517,,0.983,139.607,,-2.914,0.0,651.655,755.427,742.442,12.985,12.985,,177.039,2.914,,,,177.039,932.466,1584.121,,1747.145,0.12,1747.025,-1962.555,2840.74,-16.188,2609.142,,2609.142,4193.263,
06/24/2012,8004.652,2862.683,1564.752,1297.931,765.818,765.818,0.0,632.853,342.283,118.566,172.004,0.0,153.755,0.0,0.0,100.953,4415.109,584.596,944.519,-359.923,0.0,3004.947,2686.73,1446.303,1240.427,318.217,3589.543,,750.956,258.778,24.745,0.0,467.433,511.139,0.0,1.547,1.547,,509.592,164.833,0.0,-4.328,0.0,1426.928,952.126,939.614,12.512,12.512,,493.817,4.328,0.0,0.0,0.0,493.817,1445.943,2872.871,,4943.726,0.187,4943.539,-2636.936,2858.809,-33.818,5131.781,0.0,5131.781,8004.652,
09/23/2012,7724.346,2724.233,1411.466,1312.767,640.217,640.217,0.0,567.92,316.755,85.149,166.016,0.0,237.046,,0.0,97.792,4169.416,593.202,972.66,-379.458,0.0,2961.728,2642.77,1446.303,1196.467,318.958,3554.93,,644.648,148.12,22.22,,474.308,1.521,0.0,1.521,1.521,,0.0,208.088,,-2.607,0.0,854.257,1278.792,1266.616,12.176,12.176,,579.651,2.607,,,,579.651,1858.443,2712.7,0.0,5159.632,0.175,5159.457,-2975.656,2861.577,-33.907,5011.646,0.0,5011.646,7724.346,
12/23/2012,7363.164,2520.687,1190.189,1330.498,590.925,590.925,0.0,530.272,307.806,78.459,144.007,0.0,204.524,,0.344,61.579,3846.408,590.547,986.754,-396.207,0.0,2926.209,2608.221,1454.92,1153.301,317.644,3516.756,,655.024,156.237,17.954,,480.833,1.464,0.0,1.464,1.464,,0.0,168.994,,-0.465,0.0,825.482,1286.729,1274.459,12.27,12.27,,554.363,0.465,,,,554.363,1841.092,2666.574,0.0,5190.358,0.166,5190.192,-3337.269,2867.985,-24.484,4696.59,0.0,4696.59,7363.164,
03/31/2013,7146.302,2356.928,1019.109,1337.819,544.07,544.07,0.0,545.036,312.848,94.517,137.671,0.0,223.885,8.065,0.0,86.156,3669.919,594.916,1013.795,-418.879,0.0,2881.467,2562.986,1446.244,1116.742,310.416,3476.383,,606.143,173.287,29.937,,402.919,1.555,0.0,1.555,1.555,,0.0,193.315,,-4.03,0.0,801.013,1294.599,1282.395,12.204,12.204,,508.49,4.03,,,,508.49,1803.089,2604.102,0.0,5229.692,0.162,5229.53,-3550.728,2886.981,-23.745,4542.2,0.0,4542.2,7146.302,
06/30/2013,7250.315,2497.218,1162.473,1334.745,602.624,602.624,0.0,559.317,312.484,101.53,145.303,0.0,134.67,0.0,0.0,102.067,3793.829,603.91,1053.012,-449.102,0.0,2852.576,2526.541,1452.196,1074.345,326.035,3456.486,,664.782,200.254,39.42,0.0,425.108,514.655,0.0,1.655,1.655,,513.0,225.038,0.0,-1.62,0.0,1404.475,976.176,964.328,11.848,11.848,,380.792,1.62,0.0,0.0,0.0,380.792,1356.968,2761.443,0.0,5084.707,0.163,5084.544,-3539.83,2972.688,-28.693,4488.872,0.0,4488.872,7250.315,
09/29/2013,7290.345,2456.215,1156.184,1300.031,713.524,713.524,0.0,614.79,350.77,90.916,173.104,0.0,139.723,,0.0,106.449,3924.252,564.845,1042.329,-477.484,0.0,2801.248,2484.9,1452.196,1032.704,316.348,3366.093,,698.932,206.072,32.894,,459.966,515.538,0.0,1.521,1.521,,514.017,188.42,,-0.367,0.0,1402.89,982.415,970.239,12.176,12.176,,377.768,0.367,,,,377.768,1360.183,2763.073,0.0,5121.194,0.162,5121.032,-3628.761,3058.194,-23.355,4527.272,0.0,4527.272,7290.345,
12/29/2013,7555.798,2522.29,1132.555,1389.735,909.72,909.72,0.0,661.572,413.762,94.967,152.843,0.0,155.454,0.033,,132.774,4249.036,546.193,1054.109,-507.916,0.0,2760.569,2453.066,1457.32,995.746,307.47,3306.762,,781.705,252.586,38.716,,490.403,516.481,0.0,,,,516.481,224.386,,-0.244,0.0,1522.572,988.43,988.43,,,,378.706,0.244,,,,378.706,1367.136,2889.708,0.0,5153.576,0.162,5153.414,-3679.151,3207.186,-15.521,4666.09,0.0,4666.09,7555.798,
03/30/2014,7707.367,2754.472,1292.301,1462.171,818.39,818.39,0.0,717.356,440.772,114.89,161.694,0.0,157.131,0.19,0.0,154.834,4447.349,552.591,1086.722,-534.131,0.0,2707.427,2408.913,1457.32,951.593,298.324,3260.018,,768.021,252.517,51.178,,464.326,517.401,0.0,517.401,517.401,,,257.283,,-1.19,0.0,1542.705,994.944,994.944,,,,362.426,1.19,,,,362.426,1357.37,2900.075,0.0,5187.215,0.162,5187.053,-3724.434,3371.582,-27.071,4807.292,0.0,4807.292,7707.367,
06/29/2014,7993.306,3065.644,1452.677,1612.967,800.616,800.616,0.0,740.503,449.623,126.564,164.316,0.0,176.899,0.0,0.0,175.307,4783.662,543.496,1096.795,-553.299,0.0,2666.148,2360.303,1466.225,894.078,305.845,3209.644,,827.811,223.515,93.934,0.0,510.362,518.267,0.0,1.681,1.681,,516.586,235.923,0.0,0.923,0.0,1582.001,1000.551,990.249,10.302,10.302,,381.019,-0.923,0.0,0.0,0.0,381.019,1381.57,2963.571,0.0,5239.729,0.162,5239.567,-3757.076,3575.737,-28.655,5029.735,0.0,5029.735,7993.306,
09/28/2014,7893.828,2887.346,1293.678,1593.668,864.403,864.403,0.0,815.612,497.058,121.804,196.75,0.0,123.615,0.008,0.0,120.556,4690.976,555.658,,,0.0,2647.194,2322.153,1467.319,854.834,325.033,3202.852,,828.747,249.779,45.452,,533.516,519.099,0.0,,,,519.099,251.779,,-3.584,0.0,1599.625,1006.701,1006.701,,,,396.829,3.584,,,,396.829,1403.53,3003.155,0.0,5292.003,0.159,5291.844,-4050.035,3687.437,-38.732,4890.673,0.0,4890.673,7893.828,
12/28/2014,8110.689,2883.677,981.275,1902.402,944.014,944.014,0.0,913.39,564.243,133.097,216.05,0.0,173.731,0.031,,164.792,4914.812,585.372,,,0.0,2610.505,2282.006,1466.949,815.057,328.468,3195.877,,933.928,296.423,43.278,,594.227,519.963,0.0,,,,519.963,254.765,,3.95,0.0,1708.656,1012.385,1012.385,,,,389.213,-3.95,,,,389.213,1401.598,3110.254,0.0,5328.926,0.159,5328.767,-4118.752,3835.652,-45.391,5000.435,0.0,5000.435,8110.689,
03/29/2015,9238.541,3949.131,1635.636,2313.495,1046.8,1046.8,0.0,919.679,578.304,136.274,205.101,0.0,145.357,0.054,0.0,139.646,6060.967,579.824,,,0.0,2597.75,2242.977,1466.319,776.658,354.719,3177.574,,911.026,322.16,10.354,0.0,578.512,520.686,0.0,520.686,520.686,,,303.284,0.0,5.849,0.0,1734.996,2011.663,2011.663,,,,394.827,-5.849,0.0,0.0,0.0,394.827,2406.49,4141.486,0.0,5380.467,0.158,5380.309,-4233.394,4013.222,-63.24,5097.055,0.0,5097.055,9238.541,
06/28/2015,9364.648,4076.486,1501.539,2574.947,1093.582,1093.582,0.0,943.346,566.645,141.264,235.437,0.0,157.435,0.0,0.0,154.039,6270.849,621.418,1250.961,-629.543,0.0,2472.381,2115.649,1387.509,728.14,356.732,3093.799,,947.724,300.203,39.275,0.0,608.246,1359.65,0.0,1.524,1.524,,1358.126,323.987,0.0,0.0,0.0,2631.361,1243.19,1235.768,7.422,7.422,,386.953,0.0,0.0,0.0,0.0,386.953,1630.143,4261.504,0.0,5366.932,0.159,5366.773,-4302.847,4096.855,-57.796,5103.144,0.0,5103.144,9364.648,
09/27/2015,9594.431,4331.799,1744.325,2587.474,1088.942,1088.942,0.0,916.683,553.74,132.134,230.809,0.0,178.557,,0.0,176.137,6515.981,636.769,,,0.0,2441.681,2076.164,1387.213,688.951,365.517,3078.45,,983.911,254.331,72.506,,657.074,969.392,0.0,,,,969.392,328.638,,,0.0,2281.941,1579.28,1579.28,,,,375.055,,,,,375.055,1954.335,4236.276,0.0,5479.396,0.158,5479.238,-4395.98,4337.697,-62.958,5358.155,0.0,5358.155,9594.431,
12/27/2015,9750.421,4475.48,1967.873,2507.607,1089.85,1089.85,0.0,879.821,546.892,118.161,214.768,0.0,225.046,,,223.23,6670.197,643.746,,,0.0,2436.478,2039.213,1387.082,652.131,397.265,3080.224,,987.92,230.974,68.072,47.539,641.335,973.697,0.0,,,,973.697,261.363,,,0.0,2222.98,1582.345,1582.345,,,,392.805,,,,,392.805,1975.15,4198.13,0.0,5516.288,0.159,5516.129,-4408.777,4513.561,-68.781,5552.291,0.0,5552.291,9750.421,
03/27/2016,10024.262,4538.739,2232.021,2306.718,1236.617,1236.617,0.0,934.932,533.08,160.22,241.632,0.0,231.277,0.024,0.0,219.303,6941.565,664.424,,,0.0,2418.273,1999.338,1386.559,612.779,418.911,3082.697,,1025.273,373.164,70.062,47.791,534.256,978.982,0.0,,,,978.982,337.931,,4.235,0.0,2342.186,1586.039,1586.039,,,,403.698,,,,,399.463,1989.737,4331.923,0.0,5559.364,0.159,5559.205,-4420.356,4609.221,-55.89,5692.339,0.0,5692.339,10024.262,
06/26/2016,12264.315,6827.934,5039.322,1788.612,1262.145,1262.145,0.0,971.911,536.844,151.406,283.661,0.0,151.16,8.661,,150.754,9213.15,639.608,1361.326,-721.718,0.0,2411.557,1951.197,1386.276,564.921,451.699,3051.165,,1102.836,348.199,86.723,48.052,619.862,947.733,0.0,7.196,7.196,,940.537,367.472,0.0,0.0,0.0,2418.041,3585.681,3585.476,0.205,0.205,,366.076,0.0,0.0,0.0,0.0,366.076,3951.757,6369.798,0.0,5573.058,0.16,5572.898,-4429.317,4820.109,-69.333,5894.517,0.0,5894.517,12264.315,
09/25/2016,12636.362,7214.476,5861.701,1352.775,1290.317,1290.317,0.0,931.581,549.406,139.12,243.055,0.0,162.628,4.968,0.0,159.613,9599.002,649.587,,,0.0,2387.773,1912.431,1385.838,526.593,470.374,3037.36,,1109.581,349.743,68.057,48.397,643.384,952.999,0.0,,,,952.999,423.672,,0.0,0.0,2486.252,3580.646,3580.646,,,,384.581,,,,,384.581,3965.227,6451.479,0.0,5628.001,0.162,5627.839,-4421.665,5035.547,-57.0,6184.883,0.0,6184.883,12636.362,
12/25/2016,11521.059,5833.385,2503.96,3329.425,1426.307,1426.307,0.0,1018.891,565.485,198.497,254.909,0.0,225.291,0.0,,211.825,8503.874,672.553,,,0.0,2344.632,1873.581,1385.684,487.897,471.051,3017.185,,1291.316,445.113,56.021,73.338,716.844,957.895,0.0,,,,957.895,408.807,,19.176,0.0,2658.018,1966.026,1966.026,,,,501.319,,,,,482.143,2467.345,5125.363,0.0,5668.487,0.162,5668.325,-4497.714,5295.0,-70.077,6395.696,0.0,6395.696,11521.059,
03/26/2017,11875.186,5883.606,2128.57,3755.036,1636.09,1636.09,0.0,1133.196,601.057,188.159,343.98,0.0,223.056,0.0,0.0,215.261,8875.948,675.707,,,0.0,2323.531,1835.15,1385.545,449.605,488.381,2999.238,,1313.053,473.415,62.294,73.953,703.391,905.288,0.0,,,,905.288,538.398,,18.114,0.0,2756.739,1952.405,1952.405,,,,419.788,,,,,401.674,2372.193,5128.932,0.0,5727.484,0.164,5727.32,-4701.388,5795.76,-75.602,6746.254,0.0,6746.254,11875.186,
