Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Change in Insurance Reserves,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/2010,281.6,229.8,18.2,-38.4,72.0,-249.9,0.0,0.0,-1277.4,1050.7,-23.2,-51.6,-27.7,0.0,0.0,-33.3,7.0,0.0,0.0,2.4,-19.9,
06/30/2010,386.8,209.7,18.8,16.8,141.5,-179.2,0.0,0.0,-910.2,847.6,-116.6,-178.0,-27.5,0.0,0.0,-24.4,1.7,-127.6,0.0,-0.2,29.6,
09/30/2010,245.4,220.8,19.1,-40.3,45.8,-413.8,0.0,0.0,-993.2,540.0,39.4,165.7,-30.2,0.0,396.9,-5.0,0.7,-196.4,0.0,-0.3,-2.7,
12/31/2010,283.0,225.8,19.3,-30.9,68.8,-230.8,0.0,0.0,-1238.7,1017.6,-9.7,-77.2,-29.4,0.0,0.0,-15.6,0.6,-32.0,0.0,-0.8,-25.0,
03/31/2011,301.0,223.6,19.3,-25.6,83.7,188.0,0.0,0.0,-991.5,1204.1,-24.6,-486.0,-29.9,-225.1,0.0,-24.2,5.5,-215.7,0.0,3.4,3.0,
06/30/2011,314.7,227.6,20.4,-16.4,83.1,-234.2,0.0,0.0,-761.7,552.3,-24.8,-65.9,-28.4,140.4,0.0,-25.2,1.4,-154.0,0.0,-0.1,14.6,
09/30/2011,173.0,202.0,20.5,-2.3,-47.2,-94.8,0.0,0.0,-643.3,575.0,-26.5,-94.0,-32.0,202.0,0.0,-17.5,0.7,-250.2,0.0,3.0,-15.8,
12/31/2011,453.8,-369.0,20.9,244.5,557.4,-269.3,0.0,0.0,-667.7,420.5,-22.1,-74.5,-30.7,-30.1,0.0,-17.5,7.2,0.0,0.0,-3.4,110.0,
03/31/2012,329.3,213.9,20.5,-21.8,116.7,-181.8,0.0,0.0,-915.5,757.4,-23.7,-161.6,-31.4,59.9,0.0,-17.5,0.9,-175.2,0.0,1.7,-14.1,
06/30/2012,349.8,216.4,20.7,-19.0,131.7,-339.1,0.0,0.0,-921.6,603.4,-20.9,-75.2,-30.2,94.9,0.0,-16.7,2.0,-125.1,0.0,-0.1,-64.5,
09/30/2012,274.7,230.2,22.3,-39.0,61.2,-349.0,0.0,0.0,-1056.5,736.6,-29.1,89.9,-36.5,-8.8,246.4,-11.4,1.3,-100.2,0.0,-0.9,15.6,
12/31/2012,425.8,233.9,20.8,-33.4,204.5,-243.5,0.0,0.0,-1053.1,841.2,-31.6,-158.6,-35.7,-2.5,0.0,-24.4,0.7,-96.2,0.0,-0.5,23.7,
03/31/2013,265.1,212.6,21.2,-3.6,34.9,184.1,0.0,0.0,-509.0,719.2,-26.1,-424.5,-35.7,-219.5,0.0,-71.2,0.7,-99.0,0.0,0.2,24.7,
06/30/2013,183.2,218.6,21.5,-25.8,-31.1,-9.3,0.0,0.0,-635.9,655.0,-28.4,-228.1,-34.7,-82.7,0.0,-15.0,2.6,-98.4,0.0,0.1,-54.2,
09/30/2013,261.2,205.7,20.7,11.4,23.4,-104.0,0.0,0.0,-1383.3,1301.8,-22.5,-142.0,-38.4,-13.1,0.0,-15.0,1.0,-75.0,0.0,-1.5,15.2,
12/31/2013,322.0,221.2,21.4,-40.6,120.0,-490.0,0.0,0.0,-1244.6,782.9,-28.3,199.1,-37.7,315.3,0.0,-15.0,7.1,-44.8,0.0,-25.8,31.1,
03/31/2014,346.7,225.8,20.8,-14.8,114.9,-555.5,0.0,0.0,-1275.0,760.8,-41.3,190.9,-38.3,0.0,347.2,-15.0,1.6,-100.5,0.0,-4.1,-17.9,
06/30/2014,379.1,239.4,22.1,-39.6,157.2,-25.6,0.0,0.0,-518.2,509.7,-17.1,-317.7,-37.4,0.0,0.0,-160.0,1.4,-102.2,0.0,-19.5,35.8,
09/30/2014,218.2,219.1,23.1,-39.9,15.9,-113.8,0.0,0.0,-614.1,528.7,-28.4,-155.8,-42.0,0.0,0.0,-5.2,0.8,-101.4,0.0,-8.0,-51.4,
12/31/2014,279.6,-282.2,21.9,-13.7,553.6,-191.7,0.0,0.0,-796.3,632.2,-27.6,-46.0,-41.7,0.0,0.0,-6.4,8.5,-1.9,0.0,-4.5,41.9,
03/31/2015,400.1,212.9,23.5,14.2,149.5,-233.6,0.0,0.0,-1087.1,884.9,-31.4,-184.9,-42.3,0.0,0.0,-29.1,0.8,-108.1,0.0,-6.2,-18.4,
06/30/2015,326.3,224.3,25.1,-3.3,80.2,-119.1,0.0,0.0,-1606.6,1515.3,-27.8,-168.7,-41.2,0.0,0.0,-19.3,1.4,-103.1,0.0,-6.5,38.5,
09/30/2015,273.0,203.8,25.4,13.9,29.9,-102.1,0.0,0.0,-1178.7,1151.1,-74.5,-184.2,-45.7,0.0,0.0,-14.2,0.8,-115.0,0.0,-10.1,-13.3,
12/31/2015,292.7,226.1,25.5,-28.9,70.0,-258.2,0.0,0.0,-842.4,605.0,-20.8,-30.9,-45.0,0.0,271.4,-163.7,3.4,-91.7,,-5.3,3.6,
03/31/2016,293.3,210.6,25.4,6.3,51.0,-110.5,0.0,0.0,-966.7,873.4,-17.2,-175.0,-45.2,0.0,0.0,-13.2,1.7,-108.8,0.0,-9.5,7.8,
06/30/2016,268.1,236.8,25.2,-18.4,24.5,-742.0,0.0,0.0,-1033.4,315.8,-24.4,447.0,-44.2,0.0,609.1,-10.8,1.0,-100.1,0.0,-8.0,-26.9,
09/30/2016,193.5,236.0,25.3,-27.3,-40.5,331.9,0.0,0.0,-883.6,1362.5,-147.0,-531.3,-46.8,0.0,0.0,-375.0,0.9,-100.2,0.0,-10.2,-5.9,
12/31/2016,366.7,248.0,25.8,-45.8,138.7,-194.9,0.0,0.0,-1055.1,885.8,-25.6,-159.3,-46.4,0.0,0.0,-15.0,4.9,-96.1,0.0,-6.7,12.5,
03/31/2017,310.2,229.9,26.5,-27.2,81.0,-126.6,0.0,0.0,-878.8,779.5,-27.3,-177.0,-46.5,0.0,0.0,-15.2,1.0,-106.9,0.0,-9.4,6.6,
06/30/2017,339.1,245.1,26.9,-20.5,87.6,-157.1,0.0,0.0,-685.7,549.1,-20.5,-172.0,-45.8,0.0,0.0,-18.3,0.5,-100.1,0.0,-8.3,10.0,
09/30/2017,227.3,252.3,25.0,-39.6,-10.4,-104.8,0.0,0.0,-1065.0,984.8,-24.6,-169.4,-51.8,0.0,0.0,-15.0,8.0,-100.2,0.0,-10.4,-46.9,
12/31/2017,287.5,266.9,25.0,-26.4,22.0,-110.8,0.0,0.0,-653.3,575.4,-32.9,-169.4,-51.9,0.0,0.0,-15.0,1.3,-94.6,0.0,-9.2,7.3,
03/31/2018,299.9,273.5,24.6,-3.4,5.2,119.3,0.0,0.0,-939.4,1087.8,-29.1,-187.7,-52.4,0.0,0.0,-15.0,1.3,-105.7,0.0,-15.9,231.5,
06/30/2018,396.3,285.5,24.9,-26.6,112.5,-720.9,0.0,0.0,-1300.8,610.4,-30.5,115.2,-50.9,0.0,290.7,-15.0,1.3,-100.1,0.0,-10.8,-209.4,
09/30/2018,387.3,-284.7,25.4,-43.9,690.5,14.2,0.0,0.0,-1135.3,1343.5,-194.0,-286.8,-56.9,-200.0,0.0,-15.0,1.0,0.0,0.0,-15.9,114.7,
12/31/2018,453.0,249.1,26.5,57.5,119.9,-342.7,0.0,0.0,-1109.4,802.6,-35.9,-230.5,-55.4,0.0,0.0,-15.0,1.0,-150.4,0.0,-10.7,-120.2,
03/31/2019,516.8,280.9,27.4,6.8,201.7,-365.2,0.0,0.0,-875.2,538.1,-28.1,-183.5,-55.7,0.0,0.0,-15.0,1.4,-100.0,0.0,-14.2,-31.9,
06/30/2019,425.9,281.2,27.5,-2.2,119.4,-642.0,0.0,0.0,-1183.9,578.7,-36.8,214.8,-55.2,0.0,395.9,-15.0,2.1,-100.2,0.0,-12.8,-1.3,
09/30/2019,314.1,242.0,27.7,49.3,-4.9,-198.7,0.0,0.0,-1468.9,1410.0,-139.8,-99.2,-59.4,0.0,446.0,-351.5,1.2,-97.0,0.0,-38.5,16.2,
12/31/2019,484.8,296.2,27.5,2.1,159.0,-187.6,0.0,0.0,-1062.9,821.2,54.1,-290.1,-58.9,0.0,0.0,-111.6,1.4,-103.1,0.0,-17.9,7.1,
03/31/2020,219.9,161.0,28.5,160.5,-130.1,122.6,0.0,0.0,-924.7,1086.4,-39.1,-89.4,-57.8,0.0,0.0,-15.0,1.3,0.0,0.0,-17.9,253.1,
06/30/2020,632.5,265.5,27.3,7.0,332.7,-1213.3,0.0,0.0,-1174.9,,-38.4,409.2,-58.0,0.0,494.1,-15.0,1.0,0.0,0.0,-12.9,-171.6,
